quarter,actual,pred,naive,prior_year,ar1,feature,transform,lag,target,window
4Q24,2.0,1.229030034014598,2.0,0.5,2.2426960533059974,mar_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,1.5261941234961984,2.0,2.0,2.2121415770609323,mar_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,1.3785526283802338,1.0,3.0,1.4791086350974922,mar_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,1.1012152145917,1.0,2.0,1.417475728155341,mar_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.1152834376507983,2.0,2.0,2.080645161290323,mar_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.431497970235501,3.0,1.0,2.74364406779661,mar_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,1.8500048845595969,4.0,1.0,3.4157658845241237,mar_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
1Q24,2.2557752082862383,1.9708665408230575,0.8339628069705792,3.4765599528784485,0.5127528504234428,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,2.072923362889894,2.2557752082862383,2.4720399165943165,1.707737296555292,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.2649914530770423,3.234375616562978,1.005193813553488,2.3181453938168577,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.331825032867666,2.083188605444465,0.8339628069705792,1.947989863654478,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.3254997073935044,2.760245101599631,2.2557752082862383,2.226540426944484,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.2655552664881977,2.231373644528559,3.234375616562978,2.1014775348891215,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.2752635039555424,1.905622741315353,2.083188605444465,2.0018695208600823,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.40132710190442,2.8222911901990337,2.760245101599631,2.278708711746652,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.5841011434599928,3.69881318212152,2.231373644528559,2.7422669668313455,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.612820550409048,4.380588950682848,1.905622741315353,3.57963241916159,mar_revpar,diff,0,residual_pricing_pp,2023Q1+
1Q24,2.0,1.526853599352925,0.5,3.0,0.26315789473684187,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.6764782641115497,2.0,2.0,1.3333333333333337,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.8938207443477109,3.0,0.5,2.0319148936170217,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,2.0248798805145767,2.0,0.5,1.717105263157895,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.9356235665633252,2.0,2.0,1.7584269662921352,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.7814283465686371,1.0,3.0,1.3676470588235294,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.7433210488917725,1.0,2.0,1.2952755905511815,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.830395589152055,2.0,2.0,1.6809210526315788,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.9937518663791596,3.0,1.0,2.1301775147929005,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.057967932840109,4.0,1.0,3.1181818181818164,mar_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,2.135068594134065,0.5,3.0,1.1094731754470752,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,1.2920709118535627,2.0,2.0,2.236641221374046,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,2.1619114680211227,3.0,0.5,2.9302325581395343,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,1.3231220975643216,2.0,0.5,2.2426960533059974,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,2.023420010332357,2.0,2.0,2.2121415770609323,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,2.26602632075027,1.0,3.0,1.4791086350974922,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,1.8119605645785408,1.0,2.0,1.417475728155341,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.319992493492735,2.0,2.0,2.080645161290323,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.302248419780152,3.0,1.0,2.74364406779661,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,2.163555468766264,4.0,1.0,3.4157658845241237,mar_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q24,2.2557752082862383,2.1901206292738924,0.8339628069705792,3.4765599528784485,0.5127528504234428,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,2.140797173239387,2.2557752082862383,2.4720399165943165,1.707737296555292,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.5371732968957175,3.234375616562978,1.005193813553488,2.3181453938168577,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.3182377204612257,2.083188605444465,0.8339628069705792,1.947989863654478,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.5749413538102153,2.760245101599631,2.2557752082862383,2.226540426944484,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.3802590712742298,2.231373644528559,3.234375616562978,2.1014775348891215,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.2529277361744766,1.905622741315353,2.083188605444465,2.0018695208600823,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.3761228581493974,2.8222911901990337,2.760245101599631,2.278708711746652,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.6177615253444735,3.69881318212152,2.231373644528559,2.7422669668313455,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.8718653781865005,4.380588950682848,1.905622741315353,3.57963241916159,mar_revpar,diff,1,residual_pricing_pp,2023Q1+
1Q24,2.0,1.7546373529641435,0.5,3.0,0.26315789473684187,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.743926736248357,2.0,2.0,1.3333333333333337,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,2.188977531677405,3.0,0.5,2.0319148936170217,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,2.002997921718046,2.0,0.5,1.717105263157895,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,2.2225145910472386,2.0,2.0,1.7584269662921352,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.8849549691273058,1.0,3.0,1.3676470588235294,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.7229987598686514,1.0,2.0,1.2952755905511815,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.8082693047627738,2.0,2.0,1.6809210526315788,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,2.0198185119274914,3.0,1.0,2.1301775147929005,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.2929232518294342,4.0,1.0,3.1181818181818164,mar_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,1.8294391925167433,0.5,3.0,0.5827160493827155,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.0841644661616714,2.0,2.0,1.5172261484098937,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,1.70632349788371,3.0,0.5,2.0969875091844234,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,2.13805160329513,2.0,0.5,1.7538461538461534,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,1.5534705042272192,2.0,2.0,1.7855946398659976,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,1.8981335523439873,1.0,3.0,1.3590504451038579,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,2.057451458598426,1.0,2.0,1.3127962085308054,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.8086272133720105,2.0,2.0,1.7232824427480917,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.5609936210936106,3.0,1.0,2.1514886164623466,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,1.6788888262833837,4.0,1.0,2.6110208062418723,mar_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q24,2.2557752082862383,0.7356424052429149,0.8339628069705792,3.4765599528784485,0.5127528504234428,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,1.4224615621864407,2.2557752082862383,2.4720399165943165,1.707737296555292,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,1.7556414673564547,3.234375616562978,1.005193813553488,2.3181453938168577,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,1.9350994049718107,2.083188605444465,0.8339628069705792,1.947989863654478,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.023388963092733,2.760245101599631,2.2557752082862383,2.226540426944484,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,1.9302394814089112,2.231373644528559,3.234375616562978,2.1014775348891215,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,1.9010013999909168,1.905622741315353,2.083188605444465,2.0018695208600823,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.098063269624465,2.8222911901990337,2.760245101599631,2.278708711746652,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.353772878644648,3.69881318212152,2.231373644528559,2.7422669668313455,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.523305005003749,4.380588950682848,1.905622741315353,3.57963241916159,hlt_revpar,level,0,residual_pricing_pp,2023Q1+
1Q24,2.0,0.31767144925628554,0.5,3.0,0.26315789473684187,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.0574025240158222,2.0,2.0,1.3333333333333337,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.4376886782250275,3.0,0.5,2.0319148936170217,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,1.650845731071733,2.0,0.5,1.717105263157895,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.6699370492848322,2.0,2.0,1.7584269662921352,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.445257948613654,1.0,3.0,1.3676470588235294,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.3407319125070098,1.0,2.0,1.2952755905511815,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.5077623734267052,2.0,2.0,1.6809210526315788,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.7742836328314715,3.0,1.0,2.1301775147929005,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,1.962030388387995,4.0,1.0,3.1181818181818164,hlt_revpar,level,0,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,1.8797327315366252,0.5,3.0,1.1246132409563685,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.0569808453870966,2.0,2.0,2.3022434504645823,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,2.023620667625498,3.0,0.5,3.0203734945596654,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,2.2218454784644104,2.0,0.5,2.287345226937882,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,2.096154643592114,2.0,2.0,2.2514690214614905,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,1.6667276410589535,1.0,3.0,1.4725374224499266,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,1.5264651217656935,1.0,2.0,1.4117596994984059,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.7382633268613668,2.0,2.0,2.117883217330461,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,2.1576838023068072,3.0,1.0,2.8190339060403473,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,2.325308107224543,4.0,1.0,3.5217824484809004,hlt_revpar,level,0,adr_exfx_yoy_pp,2022Q1+
1Q24,2.2557752082862383,0.6836249219729977,0.8339628069705792,3.4765599528784485,0.5127528504234428,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,1.0941905609046914,2.2557752082862383,2.4720399165943165,1.707737296555292,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,1.9391807651123105,3.234375616562978,1.005193813553488,2.3181453938168577,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,1.920979693439795,2.083188605444465,0.8339628069705792,1.947989863654478,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.148805220970002,2.760245101599631,2.2557752082862383,2.226540426944484,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.146584927400045,2.231373644528559,3.234375616562978,2.1014775348891215,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.05936209433738,1.905622741315353,2.083188605444465,2.0018695208600823,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.1815008037342887,2.8222911901990337,2.760245101599631,2.278708711746652,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.409491307597466,3.69881318212152,2.231373644528559,2.7422669668313455,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.5947092529838303,4.380588950682848,1.905622741315353,3.57963241916159,hlt_revpar,level,1,residual_pricing_pp,2023Q1+
1Q24,2.0,0.28850236228351656,0.5,3.0,0.26315789473684187,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,0.7830831114857258,2.0,2.0,1.3333333333333337,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.6442778553418496,3.0,0.5,2.0319148936170217,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,1.7009701199135052,2.0,0.5,1.717105263157895,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.7936415975393663,2.0,2.0,1.7584269662921352,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.650341348523574,1.0,3.0,1.3676470588235294,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.4881400404990048,1.0,2.0,1.2952755905511815,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.563907546779602,2.0,2.0,1.6809210526315788,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.7915658497862157,3.0,1.0,2.1301775147929005,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.022943241045206,4.0,1.0,3.1181818181818164,hlt_revpar,level,1,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,0.7567784891221301,0.5,3.0,1.1094731754470752,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,0.6423200156668868,2.0,2.0,2.236641221374046,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,1.3478708982795835,3.0,0.5,2.9302325581395343,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,1.2456638247790623,2.0,0.5,2.2426960533059974,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,1.5821276080052042,2.0,2.0,2.2121415770609323,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,1.4031838410821207,1.0,3.0,1.4791086350974922,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,1.0425512502860392,1.0,2.0,1.417475728155341,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.0957353328531176,2.0,2.0,2.080645161290323,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.4590353085727121,3.0,1.0,2.74364406779661,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,1.9803242690877465,4.0,1.0,3.4157658845241237,hlt_revpar,level,1,adr_exfx_yoy_pp,2022Q1+
1Q24,2.2557752082862383,1.9648976646061291,0.8339628069705792,3.4765599528784485,0.5127528504234428,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,2.1152341474876,2.2557752082862383,2.4720399165943165,1.707737296555292,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.264319226453559,3.234375616562978,1.005193813553488,2.3181453938168577,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.3832944374718514,2.083188605444465,0.8339628069705792,1.947989863654478,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.3315077668622757,2.760245101599631,2.2557752082862383,2.226540426944484,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.240796601614799,2.231373644528559,3.234375616562978,2.1014775348891215,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.302900649009728,1.905622741315353,2.083188605444465,2.0018695208600823,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.4482366662107715,2.8222911901990337,2.760245101599631,2.278708711746652,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.679857889204519,3.69881318212152,2.231373644528559,2.7422669668313455,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.6967359403803375,4.380588950682848,1.905622741315353,3.57963241916159,hlt_revpar,diff,0,residual_pricing_pp,2023Q1+
1Q24,2.0,1.5197646626218062,0.5,3.0,0.26315789473684187,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.7201541511910416,2.0,2.0,1.3333333333333337,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.8916397277195198,3.0,0.5,2.0319148936170217,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,2.0783060202317065,2.0,0.5,1.717105263157895,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.9407552956615997,2.0,2.0,1.7584269662921352,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.7592135155025121,1.0,3.0,1.3676470588235294,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.7705905882285224,1.0,2.0,1.2952755905511815,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.8764482765767834,2.0,2.0,1.6809210526315788,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,2.083814204583051,3.0,1.0,2.1301775147929005,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.139304533999068,4.0,1.0,3.1181818181818164,hlt_revpar,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,2.67176546907476,0.5,3.0,1.1094731754470752,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,1.3363529213672334,2.0,2.0,2.236641221374046,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,2.472529465095195,3.0,0.5,2.9302325581395343,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,1.4783257306836635,2.0,0.5,2.2426960533059974,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,2.2381197994021815,2.0,2.0,2.2121415770609323,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,2.55091469157553,1.0,3.0,1.4791086350974922,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,1.8718695694027168,1.0,2.0,1.417475728155341,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.3841405159109286,2.0,2.0,2.080645161290323,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.224088177177671,3.0,1.0,2.74364406779661,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,2.091614099657781,4.0,1.0,3.4157658845241237,hlt_revpar,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q24,2.2557752082862383,2.2552753483823365,0.8339628069705792,3.4765599528784485,0.5127528504234428,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,2.0839016721393286,2.2557752082862383,2.4720399165943165,1.707737296555292,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.6420872256856307,3.234375616562978,1.005193813553488,2.3181453938168577,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.2956321650372065,2.083188605444465,0.8339628069705792,1.947989863654478,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.6199456868471502,2.760245101599631,2.2557752082862383,2.226540426944484,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.3717426661463072,2.231373644528559,3.234375616562978,2.1014775348891215,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.2115928905741593,1.905622741315353,2.083188605444465,2.0018695208600823,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.3976814420855934,2.8222911901990337,2.760245101599631,2.278708711746652,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.6558821978235856,3.69881318212152,2.231373644528559,2.7422669668313455,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.9764052279106963,4.380588950682848,1.905622741315353,3.57963241916159,hlt_revpar,diff,1,residual_pricing_pp,2023Q1+
1Q24,2.0,1.8164349844768277,0.5,3.0,0.26315789473684187,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.6799028120098585,2.0,2.0,1.3333333333333337,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,2.2912880967743807,3.0,0.5,2.0319148936170217,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,1.9735624054361356,2.0,0.5,1.717105263157895,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,2.270089363802801,2.0,2.0,1.7584269662921352,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.877367712776762,1.0,3.0,1.3676470588235294,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.6877298808297778,1.0,2.0,1.2952755905511815,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.8289289608492603,2.0,2.0,1.6809210526315788,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,2.057038914094598,3.0,1.0,2.1301775147929005,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.3942826698701594,4.0,1.0,3.1181818181818164,hlt_revpar,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,1.3843792640320791,0.5,3.0,0.5827160493827155,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.0882460205780964,2.0,2.0,1.5172261484098937,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,1.1661087725206252,3.0,0.5,2.0969875091844234,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,2.0534456828969114,2.0,0.5,1.7538461538461534,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,1.2125230141147054,2.0,2.0,1.7855946398659976,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,1.7987900745095347,1.0,3.0,1.3590504451038579,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,2.119848973395827,1.0,2.0,1.3127962085308054,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.6195884018907978,2.0,2.0,1.7232824427480917,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.3121095759535533,3.0,1.0,2.1514886164623466,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,1.3150558825950918,4.0,1.0,2.6110208062418723,hlt_revpar,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q24,2.2557752082862383,1.250281261482662,0.8339628069705792,3.4765599528784485,0.5127528504234428,mgmt_adr_guide,level,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,1.0376957544306513,2.2557752082862383,2.4720399165943165,1.707737296555292,mgmt_adr_guide,level,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,1.7558410939739124,3.234375616562978,1.005193813553488,2.3181453938168577,mgmt_adr_guide,level,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,1.8364919301333247,2.083188605444465,0.8339628069705792,1.947989863654478,mgmt_adr_guide,level,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.8065289460343754,2.760245101599631,2.2557752082862383,2.226540426944484,mgmt_adr_guide,level,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.326764767504962,2.231373644528559,3.234375616562978,2.1014775348891215,mgmt_adr_guide,level,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.0000569688568803,1.905622741315353,2.083188605444465,2.0018695208600823,mgmt_adr_guide,level,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.131419832621603,2.8222911901990337,2.760245101599631,2.278708711746652,mgmt_adr_guide,level,0,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.270910436043326,3.69881318212152,2.231373644528559,2.7422669668313455,mgmt_adr_guide,level,0,residual_pricing_pp,2023Q1+
