window,signal,outcome,primary_family,eligible_event_ids,omission_type,omitted,n,intercept,slope,slope_hc1_se,slope_95_lo,slope_95_hi,slope_hc1_t,slope_hc1_p,r2,n_parameters,status,pearson,pearson_95_lo,pearson_95_hi,spearman,spearman_asymptotic_p
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2024Q1,8,0.712157213921089,-0.127305807632576,0.738629300917449,-1.93466659765041,1.68005498238526,-0.172354126047328,0.868825849269357,0.00422334172979322,2,descriptive_approximate_HC1_interval,-0.0649872428234436,-0.735957194980979,0.67038583794145,-0.285714285714286,0.492726245016957
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2024Q3,8,0.740485706897606,-0.11574688331534,0.708367966483638,-1.84906085547562,1.61756708884494,-0.163399375454414,0.875568870171556,0.00385021392652307,2,descriptive_approximate_HC1_interval,-0.0620500920750547,-0.734602510959467,0.672006326488712,-0.238095238095238,0.570156320815768
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2024Q4,8,0.375416302939947,0.0400598318232642,0.884084771315177,-2.12321767252464,2.20333733617117,0.0453122066152894,0.965328908045988,0.000335478283399859,2,descriptive_approximate_HC1_interval,0.0183160662643445,-0.695331390429616,0.713776399731213,-0.119047619047619,0.77888572605238
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q1,8,0.224288702395701,0.0324900874721996,0.727348653989501,-1.74726795388906,1.81224812883346,0.0446692068432267,0.965820521483471,0.000309668899326265,2,descriptive_approximate_HC1_interval,0.0175974117223589,-0.69570251991295,0.713423588274558,-0.166666666666667,0.693238811728395
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q2,8,0.669371712104746,-0.0936019783929068,0.71379400086078,-1.84019297837534,1.65298902158952,-0.131133041577864,0.899956508740079,0.00255899567875351,2,descriptive_approximate_HC1_interval,-0.0505865167683391,-0.729263429008108,0.678264470598849,-0.238095238095238,0.570156320815768
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q3,8,1.15415960512667,-0.0695727736663014,0.729592143256147,-1.85482043550203,1.71567488816943,-0.095358446920495,0.927135193048849,0.00181458849103711,2,descriptive_approximate_HC1_interval,-0.04259798693644,-0.725493312350789,0.682563904663687,-0.214285714285714,0.610344415645267
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q4,8,0.998373677723813,0.481920025792816,0.720559159455174,-1.28122472092911,2.24506477251475,0.668813961309164,0.528492555367387,0.0699846374508863,2,descriptive_approximate_HC1_interval,0.264546097024481,-0.540974465064861,0.816928467991693,-0.0476190476190476,0.910849168519584
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2026Q1,8,0.567030577527831,-0.147533038177182,1.08189586401483,-2.7948368495398,2.49977077318544,-0.136365285314706,0.89599292658251,0.0048578925773638,2,descriptive_approximate_HC1_interval,-0.0696985837543616,-0.738119014450593,0.667771757647227,-0.404761904761905,0.319888641228816
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2026Q2,8,-0.0584746958204553,-0.712008544855085,0.480816009114098,-1.8885229357766,0.464505846066434,-1.4808336897246,0.189152677703059,0.290718785627871,2,descriptive_approximate_HC1_interval,-0.53918344339183,-0.90137917765282,0.266896129104798,-0.523809523809524,0.182720750539715
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,year,2024,7,0.903296885644355,-0.175213663470326,0.731403810131102,-2.05534701230853,1.70491968536788,-0.23955804036476,0.820183464998416,0.00767264505981635,2,descriptive_approximate_HC1_interval,-0.0875936359549953,-0.788631189005835,0.712460580416276,-0.321428571428572,0.482072038299678
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,year,2025,5,0.577272495339932,0.163599984287799,0.902410323232948,-2.70827241473477,3.03547238331037,0.181292234891209,0.867695000632437,0.00584116263783629,2,descriptive_approximate_HC1_interval,0.0764274992253198,-0.864105024121536,0.898133319226459,0.1,0.872888571569538
W2_print_2024plus,published_guide_vs_revenue_consensus_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,year,2026,6,-0.672100353588454,-1.51594891701269,0.753286006267515,-3.60740616192813,0.575508327902741,-2.01244800036062,0.114478909875689,0.461052208730416,2,descriptive_approximate_HC1_interval,-0.679008253801392,-0.961002540973095,0.295255672986451,-0.771428571428571,0.0723965014577259
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2024Q1,8,0.154401557295633,0.401735685904607,2.04349894789269,-4.5985261074963,5.40199747930551,0.196592068872307,0.850636680015688,0.00792728200512804,2,descriptive_approximate_HC1_interval,0.0890352851690174,-0.656848835196124,0.746850264065328,0.119047619047619,0.77888572605238
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2024Q3,8,-0.376288996692216,0.655471568778502,1.92067453825929,-4.04424972108058,5.35519285863758,0.34127154586667,0.744533118833175,0.0242564765705265,2,descriptive_approximate_HC1_interval,0.155744908650417,-0.616599314094981,0.775326371856892,0.119047619047619,0.77888572605238
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2024Q4,8,-11.0654828445883,3.16063689691676,1.33147096806733,-0.0973551943026543,6.41862898813618,2.37379332536595,0.0552339566078556,0.470559422644411,2,descriptive_approximate_HC1_interval,0.685973339601774,-0.0361965012819647,0.937480519996707,0.666666666666667,0.0709876543209876
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q1,8,-1.20007551965702,0.694972530132141,2.17110363011325,-4.61752667245585,6.00747173272013,0.320101040085263,0.759745426052895,0.0219459068383983,2,descriptive_approximate_HC1_interval,0.148141509504926,-0.621400200744846,0.772203139589268,0.119047619047619,0.77888572605238
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q2,8,-0.351264398893208,0.646255389470382,1.92127333226375,-4.0549310965346,5.34744187547536,0.336368271301059,0.748045512528048,0.023552211007634,2,descriptive_approximate_HC1_interval,0.153467296215298,-0.61804348027052,0.774393970272539,0.119047619047619,0.77888572605238
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q3,8,-2.64449274592688,0.883284297470814,2.09030071317535,-4.23149729005475,5.99806588499638,0.422563266568965,0.687338562145231,0.0384426797721293,2,descriptive_approximate_HC1_interval,0.196068048830322,-0.590141034730133,0.791398338929392,0.0714285714285714,0.866526270675909
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q4,8,-0.479392313726203,-0.073944535724997,2.1595084913727,-5.35807145591308,5.21018238446309,-0.034241372988533,0.973795382706978,0.000232900903346711,2,descriptive_approximate_HC1_interval,-0.0152610911584597,-0.712274167780742,0.696906423169999,0.0714285714285714,0.866526270675909
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2026Q1,8,-3.16823984580867,1.54042524284615,2.31402207223727,-4.12178278952229,7.20263327521459,0.665691680873561,0.530352899354951,0.0858122955800723,2,descriptive_approximate_HC1_interval,0.292937357774785,-0.518836384742375,0.826914449647907,0.142857142857143,0.735764859879812
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2026Q2,8,-1.3286877931951,0.310854414809024,2.17017742893894,-4.99937845514901,5.62108728476706,0.143239170523034,0.890790767972749,0.00446258734477323,2,descriptive_approximate_HC1_interval,0.0668025998354347,-0.66938074693968,0.736791802982001,0.0714285714285714,0.866526270675909
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,year,2024,7,2.62332000445767,0.0512393455591214,1.89249647763117,-4.81357772384527,4.91605641496351,0.0270750018109717,0.979447309536318,0.000166059428840515,2,descriptive_approximate_HC1_interval,0.0128864048066556,-0.747424873719311,0.758583063577233,0,1
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,year,2025,5,-13.9441774686666,3.65860626177942,1.48127711410182,-1.05547861709523,8.37269114065408,2.46989994441238,0.0900724093009647,0.605230549721379,2,descriptive_approximate_HC1_interval,0.777965648162808,-0.332563102520484,0.984498744765497,0.6,0.284756979865294
W2_print_2024plus,published_guide_vs_implied_guide_pct,gap_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,year,2026,6,7.19722786306986,-5.07761170229345,4.6990677068109,-18.1243152358616,7.96909183127469,-1.08055725499207,0.340692601317229,0.279377299017098,2,descriptive_approximate_HC1_interval,-0.528561537587723,-0.937830830591402,0.495586612476361,-0.314285714285714,0.544093294460641
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2024Q1,8,0.966918539141307,-0.120433149872431,0.809685996966139,-2.10166341155501,1.86079711181015,-0.148740561555577,0.886631588125416,0.00319510086687813,2,descriptive_approximate_HC1_interval,-0.0565252232802142,-0.732039696857688,0.67503558389415,-0.30952380952381,0.455644890737582
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2024Q3,8,0.955588146588744,-0.10369317085488,0.785254033687415,-2.02514057204401,1.81775423033425,-0.132050478452119,0.899261290381738,0.00259301132236867,2,descriptive_approximate_HC1_interval,-0.0509216194004922,-0.729420682279917,0.678083020837289,-0.238095238095238,0.570156320815768
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2024Q4,8,0.218249688046738,0.0622007011252902,0.989855563234067,-2.35988860747394,2.48429000972452,0.0628381588542751,0.951936452767169,0.0006670010928298,2,descriptive_approximate_HC1_interval,0.0258263642975489,-0.691429995256594,0.717442457185118,-0.142857142857143,0.735764859879812
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q1,8,0.0794486587073786,0.0569506246024673,0.810630414685015,-1.92659054398886,2.0404917931938,0.0702547345507589,0.946273975777733,0.000780489366439818,2,descriptive_approximate_HC1_interval,0.0279372397784696,-0.690325869353786,0.718466003487242,-0.190476190476191,0.651401495702481
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q2,8,0.880950604344668,-0.0948497089086629,0.786994678128663,-2.02055631360972,1.83085689579239,-0.120521410810806,0.908004727384665,0.00215550846117007,2,descriptive_approximate_HC1_interval,-0.0464274537442012,-0.727305724604901,0.680509126828526,-0.238095238095238,0.570156320815768
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q3,8,1.42046451689842,-0.108360858940299,0.793432287144695,-2.04981972543572,1.83309800755512,-0.136572283099613,0.895836186329042,0.00363795522052957,2,descriptive_approximate_HC1_interval,-0.060315464190618,-0.733799932731225,0.67296006711878,-0.238095238095238,0.570156320815768
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2025Q4,8,-0.291310975097642,0.566903320498638,0.799487661539074,-1.38937251336551,2.52317915436278,0.709083263908421,0.504879006947714,0.0790296104329361,2,descriptive_approximate_HC1_interval,0.281122056112529,-0.528183561907766,0.822799201224514,-0.0714285714285714,0.866526270675909
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2026Q1,8,0.898810309167779,-0.148890021455819,1.20848775746585,-3.10595303716263,2.80817299425099,-0.123203582771939,0.905969304886684,0.00403482695371793,2,descriptive_approximate_HC1_interval,-0.0635202877332731,-0.735281271209462,0.671196066053064,-0.428571428571429,0.28940322484679
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,event,2026Q2,8,1.6561308467593,-0.76115667401159,0.534090582564313,-2.06802925007313,0.545715902049954,-1.42514528220489,0.203994628259621,0.275407710260522,2,descriptive_approximate_HC1_interval,-0.524793016588943,-0.897546557612944,0.285436422024434,-0.547619047619048,0.160025642538897
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,year,2024,7,1.2100120782599,-0.154943563094316,0.803943660476724,-2.22154653359075,1.91165940740212,-0.192729379820518,0.854754690902624,0.00519915930469739,2,descriptive_approximate_HC1_interval,-0.0721051961005394,-0.782665060220991,0.720051266938507,-0.321428571428572,0.482072038299678
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,year,2025,5,0.304054336759723,0.139662352899527,1.01565966446047,-3.0926199936884,3.37194469948745,0.137509007974356,0.899338766079626,0.00321120785765627,2,descriptive_approximate_HC1_interval,0.0566675203062251,-0.869047683557547,0.894226339552858,0.1,0.872888571569538
W2_print_2024plus,published_guide_vs_implied_guide_pct,session_excess_pct,True,2024Q1;2024Q3;2024Q4;2025Q1;2025Q2;2025Q3;2025Q4;2026Q1;2026Q2,year,2026,6,3.23809279846186,-1.75902157164172,0.912427076205885,-4.29232526122348,0.774282117940048,-1.92784893994619,0.126127079423055,0.447656965503157,2,descriptive_approximate_HC1_interval,-0.669071719252247,-0.959585225430001,0.31178836579402,-0.828571428571429,0.0415626822157434
