method,object,target,window,horizon_q,prior_basis,spec_id,n,mae,rw_mae,bias,cov80,n_params,mae_ratio_seasonal_naive,rw_mae_ratio_seasonal_naive,mae_ratio_street,rw_mae_ratio_street,beats_seasonal_naive,rw_beats_seasonal_naive,survives_both_windows,rw_survives_both_windows,n_cmp_seasonal_naive,d_mean_seasonal_naive,t_nw1_seasonal_naive,p_nw1_seasonal_naive,k_better_seasonal_naive,p_sign_seasonal_naive,n_cmp_street,d_mean_street,t_nw1_street,p_nw1_street,k_better_street,p_sign_street,n_min_both_windows,w1_p_sign_seasonal_naive,survives_both_windows_n8,survives_both_windows_sig,is_oracle
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,1,PIT,drift_k4_ew,9,1.1923660765859323,0.9972992339867842,-1.1923660765859323,0.8888888888888888,7,0.6520635669958434,0.5030616587682308,,,True,True,True,True,9,-0.6362379689971464,-1.5129510254060219,0.13029209942544284,6.0,0.25390625,0,,,,,,9,0.5,True,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,1,PIT,drift_k8_rw,9,1.4598777519491402,1.2897697093223086,-1.4598777519491402,1.0,7,0.7983564049720976,0.6505907828756012,,,True,True,True,True,9,-0.36872629363393816,-1.0945116811714426,0.27373062706360063,6.0,0.25390625,0,,,,,,9,0.1334228515625,True,False,False
baselines-margin,seasonal_naive_drift,sm_cash_pct_rev,W2,1,PIT,seasonal_naive_drift|sm_cash_pct_rev|h1|PIT,9,1.5619589258144648,1.350101717040476,-0.8534762950654741,1.0,1,0.854181051161576,0.6810236949296791,,,True,True,False,True,9,-0.2666451197686139,-0.6161965576775172,0.5377648000886301,6.0,0.25390625,0,,,,,,9,0.5,False,False,False
baselines-margin,seasonal_naive,sm_cash_pct_rev,W2,1,PIT,seasonal_naive|sm_cash_pct_rev|h1|PIT,9,1.8286040455830783,1.9824592405406452,-1.8286040455830783,0.7777777777777777,1,1.0,1.0,,,False,False,False,False,9,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,1,PIT,nodrift,9,1.8286040455830783,1.9824592405406452,-1.8286040455830783,0.7777777777777777,2,1.0,1.0,,,False,False,False,False,9,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
baselines-margin,trailing4,sm_cash_pct_rev,W2,1,PIT,trailing4|sm_cash_pct_rev|h1|PIT,9,3.651566193182676,3.7897020328216415,-1.6395333658473017,0.8888888888888888,2,1.996914642075134,1.9116166200663651,,,False,False,False,False,9,1.8229621475995978,8.757733893080859,0.0,0.0,1.0,0,,,,,,9,0.998291015625,False,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,1,full_sample,drift_k8_rw,9,0.6938090862157217,0.6613901045136585,0.2026903205072348,1.0,7,0.3794200761458394,0.3336210354232996,,,True,True,True,True,9,-1.134794959367357,-3.5280446996518493,0.0004186414557088014,8.0,0.01953125,0,,,,,,9,0.1334228515625,True,False,False
margin-ts,sarima_margin,sm_cash_pct_rev,W2,1,full_sample,lines_aicc,9,0.7490292075823191,0.6583278734530277,-0.3032714333657439,1.0,14,0.4096180413641596,0.3320763726135887,,,True,True,True,True,9,-1.0795748380007595,-3.3105395779166846,0.0009311628302370867,8.0,0.01953125,0,,,,,,9,0.29052734375,True,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,1,full_sample,drift_k4_ew,9,0.7793007888268644,0.7213661147209399,0.4591654283406594,1.0,7,0.4261725170679977,0.3638743737925289,,,True,True,True,True,9,-1.0493032567562142,-2.758998017092883,0.0057978886774237015,7.0,0.08984375,0,,,,,,9,0.29052734375,True,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,1,full_sample,drift_k4_rw,9,0.7823661374911457,0.7235165852012632,0.4683614743335078,1.0,7,0.4278488497173133,0.3649591226924543,,,True,True,True,True,9,-1.0462379080919328,-2.7348703171471787,0.006240485648727256,7.0,0.08984375,0,,,,,,9,0.29052734375,True,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,1,full_sample,drift_k4_rw_revknown,9,0.7823661374911457,0.7235165852012632,0.4683614743335078,1.0,7,0.4278488497173133,0.3649591226924543,,,True,True,True,True,9,-1.0462379080919328,-2.7348703171471787,0.006240485648727256,7.0,0.08984375,0,,,,,,9,0.29052734375,True,False,True
baselines-margin,seasonal_naive_drift,sm_cash_pct_rev,W2,1,full_sample,seasonal_naive_drift|sm_cash_pct_rev|h1|full_sample,9,1.5619589258144648,1.350101717040476,-0.8534762950654741,1.0,1,0.854181051161576,0.6810236949296791,,,True,True,False,True,9,-0.2666451197686139,-0.6161965576775172,0.5377648000886301,6.0,0.25390625,0,,,,,,9,0.5,False,False,False
baselines-margin,seasonal_naive,sm_cash_pct_rev,W2,1,full_sample,seasonal_naive|sm_cash_pct_rev|h1|full_sample,9,1.8286040455830783,1.9824592405406452,-1.8286040455830783,0.8888888888888888,1,1.0,1.0,,,False,False,False,False,9,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,1,full_sample,nodrift,9,1.8286040455830783,1.9824592405406452,-1.8286040455830783,0.8888888888888888,2,1.0,1.0,,,False,False,False,False,9,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
baselines-margin,trailing4,sm_cash_pct_rev,W2,1,full_sample,trailing4|sm_cash_pct_rev|h1|full_sample,9,3.651566193182676,3.7897020328216415,-1.6395333658473017,0.8888888888888888,2,1.996914642075134,1.9116166200663651,,,False,False,False,False,9,1.8229621475995978,8.757733893080859,0.0,0.0,1.0,0,,,,,,9,0.998291015625,False,False,False
margin-ts,sarima_margin,sm_cash_pct_rev,W2,2,PIT,lines_aicc,8,1.184056524732546,0.9452858341360189,-0.878825913107018,0.875,14,0.615262307441658,0.4653613232608116,,,True,True,True,True,8,-0.7404178180173122,-1.6021935213516318,0.10911282227111974,6.0,0.14453125,0,,,,,,8,0.19384765625,True,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,PIT,drift_k4_rw,8,1.3856424024428031,1.1640324738671382,-1.3856424024428031,0.875,7,0.720010847462313,0.5730496245640575,,,True,True,True,True,8,-0.538831940307055,-1.2068369001606418,0.22749496218859866,5.0,0.36328125,0,,,,,,8,0.19384765625,True,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,PIT,drift_k4_rw_revknown,8,1.3856424024428031,1.1640324738671382,-1.3856424024428031,0.875,7,0.720010847462313,0.5730496245640575,,,True,True,True,True,8,-0.538831940307055,-1.2068369001606418,0.22749496218859866,5.0,0.36328125,0,,,,,,8,0.19384765625,True,False,True
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,PIT,drift_k4_ew,8,1.4022279561029205,1.1881685133519806,-1.4022279561029205,1.0,7,0.7286290728611605,0.5849317229382571,,,True,True,True,True,8,-0.5222463866469378,-1.1857243273722249,0.23573118407363158,5.0,0.36328125,0,,,,,,8,0.19384765625,True,False,False
baselines-margin,seasonal_naive_drift,sm_cash_pct_rev,W2,2,PIT,seasonal_naive_drift|sm_cash_pct_rev|h2|PIT,8,1.589340499981488,1.3171697830557916,-1.150526148743268,1.0,1,0.8258569442450964,0.6484386532272941,,,True,True,False,True,8,-0.33513384276837005,-0.6784788478209022,0.4974681308347042,5.0,0.36328125,0,,,,,,8,0.61279296875,False,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,PIT,drift_k8_rw,8,1.7069597533410337,1.5620534921230993,-1.7069597533410337,1.0,7,0.8869745443849252,0.7689941537767503,,,True,True,True,True,8,-0.21751458940882437,-0.6812836574496496,0.49569202207658947,5.0,0.36328125,0,,,,,,8,0.19384765625,True,False,False
baselines-margin,seasonal_naive,sm_cash_pct_rev,W2,2,PIT,seasonal_naive|sm_cash_pct_rev|h2|PIT,8,1.924474342749858,2.0312943660903118,-1.924474342749858,0.875,1,1.0,1.0,,,False,False,False,False,8,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,PIT,nodrift,8,1.924474342749858,2.0312943660903118,-1.924474342749858,0.875,2,1.0,1.0,,,False,False,False,False,8,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
baselines-margin,trailing4,sm_cash_pct_rev,W2,2,PIT,trailing4|sm_cash_pct_rev|h2|PIT,8,4.251212720187413,4.290783955796311,-1.964612578624598,0.875,2,2.209025408004612,2.112339810233857,,,False,False,False,False,8,2.326738377437555,9.92422723166825,0.0,0.0,1.0,0,,,,,,8,0.999755859375,False,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,full_sample,drift_k8_rw,8,0.6593286347625025,0.6450415432997776,0.1068200233404548,1.0,7,0.3426019355604376,0.3175519777280272,,,True,True,True,True,8,-1.2651457079873556,-3.7230626051717066,0.00019682069262283441,7.0,0.03515625,0,,,,,,8,0.19384765625,True,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,full_sample,drift_k4_ew,8,0.72344741172086,0.6945963165631494,0.3632951311738794,1.0,7,0.3759194891042999,0.3419476409517435,,,True,True,True,True,8,-1.201026931028998,-3.032044363738142,0.0024290350135176553,7.0,0.03515625,0,,,,,,8,0.38720703125,True,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,full_sample,drift_k4_rw,8,0.7257464232190716,0.6963731282699251,0.3724911771667287,1.0,7,0.3771141070044411,0.3428223599173634,,,True,True,True,True,8,-1.1987279195307865,-3.0096815629541833,0.0026152171846873795,7.0,0.03515625,0,,,,,,8,0.38720703125,True,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,full_sample,drift_k4_rw_revknown,8,0.7257464232190716,0.6963731282699251,0.3724911771667287,1.0,7,0.3771141070044411,0.3428223599173634,,,True,True,True,True,8,-1.1987279195307865,-3.0096815629541833,0.0026152171846873795,7.0,0.03515625,0,,,,,,8,0.38720703125,True,False,True
margin-ts,sarima_margin,sm_cash_pct_rev,W2,2,full_sample,lines_aicc,8,1.027611773361607,0.890689101624695,-0.3491214614361055,1.0,14,0.533970108374251,0.4384835189293755,,,True,True,True,True,8,-0.896862569388251,-2.2569820340590137,0.02400919740714702,7.0,0.03515625,0,,,,,,8,0.072998046875,True,True,False
baselines-margin,seasonal_naive_drift,sm_cash_pct_rev,W2,2,full_sample,seasonal_naive_drift|sm_cash_pct_rev|h2|full_sample,8,1.589340499981488,1.3171697830557916,-1.150526148743268,1.0,1,0.8258569442450964,0.6484386532272941,,,True,True,False,True,8,-0.33513384276837005,-0.6784788478209022,0.4974681308347042,5.0,0.36328125,0,,,,,,8,0.61279296875,False,False,False
baselines-margin,seasonal_naive,sm_cash_pct_rev,W2,2,full_sample,seasonal_naive|sm_cash_pct_rev|h2|full_sample,8,1.924474342749858,2.0312943660903118,-1.924474342749858,0.875,1,1.0,1.0,,,False,False,False,False,8,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,W2,2,full_sample,nodrift,8,1.924474342749858,2.0312943660903118,-1.924474342749858,0.875,2,1.0,1.0,,,False,False,False,False,8,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
baselines-margin,trailing4,sm_cash_pct_rev,W2,2,full_sample,trailing4|sm_cash_pct_rev|h2|full_sample,8,4.251212720187413,4.290783955796311,-1.964612578624598,0.875,2,2.209025408004612,2.112339810233857,,,False,False,False,False,8,2.326738377437555,9.92422723166825,0.0,0.0,1.0,0,,,,,,8,0.999755859375,False,False,False
baselines-margin,seasonal_naive_drift,sm_cash_per_night,W1,0,PIT,seasonal_naive_drift|sm_cash_per_night|h0|PIT,14,0.2826954440840343,0.2221254453889381,-0.0639945295887244,0.9285714285714286,1,0.6306059259948142,0.406469147354405,,,True,True,True,True,14,-0.1655963217094242,-1.504610743425722,0.13242418255019195,10.0,0.08978271484375,0,,,,,,10,0.08978271484375,True,True,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,PIT,g_k8_rw,14,0.2967280265863966,0.262335371351594,-0.1097898083699353,0.9285714285714286,7,0.6619082687392214,0.4800496157811817,,,True,True,True,True,14,-0.15156373920706187,-1.8502435618426138,0.06427845299208412,11.0,0.0286865234375,0,,,,,,10,0.0286865234375,True,True,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,PIT,g_k4_ew,14,0.30741423113995,0.261446529246273,-0.1070696199310613,0.8571428571428572,7,0.685745879351228,0.4784231164305561,,,True,True,True,True,14,-0.1408775346535085,-1.6343710478134965,0.10218096364572138,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,PIT,g_k4_rw,14,0.3102309277053178,0.2641173744506461,-0.0975979242028929,1.0,7,0.6920290564700008,0.4833105176512322,,,True,True,True,True,14,-0.1380608380881408,-1.588083619655628,0.11226743180859255,10.0,0.08978271484375,0,,,,,,10,0.08978271484375,True,True,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,PIT,g_k4_rw_nightsknown,14,0.3102309277053178,0.2641173744506461,-0.0975979242028929,1.0,7,0.6920290564700008,0.4833105176512322,,,True,True,True,True,14,-0.1380608380881408,-1.588083619655628,0.11226743180859255,10.0,0.08978271484375,0,,,,,,10,0.08978271484375,True,True,True
baselines-margin,trailing4,sm_cash_per_night,W1,0,PIT,trailing4|sm_cash_per_night|h0|PIT,14,0.3815372883647129,0.4508226570499636,-0.2216134380162798,0.7142857142857143,2,0.8510914486448506,0.8249640229118552,,,True,True,True,True,14,-0.06675447742874573,-0.9575136836995517,0.33830804306821305,7.0,0.604736328125,0,,,,,,10,0.604736328125,True,False,False
baselines-margin,seasonal_naive,sm_cash_per_night,W1,0,PIT,seasonal_naive|sm_cash_per_night|h0|PIT,14,0.4482917657934586,0.5464755365436494,-0.3671610849423781,0.3571428571428571,1,1.0,1.0,,,False,False,False,False,14,0.0,0.0,1.0,0.0,,0,,,,,,10,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,PIT,nogrowth,14,0.4482917657934586,0.5464755365436494,-0.3671610849423781,0.3571428571428571,2,1.0,1.0,,,False,False,False,False,14,0.0,0.0,1.0,0.0,,0,,,,,,10,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,full_sample,g_k8_rw,14,0.2583689797633772,0.1783253540487459,0.1972112475015456,0.7857142857142858,7,0.5763411230765624,0.3263190062937103,,,True,True,True,True,14,-0.18992278603008134,-1.3360539825734532,0.18153162947943535,10.0,0.08978271484375,0,,,,,,10,0.08978271484375,True,True,False
baselines-margin,seasonal_naive_drift,sm_cash_per_night,W1,0,full_sample,seasonal_naive_drift|sm_cash_per_night|h0|full_sample,14,0.2826954440840343,0.2221254453889381,-0.0639945295887244,0.9285714285714286,1,0.6306059259948142,0.406469147354405,,,True,True,True,True,14,-0.1655963217094242,-1.504610743425722,0.13242418255019195,10.0,0.08978271484375,0,,,,,,10,0.08978271484375,True,True,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,full_sample,g_k4_ew,14,0.3051173722848254,0.2231962191724216,0.2698707812649741,0.7857142857142858,7,0.680622299061817,0.4084285649529601,,,True,True,True,True,14,-0.14317439350863312,-0.9641361213377074,0.33497768513458626,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,full_sample,g_k4_rw,14,0.3096617201197616,0.2273813970630281,0.2759929068738216,0.7857142857142858,7,0.690759330748966,0.4160870557924163,,,True,True,True,True,14,-0.13863004567369688,-0.9303929809297883,0.35216765143666917,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,full_sample,g_k4_rw_nightsknown,14,0.3096617201197616,0.2273813970630281,0.2759929068738216,0.7857142857142858,7,0.690759330748966,0.4160870557924163,,,True,True,True,True,14,-0.13863004567369688,-0.9303929809297883,0.35216765143666917,9.0,0.21197509765625,0,,,,,,10,0.21197509765625,True,False,True
baselines-margin,trailing4,sm_cash_per_night,W1,0,full_sample,trailing4|sm_cash_per_night|h0|full_sample,14,0.3815372883647129,0.4508226570499636,-0.2216134380162798,0.7142857142857143,2,0.8510914486448506,0.8249640229118552,,,True,True,True,True,14,-0.06675447742874573,-0.9575136836995517,0.33830804306821305,7.0,0.604736328125,0,,,,,,10,0.604736328125,True,False,False
baselines-margin,seasonal_naive,sm_cash_per_night,W1,0,full_sample,seasonal_naive|sm_cash_per_night|h0|full_sample,14,0.4482917657934586,0.5464755365436494,-0.3671610849423781,0.4285714285714286,1,1.0,1.0,,,False,False,False,False,14,0.0,0.0,1.0,0.0,,0,,,,,,10,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,0,full_sample,nogrowth,14,0.4482917657934586,0.5464755365436494,-0.3671610849423781,0.4285714285714286,2,1.0,1.0,,,False,False,False,False,14,0.0,0.0,1.0,0.0,,0,,,,,,10,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,PIT,g_k4_ew,13,0.3134549998191434,0.2769099369868262,-0.1399259954557704,0.9230769230769232,7,0.6838330678915606,0.5027768263693002,,,True,True,True,True,13,-0.14492441255061614,-1.6362768357261157,0.10178166185131277,8.0,0.29052734375,0,,,,,,9,0.29052734375,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,PIT,g_k4_rw,13,0.3229557981715635,0.2769413413267038,-0.1306056797922791,0.9230769230769232,7,0.7045599986742981,0.50283384625999,,,True,True,True,True,13,-0.13542361419819615,-1.4645427639337119,0.1430457075729843,9.0,0.1334228515625,0,,,,,,9,0.1334228515625,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,PIT,g_k4_rw_nightsknown,13,0.3229557981715635,0.2769413413267038,-0.1306056797922791,0.9230769230769232,7,0.7045599986742981,0.50283384625999,,,True,True,True,True,13,-0.13542361419819615,-1.4645427639337119,0.1430457075729843,9.0,0.1334228515625,0,,,,,,9,0.1334228515625,True,False,True
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,PIT,g_k8_rw,13,0.357073066692965,0.3218200498557771,-0.1320943516263453,0.6923076923076924,7,0.7789901925283806,0.584318732253351,,,True,True,True,True,13,-0.10130634567679458,-1.1715281512176174,0.24138654907618706,10.0,0.046142578125,0,,,,,,9,0.046142578125,True,True,False
baselines-margin,seasonal_naive_drift,sm_cash_per_night,W1,1,PIT,seasonal_naive_drift|sm_cash_per_night|h1|PIT,13,0.4140440119278155,0.2994222604219678,-0.1082894258973697,1.0,1,0.9032779412741594,0.5436517572370149,,,True,True,True,True,13,-0.04433540044194418,-0.332689952128832,0.7393683349561853,7.0,0.5,0,,,,,,9,0.5,True,False,False
baselines-margin,trailing4,sm_cash_per_night,W1,1,PIT,trailing4|sm_cash_per_night|h1|PIT,13,0.4518031468859418,0.5438403661493303,-0.3317937054887196,0.6153846153846155,2,0.9856532267672768,0.9874341683775932,,,True,True,False,True,13,-0.006576265483817871,-0.12108185635100316,0.9036261999676114,6.0,0.70947265625,0,,,,,,9,0.70947265625,False,False,False
baselines-margin,seasonal_naive,sm_cash_per_night,W1,1,PIT,seasonal_naive|sm_cash_per_night|h1|PIT,13,0.4583794123697596,0.5507611378719949,-0.3710079099147499,0.3076923076923077,1,1.0,1.0,,,False,False,False,False,13,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,PIT,nogrowth,13,0.4583794123697596,0.5507611378719949,-0.3710079099147499,0.3076923076923077,2,1.0,1.0,,,False,False,False,False,13,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,full_sample,g_k8_rw,13,0.2666622841865869,0.1788443085091899,0.2008001109815375,0.8461538461538463,7,0.5817501331658395,0.3247220913229284,,,True,True,True,True,13,-0.19171712818317269,-1.251079324569282,0.2109055379691589,9.0,0.1334228515625,0,,,,,,9,0.1334228515625,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,full_sample,g_k4_ew,13,0.3123748120366448,0.2234284286377042,0.2744169447844972,0.7692307692307694,7,0.6814765314648604,0.4056721022492192,,,True,True,True,True,13,-0.14600460033311483,-0.9114699795338247,0.36204779628767936,8.0,0.29052734375,0,,,,,,9,0.29052734375,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,full_sample,g_k4_rw,13,0.3168784522554649,0.2275970046512958,0.2806197302982988,0.7692307692307694,7,0.6913016677979626,0.4132408570631444,,,True,True,True,True,13,-0.14150096011429467,-0.8803780111836419,0.37865456439324063,8.0,0.29052734375,0,,,,,,9,0.29052734375,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,full_sample,g_k4_rw_nightsknown,13,0.3168784522554649,0.2275970046512958,0.2806197302982988,0.7692307692307694,7,0.6913016677979626,0.4132408570631444,,,True,True,True,True,13,-0.14150096011429467,-0.8803780111836419,0.37865456439324063,8.0,0.29052734375,0,,,,,,9,0.29052734375,True,False,True
baselines-margin,seasonal_naive_drift,sm_cash_per_night,W1,1,full_sample,seasonal_naive_drift|sm_cash_per_night|h1|full_sample,13,0.4140440119278155,0.2994222604219678,-0.1082894258973697,0.8461538461538463,1,0.9032779412741594,0.5436517572370149,,,True,True,True,True,13,-0.04433540044194418,-0.332689952128832,0.7393683349561853,7.0,0.5,0,,,,,,9,0.5,True,False,False
baselines-margin,trailing4,sm_cash_per_night,W1,1,full_sample,trailing4|sm_cash_per_night|h1|full_sample,13,0.4518031468859418,0.5438403661493303,-0.3317937054887196,0.6923076923076924,2,0.9856532267672768,0.9874341683775932,,,True,True,False,True,13,-0.006576265483817871,-0.12108185635100316,0.9036261999676114,6.0,0.70947265625,0,,,,,,9,0.70947265625,False,False,False
baselines-margin,seasonal_naive,sm_cash_per_night,W1,1,full_sample,seasonal_naive|sm_cash_per_night|h1|full_sample,13,0.4583794123697596,0.5507611378719949,-0.3710079099147499,0.3846153846153847,1,1.0,1.0,,,False,False,False,False,13,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,1,full_sample,nogrowth,13,0.4583794123697596,0.5507611378719949,-0.3710079099147499,0.3846153846153847,2,1.0,1.0,,,False,False,False,False,13,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,PIT,g_k4_ew,12,0.2720976345738091,0.2670163318280565,-0.1451194938909531,1.0,7,0.6020668127078793,0.484511387639077,,,True,True,True,True,12,-0.17984163334566342,-2.38953299021059,0.016869808695965105,10.0,0.019287109375,0,,,,,,8,0.019287109375,True,True,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,PIT,g_k4_rw,12,0.2747478376125116,0.2646339692215653,-0.1380610834857954,1.0,7,0.6079308816809137,0.4801884992058938,,,True,True,True,True,12,-0.17719143030696102,-2.247563232937143,0.024604054254518948,10.0,0.019287109375,0,,,,,,8,0.019287109375,True,True,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,PIT,g_k4_rw_nightsknown,12,0.2747478376125116,0.2646339692215653,-0.1380610834857954,1.0,7,0.6079308816809137,0.4801884992058938,,,True,True,True,True,12,-0.17719143030696102,-2.247563232937143,0.024604054254518948,10.0,0.019287109375,0,,,,,,8,0.019287109375,True,True,True
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,PIT,g_k8_rw,12,0.3607586432907907,0.3506587888605836,-0.1379203685121953,0.5833333333333333,7,0.7982458460659176,0.6362838378293818,,,True,True,True,True,12,-0.09118062462868182,-1.1635602465426382,0.2446022695705341,8.0,0.19384765625,0,,,,,,8,0.19384765625,True,False,False
baselines-margin,seasonal_naive_drift,sm_cash_per_night,W1,2,PIT,seasonal_naive_drift|sm_cash_per_night|h2|PIT,12,0.3655367883759221,0.3195414922260639,-0.1292807371154708,1.0,1,0.8088183840689281,0.5798203081690444,,,True,True,True,True,12,-0.08640247954355047,-0.7234196370005023,0.4694221103973466,7.0,0.38720703125,0,,,,,,8,0.38720703125,True,False,False
baselines-margin,seasonal_naive,sm_cash_per_night,W1,2,PIT,seasonal_naive|sm_cash_per_night|h2|PIT,12,0.4519392679194725,0.551104346853789,-0.3572868069265454,0.3333333333333333,1,1.0,1.0,,,False,False,False,False,12,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,PIT,nogrowth,12,0.4519392679194725,0.551104346853789,-0.3572868069265454,0.3333333333333333,2,1.0,1.0,,,False,False,False,False,12,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
baselines-margin,trailing4,sm_cash_per_night,W1,2,PIT,trailing4|sm_cash_per_night|h2|PIT,12,0.5136507032607912,0.6287900079885631,-0.4076566600752913,0.5833333333333333,2,1.1365480712163178,1.1409636152904172,,,False,False,False,False,12,0.06171143534131868,1.335460036955579,0.18172582646377156,3.0,0.980712890625,0,,,,,,8,0.980712890625,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,full_sample,g_k8_rw,12,0.2857612238002223,0.1820575031310686,0.2206563709652456,0.8333333333333335,7,0.632300054641722,0.3303503305143944,,,True,True,True,True,12,-0.16617804411925022,-0.986672437572175,0.3238032462493212,8.0,0.19384765625,0,,,,,,8,0.19384765625,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,full_sample,g_k4_ew,12,0.3361840920833767,0.2279007162404142,0.2950630692268833,0.75,7,0.7438700638495495,0.4135346010995583,,,True,True,True,True,12,-0.11575517583609592,-0.6577382535455941,0.510706337093489,7.0,0.38720703125,0,,,,,,8,0.38720703125,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,full_sample,g_k4_rw,12,0.3406126890280148,0.2320412085735239,0.3013324069077515,0.75,7,0.7536691613367525,0.421047683434596,,,True,True,True,True,12,-0.11132657889145774,-0.6304556546262126,0.5283965077182704,7.0,0.38720703125,0,,,,,,8,0.38720703125,True,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,full_sample,g_k4_rw_nightsknown,12,0.3406126890280148,0.2320412085735239,0.3013324069077515,0.75,7,0.7536691613367525,0.421047683434596,,,True,True,True,True,12,-0.11132657889145774,-0.6304556546262126,0.5283965077182704,7.0,0.38720703125,0,,,,,,8,0.38720703125,True,False,True
baselines-margin,seasonal_naive_drift,sm_cash_per_night,W1,2,full_sample,seasonal_naive_drift|sm_cash_per_night|h2|full_sample,12,0.3655367883759221,0.3195414922260639,-0.1292807371154708,0.9166666666666669,1,0.8088183840689281,0.5798203081690444,,,True,True,True,True,12,-0.08640247954355047,-0.7234196370005023,0.4694221103973466,7.0,0.38720703125,0,,,,,,8,0.38720703125,True,False,False
baselines-margin,seasonal_naive,sm_cash_per_night,W1,2,full_sample,seasonal_naive|sm_cash_per_night|h2|full_sample,12,0.4519392679194725,0.551104346853789,-0.3572868069265454,0.4166666666666666,1,1.0,1.0,,,False,False,False,False,12,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
margin-ts,per_night_seasonal,sm_cash_per_night,W1,2,full_sample,nogrowth,12,0.4519392679194725,0.551104346853789,-0.3572868069265454,0.4166666666666666,2,1.0,1.0,,,False,False,False,False,12,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
