source,series,freq,period,value,unit
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-01,150.91,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-02,150.97,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-03,150.95,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-04,150.82,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-05,150.89,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-06,150.85,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-07,158.79,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-08,158.85,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-09,158.85,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-10,158.83,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-11,158.89,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2025-12,158.8,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2026-01,142.99,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2026-02,157.21,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2026-03,151.31,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2026-04,143.44,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2026-05,140.2,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2026-06,141.07,I15
eurostat_hicp,hicp_CP11202_SE_I15,M,2026-07,166.43,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2016-12,100.0,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-01,100.07,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-02,100.13,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-03,100.14,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-04,100.2,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-05,100.2,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-06,100.24,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-07,100.24,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-08,100.24,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-09,102.74,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-10,104.48,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-11,104.52,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2017-12,104.52,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-01,104.52,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-02,104.65,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-03,104.67,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-04,104.67,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-05,104.71,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-06,105.16,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-07,105.16,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-08,105.16,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-09,106.83,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-10,108.0,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-11,108.14,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2018-12,108.14,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-01,108.32,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-02,108.34,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-03,108.47,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-04,108.51,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-05,108.61,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-06,108.58,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-07,108.58,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-08,108.58,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-09,110.71,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-10,112.39,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-11,112.61,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2019-12,112.7,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-01,112.88,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-02,113.17,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-03,113.28,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-04,112.23,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-05,111.35,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-06,111.38,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-07,111.38,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-08,111.38,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-09,113.4,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-10,117.51,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-11,117.64,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2020-12,117.72,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-01,117.8,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-02,118.12,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-03,118.12,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-04,118.08,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-05,118.3,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-06,117.98,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-07,117.98,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-08,117.98,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-09,120.57,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-10,124.46,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-11,124.52,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2021-12,124.5,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-01,125.29,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-02,125.82,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-03,126.03,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-04,127.68,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-05,128.09,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-06,128.56,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-07,128.56,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-08,128.56,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-09,135.57,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-10,144.99,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-11,145.66,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2022-12,145.92,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-01,147.26,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-02,147.9,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-03,148.24,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-04,148.66,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-05,148.58,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-06,149.02,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-07,149.02,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-08,149.02,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-09,153.61,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-10,162.98,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-11,162.96,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2023-12,163.16,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-01,163.62,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-02,163.84,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-03,164.08,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-04,164.24,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-05,164.37,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-06,164.44,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-07,164.44,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-08,164.44,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-09,168.56,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-10,173.68,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-11,173.68,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2024-12,173.74,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2025-12,98.78,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2026-01,98.42,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2026-02,97.98,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2026-03,98.46,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2026-04,100.34,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2026-05,102.82,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2026-06,104.78,I15
eurostat_hicp,hicp_CP11209_EU27_2020_I15,M,2026-07,104.76,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-01,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-02,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-03,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-04,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-05,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-06,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-07,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-08,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-09,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-10,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-11,100.0,I15
eurostat_hicp,hicp_CP11209_IT_I15,M,2015-12,100.0,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-01,99.48,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-02,99.57,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-03,99.61,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-04,99.6,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-05,99.61,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-06,99.61,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-07,99.61,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-08,99.61,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-09,100.08,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-10,101.07,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-11,101.07,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2015-12,101.07,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-01,101.15,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-02,101.15,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-03,101.18,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-04,101.16,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-05,101.16,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-06,101.16,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-07,101.16,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-08,101.16,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-09,101.45,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-10,102.21,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-11,102.32,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2016-12,102.32,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-01,102.4,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-02,102.45,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-03,102.46,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-04,102.53,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-05,102.53,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-06,102.57,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-07,102.57,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-08,102.57,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-09,105.13,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-10,106.9,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-11,106.95,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2017-12,106.95,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-01,106.95,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-02,107.08,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-03,107.1,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-04,107.1,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-05,107.14,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-06,107.6,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-07,107.6,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-08,107.6,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-09,109.31,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-10,110.51,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-11,110.65,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2018-12,110.65,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-01,110.84,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-02,110.86,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-03,110.99,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-04,111.04,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-05,111.14,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-06,111.1,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-07,111.1,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-08,111.1,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-09,113.28,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-10,115.01,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-11,115.22,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2019-12,115.32,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-01,115.5,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-02,115.8,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-03,115.91,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-04,114.84,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-05,113.94,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-06,113.97,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-07,113.97,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-08,113.97,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-09,116.04,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-10,120.25,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-11,120.38,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2020-12,120.46,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-01,120.54,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-02,120.87,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-03,120.87,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-04,120.83,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-05,121.05,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-06,120.72,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-07,120.72,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-08,120.72,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-09,123.37,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-10,127.35,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-11,127.42,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2021-12,127.4,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-01,128.21,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-02,128.75,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-03,128.96,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-04,130.65,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-05,131.07,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-06,131.55,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-07,131.55,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-08,131.55,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-09,138.72,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-10,148.36,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-11,149.05,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2022-12,149.32,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-01,150.68,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-02,151.34,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-03,151.69,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-04,152.11,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-05,152.04,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-06,152.48,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-07,152.48,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-08,152.48,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-09,157.18,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-10,166.77,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-11,166.75,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2023-12,166.95,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-01,167.42,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-02,167.65,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-03,167.89,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-04,168.05,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-05,168.19,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-06,168.26,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-07,168.26,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-08,168.26,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-09,172.48,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-10,177.72,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-11,177.72,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2024-12,177.78,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2025-12,100.0,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2026-01,99.63,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2026-02,99.19,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2026-03,99.68,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2026-04,101.58,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2026-05,104.09,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2026-06,106.08,I15
eurostat_hicp,hicp_CP11209_PL_I15,M,2026-07,106.06,I15
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2022-Q1,4.3,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2022-Q2,8.4,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2022-Q3,6.9,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2022-Q4,8.5,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2023-Q1,8.1,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2023-Q2,10.4,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2023-Q3,9.2,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2023-Q4,7.7,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2024-Q1,6.3,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2024-Q2,4.4,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2024-Q3,4.0,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2024-Q4,5.3,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2025-Q1,3.7,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2025-Q2,4.4,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2025-Q3,3.2,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2025-Q4,3.9,PCH_SM
eurostat_sppi,sppi_I55_AT_PCH_SM,Q,2026-Q1,2.1,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2022-Q1,4.6,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2022-Q2,8.9,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2022-Q3,10.5,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2022-Q4,10.4,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2023-Q1,11.1,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2023-Q2,9.4,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2023-Q3,5.7,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2023-Q4,5.0,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2024-Q1,1.4,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2024-Q2,2.1,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2024-Q3,1.4,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2024-Q4,0.5,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2025-Q1,2.7,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2025-Q2,2.4,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2025-Q3,2.9,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2025-Q4,3.5,PCH_SM
eurostat_sppi,sppi_I55_DE_PCH_SM,Q,2026-Q1,5.3,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2022-Q1,11.4,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2022-Q2,17.2,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2022-Q3,15.0,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2022-Q4,12.4,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2023-Q1,9.2,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2023-Q2,3.1,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2023-Q3,5.2,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2023-Q4,5.9,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2024-Q1,3.3,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2024-Q2,0.9,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2024-Q3,-2.7,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2024-Q4,-13.1,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2025-Q1,-4.0,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2025-Q2,4.1,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2025-Q3,6.5,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2025-Q4,8.6,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2026-Q1,-0.3,PCH_SM
eurostat_sppi,sppi_I55_DK_PCH_SM,Q,2026-Q2,1.0,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2015-Q1,2.9,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2015-Q2,3.7,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2015-Q3,7.9,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2015-Q4,3.1,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2016-Q1,1.4,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2016-Q2,1.1,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2016-Q3,-2.6,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2016-Q4,1.3,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2017-Q1,1.8,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2017-Q2,4.3,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2017-Q3,5.1,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2017-Q4,3.7,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2018-Q1,4.0,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2018-Q2,2.4,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2018-Q3,3.9,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2018-Q4,1.8,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2019-Q1,-0.1,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2019-Q2,3.0,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2019-Q3,0.8,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2019-Q4,1.9,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2020-Q1,1.7,PCH_SM
eurostat_sppi,sppi_I55_EA20_PCH_SM,Q,2020-Q2,-3.6,PCH_SM
