feature,label,source,country,asset_class,transform,lag,target,window,n,first_q,last_q,pearson_r,p,spearman_r,perm_p,knowable_before_print,target_basis,wf_n,wf_rmse,wf_rmse_naive,wf_rmse_prior,wf_rmse_ar1,wf_ratio_vs_naive,wf_ratio_vs_prior,wf_ratio_vs_ar1,sign_acc,wf_first_q,wf_last_q,jk_ratio_min,jk_ratio_max,jk_n_below_1,n_tests_on_target,p_bonferroni,flagged_r,beats_naive,beats_naive_and_ar1,survivor_j2,beats_short,beats_long,has_long,beats_both_windows
sppi_I55_EU27_2020_PCH_SM,"SPPI accommodation I55, EU27_2020",eurostat_sppi,EU27_2020,"accommodation (NACE I55, producer price)",diff,0,adr_reported_yoy_pp,2022Q1+,16,2Q22,1Q26,0.10976902212018749,0.6857084209677845,0.007358353721315752,0.6873126873126874,no: 3Q26 publishes Dec 2026,disclosed,9,3.108213711948005,1.916159800934416,4.217178904759093,2.9149872759696662,1.6221056878618805,0.7370362467763416,1.066287231361606,0.3333333333333333,1Q24,1Q26,1.2442083107284487,2.14336663703482,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_AT_PCH_SM,"SPPI accommodation I55, AT",eurostat_sppi,AT,"accommodation (NACE I55, producer price)",diff,0,adr_reported_yoy_pp,2023Q1+,13,1Q23,1Q26,-0.19532136471465034,0.5225058140771495,-0.16781308860362248,0.5424575424575424,no: 3Q26 publishes Dec 2026,disclosed,9,3.1084073573736797,1.916159800934416,4.217178904759093,2.467539111273378,1.6222067469831398,0.7370821650145876,1.2597195899235738,0.4444444444444444,1Q24,1Q26,1.3111331240810051,2.1325721686825485,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_ES_PCH_SM,"SPPI accommodation I55, ES",eurostat_sppi,ES,"accommodation (NACE I55, producer price)",level,0,adr_reported_yoy_pp,2022Q1+,17,1Q22,1Q26,-0.08403007812082203,0.7484814819810878,-0.20846110601221615,0.7342657342657343,no: 3Q26 publishes Dec 2026,disclosed,9,3.110475369314758,1.916159800934416,4.217178904759093,2.9149872759696662,1.6232859951440028,0.7375725430582473,1.0670631034847529,0.3333333333333333,1Q24,1Q26,1.3034204002779723,2.131927741621935,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_HR_PCH_SM,"SPPI accommodation I55, HR",eurostat_sppi,HR,"accommodation (NACE I55, producer price)",diff,1,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.07056629736713467,0.8105507702916906,-0.2175824175824176,0.8011988011988012,no: 3Q26 publishes Dec 2026,disclosed,10,3.5239948558416634,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.6258123814580425,0.865625534134651,1.2465309221738008,0.4,1Q24,2Q26,1.37169830986774,1.9396537225449146,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_EA20_PCH_SM,"SPPI accommodation I55, EA20",eurostat_sppi,EA20,"accommodation (NACE I55, producer price)",diff,0,adr_reported_yoy_pp,2022Q1+,16,2Q22,1Q26,0.10898529997903177,0.6878466571048296,-0.01764705882352941,0.6933066933066933,no: 3Q26 publishes Dec 2026,disclosed,9,3.130151165925614,1.916159800934416,4.217178904759093,2.9149872759696662,1.6335543436404387,0.7422381731050663,1.0738129774114962,0.3333333333333333,1Q24,1Q26,1.243350720634252,2.159338296884784,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_DE_PCH_SM,"SPPI accommodation I55, DE",eurostat_sppi,DE,"accommodation (NACE I55, producer price)",level,0,adr_reported_yoy_pp,2023Q1+,13,1Q23,1Q26,-0.04553109301784665,0.8825811115235851,0.12929860925197142,0.8911088911088911,no: 3Q26 publishes Dec 2026,disclosed,9,3.1991398211063196,1.916159800934416,4.217178904759093,2.467539111273378,1.669557945817597,0.7585971317214181,1.2964900156964068,0.2222222222222222,1Q24,1Q26,1.3741535775515534,2.2079690491252904,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_EL_PCH_SM,"SPPI accommodation I55, EL",eurostat_sppi,EL,"accommodation (NACE I55, producer price)",diff,0,adr_reported_yoy_pp,2022Q1+,16,2Q22,1Q26,0.0383233905732448,0.8879415639038899,-0.0823529411764706,0.8991008991008991,no: 3Q26 publishes Dec 2026,disclosed,9,3.2019208346917756,1.916159800934416,4.217178904759093,2.9149872759696662,1.6710092932386733,0.7592565805255269,1.098433897495028,0.3333333333333333,1Q24,1Q26,1.168856904338588,2.2226270896706857,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_DE_PCH_SM,"SPPI accommodation I55, DE",eurostat_sppi,DE,"accommodation (NACE I55, producer price)",level,0,adr_reported_yoy_pp,2022Q1+,17,1Q22,1Q26,-0.1157121918538781,0.6583125149293919,0.002452483600143719,0.6793206793206793,no: 3Q26 publishes Dec 2026,disclosed,9,3.22499368679395,1.916159800934416,4.217178904759093,2.9149872759696662,1.6830504873452,0.7647277385255199,1.106349147174634,0.2222222222222222,1Q24,1Q26,1.4473725645786182,2.235707969604968,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_DE_PCH_SM,"SPPI accommodation I55, DE",eurostat_sppi,DE,"accommodation (NACE I55, producer price)",diff,0,adr_reported_yoy_pp,2023Q1+,13,1Q23,1Q26,0.1418124842420614,0.643981065309517,-0.03851447935165106,0.6503496503496503,no: 3Q26 publishes Dec 2026,disclosed,9,3.2357342015252977,1.916159800934416,4.217178904759093,2.467539111273378,1.6886557164738507,0.7672745867797467,1.3113203299361247,0.5555555555555556,1Q24,1Q26,1.3299029006772207,2.2201213605011905,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_EU27_2020_PCH_SM,"SPPI accommodation I55, EU27_2020",eurostat_sppi,EU27_2020,"accommodation (NACE I55, producer price)",diff,0,adr_reported_yoy_pp,2023Q1+,13,1Q23,1Q26,0.33468150325308016,0.2636751240533455,0.01100413695761459,0.2777222777222777,no: 3Q26 publishes Dec 2026,disclosed,9,3.2375480613358008,1.916159800934416,4.217178904759093,2.467539111273378,1.689602328447246,0.7677046989119249,1.3120554185117084,0.3333333333333333,1Q24,1Q26,1.3206344310104368,2.212217979101663,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_EA20_PCH_SM,"SPPI accommodation I55, EA20",eurostat_sppi,EA20,"accommodation (NACE I55, producer price)",diff,0,adr_reported_yoy_pp,2023Q1+,13,1Q23,1Q26,0.3367058450198948,0.2606173742396176,0.021978021978021976,0.2897102897102897,no: 3Q26 publishes Dec 2026,disclosed,9,3.2409404353493283,1.916159800934416,4.217178904759093,2.467539111273378,1.691372730901088,0.7685091167680654,1.3134302190155904,0.3333333333333333,1Q24,1Q26,1.3121528686473787,2.221628407038359,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_EL_PCH_SM,"SPPI accommodation I55, EL",eurostat_sppi,EL,"accommodation (NACE I55, producer price)",diff,0,adr_reported_yoy_pp,2023Q1+,13,1Q23,1Q26,0.04174804589584907,0.892283833717363,-0.16483516483516483,0.8921078921078921,no: 3Q26 publishes Dec 2026,disclosed,9,3.249256222843228,1.916159800934416,4.217178904759093,2.467539111273378,1.6957125503095967,0.770481000741144,1.3168002922419508,0.3333333333333333,1Q24,1Q26,1.1403608730466928,2.260468579423531,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_IE_PCH_SM,"SPPI accommodation I55, IE",eurostat_sppi,IE,"accommodation (NACE I55, producer price)",level,0,adr_reported_yoy_pp,2023Q1+,13,1Q23,1Q26,0.0952549941999238,0.7569069095045932,0.06043956043956044,0.7592407592407593,no: 3Q26 publishes Dec 2026,disclosed,9,3.285919871374202,1.916159800934416,4.217178904759093,2.467539111273378,1.7148464704101516,0.7791748810243825,1.3316586782198954,0.2222222222222222,1Q24,1Q26,1.4342656896889727,2.2546098252120594,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_HR_PCH_SM,"SPPI accommodation I55, HR",eurostat_sppi,HR,"accommodation (NACE I55, producer price)",diff,1,adr_reported_yoy_pp,2022Q1+,16,3Q22,2Q26,0.030978712076576057,0.909325417212409,0.032352941176470584,0.9090909090909091,no: 3Q26 publishes Dec 2026,disclosed,10,3.7487648816396333,2.1675286127919104,4.0710384766601555,2.779940996293494,1.7295111397911342,0.920837497147678,1.3485051972822,0.4,1Q24,2Q26,1.3855333646362213,2.0702477078557204,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",diff,1,adr_reported_yoy_pp,2023Q1+,9,1Q23,1Q25,-0.2510406322203296,0.5146867262382053,-0.35,0.4865134865134865,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,5,1.762463649258616,0.9204783223968842,2.22701915785664,1.5204281825691273,1.9147258619510343,0.7914003088122833,1.1591890162681093,0.4,1Q24,1Q25,1.4755196121831498,2.005354576004604,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",diff,1,adr_reported_yoy_pp,2023Q1+,9,1Q23,1Q25,-0.2510406322203296,0.5146867262382053,-0.35,0.5124875124875125,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,5,1.762463649258616,0.9204783223968842,2.22701915785664,1.5204281825691273,1.9147258619510343,0.7914003088122833,1.1591890162681093,0.4,1Q24,1Q25,1.4755196121831498,2.005354576004604,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",diff,1,adr_reported_yoy_pp,2022Q1+,11,3Q22,1Q25,-0.09544306828554408,0.780134040727762,-0.1272727272727273,0.7962037962037962,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,5,1.7928167466135172,0.9204783223968842,2.22701915785664,1.4724437342762637,1.9477012146740218,0.8050297817549921,1.21757912026073,0.4,1Q24,1Q25,1.679638405305696,2.0274992371862677,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",diff,1,adr_reported_yoy_pp,2022Q1+,11,3Q22,1Q25,-0.09544306828554408,0.780134040727762,-0.1272727272727273,0.7662337662337663,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,5,1.7928167466135172,0.9204783223968842,2.22701915785664,1.4724437342762637,1.9477012146740218,0.8050297817549921,1.21757912026073,0.4,1Q24,1Q25,1.679638405305696,2.0274992371862677,0,856.0,1.0,False,False,False,False,False,False,True,False
hawaii_vr_adr_kauai_yoy_reported_pct,"Hawaii vacation rental ADR y/y, kauai",hawaii_dbedt,US-HI,short-term rental (vacation rental ADR),diff,1,adr_reported_yoy_pp,2023Q1+,11,4Q23,2Q26,-0.2796936433399687,0.4048558525412821,-0.26363636363636367,0.36863136863136864,yes,disclosed,7,5.286323102835403,2.5686417319780905,4.723982484000425,3.175114095586878,2.058022742924311,1.119039522424048,1.6649238243699382,0.42857142857142855,4Q24,2Q26,1.206369802278111,2.4739133445599117,0,856.0,1.0,False,False,False,False,False,False,True,False
hawaii_vr_adr_kauai_yoy_reported_pct,"Hawaii vacation rental ADR y/y, kauai",hawaii_dbedt,US-HI,short-term rental (vacation rental ADR),diff,1,adr_reported_yoy_pp,2022Q1+,11,4Q23,2Q26,-0.2796936433399687,0.4048558525412821,-0.26363636363636367,0.37462537462537465,yes,disclosed,7,5.286323102835403,2.5686417319780905,4.723982484000425,3.2988193389134244,2.058022742924311,1.119039522424048,1.6024894241636853,0.42857142857142855,4Q24,2Q26,1.206369802278111,2.4739133445599117,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",level,1,adr_reported_yoy_pp,2023Q1+,9,1Q23,1Q25,0.4351414748244081,0.24176769168914203,0.3,0.25274725274725274,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,5,1.9493208897540086,0.9204783223968842,2.22701915785664,1.5204281825691273,2.1177260151853057,0.8753049487145419,1.2820867911433769,0.2,1Q24,1Q25,1.7094910967458037,3.3315678747650783,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",level,1,adr_reported_yoy_pp,2023Q1+,9,1Q23,1Q25,0.4351414748244081,0.24176769168914203,0.3,0.2597402597402597,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,5,1.9493208897540086,0.9204783223968842,2.22701915785664,1.5204281825691273,2.1177260151853057,0.8753049487145419,1.2820867911433769,0.2,1Q24,1Q25,1.7094910967458037,3.3315678747650783,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",diff,0,adr_reported_yoy_pp,2022Q1+,11,2Q22,4Q24,-0.3171284114025972,0.341987813853077,-0.14545454545454548,0.3386613386613387,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.1039943574472697,0.5132195518109697,1.7547880351392209,0.788523973245376,2.151115158320967,0.6291325991174093,1.4000770996263983,0.25,1Q24,4Q24,0.9490128887285961,2.81282568494542,1,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",diff,0,adr_reported_yoy_pp,2022Q1+,11,2Q22,4Q24,-0.3171284114025972,0.341987813853077,-0.14545454545454548,0.3256743256743257,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.1039943574472697,0.5132195518109697,1.7547880351392209,0.788523973245376,2.151115158320967,0.6291325991174093,1.4000770996263983,0.25,1Q24,4Q24,0.9490128887285961,2.81282568494542,1,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",diff,0,adr_reported_yoy_pp,2023Q1+,8,1Q23,4Q24,-0.2019444992229971,0.6315226358004256,-0.11904761904761905,0.5974025974025974,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.3403873428037612,0.5132195518109697,1.7547880351392209,0.9528581376935902,2.6117230687607473,0.7638457272119581,1.406701889588929,0.5,1Q24,4Q24,1.1918149277139933,3.6501733764607414,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",diff,0,adr_reported_yoy_pp,2023Q1+,8,1Q23,4Q24,-0.2019444992229971,0.6315226358004256,-0.11904761904761905,0.6243756243756243,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.3403873428037612,0.5132195518109697,1.7547880351392209,0.9528581376935902,2.6117230687607473,0.7638457272119581,1.406701889588929,0.5,1Q24,4Q24,1.1918149277139933,3.6501733764607414,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",level,0,adr_reported_yoy_pp,2023Q1+,8,1Q23,4Q24,-0.08226947535117271,0.8464393476224688,-0.04761904761904763,0.8631368631368631,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.4230806710288182,0.5132195518109697,1.7547880351392209,0.9528581376935902,2.7728496819875073,0.8109701243295258,1.4934864013161602,0.25,1Q24,4Q24,2.260283875341356,3.3643297704648414,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",level,0,adr_reported_yoy_pp,2023Q1+,8,1Q23,4Q24,-0.08226947535117271,0.8464393476224688,-0.04761904761904763,0.8491508491508492,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.4230806710288182,0.5132195518109697,1.7547880351392209,0.9528581376935902,2.7728496819875073,0.8109701243295258,1.4934864013161602,0.25,1Q24,4Q24,2.260283875341356,3.3643297704648414,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",level,0,adr_reported_yoy_pp,2022Q1+,12,1Q22,4Q24,-0.4879482263825317,0.10754276360605768,-0.43356643356643365,0.10589410589410589,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.8428659051489038,0.5132195518109697,1.7547880351392209,0.788523973245376,3.590794424425344,1.0501928826991889,2.3371082778423444,0.25,1Q24,4Q24,2.224052492201178,4.475083026354676,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",level,0,adr_reported_yoy_pp,2022Q1+,12,1Q22,4Q24,-0.4879482263825317,0.10754276360605768,-0.43356643356643365,0.11188811188811189,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.8428659051489038,0.5132195518109697,1.7547880351392209,0.788523973245376,3.590794424425344,1.0501928826991889,2.3371082778423444,0.25,1Q24,4Q24,2.224052492201178,4.475083026354676,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_CH_RCH_A,"HICP holiday centres, camping, hostels, CH",eurostat_hicp,CH,other accommodation,level,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.850758137634339,0.00011474501644074238,-0.7274725274725276,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.6950469454373561,0.8626569298780354,1.5304243593953584,1.0577744127587265,0.805704934794442,0.4541530858225205,0.6570842866435389,0.6,1Q24,2Q26,0.7003094656041543,0.9376857316402513,10,428.0,0.04911086703663774,True,True,True,True,True,False,False,False
sppi_I55_IE_PCH_SM,"SPPI accommodation I55, IE",eurostat_sppi,IE,"accommodation (NACE I55, producer price)",diff,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.7121826738775907,0.0042673662453956256,0.6879120879120879,0.001998001998001998,no: 3Q26 publishes Dec 2026,disclosed,10,0.7103509171604686,0.8626569298780354,1.5304243593953584,1.0577744127587265,0.8234454422813247,0.46415290817843147,0.671552373164179,0.7,1Q24,2Q26,0.5688344671751546,0.9633258226447025,10,428.0,1.0,True,True,True,True,True,False,False,False
bea_export_travel_price,"BEA exports of travel, price index",fred_bea,US,travel exports deflator (inbound visitors' spend),diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.7015974548448702,0.005166153193585229,0.6483516483516484,0.005994005994005994,yes: 3Q advance 29 Oct,disclosed,10,0.7106485054960286,0.8626569298780354,1.5304243593953584,1.0577744127587265,0.823790409469616,0.4643473564265485,0.6718337075696728,0.7,1Q24,2Q26,0.5780848274006256,0.9605930313878135,10,428.0,1.0,True,True,True,True,True,False,False,False
hicp_CP11202_HR_RCH_A,"HICP holiday centres, camping, hostels, HR",eurostat_hicp,HR,other accommodation,level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.839191600467341,0.00017489872572563445,-0.7538461538461538,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.7741516304804115,0.8626569298780354,1.5304243593953584,1.0577744127587265,0.8974038272547847,0.5058411581910942,0.7318683654498569,0.7,1Q24,2Q26,0.7677458978533042,0.9886594663855908,10,428.0,0.07485665461057155,True,True,True,True,True,False,False,False
sppi_I55_HR_PCH_SM,"SPPI accommodation I55, HR",eurostat_sppi,HR,"accommodation (NACE I55, producer price)",level,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,-0.4787122810788292,0.09793551261275373,-0.43956043956043955,0.0899100899100899,no: 3Q26 publishes Dec 2026,disclosed,9,0.8102562815306444,0.8957960464994841,1.2804771726277655,1.0282179747818707,0.9045097761894522,0.6327768263668889,0.7880199543317016,0.6666666666666666,1Q24,1Q26,0.6780082936185181,1.065871672569935,8,428.0,1.0,False,True,True,False,True,False,False,False
sppi_I55_EA20_PCH_SM,"SPPI accommodation I55, EA20",eurostat_sppi,EA20,"accommodation (NACE I55, producer price)",diff,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,0.5733347997168986,0.0405158093415275,0.45604395604395603,0.04195804195804196,no: 3Q26 publishes Dec 2026,disclosed,9,0.8112206300539885,0.8957960464994841,1.2804771726277655,1.0282179747818707,0.9055863030697755,0.6335299428956007,0.7889578376862001,0.5555555555555556,1Q24,1Q26,0.8199094977363351,1.028238806908727,8,428.0,1.0,True,True,True,True,True,False,False,False
sppi_I55_EU27_2020_PCH_SM,"SPPI accommodation I55, EU27_2020",eurostat_sppi,EU27_2020,"accommodation (NACE I55, producer price)",diff,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,0.5630492340499598,0.045120195714837476,0.45942271798040907,0.03696303696303696,no: 3Q26 publishes Dec 2026,disclosed,9,0.8346961549469664,0.8957960464994841,1.2804771726277655,1.0282179747818707,0.9317926309328125,0.6518633621824138,0.8117891103042051,0.5555555555555556,1Q24,1Q26,0.8423469242261096,1.0530268429175011,8,428.0,1.0,True,True,True,True,True,False,False,False
sppi_I55_PT_PCH_SM,"SPPI accommodation I55, PT",eurostat_sppi,PT,"accommodation (NACE I55, producer price)",diff,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,0.43489991897967206,0.1375008417073495,0.41208791208791207,0.13686313686313686,no: 3Q26 publishes Dec 2026,disclosed,9,0.8360308750144477,0.8957960464994841,1.2804771726277655,1.0282179747818707,0.9332826130249384,0.6529057236520387,0.8130872008844291,0.6666666666666666,1Q24,1Q26,0.7184185842597999,1.0916289341487428,7,428.0,1.0,False,True,True,False,True,False,False,False
sppi_I55_IE_PCH_SM,"SPPI accommodation I55, IE",eurostat_sppi,IE,"accommodation (NACE I55, producer price)",diff,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,0.529187891566731,0.06293750571835617,0.26373626373626374,0.057942057942057944,no: 3Q26 publishes Dec 2026,disclosed,9,0.8522813574084158,0.8957960464994841,1.2804771726277655,1.0282179747818707,0.9514234414618022,0.6655966819458279,0.828891711982784,0.5555555555555556,1Q24,1Q26,0.8581494874956733,1.1205056775865025,7,428.0,1.0,False,True,True,False,True,False,False,False
hicp_CP11202_HR_RCH_A,"HICP holiday centres, camping, hostels, HR",eurostat_hicp,HR,other accommodation,level,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6424785264906014,0.01321918014997319,-0.39780219780219783,0.011988011988011988,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.842864962212132,0.8626569298780354,1.5304243593953584,1.0577744127587265,0.9770569655439948,0.5507393795960828,0.7968286546220188,0.6,1Q24,2Q26,0.8001310865772379,1.137880664313215,7,428.0,1.0,True,True,True,True,True,False,False,False
sppi_I55_AT_PCH_SM,"SPPI accommodation I55, AT",eurostat_sppi,AT,"accommodation (NACE I55, producer price)",level,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,-0.4938449899461969,0.08630821915882056,-0.4099041016711435,0.08391608391608392,no: 3Q26 publishes Dec 2026,disclosed,9,0.8845524954660567,0.8957960464994841,1.2804771726277655,1.0282179747818707,0.9874485368880964,0.6907991133108594,0.8602772147157887,0.5555555555555556,1Q24,1Q26,0.8440119399519738,1.1264500241032942,5,428.0,1.0,False,True,True,False,True,False,False,False
sppi_I55_DE_PCH_SM,"SPPI accommodation I55, DE",eurostat_sppi,DE,"accommodation (NACE I55, producer price)",diff,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,0.5930639679460954,0.0326503048756358,0.5474558136413258,0.03196803196803197,no: 3Q26 publishes Dec 2026,disclosed,9,0.8905139123356962,0.8957960464994841,1.2804771726277655,1.0282179747818707,0.9941034187587354,0.6954547346659873,0.8660750290079422,0.5555555555555556,1Q24,1Q26,0.8808429279711748,1.0903898667208027,4,428.0,1.0,True,True,True,True,True,False,False,False
sppi_I55_EL_PCH_SM,"SPPI accommodation I55, EL",eurostat_sppi,EL,"accommodation (NACE I55, producer price)",diff,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,0.38877958787948,0.18921575678477942,0.33516483516483514,0.16483516483516483,no: 3Q26 publishes Dec 2026,disclosed,9,0.9001868356603745,0.8957960464994841,1.2804771726277655,1.0282179747818707,1.0049015500548908,0.7030088898914394,0.8754824927577666,0.6666666666666666,1Q24,1Q26,0.8121954944784805,1.1768688612579052,3,428.0,1.0,False,False,False,False,False,False,False,False
bls_CUUR0000SEHB02,"BLS CPI other lodging away from home incl hotels, NSA",bls,US,hotel (CPI),diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.6497395594608684,0.011900287307387337,0.6,0.014985014985014986,yes: Sep PPI/CPI mid-Oct,disclosed,10,0.8717938524033286,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.0105916062444256,0.569641908174905,0.8241774823515048,0.6,1Q24,2Q26,0.8673830962383088,1.1762434038252303,4,428.0,1.0,True,False,False,False,False,False,False,False
bls_CUSR0000SEHB02,"BLS CPI other lodging away from home incl hotels, SA",bls,US,hotel (CPI),diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.6457198826411008,0.012617286043238493,0.6,0.01898101898101898,yes: Sep PPI/CPI mid-Oct,disclosed,10,0.8757905982708419,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.0152246715211148,0.5722534360449216,0.8279559305908506,0.6,1Q24,2Q26,0.8697227211644862,1.1815685491224366,4,428.0,1.0,True,False,False,False,False,False,False,False
bea_pce_accommodations_price,BEA PCE accommodations price index (hotels plus housing at school),bea_held,US,"accommodation, all",level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6140432867548673,0.01948790371005379,-0.6395604395604396,0.013986013986013986,yes: Aug PCE ~26 Sep,disclosed,10,0.8853339096524637,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.0262873675374455,0.5784891649282441,0.8369779973628501,0.6,1Q24,2Q26,0.8104409317074486,1.196663940765379,2,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11202_DK_RCH_A,"HICP holiday centres, camping, hostels, DK",eurostat_hicp,DK,other accommodation,level,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6761379358712996,0.007935862086549858,-0.6263736263736264,0.012987012987012988,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.8924104518193753,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.0344905615556192,0.583113073404,0.8436680269963478,0.6,1Q24,2Q26,0.9026594300421733,1.1315618602490105,3,428.0,1.0,True,False,False,False,False,False,False,False
bea_pce_accommodations_price,BEA PCE accommodations price index (hotels plus housing at school),bea_held,US,"accommodation, all",diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.6231022847138122,0.01728807847402654,0.5648351648351648,0.022977022977022976,yes: Aug PCE ~26 Sep,disclosed,10,0.903391272247428,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.0472196315343478,0.5902880901636595,0.8540490877363351,0.6,1Q24,2Q26,0.8458348346210536,1.2173831444035028,3,428.0,1.0,True,False,False,False,False,False,False,False
