source,market_key,archive_vintage,held_vintage,review_month,ymi,n_archive,n_held,ratio,age_months,months_before_archive_dump
montera34,spain_catalonia_barcelona,2017-11-13,2018-05-14,2017-08,24211,28176,23710,0.841496308915389,6,3
montera34,spain_catalonia_barcelona,2017-11-13,2018-05-14,2017-09,24212,28932,24387,0.842907507258399,6,2
montera34,spain_catalonia_barcelona,2017-11-13,2018-05-14,2017-10,24213,25891,21823,0.8428797651693639,6,1
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2010-02,24121,1,0,0.0,7,93
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2010-05,24124,2,0,0.0,7,90
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2010-06,24125,2,1,0.5,7,89
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2010-07,24126,2,1,0.5,7,88
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2010-08,24127,7,3,0.42857142857142855,7,87
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2010-09,24128,13,9,0.6923076923076923,7,86
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2010-10,24129,8,4,0.5,7,85
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2010-12,24131,1,0,0.0,7,83
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-01,24132,8,4,0.5,7,82
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-02,24133,7,5,0.7142857142857143,7,81
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-03,24134,12,11,0.9166666666666666,7,80
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-04,24135,31,22,0.7096774193548387,7,79
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-05,24136,52,41,0.7884615384615384,7,78
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-06,24137,70,54,0.7714285714285715,7,77
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-07,24138,81,69,0.8518518518518519,7,76
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-08,24139,86,72,0.8372093023255814,7,75
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-09,24140,114,99,0.868421052631579,7,74
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-10,24141,96,81,0.84375,7,73
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-11,24142,80,66,0.825,7,72
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2011-12,24143,44,41,0.9318181818181818,7,71
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-01,24144,79,70,0.8860759493670886,7,70
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-02,24145,65,57,0.8769230769230769,7,69
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-03,24146,159,138,0.8679245283018868,7,68
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-04,24147,214,176,0.822429906542056,7,67
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-05,24148,282,247,0.875886524822695,7,66
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-06,24149,340,276,0.8117647058823529,7,65
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-07,24150,374,336,0.8983957219251337,7,64
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-08,24151,372,314,0.8440860215053764,7,63
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-09,24152,378,307,0.8121693121693122,7,62
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-10,24153,394,311,0.7893401015228426,7,61
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-11,24154,249,202,0.8112449799196787,7,60
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2012-12,24155,175,129,0.7371428571428571,7,59
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-01,24156,236,176,0.7457627118644068,7,58
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-02,24157,257,206,0.8015564202334631,7,57
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-03,24158,511,423,0.8277886497064579,7,56
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-04,24159,762,643,0.8438320209973753,7,55
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-05,24160,1197,1043,0.8713450292397661,7,54
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-06,24161,1167,1030,0.882604970008569,7,53
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-07,24162,1294,1147,0.8863987635239567,7,52
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-08,24163,1334,1173,0.8793103448275862,7,51
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-09,24164,1478,1283,0.868064952638701,7,50
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-10,24165,1454,1243,0.8548830811554333,7,49
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-11,24166,876,768,0.8767123287671232,7,48
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2013-12,24167,726,633,0.871900826446281,7,47
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-01,24168,886,773,0.8724604966139955,7,46
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-02,24169,1021,871,0.8530852105778648,7,45
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-03,24170,1617,1427,0.8824984539270253,7,44
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-04,24171,2298,2017,0.8777197563098347,7,43
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-05,24172,3035,2647,0.8721581548599671,7,42
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-06,24173,3530,3079,0.8722379603399434,7,41
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-07,24174,3764,3275,0.8700850159404888,7,40
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-08,24175,4421,3740,0.8459624519339516,7,39
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-09,24176,4511,3894,0.8632232320993128,7,38
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-10,24177,4516,3870,0.8569530558015943,7,37
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-11,24178,2781,2460,0.8845738942826321,7,36
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2014-12,24179,2149,1891,0.8799441600744532,7,35
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-01,24180,2581,2225,0.8620689655172413,7,34
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-02,24181,2390,2073,0.8673640167364016,7,33
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-03,24182,4611,3954,0.8575146389069617,7,32
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-04,24183,5986,5163,0.8625125292348814,7,31
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-05,24184,7872,6734,0.8554369918699187,7,30
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-06,24185,8281,7113,0.8589542325806062,7,29
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-07,24186,8504,7150,0.8407808090310442,7,28
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-08,24187,8799,7363,0.8367996363223094,7,27
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-09,24188,8966,7450,0.8309167967878652,7,26
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-10,24189,9272,7748,0.8356341673856773,7,25
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-11,24190,5342,4489,0.8403219767877199,7,24
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2015-12,24191,4347,3587,0.8251667816885209,7,23
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-01,24192,5602,4584,0.8182791860049982,7,22
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-02,24193,7202,5835,0.8101916134407109,7,21
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-03,24194,8003,6544,0.8176933649881295,7,20
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-04,24195,12016,9766,0.8127496671105193,7,19
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-05,24196,15033,12219,0.8128118140091798,7,18
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-06,24197,15004,12212,0.8139162889896028,7,17
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-07,24198,15849,12929,0.8157612467663575,7,16
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-08,24199,16526,13305,0.8050950018153213,7,15
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-09,24200,16723,13611,0.8139089876218382,7,14
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-10,24201,18562,14942,0.8049779118629458,7,13
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-11,24202,10887,8873,0.8150087260034904,7,12
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2016-12,24203,8648,6999,0.8093200740055504,7,11
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-01,24204,10289,8124,0.789581106035572,7,10
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-02,24205,10587,8452,0.7983375838292245,7,9
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-03,24206,17290,13748,0.7951417004048583,7,8
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-04,24207,22688,17918,0.7897566995768688,7,7
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-05,24208,27110,21356,0.7877535964588712,7,6
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-06,24209,26298,20861,0.7932542398661495,7,5
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-07,24210,29163,22723,0.7791722387957343,7,4
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-08,24211,28176,21473,0.7621024985803521,7,3
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-09,24212,28932,22143,0.765346329323932,7,2
montera34,spain_catalonia_barcelona,2017-11-13,2018-06-09,2017-10,24213,25891,19551,0.755127264300336,7,1
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2010-02,24121,1,0,0.0,8,93
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2010-05,24124,2,0,0.0,8,90
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2010-06,24125,2,1,0.5,8,89
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2010-07,24126,2,1,0.5,8,88
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2010-08,24127,7,3,0.42857142857142855,8,87
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2010-09,24128,13,9,0.6923076923076923,8,86
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2010-10,24129,8,4,0.5,8,85
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2010-12,24131,1,0,0.0,8,83
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-01,24132,8,4,0.5,8,82
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-02,24133,7,5,0.7142857142857143,8,81
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-03,24134,12,11,0.9166666666666666,8,80
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-04,24135,31,22,0.7096774193548387,8,79
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-05,24136,52,39,0.75,8,78
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-06,24137,70,52,0.7428571428571429,8,77
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-07,24138,81,65,0.8024691358024691,8,76
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-08,24139,86,78,0.9069767441860465,8,75
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-09,24140,114,103,0.9035087719298246,8,74
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-10,24141,96,84,0.875,8,73
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-11,24142,80,71,0.8875,8,72
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2011-12,24143,44,42,0.9545454545454546,8,71
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-01,24144,79,70,0.8860759493670886,8,70
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-02,24145,65,55,0.8461538461538461,8,69
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-03,24146,159,136,0.8553459119496856,8,68
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-04,24147,214,167,0.780373831775701,8,67
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-05,24148,282,241,0.8546099290780141,8,66
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-06,24149,340,273,0.8029411764705883,8,65
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-07,24150,374,328,0.8770053475935828,8,64
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-08,24151,372,323,0.8682795698924731,8,63
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-09,24152,378,301,0.7962962962962963,8,62
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-10,24153,394,324,0.8223350253807107,8,61
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-11,24154,249,213,0.8554216867469879,8,60
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2012-12,24155,175,143,0.8171428571428572,8,59
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-01,24156,236,188,0.7966101694915254,8,58
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-02,24157,257,215,0.8365758754863813,8,57
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-03,24158,511,438,0.8571428571428571,8,56
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-04,24159,762,655,0.8595800524934383,8,55
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-05,24160,1197,1029,0.8596491228070176,8,54
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-06,24161,1167,1030,0.882604970008569,8,53
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-07,24162,1294,1157,0.8941267387944358,8,52
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-08,24163,1334,1184,0.8875562218890555,8,51
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-09,24164,1478,1303,0.881596752368065,8,50
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-10,24165,1454,1246,0.8569463548830811,8,49
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-11,24166,876,776,0.8858447488584474,8,48
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2013-12,24167,726,645,0.8884297520661157,8,47
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-01,24168,886,787,0.8882618510158014,8,46
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-02,24169,1021,878,0.8599412340842312,8,45
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-03,24170,1617,1443,0.8923933209647495,8,44
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-04,24171,2298,2015,0.8768494342906875,8,43
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-05,24172,3035,2643,0.870840197693575,8,42
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-06,24173,3530,3064,0.8679886685552408,8,41
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-07,24174,3764,3289,0.8738044633368757,8,40
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-08,24175,4421,3736,0.8450576792580864,8,39
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-09,24176,4511,3885,0.8612281090667258,8,38
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-10,24177,4516,3866,0.8560673162090345,8,37
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-11,24178,2781,2437,0.8763034879539734,8,36
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2014-12,24179,2149,1874,0.8720335039553281,8,35
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-01,24180,2581,2208,0.8554823711739635,8,34
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-02,24181,2390,2044,0.8552301255230126,8,33
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-03,24182,4611,3919,0.8499240945564953,8,32
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-04,24183,5986,5119,0.8551620447711327,8,31
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-05,24184,7872,6680,0.8485772357723578,8,30
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-06,24185,8281,7037,0.8497765970293443,8,29
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-07,24186,8504,7079,0.8324317968015051,8,28
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-08,24187,8799,7327,0.8327082623025344,8,27
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-09,24188,8966,7392,0.8244479143430739,8,26
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-10,24189,9272,7710,0.8315358067299397,8,25
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-11,24190,5342,4448,0.832646948708349,8,24
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2015-12,24191,4347,3551,0.816885208189556,8,23
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-01,24192,5602,4529,0.8084612638343449,8,22
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-02,24193,7202,5743,0.7974173840599833,8,21
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-03,24194,8003,6456,0.8066974884418343,8,20
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-04,24195,12016,9636,0.801930758988016,8,19
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-05,24196,15033,12048,0.8014368389543005,8,18
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-06,24197,15004,12049,0.8030525193281791,8,17
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-07,24198,15849,12776,0.8061076408606221,8,16
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-08,24199,16526,13137,0.794929202468837,8,15
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-09,24200,16723,13419,0.8024277940560904,8,14
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-10,24201,18562,14729,0.7935028552957656,8,13
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-11,24202,10887,8803,0.8085790392210894,8,12
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2016-12,24203,8648,6957,0.804463459759482,8,11
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-01,24204,10289,8069,0.7842355914083001,8,10
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-02,24205,10587,8383,0.7918201567960707,8,9
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-03,24206,17290,13596,0.7863504916136496,8,8
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-04,24207,22688,17646,0.7777679830747531,8,7
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-05,24208,27110,20986,0.7741054961268904,8,6
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-06,24209,26298,20398,0.775648338276675,8,5
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-07,24210,29163,22411,0.7684737509858383,8,4
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-08,24211,28176,21257,0.7544363997728564,8,3
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-09,24212,28932,21837,0.754769805060141,8,2
montera34,spain_catalonia_barcelona,2017-11-13,2018-07-10,2017-10,24213,25891,19224,0.7424973929164574,8,1
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2010-02,24121,1,0,0.0,9,93
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2010-05,24124,2,0,0.0,9,90
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2010-06,24125,2,0,0.0,9,89
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2010-07,24126,2,0,0.0,9,88
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2010-08,24127,7,3,0.42857142857142855,9,87
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2010-09,24128,13,9,0.6923076923076923,9,86
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2010-10,24129,8,4,0.5,9,85
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2010-12,24131,1,0,0.0,9,83
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-01,24132,8,6,0.75,9,82
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-02,24133,7,6,0.8571428571428571,9,81
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-03,24134,12,9,0.75,9,80
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-04,24135,31,21,0.6774193548387096,9,79
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-05,24136,52,45,0.8653846153846154,9,78
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-06,24137,70,52,0.7428571428571429,9,77
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-07,24138,81,65,0.8024691358024691,9,76
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-08,24139,86,78,0.9069767441860465,9,75
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-09,24140,114,99,0.868421052631579,9,74
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-10,24141,96,86,0.8958333333333334,9,73
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-11,24142,80,69,0.8625,9,72
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2011-12,24143,44,40,0.9090909090909091,9,71
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-01,24144,79,64,0.810126582278481,9,70
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-02,24145,65,54,0.8307692307692308,9,69
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-03,24146,159,133,0.8364779874213837,9,68
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-04,24147,214,170,0.794392523364486,9,67
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-05,24148,282,258,0.9148936170212766,9,66
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-06,24149,340,295,0.8676470588235294,9,65
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-07,24150,374,326,0.8716577540106952,9,64
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-08,24151,372,323,0.8682795698924731,9,63
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-09,24152,378,307,0.8121693121693122,9,62
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-10,24153,394,307,0.7791878172588832,9,61
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-11,24154,249,201,0.8072289156626506,9,60
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2012-12,24155,175,129,0.7371428571428571,9,59
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-01,24156,236,187,0.7923728813559322,9,58
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-02,24157,257,204,0.7937743190661478,9,57
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-03,24158,511,426,0.8336594911937377,9,56
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-04,24159,762,633,0.8307086614173228,9,55
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-05,24160,1197,1039,0.8680033416875522,9,54
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-06,24161,1167,1004,0.8603256212510711,9,53
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-07,24162,1294,1143,0.883307573415765,9,52
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-08,24163,1334,1176,0.881559220389805,9,51
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-09,24164,1478,1272,0.8606224627875507,9,50
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-10,24165,1454,1221,0.8397524071526823,9,49
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-11,24166,876,743,0.8481735159817352,9,48
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2013-12,24167,726,614,0.8457300275482094,9,47
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-01,24168,886,767,0.8656884875846501,9,46
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-02,24169,1021,845,0.8276199804113614,9,45
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-03,24170,1617,1394,0.8620902906617193,9,44
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-04,24171,2298,1960,0.8529155787641427,9,43
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-05,24172,3035,2625,0.8649093904448105,9,42
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-06,24173,3530,3023,0.8563739376770538,9,41
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-07,24174,3764,3284,0.8724760892667375,9,40
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-08,24175,4421,3720,0.8414385885546256,9,39
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-09,24176,4511,3845,0.8523608955885613,9,38
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-10,24177,4516,3802,0.8418954827280779,9,37
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-11,24178,2781,2375,0.8540093491549802,9,36
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2014-12,24179,2149,1808,0.8413215449046068,9,35
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2015-01,24180,2581,2145,0.8310732274312282,9,34
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2015-02,24181,2390,1984,0.8301255230125523,9,33
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2015-03,24182,4611,3815,0.8273693342008241,9,32
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2015-04,24183,5986,5027,0.8397928499832944,9,31
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2015-05,24184,7872,6576,0.8353658536585366,9,30
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2015-06,24185,8281,6911,0.8345610433522521,9,29
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2015-07,24186,8504,6962,0.8186735653809972,9,28
montera34,spain_catalonia_barcelona,2017-11-13,2018-08-18,2015-08,24187,8799,7195,0.8177065575633595,9,27
