scale,nll,success,in_95_profile_set,window,guest_fee_share,driver_basis
1.475,26.851623813277957,True,False,W2,0.8245614035087718,nonUSD_normalized
1.5,27.071340505546104,True,False,W2,0.8245614035087718,nonUSD_normalized
1.5250000000000001,27.286812656488877,True,False,W2,0.8245614035087718,nonUSD_normalized
1.55,27.49817972500686,True,False,W2,0.8245614035087718,nonUSD_normalized
1.5750000000000002,27.705575976289406,True,False,W2,0.8245614035087718,nonUSD_normalized
1.6,27.909130563082876,True,False,W2,0.8245614035087718,nonUSD_normalized
1.625,28.108967636759914,True,False,W2,0.8245614035087718,nonUSD_normalized
1.6500000000000001,28.305206479031085,True,False,W2,0.8245614035087718,nonUSD_normalized
1.675,28.49796164864283,True,False,W2,0.8245614035087718,nonUSD_normalized
1.7000000000000002,28.68734313811035,True,False,W2,0.8245614035087718,nonUSD_normalized
1.725,28.873456536620957,True,False,W2,0.8245614035087718,nonUSD_normalized
1.75,29.056403196108807,True,False,W2,0.8245614035087718,nonUSD_normalized
1.7750000000000001,29.2362803981016,True,False,W2,0.8245614035087718,nonUSD_normalized
1.8,29.413181519551955,True,False,W2,0.8245614035087718,nonUSD_normalized
1.8250000000000002,29.58719619626146,True,False,W2,0.8245614035087718,nonUSD_normalized
1.85,29.75841048295837,True,False,W2,0.8245614035087718,nonUSD_normalized
1.875,29.926907007743303,True,False,W2,0.8245614035087718,nonUSD_normalized
1.9000000000000001,30.092765125682828,True,False,W2,0.8245614035087718,nonUSD_normalized
1.925,30.256061061683518,True,False,W2,0.8245614035087718,nonUSD_normalized
1.9500000000000002,30.41686805207118,True,False,W2,0.8245614035087718,nonUSD_normalized
1.975,30.575256479139846,True,False,W2,0.8245614035087718,nonUSD_normalized
2.0,30.731294000193643,True,False,W2,0.8245614035087718,nonUSD_normalized
2.025,30.885045671274668,True,False,W2,0.8245614035087718,nonUSD_normalized
2.0500000000000003,31.03657406453944,True,False,W2,0.8245614035087718,nonUSD_normalized
2.075,31.185939381847284,True,False,W2,0.8245614035087718,nonUSD_normalized
2.1,31.333199561947207,True,False,W2,0.8245614035087718,nonUSD_normalized
2.125,31.478410382252108,True,False,W2,0.8245614035087718,nonUSD_normalized
2.15,31.621625556880275,True,False,W2,0.8245614035087718,nonUSD_normalized
2.1750000000000003,31.76289682920252,True,False,W2,0.8245614035087718,nonUSD_normalized
2.2,31.902274060116408,True,False,W2,0.8245614035087718,nonUSD_normalized
2.225,32.039805312262956,True,False,W2,0.8245614035087718,nonUSD_normalized
2.25,32.175536928372104,True,False,W2,0.8245614035087718,nonUSD_normalized
2.275,32.30951360959119,True,False,W2,0.8245614035087718,nonUSD_normalized
2.3000000000000003,32.44177848573158,True,False,W2,0.8245614035087718,nonUSD_normalized
2.325,32.57237318422516,True,False,W2,0.8245614035087718,nonUSD_normalized
2.35,32.701337895458636,True,False,W2,0.8245614035087718,nonUSD_normalized
2.375,32.82871143434177,True,False,W2,0.8245614035087718,nonUSD_normalized
2.4000000000000004,32.954531299853585,True,False,W2,0.8245614035087718,nonUSD_normalized
2.4250000000000003,33.07883373037137,True,False,W2,0.8245614035087718,nonUSD_normalized
2.45,33.20165375714863,True,False,W2,0.8245614035087718,nonUSD_normalized
2.475,33.32302525505223,True,False,W2,0.8245614035087718,nonUSD_normalized
2.5,33.44298099065533,True,False,W2,0.8245614035087718,nonUSD_normalized
0.0,21.557511181683353,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.025,21.26351939707014,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.05,20.96520879383702,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.07500000000000001,20.6622278639841,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.1,20.352982787216824,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.125,20.037388721647524,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.15000000000000002,19.715506130277426,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.17500000000000002,19.387466511892296,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.2,19.053490594247613,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.225,18.713910326320406,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.25,18.36919524846249,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.275,18.01998377199454,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.30000000000000004,17.667119791683014,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.325,17.311694783596273,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.35000000000000003,16.95509508021236,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.375,16.599053262753188,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.4,16.245701491584132,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.42500000000000004,15.897623008431097,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.45,15.557895996101202,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.47500000000000003,15.23012149327509,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.5,14.918424427208796,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.525,14.627414555653738,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.55,14.362093135129538,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.56,14.264326555526159,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.5750000000000001,14.127692787263497,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.6000000000000001,13.92944391930064,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.625,13.772272452000127,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.65,13.660450354621286,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.675,13.597239582067502,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.6936955429824325,13.582958494550821,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.7000000000000001,13.584584972509006,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.7250000000000001,13.622914315069078,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.75,13.711088684836724,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.775,13.845123011575229,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.8,14.00640634747737,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.8250000000000001,14.188248181919729,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.8500000000000001,14.388292423804804,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.875,14.604175491827213,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.9,14.833593125616705,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.925,15.07435189886855,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.9500000000000001,15.324405688166607,True,True,W2,0.8245614035087718,USD_inclusive_comparable_B4
0.9750000000000001,15.581878564194074,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.0,15.845076246133697,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.0250000000000001,16.112488490618198,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.05,16.382784719100883,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.075,16.654804929093117,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.1,16.92754759677461,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.125,17.200155921373124,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.1500000000000001,17.471903430557422,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.175,17.742179674004507,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.2000000000000002,18.01047650130631,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.225,18.276375236791107,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.25,18.539534918307375,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.2750000000000001,18.799681676852696,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.3,19.05659925775319,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.3250000000000002,19.31012064044679,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.35,19.560120689396257,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.375,19.806509744851347,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.4000000000000001,20.049228067410013,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.425,20.288241041107486,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.4500000000000002,20.52353504691101,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.475,20.755113924816158,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.5,20.982995948442557,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.5250000000000001,21.207211244438867,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.55,21.42779959636663,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.5750000000000002,21.644808578586538,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.6,21.85829197604873,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.625,22.068308447904013,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.6500000000000001,22.27492039715762,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.675,22.478230523626134,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.7000000000000002,22.678613432294785,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.725,22.876166775408194,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.75,23.07091606516306,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.7750000000000001,23.262891742098258,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.8,23.452128301975122,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.8250000000000002,23.638663541595665,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.85,23.822537908429275,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.875,24.00379394021705,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.9000000000000001,24.182475783473798,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.925,24.358628780443755,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.9500000000000002,24.532299115192565,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
1.975,24.70353351220847,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.0,24.872378978882125,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.025,25.038882587243815,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.0500000000000003,25.203091289896385,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.075,25.36505176455149,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.1,25.524810283387612,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.125,25.68241260650785,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.15,25.837903890542293,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.1750000000000003,25.991328617564562,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.2,26.142730535210298,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.225,26.292152610405793,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.25,26.43963699223722,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.275,26.58522498528177,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.3000000000000003,26.728957029673463,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.325,26.870872687902775,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.35,27.011010636938956,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.375,27.149408665548883,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.4000000000000004,27.286103675467132,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.4250000000000003,27.42113168590553,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.45,27.55452784094814,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.475,27.686326419317098,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
2.5,27.816560846107,True,False,W2,0.8245614035087718,USD_inclusive_comparable_B4
