name,year,month,value,period
Hiker. National Total. Year-to-date data. ,2026,4,13233035.0,2026-04
Hiker. National Total. Year-to-date data. ,2026,3,9172303.0,2026-03
Hiker. National Total. Year-to-date data. ,2026,2,5840212.0,2026-02
Hiker. National Total. Year-to-date data. ,2026,1,2999082.0,2026-01
Hiker. National Total. Year-to-date data. ,2025,12,47233807.0,2025-12
Hiker. National Total. Year-to-date data. ,2025,11,43725461.0,2025-11
Hiker. National Total. Year-to-date data. ,2025,10,40306501.0,2025-10
Hiker. National Total. Year-to-date data. ,2025,9,36232130.0,2025-09
Hiker. National Total. Year-to-date data. ,2025,8,32252298.0,2025-08
Hiker. National Total. Year-to-date data. ,2025,7,26196275.0,2025-07
Hiker. National Total. Year-to-date data. ,2025,6,20917067.0,2025-06
Hiker. National Total. Year-to-date data. ,2025,5,17488004.0,2025-05
Hiker. National Total. Year-to-date data. ,2025,4,13424731.0,2025-04
Hiker. National Total. Year-to-date data. ,2025,3,9361962.0,2025-03
Hiker. National Total. Year-to-date data. ,2025,2,6101577.0,2025-02
Hiker. National Total. Year-to-date data. ,2025,1,3066425.0,2025-01
Hiker. National Total. Year-to-date data. ,2024,12,43880813.0,2024-12
Hiker. National Total. Year-to-date data. ,2024,11,40365238.0,2024-11
Hiker. National Total. Year-to-date data. ,2024,10,36981827.0,2024-10
Hiker. National Total. Year-to-date data. ,2024,9,33024073.0,2024-09
Hiker. National Total. Year-to-date data. ,2024,8,29315928.0,2024-08
Hiker. National Total. Year-to-date data. ,2024,7,23623945.0,2024-07
Hiker. National Total. Year-to-date data. ,2024,6,18518421.0,2024-06
Hiker. National Total. Year-to-date data. ,2024,5,15334126.0,2024-05
Hiker. National Total. Year-to-date data. ,2024,4,11501465.0,2024-04
Hiker. National Total. Year-to-date data. ,2024,3,8098808.0,2024-03
Hiker. National Total. Year-to-date data. ,2024,2,5093841.0,2024-02
Hiker. National Total. Year-to-date data. ,2024,1,2468604.0,2024-01
Hiker. National Total. Year-to-date data. ,2023,12,40581375.0,2023-12
Hiker. National Total. Year-to-date data. ,2023,11,37238748.0,2023-11
Hiker. National Total. Year-to-date data. ,2023,10,34315061.0,2023-10
Hiker. National Total. Year-to-date data. ,2023,9,30727527.0,2023-09
Hiker. National Total. Year-to-date data. ,2023,8,27016273.0,2023-08
Hiker. National Total. Year-to-date data. ,2023,7,21712932.0,2023-07
Hiker. National Total. Year-to-date data. ,2023,6,17055690.0,2023-06
Hiker. National Total. Year-to-date data. ,2023,5,13892124.0,2023-05
Hiker. National Total. Year-to-date data. ,2023,4,10508309.0,2023-04
Hiker. National Total. Year-to-date data. ,2023,3,7290150.0,2023-03
Hiker. National Total. Year-to-date data. ,2023,2,4732869.0,2023-02
Hiker. National Total. Year-to-date data. ,2023,1,2401300.0,2023-01
Hiker. National Total. Year-to-date data. ,2022,12,33308819.0,2022-12
Hiker. National Total. Year-to-date data. ,2022,11,30549587.0,2022-11
Hiker. National Total. Year-to-date data. ,2022,10,28200322.0,2022-10
Hiker. National Total. Year-to-date data. ,2022,9,25268733.0,2022-09
Hiker. National Total. Year-to-date data. ,2022,8,22288608.0,2022-08
Hiker. National Total. Year-to-date data. ,2022,7,17840921.0,2022-07
Hiker. National Total. Year-to-date data. ,2022,6,13887364.0,2022-06
Hiker. National Total. Year-to-date data. ,2022,5,11171353.0,2022-05
Hiker. National Total. Year-to-date data. ,2022,4,8413655.0,2022-04
Hiker. National Total. Year-to-date data. ,2022,3,5900003.0,2022-03
Hiker. National Total. Year-to-date data. ,2022,2,3878027.0,2022-02
Hiker. National Total. Year-to-date data. ,2022,1,1751366.0,2022-01
Hiker. National Total. Year-to-date data. ,2021,12,20450574.0,2021-12
Hiker. National Total. Year-to-date data. ,2021,11,18335840.0,2021-11
Hiker. National Total. Year-to-date data. ,2021,10,16374461.0,2021-10
Hiker. National Total. Year-to-date data. ,2021,9,14093316.0,2021-09
Hiker. National Total. Year-to-date data. ,2021,8,11732415.0,2021-08
Hiker. National Total. Year-to-date data. ,2021,7,8347781.0,2021-07
Hiker. National Total. Year-to-date data. ,2021,6,5749534.0,2021-06
Hiker. National Total. Year-to-date data. ,2021,5,4023808.0,2021-05
Hiker. National Total. Year-to-date data. ,2021,4,2694970.0,2021-04
Hiker. National Total. Year-to-date data. ,2021,3,2077485.0,2021-03
Hiker. National Total. Year-to-date data. ,2021,2,1330821.0,2021-02
Hiker. National Total. Year-to-date data. ,2021,1,812775.0,2021-01
Hiker. National Total. Year-to-date data. ,2020,12,17476868.0,2020-12
Hiker. National Total. Year-to-date data. ,2020,11,16551709.0,2020-11
Hiker. National Total. Year-to-date data. ,2020,10,16008247.0,2020-10
Hiker. National Total. Year-to-date data. ,2020,9,14347121.0,2020-09
Hiker. National Total. Year-to-date data. ,2020,8,12471013.0,2020-08
Hiker. National Total. Year-to-date data. ,2020,7,9557222.0,2020-07
Hiker. National Total. Year-to-date data. ,2020,6,7258520.0,2020-06
Hiker. National Total. Year-to-date data. ,2020,5,6806611.0,2020-05
Hiker. National Total. Year-to-date data. ,2020,4,6806611.0,2020-04
Hiker. National Total. Year-to-date data. ,2020,3,6806611.0,2020-03
Hiker. National Total. Year-to-date data. ,2020,2,5471837.0,2020-02
Hiker. National Total. Year-to-date data. ,2020,1,2724766.0,2020-01
Hiker. National Total. Year-to-date data. ,2019,12,42660933.0,2019-12
Hiker. National Total. Year-to-date data. ,2019,11,39630113.0,2019-11
Hiker. National Total. Year-to-date data. ,2019,10,36678992.0,2019-10
Hiker. National Total. Year-to-date data. ,2019,9,33232194.0,2019-09
Hiker. National Total. Year-to-date data. ,2019,8,29378466.0,2019-08
Hiker. National Total. Year-to-date data. ,2019,7,23340944.0,2019-07
Hiker. National Total. Year-to-date data. ,2019,6,18679276.0,2019-06
Hiker. National Total. Year-to-date data. ,2019,5,15207214.0,2019-05
Hiker. National Total. Year-to-date data. ,2019,4,11762709.0,2019-04
Hiker. National Total. Year-to-date data. ,2019,3,8186851.0,2019-03
Hiker. National Total. Year-to-date data. ,2019,2,5193260.0,2019-02
Hiker. National Total. Year-to-date data. ,2019,1,2589024.0,2019-01
Hiker. National Total. Year-to-date data. ,2018,12,41647253.0,2018-12
Hiker. National Total. Year-to-date data. ,2018,11,38770598.0,2018-11
Hiker. National Total. Year-to-date data. ,2018,10,36066462.0,2018-10
Hiker. National Total. Year-to-date data. ,2018,9,32562857.0,2018-09
Hiker. National Total. Year-to-date data. ,2018,8,28691545.0,2018-08
Hiker. National Total. Year-to-date data. ,2018,7,22745530.0,2018-07
Hiker. National Total. Year-to-date data. ,2018,6,17999669.0,2018-06
Hiker. National Total. Year-to-date data. ,2018,5,14773242.0,2018-05
Hiker. National Total. Year-to-date data. ,2018,4,11235272.0,2018-04
Hiker. National Total. Year-to-date data. ,2018,3,7714111.0,2018-03
Hiker. National Total. Year-to-date data. ,2018,2,4780988.0,2018-02
Hiker. National Total. Year-to-date data. ,2018,1,2383273.0,2018-01
Hiker. National Total. Year-to-date data. ,2017,12,39848764.0,2017-12
Hiker. National Total. Year-to-date data. ,2017,11,36893521.0,2017-11
Hiker. National Total. Year-to-date data. ,2017,10,34312476.0,2017-10
Hiker. National Total. Year-to-date data. ,2017,9,31046593.0,2017-09
Hiker. National Total. Year-to-date data. ,2017,8,27548901.0,2017-08
Hiker. National Total. Year-to-date data. ,2017,7,22111117.0,2017-07
Hiker. National Total. Year-to-date data. ,2017,6,17483059.0,2017-06
Hiker. National Total. Year-to-date data. ,2017,5,14429755.0,2017-05
Hiker. National Total. Year-to-date data. ,2017,4,10994130.0,2017-04
Hiker. National Total. Year-to-date data. ,2017,3,7414772.0,2017-03
Hiker. National Total. Year-to-date data. ,2017,2,4776246.0,2017-02
Hiker. National Total. Year-to-date data. ,2017,1,2295038.0,2017-01
Hiker. National Total. Year-to-date data. ,2016,12,40246069.0,2016-12
Hiker. National Total. Year-to-date data. ,2016,11,37357461.0,2016-11
Hiker. National Total. Year-to-date data. ,2016,10,34832589.0,2016-10
Hiker. National Total. Year-to-date data. ,2016,9,31731364.0,2016-09
Hiker. National Total. Year-to-date data. ,2016,8,28332397.0,2016-08
Hiker. National Total. Year-to-date data. ,2016,7,22594141.0,2016-07
Hiker. National Total. Year-to-date data. ,2016,6,18036687.0,2016-06
Hiker. National Total. Year-to-date data. ,2016,5,14706481.0,2016-05
Hiker. National Total. Year-to-date data. ,2016,4,11408338.0,2016-04
Hiker. National Total. Year-to-date data. ,2016,3,8240214.0,2016-03
Hiker. National Total. Year-to-date data. ,2016,2,5182917.0,2016-02
Hiker. National Total. Year-to-date data. ,2016,1,2606782.0,2016-01
Hiker. National Total. Accumulated variation rate. ,2026,7,0.43,2026-07
Hiker. National Total. Accumulated variation rate. ,2026,6,1.45,2026-06
Hiker. National Total. Accumulated variation rate. ,2026,5,-0.47,2026-05
Hiker. National Total. Accumulated variation rate. ,2026,4,-1.43,2026-04
Hiker. National Total. Accumulated variation rate. ,2026,3,-2.03,2026-03
Hiker. National Total. Accumulated variation rate. ,2026,2,-4.28,2026-02
Hiker. National Total. Accumulated variation rate. ,2026,1,-2.2,2026-01
Hiker. National Total. Accumulated variation rate. ,2025,12,7.64,2025-12
Hiker. National Total. Accumulated variation rate. ,2025,11,8.32,2025-11
Hiker. National Total. Accumulated variation rate. ,2025,10,8.99,2025-10
Hiker. National Total. Accumulated variation rate. ,2025,9,9.71,2025-09
Hiker. National Total. Accumulated variation rate. ,2025,8,10.02,2025-08
Hiker. National Total. Accumulated variation rate. ,2025,7,10.89,2025-07
Hiker. National Total. Accumulated variation rate. ,2025,6,12.95,2025-06
Hiker. National Total. Accumulated variation rate. ,2025,5,14.05,2025-05
Hiker. National Total. Accumulated variation rate. ,2025,4,16.72,2025-04
Hiker. National Total. Accumulated variation rate. ,2025,3,15.6,2025-03
Hiker. National Total. Accumulated variation rate. ,2025,2,19.78,2025-02
Hiker. National Total. Accumulated variation rate. ,2025,1,24.22,2025-01
Hiker. National Total. Accumulated variation rate. ,2024,12,8.13,2024-12
Hiker. National Total. Accumulated variation rate. ,2024,11,8.4,2024-11
Hiker. National Total. Accumulated variation rate. ,2024,10,7.77,2024-10
Hiker. National Total. Accumulated variation rate. ,2024,9,7.47,2024-09
Hiker. National Total. Accumulated variation rate. ,2024,8,8.51,2024-08
Hiker. National Total. Accumulated variation rate. ,2024,7,8.8,2024-07
Hiker. National Total. Accumulated variation rate. ,2024,6,8.58,2024-06
Hiker. National Total. Accumulated variation rate. ,2024,5,10.38,2024-05
Hiker. National Total. Accumulated variation rate. ,2024,4,9.45,2024-04
Hiker. National Total. Accumulated variation rate. ,2024,3,11.09,2024-03
Hiker. National Total. Accumulated variation rate. ,2024,2,7.63,2024-02
Hiker. National Total. Accumulated variation rate. ,2024,1,2.8,2024-01
Hiker. National Total. Accumulated variation rate. ,2023,12,21.83,2023-12
Hiker. National Total. Accumulated variation rate. ,2023,11,21.9,2023-11
Hiker. National Total. Accumulated variation rate. ,2023,10,21.68,2023-10
Hiker. National Total. Accumulated variation rate. ,2023,9,21.6,2023-09
Hiker. National Total. Accumulated variation rate. ,2023,8,21.21,2023-08
Hiker. National Total. Accumulated variation rate. ,2023,7,21.7,2023-07
Hiker. National Total. Accumulated variation rate. ,2023,6,22.81,2023-06
Hiker. National Total. Accumulated variation rate. ,2023,5,24.35,2023-05
Hiker. National Total. Accumulated variation rate. ,2023,4,24.9,2023-04
Hiker. National Total. Accumulated variation rate. ,2023,3,23.56,2023-03
Hiker. National Total. Accumulated variation rate. ,2023,2,22.04,2023-02
Hiker. National Total. Accumulated variation rate. ,2023,1,37.11,2023-01
Hiker. National Total. Accumulated variation rate. ,2022,12,62.87,2022-12
Hiker. National Total. Accumulated variation rate. ,2022,11,66.61,2022-11
Hiker. National Total. Accumulated variation rate. ,2022,10,72.22,2022-10
Hiker. National Total. Accumulated variation rate. ,2022,9,79.3,2022-09
Hiker. National Total. Accumulated variation rate. ,2022,8,89.97,2022-08
Hiker. National Total. Accumulated variation rate. ,2022,7,113.72,2022-07
Hiker. National Total. Accumulated variation rate. ,2022,6,141.54,2022-06
Hiker. National Total. Accumulated variation rate. ,2022,5,177.63,2022-05
Hiker. National Total. Accumulated variation rate. ,2022,4,212.2,2022-04
Hiker. National Total. Accumulated variation rate. ,2022,3,184.0,2022-03
Hiker. National Total. Accumulated variation rate. ,2022,2,191.4,2022-02
Hiker. National Total. Accumulated variation rate. ,2022,1,115.48,2022-01
Hiker. National Total. Accumulated variation rate. ,2021,12,17.02,2021-12
Hiker. National Total. Accumulated variation rate. ,2021,11,10.78,2021-11
Hiker. National Total. Accumulated variation rate. ,2021,10,2.29,2021-10
Hiker. National Total. Accumulated variation rate. ,2021,9,-1.77,2021-09
Hiker. National Total. Accumulated variation rate. ,2021,8,-5.92,2021-08
Hiker. National Total. Accumulated variation rate. ,2021,7,-12.65,2021-07
Hiker. National Total. Accumulated variation rate. ,2021,6,-20.79,2021-06
Hiker. National Total. Accumulated variation rate. ,2021,5,-40.88,2021-05
Hiker. National Total. Accumulated variation rate. ,2021,4,-60.41,2021-04
Hiker. National Total. Accumulated variation rate. ,2021,3,-69.48,2021-03
Hiker. National Total. Accumulated variation rate. ,2021,2,-75.68,2021-02
Hiker. National Total. Accumulated variation rate. ,2021,1,-70.17,2021-01
Hiker. National Total. Accumulated variation rate. ,2020,12,-59.03,2020-12
Hiker. National Total. Accumulated variation rate. ,2020,11,-58.23,2020-11
Hiker. National Total. Accumulated variation rate. ,2020,10,-56.36,2020-10
Hiker. National Total. Accumulated variation rate. ,2020,9,-56.83,2020-09
Hiker. National Total. Accumulated variation rate. ,2020,8,-57.55,2020-08
Hiker. National Total. Accumulated variation rate. ,2020,7,-59.05,2020-07
Hiker. National Total. Accumulated variation rate. ,2020,6,-61.14,2020-06
Hiker. National Total. Accumulated variation rate. ,2020,5,-55.24,2020-05
Hiker. National Total. Accumulated variation rate. ,2020,4,-42.13,2020-04
Hiker. National Total. Accumulated variation rate. ,2020,3,-16.86,2020-03
Hiker. National Total. Accumulated variation rate. ,2020,2,5.36,2020-02
Hiker. National Total. Accumulated variation rate. ,2020,1,5.24,2020-01
Hiker. National Total. Accumulated variation rate. ,2019,12,2.43,2019-12
Hiker. National Total. Accumulated variation rate. ,2019,11,2.22,2019-11
Hiker. National Total. Accumulated variation rate. ,2019,10,1.7,2019-10
Hiker. National Total. Accumulated variation rate. ,2019,9,2.06,2019-09
Hiker. National Total. Accumulated variation rate. ,2019,8,2.39,2019-08
Hiker. National Total. Accumulated variation rate. ,2019,7,2.62,2019-07
Hiker. National Total. Accumulated variation rate. ,2019,6,3.78,2019-06
Hiker. National Total. Accumulated variation rate. ,2019,5,2.94,2019-05
Hiker. National Total. Accumulated variation rate. ,2019,4,4.69,2019-04
Hiker. National Total. Accumulated variation rate. ,2019,3,6.13,2019-03
Hiker. National Total. Accumulated variation rate. ,2019,2,8.62,2019-02
Hiker. National Total. Accumulated variation rate. ,2019,1,8.63,2019-01
Hiker. National Total. Accumulated variation rate. ,2018,12,4.51,2018-12
Hiker. National Total. Accumulated variation rate. ,2018,11,5.09,2018-11
Hiker. National Total. Accumulated variation rate. ,2018,10,5.11,2018-10
Hiker. National Total. Accumulated variation rate. ,2018,9,4.88,2018-09
Hiker. National Total. Accumulated variation rate. ,2018,8,4.15,2018-08
Hiker. National Total. Accumulated variation rate. ,2018,7,2.87,2018-07
Hiker. National Total. Accumulated variation rate. ,2018,6,2.95,2018-06
Hiker. National Total. Accumulated variation rate. ,2018,5,2.38,2018-05
Hiker. National Total. Accumulated variation rate. ,2018,4,2.19,2018-04
Hiker. National Total. Accumulated variation rate. ,2018,3,4.04,2018-03
Hiker. National Total. Accumulated variation rate. ,2018,2,0.1,2018-02
Hiker. National Total. Accumulated variation rate. ,2018,1,3.84,2018-01
Hiker. National Total. Accumulated variation rate. ,2017,12,-0.99,2017-12
Hiker. National Total. Accumulated variation rate. ,2017,11,-1.24,2017-11
Hiker. National Total. Accumulated variation rate. ,2017,10,-1.49,2017-10
Hiker. National Total. Accumulated variation rate. ,2017,9,-2.16,2017-09
Hiker. National Total. Accumulated variation rate. ,2017,8,-2.77,2017-08
Hiker. National Total. Accumulated variation rate. ,2017,7,-2.14,2017-07
Hiker. National Total. Accumulated variation rate. ,2017,6,-3.07,2017-06
Hiker. National Total. Accumulated variation rate. ,2017,5,-1.88,2017-05
Hiker. National Total. Accumulated variation rate. ,2017,4,-3.63,2017-04
Hiker. National Total. Accumulated variation rate. ,2017,3,-10.02,2017-03
Hiker. National Total. Accumulated variation rate. ,2017,2,-7.85,2017-02
Hiker. National Total. Accumulated variation rate. ,2017,1,-11.96,2017-01
Hiker. National Total. Accumulated variation rate. ,2016,12,-2.24,2016-12
Hiker. National Total. Accumulated variation rate. ,2016,11,-2.36,2016-11
Hiker. National Total. Accumulated variation rate. ,2016,10,-2.12,2016-10
Hiker. National Total. Accumulated variation rate. ,2016,9,-1.08,2016-09
Hiker. National Total. Accumulated variation rate. ,2016,8,-1.43,2016-08
Hiker. National Total. Accumulated variation rate. ,2016,7,-1.53,2016-07
Hiker. National Total. Accumulated variation rate. ,2016,6,-2.24,2016-06
Hiker. National Total. Accumulated variation rate. ,2016,5,-2.07,2016-05
Hiker. National Total. Accumulated variation rate. ,2016,4,-1.71,2016-04
Hiker. National Total. Accumulated variation rate. ,2016,3,-0.71,2016-03
Hiker. National Total. Accumulated variation rate. ,2016,2,-3.24,2016-02
Hiker. National Total. Accumulated variation rate. ,2016,1,-4.24,2016-01
