name,year,month,value,period
National. Overnight stays. Three gold stars. Residents abroad.,2014,8,9761715.0,2014-08
National. Overnight stays. Three gold stars. Residents abroad.,2014,7,9166920.0,2014-07
National. Overnight stays. Three gold stars. Residents abroad.,2014,6,7830404.0,2014-06
National. Overnight stays. Three gold stars. Residents abroad.,2014,5,5921190.0,2014-05
National. Overnight stays. Three gold stars. Residents abroad.,2014,4,3434620.0,2014-04
National. Overnight stays. Three gold stars. Residents abroad.,2014,3,2607246.0,2014-03
National. Overnight stays. Three gold stars. Residents abroad.,2014,2,2003577.0,2014-02
National. Overnight stays. Three gold stars. Residents abroad.,2014,1,1963883.0,2014-01
National. Overnight stays. Three gold stars. Residents abroad.,2013,12,1881518.0,2013-12
National. Overnight stays. Three gold stars. Residents abroad.,2013,11,2077254.0,2013-11
National. Overnight stays. Three gold stars. Residents abroad.,2013,10,5447933.0,2013-10
National. Overnight stays. Three gold stars. Residents abroad.,2013,9,8377506.0,2013-09
National. Overnight stays. Three gold stars. Residents abroad.,2013,8,9985349.0,2013-08
National. Overnight stays. Three gold stars. Residents abroad.,2013,7,9762089.0,2013-07
National. Overnight stays. Three gold stars. Residents abroad.,2013,6,8171194.0,2013-06
National. Overnight stays. Three gold stars. Residents abroad.,2013,5,6203178.0,2013-05
National. Overnight stays. Three gold stars. Residents abroad.,2013,4,3282823.0,2013-04
National. Overnight stays. Three gold stars. Residents abroad.,2013,3,2708387.0,2013-03
National. Overnight stays. Three gold stars. Residents abroad.,2013,2,1924180.0,2013-02
National. Overnight stays. Three gold stars. Residents abroad.,2013,1,1842342.0,2013-01
National. Overnight stays. Three gold stars. Residents abroad.,2012,12,1773286.0,2012-12
National. Overnight stays. Three gold stars. Residents abroad.,2012,11,2030104.0,2012-11
National. Overnight stays. Three gold stars. Residents abroad.,2012,10,5358055.0,2012-10
National. Overnight stays. Three gold stars. Residents abroad.,2012,9,8602743.0,2012-09
National. Overnight stays. Three gold stars. Residents abroad.,2012,8,10005589.0,2012-08
National. Overnight stays. Three gold stars. Residents abroad.,2012,7,10048186.0,2012-07
National. Overnight stays. Three gold stars. Residents abroad.,2012,6,8351488.0,2012-06
National. Overnight stays. Three gold stars. Residents abroad.,2012,5,6247513.0,2012-05
National. Overnight stays. Three gold stars. Residents abroad.,2012,4,3402516.0,2012-04
National. Overnight stays. Three gold stars. Residents abroad.,2012,3,2598650.0,2012-03
National. Overnight stays. Three gold stars. Residents abroad.,2012,2,2049423.0,2012-02
National. Overnight stays. Three gold stars. Residents abroad.,2012,1,1960509.0,2012-01
National. Overnight stays. Three gold stars. Residents abroad.,2011,12,1787082.0,2011-12
National. Overnight stays. Three gold stars. Residents abroad.,2011,11,2101266.0,2011-11
National. Overnight stays. Three gold stars. Residents abroad.,2011,10,5564847.0,2011-10
National. Overnight stays. Three gold stars. Residents abroad.,2011,9,8340438.0,2011-09
National. Overnight stays. Three gold stars. Residents abroad.,2011,8,10132869.0,2011-08
National. Overnight stays. Three gold stars. Residents abroad.,2011,7,9907550.0,2011-07
National. Overnight stays. Three gold stars. Residents abroad.,2011,6,8200051.0,2011-06
National. Overnight stays. Three gold stars. Residents abroad.,2011,5,6067741.0,2011-05
National. Overnight stays. Three gold stars. Residents abroad.,2011,4,3715926.0,2011-04
National. Overnight stays. Three gold stars. Residents abroad.,2011,3,2765209.0,2011-03
National. Overnight stays. Three gold stars. Residents abroad.,2011,2,2072436.0,2011-02
National. Overnight stays. Three gold stars. Residents abroad.,2011,1,1881363.0,2011-01
National. Overnight stays. Three gold stars. Residents abroad.,2010,12,1644143.0,2010-12
National. Overnight stays. Three gold stars. Residents abroad.,2010,11,1957065.0,2010-11
National. Overnight stays. Three gold stars. Residents abroad.,2010,10,5079314.0,2010-10
National. Overnight stays. Three gold stars. Residents abroad.,2010,9,7480975.0,2010-09
National. Overnight stays. Three gold stars. Residents abroad.,2010,8,9057624.0,2010-08
National. Overnight stays. Three gold stars. Residents abroad.,2010,7,8856533.0,2010-07
National. Overnight stays. Three gold stars. Residents abroad.,2010,6,6873246.0,2010-06
National. Overnight stays. Three gold stars. Residents abroad.,2010,5,5662077.0,2010-05
National. Overnight stays. Three gold stars. Residents abroad.,2010,4,2955675.0,2010-04
National. Overnight stays. Three gold stars. Residents abroad.,2010,3,2448240.0,2010-03
National. Overnight stays. Three gold stars. Residents abroad.,2010,2,1869995.0,2010-02
National. Overnight stays. Three gold stars. Residents abroad.,2010,1,1687708.0,2010-01
National. Overnight stays. Three gold stars. Residents abroad.,2009,12,1563100.0,2009-12
National. Overnight stays. Two gold stars. Total.,2026,7,2363854.0,2026-07
National. Overnight stays. Two gold stars. Total.,2026,6,1967275.0,2026-06
National. Overnight stays. Two gold stars. Total.,2026,5,1755487.0,2026-05
National. Overnight stays. Two gold stars. Total.,2026,4,1509370.0,2026-04
National. Overnight stays. Two gold stars. Total.,2026,3,1255360.0,2026-03
National. Overnight stays. Two gold stars. Total.,2026,2,971576.0,2026-02
National. Overnight stays. Two gold stars. Total.,2026,1,934746.0,2026-01
National. Overnight stays. Two gold stars. Total.,2025,12,1094806.0,2025-12
National. Overnight stays. Two gold stars. Total.,2025,11,1132309.0,2025-11
National. Overnight stays. Two gold stars. Total.,2025,10,1655174.0,2025-10
National. Overnight stays. Two gold stars. Total.,2025,9,2112694.0,2025-09
National. Overnight stays. Two gold stars. Total.,2025,8,2749023.0,2025-08
National. Overnight stays. Two gold stars. Total.,2025,7,2469750.0,2025-07
National. Overnight stays. Two gold stars. Total.,2025,6,2007873.0,2025-06
National. Overnight stays. Two gold stars. Total.,2025,5,1811180.0,2025-05
National. Overnight stays. Two gold stars. Total.,2025,4,1462968.0,2025-04
National. Overnight stays. Two gold stars. Total.,2025,3,1186507.0,2025-03
National. Overnight stays. Two gold stars. Total.,2025,2,1000197.0,2025-02
National. Overnight stays. Two gold stars. Total.,2025,1,918475.0,2025-01
National. Overnight stays. Two gold stars. Total.,2024,12,1030349.0,2024-12
National. Overnight stays. Two gold stars. Total.,2024,11,1100445.0,2024-11
National. Overnight stays. Two gold stars. Total.,2024,10,1660568.0,2024-10
National. Overnight stays. Two gold stars. Total.,2024,9,2145032.0,2024-09
National. Overnight stays. Two gold stars. Total.,2024,8,2801830.0,2024-08
National. Overnight stays. Two gold stars. Total.,2024,7,2451637.0,2024-07
National. Overnight stays. Two gold stars. Total.,2024,6,2070736.0,2024-06
National. Overnight stays. Two gold stars. Total.,2024,5,1898491.0,2024-05
National. Overnight stays. Two gold stars. Total.,2024,4,1452183.0,2024-04
National. Overnight stays. Two gold stars. Total.,2024,3,1410001.0,2024-03
National. Overnight stays. Two gold stars. Total.,2024,2,1022871.0,2024-02
National. Overnight stays. Two gold stars. Total.,2024,1,887414.0,2024-01
National. Overnight stays. Two gold stars. Total.,2023,12,1028492.0,2023-12
National. Overnight stays. Two gold stars. Total.,2023,11,1094427.0,2023-11
National. Overnight stays. Two gold stars. Total.,2023,10,1715052.0,2023-10
National. Overnight stays. Two gold stars. Total.,2023,9,2060567.0,2023-09
National. Overnight stays. Two gold stars. Total.,2023,8,2759202.0,2023-08
National. Overnight stays. Two gold stars. Total.,2023,7,2436640.0,2023-07
National. Overnight stays. Two gold stars. Total.,2023,6,1970589.0,2023-06
National. Overnight stays. Two gold stars. Total.,2023,5,1697393.0,2023-05
National. Overnight stays. Two gold stars. Total.,2023,4,1509732.0,2023-04
National. Overnight stays. Two gold stars. Total.,2023,3,1160826.0,2023-03
National. Overnight stays. Two gold stars. Total.,2023,2,965434.0,2023-02
National. Overnight stays. Two gold stars. Total.,2023,1,872825.0,2023-01
National. Overnight stays. Two gold stars. Total.,2022,12,979129.0,2022-12
National. Overnight stays. Two gold stars. Total.,2022,11,1052298.0,2022-11
National. Overnight stays. Two gold stars. Total.,2022,10,1659004.0,2022-10
National. Overnight stays. Two gold stars. Total.,2022,9,2048723.0,2022-09
National. Overnight stays. Two gold stars. Total.,2022,8,2795785.0,2022-08
National. Overnight stays. Two gold stars. Total.,2022,7,2431479.0,2022-07
National. Overnight stays. Two gold stars. Total.,2022,6,1921306.0,2022-06
National. Overnight stays. Two gold stars. Total.,2022,5,1574782.0,2022-05
National. Overnight stays. Two gold stars. Total.,2022,4,1327028.0,2022-04
National. Overnight stays. Two gold stars. Total.,2022,3,963196.0,2022-03
National. Overnight stays. Two gold stars. Total.,2022,2,800472.0,2022-02
National. Overnight stays. Two gold stars. Total.,2022,1,663048.0,2022-01
National. Overnight stays. Two gold stars. Total.,2021,12,827740.0,2021-12
National. Overnight stays. Two gold stars. Total.,2021,11,862064.0,2021-11
National. Overnight stays. Two gold stars. Total.,2021,10,1274367.0,2021-10
National. Overnight stays. Two gold stars. Total.,2021,9,1480440.0,2021-09
National. Overnight stays. Two gold stars. Total.,2021,8,2137729.0,2021-08
National. Overnight stays. Two gold stars. Total.,2021,7,1578003.0,2021-07
National. Overnight stays. Two gold stars. Total.,2021,6,816846.0,2021-06
National. Overnight stays. Two gold stars. Total.,2021,5,485886.0,2021-05
National. Overnight stays. Two gold stars. Total.,2021,4,323687.0,2021-04
National. Overnight stays. Two gold stars. Total.,2021,3,305844.0,2021-03
National. Overnight stays. Two gold stars. Total.,2021,2,217670.0,2021-02
National. Overnight stays. Two gold stars. Total.,2021,1,232408.0,2021-01
National. Overnight stays. Two gold stars. Total.,2020,12,241718.0,2020-12
National. Overnight stays. Two gold stars. Total.,2020,11,223893.0,2020-11
National. Overnight stays. Two gold stars. Total.,2020,10,396095.0,2020-10
National. Overnight stays. Two gold stars. Total.,2020,9,606357.0,2020-09
National. Overnight stays. Two gold stars. Total.,2020,8,1240286.0,2020-08
National. Overnight stays. Two gold stars. Total.,2020,7,822487.0,2020-07
National. Overnight stays. Two gold stars. Total.,2020,6,223583.0,2020-06
National. Overnight stays. Two gold stars. Total.,2020,5,29156.0,2020-05
National. Overnight stays. Two gold stars. Total.,2020,4,0.0,2020-04
National. Overnight stays. Two gold stars. Total.,2020,3,759550.0,2020-03
National. Overnight stays. Two gold stars. Total.,2020,2,995935.0,2020-02
National. Overnight stays. Two gold stars. Total.,2020,1,860334.0,2020-01
National. Overnight stays. Two gold stars. Total.,2019,12,989141.0,2019-12
National. Overnight stays. Two gold stars. Total.,2019,11,1068876.0,2019-11
National. Overnight stays. Two gold stars. Total.,2019,10,1593122.0,2019-10
National. Overnight stays. Two gold stars. Total.,2019,9,2154467.0,2019-09
National. Overnight stays. Two gold stars. Total.,2019,8,2969221.0,2019-08
National. Overnight stays. Two gold stars. Total.,2019,7,2605268.0,2019-07
National. Overnight stays. Two gold stars. Total.,2019,6,2114662.0,2019-06
National. Overnight stays. Two gold stars. Total.,2019,5,1630650.0,2019-05
National. Overnight stays. Two gold stars. Total.,2019,4,1393850.0,2019-04
National. Overnight stays. Two gold stars. Total.,2019,3,1151401.0,2019-03
National. Overnight stays. Two gold stars. Total.,2019,2,881804.0,2019-02
National. Overnight stays. Two gold stars. Total.,2019,1,785342.0,2019-01
National. Overnight stays. Two gold stars. Total.,2018,12,975712.0,2018-12
National. Overnight stays. Two gold stars. Total.,2018,11,1066579.0,2018-11
National. Overnight stays. Two gold stars. Total.,2018,10,1641569.0,2018-10
National. Overnight stays. Two gold stars. Total.,2018,9,2215062.0,2018-09
National. Overnight stays. Two gold stars. Total.,2018,8,2915191.0,2018-08
National. Overnight stays. Two gold stars. Total.,2018,7,2544677.0,2018-07
National. Overnight stays. Two gold stars. Total.,2018,6,1976942.0,2018-06
National. Overnight stays. Two gold stars. Total.,2018,5,1652691.0,2018-05
National. Overnight stays. Two gold stars. Total.,2018,4,1287351.0,2018-04
National. Overnight stays. Two gold stars. Total.,2018,3,1218667.0,2018-03
National. Overnight stays. Two gold stars. Total.,2018,2,859395.0,2018-02
National. Overnight stays. Two gold stars. Total.,2018,1,825891.0,2018-01
National. Overnight stays. Two gold stars. Total.,2017,12,938823.0,2017-12
National. Overnight stays. Two gold stars. Total.,2017,11,985995.0,2017-11
National. Overnight stays. Two gold stars. Total.,2017,10,1601856.0,2017-10
National. Overnight stays. Two gold stars. Total.,2017,9,2221565.0,2017-09
National. Overnight stays. Two gold stars. Total.,2017,8,3131797.0,2017-08
National. Overnight stays. Two gold stars. Total.,2017,7,2686386.0,2017-07
National. Overnight stays. Two gold stars. Total.,2017,6,2113359.0,2017-06
National. Overnight stays. Two gold stars. Total.,2017,5,1788069.0,2017-05
National. Overnight stays. Two gold stars. Total.,2017,4,1519373.0,2017-04
National. Overnight stays. Two gold stars. Total.,2017,3,1081423.0,2017-03
National. Overnight stays. Two gold stars. Total.,2017,2,892594.0,2017-02
National. Overnight stays. Two gold stars. Total.,2017,1,809340.0,2017-01
National. Overnight stays. Two gold stars. Total.,2016,12,893741.0,2016-12
National. Overnight stays. Two gold stars. Total.,2016,11,959066.0,2016-11
National. Overnight stays. Two gold stars. Total.,2016,10,1603770.0,2016-10
National. Overnight stays. Two gold stars. Total.,2016,9,2226515.0,2016-09
National. Overnight stays. Two gold stars. Total.,2016,8,3007008.0,2016-08
National. Overnight stays. Two gold stars. Total.,2016,7,2574513.0,2016-07
National. Overnight stays. Two gold stars. Total.,2016,6,2015073.0,2016-06
National. Overnight stays. Two gold stars. Total.,2016,5,1615451.0,2016-05
National. Overnight stays. Two gold stars. Total.,2016,4,1128092.0,2016-04
National. Overnight stays. Two gold stars. Total.,2016,3,1209281.0,2016-03
National. Overnight stays. Two gold stars. Total.,2016,2,855537.0,2016-02
National. Overnight stays. Two gold stars. Total.,2016,1,745486.0,2016-01
National. Overnight stays. Two gold stars. Total.,2015,12,845517.0,2015-12
National. Overnight stays. Two gold stars. Total.,2015,11,916091.0,2015-11
National. Overnight stays. Two gold stars. Total.,2015,10,1468612.0,2015-10
National. Overnight stays. Two gold stars. Total.,2015,9,2060726.0,2015-09
National. Overnight stays. Two gold stars. Total.,2015,8,2900247.0,2015-08
National. Overnight stays. Two gold stars. Total.,2015,7,2411243.0,2015-07
National. Overnight stays. Two gold stars. Total.,2015,6,1888946.0,2015-06
National. Overnight stays. Two gold stars. Total.,2015,5,1519046.0,2015-05
National. Overnight stays. Two gold stars. Total.,2015,4,1231175.0,2015-04
National. Overnight stays. Two gold stars. Total.,2015,3,983564.0,2015-03
National. Overnight stays. Two gold stars. Total.,2015,2,764107.0,2015-02
National. Overnight stays. Two gold stars. Total.,2015,1,673481.0,2015-01
National. Overnight stays. Two gold stars. Total.,2014,12,763471.0,2014-12
National. Overnight stays. Two gold stars. Total.,2014,11,802858.0,2014-11
National. Overnight stays. Two gold stars. Total.,2014,10,1330835.0,2014-10
National. Overnight stays. Two gold stars. Total.,2014,9,1946340.0,2014-09
National. Overnight stays. Two gold stars. Total.,2014,8,2724257.0,2014-08
National. Overnight stays. Two gold stars. Total.,2014,7,2196576.0,2014-07
National. Overnight stays. Two gold stars. Total.,2014,6,1761440.0,2014-06
National. Overnight stays. Two gold stars. Total.,2014,5,1392123.0,2014-05
National. Overnight stays. Two gold stars. Total.,2014,4,1129059.0,2014-04
National. Overnight stays. Two gold stars. Total.,2014,3,875779.0,2014-03
National. Overnight stays. Two gold stars. Total.,2014,2,711768.0,2014-02
National. Overnight stays. Two gold stars. Total.,2014,1,617167.0,2014-01
National. Overnight stays. Two gold stars. Total.,2013,12,760008.0,2013-12
National. Overnight stays. Two gold stars. Total.,2013,11,812309.0,2013-11
National. Overnight stays. Two gold stars. Total.,2013,10,1268301.0,2013-10
National. Overnight stays. Two gold stars. Total.,2013,9,2024597.0,2013-09
National. Overnight stays. Two gold stars. Total.,2013,8,2750360.0,2013-08
National. Overnight stays. Two gold stars. Total.,2013,7,2339014.0,2013-07
National. Overnight stays. Two gold stars. Total.,2013,6,1805876.0,2013-06
National. Overnight stays. Two gold stars. Total.,2013,5,1495966.0,2013-05
National. Overnight stays. Two gold stars. Total.,2013,4,964173.0,2013-04
National. Overnight stays. Two gold stars. Total.,2013,3,1012723.0,2013-03
National. Overnight stays. Two gold stars. Total.,2013,2,685819.0,2013-02
National. Overnight stays. Two gold stars. Total.,2013,1,601665.0,2013-01
National. Overnight stays. Two gold stars. Total.,2012,12,710867.0,2012-12
National. Overnight stays. Two gold stars. Total.,2012,11,794994.0,2012-11
National. Overnight stays. Two gold stars. Total.,2012,10,1337496.0,2012-10
National. Overnight stays. Two gold stars. Total.,2012,9,1996341.0,2012-09
National. Overnight stays. Two gold stars. Total.,2012,8,2729401.0,2012-08
National. Overnight stays. Two gold stars. Total.,2012,7,2351706.0,2012-07
National. Overnight stays. Two gold stars. Total.,2012,6,1754746.0,2012-06
National. Overnight stays. Two gold stars. Total.,2012,5,1426298.0,2012-05
National. Overnight stays. Two gold stars. Total.,2012,4,1237239.0,2012-04
National. Overnight stays. Two gold stars. Total.,2012,3,969898.0,2012-03
National. Overnight stays. Two gold stars. Total.,2012,2,799072.0,2012-02
National. Overnight stays. Two gold stars. Total.,2012,1,676849.0,2012-01
National. Overnight stays. Two gold stars. Total.,2011,12,775797.0,2011-12
National. Overnight stays. Two gold stars. Total.,2011,11,834555.0,2011-11
National. Overnight stays. Two gold stars. Total.,2011,10,1422146.0,2011-10
National. Overnight stays. Two gold stars. Total.,2011,9,2174782.0,2011-09
National. Overnight stays. Two gold stars. Total.,2011,8,2892691.0,2011-08
National. Overnight stays. Two gold stars. Total.,2011,7,2478829.0,2011-07
National. Overnight stays. Two gold stars. Total.,2011,6,1941205.0,2011-06
National. Overnight stays. Two gold stars. Total.,2011,5,1485265.0,2011-05
National. Overnight stays. Two gold stars. Total.,2011,4,1297597.0,2011-04
National. Overnight stays. Two gold stars. Total.,2011,3,1065978.0,2011-03
National. Overnight stays. Two gold stars. Total.,2011,2,849042.0,2011-02
National. Overnight stays. Two gold stars. Total.,2011,1,715855.0,2011-01
National. Overnight stays. Two gold stars. Total.,2010,12,847244.0,2010-12
National. Overnight stays. Two gold stars. Total.,2010,11,912405.0,2010-11
National. Overnight stays. Two gold stars. Total.,2010,10,1505586.0,2010-10
National. Overnight stays. Two gold stars. Total.,2010,9,2046861.0,2010-09
National. Overnight stays. Two gold stars. Total.,2010,8,2843710.0,2010-08
National. Overnight stays. Two gold stars. Total.,2010,7,2345736.0,2010-07
National. Overnight stays. Two gold stars. Total.,2010,6,1740777.0,2010-06
National. Overnight stays. Two gold stars. Total.,2010,5,1524482.0,2010-05
National. Overnight stays. Two gold stars. Total.,2010,4,1287204.0,2010-04
National. Overnight stays. Two gold stars. Total.,2010,3,1048751.0,2010-03
National. Overnight stays. Two gold stars. Total.,2010,2,825152.0,2010-02
National. Overnight stays. Two gold stars. Total.,2010,1,700399.0,2010-01
National. Overnight stays. Two gold stars. Total.,2009,12,800317.0,2009-12
National. Overnight stays. Two gold stars. Residents in Spain.,2026,7,1206238.0,2026-07
National. Overnight stays. Two gold stars. Residents in Spain.,2026,6,965958.0,2026-06
National. Overnight stays. Two gold stars. Residents in Spain.,2026,5,830767.0,2026-05
National. Overnight stays. Two gold stars. Residents in Spain.,2026,4,806050.0,2026-04
National. Overnight stays. Two gold stars. Residents in Spain.,2026,3,675160.0,2026-03
National. Overnight stays. Two gold stars. Residents in Spain.,2026,2,527996.0,2026-02
National. Overnight stays. Two gold stars. Residents in Spain.,2026,1,498875.0,2026-01
National. Overnight stays. Two gold stars. Residents in Spain.,2025,12,633868.0,2025-12
National. Overnight stays. Two gold stars. Residents in Spain.,2025,11,646879.0,2025-11
National. Overnight stays. Two gold stars. Residents in Spain.,2025,10,829191.0,2025-10
National. Overnight stays. Two gold stars. Residents in Spain.,2025,9,995555.0,2025-09
National. Overnight stays. Two gold stars. Residents in Spain.,2025,8,1512764.0,2025-08
National. Overnight stays. Two gold stars. Residents in Spain.,2025,7,1235630.0,2025-07
National. Overnight stays. Two gold stars. Residents in Spain.,2025,6,944315.0,2025-06
National. Overnight stays. Two gold stars. Residents in Spain.,2025,5,860712.0,2025-05
National. Overnight stays. Two gold stars. Residents in Spain.,2025,4,784684.0,2025-04
National. Overnight stays. Two gold stars. Residents in Spain.,2025,3,629504.0,2025-03
National. Overnight stays. Two gold stars. Residents in Spain.,2025,2,573364.0,2025-02
National. Overnight stays. Two gold stars. Residents in Spain.,2025,1,502779.0,2025-01
National. Overnight stays. Two gold stars. Residents in Spain.,2024,12,627983.0,2024-12
National. Overnight stays. Two gold stars. Residents in Spain.,2024,11,676394.0,2024-11
National. Overnight stays. Two gold stars. Residents in Spain.,2024,10,810234.0,2024-10
National. Overnight stays. Two gold stars. Residents in Spain.,2024,9,998289.0,2024-09
National. Overnight stays. Two gold stars. Residents in Spain.,2024,8,1480060.0,2024-08
National. Overnight stays. Two gold stars. Residents in Spain.,2024,7,1217305.0,2024-07
National. Overnight stays. Two gold stars. Residents in Spain.,2024,6,1009439.0,2024-06
National. Overnight stays. Two gold stars. Residents in Spain.,2024,5,846490.0,2024-05
National. Overnight stays. Two gold stars. Residents in Spain.,2024,4,713066.0,2024-04
National. Overnight stays. Two gold stars. Residents in Spain.,2024,3,806970.0,2024-03
National. Overnight stays. Two gold stars. Residents in Spain.,2024,2,596743.0,2024-02
National. Overnight stays. Two gold stars. Residents in Spain.,2024,1,512088.0,2024-01
National. Overnight stays. Two gold stars. Residents in Spain.,2023,12,669154.0,2023-12
National. Overnight stays. Two gold stars. Residents in Spain.,2023,11,655689.0,2023-11
National. Overnight stays. Two gold stars. Residents in Spain.,2023,10,882779.0,2023-10
National. Overnight stays. Two gold stars. Residents in Spain.,2023,9,1017118.0,2023-09
National. Overnight stays. Two gold stars. Residents in Spain.,2023,8,1495007.0,2023-08
National. Overnight stays. Two gold stars. Residents in Spain.,2023,7,1274097.0,2023-07
National. Overnight stays. Two gold stars. Residents in Spain.,2023,6,967339.0,2023-06
National. Overnight stays. Two gold stars. Residents in Spain.,2023,5,768559.0,2023-05
National. Overnight stays. Two gold stars. Residents in Spain.,2023,4,910383.0,2023-04
National. Overnight stays. Two gold stars. Residents in Spain.,2023,3,695749.0,2023-03
National. Overnight stays. Two gold stars. Residents in Spain.,2023,2,593523.0,2023-02
National. Overnight stays. Two gold stars. Residents in Spain.,2023,1,526332.0,2023-01
National. Overnight stays. Two gold stars. Residents in Spain.,2022,12,619649.0,2022-12
National. Overnight stays. Two gold stars. Residents in Spain.,2022,11,644257.0,2022-11
National. Overnight stays. Two gold stars. Residents in Spain.,2022,10,879104.0,2022-10
National. Overnight stays. Two gold stars. Residents in Spain.,2022,9,1043010.0,2022-09
National. Overnight stays. Two gold stars. Residents in Spain.,2022,8,1546082.0,2022-08
National. Overnight stays. Two gold stars. Residents in Spain.,2022,7,1264162.0,2022-07
National. Overnight stays. Two gold stars. Residents in Spain.,2022,6,966299.0,2022-06
National. Overnight stays. Two gold stars. Residents in Spain.,2022,5,788507.0,2022-05
National. Overnight stays. Two gold stars. Residents in Spain.,2022,4,795139.0,2022-04
National. Overnight stays. Two gold stars. Residents in Spain.,2022,3,585281.0,2022-03
National. Overnight stays. Two gold stars. Residents in Spain.,2022,2,514976.0,2022-02
National. Overnight stays. Two gold stars. Residents in Spain.,2022,1,439590.0,2022-01
National. Overnight stays. Two gold stars. Residents in Spain.,2021,12,573090.0,2021-12
National. Overnight stays. Two gold stars. Residents in Spain.,2021,11,545360.0,2021-11
National. Overnight stays. Two gold stars. Residents in Spain.,2021,10,824788.0,2021-10
National. Overnight stays. Two gold stars. Residents in Spain.,2021,9,983829.0,2021-09
National. Overnight stays. Two gold stars. Residents in Spain.,2021,8,1560899.0,2021-08
National. Overnight stays. Two gold stars. Residents in Spain.,2021,7,1157476.0,2021-07
National. Overnight stays. Two gold stars. Residents in Spain.,2021,6,631713.0,2021-06
National. Overnight stays. Two gold stars. Residents in Spain.,2021,5,392277.0,2021-05
National. Overnight stays. Two gold stars. Residents in Spain.,2021,4,271049.0,2021-04
National. Overnight stays. Two gold stars. Residents in Spain.,2021,3,253650.0,2021-03
National. Overnight stays. Two gold stars. Residents in Spain.,2021,2,179662.0,2021-02
National. Overnight stays. Two gold stars. Residents in Spain.,2021,1,185703.0,2021-01
National. Overnight stays. Two gold stars. Residents in Spain.,2020,12,191118.0,2020-12
National. Overnight stays. Two gold stars. Residents in Spain.,2020,11,180755.0,2020-11
National. Overnight stays. Two gold stars. Residents in Spain.,2020,10,326955.0,2020-10
National. Overnight stays. Two gold stars. Residents in Spain.,2020,9,510141.0,2020-09
National. Overnight stays. Two gold stars. Residents in Spain.,2020,8,1050315.0,2020-08
National. Overnight stays. Two gold stars. Residents in Spain.,2020,7,674448.0,2020-07
National. Overnight stays. Two gold stars. Residents in Spain.,2020,6,194172.0,2020-06
National. Overnight stays. Two gold stars. Residents in Spain.,2020,5,22300.0,2020-05
National. Overnight stays. Two gold stars. Residents in Spain.,2020,4,0.0,2020-04
National. Overnight stays. Two gold stars. Residents in Spain.,2020,3,399881.0,2020-03
National. Overnight stays. Two gold stars. Residents in Spain.,2020,2,587957.0,2020-02
National. Overnight stays. Two gold stars. Residents in Spain.,2020,1,471243.0,2020-01
National. Overnight stays. Two gold stars. Residents in Spain.,2019,12,589496.0,2019-12
National. Overnight stays. Two gold stars. Residents in Spain.,2019,11,603194.0,2019-11
National. Overnight stays. Two gold stars. Residents in Spain.,2019,10,779222.0,2019-10
National. Overnight stays. Two gold stars. Residents in Spain.,2019,9,977340.0,2019-09
National. Overnight stays. Two gold stars. Residents in Spain.,2019,8,1569504.0,2019-08
National. Overnight stays. Two gold stars. Residents in Spain.,2019,7,1256061.0,2019-07
National. Overnight stays. Two gold stars. Residents in Spain.,2019,6,937984.0,2019-06
National. Overnight stays. Two gold stars. Residents in Spain.,2019,5,798212.0,2019-05
National. Overnight stays. Two gold stars. Residents in Spain.,2019,4,819441.0,2019-04
National. Overnight stays. Two gold stars. Residents in Spain.,2019,3,673610.0,2019-03
National. Overnight stays. Two gold stars. Residents in Spain.,2019,2,524033.0,2019-02
National. Overnight stays. Two gold stars. Residents in Spain.,2019,1,445562.0,2019-01
National. Overnight stays. Two gold stars. Residents in Spain.,2018,12,590661.0,2018-12
National. Overnight stays. Two gold stars. Residents in Spain.,2018,11,630152.0,2018-11
National. Overnight stays. Two gold stars. Residents in Spain.,2018,10,848897.0,2018-10
National. Overnight stays. Two gold stars. Residents in Spain.,2018,9,1005578.0,2018-09
National. Overnight stays. Two gold stars. Residents in Spain.,2018,8,1521022.0,2018-08
National. Overnight stays. Two gold stars. Residents in Spain.,2018,7,1199960.0,2018-07
National. Overnight stays. Two gold stars. Residents in Spain.,2018,6,858962.0,2018-06
National. Overnight stays. Two gold stars. Residents in Spain.,2018,5,733778.0,2018-05
National. Overnight stays. Two gold stars. Residents in Spain.,2018,4,736669.0,2018-04
National. Overnight stays. Two gold stars. Residents in Spain.,2018,3,751358.0,2018-03
National. Overnight stays. Two gold stars. Residents in Spain.,2018,2,513555.0,2018-02
National. Overnight stays. Two gold stars. Residents in Spain.,2018,1,475143.0,2018-01
National. Overnight stays. Two gold stars. Residents in Spain.,2017,12,596846.0,2017-12
National. Overnight stays. Two gold stars. Residents in Spain.,2017,11,594416.0,2017-11
National. Overnight stays. Two gold stars. Residents in Spain.,2017,10,858555.0,2017-10
National. Overnight stays. Two gold stars. Residents in Spain.,2017,9,1015040.0,2017-09
National. Overnight stays. Two gold stars. Residents in Spain.,2017,8,1568704.0,2017-08
National. Overnight stays. Two gold stars. Residents in Spain.,2017,7,1293414.0,2017-07
National. Overnight stays. Two gold stars. Residents in Spain.,2017,6,956555.0,2017-06
National. Overnight stays. Two gold stars. Residents in Spain.,2017,5,785103.0,2017-05
National. Overnight stays. Two gold stars. Residents in Spain.,2017,4,921659.0,2017-04
National. Overnight stays. Two gold stars. Residents in Spain.,2017,3,616324.0,2017-03
National. Overnight stays. Two gold stars. Residents in Spain.,2017,2,511645.0,2017-02
