name,year,month,value,period
United States of America. Tourist. National Total. Accumulated variation rate. ,2023,3,83.99,2023-03
United States of America. Tourist. National Total. Accumulated variation rate. ,2023,2,97.26,2023-02
United States of America. Tourist. National Total. Accumulated variation rate. ,2023,1,102.91,2023-01
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,12,251.13,2022-12
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,11,275.73,2022-11
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,10,311.66,2022-10
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,9,360.89,2022-09
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,8,459.05,2022-08
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,7,660.5,2022-07
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,6,1334.27,2022-06
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,5,1847.64,2022-05
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,4,1744.94,2022-04
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,3,1443.44,2022-03
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,2,1099.95,2022-02
United States of America. Tourist. National Total. Accumulated variation rate. ,2022,1,1031.75,2022-01
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,12,96.61,2021-12
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,11,75.59,2021-11
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,10,49.81,2021-10
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,9,18.94,2021-09
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,8,-15.45,2021-08
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,7,-43.79,2021-07
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,6,-76.19,2021-06
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,5,-88.08,2021-05
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,4,-92.35,2021-04
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,3,-94.59,2021-03
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,2,-95.69,2021-02
United States of America. Tourist. National Total. Accumulated variation rate. ,2021,1,-95.71,2021-01
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,12,-87.79,2020-12
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,11,-87.34,2020-11
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,10,-86.57,2020-10
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,9,-85.33,2020-09
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,8,-83.41,2020-08
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,7,-81.76,2020-07
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,6,,2020-06
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,5,-69.47,2020-05
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,4,-56.13,2020-04
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,3,-34.67,2020-03
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,2,-5.77,2020-02
United States of America. Tourist. National Total. Accumulated variation rate. ,2020,1,-4.44,2020-01
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,12,12.35,2019-12
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,11,12.74,2019-11
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,10,12.46,2019-10
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,9,14.04,2019-09
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,8,13.5,2019-08
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,7,14.23,2019-07
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,6,13.14,2019-06
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,5,14.67,2019-05
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,4,17.8,2019-04
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,3,21.05,2019-03
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,2,23.09,2019-02
United States of America. Tourist. National Total. Accumulated variation rate. ,2019,1,25.12,2019-01
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,12,12.21,2018-12
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,11,11.37,2018-11
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,10,10.75,2018-10
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,9,9.18,2018-09
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,8,11.5,2018-08
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,7,11.94,2018-07
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,6,11.65,2018-06
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,5,10.89,2018-05
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,4,10.15,2018-04
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,3,11.88,2018-03
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,2,16.08,2018-02
United States of America. Tourist. National Total. Accumulated variation rate. ,2018,1,20.52,2018-01
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,12,31.75,2017-12
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,11,33.05,2017-11
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,10,33.32,2017-10
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,9,33.56,2017-09
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,8,32.37,2017-08
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,7,33.59,2017-07
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,6,39.31,2017-06
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,5,44.42,2017-05
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,4,44.37,2017-04
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,3,37.47,2017-03
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,2,30.37,2017-02
United States of America. Tourist. National Total. Accumulated variation rate. ,2017,1,34.93,2017-01
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,12,7.85,2016-12
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,11,6.91,2016-11
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,10,6.49,2016-10
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,9,7.6,2016-09
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,8,7.27,2016-08
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,7,7.34,2016-07
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,6,8.23,2016-06
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,5,8.21,2016-05
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,4,6.82,2016-04
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,3,10.88,2016-03
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,2,2.94,2016-02
United States of America. Tourist. National Total. Accumulated variation rate. ,2016,1,-7.84,2016-01
Rest of  America. Tourist. Base data. National Total. ,2026,7,593795.0,2026-07
Rest of  America. Tourist. Base data. National Total. ,2026,6,519696.0,2026-06
Rest of  America. Tourist. Base data. National Total. ,2026,5,608710.0,2026-05
Rest of  America. Tourist. Base data. National Total. ,2026,4,525824.0,2026-04
Rest of  America. Tourist. Base data. National Total. ,2026,3,397222.0,2026-03
Rest of  America. Tourist. Base data. National Total. ,2026,2,314302.0,2026-02
Rest of  America. Tourist. Base data. National Total. ,2026,1,431425.0,2026-01
Rest of  America. Tourist. Base data. National Total. ,2025,12,307088.0,2025-12
Rest of  America. Tourist. Base data. National Total. ,2025,11,355837.0,2025-11
Rest of  America. Tourist. Base data. National Total. ,2025,10,559066.0,2025-10
Rest of  America. Tourist. Base data. National Total. ,2025,9,569590.0,2025-09
Rest of  America. Tourist. Base data. National Total. ,2025,8,482521.0,2025-08
Rest of  America. Tourist. Base data. National Total. ,2025,7,549046.0,2025-07
Rest of  America. Tourist. Base data. National Total. ,2025,6,515577.0,2025-06
Rest of  America. Tourist. Base data. National Total. ,2025,5,526767.0,2025-05
Rest of  America. Tourist. Base data. National Total. ,2025,4,426129.0,2025-04
Rest of  America. Tourist. Base data. National Total. ,2025,3,336093.0,2025-03
Rest of  America. Tourist. Base data. National Total. ,2025,2,316699.0,2025-02
Rest of  America. Tourist. Base data. National Total. ,2025,1,381296.0,2025-01
Rest of  America. Tourist. Base data. National Total. ,2024,12,304141.0,2024-12
Rest of  America. Tourist. Base data. National Total. ,2024,11,399319.0,2024-11
Rest of  America. Tourist. Base data. National Total. ,2024,10,555032.0,2024-10
Rest of  America. Tourist. Base data. National Total. ,2024,9,560376.0,2024-09
Rest of  America. Tourist. Base data. National Total. ,2024,8,465353.0,2024-08
Rest of  America. Tourist. Base data. National Total. ,2024,7,524118.0,2024-07
Rest of  America. Tourist. Base data. National Total. ,2024,6,495862.0,2024-06
Rest of  America. Tourist. Base data. National Total. ,2024,5,536566.0,2024-05
Rest of  America. Tourist. Base data. National Total. ,2024,4,362264.0,2024-04
Rest of  America. Tourist. Base data. National Total. ,2024,3,334538.0,2024-03
Rest of  America. Tourist. Base data. National Total. ,2024,2,269900.0,2024-02
Rest of  America. Tourist. Base data. National Total. ,2024,1,354564.0,2024-01
Rest of  America. Tourist. Base data. National Total. ,2023,12,295809.0,2023-12
Rest of  America. Tourist. Base data. National Total. ,2023,11,314840.0,2023-11
Rest of  America. Tourist. Base data. National Total. ,2023,10,489176.0,2023-10
Rest of  America. Tourist. Base data. National Total. ,2023,9,466313.0,2023-09
Rest of  America. Tourist. Base data. National Total. ,2023,8,424393.0,2023-08
Rest of  America. Tourist. Base data. National Total. ,2023,7,491325.0,2023-07
Rest of  America. Tourist. Base data. National Total. ,2023,6,448636.0,2023-06
Rest of  America. Tourist. Base data. National Total. ,2023,5,503571.0,2023-05
Rest of  America. Tourist. Base data. National Total. ,2023,4,388338.0,2023-04
Rest of  America. Tourist. Base data. National Total. ,2023,3,286173.0,2023-03
Rest of  America. Tourist. Base data. National Total. ,2023,2,239448.0,2023-02
Rest of  America. Tourist. Base data. National Total. ,2023,1,286717.0,2023-01
Rest of  America. Tourist. Base data. National Total. ,2022,12,234845.0,2022-12
Rest of  America. Tourist. Base data. National Total. ,2022,11,263709.0,2022-11
Rest of  America. Tourist. Base data. National Total. ,2022,10,420832.0,2022-10
Rest of  America. Tourist. Base data. National Total. ,2022,9,394644.0,2022-09
Rest of  America. Tourist. Base data. National Total. ,2022,8,297488.0,2022-08
Rest of  America. Tourist. Base data. National Total. ,2022,7,398675.0,2022-07
Rest of  America. Tourist. Base data. National Total. ,2022,6,373887.0,2022-06
Rest of  America. Tourist. Base data. National Total. ,2022,5,349095.0,2022-05
Rest of  America. Tourist. Base data. National Total. ,2022,4,307478.0,2022-04
Rest of  America. Tourist. Base data. National Total. ,2022,3,210576.0,2022-03
Rest of  America. Tourist. Base data. National Total. ,2022,2,139871.0,2022-02
Rest of  America. Tourist. Base data. National Total. ,2022,1,166837.0,2022-01
Rest of  America. Tourist. Base data. National Total. ,2021,12,151539.0,2021-12
Rest of  America. Tourist. Base data. National Total. ,2021,11,162047.0,2021-11
Rest of  America. Tourist. Base data. National Total. ,2021,10,172513.0,2021-10
Rest of  America. Tourist. Base data. National Total. ,2021,9,139269.0,2021-09
Rest of  America. Tourist. Base data. National Total. ,2021,8,117694.0,2021-08
Rest of  America. Tourist. Base data. National Total. ,2021,7,113756.0,2021-07
Rest of  America. Tourist. Base data. National Total. ,2021,6,67076.0,2021-06
Rest of  America. Tourist. Base data. National Total. ,2021,5,54380.0,2021-05
Rest of  America. Tourist. Base data. National Total. ,2021,4,25592.0,2021-04
Rest of  America. Tourist. Base data. National Total. ,2021,3,25667.0,2021-03
Rest of  America. Tourist. Base data. National Total. ,2021,2,19210.0,2021-02
Rest of  America. Tourist. Base data. National Total. ,2021,1,20679.0,2021-01
Rest of  America. Tourist. Base data. National Total. ,2020,12,24744.0,2020-12
Rest of  America. Tourist. Base data. National Total. ,2020,11,17359.0,2020-11
Rest of  America. Tourist. Base data. National Total. ,2020,10,31584.0,2020-10
Rest of  America. Tourist. Base data. National Total. ,2020,9,51620.0,2020-09
Rest of  America. Tourist. Base data. National Total. ,2020,8,56681.0,2020-08
Rest of  America. Tourist. Base data. National Total. ,2020,7,40643.0,2020-07
Rest of  America. Tourist. Base data. National Total. ,2020,6,,2020-06
Rest of  America. Tourist. Base data. National Total. ,2020,5,0.0,2020-05
Rest of  America. Tourist. Base data. National Total. ,2020,4,0.0,2020-04
Rest of  America. Tourist. Base data. National Total. ,2020,3,134830.0,2020-03
Rest of  America. Tourist. Base data. National Total. ,2020,2,239018.0,2020-02
Rest of  America. Tourist. Base data. National Total. ,2020,1,303966.0,2020-01
Rest of  America. Tourist. Base data. National Total. ,2019,12,236741.0,2019-12
Rest of  America. Tourist. Base data. National Total. ,2019,11,226741.0,2019-11
Rest of  America. Tourist. Base data. National Total. ,2019,10,396760.0,2019-10
Rest of  America. Tourist. Base data. National Total. ,2019,9,424042.0,2019-09
Rest of  America. Tourist. Base data. National Total. ,2019,8,345582.0,2019-08
Rest of  America. Tourist. Base data. National Total. ,2019,7,372981.0,2019-07
Rest of  America. Tourist. Base data. National Total. ,2019,6,370334.0,2019-06
Rest of  America. Tourist. Base data. National Total. ,2019,5,374846.0,2019-05
Rest of  America. Tourist. Base data. National Total. ,2019,4,293192.0,2019-04
Rest of  America. Tourist. Base data. National Total. ,2019,3,264724.0,2019-03
Rest of  America. Tourist. Base data. National Total. ,2019,2,206506.0,2019-02
Rest of  America. Tourist. Base data. National Total. ,2019,1,254827.0,2019-01
Rest of  America. Tourist. Base data. National Total. ,2018,12,203512.0,2018-12
Rest of  America. Tourist. Base data. National Total. ,2018,11,224808.0,2018-11
Rest of  America. Tourist. Base data. National Total. ,2018,10,337283.0,2018-10
Rest of  America. Tourist. Base data. National Total. ,2018,9,364492.0,2018-09
Rest of  America. Tourist. Base data. National Total. ,2018,8,302021.0,2018-08
Rest of  America. Tourist. Base data. National Total. ,2018,7,358525.0,2018-07
Rest of  America. Tourist. Base data. National Total. ,2018,6,325072.0,2018-06
Rest of  America. Tourist. Base data. National Total. ,2018,5,355114.0,2018-05
Rest of  America. Tourist. Base data. National Total. ,2018,4,264344.0,2018-04
Rest of  America. Tourist. Base data. National Total. ,2018,3,228902.0,2018-03
Rest of  America. Tourist. Base data. National Total. ,2018,2,205773.0,2018-02
Rest of  America. Tourist. Base data. National Total. ,2018,1,241214.0,2018-01
Rest of  America. Tourist. Base data. National Total. ,2017,12,191506.0,2017-12
Rest of  America. Tourist. Base data. National Total. ,2017,11,209297.0,2017-11
Rest of  America. Tourist. Base data. National Total. ,2017,10,312762.0,2017-10
Rest of  America. Tourist. Base data. National Total. ,2017,9,392102.0,2017-09
Rest of  America. Tourist. Base data. National Total. ,2017,8,302425.0,2017-08
Rest of  America. Tourist. Base data. National Total. ,2017,7,341512.0,2017-07
Rest of  America. Tourist. Base data. National Total. ,2017,6,323603.0,2017-06
Rest of  America. Tourist. Base data. National Total. ,2017,5,324824.0,2017-05
Rest of  America. Tourist. Base data. National Total. ,2017,4,253405.0,2017-04
Rest of  America. Tourist. Base data. National Total. ,2017,3,167000.0,2017-03
Rest of  America. Tourist. Base data. National Total. ,2017,2,168197.0,2017-02
Rest of  America. Tourist. Base data. National Total. ,2017,1,241898.0,2017-01
Rest of  America. Tourist. Base data. National Total. ,2016,12,169939.0,2016-12
Rest of  America. Tourist. Base data. National Total. ,2016,11,166440.0,2016-11
Rest of  America. Tourist. Base data. National Total. ,2016,10,269827.0,2016-10
Rest of  America. Tourist. Base data. National Total. ,2016,9,297858.0,2016-09
Rest of  America. Tourist. Base data. National Total. ,2016,8,264711.0,2016-08
Rest of  America. Tourist. Base data. National Total. ,2016,7,301709.0,2016-07
Rest of  America. Tourist. Base data. National Total. ,2016,6,251558.0,2016-06
Rest of  America. Tourist. Base data. National Total. ,2016,5,251011.0,2016-05
Rest of  America. Tourist. Base data. National Total. ,2016,4,189682.0,2016-04
Rest of  America. Tourist. Base data. National Total. ,2016,3,133185.0,2016-03
Rest of  America. Tourist. Base data. National Total. ,2016,2,118069.0,2016-02
Rest of  America. Tourist. Base data. National Total. ,2016,1,158072.0,2016-01
Rest of  America. Tourist. Base data. National Total. ,2015,12,126957.0,2015-12
Rest of  America. Tourist. Base data. National Total. ,2015,11,122747.0,2015-11
Rest of  America. Tourist. Base data. National Total. ,2015,10,217625.0,2015-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2026,7,8.15,2026-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2026,6,0.8,2026-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2026,5,15.56,2026-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2026,4,23.4,2026-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2026,3,18.19,2026-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2026,2,-0.76,2026-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2026,1,13.15,2026-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,12,0.97,2025-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,11,-10.89,2025-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,10,0.73,2025-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,9,1.64,2025-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,8,3.69,2025-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,7,4.76,2025-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,6,3.98,2025-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,5,-1.83,2025-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,4,17.63,2025-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,3,0.46,2025-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,2,17.34,2025-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2025,1,7.54,2025-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,12,2.82,2024-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,11,26.83,2024-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,10,13.46,2024-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,9,20.17,2024-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,8,9.65,2024-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,7,6.67,2024-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,6,10.53,2024-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,5,6.55,2024-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,4,-6.71,2024-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,3,16.9,2024-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,2,12.72,2024-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2024,1,23.66,2024-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,12,25.96,2023-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,11,19.39,2023-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,10,16.24,2023-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,9,18.16,2023-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,8,42.66,2023-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,7,23.24,2023-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,6,19.99,2023-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,5,44.25,2023-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,4,26.3,2023-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,3,35.9,2023-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,2,71.19,2023-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2023,1,71.85,2023-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,12,54.97,2022-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,11,62.74,2022-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,10,143.94,2022-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,9,183.37,2022-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,8,152.76,2022-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,7,250.47,2022-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,6,457.41,2022-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,5,541.95,2022-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,4,1101.48,2022-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,3,720.41,2022-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,2,628.1,2022-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2022,1,706.79,2022-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,12,512.43,2021-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,11,833.52,2021-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,10,446.2,2021-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,9,169.8,2021-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,8,107.64,2021-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,7,179.89,2021-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,6,371.56,2021-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,5,,2021-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,4,,2021-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,3,-80.96,2021-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,2,-91.96,2021-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2021,1,-93.2,2021-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,12,-89.55,2020-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,11,-92.34,2020-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,10,-92.04,2020-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,9,-87.83,2020-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,8,-83.6,2020-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,7,-89.1,2020-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,6,,2020-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,5,-100.0,2020-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,4,-100.0,2020-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,3,-49.07,2020-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,2,15.74,2020-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2020,1,19.28,2020-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,12,16.33,2019-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,11,0.86,2019-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,10,17.63,2019-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,9,16.34,2019-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,8,14.42,2019-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,7,4.03,2019-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,6,13.92,2019-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,5,5.56,2019-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,4,10.91,2019-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,3,15.65,2019-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,2,0.36,2019-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2019,1,5.64,2019-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,12,6.27,2018-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,11,7.41,2018-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,10,7.84,2018-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,9,-7.04,2018-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,8,-0.13,2018-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,7,4.98,2018-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,6,0.45,2018-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,5,9.33,2018-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,4,4.32,2018-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,3,37.07,2018-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,2,22.34,2018-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2018,1,-0.28,2018-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,12,12.69,2017-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,11,25.75,2017-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,10,15.91,2017-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,9,31.64,2017-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,8,14.25,2017-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,7,13.19,2017-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,6,28.64,2017-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,5,29.41,2017-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,4,33.59,2017-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,3,25.39,2017-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,2,42.46,2017-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2017,1,53.03,2017-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,12,33.85,2016-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,11,35.6,2016-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,10,23.99,2016-10
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,9,42.07,2016-09
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,8,24.81,2016-08
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,7,18.82,2016-07
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,6,35.41,2016-06
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,5,35.27,2016-05
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,4,19.7,2016-04
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,3,-5.39,2016-03
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,2,18.53,2016-02
Rest of  America. Tourist. Annual variation rate. National Total. ,2016,1,-0.03,2016-01
Rest of  America. Tourist. Annual variation rate. National Total. ,2015,12,23.5,2015-12
Rest of  America. Tourist. Annual variation rate. National Total. ,2015,11,13.39,2015-11
Rest of  America. Tourist. Annual variation rate. National Total. ,2015,10,32.45,2015-10
Rest of  America. Tourist. National Total. Year-to-date data. ,2026,7,3390974.0,2026-07
Rest of  America. Tourist. National Total. Year-to-date data. ,2026,6,2797179.0,2026-06
Rest of  America. Tourist. National Total. Year-to-date data. ,2026,5,2277484.0,2026-05
Rest of  America. Tourist. National Total. Year-to-date data. ,2026,4,1668773.0,2026-04
Rest of  America. Tourist. National Total. Year-to-date data. ,2026,3,1142949.0,2026-03
Rest of  America. Tourist. National Total. Year-to-date data. ,2026,2,745727.0,2026-02
Rest of  America. Tourist. National Total. Year-to-date data. ,2026,1,431425.0,2026-01
Rest of  America. Tourist. National Total. Year-to-date data. ,2025,12,5325708.0,2025-12
Rest of  America. Tourist. National Total. Year-to-date data. ,2025,11,5018620.0,2025-11
Rest of  America. Tourist. National Total. Year-to-date data. ,2025,10,4662783.0,2025-10
Rest of  America. Tourist. National Total. Year-to-date data. ,2025,9,4103717.0,2025-09
