date,series,measure,value,yoy_pct,bea_line,bea_label
2024-06-01,hotels_motels,real_chained_2017_musd,130673.000,5.215,250,Hotels and motels
2024-07-01,hotels_motels,real_chained_2017_musd,129650.000,3.267,250,Hotels and motels
2024-08-01,hotels_motels,real_chained_2017_musd,129207.000,-0.399,250,Hotels and motels
2024-09-01,hotels_motels,real_chained_2017_musd,127750.000,0.465,250,Hotels and motels
2024-10-01,hotels_motels,real_chained_2017_musd,127301.000,-1.661,250,Hotels and motels
2024-11-01,hotels_motels,real_chained_2017_musd,127635.000,-3.247,250,Hotels and motels
2024-12-01,hotels_motels,real_chained_2017_musd,127631.000,-1.866,250,Hotels and motels
2025-01-01,hotels_motels,real_chained_2017_musd,125558.000,-3.399,250,Hotels and motels
2025-02-01,hotels_motels,real_chained_2017_musd,125106.000,-3.786,250,Hotels and motels
2025-03-01,hotels_motels,real_chained_2017_musd,123860.000,-3.847,250,Hotels and motels
2025-04-01,hotels_motels,real_chained_2017_musd,128447.000,-0.079,250,Hotels and motels
2025-05-01,hotels_motels,real_chained_2017_musd,131446.000,2.278,250,Hotels and motels
2025-06-01,hotels_motels,real_chained_2017_musd,133279.000,1.994,250,Hotels and motels
2025-07-01,hotels_motels,real_chained_2017_musd,135618.000,4.603,250,Hotels and motels
2025-08-01,hotels_motels,real_chained_2017_musd,132184.000,2.304,250,Hotels and motels
2025-09-01,hotels_motels,real_chained_2017_musd,129336.000,1.241,250,Hotels and motels
2025-10-01,hotels_motels,real_chained_2017_musd,131687.000,3.445,250,Hotels and motels
2025-11-01,hotels_motels,real_chained_2017_musd,132865.000,4.098,250,Hotels and motels
2025-12-01,hotels_motels,real_chained_2017_musd,132327.000,3.679,250,Hotels and motels
2026-01-01,hotels_motels,real_chained_2017_musd,132624.000,5.628,250,Hotels and motels
2026-02-01,hotels_motels,real_chained_2017_musd,132564.000,5.961,250,Hotels and motels
2026-03-01,hotels_motels,real_chained_2017_musd,132639.000,7.088,250,Hotels and motels
2026-04-01,hotels_motels,real_chained_2017_musd,130839.000,1.862,250,Hotels and motels
2026-05-01,hotels_motels,real_chained_2017_musd,131025.000,-0.320,250,Hotels and motels
2026-06-01,hotels_motels,real_chained_2017_musd,135975.000,2.023,250,Hotels and motels
2026-07-01,hotels_motels,real_chained_2017_musd,138806.000,2.351,250,Hotels and motels
2015-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,159574.000,,339,Foreign travel in the United States
2015-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157466.000,,339,Foreign travel in the United States
2015-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,159812.000,,339,Foreign travel in the United States
2015-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,159951.000,,339,Foreign travel in the United States
2015-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,162772.000,,339,Foreign travel in the United States
2015-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,167662.000,,339,Foreign travel in the United States
2015-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,160911.000,,339,Foreign travel in the United States
2015-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,164014.000,,339,Foreign travel in the United States
2015-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,162543.000,,339,Foreign travel in the United States
2015-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,161490.000,,339,Foreign travel in the United States
2015-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,161345.000,,339,Foreign travel in the United States
2015-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,163665.000,,339,Foreign travel in the United States
2016-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,158741.000,-0.522,339,Foreign travel in the United States
2016-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,158143.000,0.430,339,Foreign travel in the United States
2016-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157832.000,-1.239,339,Foreign travel in the United States
2016-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157283.000,-1.668,339,Foreign travel in the United States
2016-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157827.000,-3.038,339,Foreign travel in the United States
2016-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157886.000,-5.831,339,Foreign travel in the United States
2016-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157868.000,-1.891,339,Foreign travel in the United States
2016-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157381.000,-4.044,339,Foreign travel in the United States
2016-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,159036.000,-2.158,339,Foreign travel in the United States
2016-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157770.000,-2.304,339,Foreign travel in the United States
2016-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,154511.000,-4.236,339,Foreign travel in the United States
2016-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,150315.000,-8.157,339,Foreign travel in the United States
2017-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,147831.000,-6.873,339,Foreign travel in the United States
2017-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,148196.000,-6.290,339,Foreign travel in the United States
2017-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,146425.000,-7.227,339,Foreign travel in the United States
2017-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,155856.000,-0.907,339,Foreign travel in the United States
2017-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,154885.000,-1.864,339,Foreign travel in the United States
2017-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,155145.000,-1.736,339,Foreign travel in the United States
2017-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157412.000,-0.289,339,Foreign travel in the United States
2017-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,154357.000,-1.921,339,Foreign travel in the United States
2017-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,157308.000,-1.087,339,Foreign travel in the United States
2017-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,152920.000,-3.074,339,Foreign travel in the United States
2017-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,155922.000,0.913,339,Foreign travel in the United States
2017-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,155888.000,3.708,339,Foreign travel in the United States
2018-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,158927.000,7.506,339,Foreign travel in the United States
2018-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,156650.000,5.705,339,Foreign travel in the United States
2018-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,158115.000,7.984,339,Foreign travel in the United States
2018-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,150344.000,-3.537,339,Foreign travel in the United States
2018-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,152497.000,-1.542,339,Foreign travel in the United States
2018-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,150989.000,-2.679,339,Foreign travel in the United States
2018-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,151684.000,-3.639,339,Foreign travel in the United States
2018-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,150513.000,-2.490,339,Foreign travel in the United States
2018-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,150545.000,-4.299,339,Foreign travel in the United States
2018-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,145153.000,-5.079,339,Foreign travel in the United States
2018-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,146494.000,-6.047,339,Foreign travel in the United States
2018-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,147168.000,-5.594,339,Foreign travel in the United States
2019-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,142816.000,-10.137,339,Foreign travel in the United States
2019-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,146605.000,-6.412,339,Foreign travel in the United States
2019-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,146983.000,-7.040,339,Foreign travel in the United States
2019-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,144619.000,-3.808,339,Foreign travel in the United States
2019-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,148850.000,-2.392,339,Foreign travel in the United States
2019-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,146776.000,-2.790,339,Foreign travel in the United States
2019-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,137632.000,-9.264,339,Foreign travel in the United States
2019-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,142400.000,-5.390,339,Foreign travel in the United States
2019-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,146679.000,-2.568,339,Foreign travel in the United States
2019-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,161256.000,11.094,339,Foreign travel in the United States
2019-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,154949.000,5.772,339,Foreign travel in the United States
2019-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,131520.000,-10.633,339,Foreign travel in the United States
2020-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,64618.000,-54.754,339,Foreign travel in the United States
2020-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,130802.000,-10.779,339,Foreign travel in the United States
2020-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,99572.000,-32.256,339,Foreign travel in the United States
2020-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,6658.000,-95.396,339,Foreign travel in the United States
2020-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,8413.000,-94.348,339,Foreign travel in the United States
2020-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,11166.000,-92.392,339,Foreign travel in the United States
2020-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,13317.000,-90.324,339,Foreign travel in the United States
2020-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,11877.000,-91.659,339,Foreign travel in the United States
2020-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,11861.000,-91.914,339,Foreign travel in the United States
2020-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,15343.000,-90.485,339,Foreign travel in the United States
2020-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,20879.000,-86.525,339,Foreign travel in the United States
2020-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,22564.000,-82.844,339,Foreign travel in the United States
2021-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,25986.000,-59.785,339,Foreign travel in the United States
2021-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,22326.000,-82.931,339,Foreign travel in the United States
2021-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,27078.000,-72.806,339,Foreign travel in the United States
2021-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,25901.000,289.021,339,Foreign travel in the United States
2021-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,36098.000,329.074,339,Foreign travel in the United States
2021-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,39713.000,255.660,339,Foreign travel in the United States
2021-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,37988.000,185.259,339,Foreign travel in the United States
2021-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,34133.000,187.387,339,Foreign travel in the United States
2021-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,35277.000,197.420,339,Foreign travel in the United States
2021-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,39365.000,156.567,339,Foreign travel in the United States
2021-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,66430.000,218.167,339,Foreign travel in the United States
2021-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,70144.000,210.867,339,Foreign travel in the United States
2022-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,59251.000,128.011,339,Foreign travel in the United States
2022-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,69858.000,212.900,339,Foreign travel in the United States
2022-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,74539.000,175.275,339,Foreign travel in the United States
2022-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,91742.000,254.203,339,Foreign travel in the United States
2022-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,88556.000,145.321,339,Foreign travel in the United States
2022-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,88929.000,123.929,339,Foreign travel in the United States
2022-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,95692.000,151.901,339,Foreign travel in the United States
2022-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,96515.000,182.762,339,Foreign travel in the United States
2022-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,99979.000,183.411,339,Foreign travel in the United States
2022-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,104793.000,166.209,339,Foreign travel in the United States
2022-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,104866.000,57.859,339,Foreign travel in the United States
2022-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,105646.000,50.613,339,Foreign travel in the United States
2023-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,105462.000,77.992,339,Foreign travel in the United States
2023-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,107809.000,54.326,339,Foreign travel in the United States
2023-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,105852.000,42.009,339,Foreign travel in the United States
2023-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,115357.000,25.741,339,Foreign travel in the United States
2023-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,115023.000,29.887,339,Foreign travel in the United States
2023-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,116208.000,30.675,339,Foreign travel in the United States
2023-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,116911.000,22.174,339,Foreign travel in the United States
2023-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,120511.000,24.862,339,Foreign travel in the United States
2023-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,121063.000,21.088,339,Foreign travel in the United States
2023-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,123898.000,18.231,339,Foreign travel in the United States
2023-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,125039.000,19.237,339,Foreign travel in the United States
2023-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,126829.000,20.051,339,Foreign travel in the United States
2024-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,124158.000,17.728,339,Foreign travel in the United States
2024-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,131406.000,21.888,339,Foreign travel in the United States
2024-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,129182.000,22.040,339,Foreign travel in the United States
2024-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,122787.000,6.441,339,Foreign travel in the United States
2024-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,131698.000,14.497,339,Foreign travel in the United States
2024-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,131059.000,12.780,339,Foreign travel in the United States
2024-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,129638.000,10.886,339,Foreign travel in the United States
2024-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,132305.000,9.787,339,Foreign travel in the United States
2024-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,131543.000,8.657,339,Foreign travel in the United States
2024-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,130920.000,5.668,339,Foreign travel in the United States
2024-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,132562.000,6.017,339,Foreign travel in the United States
2024-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,133255.000,5.067,339,Foreign travel in the United States
2025-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,131772.000,6.133,339,Foreign travel in the United States
2025-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,128242.000,-2.408,339,Foreign travel in the United States
2025-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,117122.000,-9.336,339,Foreign travel in the United States
2025-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,124397.000,1.311,339,Foreign travel in the United States
2025-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,120040.000,-8.852,339,Foreign travel in the United States
2025-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,119119.000,-9.110,339,Foreign travel in the United States
2025-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,117661.000,-9.239,339,Foreign travel in the United States
2025-08-01,inbound_foreign_travel_in_us,real_chained_2017_musd,121006.000,-8.540,339,Foreign travel in the United States
2025-09-01,inbound_foreign_travel_in_us,real_chained_2017_musd,115763.000,-11.996,339,Foreign travel in the United States
2025-10-01,inbound_foreign_travel_in_us,real_chained_2017_musd,117819.000,-10.007,339,Foreign travel in the United States
2025-11-01,inbound_foreign_travel_in_us,real_chained_2017_musd,119371.000,-9.951,339,Foreign travel in the United States
2025-12-01,inbound_foreign_travel_in_us,real_chained_2017_musd,122186.000,-8.307,339,Foreign travel in the United States
2026-01-01,inbound_foreign_travel_in_us,real_chained_2017_musd,119329.000,-9.443,339,Foreign travel in the United States
2026-02-01,inbound_foreign_travel_in_us,real_chained_2017_musd,119331.000,-6.949,339,Foreign travel in the United States
2026-03-01,inbound_foreign_travel_in_us,real_chained_2017_musd,112345.000,-4.079,339,Foreign travel in the United States
2026-04-01,inbound_foreign_travel_in_us,real_chained_2017_musd,108276.000,-12.959,339,Foreign travel in the United States
2026-05-01,inbound_foreign_travel_in_us,real_chained_2017_musd,111966.000,-6.726,339,Foreign travel in the United States
2026-06-01,inbound_foreign_travel_in_us,real_chained_2017_musd,117418.000,-1.428,339,Foreign travel in the United States
2026-07-01,inbound_foreign_travel_in_us,real_chained_2017_musd,116992.000,-0.569,339,Foreign travel in the United States
2015-01-01,motor_vehicle_rental,real_chained_2017_musd,18293.000,,197,Motor vehicle rental
2015-02-01,motor_vehicle_rental,real_chained_2017_musd,18476.000,,197,Motor vehicle rental
2015-03-01,motor_vehicle_rental,real_chained_2017_musd,18625.000,,197,Motor vehicle rental
2015-04-01,motor_vehicle_rental,real_chained_2017_musd,18742.000,,197,Motor vehicle rental
2015-05-01,motor_vehicle_rental,real_chained_2017_musd,18783.000,,197,Motor vehicle rental
2015-06-01,motor_vehicle_rental,real_chained_2017_musd,18747.000,,197,Motor vehicle rental
2015-07-01,motor_vehicle_rental,real_chained_2017_musd,18638.000,,197,Motor vehicle rental
2015-08-01,motor_vehicle_rental,real_chained_2017_musd,18771.000,,197,Motor vehicle rental
2015-09-01,motor_vehicle_rental,real_chained_2017_musd,19151.000,,197,Motor vehicle rental
2015-10-01,motor_vehicle_rental,real_chained_2017_musd,19772.000,,197,Motor vehicle rental
2015-11-01,motor_vehicle_rental,real_chained_2017_musd,20125.000,,197,Motor vehicle rental
2015-12-01,motor_vehicle_rental,real_chained_2017_musd,20216.000,,197,Motor vehicle rental
2016-01-01,motor_vehicle_rental,real_chained_2017_musd,20059.000,9.654,197,Motor vehicle rental
2016-02-01,motor_vehicle_rental,real_chained_2017_musd,19874.000,7.567,197,Motor vehicle rental
2016-03-01,motor_vehicle_rental,real_chained_2017_musd,19661.000,5.562,197,Motor vehicle rental
2016-04-01,motor_vehicle_rental,real_chained_2017_musd,19419.000,3.612,197,Motor vehicle rental
2016-05-01,motor_vehicle_rental,real_chained_2017_musd,19403.000,3.301,197,Motor vehicle rental
2016-06-01,motor_vehicle_rental,real_chained_2017_musd,19622.000,4.667,197,Motor vehicle rental
2016-07-01,motor_vehicle_rental,real_chained_2017_musd,20077.000,7.721,197,Motor vehicle rental
2016-08-01,motor_vehicle_rental,real_chained_2017_musd,20379.000,8.566,197,Motor vehicle rental
2016-09-01,motor_vehicle_rental,real_chained_2017_musd,20531.000,7.206,197,Motor vehicle rental
2016-10-01,motor_vehicle_rental,real_chained_2017_musd,20530.000,3.834,197,Motor vehicle rental
2016-11-01,motor_vehicle_rental,real_chained_2017_musd,20608.000,2.400,197,Motor vehicle rental
2016-12-01,motor_vehicle_rental,real_chained_2017_musd,20764.000,2.711,197,Motor vehicle rental
2017-01-01,motor_vehicle_rental,real_chained_2017_musd,20997.000,4.676,197,Motor vehicle rental
2017-02-01,motor_vehicle_rental,real_chained_2017_musd,21139.000,6.365,197,Motor vehicle rental
2017-03-01,motor_vehicle_rental,real_chained_2017_musd,21191.000,7.782,197,Motor vehicle rental
2017-04-01,motor_vehicle_rental,real_chained_2017_musd,21155.000,8.940,197,Motor vehicle rental
2017-05-01,motor_vehicle_rental,real_chained_2017_musd,21006.000,8.262,197,Motor vehicle rental
2017-06-01,motor_vehicle_rental,real_chained_2017_musd,20741.000,5.703,197,Motor vehicle rental
2017-07-01,motor_vehicle_rental,real_chained_2017_musd,20353.000,1.375,197,Motor vehicle rental
2017-08-01,motor_vehicle_rental,real_chained_2017_musd,20451.000,0.353,197,Motor vehicle rental
2017-09-01,motor_vehicle_rental,real_chained_2017_musd,21027.000,2.416,197,Motor vehicle rental
2017-10-01,motor_vehicle_rental,real_chained_2017_musd,22069.000,7.496,197,Motor vehicle rental
2017-11-01,motor_vehicle_rental,real_chained_2017_musd,22670.000,10.006,197,Motor vehicle rental
2017-12-01,motor_vehicle_rental,real_chained_2017_musd,22838.000,9.988,197,Motor vehicle rental
2018-01-01,motor_vehicle_rental,real_chained_2017_musd,22569.000,7.487,197,Motor vehicle rental
2018-02-01,motor_vehicle_rental,real_chained_2017_musd,22366.000,5.804,197,Motor vehicle rental
2018-03-01,motor_vehicle_rental,real_chained_2017_musd,22232.000,4.912,197,Motor vehicle rental
2018-04-01,motor_vehicle_rental,real_chained_2017_musd,22169.000,4.793,197,Motor vehicle rental
2018-05-01,motor_vehicle_rental,real_chained_2017_musd,22316.000,6.236,197,Motor vehicle rental
2018-06-01,motor_vehicle_rental,real_chained_2017_musd,22666.000,9.281,197,Motor vehicle rental
2018-07-01,motor_vehicle_rental,real_chained_2017_musd,23218.000,14.077,197,Motor vehicle rental
2018-08-01,motor_vehicle_rental,real_chained_2017_musd,23556.000,15.183,197,Motor vehicle rental
2018-09-01,motor_vehicle_rental,real_chained_2017_musd,23676.000,12.598,197,Motor vehicle rental
2018-10-01,motor_vehicle_rental,real_chained_2017_musd,23575.000,6.824,197,Motor vehicle rental
2018-11-01,motor_vehicle_rental,real_chained_2017_musd,23590.000,4.058,197,Motor vehicle rental
2018-12-01,motor_vehicle_rental,real_chained_2017_musd,23723.000,3.875,197,Motor vehicle rental
2019-01-01,motor_vehicle_rental,real_chained_2017_musd,23952.000,6.128,197,Motor vehicle rental
2019-02-01,motor_vehicle_rental,real_chained_2017_musd,24244.000,8.397,197,Motor vehicle rental
2019-03-01,motor_vehicle_rental,real_chained_2017_musd,24598.000,10.642,197,Motor vehicle rental
2019-04-01,motor_vehicle_rental,real_chained_2017_musd,25012.000,12.824,197,Motor vehicle rental
2019-05-01,motor_vehicle_rental,real_chained_2017_musd,25331.000,13.510,197,Motor vehicle rental
2019-06-01,motor_vehicle_rental,real_chained_2017_musd,25556.000,12.750,197,Motor vehicle rental
2019-07-01,motor_vehicle_rental,real_chained_2017_musd,25684.000,10.621,197,Motor vehicle rental
2019-08-01,motor_vehicle_rental,real_chained_2017_musd,25640.000,8.847,197,Motor vehicle rental
2019-09-01,motor_vehicle_rental,real_chained_2017_musd,25421.000,7.370,197,Motor vehicle rental
2019-10-01,motor_vehicle_rental,real_chained_2017_musd,25027.000,6.159,197,Motor vehicle rental
2019-11-01,motor_vehicle_rental,real_chained_2017_musd,24729.000,4.828,197,Motor vehicle rental
2019-12-01,motor_vehicle_rental,real_chained_2017_musd,24532.000,3.410,197,Motor vehicle rental
2020-01-01,motor_vehicle_rental,real_chained_2017_musd,25707.000,7.327,197,Motor vehicle rental
2020-02-01,motor_vehicle_rental,real_chained_2017_musd,26428.000,9.008,197,Motor vehicle rental
2020-03-01,motor_vehicle_rental,real_chained_2017_musd,16674.000,-32.214,197,Motor vehicle rental
2020-04-01,motor_vehicle_rental,real_chained_2017_musd,15686.000,-37.286,197,Motor vehicle rental
2020-05-01,motor_vehicle_rental,real_chained_2017_musd,18788.000,-25.830,197,Motor vehicle rental
2020-06-01,motor_vehicle_rental,real_chained_2017_musd,19822.000,-22.437,197,Motor vehicle rental
2020-07-01,motor_vehicle_rental,real_chained_2017_musd,18953.000,-26.207,197,Motor vehicle rental
2020-08-01,motor_vehicle_rental,real_chained_2017_musd,17782.000,-30.647,197,Motor vehicle rental
2020-09-01,motor_vehicle_rental,real_chained_2017_musd,18838.000,-25.896,197,Motor vehicle rental
2020-10-01,motor_vehicle_rental,real_chained_2017_musd,18109.000,-27.642,197,Motor vehicle rental
2020-11-01,motor_vehicle_rental,real_chained_2017_musd,17164.000,-30.592,197,Motor vehicle rental
2020-12-01,motor_vehicle_rental,real_chained_2017_musd,16897.000,-31.123,197,Motor vehicle rental
2021-01-01,motor_vehicle_rental,real_chained_2017_musd,16818.000,-34.578,197,Motor vehicle rental
2021-02-01,motor_vehicle_rental,real_chained_2017_musd,15444.000,-41.562,197,Motor vehicle rental
2021-03-01,motor_vehicle_rental,real_chained_2017_musd,14933.000,-10.441,197,Motor vehicle rental
2021-04-01,motor_vehicle_rental,real_chained_2017_musd,17367.000,10.717,197,Motor vehicle rental
2021-05-01,motor_vehicle_rental,real_chained_2017_musd,17544.000,-6.621,197,Motor vehicle rental
2021-06-01,motor_vehicle_rental,real_chained_2017_musd,18493.000,-6.705,197,Motor vehicle rental
2021-07-01,motor_vehicle_rental,real_chained_2017_musd,17833.000,-5.909,197,Motor vehicle rental
2021-08-01,motor_vehicle_rental,real_chained_2017_musd,19261.000,8.317,197,Motor vehicle rental
2021-09-01,motor_vehicle_rental,real_chained_2017_musd,20252.000,7.506,197,Motor vehicle rental
2021-10-01,motor_vehicle_rental,real_chained_2017_musd,18915.000,4.451,197,Motor vehicle rental
2021-11-01,motor_vehicle_rental,real_chained_2017_musd,18149.000,5.739,197,Motor vehicle rental
2021-12-01,motor_vehicle_rental,real_chained_2017_musd,18189.000,7.646,197,Motor vehicle rental
2022-01-01,motor_vehicle_rental,real_chained_2017_musd,18317.000,8.913,197,Motor vehicle rental
2022-02-01,motor_vehicle_rental,real_chained_2017_musd,18517.000,19.898,197,Motor vehicle rental
2022-03-01,motor_vehicle_rental,real_chained_2017_musd,18795.000,25.862,197,Motor vehicle rental
2022-04-01,motor_vehicle_rental,real_chained_2017_musd,19152.000,10.278,197,Motor vehicle rental
2022-05-01,motor_vehicle_rental,real_chained_2017_musd,19422.000,10.705,197,Motor vehicle rental
2022-06-01,motor_vehicle_rental,real_chained_2017_musd,19606.000,6.018,197,Motor vehicle rental
2022-07-01,motor_vehicle_rental,real_chained_2017_musd,19705.000,10.497,197,Motor vehicle rental
2022-08-01,motor_vehicle_rental,real_chained_2017_musd,19796.000,2.778,197,Motor vehicle rental
2022-09-01,motor_vehicle_rental,real_chained_2017_musd,19876.000,-1.857,197,Motor vehicle rental
2022-10-01,motor_vehicle_rental,real_chained_2017_musd,19943.000,5.435,197,Motor vehicle rental
2022-11-01,motor_vehicle_rental,real_chained_2017_musd,20011.000,10.260,197,Motor vehicle rental
2022-12-01,motor_vehicle_rental,real_chained_2017_musd,20080.000,10.396,197,Motor vehicle rental
2023-01-01,motor_vehicle_rental,real_chained_2017_musd,20149.000,10.002,197,Motor vehicle rental
2023-02-01,motor_vehicle_rental,real_chained_2017_musd,20473.000,10.563,197,Motor vehicle rental
2023-03-01,motor_vehicle_rental,real_chained_2017_musd,21048.000,11.987,197,Motor vehicle rental
2023-04-01,motor_vehicle_rental,real_chained_2017_musd,21870.000,14.192,197,Motor vehicle rental
2023-05-01,motor_vehicle_rental,real_chained_2017_musd,22413.000,15.400,197,Motor vehicle rental
2023-06-01,motor_vehicle_rental,real_chained_2017_musd,22685.000,15.704,197,Motor vehicle rental
2023-07-01,motor_vehicle_rental,real_chained_2017_musd,22691.000,15.154,197,Motor vehicle rental
