feature_id,period,revenue,revpar_per_night,annual,partial
8275,2026Q1,32678,20.17,False,False
8275,2026Q2,30291,27.59,False,True
8276,2023,1784878,61.9,True,False
8276,2024Q2,479885,66.75,False,False
8276,2024Q3,2115172,291.03,False,False
8276,2024Q4,446455,61.43,False,False
8276,2025Q1,497305,69.94,False,False
8276,2025Q2,481341,66.96,False,False
8276,2025Q3,422340,58.11,False,False
8276,2025Q4,373172,51.34,False,False
8276,2026Q1,467533,65.76,False,False
8276,2026Q2,269944,56.02,False,True
8277,2023,1155472,47.25,True,False
8277,2024Q2,375214,61.54,False,False
8277,2024Q3,371547,60.28,False,False
8277,2024Q4,364800,59.18,False,False
8277,2025Q1,357471,59.28,False,False
8277,2025Q2,370416,60.75,False,False
8277,2025Q3,366902,59.52,False,False
8277,2025Q4,366567,59.47,False,False
8277,2026Q1,357065,59.21,False,False
8277,2026Q2,181370,44.38,False,True
8278,2023,2392243,69.72,True,False
8278,2024Q2,583634,68.23,False,False
8278,2024Q3,594694,68.77,False,False
8278,2024Q4,559289,64.67,False,False
8278,2025Q1,608335,71.91,False,False
8278,2025Q2,567611,66.36,False,False
8278,2025Q3,506665,58.59,False,False
8278,2025Q4,518371,59.94,False,False
8278,2026Q1,549580,64.96,False,False
8278,2026Q2,468613,81.73,False,True
8279,2023,1247783,49.54,True,False
8279,2024Q2,432655,68.91,False,False
8279,2024Q3,440126,69.33,False,False
8279,2024Q4,362832,57.16,False,False
8279,2025Q1,336513,54.19,False,False
8279,2025Q2,389641,62.05,False,False
8279,2025Q3,348701,54.93,False,False
8279,2025Q4,409280,64.47,False,False
8279,2026Q1,402429,64.8,False,False
8279,2026Q2,329678,78.33,False,True
8280,2023,497726,24.79,True,False
8280,2024Q2,169857,33.94,False,False
8280,2024Q3,371704,73.46,False,False
8280,2024Q4,187178,36.99,False,False
8280,2025Q1,163908,33.11,False,False
8280,2025Q2,130216,26.02,False,False
8280,2025Q3,117705,23.26,False,False
8280,2025Q4,65905,13.02,False,False
8280,2026Q1,59954,12.11,False,False
8280,2026Q2,51140,15.24,False,True
8281,2023,37266422,125.89,True,False
8281,2024Q2,11163283,151.26,False,False
8281,2024Q3,7682863,102.97,False,False
8281,2024Q4,8605972,115.34,False,False
8281,2025Q1,10873235,148.97,False,False
8281,2025Q2,10626681,143.99,False,False
8281,2025Q3,9521070,127.61,False,False
8281,2025Q4,10068320,134.94,False,False
8281,2026Q1,11971335,164.01,False,False
8281,2026Q2,7289653,147.35,False,True
8282,2023,435611,21.31,True,False
8282,2024Q2,132337,25.97,False,False
8282,2024Q3,170829,33.16,False,False
8282,2024Q4,124173,24.1,False,False
8282,2025Q1,130145,25.82,False,False
8282,2025Q2,125624,24.65,False,False
8282,2025Q3,127721,24.79,False,False
8282,2025Q4,132983,25.81,False,False
8282,2026Q1,195119,38.71,False,False
8282,2026Q2,128536,37.63,False,True
8283,2023,208452,19.04,True,False
8283,2024Q2,63663,23.32,False,False
8283,2024Q3,63663,23.07,False,False
8283,2024Q4,73950,26.79,False,False
8283,2025Q1,72544,26.87,False,False
8283,2025Q2,57234,20.97,False,False
8283,2025Q3,70973,25.71,False,False
8283,2025Q4,33515,12.14,False,False
8283,2026Q1,50381,18.66,False,False
8283,2026Q2,18071,9.87,False,True
8284,2023,2806014,65.15,True,False
8284,2024Q2,614250,57.2,False,False
8284,2024Q3,500963,46.15,False,False
8284,2024Q4,389353,35.87,False,False
8284,2025Q1,353050,33.24,False,False
8284,2025Q2,452304,42.12,False,False
8284,2025Q3,470242,43.32,False,False
8284,2025Q4,383205,35.3,False,False
8284,2026Q1,440672,41.49,False,False
8284,2026Q2,442753,61.51,False,True
8302,2023,1280279,33.09,True,False
8302,2024Q2,336438,34.88,False,False
8302,2024Q3,226069,23.18,False,False
8302,2024Q4,305303,31.31,False,False
8302,2025Q1,329310,34.52,False,False
8302,2025Q2,329802,34.19,False,False
8302,2025Q3,301041,30.87,False,False
8302,2025Q4,286516,29.38,False,False
8302,2026Q1,312351,32.74,False,False
8302,2026Q2,221184,34.21,False,True
8303,2023,1381196,126.14,True,False
8303,2024Q2,347263,127.2,False,False
8303,2024Q3,300431,108.85,False,False
8303,2024Q4,276344,100.12,False,False
8303,2025Q1,249372,92.36,False,False
8303,2025Q2,324633,118.91,False,False
8303,2025Q3,366502,132.79,False,False
8303,2025Q4,392672,142.27,False,False
8303,2026Q1,270480,100.18,False,False
8303,2026Q2,338194,184.81,False,True
8305,2025Q1,67561,8.63,False,False
8305,2025Q2,776737,98.11,False,False
8305,2025Q3,826094,103.21,False,False
8305,2025Q4,827075,103.33,False,False
8305,2026Q1,796895,101.77,False,False
8305,2026Q2,610064,114.95,False,True
8306,2024Q2,3232521,103.26,False,False
8306,2024Q3,2001688,63.25,False,False
8306,2024Q4,3748627,118.45,False,False
8306,2025Q1,4002144,129.27,False,False
8306,2025Q2,2890733,92.34,False,False
8306,2025Q3,2397205,75.75,False,False
8306,2025Q4,3827066,120.93,False,False
8306,2026Q1,4513877,145.8,False,False
8306,2026Q2,2763876,131.71,False,True
8307,2023,2036773,76.44,True,False
8307,2024Q2,352477,53.06,False,False
8307,2024Q3,349191,51.99,False,False
8307,2024Q4,304369,45.32,False,False
8307,2025Q1,293487,44.67,False,False
8307,2025Q2,367616,55.34,False,False
8307,2025Q3,348230,51.85,False,False
8307,2025Q4,369794,55.06,False,False
8307,2026Q1,295080,44.91,False,False
8307,2026Q2,263035,59.07,False,True
8308,2023,2087886,57.2,True,False
8308,2024Q2,688006,75.61,False,False
8308,2024Q3,2280484,247.88,False,False
8308,2024Q4,479577,52.13,False,False
8308,2025Q1,435647,48.41,False,False
8308,2025Q2,648869,71.3,False,False
8308,2025Q3,637641,69.31,False,False
8308,2025Q4,586063,63.7,False,False
8308,2026Q1,541168,60.13,False,False
8308,2026Q2,566440,92.86,False,True
8309,2023,459110,83.86,True,False
8309,2024Q2,2497,1.83,False,False
8309,2024Q3,0,0.0,False,False
8309,2024Q4,0,0.0,False,False
8309,2025Q1,0,0.0,False,False
8309,2025Q2,0,0.0,False,False
8309,2025Q3,0,0.0,False,False
8309,2025Q4,0,0.0,False,False
8309,2026Q1,0,0.0,False,False
8309,2026Q2,0,0.0,False,True
8310,2023,3851614,50.25,True,False
8310,2024Q2,1131213,59.19,False,False
8310,2024Q3,677893,35.09,False,False
8310,2024Q4,885419,45.83,False,False
8310,2025Q1,673574,35.64,False,False
8310,2025Q2,542841,28.41,False,False
8310,2025Q3,475350,24.6,False,False
8310,2025Q4,801404,41.48,False,False
8310,2026Q1,885223,46.84,False,False
8310,2026Q2,441594,34.47,False,True
8311,2023,513147,93.73,True,False
8311,2024Q2,182584,133.76,False,False
8311,2024Q3,143447,103.95,False,False
8311,2024Q4,223369,161.86,False,False
8311,2025Q1,221836,164.32,False,False
8311,2025Q2,198776,145.62,False,False
8311,2025Q3,140713,101.97,False,False
8311,2025Q4,239849,173.8,False,False
8311,2026Q1,250586,185.62,False,False
8311,2026Q2,170919,186.8,False,True
8314,2023,1533823,58.36,True,False
8314,2024Q2,436593,66.64,False,False
8314,2024Q3,417723,63.06,False,False
8314,2024Q4,389188,58.75,False,False
8314,2025Q1,391862,60.47,False,False
8314,2025Q2,433570,66.17,False,False
8314,2025Q3,351056,53.0,False,False
8314,2025Q4,328781,49.63,False,False
8314,2026Q1,406423,62.72,False,False
8314,2026Q2,256484,58.4,False,True
8315,2023,921161,31.55,True,False
8315,2024Q2,228383,31.37,False,False
8315,2024Q3,232946,31.65,False,False
8315,2024Q4,193193,26.25,False,False
8315,2025Q1,189334,26.3,False,False
8315,2025Q2,225892,31.03,False,False
8315,2025Q3,241774,32.85,False,False
8315,2025Q4,186732,25.37,False,False
8315,2026Q1,242677,33.71,False,False
8315,2026Q2,212377,43.52,False,True
8316,2023,3009479,93.69,True,False
8316,2024Q2,806373,100.7,False,False
8316,2024Q3,663697,81.98,False,False
8316,2024Q4,780716,96.43,False,False
8316,2025Q1,750977,94.82,False,False
8316,2025Q2,733195,91.56,False,False
8316,2025Q3,629616,77.77,False,False
8316,2025Q4,725613,89.63,False,False
8316,2026Q1,669876,84.58,False,False
8316,2026Q2,471076,87.76,False,True
8317,2025Q1,197796,35.45,False,False
8317,2025Q2,611269,108.34,False,False
8317,2025Q3,732571,128.43,False,False
8317,2025Q4,613753,107.6,False,False
8317,2026Q1,705287,126.4,False,False
8317,2026Q2,554392,146.59,False,True
8319,2023,2356538,81.72,True,False
8319,2024Q2,739362,102.85,False,False
8319,2024Q3,672854,92.58,False,False
8319,2024Q4,354545,48.78,False,False
8319,2025Q1,387198,54.46,False,False
8319,2025Q2,820177,114.09,False,False
8319,2025Q3,888030,122.18,False,False
8319,2025Q4,379696,52.24,False,False
8319,2026Q1,475619,66.89,False,False
8319,2026Q2,473286,98.21,False,True
8320,2023,3895533,71.63,True,False
8320,2024Q2,1225921,90.41,False,False
8320,2024Q3,1229749,89.71,False,False
8320,2024Q4,449052,32.76,False,False
8320,2025Q1,579322,43.2,False,False
8320,2025Q2,1314837,96.97,False,False
8320,2025Q3,1479525,107.93,False,False
8320,2025Q4,577591,42.14,False,False
8320,2026Q1,756064,56.38,False,False
8320,2026Q2,800665,88.09,False,True
8321,2023,3256202,189.81,True,False
8321,2024Q2,1022938,239.17,False,False
8321,2024Q3,746930,172.74,False,False
8321,2024Q4,1028475,237.85,False,False
8321,2025Q1,993313,234.83,False,False
8321,2025Q2,920762,215.28,False,False
8321,2025Q3,742541,171.73,False,False
8321,2025Q4,1034793,239.31,False,False
8321,2026Q1,803519,189.96,False,False
8321,2026Q2,657815,229.44,False,True
8322,2023,1055498,46.64,True,False
8322,2024Q2,283643,50.27,False,False
8322,2024Q3,300524,52.69,False,False
8322,2024Q4,185959,32.6,False,False
8322,2025Q1,171268,30.69,False,False
8322,2025Q2,291694,51.7,False,False
8322,2025Q3,299004,52.42,False,False
8322,2025Q4,174469,30.59,False,False
8322,2026Q1,174771,31.32,False,False
8322,2026Q2,144212,38.13,False,True
8323,2023,661080,36.96,True,False
8323,2024Q2,155388,34.85,False,False
8323,2024Q3,171648,38.08,False,False
8323,2024Q4,102934,22.83,False,False
8323,2025Q1,110785,25.12,False,False
8323,2025Q2,166143,37.26,False,False
8323,2025Q3,170677,37.86,False,False
8323,2025Q4,72915,16.17,False,False
8323,2026Q1,102819,23.31,False,False
8323,2026Q2,73765,24.68,False,True
8324,2023,91841,14.8,True,False
8324,2024Q2,26499,17.13,False,False
8324,2024Q3,22887,14.63,False,False
8324,2024Q4,22394,14.32,False,False
8324,2025Q1,21508,14.06,False,False
8324,2025Q2,19637,12.69,False,False
8324,2025Q3,20307,12.98,False,False
8324,2025Q4,23797,15.22,False,False
8324,2026Q1,29379,19.2,False,False
8324,2026Q2,19807,19.1,False,True
8325,2023,1257869,68.92,True,False
8325,2024Q2,417673,91.8,False,False
8325,2024Q3,388792,84.52,False,False
8325,2024Q4,279197,60.7,False,False
8325,2025Q1,332410,73.87,False,False
8325,2025Q2,412258,90.61,False,False
8325,2025Q3,417861,90.84,False,False
8325,2025Q4,397478,86.41,False,False
8325,2026Q1,337085,74.91,False,False
8325,2026Q2,292933,96.04,False,True
8326,2023,1942696,74.96,True,False
8326,2024Q2,491089,76.01,False,False
8326,2024Q3,361678,55.37,False,False
8326,2024Q4,324541,49.68,False,False
8326,2025Q1,158770,24.85,False,False
8326,2025Q2,280434,43.4,False,False
8326,2025Q3,327291,50.11,False,False
8326,2025Q4,374434,57.32,False,False
8326,2026Q1,411331,64.37,False,False
8326,2026Q2,317644,73.34,False,True
8327,2023,18424422,170.53,True,False
8327,2024Q2,4349014,161.46,False,False
8327,2024Q3,3091695,113.53,False,False
8327,2024Q4,4626829,169.9,False,False
8327,2025Q1,4938325,185.37,False,False
8327,2025Q2,3423885,127.11,False,False
8327,2025Q3,2957840,108.62,False,False
8327,2025Q4,4202792,154.33,False,False
8327,2026Q1,4062770,152.51,False,False
8327,2026Q2,3065004,169.75,False,True
8328,2023,97487,14.06,True,False
8328,2024Q2,32673,18.9,False,False
8328,2024Q3,27721,15.86,False,False
8328,2024Q4,30841,17.64,False,False
8328,2025Q1,37249,21.78,False,False
8328,2025Q2,32063,18.54,False,False
8328,2025Q3,36798,21.05,False,False
8328,2025Q4,31942,18.27,False,False
8328,2026Q1,37415,21.88,False,False
8328,2026Q2,23614,20.37,False,True
8329,2023,965486,44.09,True,False
8329,2024Q2,236793,43.37,False,False
8329,2024Q3,292531,52.99,False,False
8329,2024Q4,267609,48.48,False,False
8329,2025Q1,360486,66.76,False,False
8329,2025Q2,301850,55.28,False,False
8329,2025Q3,285046,51.64,False,False
8329,2025Q4,262963,47.64,False,False
8329,2026Q1,280031,51.86,False,False
8329,2026Q2,178792,48.85,False,True
8330,2023,1659600,84.2,True,False
8330,2024Q2,440608,89.66,False,False
8330,2024Q3,538039,108.3,False,False
8330,2024Q4,369234,74.32,False,False
8330,2025Q1,359143,73.9,False,False
8330,2025Q2,501109,101.98,False,False
8330,2025Q3,505549,101.76,False,False
8330,2025Q4,416679,83.87,False,False
8330,2026Q1,275247,56.64,False,False
8330,2026Q2,387331,117.59,False,True
8331,2023,1145801,22.42,True,False
8331,2024Q2,469434,36.85,False,False
8331,2024Q3,520872,40.44,False,False
8331,2024Q4,355314,27.59,False,False
8331,2025Q1,445654,35.37,False,False
8331,2025Q2,560974,44.03,False,False
8331,2025Q3,570723,44.31,False,False
8331,2025Q4,647527,50.27,False,False
8331,2026Q1,552213,43.83,False,False
8331,2026Q2,606063,70.97,False,True
8332,2023,534987,21.55,True,False
8332,2024Q2,283602,45.83,False,False
8332,2024Q3,256880,41.06,False,False
8332,2024Q4,192916,30.84,False,False
8332,2025Q1,209536,34.24,False,False
8332,2025Q2,315218,50.94,False,False
8332,2025Q3,313867,50.17,False,False
8332,2025Q4,231015,36.93,False,False
8332,2026Q1,258767,42.28,False,False
8332,2026Q2,185672,44.76,False,True
8333,2023,1834324,50.26,True,False
8333,2024Q2,515642,56.66,False,False
8333,2024Q3,432082,46.97,False,False
8333,2024Q4,405169,44.04,False,False
8333,2025Q1,400220,44.47,False,False
8333,2025Q2,451580,49.62,False,False
8333,2025Q3,425391,46.24,False,False
8333,2025Q4,414385,45.04,False,False
8333,2026Q1,384969,42.77,False,False
8333,2026Q2,315861,51.78,False,True
8334,2023,2602207,76.66,True,False
8334,2024Q2,730386,86.3,False,False
8334,2024Q3,1068706,124.91,False,False
8334,2024Q4,730317,85.36,False,False
8334,2025Q1,576851,68.92,False,False
8334,2025Q2,699107,82.61,False,False
8334,2025Q3,612654,71.61,False,False
8334,2025Q4,551196,64.42,False,False
8334,2026Q1,752979,89.96,False,False
8334,2026Q2,483574,85.24,False,True
8335,2023,212485,18.19,True,False
8335,2024Q2,49973,17.16,False,False
8335,2024Q3,50746,17.24,False,False
8335,2024Q4,47163,16.02,False,False
8335,2025Q1,40731,14.14,False,False
8335,2025Q2,42427,14.57,False,False
8335,2025Q3,36899,12.53,False,False
8335,2025Q4,34720,11.79,False,False
8335,2026Q1,44237,15.36,False,False
8335,2026Q2,36614,18.76,False,True
8336,2024Q2,150141,53.22,False,False
8336,2024Q3,204345,71.65,False,False
8336,2024Q4,106388,37.3,False,False
8336,2025Q1,156533,56.1,False,False
8336,2025Q2,254676,90.28,False,False
8336,2025Q3,271828,95.31,False,False
8336,2025Q4,224132,78.59,False,False
8336,2026Q1,154877,55.51,False,False
8336,2026Q2,212412,112.33,False,True
8337,2023,489289,89.37,True,False
8337,2024Q2,132877,97.35,False,False
8337,2024Q3,81123,58.78,False,False
8337,2024Q4,148724,107.77,False,False
8337,2025Q1,119208,88.3,False,False
8337,2025Q2,153720,112.62,False,False
8337,2025Q3,108497,78.62,False,False
8337,2025Q4,140120,101.54,False,False
8337,2026Q1,133024,98.54,False,False
8337,2026Q2,96351,105.3,False,True
8339,2023,330210,36.19,True,False
8339,2024Q2,93713,41.19,False,False
8339,2024Q3,109631,47.67,False,False
8339,2024Q4,100141,43.54,False,False
8339,2025Q1,98815,43.92,False,False
8339,2025Q2,103186,45.36,False,False
8339,2025Q3,99424,43.23,False,False
8339,2025Q4,112532,48.93,False,False
8339,2026Q1,112060,49.8,False,False
8339,2026Q2,70314,46.11,False,True
8340,2023,22810497,195.91,True,False
8340,2024Q2,5823962,200.63,False,False
8340,2024Q3,3806563,129.7,False,False
8340,2024Q4,6235750,212.48,False,False
8340,2025Q1,5601578,195.11,False,False
8340,2025Q2,4924033,169.62,False,False
8340,2025Q3,3747082,127.68,False,False
8340,2025Q4,5399086,183.97,False,False
8340,2026Q1,5487536,191.14,False,False
8340,2026Q2,3756076,193.03,False,True
8341,2023,305996,27.04,True,False
8341,2024Q2,122239,43.33,False,False
8341,2024Q3,99267,34.81,False,False
8341,2024Q4,47935,16.81,False,False
8341,2025Q1,58979,21.14,False,False
8341,2025Q2,63401,22.47,False,False
8341,2025Q3,74899,26.26,False,False
8341,2025Q4,99870,35.02,False,False
8341,2026Q1,82651,29.62,False,False
8341,2026Q2,70350,37.2,False,True
8342,2023,2114953,75.25,True,False
8342,2024Q2,672535,95.98,False,False
8342,2024Q3,511524,72.21,False,False
8342,2024Q4,497519,70.23,False,False
8342,2025Q1,452649,65.32,False,False
8342,2025Q2,556780,79.46,False,False
8342,2025Q3,602117,85.0,False,False
8342,2025Q4,652044,92.04,False,False
8342,2026Q1,519997,75.04,False,False
8342,2026Q2,407734,86.81,False,True
8343,2023,3688758,112.29,True,False
8343,2024Q2,966303,117.99,False,False
8343,2024Q3,51408548,6208.76,False,False
8343,2024Q4,847493,102.35,False,False
8343,2025Q1,766147,94.59,False,False
8343,2025Q2,861040,105.13,False,False
8343,2025Q3,837089,101.1,False,False
8343,2025Q4,762542,92.09,False,False
8343,2026Q1,818249,101.02,False,False
8343,2026Q2,673711,122.72,False,True
8344,2023,174729,15.44,True,False
8344,2024Q2,41058,14.55,False,False
8344,2024Q3,51948,18.21,False,False
8344,2024Q4,67422,23.64,False,False
8344,2025Q1,66884,23.97,False,False
8344,2025Q2,79597,28.22,False,False
8344,2025Q3,66129,23.19,False,False
8344,2025Q4,52247,18.32,False,False
8344,2026Q1,53335,19.12,False,False
8344,2026Q2,34092,18.03,False,True
8345,2023,644320,53.49,True,False
8345,2024Q2,1212567,403.79,False,False
8345,2024Q3,1050163,345.9,False,False
8345,2024Q4,1255000,413.37,False,False
8345,2025Q1,1109517,373.57,False,False
8345,2025Q2,1229288,409.35,False,False
8345,2025Q3,1050887,346.14,False,False
8345,2025Q4,1310185,431.55,False,False
8345,2026Q1,1069220,360.01,False,False
8345,2026Q2,816762,405.74,False,True
8346,2023,162419,37.08,True,False
8346,2024Q2,42572,38.99,False,False
8346,2024Q3,38714,35.07,False,False
8346,2024Q4,42719,38.7,False,False
8346,2025Q1,30301,28.06,False,False
8346,2025Q2,50005,45.79,False,False
8346,2025Q3,44065,39.91,False,False
8346,2025Q4,35219,31.9,False,False
8346,2026Q1,23477,21.74,False,False
8346,2026Q2,31545,43.09,False,True
8347,2023,3598352,61.62,True,False
8347,2024Q2,1289035,88.53,False,False
8347,2024Q3,1686576,114.58,False,False
8347,2024Q4,1209588,82.17,False,False
8347,2025Q1,1158020,80.42,False,False
8347,2025Q2,1197627,82.25,False,False
8347,2025Q3,1096451,74.49,False,False
8347,2025Q4,1170685,79.53,False,False
8347,2026Q1,1201307,83.42,False,False
8347,2026Q2,902638,92.48,False,True
8348,2026Q1,50610,5.3,False,False
8348,2026Q2,745434,115.29,False,True
8349,2023,9556636,134.27,True,False
8349,2024Q2,2363892,133.21,False,False
8349,2024Q3,2253161,125.59,False,False
8349,2024Q4,2273945,126.75,False,False
8349,2025Q1,2966964,169.06,False,False
8349,2025Q2,2534451,142.83,False,False
8349,2025Q3,2088660,116.42,False,False
8349,2025Q4,2333764,130.09,False,False
8349,2026Q1,3182962,181.37,False,False
8349,2026Q2,1799511,151.28,False,True
8350,2023,13726219,293.8,True,False
8350,2024Q2,3864133,331.74,False,False
8350,2024Q3,3167734,269.0,False,False
8350,2024Q4,3414888,289.99,False,False
8350,2025Q1,3602582,312.72,False,False
8350,2025Q2,3234767,277.71,False,False
8350,2025Q3,2582609,219.31,False,False
8350,2025Q4,2870330,243.74,False,False
8350,2026Q1,2805099,243.5,False,False
8350,2026Q2,2001802,256.38,False,True
8351,2023,13726219,310.79,True,False
8351,2024Q2,3864133,350.93,False,False
8351,2024Q3,3167734,284.56,False,False
8351,2024Q4,3414888,306.76,False,False
8351,2025Q1,3602582,330.82,False,False
8351,2025Q2,3234767,293.78,False,False
8351,2025Q3,2582609,232.0,False,False
8351,2025Q4,2870330,257.84,False,False
8351,2026Q1,2805099,257.58,False,False
8351,2026Q2,2001802,271.21,False,True
8352,2023,4808748,111.65,True,False
8352,2024Q2,1269104,118.19,False,False
8352,2024Q3,1283062,118.19,False,False
8352,2024Q4,1178884,108.59,False,False
8352,2025Q1,1401483,131.97,False,False
8352,2025Q2,1521185,141.66,False,False
8352,2025Q3,1222286,112.59,False,False
8352,2025Q4,1111932,102.43,False,False
8352,2026Q1,1400024,131.83,False,False
8352,2026Q2,923690,128.33,False,True
8353,2023,4152630,95.61,True,False
8353,2024Q2,1141995,105.46,False,False
8353,2024Q3,881224,80.49,False,False
8353,2024Q4,841822,76.89,False,False
8353,2025Q1,919515,85.86,False,False
8353,2025Q2,1029728,95.09,False,False
8353,2025Q3,936150,85.51,False,False
8353,2025Q4,994366,90.83,False,False
8353,2026Q1,980279,91.53,False,False
8353,2026Q2,691130,95.21,False,True
8354,2023,4952565,91.68,True,False
8354,2024Q2,1751911,130.08,False,False
8354,2024Q3,1060611,77.89,False,False
8354,2024Q4,1401862,102.96,False,False
8354,2025Q1,1650717,123.93,False,False
8354,2025Q2,1643494,122.03,False,False
8354,2025Q3,1101790,80.92,False,False
8354,2025Q4,1431232,105.11,False,False
8354,2026Q1,1467795,110.19,False,False
8354,2026Q2,1063490,117.8,False,True
8355,2023,4299961,94.25,True,False
8355,2024Q2,1145087,100.67,False,False
8355,2024Q3,1236131,107.49,False,False
8355,2024Q4,1004035,87.31,False,False
8355,2025Q1,972752,86.47,False,False
8355,2025Q2,1133887,99.68,False,False
8355,2025Q3,1211751,105.37,False,False
8355,2025Q4,1169295,101.68,False,False
8355,2026Q1,1084908,96.44,False,False
8355,2026Q2,947582,124.27,False,True
8356,2023,7995174,124.46,True,False
8356,2024Q2,2497497,155.94,False,False
8356,2024Q3,2271377,140.28,False,False
8356,2024Q4,2061738,127.33,False,False
8356,2025Q1,2228003,140.66,False,False
8356,2025Q2,1987955,124.12,False,False
8356,2025Q3,1527868,94.36,False,False
8356,2025Q4,1581148,97.65,False,False
8356,2026Q1,1592548,100.54,False,False
8356,2026Q2,1164909,108.5,False,True
8357,2023,3334049,96.15,True,False
8357,2024Q2,1005907,116.36,False,False
8357,2024Q3,848003,97.03,False,False
8357,2024Q4,922024,105.49,False,False
8357,2025Q1,755842,88.4,False,False
8357,2025Q2,891544,103.13,False,False
8357,2025Q3,778733,89.1,False,False
8357,2025Q4,833456,95.36,False,False
8357,2026Q1,779722,91.2,False,False
8357,2026Q2,568317,98.07,False,True
8358,2023,3529011,90.36,True,False
8358,2024Q2,985168,101.18,False,False
8358,2024Q3,968880,98.42,False,False
8358,2024Q4,828410,84.15,False,False
8358,2025Q1,838713,87.09,False,False
8358,2025Q2,1024308,105.2,False,False
8358,2025Q3,1108876,112.64,False,False
8358,2025Q4,988519,100.42,False,False
8358,2026Q1,1018762,105.79,False,False
8358,2026Q2,416005,63.74,False,True
8359,2023,6025720,110.06,True,False
8359,2024Q2,1681620,123.2,False,False
8359,2024Q3,1508125,109.28,False,False
8359,2024Q4,1499574,108.66,False,False
8359,2025Q1,1678066,124.3,False,False
8359,2025Q2,1813093,132.83,False,False
8359,2025Q3,1428688,103.53,False,False
8359,2025Q4,1520448,110.18,False,False
8359,2026Q1,2120730,157.09,False,False
8359,2026Q2,1283354,140.26,False,True
8360,2023,9704760,117.65,True,False
8360,2024Q2,2619973,127.39,False,False
8360,2024Q3,2739514,131.76,False,False
8360,2024Q4,2371121,114.04,False,False
8360,2025Q1,2170949,106.73,False,False
8360,2025Q2,2880696,140.07,False,False
8360,2025Q3,2906746,139.8,False,False
8360,2025Q4,2633409,126.65,False,False
8360,2026Q1,2697847,132.64,False,False
8360,2026Q2,2111198,153.14,False,True
8361,2023,6964948,84.43,True,False
8361,2024Q2,2025012,98.46,False,False
8361,2024Q3,1891098,90.95,False,False
8361,2024Q4,1836894,88.35,False,False
8361,2025Q1,1628997,80.09,False,False
8361,2025Q2,1776788,86.39,False,False
8361,2025Q3,1593395,76.64,False,False
8361,2025Q4,1734310,83.41,False,False
8361,2026Q1,1830237,89.98,False,False
8361,2026Q2,1147115,83.21,False,True
8362,2023,4151892,93.24,True,False
8362,2024Q2,1187137,106.93,False,False
8362,2024Q3,993288,88.5,False,False
8362,2024Q4,978092,87.14,False,False
8362,2025Q1,865223,78.8,False,False
8362,2025Q2,1138117,102.51,False,False
8362,2025Q3,1051281,93.66,False,False
8362,2025Q4,987266,87.96,False,False
8362,2026Q1,331816,30.22,False,False
8362,2026Q2,0,0.0,False,True
8363,2023,4763486,104.41,True,False
8363,2024Q2,1093204,96.11,False,False
8363,2024Q3,983476,85.52,False,False
8363,2024Q4,1142026,99.31,False,False
8363,2025Q1,1048282,93.18,False,False
8363,2025Q2,1173404,103.16,False,False
8363,2025Q3,946723,82.32,False,False
8363,2025Q4,1174242,102.11,False,False
8363,2026Q1,1080207,96.02,False,False
8363,2026Q2,744854,97.69,False,True
8364,2023,12414013,226.74,True,False
8364,2024Q2,3635882,266.37,False,False
8364,2024Q3,3233559,234.32,False,False
8364,2024Q4,3293680,238.67,False,False
8364,2025Q1,3507417,259.81,False,False
8364,2025Q2,3619960,265.2,False,False
8364,2025Q3,3028655,219.47,False,False
8364,2025Q4,3216516,233.08,False,False
8364,2026Q1,3504568,259.6,False,False
8364,2026Q2,2564388,280.26,False,True
8365,2023,12414013,226.74,True,False
8365,2024Q2,3635882,266.37,False,False
8365,2024Q3,3233559,234.32,False,False
8365,2024Q4,3293680,238.67,False,False
8365,2025Q1,3507417,259.81,False,False
8365,2025Q2,3619960,265.2,False,False
8365,2025Q3,3028655,219.47,False,False
8365,2025Q4,3216516,233.08,False,False
8365,2026Q1,3504568,259.6,False,False
8365,2026Q2,2564388,280.26,False,True
8366,2023,7766196,117.55,True,False
8366,2024Q2,2165685,131.48,False,False
8366,2024Q3,1415772,85.02,False,False
8366,2024Q4,1903115,114.29,False,False
8366,2025Q1,2041516,125.32,False,False
8366,2025Q2,2201881,133.68,False,False
8366,2025Q3,1837125,110.32,False,False
8366,2025Q4,1997472,119.95,False,False
8366,2026Q1,2195222,134.76,False,False
8366,2026Q2,1488437,134.81,False,True
8367,2023,4568288,104.3,True,False
8367,2024Q2,1201485,110.03,False,False
8367,2024Q3,1122785,101.7,False,False
8367,2024Q4,1154628,104.59,False,False
8367,2025Q1,1071040,99.17,False,False
8367,2025Q2,1203898,110.25,False,False
8367,2025Q3,1106694,100.24,False,False
8367,2025Q4,1129082,102.27,False,False
8367,2026Q1,1321015,122.32,False,False
8367,2026Q2,907079,123.92,False,True
8368,2023,492283,29.32,True,False
8368,2024Q2,150743,36.01,False,False
8368,2024Q3,160950,38.03,False,False
8368,2024Q4,175230,41.41,False,False
8368,2025Q1,156478,37.8,False,False
8368,2025Q2,221649,52.95,False,False
8368,2025Q3,157866,37.3,False,False
8368,2025Q4,161525,38.17,False,False
8368,2026Q1,139329,33.65,False,False
8368,2026Q2,108048,38.51,False,True
8369,2023,2851400,69.75,True,False
8369,2024Q2,605794,59.44,False,False
