feature_id,t12Revenue,t12Revpar,lastMonthRevenue,lastMonthRevpar,lastMonth
8305,3226801.0,101.62,312290,115.79,May 2026
8306,13628880.0,108.54,1256023,117.78,May 2026
8307,1380719.0,51.82,119557,52.83,May 2026
8308,2413740.0,66.13,297844,96.08,May 2026
8309,0.0,,0,,May 2026
8310,2704818.0,35.29,204326,31.39,May 2026
8311,829925.0,151.58,80316,172.72,May 2026
8314,1519830.0,57.83,127069,56.93,May 2026
8315,897074.0,30.72,119104,48.03,May 2026
8316,2758299.0,85.87,231785,84.97,May 2026
8317,2662880.0,117.67,299472,155.81,May 2026
8319,2563521.0,88.9,245260,100.15,May 2026
8320,4128016.0,75.9,411363,89.06,May 2026
8321,3501615.0,204.12,323453,222.0,May 2026
8322,939938.0,41.54,79269,41.24,May 2026
8323,512553.0,28.66,39329,25.89,May 2026
8324,93120.0,15.01,9858,18.71,May 2026
8325,1564682.0,85.74,141568,91.33,May 2026
8326,1393489.0,53.77,134833,61.26,May 2026
8327,14647287.0,135.57,1439459,156.87,May 2026
8328,138218.0,19.93,10458,17.76,May 2026
8329,1129889.0,51.59,95751,51.48,May 2026
8330,1698584.0,86.18,221188,132.13,May 2026
8331,2331437.0,45.62,316294,72.88,May 2026
8332,1118866.0,45.08,81993,38.9,May 2026
8333,1676325.0,45.93,162792,52.51,May 2026
8334,2615937.0,77.06,243322,84.4,May 2026
8335,158283.0,13.55,19891,20.05,May 2026
8336,905513.0,80.03,127305,132.47,May 2026
8337,535361.0,97.78,45168,97.14,May 2026
8339,427202.0,46.82,35262,45.5,May 2026
8340,19557738.0,167.97,1914692,193.62,May 2026
8341,320820.0,28.35,38072,39.62,May 2026
8342,2330938.0,82.94,219489,91.95,May 2026
8343,3278920.0,99.81,341027,122.23,May 2026
8344,251308.0,22.21,17061,17.75,May 2026
8345,4659580.0,386.85,382387,373.79,May 2026
8346,152766.0,34.88,14029,37.71,May 2026
8347,4666070.0,79.9,452427,91.22,May 2026
8348,,,415441,126.43,May 2026
8349,10139836.0,142.46,852948,141.1,May 2026
8350,11492805.0,245.99,926871,233.59,May 2026
8351,11492805.0,260.22,926871,247.1,May 2026
8352,5255427.0,122.02,455366,124.48,May 2026
8353,3940523.0,90.72,327520,88.78,May 2026
8354,5644310.0,104.49,513222,111.86,May 2026
8355,4599841.0,100.82,440090,113.57,May 2026
8356,6689519.0,104.13,551222,101.03,May 2026
8357,3283454.0,94.69,307250,104.33,May 2026
8358,4140466.0,106.02,0,,May 2026
8359,6882960.0,125.72,595364,128.04,May 2026
8360,11118699.0,134.79,1048486,149.66,May 2026
8361,6934730.0,84.07,510304,72.84,May 2026
8362,3508480.0,78.79,0,,May 2026
8363,4374577.0,95.88,394458,101.8,May 2026
8364,13369699.0,244.2,1177799,253.29,May 2026
8365,13369699.0,244.2,1177799,253.29,May 2026
8366,8231700.0,124.6,719309,128.2,May 2026
8367,4760689.0,108.69,454823,122.26,May 2026
8368,680369.0,40.52,41750,29.28,May 2026
8369,2596466.0,63.51,236979,68.25,May 2026
8370,1642001.0,88.21,187272,118.45,May 2026
8371,1191441.0,38.86,123506,47.43,May 2026
8373,0.0,,103845,53.17,May 2026
8415,3531026.0,100.77,302743,101.73,May 2026
8416,953279.0,39.57,73755,36.05,May 2026
8418,6154225.0,100.36,630076,120.98,May 2026
8419,587739.0,9.76,66547,13.01,May 2026
8420,212147.0,11.62,15792,10.19,May 2026
8421,542018.0,19.8,73529,31.63,May 2026
8422,632518.0,57.76,38575,41.48,May 2026
8423,790855.0,40.12,66152,39.52,May 2026
8424,2407850.0,54.07,192746,50.96,May 2026
8425,1428007.0,30.57,97262,24.51,May 2026
8426,1538563.0,66.91,78641,40.27,May 2026
8427,360493.0,24.69,30634,24.7,May 2026
8428,335045.0,25.5,17897,16.04,May 2026
8429,3258648.0,446.39,118432,191.02,May 2026
8431,629195.0,30.24,44785,25.35,May 2026
8432,874968.0,11.05,57592,8.56,May 2026
8433,1247996.0,15.76,102097,15.18,May 2026
8434,1610261.0,28.1,127579,26.21,May 2026
8435,1476944.0,2.11,149026,2.5,May 2026
8436,552371.0,37.83,48645,39.23,May 2026
8437,2219625.0,49.85,205249,54.27,May 2026
8438,1050898.0,22.15,95140,23.61,May 2026
8439,197239.0,28.44,16006,27.17,May 2026
8446,350521.0,18.83,31075,19.66,May 2026
8450,3880334.0,106.31,261069,84.22,May 2026
8453,448564.0,28.58,49008,36.77,May 2026
8454,1443462.0,41.63,88359,30.0,May 2026
8455,511713.0,13.23,36143,11.0,May 2026
8456,435083.0,28.38,38598,29.65,May 2026
8457,446421.0,30.58,33009,26.62,May 2026
8458,8007611.0,115.47,755512,128.27,May 2026
8459,278560.0,25.44,23105,24.84,May 2026
8460,629519.0,26.53,52907,26.26,May 2026
8461,289957.0,28.37,21063,24.27,May 2026
8462,68697.0,11.76,9552,19.26,May 2026
8463,749683.0,40.27,68017,43.02,May 2026
8464,140957.0,19.31,13167,21.24,May 2026
8466,0.0,,0,,May 2026
8467,2633716.0,70.74,369525,116.86,May 2026
8469,470874.0,28.04,26793,18.79,May 2026
8470,349762.0,11.98,27511,11.09,May 2026
8472,2034096.0,66.34,182600,70.12,May 2026
8473,,,353380,110.67,May 2026
8474,1502395.0,48.43,116967,44.39,May 2026
8475,2293478.0,71.4,154632,56.68,May 2026
8476,1386443.0,17.67,100886,15.14,May 2026
8477,5154502.0,92.3,442032,93.2,May 2026
8478,,,21762,18.47,May 2026
8479,112915.0,22.1,18884,43.51,May 2026
8480,7141170.0,116.46,670157,128.68,May 2026
8481,18192918.0,165.05,1775985,189.7,May 2026
8482,550899.0,68.61,80871,118.58,May 2026
8483,42414.0,5.05,7726,10.84,May 2026
8484,464228.0,36.34,45730,42.15,May 2026
8485,2747075.0,89.6,253949,97.52,May 2026
8486,539716.0,31.46,42620,29.25,May 2026
8487,308858.0,29.18,24453,27.2,May 2026
8489,54009929.0,147.53,4622608,148.67,May 2026
8490,787859.0,55.35,90113,74.54,May 2026
8493,3197334.0,168.46,0,,May 2026
8494,162816.0,21.24,11762,18.07,May 2026
8495,262984.0,28.82,17751,22.9,May 2026
8496,405909.0,41.19,35178,42.03,May 2026
8497,4336949.0,118.82,397211,128.13,May 2026
8498,3919740.0,90.24,373177,101.16,May 2026
8499,3361423.0,127.91,259224,116.14,May 2026
8500,114908.0,15.74,9345,15.07,May 2026
8502,693340.0,6.05,5308,0.55,May 2026
8505,3410312.0,62.29,285473,61.39,May 2026
8506,2047770.0,69.26,220892,87.97,May 2026
8507,553271.0,22.97,36475,17.83,May 2026
8508,544212.0,25.71,42293,23.52,May 2026
8509,1245733.0,55.95,104267,55.14,May 2026
8510,962969.0,26.38,76408,24.65,May 2026
8511,2889316.0,158.32,292747,188.87,May 2026
8512,1839387.0,66.31,146351,62.12,May 2026
8513,,,375220,101.71,May 2026
8516,99995.0,9.13,12639,13.59,May 2026
8517,665839.0,50.67,58170,52.12,May 2026
8518,604537.0,41.41,50541,40.76,May 2026
8519,1773007.0,63.09,159467,66.81,May 2026
8520,201458.0,20.44,16676,19.92,May 2026
8521,769055.0,60.2,74279,68.46,May 2026
8522,278302.0,13.38,51054,28.89,May 2026
8523,2949171.0,72.14,302162,87.03,May 2026
8530,156662.0,17.17,10456,13.49,May 2026
8531,3316385.0,89.96,307860,98.33,May 2026
8532,966950.0,31.17,78833,29.92,May 2026
8533,,,175862,59.72,May 2026
8534,3808053.0,104.33,155416,50.13,May 2026
8535,2853001.0,63.55,247213,64.83,May 2026
8536,687960.0,23.56,54254,21.88,May 2026
8537,842932.0,56.33,78480,61.75,May 2026
8538,380550.0,21.28,33335,21.95,May 2026
8539,4571046.0,81.85,677791,142.9,May 2026
8541,309140.0,17.64,33437,22.47,May 2026
8542,967792.0,21.73,135437,35.81,May 2026
8543,1513376.0,49.36,169514,65.1,May 2026
8544,679349.0,24.49,88698,37.65,May 2026
8545,819550.0,30.34,58914,25.68,May 2026
8546,2855163.0,66.86,255880,70.55,May 2026
8547,,,138473,73.23,May 2026
8548,310752.0,53.21,47125,95.01,May 2026
8550,8836012.0,107.12,683136,97.51,May 2026
8551,554772.0,12.56,45261,12.07,May 2026
8552,,,348519,117.11,May 2026
8553,544727.0,39.27,46526,39.5,May 2026
8554,2937689.0,75.93,381626,116.14,May 2026
8555,736937.0,36.71,80535,47.23,May 2026
8556,11580315.0,91.43,891742,82.9,May 2026
8557,2224136.0,40.09,92722,19.68,May 2026
8559,1978973.0,76.36,192601,87.51,May 2026
8560,389628.0,17.22,41536,21.61,May 2026
8561,43155.0,4.93,4878,6.56,May 2026
8566,3678992.0,3.1,347301,3.44,May 2026
8567,8417970.0,122.03,844231,144.09,May 2026
8568,2203904.0,71.88,237914,91.36,May 2026
8569,1092936.0,5.18,162215,9.05,May 2026
8570,1145362.0,21.2,106617,23.24,May 2026
8571,,,232791,79.05,May 2026
8574,3125735.0,85.64,300802,97.03,May 2026
8576,1928786.0,76.58,181487,84.85,May 2026
8578,340982.0,15.07,1569,0.82,May 2026
8580,2650271.0,46.54,245413,50.75,May 2026
8581,744532.0,33.44,78714,41.63,May 2026
8582,4950272.0,125.58,441215,131.78,May 2026
8583,1902588.0,62.05,166782,64.05,May 2026
8584,3214321.0,59.1,306869,66.44,May 2026
8585,2023700.0,54.89,186503,59.57,May 2026
8586,894077.0,22.68,71799,21.45,May 2026
8588,1888670.0,3.71,196697,4.55,May 2026
8589,385588.0,2.5,34441,2.63,May 2026
8590,651993.0,22.61,50995,20.82,May 2026
8591,4721154.0,84.54,419053,88.35,May 2026
8592,984038.0,36.43,110858,48.33,May 2026
8593,3964504.0,45.83,324592,44.18,May 2026
8598,,,646268,104.24,May 2026
8599,519493.0,23.72,35889,19.3,May 2026
8600,1103757.0,45.82,95569,46.71,May 2026
8601,153858.0,14.54,28080,31.23,May 2026
8602,5918524.0,92.66,700105,129.05,May 2026
8603,144867.0,19.84,2725,4.4,May 2026
8604,62934.0,14.37,4342,11.67,May 2026
8605,115639.0,12.19,34000,42.18,May 2026
8606,1093490.0,51.65,78364,43.58,May 2026
8607,1291791.0,0.19,157832,0.27,May 2026
8608,899127.0,55.99,103476,75.86,May 2026
8609,4705396.0,87.1,505117,110.1,May 2026
8611,911248.0,34.67,80112,35.89,May 2026
8612,937991.0,21.24,88759,23.66,May 2026
8613,1235224.0,27.97,99874,26.63,May 2026
8614,1359160.0,30.77,123324,32.88,May 2026
8615,3916764.0,87.24,386179,101.28,May 2026
8616,2656258.0,90.97,259061,104.46,May 2026
8618,195411.0,6.69,0,,May 2026
8620,38725129.0,246.16,3671502,274.79,May 2026
8647,,,2780,8.15,May 2026
8657,4566852.0,109.75,402391,113.86,May 2026
8658,1256311.0,30.46,112126,32.01,May 2026
8659,1924335.0,39.94,195487,47.77,May 2026
8661,,,89778,38.61,May 2026
8662,1523352.0,60.49,166266,77.73,May 2026
8663,1459877.0,52.63,89297,37.9,May 2026
8664,2340522.0,73.71,235113,87.18,May 2026
8665,1382286.0,43.04,156569,57.39,May 2026
8666,4039241.0,99.7,298907,86.87,May 2026
8667,2364821.0,50.62,283026,71.33,May 2026
8668,5574061.0,85.79,535186,96.99,May 2026
8669,446215.0,30.56,39683,32.0,May 2026
8670,893605.0,25.24,86101,28.63,May 2026
8671,2765700.0,108.25,235807,108.67,May 2026
8672,1956232.0,59.55,192255,68.91,May 2026
8673,12.0,0.0,1,0.0,May 2026
8674,1695249.0,66.35,158694,73.13,May 2026
8676,170063.0,4.31,10274,3.07,May 2026
8677,427105.0,29.25,33137,26.72,May 2026
8678,194136.0,29.55,20345,36.46,May 2026
8679,1976958.0,56.42,158280,53.19,May 2026
8680,1302821.0,44.07,186800,74.39,May 2026
8681,3693454.0,76.08,318145,77.16,May 2026
8682,11999177.0,84.29,569708,47.12,May 2026
8683,1143580.0,63.94,95121,62.62,May 2026
8684,6501133.0,122.0,649631,143.53,May 2026
8685,1951100.0,49.04,213370,63.15,May 2026
8686,976623.0,31.48,74458,28.26,May 2026
8687,4954432.0,34.98,398008,33.09,May 2026
8688,1152032.0,50.91,116406,60.57,May 2026
8689,1062205.0,46.94,109240,56.84,May 2026
8690,1144614.0,72.93,109628,82.24,May 2026
8691,5218277.0,102.12,369938,85.24,May 2026
8692,40158.0,10.0,4357,12.78,May 2026
8694,463570.0,25.4,37311,24.07,May 2026
8695,302239.0,20.7,29442,23.74,May 2026
8696,890442.0,58.08,90457,69.48,May 2026
8697,1679171.0,79.32,168537,93.74,May 2026
8698,560297.0,31.33,48808,32.13,May 2026
8699,,,92296,48.81,May 2026
8700,643535.0,44.08,36253,29.24,May 2026
8701,254750.0,43.62,40640,81.94,May 2026
8702,2213010.0,73.94,251936,99.11,May 2026
8703,1564828.0,29.36,138258,30.55,May 2026
8704,4045054.0,76.43,319072,70.98,May 2026
8705,2839127.0,94.86,292103,114.91,May 2026
8706,3428906.0,87.8,336232,101.37,May 2026
8707,2019873.0,60.81,208237,73.82,May 2026
8721,4738290.0,78.68,431389,84.34,May 2026
8722,1116439.0,58.82,132957,82.48,May 2026
8723,2480582.0,64.11,225097,68.5,May 2026
8724,2960526.0,77.99,232002,71.96,May 2026
8725,846712.0,25.21,79157,27.75,May 2026
8726,2124281.0,63.26,156073,54.72,May 2026
8727,3348535.0,40.96,223515,32.19,May 2026
8728,5161699.0,107.13,503040,122.93,May 2026
8729,367515.0,37.29,32645,39.0,May 2026
8730,2315771.0,74.64,215800,81.9,May 2026
8731,2064137.0,45.61,176169,45.83,May 2026
8732,2060622.0,45.53,218879,56.94,May 2026
8733,,,233987,60.87,May 2026
8734,,,231442,60.21,May 2026
8735,,,139295,36.24,May 2026
8736,,,191529,49.83,May 2026
8738,898730.0,39.71,89348,46.49,May 2026
8739,953808.0,53.33,80011,52.67,May 2026
8740,1761888.0,39.89,150257,40.06,May 2026
8741,24952749.0,610.39,2731491,786.72,May 2026
8742,9703878.0,87.74,826676,88.01,May 2026
8743,1905082.0,58.64,178528,64.71,May 2026
8744,345359.0,27.03,22551,20.78,May 2026
8746,469538.0,32.16,28870,23.28,May 2026
8747,3853810.0,109.98,230692,77.52,May 2026
8748,3630289.0,108.11,272682,95.61,May 2026
8749,86675.0,15.83,5220,11.23,May 2026
8750,,,0,,May 2026
8751,,,0,,May 2026
8752,24952749.0,534.09,2731491,688.38,May 2026
8753,10029138.0,128.4,1029711,155.22,May 2026
8754,1409404.0,61.29,115966,59.38,May 2026
8755,1636760.0,46.71,138565,46.56,May 2026
8756,21789409.0,133.25,2225367,160.24,May 2026
8757,3416177.0,97.49,330178,110.95,May 2026
8758,4766509.0,100.45,397596,98.66,May 2026
8759,298953.0,20.48,25474,20.54,May 2026
8760,1559080.0,62.82,184571,87.56,May 2026
8761,538330.0,28.36,72092,44.72,May 2026
8762,2674489.0,81.42,206140,73.89,May 2026
8763,126656.0,8.68,2613,2.11,May 2026
8764,3076910.0,86.02,258851,85.2,May 2026
8765,1914314.0,43.71,194126,52.18,May 2026
8766,0.0,,0,,May 2026
8768,25951083.0,500.7,2538860,576.75,May 2026
8769,147718.0,13.49,13595,14.62,May 2026
8770,464167.0,47.1,40668,48.59,May 2026
8771,5578115.0,105.4,626312,139.34,May 2026
8772,368237.0,91.72,36073,105.79,May 2026
8789,2087258.0,103.97,215181,126.21,May 2026
8790,1078089.0,42.2,125534,57.85,May 2026
8791,189169.0,34.55,18405,39.58,May 2026
8792,745879.0,60.1,75686,71.81,May 2026
8793,153637.0,30.07,12764,29.41,May 2026
8794,1486133.0,54.29,131649,56.62,May 2026
8795,1094845.0,59.99,102550,66.16,May 2026
8797,192525.0,29.3,18744,33.59,May 2026
8798,308945.0,23.51,25982,23.28,May 2026
8799,13996727.0,205.07,789382,136.17,May 2026
8800,1028155.0,23.87,100143,27.38,May 2026
8802,3522733.0,68.45,297083,67.97,May 2026
8803,4548078.0,91.62,404505,95.95,May 2026
8804,7873702.0,143.81,864928,186.01,May 2026
8805,4127750.0,83.15,364486,86.45,May 2026
8806,5253921.0,105.84,473127,112.22,May 2026
8807,2197101.0,74.31,174648,69.55,May 2026
8808,1750694.0,119.91,156101,125.89,May 2026
8809,2888463.0,55.73,243736,55.37,May 2026
8810,213091.0,15.78,21026,18.33,May 2026
8811,3435979.0,74.71,264082,67.61,May 2026
8812,666723.0,22.01,62611,24.33,May 2026
8813,1262304.0,28.82,138323,37.18,May 2026
8814,1024282.0,36.92,105893,44.95,May 2026
8815,357794.0,24.51,36916,29.77,May 2026
8816,3114706.0,79.75,312230,94.13,May 2026
8817,295169.0,1.16,0,,May 2026
8818,4107567.0,113.67,415357,135.34,May 2026
8819,93131.0,12.15,11616,17.84,May 2026
8821,3377955.0,105.17,321205,117.74,May 2026
8822,3689686.0,109.88,340213,119.29,May 2026
8823,1289860.0,40.16,149730,54.89,May 2026
8824,1123196.0,25.22,56145,14.85,May 2026
8825,2570455.0,70.42,228270,73.64,May 2026
8826,4496182.0,120.77,413998,130.93,May 2026
8827,0.0,,0,,May 2026
8828,257243.0,46.99,12605,27.11,May 2026
8829,261477.0,23.11,32329,33.64,May 2026
8830,282655.0,38.72,11429,18.43,May 2026
8831,2537307.0,55.61,213117,55.0,May 2026
8832,513865.0,16.56,0,,May 2026
8833,3476222.0,105.82,353495,126.7,May 2026
8834,3134617.0,95.42,339283,121.61,May 2026
8835,480641.0,23.1,22994,13.01,May 2026
8836,10119039.0,92.1,1118732,119.89,May 2026
8838,441384.0,40.31,42365,45.55,May 2026
8839,349705.0,11.41,32198,12.36,May 2026
8840,24254171.0,202.59,1782647,175.32,May 2026
8841,3980128.0,90.87,301265,80.99,May 2026
8842,194718.0,24.25,10763,15.78,May 2026
8843,5796004.0,105.86,606763,130.49,May 2026
8844,142801.0,7.25,6368,3.8,May 2026
8845,1400810.0,48.58,152050,62.09,May 2026
8846,1675464.0,68.51,176441,84.95,May 2026
8847,1912077.0,42.94,179875,47.56,May 2026
8848,655966.0,39.07,79802,55.96,May 2026
8849,94075.0,17.18,8253,17.75,May 2026
8850,2589755.0,56.31,246397,63.08,May 2026
8851,1794427.0,62.23,130205,53.17,May 2026
8852,560954.0,36.59,74830,57.47,May 2026
8853,9869631.0,676.0,1043863,841.83,May 2026
8854,13687.0,1.29,0,,May 2026
8855,211141.0,9.48,23039,12.18,May 2026
8856,568694.0,47.21,40888,39.97,May 2026
8857,277493.0,18.54,28487,22.41,May 2026
8858,297721.0,16.65,48159,31.7,May 2026
8859,2350661.0,65.72,202287,66.59,May 2026
8862,3548795.0,121.53,295813,119.28,May 2026
8863,4902758.0,88.96,393154,83.99,May 2026
8864,1067220.0,57.33,87106,55.1,May 2026
8865,307730.0,16.53,48966,30.97,May 2026
8866,333448.0,32.63,23583,27.17,May 2026
8869,202400.0,30.81,18856,33.79,May 2026
8872,643661.0,17.63,59775,19.28,May 2026
8874,1471707.0,115.2,196431,181.04,May 2026
8875,1114157.0,24.42,88286,22.78,May 2026
8876,418917.0,28.69,29575,23.85,May 2026
8877,5222490.0,79.93,499813,90.07,May 2026
8878,712455.0,24.4,67075,27.05,May 2026
8879,169880.0,15.01,18558,19.31,May 2026
8880,434276.0,22.88,63011,39.09,May 2026
8881,1032692.0,55.48,85518,54.09,May 2026
8882,662987.0,44.3,53199,41.86,May 2026
8883,67736.0,13.26,13120,30.23,May 2026
8884,403890.0,29.91,34947,30.47,May 2026
8885,384593.0,17.56,34196,18.38,May 2026
8886,2185039.0,70.43,197066,74.79,May 2026
8887,1395092.0,58.8,135047,67.02,May 2026
8888,7302104.0,56.51,741765,67.59,May 2026
8889,677862.0,37.14,101758,65.65,May 2026
8890,4246879.0,58.76,315652,51.43,May 2026
8891,468479.0,75.5,24674,46.82,May 2026
8892,2559694.0,71.56,254519,83.78,May 2026
8894,4796393.0,151.04,271150,100.54,May 2026
8896,63660.0,9.18,5835,9.91,May 2026
8897,2172498.0,77.3,206216,86.39,May 2026
8938,805621.0,28.66,55462,23.24,May 2026
8939,125780.0,17.23,12080,19.48,May 2026
8940,253790.0,11.99,29026,16.14,May 2026
8941,5745715.0,100.91,546065,112.92,May 2026
8942,2379128.0,48.28,171348,40.94,May 2026
8943,1006038.0,183.75,83293,179.12,May 2026
8944,1632105.0,48.6,181258,63.55,May 2026
8945,2746277.0,75.24,265601,85.68,May 2026
8946,2215609.0,43.67,186568,43.3,May 2026
8947,356623.0,23.26,34762,26.7,May 2026
8948,2454327.0,81.01,203533,79.1,May 2026
8949,,,0,,May 2026
8950,309657.0,21.21,26388,21.28,May 2026
8951,5828680.0,130.89,345247,91.29,May 2026
8952,75483.0,6.89,3400,3.66,May 2026
8954,1892571.0,67.34,248952,104.29,May 2026
8955,634786.0,12.08,58143,13.02,May 2026
8956,728869.0,19.2,68012,21.1,May 2026
8957,874947.0,47.0,66127,41.83,May 2026
8958,292316.0,22.88,27525,25.37,May 2026
8959,22180385.0,297.88,2265349,358.21,May 2026
8960,373032.0,18.58,36256,21.26,May 2026
8963,2533433.0,69.41,215537,69.53,May 2026
8964,,,2772,3.58,May 2026
8965,1738250.0,47.62,157347,50.76,May 2026
8966,1438966.0,45.84,162603,60.99,May 2026
8967,2697775.0,79.47,274416,95.18,May 2026
8968,793091.0,58.73,81079,70.69,May 2026
8969,2725631.0,37.34,662422,106.84,May 2026
8980,207898.0,18.99,19128,20.57,May 2026
8981,2770917.0,62.23,258477,68.34,May 2026
8982,3286565.0,54.57,289858,56.67,May 2026
8983,1355193.0,44.2,133225,51.16,May 2026
8984,6860.0,0.49,434,0.37,May 2026
8985,389313.0,35.55,35633,38.32,May 2026
8986,838471.0,43.34,135876,82.7,May 2026
8987,323520.0,30.56,28896,32.14,May 2026
8988,5632222.0,144.21,481452,145.15,May 2026
8989,209235.0,20.47,16500,19.01,May 2026
8990,714157.0,39.13,87005,56.13,May 2026
8991,1837751.0,57.87,155075,57.5,May 2026
8992,146538.0,26.76,13706,29.48,May 2026
8993,851848.0,22.44,71027,22.03,May 2026
8994,610135.0,13.7,0,,May 2026
8995,1082473.0,26.24,924963,264.05,May 2026
8996,386709.0,26.49,21419,17.27,May 2026
8997,1459696.0,76.91,156741,97.23,May 2026
8998,2188540.0,81.03,241144,105.12,May 2026
8999,1534055.0,84.06,163003,105.16,May 2026
9000,1774911.0,54.03,145385,52.11,May 2026
9001,1318329.0,84.0,158752,119.09,May 2026
9002,1160289.0,46.75,114641,54.38,May 2026
9003,77056.0,13.19,6774,13.66,May 2026
9004,1414446.0,61.51,157597,80.69,May 2026
9005,1657429.0,39.49,189159,53.06,May 2026
9006,571860.0,18.22,97545,36.59,May 2026
9007,1953034.0,42.13,200636,50.96,May 2026
9009,720910.0,32.92,64514,34.68,May 2026
9010,2691501.0,106.87,268910,125.72,May 2026
9011,2716985.0,109.47,221837,105.24,May 2026
9037,6.0,0.0,1,0.0,May 2026
9038,1740365.0,43.35,152492,44.72,May 2026
9039,1329702.0,27.19,104722,25.21,May 2026
9040,2320476.0,46.07,373108,87.22,May 2026
9041,2601225.0,71.27,223786,72.19,May 2026
9042,533283.0,37.46,26176,21.65,May 2026
9043,75990.0,13.01,5800,11.69,May 2026
9044,1935919.0,34.67,122881,25.91,May 2026
9045,154942.0,11.47,14312,12.48,May 2026
9046,314332.0,27.78,24934,25.95,May 2026
9048,1564916.0,50.44,129392,49.11,May 2026
9049,566997.0,31.7,48077,31.65,May 2026
9050,3056387.0,83.74,242632,78.27,May 2026
9053,200032.0,18.27,5408,5.82,May 2026
9054,141720.0,25.88,20300,43.66,May 2026
9055,,,912,0.15,May 2026
9056,3198358.0,153.73,66728,37.76,May 2026
9057,617132.0,24.15,51133,23.56,May 2026
9058,419424.0,14.36,52789,21.29,May 2026
9059,60063.0,11.75,1469,3.38,May 2026
9060,0.0,,0,,May 2026
9061,297721.0,18.97,26297,19.73,May 2026
9062,978720.0,45.45,119117,65.13,May 2026
9068,3833977.0,64.44,259199,51.3,May 2026
9069,816005.0,25.4,77120,28.27,May 2026
9070,1582461.0,40.14,149203,44.56,May 2026
9071,2533355.0,68.72,200238,63.95,May 2026
9072,2048876.0,58.47,217624,73.13,May 2026
9073,1787769.0,62.79,130529,53.98,May 2026
9074,2404101.0,54.89,139982,37.63,May 2026
9075,378513.0,37.04,34271,39.48,May 2026
9076,,,40541,28.43,May 2026
9077,2766418.0,94.74,254704,102.7,May 2026
9078,994130.0,41.9,100567,49.91,May 2026
9079,2500638.0,72.12,184736,62.73,May 2026
9080,3256249.0,131.19,317285,150.51,May 2026
9081,2574398.0,40.07,201536,36.94,May 2026
9084,1325345.0,40.35,149316,53.52,May 2026
9085,2015854.0,86.3,257994,130.04,May 2026
9087,2445309.0,70.52,251656,85.45,May 2026
9088,815400.0,31.03,79097,35.44,May 2026
9089,534461.0,28.71,70219,44.41,May 2026
9090,646124.0,29.5,51408,27.64,May 2026
9091,,,0,,May 2026
9092,6874104.0,137.47,659239,155.22,May 2026
9093,326693.0,12.79,26977,12.43,May 2026
9094,3964230.0,101.5,217013,65.42,May 2026
9095,935723.0,41.35,103450,53.82,May 2026
9096,674299.0,18.47,61937,19.98,May 2026
9097,1092198.0,45.34,132302,64.66,May 2026
9098,914519.0,37.96,87835,42.93,May 2026
9100,1044848.0,19.08,10753,2.31,May 2026
9101,410542.0,30.4,41226,35.94,May 2026
9105,214085.0,26.66,16910,24.79,May 2026
9106,303846.0,27.75,19651,21.13,May 2026
9107,1596735.0,56.08,78314,32.39,May 2026
9109,2023686.0,48.63,154303,43.66,May 2026
9113,840967.0,38.4,81876,44.02,May 2026
9114,418910.0,37.02,39354,40.95,May 2026
9115,1519042.0,34.11,183954,48.64,May 2026
9116,724934.0,132.41,38864,83.58,May 2026
9117,643132.0,44.05,54648,44.07,May 2026
9118,1062530.0,58.22,94481,60.96,May 2026
9119,14864438.0,339.37,1308343,351.71,May 2026
9120,1522394.0,59.58,147745,68.09,May 2026
9121,473748.0,34.16,53727,45.61,May 2026
9122,1777051.0,68.57,150658,68.45,May 2026
9124,3037982.0,93.52,263649,95.56,May 2026
9125,2202668.0,88.75,199924,94.84,May 2026
9126,2782405.0,70.58,244169,72.93,May 2026
9127,287218.0,19.67,10313,8.32,May 2026
9128,,,68653,44.29,May 2026
9129,460034.0,57.29,69717,102.22,May 2026
9130,350566.0,32.02,31341,33.7,May 2026
9131,363365.0,22.12,72385,51.89,May 2026
9132,86121280.0,235.48,7167285,230.74,May 2026
9133,330649.0,13.73,80975,39.58,May 2026
9134,158517.0,13.16,9968,9.74,May 2026
9135,1865655.0,67.26,224487,95.28,May 2026
9136,153605.0,17.53,21020,28.25,May 2026
9137,489978.0,47.94,24364,28.07,May 2026
9138,,,111389,51.33,May 2026
9139,1450549.0,82.79,109876,73.84,May 2026
9140,1519590.0,61.22,87902,41.7,May 2026
9141,91864.0,19.36,3110,7.72,May 2026
9142,117788.0,14.67,13240,19.41,May 2026
9143,990887.0,226.23,41971,112.83,May 2026
9144,2630990.0,59.08,320707,84.8,May 2026
9145,448460.0,24.57,48931,31.57,May 2026
9146,431379.0,38.12,28979,30.16,May 2026
9149,531480.0,36.4,39392,31.77,May 2026
9150,4998197.0,77.81,0,,May 2026
9151,7845893.0,107.48,0,,May 2026
9152,8110079.0,133.85,834382,162.14,May 2026
9153,2428422.0,56.87,212421,58.57,May 2026
9155,664725.0,2.25,51802,2.06,May 2026
9156,237725.0,40.71,68900,138.91,May 2026
9157,,,333356,104.4,May 2026
9158,312889.0,19.05,28856,20.69,May 2026
9159,3387646.0,54.28,317560,59.91,May 2026
9160,1040939.0,22.28,89105,22.46,May 2026
9161,2738097.0,75.77,228851,74.57,May 2026
9162,5000541.0,103.01,504818,122.44,May 2026
9168,361069.0,32.97,22449,24.14,May 2026
9169,610681.0,29.88,64110,36.93,May 2026
