name,address,city,state,zip,rooms,revpar,adr,occupancy,revenue,bucket,photo,flagged,id,lastMonthRevpar,lastMonth,source,lon,lat,brand,parentCompany,market,submarket,hotelClass,scale,yearBuilt
HILTON GARDEN INN DOWNTOWN SAN ANTONIO,408 E HOUSTON ST,SAN ANTONIO,TX,78205,126,128.0,,,471534.0,red,,False,8253,120.72,May 2026,comptroller,-98.48833409999999,29.4263732,Hilton Garden Inn,Hilton Worldwide,"San Antonio, TX",San Antonio CBD,Upscale,Upscale,2017.0
ECONOLODGE,9503 N INTERSTATE 35,SAN ANTONIO,TX,78233,90,1.0,,,0.0,gray,,True,8254,,May 2026,comptroller,-98.3942627,29.5257249,,,,,,,
MOTEL 6 RED OAK,202 S I 35E,RED OAK,TX,76154,60,51.0,,,108994.0,yellow,,False,8255,58.6,May 2026,comptroller,-96.8211743,32.5158008,,,,,,,
COMFORT SUITES PLANO,2301 E PRESIDENT GEORGE BUSH HWY,PLANO,TX,75074,76,74.0,,,313376.0,red,,False,8256,133.01,May 2026,comptroller,-96.684293,33.003775,,,,,,,
MOTEL 6,1312 N SERVICE RD,SONORA,TX,76950,99,8.0,,,15584.0,gray,,False,8257,5.08,May 2026,comptroller,-100.648538,30.5800332,,,,,,,
RED ROOF INN HOUSTON-WILLOWBROOK,19319 STATE HIGHWAY 249,HOUSTON,TX,77070,40,49.0,,,58108.0,yellow,,False,8258,46.86,May 2026,comptroller,-95.5654308,29.97567299999999,,,,,,,
COURYARD HARLINGEN,1725 W FILMORE AVE,HARLINGEN,TX,78550,114,100.0,,,295181.0,red,,False,8259,83.53,May 2026,comptroller,-97.7143488,26.185982,,,,,,,
COURTYARD HOUSTON WESTCHASE,9975 WESTHEIMER RD,HOUSTON,TX,77042,153,44.0,,,195829.0,yellow,,False,8260,41.29,May 2026,comptroller,-95.5452936,29.7352959,,,,,,,
RESIDENCE INN BROWNSVILLE,3975 N EXPRESSWAY # 83,BROWNSVILLE,TX,78520,102,81.0,,,316938.0,red,,False,8261,100.23,May 2026,comptroller,-97.509951,25.960416,,,,,,,
HOUSTON DOUBLETREE GALLERIA,5353 WESTHEIMER RD,HOUSTON,TX,77056,476,91.0,,,1370389.0,red,,False,8262,92.87,May 2026,comptroller,-95.4689219,29.7391054,DoubleTree by Hilton,Hilton Worldwide,"Houston, TX",Houston Galleria/Greenway Plaza,Upscale,Upscale,1981.0
VINEYARD COURT DESIGNER SUITES,1500 GEORGE BUSH DR E,COLLEGE STATION,TX,77840,47,59.0,,,97818.0,yellow,,False,8263,67.14,May 2026,comptroller,-96.3200095,30.6194128,,,,,,,
MANOR INN,2504 TEXAS AVE S,COLLEGE STATION,TX,77840,114,36.0,,,164690.0,yellow,,False,8264,46.6,May 2026,comptroller,-96.3090943,30.6057966,,,,,,,
3000 S LOOP 256,3000 S LOOP 256,PALESTINE,TX,75801,60,94.0,,,170779.0,red,,False,8265,91.82,May 2026,comptroller,-95.6294049,31.734028,,,,,,,
CLARION POINTE,5301 E END BLVD S,MARSHALL,TX,75672,85,76.0,,,219271.0,red,,False,8266,83.21,May 2026,comptroller,-94.35879539999999,32.4951095,,,,,,,
SPRINGHILL SUITES SAN ANTONIO DOWNTOWN,524 S SAINT MARYS ST,SAN ANTONIO,TX,78205,116,96.0,,,268356.0,red,,False,8267,74.63,May 2026,comptroller,-98.49044839999999,29.4200353,,,,,,,
TOWNPLACE SUITES AUSTIN PALME NORTH TECH RIDGE,12427 TECH RIDGE BLVD,AUSTIN,TX,78753,122,78.0,,,297304.0,red,,False,8268,78.61,May 2026,comptroller,-97.6668279,30.3981271,,,,,,,
HOME2SUITES ROUND ROCK,1000 W LOUIS HENNA BLVD,ROUND ROCK,TX,78681,91,90.0,,,270758.0,red,,False,8269,95.98,May 2026,comptroller,-97.68654049999999,30.4800487,Home2 Suites by Hilton,Hilton Worldwide,"Austin, TX",Round Rock/Georgetown,Upper Midscale,Upper Midscale,2015.0
RESIDENCE INN AUSTIN AIRPORT,3201 CASEYBRIDGE CT,AUSTIN,TX,78744,120,101.0,,,407290.0,red,,False,8270,109.49,May 2026,comptroller,-97.69894819999999,30.2135575,,,,,,,
"RHP BLOCK 21, LLC",200 LAVACA ST,AUSTIN,TX,78701,251,245.0,,,1970288.0,red,,False,8271,253.22,May 2026,comptroller,-97.7465689,30.2654195,,,,,,,
EXTENDED STAY AMERICA AUSTIN DOWNTOWN TOWN LAKE,507 S 1ST ST,AUSTIN,TX,78704,131,56.0,,,0.0,yellow,,True,8272,,May 2026,comptroller,-97.7501253,30.256946,,,,,,,
LLANO MOTEL,507 W YOUNG ST,LLANO,TX,78643,16,22.0,,,8483.0,gray,,False,8273,17.1,May 2026,comptroller,-98.6812386,30.7599747,,,,,,,
OUALITY INN,10159 INTERSTATE 20,EASTLAND,TX,76448,65,52.0,,,137450.0,yellow,,False,8274,68.21,May 2026,comptroller,-98.7897168,32.3989989,,,,,,,
THE COWBOY MOTEL,214 S NUECES ST,CAMP WOOD,TX,78833,18,27.0,,,17837.0,gray,,False,8275,31.97,May 2026,comptroller,-100.0116511,29.667908,,,,,,,
DAY INN & SUITES ATT CENTER,4038 110 EAST FRONTAGE ROAD,SAN ANTONIO,TX,78219,79,61.0,,,132967.0,yellow,,False,8276,54.29,May 2026,comptroller,-98.43746519999999,29.4270201,,,,,,,
"MAZE UNITED INVESTMENTS, LLC",615 CITY CENTER WAY,LONGVIEW,TX,75605,67,60.0,,,63654.0,yellow,,False,8277,30.65,May 2026,comptroller,-94.73496370000001,32.5402858,,,,,,,
CANDLEWOOD SUITES,803 W HARWOOD RD,HURST,TX,76054,94,62.0,,,240344.0,yellow,,False,8278,82.48,May 2026,comptroller,-97.187536,32.844005,,,,,,,
SPRING HILL SUITES BY MARRIOTT,2501 TEXMATI DR,KATY,TX,77494,69,62.0,,,175702.0,yellow,,False,8279,82.14,May 2026,comptroller,-95.8091954,29.781634,,,,,,,
SUPER 8- BAYTOWN,1931 EAST FWY,BAYTOWN,TX,77521,55,19.0,,,23305.0,gray,,False,8280,13.67,May 2026,comptroller,-94.8968467,29.82434469999999,,,,,,,
HYATT REGENCY DFW INTERNATIONAL AIRPORT,2334 N INTERNATIONAL PKWY,DALLAS,TX,75261,811,143.0,,,3845773.0,red,,False,8281,152.97,May 2026,comptroller,-97.0385536,32.8973898,Hyatt Regency,Hyatt Corporation,"Fort Worth/Arlington, TX",Bedford/Grapevine,Upper Upscale,Upper Upscale,1980.0
ALICE WESTERN INN,555 N JOHNSON ST,ALICE,TX,78332,56,28.0,,,58776.0,gray,,False,8282,33.86,May 2026,comptroller,-98.08305999999999,27.7563967,,,,,,,
CLASSIC INN AND SUITES,14621 HIGHWAY 59 N,HUMBLE,TX,77396,30,19.0,,,9825.0,gray,,False,8283,10.56,May 2026,comptroller,-95.30049009999999,29.9315756,,,,,,,
COMFORT INN-WICHITA FALLS,1317 KENLEY AVE,WICHITA FALLS,TX,76306,118,41.0,,,233673.0,yellow,,False,8284,63.88,May 2026,comptroller,-98.51867399999999,33.934343,,,,,,,
FELX STUDIOS,9542 W I 10,SAM ANTONIO,TX,78230,106,32.0,,,115645.0,yellow,,False,8302,35.19,May 2026,comptroller,-98.561241,29.528511,,,,,,,
HOLIDAY INN AND SUITES,3119 PERRYTON PKWY,PAMPA,TX,79065,30,124.0,,,166742.0,red,,False,8303,179.29,May 2026,comptroller,-100.9627165,35.5746133,,,,,,,
TOWNEPLACE SUITES MARRIOTT,503 E US HIGHWAY 80,FORNEY,TX,75126,87,102.0,,,312290.0,red,,False,8305,115.79,May 2026,comptroller,-96.4555048,32.7451679,,,,,,,
617 COLORADO STREET OPCO LLC,617 COLORADO ST,AUSTIN,TX,78701,344,109.0,,,1256023.0,red,,False,8306,117.78,May 2026,comptroller,-97.7436649,30.2689777,,,,,,,
BEST WESTERN LUBBOCK WEST INN AND SUITES,5310 ENGLEWOOD AVE,LUBBOCK,TX,79424,73,52.0,,,119557.0,yellow,,False,8307,52.83,May 2026,comptroller,-101.9382409,33.5445681,,,,,,,
"LA QUINTA INN AND SUITES, LUBBOCK SOUTHWEST",6401 62ND ST,LUBBOCK,TX,79424,100,66.0,,,297844.0,red,,False,8308,96.08,May 2026,comptroller,-101.9543515,33.536307,,,,,,,
GRUENE RIVER INN,1111 GRUENE RD,NEW BRAUNFELS,TX,78130,15,,,,0.0,gray,,True,8309,,May 2026,comptroller,-98.1035937,29.7329355,,,,,,,
AUSTIN 35290 LLC,3401 S INTERSTATE 35,AUSTIN,TX,78741,210,35.0,,,204326.0,yellow,,False,8310,31.39,May 2026,comptroller,-97.7458601,30.2229967,,,,,,,
1123 E 11TH STREET,1123 E 11TH ST,AUSTIN,TX,78702,15,152.0,,,80316.0,red,,False,8311,172.72,May 2026,comptroller,-97.7284,30.2687234,,,,,,,
BEST WESTERN GALLERIA,6229 RICHMOND AVE,HOUSTON,TX,77057,72,58.0,,,127069.0,yellow,,False,8314,56.93,May 2026,comptroller,-95.4926138,29.7312805,,,,,,,
MOTEL 6,1211 CENTRAL FWY,WICHITA FALLS,TX,76306,80,31.0,,,119104.0,yellow,,False,8315,48.03,May 2026,comptroller,-98.5178399,33.9375168,,,,,,,
LAKEWAY SPRINGHILL SUITES,322 MEDICAL PKWY,LAKEWAY,TX,78738,88,86.0,,,231785.0,red,,False,8316,84.97,May 2026,comptroller,-97.96841529999999,30.3299702,,,,,,,
TOWNEPLACE SUITES MARRIOTT AND FAIRFIELD SUITES MA,3005 N MAIN ST,PARIS,TX,75460,62,118.0,,,299472.0,red,,False,8317,155.81,May 2026,comptroller,-95.55545420000001,33.6932118,,,,,,,
HOLIDAY INN EXPRESS & SUITES,15209 WINDWARD DR,CORPUS CHRISTI,TX,78418,79,89.0,,,245260.0,red,,False,8319,100.15,May 2026,comptroller,-97.21050559999999,27.6053955,,,,,,,
MONARCH ISLAND LLC,15202 WINDWARD DR,CORPUS CHRISTI,TX,78418,149,76.0,,,411363.0,red,,False,8320,89.06,May 2026,comptroller,-97.20870749999999,27.605225,,,,,,,
"1900 RIO GRANDE STREET TIC I, LLC",1002 WEST AVE FL 1,AUSTIN,TX,78701,47,204.0,,,323453.0,red,,False,8321,222.0,May 2026,comptroller,-97.7453669,30.2832436,,,,,,,
QUALITY INN,1075 N FULTON BEACH RD,ROCKPORT,TX,78382,62,42.0,,,79269.0,yellow,,False,8322,41.24,May 2026,comptroller,-97.0373815,28.0772826,,,,,,,
MOTEL 6,1006 FM 3036,ROCKPORT,TX,78382,49,29.0,,,39329.0,gray,,False,8323,25.89,May 2026,comptroller,-97.05453779999999,28.0272821,,,,,,,
TRIANGLE MOTEL,508 N MARTIN LUTHER KING JR HWY,MEXIA,TX,76667,17,15.0,,,9858.0,gray,,False,8324,18.71,May 2026,comptroller,-96.4925911,31.6842746,,,,,,,
BEST WESTERN CLUB HOUSE INN & SUITES,4410 US 180 E,MINERAL WELLS,TX,76067,50,86.0,,,141568.0,red,,False,8325,91.33,May 2026,comptroller,-98.0666365,32.8100952,,,,,,,
CANDLEWOOD SUITES GEORGETOWN,451 N INTERSTATE 35,GEORGETOWN,TX,78628,71,54.0,,,134833.0,yellow,,False,8326,61.26,May 2026,comptroller,-97.67723509999999,30.6561965,,,,,,,
HYATT PLACE AUSTIN DOWNTOWN,211 E 3RD ST,AUSTIN,TX,78701,296,136.0,,,1439459.0,red,,False,8327,156.87,May 2026,comptroller,-97.7418242,30.2644663,Hyatt Place,Hyatt Corporation,"Austin, TX",Austin CBD,Upscale,Upscale,2013.0
ECONOMY INN,4700 W MARSHALL AVE,LONGVIEW,TX,75604,19,20.0,,,10458.0,gray,,False,8328,17.76,May 2026,comptroller,-94.80662699999999,32.5078263,,,,,,,
COMFORT SUITES,3307 4TH ST,LONGVIEW,TX,75605,60,52.0,,,95751.0,yellow,,False,8329,51.48,May 2026,comptroller,-94.732203,32.542582,,,,,,,
BIG TEXAN INN,7701 E INTERSTATE 40,AMARILLO,TX,79118,54,86.0,,,221188.0,red,,False,8330,132.13,May 2026,comptroller,-101.7548896,35.1936085,,,,,,,
DUAL BRAND HOTEL,2501 E INTERSTATE 40,AMARILLO,TX,79104,140,46.0,,,316294.0,yellow,,False,8331,72.88,May 2026,comptroller,-101.80841,35.222127,,,,,,,
DAYS INN & SUITES,3925 S PADRE ISLAND DR,CORPUS CHRISTI,TX,78415,68,45.0,,,81993.0,yellow,,False,8332,38.9,May 2026,comptroller,-97.40038159999999,27.7212438,,,,,,,
SUPER 8,250 E STATE HIGHWAY 114,GRAPEVINE,TX,76051,100,46.0,,,162792.0,yellow,,False,8333,52.51,May 2026,comptroller,-97.0769962,32.9203954,,,,,,,
SAI GALLERIA LLC,5190 HIDALGO ST,HOUSTON,TX,77056,93,77.0,,,243322.0,red,,False,8334,84.4,May 2026,comptroller,-95.4660646,29.7358259,,,,,,,
OECAN VALLEY INN SUITES,6330 PECAN VALLEY DR,SAN ANTONIO,TX,78223,32,14.0,,,19891.0,gray,,False,8335,20.05,May 2026,comptroller,-98.440877,29.3635959,,,,,,,
"LA PALMILLA TEXAS, LLC",1626 S FM 200,NEMO,TX,76070,31,80.0,,,127305.0,red,,False,8336,132.47,May 2026,comptroller,-97.6944169,32.254734,,,,,,,
HOTEL GILES,717 HIGH ST,COMFORT,TX,78013,15,98.0,,,45168.0,red,,False,8337,97.14,May 2026,comptroller,-98.9072801,29.9666067,,,,,,,
EXTENDED STAY GUN BARREL CITY,2916 W MAIN ST,GUN BARREL CITY,TX,75156,25,47.0,,,35262.0,yellow,,False,8339,45.5,May 2026,comptroller,-96.158314,32.33141000000001,,,,,,,
KIMPTON HOTEL VAN ZANDT,605 DAVIS ST,AUSTIN,TX,78701,319,168.0,,,1914692.0,red,,False,8340,193.62,May 2026,comptroller,-97.7392842,30.2602606,,,,,,,
RED RIVER INN,2401 W MAIN ST,CLARKSVILLE,TX,75426,31,28.0,,,38072.0,gray,,False,8341,39.62,May 2026,comptroller,-95.0830871,33.6133037,,,,,,,
HOLIDAY INN EXPRESS & SUITES DENTON/SANGER,600 N STEMMONS ST,SANGER,TX,76266,77,83.0,,,219489.0,red,,False,8342,91.95,May 2026,comptroller,-97.17904709999999,33.3648684,,,,,,,
COURTYARD BY MARRIOTT EL PASO AIRPORT,6610 INTERNATIONAL RD,EL PASO,TX,79925,90,100.0,,,341027.0,red,,False,8343,122.23,May 2026,comptroller,-106.3958649,31.780984,,,,,,,
OYO HOTEL KILLEEN,511 E VETERANS MEMORIAL BLVD,KILLEEN,TX,76541,31,22.0,,,17061.0,gray,,False,8344,17.75,May 2026,comptroller,-97.7263189,31.1162074,,,,,,,
HOTEL 1928,701 WASHINGTON AVE,WACO,TX,76701,33,387.0,,,382387.0,red,,False,8345,373.79,May 2026,comptroller,-97.1349809,31.5563035,,,,,,,
TEXAS RANGER MOTEL AND RV PARK,401 US HIGHWAY 67,SANTA ANNA,TX,76878,12,35.0,,,14029.0,yellow,,False,8346,37.71,May 2026,comptroller,-99.3081314,31.74172279999999,,,,,,,
HYATT HOUSE THE WOODLANDS-SHENANDOAH,18645 RESIDENCE DR,SHENANDOAH,TX,77385,160,80.0,,,452427.0,red,,False,8347,91.22,May 2026,comptroller,-95.44871409999999,30.1944246,Hyatt House,Hyatt Corporation,"Houston, TX",Houston North/Woodlands,Upscale,Upscale,2021.0
"PREVAIL WAXAHACHIE, LLC",275 RAE BLVD,WAXAHACHIE,TX,75165,106,,,,415441.0,gray,,False,8348,126.43,May 2026,comptroller,-96.86022229999999,32.4229502,,,,,,,
AC HOTEL HOUSTON DOWNTOWN,723 MAIN ST,HOUSTON,TX,77002,195,142.0,,,852948.0,red,,False,8349,141.1,May 2026,comptroller,-95.363348,29.758483,AC Hotels by Marriott,Marriott International,"Houston, TX",Houston CBD,Upscale,Upscale,1920.0
AC HOTEL DALLAS DOWNTOWN,1712 COMMERCE ST,DALLAS,TX,75201,128,246.0,,,926871.0,red,,False,8350,233.59,May 2026,comptroller,-96.7962067,32.7802324,AC Hotels by Marriott,Marriott International,"Dallas, TX",Dallas CBD/Market Center,Upscale,Upscale,2017.0
RESIDENCE INN DALLAS DOWNTOWN,1712 COMMERCE ST,DALLAS,TX,75201,121,260.0,,,926871.0,red,,False,8351,247.1,May 2026,comptroller,-96.7962067,32.7802324,,,,,,,
HOMEWOOD SUITES BY HILTON MIDLAND,1401 TRADEWINDS BLVD,MIDLAND,TX,79706,118,122.0,,,455366.0,red,,False,8352,124.48,May 2026,comptroller,-102.157689,31.9937754,Homewood Suites by Hilton,Hilton Worldwide,Texas West,Midland & Odessa,Upscale,Upscale,2014.0
RESIDENCE INN TYLER,350 W HERITAGE DR,TYLER,TX,75703,119,91.0,,,327520.0,red,,False,8353,88.78,May 2026,comptroller,-95.310402,32.2660814,,,,,,,
SPRINGHILL SUITES DALLAS DOWNTOWN WEST END,1907 N LAMAR ST,DALLAS,TX,75202,148,104.0,,,513222.0,red,,False,8354,111.86,May 2026,comptroller,-96.8065663,32.7828731,,,,,,,
HYATT PLACE LUBBOCK,2309 MAC DAVIS LN,LUBBOCK,TX,79401,125,101.0,,,440090.0,red,,False,8355,113.57,May 2026,comptroller,-101.8669215,33.5897132,Hyatt Place,Hyatt Corporation,Texas Panhandle,Lubbock,Upscale,Upscale,2016.0
HAMPTON INN & SUITES DALLAS DOWNTOWN,1700 COMMERCE ST,DALLAS,TX,75201,176,104.0,,,551222.0,red,,False,8356,101.03,May 2026,comptroller,-96.7967836,32.7802579,Hampton by Hilton,Hilton Worldwide,"Dallas, TX",Dallas CBD/Market Center,Upper Midscale,Upper Midscale,2016.0
HOLIDAY INN EXPRESS & SUITES GRAPEVINE,309 W STATE HIGHWAY 114,GRAPEVINE,TX,76051,95,95.0,,,307250.0,red,,False,8357,104.33,May 2026,comptroller,-97.0806583,32.9200633,,,,,,,
COURTYARD AMARILLO DOWNTOWN,724 S POLK ST,AMARILLO,TX,79101,107,106.0,,,0.0,red,,True,8358,,May 2026,comptroller,-101.8375549,35.2057639,,,,,,,
CANOPY FRISCO STATION,4455 FRISCO GREEN AVE,FRISCO,TX,75034,150,126.0,,,595364.0,red,,False,8359,128.04,May 2026,comptroller,-96.82927989999999,33.11537,Canopy by Hilton,Hilton Worldwide,"Dallas, TX",West Plano/Frisco,Upper Upscale,Upper Upscale,2020.0
EMBASSY SUITES BY HILTON AMARILLO DOWNTOWN,550 S BUCHANAN ST,AMARILLO,TX,79101,226,135.0,,,1048486.0,red,,False,8360,149.66,May 2026,comptroller,-101.8325275,35.2075959,Embassy Suites by Hilton,Hilton Worldwide,Texas Panhandle,Amarillo,Upper Upscale,Upper Upscale,2016.0
HILTON GARDEN INN GRAPEVINE AT SILVER LAKE CROSSIN,2240 BASS PRO DR,GRAPEVINE,TX,76051,226,84.0,,,510304.0,red,,False,8361,72.84,May 2026,comptroller,-97.04885019999999,32.9560363,Hilton Garden Inn,Hilton Worldwide,"Fort Worth/Arlington, TX",Bedford/Grapevine,Upscale,Upscale,2021.0
HILTON GARDEN INN LONGVIEW,905 E HAWKINS PKWY,LONGVIEW,TX,75605,122,79.0,,,0.0,red,,True,8362,,May 2026,comptroller,-94.73300429999999,32.5477219,Hilton Garden Inn,Hilton Worldwide,Texas East,Longview,Upscale,Upscale,2015.0
HYATT PLACE DALLAS GRAPEVINE,2220 W GRAPEVINE MILLS CIR,GRAPEVINE,TX,76051,125,96.0,,,394458.0,red,,False,8363,101.8,May 2026,comptroller,-97.04649479999999,32.9611267,Hyatt Place,Hyatt Corporation,"Fort Worth/Arlington, TX",Bedford/Grapevine,Upscale,Upscale,2000.0
AC HOTEL DALLAS FRISCO,4343 FRISCO GREEN AVE,FRISCO,TX,75034,150,244.0,,,1177799.0,red,,False,8364,253.29,May 2026,comptroller,-96.8287429,33.1144828,AC Hotels by Marriott,Marriott International,"Dallas, TX",West Plano/Frisco,Upscale,Upscale,2019.0
RESIDENCE INN DALLAS FRISCO,4343 FRISCO GREEN AVE,FRISCO,TX,75034,150,244.0,,,1177799.0,red,,False,8365,253.29,May 2026,comptroller,-96.8287429,33.1144828,,,,,,,
COURTYARD BY MARRIOTT GRAPEVINE,2200 BASS PRO CT,GRAPEVINE,TX,76051,181,125.0,,,719309.0,red,,False,8366,128.2,May 2026,comptroller,-97.0516967,32.9559822,,,,,,,
TOWNEPLACE SUITES GRAPEVINE,2200 BASS PRO DR,GRAPEVINE,TX,76051,120,109.0,,,454823.0,red,,False,8367,122.26,May 2026,comptroller,-97.0521176,32.9564656,,,,,,,
DAYS INN,246 E FRONTAGE RD S,CENTERVILLE,TX,75833,46,41.0,,,41750.0,yellow,,False,8368,29.28,May 2026,comptroller,-95.98648720000001,31.2567156,,,,,,,
HAMPTON INN & SUITES MCALLEN,10 W EXPRESSWAY 83,MCALLEN,TX,78501,112,64.0,,,236979.0,yellow,,False,8369,68.25,May 2026,comptroller,-98.221515,26.1889101,Hampton by Hilton,Hilton Worldwide,"McAllen/Brownsville, TX",McAllen,Upper Midscale,Upper Midscale,2010.0
HAMPTON INN KINGSVILLE,2489 S US HIGHWAY 77 BYP,KINGSVILLE,TX,78363,51,88.0,,,187272.0,red,,False,8370,118.45,May 2026,comptroller,-97.8465557,27.4951482,Hampton by Hilton,Hilton Worldwide,Texas South,Texas South Area,Upper Midscale,Upper Midscale,2004.0
TOWNEPLACE SUITES LONGVIEW NORTH,411 PORTER LN,LONGVIEW,TX,75605,84,39.0,,,123506.0,yellow,,False,8371,47.43,May 2026,comptroller,-94.7379598,32.5435361,,,,,,,
THE FAUST HOTEL,240 S SEGUIN AVE,NEW BRAUNFELS,TX,78130,63,,,,103845.0,gray,,False,8373,53.17,May 2026,comptroller,-98.122996,29.7013559,,,,,,,
SPRINGHILL SUITES - SAN ANGELO,2544 SOUTHWEST BLVD,SAN ANGELO,TX,76901,96,101.0,,,302743.0,red,,False,8415,101.73,May 2026,comptroller,-100.4966922,31.4407148,,,,,,,
RED ROOF INN,920 W INTERSTATE 20,MIDLAND,TX,79701,66,40.0,,,73755.0,yellow,,False,8416,36.05,May 2026,comptroller,-102.0781305,31.9730681,,,,,,,
ALOFT HOUSTON,820 FANNIN ST,HOUSTON,TX,77002,168,100.0,,,630076.0,red,,False,8418,120.98,May 2026,comptroller,-95.36357579999999,29.7575131,,,,,,,
COYOTE RANCH RESORT,14145 US HIGHWAY 287 N,WICHITA FALLS,TX,76310,165,10.0,,,66547.0,gray,,False,8419,13.01,May 2026,comptroller,-98.41151169999999,33.8779426,,,,,,,
BAY CITY INN,101 7TH ST,BAY CITY,TX,77414,50,12.0,,,15792.0,gray,,False,8420,10.19,May 2026,comptroller,-95.9897024,28.9835687,,,,,,,
MOTEL 6 STUDIO 6,5105 N STATE LINE AVE,TEXARKANA,TX,75503,75,20.0,,,73529.0,gray,,False,8421,31.63,May 2026,comptroller,-94.0448665,33.468275,,,,,,,
D&R PELICAN BAY RESORT,4206 HIGHWAY 35 S,ROCKPORT,TX,78382,30,58.0,,,38575.0,yellow,,False,8422,41.48,May 2026,comptroller,-97.0383669,28.0778121,,,,,,,
SURESTAY HOTEL BY BEST WESTERN DEER PARK,1401 CENTER ST,DEER PARK,TX,77536,54,40.0,,,66152.0,yellow,,False,8423,39.52,May 2026,comptroller,-95.1229833,29.6987155,,,,,,,
NORTHWEST HEIGHTS HOTEL,5535 UNIVERSITY HTS,SAN ANTONIO,TX,78249,122,54.0,,,192746.0,yellow,,False,8424,50.96,May 2026,comptroller,-98.5960289,29.5679793,,,,,,,
MOTEL 6/ STUDIO 6,4911 EAST FWY,BAYTOWN,TX,77521,128,31.0,,,97262.0,yellow,,False,8425,24.51,May 2026,comptroller,-94.9846756,29.8053155,,,,,,,
BEST WESTERN BEACHSIDE INN,4500 PADRE BLVD,SOUTH PADRE ISLAND,TX,78597,63,67.0,,,78641.0,red,,False,8426,40.27,May 2026,comptroller,-97.16898859999999,26.11846,,,,,,,
RED ROOF INN,203 INTERSTATE 45 N,MADISONVILLE,TX,77864,40,25.0,,,30634.0,gray,,False,8427,24.7,May 2026,comptroller,-95.8853084,30.9660737,,,,,,,
AMBASSADOR INN HOTEL,210 SE 24TH AVE,PERRYTON,TX,79070,36,26.0,,,17897.0,gray,,False,8428,16.04,May 2026,comptroller,-100.8004263,36.3761848,,,,,,,
SPI EXPERIENCE,3311 PADRE BLVD STE D,SOUTH PADRE ISLAND,TX,78597,20,446.0,,,118432.0,red,,False,8429,191.02,May 2026,comptroller,-97.16901659999999,26.1087474,,,,,,,
DAVE2004 LODGING,6450 SOUTH FWY,FORT WORTH,TX,76134,57,30.0,,,44785.0,yellow,,False,8431,25.35,May 2026,comptroller,-97.3237461,32.6514714,,,,,,,
MOTEL 6,845 LANTANA ST,CORPUS CHRISTI,TX,78408,217,11.0,,,57592.0,gray,,False,8432,8.56,May 2026,comptroller,-97.4712402,27.8030794,,,,,,,
MOTEL 6,8202 S PADRE ISLAND DR,CORPUS CHRISTI,TX,78412,217,16.0,,,102097.0,gray,,False,8433,15.18,May 2026,comptroller,-97.3221646,27.6860674,,,,,,,
MAA AMBA INC HOUSTON,11191 CLAY RD,HOUSTON,TX,77041,157,28.0,,,127579.0,gray,,False,8434,26.21,May 2026,comptroller,-95.5606109,29.831294,,,,,,,
HOLIDAY INN EXPRESS,126 MIDDLEBUSTER RD,GONZALES,TX,78629,1922,2.0,,,149026.0,gray,,False,8435,2.5,May 2026,comptroller,-97.4642465,29.5194868,,,,,,,
AMERICA BEST VALUE INN,2436 HIGHWAY 71 S,COLUMBUS,TX,78934,40,38.0,,,48645.0,yellow,,False,8436,39.23,May 2026,comptroller,-96.5395211,29.6909835,,,,,,,
PARKWAY BAR & GRILL,1112 ELDRIDGE PKWY,HOUSTON,TX,77077,122,50.0,,,205249.0,yellow,,False,8437,54.27,May 2026,comptroller,-95.62505449999999,29.7686432,,,,,,,
THE RED CARPET INN,6868 HORNWOOD DR,HOUSTON,TX,77074,130,22.0,,,95140.0,gray,,False,8438,23.61,May 2026,comptroller,-95.5031777,29.7101622,,,,,,,
KHODIYAR KRUPA LLC,6102 WAYNE ST,HOUSTON,TX,77026,19,28.0,,,16006.0,gray,,False,8439,27.17,May 2026,comptroller,-95.3253898,29.815327,,,,,,,
METRO INN,3708 W WALL ST,MIDLAND,TX,79703,51,19.0,,,31075.0,gray,,False,8446,19.66,May 2026,comptroller,-102.1137342,31.9795243,,,,,,,
HILTON GARDEN INN,5221 JOHN BEN SHEPPERD PKWY,ODESSA,TX,79762,100,106.0,,,261069.0,red,,False,8450,84.22,May 2026,comptroller,-102.3383436,31.9038005,Hilton Garden Inn,Hilton Worldwide,Texas West,Midland & Odessa,Upscale,Upscale,2010.0
17299 SOUTH INTERSTATE 20,17299 INTERSTATE 20,CANTON,TX,75103,43,29.0,,,49008.0,gray,,False,8453,36.77,May 2026,comptroller,-95.8575043,32.5781394,,,,,,,
MOTEL 6,200 E I 20 SERVICE RD,ODESSA,TX,79766,95,42.0,,,88359.0,yellow,,False,8454,30.0,May 2026,comptroller,-102.3273199,31.8457715,,,,,,,
MOTEL 6,3001 W DICKINSON BLVD,FORT STOCKTON,TX,79735,106,13.0,,,36143.0,gray,,False,8455,11.0,May 2026,comptroller,-102.9131106,30.8936631,,,,,,,
PALACE INN,8920 WEST RD,HOUSTON,TX,77064,42,28.0,,,38598.0,gray,,False,8456,29.65,May 2026,comptroller,-95.5459777,29.9039348,,,,,,,
SCOTTISH INN,10141 EASTEX FWY,HOUSTON,TX,77093,40,31.0,,,33009.0,yellow,,False,8457,26.62,May 2026,comptroller,-95.33425,29.858595,,,,,,,
