date,abnb_close,spy_close,abnb_volume,spy_volume,provider
2025-12-26,136.82,690.31,1776009,41613350,Nasdaq public historical table
2025-12-29,136.62,687.85,2773301,62559500,Nasdaq public historical table
2025-12-30,136.91,687.01,2406200,47160670,Nasdaq public historical table
2025-12-31,135.72,681.92,2188111,74144800,Nasdaq public historical table
2026-01-02,133.01,683.17,3863838,89377200,Nasdaq public historical table
2026-01-05,135.87,687.72,4336138,71927190,Nasdaq public historical table
2026-01-06,138.02,691.81,3112977,69273830,Nasdaq public historical table
2026-01-07,137.04,689.58,3585125,75588340,Nasdaq public historical table
2026-01-08,138.66,689.51,3593052,64019200,Nasdaq public historical table
2026-01-09,139.27,694.07,4578134,80125470,Nasdaq public historical table
2026-01-12,138.51,695.16,3371083,63976000,Nasdaq public historical table
2026-01-13,140.07,693.77,4109111,78309730,Nasdaq public historical table
2026-01-14,132.79,690.36,7681559,94676680,Nasdaq public historical table
2026-01-15,132.6,692.24,4662441,77861970,Nasdaq public historical table
2026-01-16,130.66,691.66,5061957,79289200,Nasdaq public historical table
2026-01-20,130.73,677.58,4500923,111623300,Nasdaq public historical table
2026-01-21,133.59,685.4,4645938,127844500,Nasdaq public historical table
2026-01-22,133.8,688.98,3577461,77112240,Nasdaq public historical table
2026-01-23,132.15,689.23,4302887,63059580,Nasdaq public historical table
2026-01-26,133.39,692.73,3649200,60473810,Nasdaq public historical table
2026-01-27,132.22,695.49,2530618,55506150,Nasdaq public historical table
2026-01-28,131.55,695.42,2264162,61172170,Nasdaq public historical table
2026-01-29,131.77,694.04,4251647,97486200,Nasdaq public historical table
2026-01-30,129.37,691.97,3505684,101835100,Nasdaq public historical table
2026-02-02,131.31,695.41,3220623,79286520,Nasdaq public historical table
2026-02-03,122.075,689.53,6834497,107904600,Nasdaq public historical table
2026-02-04,124.61,686.19,5457057,105204600,Nasdaq public historical table
2026-02-05,121.27,677.62,4057778,113610800,Nasdaq public historical table
2026-02-06,122.18,690.62,5352847,89127570,Nasdaq public historical table
2026-02-09,121.31,693.95,4915178,73885190,Nasdaq public historical table
2026-02-10,120.32,692.12,5512685,65185730,Nasdaq public historical table
2026-02-11,119.55,691.96,5842371,76353870,Nasdaq public historical table
2026-02-12,115.96,681.27,10090660,118829000,Nasdaq public historical table
2026-02-13,121.35,681.75,11008600,96267490,Nasdaq public historical table
2026-02-17,124.23,682.85,6695428,81354660,Nasdaq public historical table
2026-02-18,124.27,686.29,4518888,73570340,Nasdaq public historical table
2026-02-19,125.81,684.48,6228942,58649360,Nasdaq public historical table
2026-02-20,127.89,689.43,6475512,100034000,Nasdaq public historical table
2026-02-23,122.96,682.39,6016476,90558090,Nasdaq public historical table
2026-02-24,125.66,687.35,4695980,73798730,Nasdaq public historical table
2026-02-25,132.02,693.15,7253347,56369480,Nasdaq public historical table
2026-02-26,136.97,689.3,7279628,71670990,Nasdaq public historical table
2026-02-27,135.11,685.99,6498546,83308870,Nasdaq public historical table
2026-03-02,133.26,686.38,4820022,87477200,Nasdaq public historical table
2026-03-03,133.04,680.33,4059636,105003100,Nasdaq public historical table
2026-03-04,135.54,685.13,4252523,79182240,Nasdaq public historical table
2026-03-05,135.85,681.31,5522165,106606500,Nasdaq public historical table
2026-03-06,133.23,672.38,4600495,100687000,Nasdaq public historical table
2026-03-09,134.03,678.27,3920479,102667700,Nasdaq public historical table
2026-03-10,132.44,677.18,3631402,81505320,Nasdaq public historical table
2026-03-11,133.39,676.33,2171821,68441670,Nasdaq public historical table
2026-03-12,127.7,666.06,4474216,108882200,Nasdaq public historical table
2026-03-13,126.3,662.29,3001002,97200240,Nasdaq public historical table
2026-03-16,128.32,669.03,3049270,82023130,Nasdaq public historical table
2026-03-17,131.95,670.79,2811963,87128040,Nasdaq public historical table
2026-03-18,131.13,661.43,3072008,82062580,Nasdaq public historical table
2026-03-19,130.79,659.8,3541679,111272500,Nasdaq public historical table
2026-03-20,128.52,648.57,7047906,163617500,Nasdaq public historical table
2026-03-23,132.59,655.38,3568357,134802700,Nasdaq public historical table
2026-03-24,130,653.18,3167629,96457480,Nasdaq public historical table
2026-03-25,131.81,656.82,2732193,90653790,Nasdaq public historical table
2026-03-26,131.06,645.09,3353316,96494380,Nasdaq public historical table
2026-03-27,122.87,634.09,4207196,103649400,Nasdaq public historical table
2026-03-30,123.1,631.97,3022691,99275850,Nasdaq public historical table
2026-03-31,126.28,650.34,3644160,152534100,Nasdaq public historical table
2026-04-01,125.19,655.24,2926264,97841470,Nasdaq public historical table
2026-04-02,124.95,655.83,3094935,68358710,Nasdaq public historical table
2026-04-06,126.81,658.93,2527902,39105760,Nasdaq public historical table
2026-04-07,124.97,659.22,2735296,69980360,Nasdaq public historical table
2026-04-08,131.4,676.01,3797224,93606110,Nasdaq public historical table
2026-04-09,129.16,679.91,3653657,57134450,Nasdaq public historical table
2026-04-10,128.96,679.46,3572699,42253460,Nasdaq public historical table
2026-04-13,130.32,686.1,3256972,54185820,Nasdaq public historical table
2026-04-14,133.85,694.46,3113508,63480530,Nasdaq public historical table
2026-04-15,137.51,699.94,3562351,58240380,Nasdaq public historical table
2026-04-16,137.81,701.66,2692580,49972360,Nasdaq public historical table
2026-04-17,141.55,710.14,4056791,9999999,Nasdaq public historical table
2026-04-20,143.59,710.14,2768678,,Nasdaq public historical table
2026-04-21,142.65,704.08,3310401,58941380,Nasdaq public historical table
2026-04-22,144.18,711.21,4081778,42518500,Nasdaq public historical table
2026-04-23,141.87,708.45,3189333,56173990,Nasdaq public historical table
2026-04-24,142.82,713.94,2705668,45181960,Nasdaq public historical table
2026-04-27,141.06,715.17,2252024,33135940,Nasdaq public historical table
2026-04-28,139.04,711.69,4225585,43117440,Nasdaq public historical table
2026-04-29,140.28,711.58,3486641,41859230,Nasdaq public historical table
2026-04-30,140.36,718.66,2857632,67240950,Nasdaq public historical table
2026-05-01,141.66,720.65,2528313,43049850,Nasdaq public historical table
2026-05-04,138.86,718.01,3160350,51950560,Nasdaq public historical table
2026-05-05,139.73,723.77,3117989,36933230,Nasdaq public historical table
2026-05-06,139.88,733.83,4379791,53288940,Nasdaq public historical table
2026-05-07,140.46,731.58,7248337,51724640,Nasdaq public historical table
2026-05-08,141.49,737.62,7842947,47227090,Nasdaq public historical table
2026-05-11,137.05,739.3,5172812,44023950,Nasdaq public historical table
2026-05-12,135.48,738.18,4419932,54185270,Nasdaq public historical table
2026-05-13,132.97,742.31,3440911,44200200,Nasdaq public historical table
2026-05-14,133.67,748.17,2656233,45307600,Nasdaq public historical table
2026-05-15,132.85,739.17,2800395,60410770,Nasdaq public historical table
2026-05-18,134.3,738.65,3739508,47843870,Nasdaq public historical table
2026-05-19,131.16,733.73,3795679,54255910,Nasdaq public historical table
2026-05-20,135.55,741.25,6548459,45768040,Nasdaq public historical table
2026-05-21,134.25,742.72,4173979,43332230,Nasdaq public historical table
2026-05-22,132.35,745.64,3097906,41762010,Nasdaq public historical table
2026-05-26,132.68,750.59,3331674,41123620,Nasdaq public historical table
2026-05-27,132.1,750.46,3094887,42106290,Nasdaq public historical table
2026-05-28,134.5,754.6,3934769,41562560,Nasdaq public historical table
2026-05-29,133.31,756.48,4207350,55075740,Nasdaq public historical table
2026-06-01,137.87,758.54,4354311,43634930,Nasdaq public historical table
2026-06-02,134.35,759.57,3499364,31581850,Nasdaq public historical table
2026-06-03,133.59,754.24,3607553,51402520,Nasdaq public historical table
2026-06-04,133.72,757.09,3719663,49923040,Nasdaq public historical table
2026-06-05,133.54,737.55,4044942,93989420,Nasdaq public historical table
2026-06-08,134.43,739.22,3278041,49319140,Nasdaq public historical table
2026-06-09,131.35,737.05,3492442,87683520,Nasdaq public historical table
2026-06-10,129.1,725.43,3684154,60341350,Nasdaq public historical table
2026-06-11,130.87,737.76,3955233,86330520,Nasdaq public historical table
2026-06-12,132.28,741.75,2616274,57079530,Nasdaq public historical table
2026-06-15,138.96,754.83,4695230,60176430,Nasdaq public historical table
2026-06-16,141.2,750.33,3672481,67093140,Nasdaq public historical table
2026-06-17,140.54,740.96,3437959,85945230,Nasdaq public historical table
2026-06-18,142.41,746.74,7413230,80875660,Nasdaq public historical table
2026-06-22,139.19,744.39,4255749,46628070,Nasdaq public historical table
2026-06-23,138.85,733.58,3428889,66846780,Nasdaq public historical table
2026-06-24,144.4,733.24,4050600,57439510,Nasdaq public historical table
2026-06-25,141.88,734.3,3033293,54128070,Nasdaq public historical table
2026-06-26,145.56,728.99,6088978,71033970,Nasdaq public historical table
2026-06-29,147.17,741,5071708,58035230,Nasdaq public historical table
2026-06-30,143.1,746.77,3232019,55626040,Nasdaq public historical table
2026-07-01,147.31,745.76,3301215,47100880,Nasdaq public historical table
2026-07-02,148.93,744.78,3496652,57505950,Nasdaq public historical table
2026-07-06,147.65,751.28,2574734,50673310,Nasdaq public historical table
2026-07-07,148.8,747.71,2283724,43721490,Nasdaq public historical table
2026-07-08,142.95,745.4,2969101,43767390,Nasdaq public historical table
2026-07-09,146.89,751.71,3467876,41441720,Nasdaq public historical table
2026-07-10,148.62,754.95,2635916,42191310,Nasdaq public historical table
2026-07-13,146.33,749.17,4396813,44013630,Nasdaq public historical table
2026-07-14,146.54,751.83,3085361,35143140,Nasdaq public historical table
2026-07-15,148.38,754.81,3728680,43844770,Nasdaq public historical table
2026-07-16,147.8,750.72,3113339,46409810,Nasdaq public historical table
2026-07-17,145.98,743.29,5483534,62650960,Nasdaq public historical table
2026-07-20,144.94,742.09,3031186,50422320,Nasdaq public historical table
2026-07-21,144.1,748.28,2343571,34324260,Nasdaq public historical table
2026-07-22,140.05,747.41,2635648,32836200,Nasdaq public historical table
2026-07-23,137.57,738.18,3482681,55437330,Nasdaq public historical table
2026-07-24,141.1,738.93,2414881,44781980,Nasdaq public historical table
2026-07-27,146.86,739.09,2902656,41461190,Nasdaq public historical table
2026-07-28,153.11,740.86,6846162,47322250,Nasdaq public historical table
2026-07-29,153.01,729.46,3852540,70697220,Nasdaq public historical table
2026-07-30,152.08,741.69,3056066,66811270,Nasdaq public historical table
2026-07-31,151.52,747.03,2461545,62445900,Nasdaq public historical table
2026-08-03,150.64,757.67,3597522,59927540,Nasdaq public historical table
2026-08-04,149.92,771.33,3580645,69154790,Nasdaq public historical table
2026-08-05,152.49,769.79,4079580,44689080,Nasdaq public historical table
2026-08-06,151.64,768.56,6041107,38416900,Nasdaq public historical table
2026-08-07,178.07,773.26,15914960,43586330,Nasdaq public historical table
2026-08-10,184.7,773.03,9985945,39249480,Nasdaq public historical table
2026-08-11,184.98,770.56,8025660,36740560,Nasdaq public historical table
2026-08-12,180.095,772.49,5987416,33179130,Nasdaq public historical table
2026-08-13,185.13,777.88,5139906,35634480,Nasdaq public historical table
2026-08-14,184.06,776.34,3766173,31367910,Nasdaq public historical table
2026-08-17,179.29,772.67,3942358,34356580,Nasdaq public historical table
2026-08-18,183.25,767.45,4346637,43920910,Nasdaq public historical table
2026-08-19,186.39,769.06,4868017,40306020,Nasdaq public historical table
2026-08-20,185,762.6,5596821,45520300,Nasdaq public historical table
2026-08-21,187.3,765.72,4246257,39188670,Nasdaq public historical table
2026-08-24,190.21,763.47,5598787,32430890,Nasdaq public historical table
2026-08-25,190.5,765.91,4504981,27422260,Nasdaq public historical table
2026-08-26,188.07,766.08,3372772,28751590,Nasdaq public historical table
2026-08-27,184.4,771.1,4793691,34557060,Nasdaq public historical table
2026-08-28,189.43,769.35,4831671,36744340,Nasdaq public historical table
2026-08-31,183.22,767.05,7601774,38810780,Nasdaq public historical table
