family,series,transform,lag,target,available_before_print,n,first_q,last_q,pearson_r,pearson_p,spearman_rho,spearman_p,perm_p,rmse_loo_ols,rmse_loo_mean,rmse_naive_last,rmse_seasonal_naive,rmse_zero,r_half1,r_half2,sign_stable,n_ex2021,first_q_ex2021,last_q_ex2021,pearson_r_ex2021,pearson_p_ex2021,spearman_rho_ex2021,spearman_p_ex2021,perm_p_ex2021,rmse_loo_ols_ex2021,rmse_loo_mean_ex2021,rmse_naive_last_ex2021,rmse_seasonal_naive_ex2021,rmse_zero_ex2021,r_half1_ex2021,r_half2_ex2021,sign_stable_ex2021,n_post2022,first_q_post2022,last_q_post2022,pearson_r_post2022,pearson_p_post2022,spearman_rho_post2022,spearman_p_post2022,perm_p_post2022,rmse_loo_ols_post2022,rmse_loo_mean_post2022,rmse_naive_last_post2022,rmse_seasonal_naive_post2022,rmse_zero_post2022,r_half1_post2022,r_half2_post2022,sign_stable_post2022,flag_r_gt_0.5_perm_lt_0.05,bh_q,bonferroni_sig,ols_beats_naive_last,ols_beats_seasonal,ols_beats_loo_mean,flag_r_gt_0.5_perm_lt_0.05_ex2021,bh_q_ex2021,bonferroni_sig_ex2021,ols_beats_naive_last_ex2021,ols_beats_seasonal_ex2021,ols_beats_loo_mean_ex2021,flag_r_gt_0.5_perm_lt_0.05_post2022,bh_q_post2022,bonferroni_sig_post2022,ols_beats_naive_last_post2022,ols_beats_seasonal_post2022,ols_beats_loo_mean_post2022,bh_q_within_target,survives_all_windows,note
macro,bea_accom_price,level,1,gbv_yoy,yes (prior quarter),22,2021Q1,2026Q2,-0.2247,0.3147,0.2024,0.3664,0.2727,76.9279,67.8646,84.5520,72.4377,,-0.4694,-0.3440,True,18.0000,2022Q1,2026Q2,0.7562,0.0003,0.3950,0.1047,0.0030,12.1728,13.7808,11.7213,72.4377,,0.7485,-0.8997,False,14.0000,2023Q1,2026Q2,-0.0160,0.9567,-0.1325,0.6517,0.9610,3.7906,3.5990,3.3806,14.7503,,0.5562,-0.9562,False,False,0.5073,False,True,False,False,True,0.0024,False,False,True,True,False,0.9765,False,False,True,False,0.5166,False,
macro,bea_accom_price,level,1,adr_yoy,yes (prior quarter),18,2022Q1,2026Q2,-0.0484,0.8486,-0.3166,0.2005,0.8372,2.7945,2.6109,2.5209,3.8025,,0.4994,-0.8339,False,18.0000,2022Q1,2026Q2,-0.0484,0.8486,-0.3166,0.2005,0.8462,2.7945,2.6109,2.5209,3.8025,,0.4994,-0.8339,False,14.0000,2023Q1,2026Q2,-0.5411,0.0457,-0.5815,0.0292,0.0460,2.4481,2.6740,1.9306,3.8025,,0.0055,-0.8661,False,False,0.9336,False,False,True,False,False,0.9593,False,False,True,False,True,0.3400,False,False,True,True,0.9932,False,
macro,bea_accom_price,level,1,adr_exfx_yoy,yes (prior quarter),17,2022Q2,2026Q2,0.6058,0.0100,-0.0287,0.9130,0.0390,2.6893,2.9151,2.3651,4.0000,,0.6685,-0.7568,False,17.0000,2022Q2,2026Q2,0.6058,0.0100,-0.0287,0.9130,0.0230,2.6893,2.9151,2.3651,4.0000,,0.6685,-0.7568,False,14.0000,2023Q1,2026Q2,-0.5773,0.0306,-0.6368,0.0143,0.0300,1.0929,1.1942,1.0522,4.0000,,-0.4521,-0.8140,True,True,0.0379,False,False,True,True,True,0.0438,False,False,True,True,True,0.2965,False,False,True,True,0.0237,False,
macro,bea_accom_price,level,1,adr_fx_effect,yes (prior quarter),17,2022Q2,2026Q2,-0.6714,0.0032,-0.6037,0.0103,0.0030,2.7600,3.4714,2.0447,4.8081,,-0.5678,-0.7267,True,17.0000,2022Q2,2026Q2,-0.6714,0.0032,-0.6037,0.0103,0.0030,2.7600,3.4714,2.0447,4.8081,,-0.5678,-0.7267,True,14.0000,2023Q1,2026Q2,-0.3312,0.2474,-0.4251,0.1297,0.2478,2.3420,2.2868,2.1058,4.8081,,0.2494,-0.7664,False,True,0.0156,False,False,True,True,True,0.0166,False,False,True,True,False,0.5821,False,False,True,False,0.0079,False,
macro,bea_accom_price,level,1,rev_beat_pct,yes (prior quarter),19,2021Q4,2026Q2,0.3594,0.1307,0.3161,0.1874,0.1309,1.6990,1.5940,1.8683,1.9051,2.9659,0.2385,0.0128,True,18.0000,2022Q1,2026Q2,0.1604,0.5248,0.2283,0.3622,0.5405,1.3851,1.2299,1.8683,1.9051,2.5915,-0.1807,-0.3307,True,14.0000,2023Q1,2026Q2,0.2501,0.3884,0.2643,0.3612,0.3676,1.2261,1.1923,1.7746,1.7501,2.4629,0.4042,-0.3425,False,False,0.2713,False,True,True,False,False,0.7632,False,True,True,False,False,0.6913,False,True,True,False,0.2401,False,
macro,bea_accom_price,level,1,excess_1d_pct,yes (prior quarter),22,2021Q1,2026Q2,-0.0476,0.8335,-0.1395,0.5359,0.8162,8.8113,8.6157,11.8178,11.7731,,-0.0591,-0.2778,True,18.0000,2022Q1,2026Q2,-0.1399,0.5798,-0.2446,0.3280,0.5984,9.3101,8.9334,12.2433,11.7731,,0.0268,-0.3091,False,14.0000,2023Q1,2026Q2,-0.2901,0.3144,-0.3275,0.2531,0.3057,9.1679,8.9779,12.1966,11.5384,,0.7619,-0.3114,False,False,0.9279,False,True,True,False,False,0.8032,False,True,True,False,False,0.6399,False,True,True,False,0.9227,False,
macro,bea_accom_price,diff1,0,nights_yoy,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",22,2021Q1,2026Q2,0.7231,0.0001,0.3635,0.0963,0.0160,44.7166,41.8582,55.3297,44.3333,,0.7818,0.1333,True,18.0000,2022Q1,2026Q2,-0.1194,0.6370,0.0915,0.7181,0.5445,12.9649,12.6420,8.5277,44.3333,,0.0555,0.6647,True,14.0000,2023Q1,2026Q2,0.3659,0.1983,0.3724,0.1898,0.1998,3.4977,3.1986,3.0237,12.3664,,0.5261,0.6791,True,True,0.0014,False,True,False,False,False,0.8487,False,False,True,False,False,0.5503,False,False,True,False,0.0007,False,
macro,bea_accom_price,diff1,0,nights_accel,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",21,2021Q2,2026Q2,0.4336,0.0496,0.4372,0.0475,0.1079,72.5325,58.0960,91.2916,67.6587,,0.4554,0.5568,True,18.0000,2022Q1,2026Q2,0.4250,0.0787,0.5076,0.0315,0.0809,10.0825,8.5570,14.0929,67.6587,,0.3423,0.5003,True,14.0000,2023Q1,2026Q2,0.5691,0.0337,0.6630,0.0098,0.0340,2.9074,3.1641,4.9135,7.7828,,0.5675,0.5006,True,False,0.1329,False,True,False,False,False,0.2095,False,True,True,False,True,0.3017,False,True,True,True,0.0949,False,
macro,bea_accom_price,diff1,0,gbv_yoy,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",22,2021Q1,2026Q2,0.7402,0.0001,0.3607,0.0992,0.0110,71.6727,67.8646,84.5520,72.4377,,0.7934,0.2974,True,18.0000,2022Q1,2026Q2,-0.1188,0.6386,0.1479,0.5581,0.5504,14.2362,13.7808,11.7213,72.4377,,-0.0035,0.4928,False,14.0000,2023Q1,2026Q2,0.4338,0.1212,0.5320,0.0502,0.1329,3.5037,3.5990,3.3806,14.7503,,0.4258,0.4777,True,True,0.0009,False,True,True,False,False,0.8492,False,False,True,False,False,0.4670,False,False,True,True,0.0004,False,
macro,bea_accom_price,diff1,0,adr_yoy,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",18,2022Q1,2026Q2,-0.0042,0.9868,0.0424,0.8673,0.9860,2.8066,2.6109,2.5209,3.8025,,-0.3928,0.2608,False,18.0000,2022Q1,2026Q2,-0.0042,0.9868,0.0424,0.8673,0.9880,2.8066,2.6109,2.5209,3.8025,,-0.3928,0.2608,False,14.0000,2023Q1,2026Q2,0.1734,0.5533,0.1542,0.5987,0.5514,2.7679,2.6740,1.9306,3.8025,,-0.3565,0.2260,False,False,0.9935,False,False,True,False,False,0.9974,False,False,True,False,False,0.7792,False,False,True,False,0.9932,False,
macro,bea_accom_price,diff1,0,adr_exfx_yoy,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",17,2022Q2,2026Q2,-0.5761,0.0155,0.0461,0.8605,0.0340,3.1454,2.9151,2.3651,4.0000,,-0.7182,0.6417,False,17.0000,2022Q2,2026Q2,-0.5761,0.0155,0.0461,0.8605,0.0400,3.1454,2.9151,2.3651,4.0000,,-0.7182,0.6417,False,14.0000,2023Q1,2026Q2,0.5835,0.0285,0.5484,0.0423,0.0340,1.0141,1.1942,1.0522,4.0000,,0.3859,0.6939,True,True,0.0543,False,False,True,False,True,0.0616,False,False,True,False,True,0.2915,False,True,True,True,0.0310,False,
macro,bea_accom_price,diff1,0,adr_fx_effect,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",17,2022Q2,2026Q2,0.4608,0.0627,0.2160,0.4052,0.0699,3.3670,3.4714,2.0447,4.8081,,0.4490,0.0284,True,17.0000,2022Q2,2026Q2,0.4608,0.0627,0.2160,0.4052,0.0619,3.3670,3.4714,2.0447,4.8081,,0.4490,0.0284,True,14.0000,2023Q1,2026Q2,-0.1019,0.7288,-0.0485,0.8693,0.7283,2.4092,2.2868,2.1058,4.8081,,-0.4006,-0.0568,True,False,0.1591,False,False,True,True,False,0.1799,False,False,True,True,False,0.8754,False,False,True,False,0.1017,False,
macro,bea_accom_price,diff1,0,rev_beat_pct,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",19,2021Q4,2026Q2,0.1700,0.4865,0.0781,0.7505,0.4585,1.6521,1.5940,1.8683,1.9051,2.9659,0.4405,-0.1767,False,18.0000,2022Q1,2026Q2,-0.0021,0.9932,-0.0537,0.8323,0.9960,1.2802,1.2299,1.8683,1.9051,2.5915,0.2600,-0.0576,False,14.0000,2023Q1,2026Q2,-0.4012,0.1551,-0.3260,0.2554,0.1738,1.1160,1.1923,1.7746,1.7501,2.4629,-0.5689,-0.1317,True,False,0.6840,False,True,True,False,False,0.9989,False,True,True,False,False,0.5013,False,True,True,True,0.5963,False,
macro,bea_accom_price,diff1,0,excess_1d_pct,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",22,2021Q1,2026Q2,0.3825,0.0789,0.4963,0.0188,0.0829,9.1654,8.6157,11.8178,11.7731,,0.3414,0.7112,True,18.0000,2022Q1,2026Q2,0.4679,0.0502,0.3767,0.1234,0.0549,8.3887,8.9334,12.2433,11.7731,,0.2908,0.8010,True,14.0000,2023Q1,2026Q2,0.4245,0.1304,0.1868,0.5225,0.1139,9.4840,8.9779,12.1966,11.5384,,-0.6659,0.9035,False,False,0.1863,False,True,True,False,False,0.1526,False,True,True,True,False,0.4891,False,True,True,False,0.6711,False,
macro,bea_accom_price,diff1,1,nights_yoy,yes (prior quarter),22,2021Q1,2026Q2,0.0464,0.8377,0.2382,0.2858,0.7123,42.2226,41.8582,55.3297,44.3333,,-0.0194,0.2893,False,18.0000,2022Q1,2026Q2,0.1043,0.6805,0.1268,0.6160,0.6434,14.1699,12.6420,8.5277,44.3333,,0.2516,0.1163,True,14.0000,2023Q1,2026Q2,0.2077,0.4760,0.2832,0.3265,0.4615,3.3518,3.1986,3.0237,12.3664,,0.3019,0.0799,True,False,0.9296,False,True,True,False,False,0.8805,False,False,True,False,False,0.7299,False,False,True,False,0.9434,False,
macro,bea_accom_price,diff1,1,nights_accel,yes (prior quarter),21,2021Q2,2026Q2,-0.5232,0.0149,-0.2290,0.3179,0.0519,61.9637,58.0960,91.2916,67.6587,,-0.5442,-0.0714,True,18.0000,2022Q1,2026Q2,-0.1053,0.6774,-0.2247,0.3701,0.5744,8.9257,8.5570,14.0929,67.6587,,-0.1746,-0.4628,True,14.0000,2023Q1,2026Q2,-0.4663,0.0929,-0.4294,0.1255,0.0799,3.5157,3.1641,4.9135,7.7828,,-0.5334,-0.5120,True,False,0.0534,False,True,True,False,False,0.8805,False,True,True,False,False,0.4440,False,True,True,False,0.0382,False,
macro,bea_accom_price,diff1,1,gbv_yoy,yes (prior quarter),22,2021Q1,2026Q2,0.0590,0.7944,0.1786,0.4264,0.6244,68.3829,67.8646,84.5520,72.4377,,0.0015,-0.0356,False,18.0000,2022Q1,2026Q2,0.1172,0.6432,-0.0031,0.9903,0.6004,15.1676,13.7808,11.7213,72.4377,,0.2596,-0.2744,False,14.0000,2023Q1,2026Q2,-0.0349,0.9057,0.0640,0.8279,0.8881,3.9160,3.5990,3.3806,14.7503,,0.2015,-0.3957,False,False,0.9018,False,True,True,False,False,0.8517,False,False,True,False,False,0.9643,False,False,True,False,0.9102,False,
macro,bea_accom_price,diff1,1,adr_yoy,yes (prior quarter),18,2022Q1,2026Q2,0.0798,0.7529,-0.1314,0.6032,0.7253,2.9672,2.6109,2.5209,3.8025,,0.2087,-0.3436,False,18.0000,2022Q1,2026Q2,0.0798,0.7529,-0.1314,0.6032,0.7353,2.9672,2.6109,2.5209,3.8025,,0.2087,-0.3436,False,14.0000,2023Q1,2026Q2,-0.2931,0.3091,-0.4229,0.1319,0.3117,2.6995,2.6740,1.9306,3.8025,,-0.5705,-0.4464,True,False,0.8822,False,False,True,False,False,0.9142,False,False,True,False,False,0.6324,False,False,True,False,0.9932,False,
macro,bea_accom_price,diff1,1,adr_exfx_yoy,yes (prior quarter),17,2022Q2,2026Q2,-0.4255,0.0886,-0.1982,0.4458,0.1029,2.9985,2.9151,2.3651,4.0000,,-0.4043,-0.0266,True,17.0000,2022Q2,2026Q2,-0.4255,0.0886,-0.1982,0.4458,0.0909,2.9985,2.9151,2.3651,4.0000,,-0.4043,-0.0266,True,14.0000,2023Q1,2026Q2,0.0677,0.8182,0.0906,0.7580,0.8172,1.2625,1.1942,1.0522,4.0000,,0.1003,-0.0078,False,False,0.2012,False,False,True,False,False,0.2272,False,False,True,False,False,0.9107,False,False,True,False,0.1359,False,
macro,bea_accom_price,diff1,1,adr_fx_effect,yes (prior quarter),17,2022Q2,2026Q2,0.3663,0.1481,-0.0221,0.9329,0.1528,3.4656,3.4714,2.0447,4.8081,,0.4184,-0.4396,False,17.0000,2022Q2,2026Q2,0.3663,0.1481,-0.0221,0.9329,0.1628,3.4656,3.4714,2.0447,4.8081,,0.4184,-0.4396,False,14.0000,2023Q1,2026Q2,-0.3781,0.1825,-0.3965,0.1605,0.1868,2.2693,2.2868,2.1058,4.8081,,-0.3591,-0.6146,True,False,0.2984,False,False,True,True,False,0.3330,False,False,True,True,False,0.5393,False,False,True,True,0.1976,False,
macro,bea_accom_price,diff1,1,rev_beat_pct,yes (prior quarter),19,2021Q4,2026Q2,0.2307,0.3421,0.1984,0.4155,0.3177,1.8296,1.5940,1.8683,1.9051,2.9659,0.4497,-0.5786,False,18.0000,2022Q1,2026Q2,-0.0865,0.7329,0.0568,0.8228,0.7732,1.3330,1.2299,1.8683,1.9051,2.5915,0.0226,-0.1471,False,14.0000,2023Q1,2026Q2,-0.1110,0.7057,0.1167,0.6910,0.6933,1.4446,1.1923,1.7746,1.7501,2.4629,-0.0387,-0.2583,True,False,0.5388,False,True,True,False,False,0.9097,False,True,True,False,False,0.8675,False,True,True,False,0.4850,False,
macro,bea_accom_price,diff1,1,excess_1d_pct,yes (prior quarter),22,2021Q1,2026Q2,0.2711,0.2224,0.3179,0.1494,0.2188,9.2382,8.6157,11.8178,11.7731,,0.3178,0.3561,True,18.0000,2022Q1,2026Q2,-0.0473,0.8521,0.2363,0.3451,0.8492,10.7714,8.9334,12.2433,11.7731,,-0.2687,0.3639,False,14.0000,2023Q1,2026Q2,0.2430,0.4025,0.3055,0.2882,0.4246,8.8874,8.9779,12.1966,11.5384,,0.3252,0.2941,True,False,0.4039,False,True,True,False,False,0.9593,False,True,True,False,False,0.6972,False,True,True,True,0.6711,False,
macro,bea_hotels_nominal,level,0,nights_yoy,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",22,2021Q1,2026Q2,0.9090,0.0000,0.8290,0.0000,0.0010,28.1085,41.8582,55.3297,44.3333,,0.8924,0.4575,True,18.0000,2022Q1,2026Q2,0.9331,0.0000,0.8545,0.0000,0.0010,6.9055,12.6420,8.5277,44.3333,,0.9274,0.3162,True,14.0000,2023Q1,2026Q2,0.8794,0.0000,0.7113,0.0043,0.0020,1.6470,3.1986,3.0237,12.3664,,0.9369,0.3090,True,True,0.0000,True,True,True,True,True,0.0000,True,True,True,True,True,0.0076,True,True,True,True,0.0000,True,
macro,bea_hotels_nominal,level,0,nights_accel,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",21,2021Q2,2026Q2,0.4248,0.0549,-0.0170,0.9418,0.0959,78.8897,58.0960,91.2916,67.6587,,0.5498,-0.0473,False,18.0000,2022Q1,2026Q2,-0.4313,0.0739,-0.2652,0.2875,0.0659,10.5796,8.5570,14.0929,67.6587,,-0.3015,0.2875,False,14.0000,2023Q1,2026Q2,-0.1709,0.5590,-0.1313,0.6547,0.5335,3.4966,3.1641,4.9135,7.7828,,-0.0624,0.2812,False,False,0.1446,False,True,False,False,False,0.1999,False,True,True,False,False,0.7809,False,True,True,False,0.1007,False,
macro,bea_hotels_nominal,level,0,gbv_yoy,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",22,2021Q1,2026Q2,0.8580,0.0000,0.7038,0.0003,0.0010,55.9374,67.8646,84.5520,72.4377,,0.8326,0.6408,True,18.0000,2022Q1,2026Q2,0.8892,0.0000,0.8159,0.0000,0.0010,9.2177,13.7808,11.7213,72.4377,,0.8917,0.7373,True,14.0000,2023Q1,2026Q2,0.6232,0.0173,0.6424,0.0132,0.0130,3.1293,3.5990,3.3806,14.7503,,0.8438,0.8207,True,True,0.0000,True,True,True,True,True,0.0000,True,True,True,True,True,0.2227,False,True,True,True,0.0000,True,
macro,bea_hotels_nominal,level,0,adr_yoy,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",18,2022Q1,2026Q2,0.0022,0.9932,0.0393,0.8769,0.9860,2.8680,2.6109,2.5209,3.8025,,0.2442,0.6856,True,18.0000,2022Q1,2026Q2,0.0022,0.9932,0.0393,0.8769,0.9940,2.8680,2.6109,2.5209,3.8025,,0.2442,0.6856,True,14.0000,2023Q1,2026Q2,-0.1685,0.5647,0.0881,0.7646,0.5465,3.0808,2.6740,1.9306,3.8025,,-0.6214,0.7432,False,False,0.9966,False,False,True,False,False,0.9989,False,False,True,False,False,0.7852,False,False,True,False,0.9932,False,
macro,bea_hotels_nominal,level,0,adr_exfx_yoy,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",17,2022Q2,2026Q2,0.6504,0.0047,0.5359,0.0266,0.0130,2.4161,2.9151,2.3651,4.0000,,0.6507,0.9300,True,17.0000,2022Q2,2026Q2,0.6504,0.0047,0.5359,0.0266,0.0110,2.4161,2.9151,2.3651,4.0000,,0.6507,0.9300,True,14.0000,2023Q1,2026Q2,0.1968,0.5001,0.2153,0.4598,0.5055,1.2044,1.1942,1.0522,4.0000,,0.2828,0.9265,True,True,0.0211,False,False,True,True,True,0.0229,False,False,True,True,False,0.7455,False,False,True,False,0.0142,False,
macro,bea_hotels_nominal,level,0,adr_fx_effect,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",17,2022Q2,2026Q2,-0.7206,0.0011,-0.4074,0.1046,0.0020,2.5566,3.4714,2.0447,4.8081,,-0.8274,0.4464,False,17.0000,2022Q2,2026Q2,-0.7206,0.0011,-0.4074,0.1046,0.0020,2.5566,3.4714,2.0447,4.8081,,-0.8274,0.4464,False,14.0000,2023Q1,2026Q2,-0.2998,0.2977,0.0330,0.9107,0.2947,2.7858,2.2868,2.1058,4.8081,,-0.4858,0.5359,False,True,0.0068,False,False,True,True,True,0.0070,False,False,True,True,False,0.6244,False,False,True,False,0.0039,False,
macro,bea_hotels_nominal,level,0,rev_beat_pct,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",19,2021Q4,2026Q2,0.5893,0.0079,0.4267,0.0685,0.0100,1.4620,1.5940,1.8683,1.9051,2.9659,0.6401,0.3047,True,18.0000,2022Q1,2026Q2,0.2851,0.2515,0.3254,0.1876,0.2448,1.3283,1.2299,1.8683,1.9051,2.5915,0.0053,0.0367,True,14.0000,2023Q1,2026Q2,0.0902,0.7591,0.3106,0.2798,0.7812,1.4010,1.1923,1.7746,1.7501,2.4629,-0.0028,0.0265,False,True,0.0321,False,True,True,True,False,0.4924,False,True,True,False,False,0.8878,False,True,True,False,0.0501,False,
macro,bea_hotels_nominal,level,0,excess_1d_pct,"mostly yes: BEA monthly PCE for month 3 is out ~4 weeks after quarter end, before the print; our file is the current (revised) vintage, not what was printed at the time; US-resident spend only",22,2021Q1,2026Q2,0.1462,0.5162,0.1304,0.5629,0.5495,8.8074,8.6157,11.8178,11.7731,,0.1944,0.1287,True,18.0000,2022Q1,2026Q2,0.0321,0.8994,-0.0402,0.8740,0.9051,9.3901,8.9334,12.2433,11.7731,,0.2817,0.3229,True,14.0000,2023Q1,2026Q2,-0.2768,0.3380,-0.1341,0.6477,0.3477,9.3649,8.9779,12.1966,11.5384,,-0.1489,0.4841,False,False,0.7089,False,True,True,False,False,0.9696,False,True,True,False,False,0.6520,False,True,True,False,0.8132,False,
macro,bea_hotels_nominal,level,1,nights_yoy,yes (prior quarter),22,2021Q1,2026Q2,-0.0456,0.8402,0.5625,0.0064,0.8192,45.3786,41.8582,55.3297,44.3333,,-0.2721,0.4863,False,18.0000,2022Q1,2026Q2,0.8898,0.0000,0.8347,0.0000,0.0010,8.3637,12.6420,8.5277,44.3333,,0.8631,0.2476,True,14.0000,2023Q1,2026Q2,0.7182,0.0038,0.6734,0.0083,0.0080,3.1526,3.1986,3.0237,12.3664,,0.6832,0.4981,True,False,0.9302,False,True,False,False,True,0.0000,True,True,True,True,True,0.0931,False,False,True,True,0.9434,False,
macro,bea_hotels_nominal,level,1,nights_accel,yes (prior quarter),21,2021Q2,2026Q2,-0.7247,0.0002,-0.3628,0.1060,0.0050,46.1219,58.0960,91.2916,67.6587,,-0.8707,-0.3058,True,18.0000,2022Q1,2026Q2,-0.5243,0.0255,-0.3255,0.1874,0.0509,10.0977,8.5570,14.0929,67.6587,,-0.4281,0.0459,False,14.0000,2023Q1,2026Q2,-0.4845,0.0792,-0.2714,0.3479,0.0739,3.3754,3.1641,4.9135,7.7828,,-0.4973,0.1571,False,True,0.0018,False,True,True,True,False,0.0901,False,True,True,False,False,0.4194,False,True,True,False,0.0011,False,
macro,bea_hotels_nominal,level,1,gbv_yoy,yes (prior quarter),22,2021Q1,2026Q2,-0.1185,0.5993,0.3635,0.0964,0.4945,74.1640,67.8646,84.5520,72.4377,,-0.3434,0.1358,False,18.0000,2022Q1,2026Q2,0.8434,0.0000,0.6732,0.0022,0.0010,10.4695,13.7808,11.7213,72.4377,,0.8479,0.0821,True,14.0000,2023Q1,2026Q2,0.3488,0.2216,0.3510,0.2185,0.2088,3.8331,3.5990,3.3806,14.7503,,0.6052,0.4457,True,False,0.7781,False,True,False,False,True,0.0002,True,True,True,True,False,0.5641,False,False,True,False,0.7576,False,
macro,bea_hotels_nominal,level,1,adr_yoy,yes (prior quarter),18,2022Q1,2026Q2,-0.0247,0.9226,-0.1014,0.6889,0.9191,2.8231,2.6109,2.5209,3.8025,,0.3520,0.0198,True,18.0000,2022Q1,2026Q2,-0.0247,0.9226,-0.1014,0.6889,0.9211,2.8231,2.6109,2.5209,3.8025,,0.3520,0.0198,True,14.0000,2023Q1,2026Q2,-0.3478,0.2231,-0.2401,0.4084,0.2098,2.6078,2.6740,1.9306,3.8025,,-0.5725,0.2939,False,False,0.9604,False,False,True,False,False,0.9782,False,False,True,False,False,0.5641,False,False,True,True,0.9932,False,
macro,bea_hotels_nominal,level,1,adr_exfx_yoy,yes (prior quarter),17,2022Q2,2026Q2,0.6975,0.0019,0.4225,0.0911,0.0100,2.4490,2.9151,2.3651,4.0000,,0.7521,0.6280,True,17.0000,2022Q2,2026Q2,0.6975,0.0019,0.4225,0.0911,0.0080,2.4490,2.9151,2.3651,4.0000,,0.7521,0.6280,True,14.0000,2023Q1,2026Q2,0.0008,0.9978,0.0091,0.9755,1.0000,1.2567,1.1942,1.0522,4.0000,,0.1963,0.7675,True,True,0.0102,False,False,True,True,True,0.0106,False,False,True,True,False,0.9978,False,False,True,False,0.0074,False,
macro,bea_hotels_nominal,level,1,adr_fx_effect,yes (prior quarter),17,2022Q2,2026Q2,-0.7569,0.0004,-0.5521,0.0216,0.0010,2.4995,3.4714,2.0447,4.8081,,-0.7988,-0.2824,True,17.0000,2022Q2,2026Q2,-0.7569,0.0004,-0.5521,0.0216,0.0010,2.4995,3.4714,2.0447,4.8081,,-0.7988,-0.2824,True,14.0000,2023Q1,2026Q2,-0.4070,0.1486,-0.2291,0.4308,0.1658,2.2375,2.2868,2.1058,4.8081,,-0.4126,-0.0020,True,True,0.0031,False,False,True,True,True,0.0035,False,False,True,True,False,0.4954,False,False,True,True,0.0023,False,
macro,bea_hotels_nominal,level,1,rev_beat_pct,yes (prior quarter),19,2021Q4,2026Q2,0.4625,0.0462,0.4337,0.0636,0.0500,1.5938,1.5940,1.8683,1.9051,2.9659,0.4276,0.1388,True,18.0000,2022Q1,2026Q2,0.2418,0.3338,0.3378,0.1704,0.3437,1.3522,1.2299,1.8683,1.9051,2.5915,-0.0641,-0.4288,True,14.0000,2023Q1,2026Q2,0.1996,0.4939,0.3370,0.2387,0.4915,1.2625,1.1923,1.7746,1.7501,2.4629,0.1976,-0.3085,False,False,0.1264,False,True,True,True,False,0.5906,False,True,True,False,False,0.7400,False,True,True,False,0.1216,False,
macro,bea_hotels_nominal,level,1,excess_1d_pct,yes (prior quarter),22,2021Q1,2026Q2,0.2306,0.3018,-0.0130,0.9543,0.2897,8.9214,8.6157,11.8178,11.7731,,0.3534,-0.1368,False,18.0000,2022Q1,2026Q2,-0.0394,0.8766,-0.1641,0.5153,0.8881,9.3957,8.9334,12.2433,11.7731,,0.1936,0.0371,True,14.0000,2023Q1,2026Q2,-0.2611,0.3673,-0.2923,0.3105,0.3906,9.4285,8.9779,12.1966,11.5384,,0.2926,0.7784,True,False,0.4947,False,True,True,False,False,0.9673,False,True,True,False,False,0.6697,False,True,True,False,0.7023,False,
