folder,date,ticker,type,sha
20170417_SFBS,20170417,SFBS,tree,f356703b8d7efa760f34d7a4d2eccd0883e7fcaa
20170418_GWW,20170418,GWW,tree,4a4f2c7ce1a2eeb7be2801aeb470232d6f95949f
20170418_LRCX,20170418,LRCX,tree,b6d5d1e09ef81d01115b2679cd5fddc9dcb5ce6b
20170419_ABT,20170419,ABT,tree,8dd172a25000380eaecdb384e5d131fed29a3a30
20170419_AXP,20170419,AXP,tree,85355daf60bc0fc351df85ef6bea93b306ea5c16
20170419_EXPO,20170419,EXPO,tree,1f84babf9464334de20605240655afd975465c33
20170419_FULT,20170419,FULT,tree,e3268027a6ca5f94f8ccd53ca2bc3285952305aa
20170419_KMI,20170419,KMI,tree,0945830fa87ecc06cc53f796a1ce43e6dffbdf00
20170419_UFPI,20170419,UFPI,tree,4a7d7cb21cc64f908be3542e0fed2e5bb9b66091
20170419_USB,20170419,USB,tree,b95ae2882dd470d47d57410c83eb8f0dd3e61dbb
20170420_ADS,20170420,ADS,tree,6dd6ed873fa4d72a95668b0e8595440cd473d7df
20170420_AZZ,20170420,AZZ,tree,bd6712df692fbbd23ab60d31f113b7db9f61c12a
20170420_DGX,20170420,DGX,tree,3596db811f5b4fd3f77c1f7373821d2ce5a8a38d
20170420_DOV,20170420,DOV,tree,142e713ebdbdc58fa3c7bdaafe3010701e39c9ec
20170420_HNI,20170420,HNI,tree,8dc637903b1165d64eafc1989a92b6cedc765ba7
20170420_HOMB,20170420,HOMB,tree,be815839457af2a56518d4f3f7b120558137e688
20170420_IIIN,20170420,IIIN,tree,25f865c26835cf849543e72e7be305a500a86439
20170420_NUE,20170420,NUE,tree,7768375e8cd5486f52e1dc8667ef435f6db2bbca
20170420_POOL,20170420,POOL,tree,dcef32676b9841b6e5b97e1fedff7109bf704c7c
20170420_STBA,20170420,STBA,tree,515bdb34b1da54c37944ecd8f76bef6f9e35a17f
20170420_VZ,20170420,VZ,tree,c2c251dd1bc983ae052b2b8bb41dbb259c517960
20170421_ABCB,20170421,ABCB,tree,fe5c0c1821be3940fc63eccad15fe3f5bfacea1d
20170421_BGG,20170421,BGG,tree,1820c033c23180acf550bea225b7f105fd988990
20170421_IPG,20170421,IPG,tree,0a730913f93729710da54c1bb3b7468c148ea699
20170421_NBHC,20170421,NBHC,tree,6d4ca0a519ffe07405576c811ba540226ba8a61c
20170424_HAS,20170424,HAS,tree,a4a67049167cc9e2d2303b0d9fd919d3699fcbed
20170424_HSII,20170424,HSII,tree,75df66756458a1e08e4446e7207ea4b206ed8bde
20170424_KMB,20170424,KMB,tree,7daca71e02f0a2e05cb6ebfbb7058694d571766c
20170424_TRST,20170424,TRST,tree,9764e4b991bfa95247647a4c3c6aa3c0645af4b9
20170425_CAT,20170425,CAT,tree,88c00b2159db457d7a071efb6412990039d2d4da
20170425_CBU,20170425,CBU,tree,f16e67f40cc6b00964ecbfbbe590479fa95c4e73
20170425_FCX,20170425,FCX,tree,72af0cf5bb914f2b210e5c7a33afbf0268179617
20170425_LMT,20170425,LMT,tree,dc66425d627154298c416d5b078fd713fc985906
20170425_MMM,20170425,MMM,tree,e92ea399861b03cd278a9bd2d343febcdc217a45
20170425_TXN,20170425,TXN,tree,db6971c63f36737aacb607885b707e4303cf722b
20170425_VLO,20170425,VLO,tree,55b162c4e5b00564afda1cdd57f823364a6f4700
20170425_WRI,20170425,WRI,tree,9dd2dca0f5e12478935500d6500d4b8f19b78fdc
20170426_AVY,20170426,AVY,tree,5ac2e8f9555a77a7c8f6c64dd62e6b1f8ac156fd
20170426_CPF,20170426,CPF,tree,6840d71224e156e9c6705752bc19f1794ab7a15b
20170426_CUBI,20170426,CUBI,tree,031c35db048a1fa43b26d0847e9b81d40349cee3
20170426_ECHO,20170426,ECHO,tree,0b5020043fee1d17063fe2844a65149841ef851e
20170426_FCF,20170426,FCF,tree,8125991625eac3e19f95d5df8c04d66add28d5b0
20170426_GD,20170426,GD,tree,d6f2a47e09e739871452275d3245ea3e404ca9f2
20170426_HES,20170426,HES,tree,5c0f67b39f0840119bb8b197d1cacd6ccdf502af
20170426_HSY,20170426,HSY,tree,9044045e343af709e0cf6180f742566713f75295
20170426_LMAT,20170426,LMAT,tree,d20735d5c8b656d28d31723d98e540d9992f8edb
20170426_MGLN,20170426,MGLN,tree,c5030889afa9373dfe020514205d0f44f5fe7de4
20170426_MHO,20170426,MHO,tree,ebd2b49ed545433ee6ac8012a499eb16f3450807
20170426_MKTX,20170426,MKTX,tree,23c027dd6028a6c55be3aa364bb1f5c84063f017
20170426_NSC,20170426,NSC,tree,d0a6eb05d570e769b333bef5e545e1683a2c71fb
20170426_O,20170426,O,tree,bf1fcdef64a4fa37e6ce45476ddd1224286ecb25
20170426_ROK,20170426,ROK,tree,8d93eb4151b16cf144dd0d73d86a402bcbe70d9c
20170426_SAH,20170426,SAH,tree,07fb8e1bdb48535c348f25977952f2c1d96280b0
20170426_STX,20170426,STX,tree,9b379d9726f65a34db1e11eb7bd6f086d47ef785
20170426_SXT,20170426,SXT,tree,9ac3487168f50d61a2b034bb9de450bae8dca2c6
20170426_UTHR,20170426,UTHR,tree,7710bdd44178c49f925c70981ee808ec4d4cddb2
20170426_WRK,20170426,WRK,tree,28fdef651a7376890c6ac1cff1b9abe0c814a61d
20170426_XLNX,20170426,XLNX,tree,f233e700d8519da02cf9a7e3b79ff69e2002e273
20170427_ABBV,20170427,ABBV,tree,a1eab4a728e029d569db4a8174017f76ff0e937f
20170427_ALLE,20170427,ALLE,tree,7c9f7c3a143b34aac1a8d95b1c6fc8e12fb2fd9c
20170427_AMZN,20170427,AMZN,tree,96e95bdf5486b0a079a6cef663264122c225705a
20170427_ATNI,20170427,ATNI,tree,97e7d684e5caff51082a750109020228fd8449f9
20170427_BPFH,20170427,BPFH,tree,e8263d54429fa4d95359ddb6a2f5ecb93bbb45a1
20170427_CLD,20170427,CLD,tree,70a884bb3e2d47936488cbdd7f6ac3320b729fbc
20170427_CMCSA,20170427,CMCSA,tree,2548bd56fee657780be406601dc3a27aa81271ad
20170427_CMO,20170427,CMO,tree,8699eab81744c86dea51fbf5c8a39f0a6329a64c
20170427_CYTK,20170427,CYTK,tree,d5e000bd6f2a70425a66091028f66b57829d4b20
20170427_EHTH,20170427,EHTH,tree,14cdbc041f00c84d07bb2a313b79e0ba04380402
20170427_EIG,20170427,EIG,tree,807b42754521e4219b7368adb46b21c1c67f9e11
20170427_EQT,20170427,EQT,tree,fa1a04614831b293b72636847ccf16a16a1258fc
20170427_FWRD,20170427,FWRD,tree,cbdafe12b0b6db0887dd849bc1d793d8be969387
20170427_GHL,20170427,GHL,tree,36ec77df64f2f2acc6309e928b50212d401197ac
20170427_INT,20170427,INT,tree,ea190958efde8e9b27fefc19a8bc50b65456f402
20170427_INVA,20170427,INVA,tree,6ce8822fa20ec577a347ab1077304edc60547f3b
20170427_IRM,20170427,IRM,tree,cca1d0a57eda2361478f5c314b74011d66be519d
20170427_JCI,20170427,JCI,tree,55085dd4bd834c63500f7bc05f9e947af52815e4
20170427_KIM,20170427,KIM,tree,853aca9ec02fafe39a505049fca8220f2f6861f2
20170427_LKQ,20170427,LKQ,tree,78b64dfeeea0d8ea94b8008bd878191039b0e5ea
20170427_LSTR,20170427,LSTR,tree,51b5bfc3c5ff150a6165da25e337eb5b34bc8214
20170427_MGM,20170427,MGM,tree,14e3f3c8eaa34db2c76b6179f254815e3a43ced8
20170427_NATI,20170427,NATI,tree,4f3c198ff730f8fc7ab03f888bb92d253a54713b
20170427_NEU,20170427,NEU,tree,4954ce4c45fe099ae5685b203b3c2a0d12e3e531
20170427_OIS,20170427,OIS,tree,80fc36bea0be839849bad005d0966212c1bd5b8f
20170427_PATK,20170427,PATK,tree,93392dba11b7e456849276d26b3e80254654f994
20170427_PDFS,20170427,PDFS,tree,d99e715bfb9411cc0dc863c122cf8669c0c9080e
20170427_PH,20170427,PH,tree,07bc09b4ca8be5d42dd4f69a15c995c8ad8c109c
20170427_PJC,20170427,PJC,tree,f6492b36f41e7a2581881b0864e8403cdda269a8
20170427_POWI,20170427,POWI,tree,6411d42868566b640dad6ebcf4484e3f147fdc1f
20170427_RTN,20170427,RTN,tree,d8c94c602389e5de2c11fdd5ff988b1be08f31e1
20170427_SIVB,20170427,SIVB,tree,6624d8a07d17921a3b27da8ae6ef344d3307780d
20170427_SKYW,20170427,SKYW,tree,60d5b9b361e6f9532c6e4e1b44753316d12c7b61
20170427_SPOK,20170427,SPOK,tree,82c6a0f810c24d0311f48dea62b4db040672f440
20170427_SPSC,20170427,SPSC,tree,80650a1c961ce7df56c902d8c697608d911f4b12
20170427_TYL,20170427,TYL,tree,2330e4c582958ecf88790a3bcf1cdadac8f041f3
20170427_VRSN,20170427,VRSN,tree,a8fb007f7f1cdc4cce65522b40801ac21a07e5f4
20170428_CVX,20170428,CVX,tree,a6e3a5ecf2c02a16e488f63c44c0590851f3caa0
20170428_FII,20170428,FII,tree,2ea5d2a417ba3644a65d2680c85fbb55b1048b89
20170428_GM,20170428,GM,tree,aa4a27731333ff71619893e4db54a0a2026676c9
20170428_MATW,20170428,MATW,tree,07f21daf00987caf4602fcb7287942fd4cb21a1e
20170428_PEG,20170428,PEG,tree,340296492389f44920ecbc6e4377badb422fed4e
20170428_PFS,20170428,PFS,tree,53bb4d9aacbd87d2f6ce35163328f420af97e4e2
20170428_SBSI,20170428,SBSI,tree,f143ac63aad24b3b95176e5336849681ac1a5ac7
20170428_WY,20170428,WY,tree,d08eeb028a137814dec0e1b38f8398196216485f
20170501_AMD,20170501,AMD,tree,cec94e7e7ca4b88acb0d6520b3c8edfd02ff6bf1
20170501_CAH,20170501,CAH,tree,12ac8a08e3b9dcb3e2921eb08cf3357452d4b11b
20170501_CGNX,20170501,CGNX,tree,858f4fe117cf54b9213ac25f5a2fe263e82e03f8
20170501_DISH,20170501,DISH,tree,d4d681bca20731ee0e04c7fcc726d276026a6001
20170501_EGOV,20170501,EGOV,tree,912e2b6999d6c61c0d71e3d1534ee22fdb64a1f0
20170501_ENSG,20170501,ENSG,tree,a530dc0577b8a7740692ec8ba254ed5a43db6a33
20170501_GGP,20170501,GGP,tree,e02653a3c253320c9c6a7da1da50e4c7d68688dd
20170501_L,20170501,L,tree,5b45b2654649014e678395e03ee2e60a7849ca1d
20170501_MCY,20170501,MCY,tree,c1102ffb951b427f1a8400f230d6ab68f733e5c0
20170501_PLT,20170501,PLT,tree,94b8d61c05a4738bebf5b318c1497a22ea1e8b51
20170502_AAPL,20170502,AAPL,tree,fd4252772feee6f35594bb104509a240947905c4
20170502_ADM,20170502,ADM,tree,54d5d68b6902e52a9a3aa4eadead841b9be5e81b
20170502_AET,20170502,AET,tree,f8c0092c14aa5416dfc46abfa1839de7e9cebec5
20170502_DVA,20170502,DVA,tree,c6b8fffaaeae85f58984c9867c051c24c6d28b00
20170502_ECL,20170502,ECL,tree,5ad015a36610971f054e8727cc072b44c71984cd
20170502_HBI,20170502,HBI,tree,f2ceda595cd4f715c0be4d2589278ddecac490d3
20170502_HCA,20170502,HCA,tree,7e0b25ab7141eba5b03c23b12fcd6cdc0b2f3084
20170502_HVT,20170502,HVT,tree,9405e59085a684dd71582409068ff7d86522af90
20170502_IIVI,20170502,IIVI,tree,85dec53a676661286fe5d00985934bb389eaa9f1
20170502_LCI,20170502,LCI,tree,49ca79c59edf27d16fe06455b53f089f55a5ff30
20170502_LNTH,20170502,LNTH,tree,28ccf4f0716944533e2d48a2cdcc6b79de53c03d
20170502_MO,20170502,MO,tree,6e3e70191c743f30e2b047a14c211c122874983e
20170502_MRK,20170502,MRK,tree,4aa62cb1f874f94dd672a043ef7037a1ad265c38
20170502_OGS,20170502,OGS,tree,3d7a70087654af225c33239034682dce913e8f84
20170502_PES,20170502,PES,tree,c58c35e16758eba2116f7026ce571aabf3b57f72
20170502_PNW,20170502,PNW,tree,57d72675baf400b2765db11a598b0795cee167cf
20170502_SXI,20170502,SXI,tree,894b4a352656e69fbd68dee551ceb910a86683cd
20170503_ADP,20170503,ADP,tree,7fcc5ab3d002f01a302f3f5429c0fb4d7e6fe988
20170503_AEGN,20170503,AEGN,tree,75d93935ca82e433465967c1b0eb1cdea0cf62a4
20170503_ARI,20170503,ARI,tree,28e6aebdadd8f713a84f92c6017380f56fd99b07
20170503_AVA,20170503,AVA,tree,7d84d39b54dc988fb54c71f89d1a25fdc5e5e2be
20170503_CLX,20170503,CLX,tree,f40782f63833775c3b0870cdb7ab732e339000c8
20170503_CSGS,20170503,CSGS,tree,0fd17d398d4ff0931786dc5c098944deee683d84
20170503_CTL,20170503,CTL,tree,4290d5183881852d5d5b3bdbb1f774c47d57e6d5
20170503_DDD,20170503,DDD,tree,39fc3903ac29b70558b548e0066409fce9b6a6d4
20170503_EL,20170503,EL,tree,5dce9538fe1a0cc3c9bcfbc24827a1f419bcbe8b
20170503_ERA,20170503,ERA,tree,82b5b473d8d07e631fcebbe66efe59ed669781e2
20170503_GRMN,20170503,GRMN,tree,58d2809d76e82b4b41ded06c223f6b6c4762919d
20170503_HUM,20170503,HUM,tree,c9175e5ef8ba018afa618ce1fbd18d8e103e171c
20170503_KHC,20170503,KHC,tree,7899655f2d938c74fa179f66042457a17b73bbc1
20170503_LFUS,20170503,LFUS,tree,32468bacf13c84787eee1f0eba1692e07321fc59
20170503_NUS,20170503,NUS,tree,bd96fea98cd73f8d50803b0379a7dbeabd778f52
20170503_OMI,20170503,OMI,tree,b56899e2cefebf6b7a6c7aeba72cfcaaf88078f7
20170503_POWL,20170503,POWL,tree,42c18e0c8bf257ffac5d3b898b6a8365d523db8c
20170503_SMP,20170503,SMP,tree,7f1cf462f8c8d4991e330042e8d07f33c0331a1e
20170503_SSTK,20170503,SSTK,tree,eb48398904a744cebc29b20ddca2710ff1761170
20170503_STRA,20170503,STRA,tree,dc2956df0acb6f264649297cfd122ace3b79e12e
20170503_UFCS,20170503,UFCS,tree,85c64d0ab6a88ec7b3b7668783f24b4659a7c158
20170503_WD,20170503,WD,tree,130d957799d34ddb6c2409fed887a76e62a06b24
20170504_AAON,20170504,AAON,tree,f2198e4d965f3828a032120917e492691995617c
20170504_ACIW,20170504,ACIW,tree,cfe4896ef7387fb7b7fb8c0c853d33cc9ef47580
20170504_ALE,20170504,ALE,tree,3713e1854a6b6e81158370095d15b70786a04db9
20170504_ANDE,20170504,ANDE,tree,cb6448d9f2d022dd0bd0faa6d800542030622d8e
20170504_ANIP,20170504,ANIP,tree,69b8897afb065a835e6c014bc8bdc27887f8b336
20170504_ATO,20170504,ATO,tree,3fea429684d4015485c56e730a53eb6bf72a98eb
20170504_ATVI,20170504,ATVI,tree,482baa0514cbcccb73b7b3e37e2a5678392294e8
20170504_BLL,20170504,BLL,tree,9e6a2d77625059e0d4459fa35cdb5912be9f04ab
20170504_CABO,20170504,CABO,tree,5f3062209edcfbf5307b90f94195b54360e79f44
20170504_CNSL,20170504,CNSL,tree,20fdf372c19aed4e36a1c5420b5738afbe8d4b92
20170504_CTRL,20170504,CTRL,tree,22491ed76ec2ea333ac9b745c4f9ec5fe5f66e0e
20170504_D,20170504,D,tree,f49451931d5f62fed320647f9f37eeee75f3494c
20170504_DNR,20170504,DNR,tree,20d478685320fb17d01e78f7f9f86f7bb05226a3
20170504_EBS,20170504,EBS,tree,b179ee433fd113d1d37c20460c65ee2b2b08f5ae
20170504_ES,20170504,ES,tree,d0cff13e466db90e0ad117633d740a2639b89629
20170504_ESE,20170504,ESE,tree,fec5a3e67570a70c11a964f6ec4ecc4f38c9c7e6
20170504_FCPT,20170504,FCPT,tree,89bfa706e12b6d183ad3b99dc860da12db7f012a
20170504_FTK,20170504,FTK,tree,50cf71ece969fc5a39dbacad1264dab49d4acce0
20170504_GFF,20170504,GFF,tree,5fab1fbe55b5c0c7963f6a6c3d24fcaad032dbf7
20170504_HCI,20170504,HCI,tree,2c213520acedfb11489471f54e4f13bdd766c593
20170504_ILG,20170504,ILG,tree,2c6cddae4fc5c85887037e47b726b1c807de98a7
20170504_INCY,20170504,INCY,tree,22d49f7abee8c472ddcaa6022cc8ac22ac0c9892
20170504_IT,20170504,IT,tree,d4eb0e18a48fa63ff31fb7b8000b1f58522a5baa
20170504_LAMR,20170504,LAMR,tree,f46e21887551a5fb63c4c6dd8ff46253a6dd6ca2
20170504_LQDT,20170504,LQDT,tree,ce4829cc9e68d8715590cc15bd121216738d8095
20170504_LYV,20170504,LYV,tree,fdc00723ab4941fff52cd3c1dc82a197468cb57b
20170504_MDU,20170504,MDU,tree,357e299cd639afc22aba8f6be275914473b485b8
20170504_MED,20170504,MED,tree,21a594e53a1b72529a40996263ee7135139de914
20170504_MSCI,20170504,MSCI,tree,9a643900278477c2b3305b868e43d061a2305358
20170504_MUR,20170504,MUR,tree,3b293b254e94d64975fc226a7b00cf5f2a321e7d
20170504_OGE,20170504,OGE,tree,fd9bc17a5bf90c6f5fc89e65d2a57daec6c8ce2e
20170504_ORN,20170504,ORN,tree,752583dc89b066b1db3304fd80da9b2e6718c2ed
20170504_PPL,20170504,PPL,tree,02cf8f8b26ce177016ccc8568e66fe350ce64ac5
20170504_PRFT,20170504,PRFT,tree,04dd1cf2ef4a215dd9a33399a3a126fd8101610c
20170504_PWR,20170504,PWR,tree,c99f506fe596cf3b73a399bef284c80fc5a2a310
20170504_REGN,20170504,REGN,tree,b25aea90c11255863f31fdcc0a2f2fe4533e53cf
20170504_RGS,20170504,RGS,tree,27141283565553f7ecaf88b8e5b722777b3cabdc
20170504_SWM,20170504,SWM,tree,324502e78bd9065677d0c3c5b0d536cbbe749db0
20170504_UEIC,20170504,UEIC,tree,ab3577e08cebc233bea2b1466ce859087737df43
20170504_VAC,20170504,VAC,tree,0f81a1678a834983458e79e4e71e441a1cc9aaca
20170504_WWE,20170504,WWE,tree,8717d811e17c9ccee1340d43367adf453d862236
20170505_GEOS,20170505,GEOS,tree,2e5b68cb7f664b167db73c80a86fe232157e18ae
20170505_HCN,20170505,HCN,tree,a3cd00625a6d54cf4426a0874f86a35100f948c3
20170505_HE,20170505,HE,tree,04c467d34be3feb83ae4511d73c5cb0bc7daadf2
20170505_IVR,20170505,IVR,tree,d1708e2125c7fe02660091d03e72847fe33a8e82
20170505_PDCE,20170505,PDCE,tree,ba825dee47bb7bcf1f5dad8dbf78519b24eee48d
20170505_PRA,20170505,PRA,tree,6171dda0ba4a1ffb7c5132b5bc9ddf49c114fd1b
20170505_RUTH,20170505,RUTH,tree,a827b1e69d9811b47925b6d819f5f53d243d9b33
20170505_TREX,20170505,TREX,tree,ca9ba78387fffdb1a68857eeb3c49c4827cc1c6f
20170508_AES,20170508,AES,tree,4d26d0943e3c7a474620ad1b542233aacbf730b9
20170508_AMPH,20170508,AMPH,tree,c100dfd7af91f95255ad926bf4aa42b8d8a38a68
20170508_NWN,20170508,NWN,tree,290cb25801f6f3d4a5029265c70fc5f403392eae
20170508_SYY,20170508,SYY,tree,ffd3398476943c91fc2cb546493dc873e390e45a
20170509_APEI,20170509,APEI,tree,1f6661e30ab8b46b56eadece3bbbf98d7a42393d
20170509_BKNG,20170509,BKNG,tree,c71cd29cb48446a5dd6236dfd846d593d5419f3c
20170509_CLDT,20170509,CLDT,tree,88d04389f002586daffb67fbc4576ba1f0b4442f
20170509_CORE,20170509,CORE,tree,d5c4bb7819eb77ef5e1efc4caf27f4e20e30c688
20170509_DEA,20170509,DEA,tree,da665f0bd32918baed64ea724d972b8db7fcb6d5
20170509_DIOD,20170509,DIOD,tree,99c5e0eda646ad0b32a3b2eee96c663a66103758
20170509_EBIX,20170509,EBIX,tree,e5158c94c920978cb83d2afb60d399d9d8efb6e9
20170509_INGN,20170509,INGN,tree,86b6dd99ca87f704a8f6643ce5ec3772d8954203
20170509_IVC,20170509,IVC,tree,ffb46b5db74ef73c9f0a4357161fbd3b75fd3385
20170509_LGIH,20170509,LGIH,tree,7e72ffef7e845cb2337323ce6fe3a955e6081ae9
20170509_LGND,20170509,LGND,tree,a4148f5749809e61755828561d08da2944f604ce
20170509_MDC,20170509,MDC,tree,672efeb6a09439586d2b49f7ea2fae87a1aee9a1
20170509_MTSC,20170509,MTSC,tree,0265ae79fa8b5e8cd4f8b07d7ce63e67442b3b1a
20170509_NVDA,20170509,NVDA,tree,1c30b32125df6846c0c8e187969233d02bb0b785
20170509_NWSA,20170509,NWSA,tree,8f30637dd6ffba918d0d9812062edcc53e2331f3
20170509_PAHC,20170509,PAHC,tree,3df4b99dbe00d079b4b7c482d6fa8c8479b918db
20170509_QNST,20170509,QNST,tree,3316c6f5dc856d464cae30335b0b7e29ebbb820a
20170509_SCSC,20170509,SCSC,tree,a9dd45d33de17d9427fff8826708b25668141d57
20170509_SEDG,20170509,SEDG,tree,272bc50a14b8e70092b5fe83dd7374b0efbb38e2
20170509_SEE,20170509,SEE,tree,9ae3e17f746ac077a044f2549a2b1eb12c6bd629
20170509_SRE,20170509,SRE,tree,29c1c8f6f919cc34b5f9a6a645772091d14adf28
20170509_WLH,20170509,WLH,tree,80f5e92f916b9a723ac5d56409f07ce5e2518d3a
20170509_WRLD,20170509,WRLD,tree,f5e7ee49f1e68554730c7d132631d99afe71f5ae
20170509_XOXO,20170509,XOXO,tree,b767fbb1b2d3fdca2f1c41570db995998661190c
20170509_ZBRA,20170509,ZBRA,tree,81307d2a2544808771cec6419fcba225ede72c87
20170510_MTRX,20170510,MTRX,tree,0054810728b1980d17c9c6aa7d82e9d9bacf9fdb
20170510_MYL,20170510,MYL,tree,3195c73751f7bd70b59b8f4145415a509168da30
20170510_PRSC,20170510,PRSC,tree,f0be12acc25bcdf0c73a3744383a4ffbbc8e568b
20170510_SWX,20170510,SWX,tree,e774a0a0a59af2def25813a633f01a0b8e974d2d
20170510_TISI,20170510,TISI,tree,b17f799b3fc999c9bafef2424b290ccff7c15478
20170511_INTL,20170511,INTL,tree,9f609de2435b3c6459776ed50d8d056adec7ac3b
20170511_RGLD,20170511,RGLD,tree,2ed502a42e4d6d7f404eca874eaf60c19a9efe27
20170518_BKE,20170518,BKE,tree,581441b4b20691e8a9f3b6b7bc312cec672dbe53
20170518_LB,20170518,LB,tree,9c1e420f679967b8eaea71ef60e7f12a4fe30c07
20170518_ROST,20170518,ROST,tree,4e53526f207c3b1762b8e703a2759f269734fac8
20170518_WMT,20170518,WMT,tree,6e8d70d2d3e4713827d1b4d707f3d23432ab9bd0
20170519_DE,20170519,DE,tree,48748dee21a24c21d430d017a99c98da9e41792b
20170523_AZO,20170523,AZO,tree,4997a147f588fb42c67cfeea550b2cc17ae1df0d
20170523_RAVN,20170523,RAVN,tree,8a76c1274720829c602c56e778abe07e38a23aee
20170524_AAP,20170524,AAP,tree,131be0c5b5032c12db865149203d375bc0df390f
20170524_GES,20170524,GES,tree,10f99a500a019137adcd559f40736209b389dd0d
20170524_HPQ,20170524,HPQ,tree,aa4fb32c3d744f68b23a581c10f3794d03f743f0
20170524_LOW,20170524,LOW,tree,b3f916f775eb34369913b0b928b90739762719df
20170524_PLUS,20170524,PLUS,tree,1e9edf7c2a1938faf6c44615e8db346482c14e3b
20170524_REX,20170524,REX,tree,651ef3849de38bd1c7844a5f39919ed950556360
20170524_TIF,20170524,TIF,tree,154acdd248a0a321bae4acf5a9f685bfbaa6e8ea
20170531_ADI,20170531,ADI,tree,314ef81938f57a442c21f109cc7b60f5c6fccf14
20170531_DAKT,20170531,DAKT,tree,3c77f6ba612caaecf17004aa3bb5e641b5def389
20170531_NX,20170531,NX,tree,7848bbb349bd9066716b5d4fa07b5d200486a7cc
20170531_OLLI,20170531,OLLI,tree,4041e9906634da2b0a79ea3eb0633f9bdb7f90d1
20170601_ZUMZ,20170601,ZUMZ,tree,eee2bd10da12d52d3ae2a15d04b9a33a05aea976
20170606_ALOG,20170606,ALOG,tree,7ca9674094703158e79664d5056ec3b660cf7d90
20170606_FRED,20170606,FRED,tree,a9e0464d29338fbe0e617a7a9de92aa1b1c40ecb
20170608_ASNA,20170608,ASNA,tree,404163858de2ab5ff79e25a5d6f5e1cd81602ffa
20170613_CVCO,20170613,CVCO,tree,9152e7fe7a5f7a142d9d77a441fbf332c65f7ceb
20170615_KR,20170615,KR,tree,0f58b56d9e1db67dcf326511c6dadd2fe2c6dba3
20170620_LEN,20170620,LEN,tree,e5e6362b4374784a2f20a336617f0ef2d9024a1a
20170622_ACN,20170622,ACN,tree,27167f500640d8ae902645f7c97e480608675b4d
20170622_BKS,20170622,BKS,tree,3b168695dabcd3ffc6bab96af3dd97737c3ed060
20170622_SONC,20170622,SONC,tree,de6f25d23e6777389b975f02e90722c31142c935
20170628_GIS,20170628,GIS,tree,fa2bef1f804e936a675f83c564ff8504b0bb6478
20170628_MON,20170628,MON,tree,90ba05fcb2dd734b698d06c0f0cd765c867bf5a9
20170628_PKE,20170628,PKE,tree,47ce6b12e6bcf428a59dd3d9ffed00981b4bf387
20170629_MU,20170629,MU,tree,4ec395cd87e934b642ddfc172f538015ac6d5c5d
20170629_WBA,20170629,WBA,tree,887ece110eee3ad064b338d2b7860052cba6c3cb
20170629_WOR,20170629,WOR,tree,100b9f625d7e21b62227e65c8149a2f5c2bad88a
20170711_AIR,20170711,AIR,tree,2a823efd99d9b36428956d21ed90a226414231e1
20170711_PEP,20170711,PEP,tree,49fa82148279d330d60265cadca6c178032cd567
20170718_EXPO,20170718,EXPO,tree,8137ef876833a9ef2ca80b901d8469ab8fa306c8
20170718_PLD,20170718,PLD,tree,c8eb8713535bf876b9e1545c170e791e2f7a3c85
20170719_AXP,20170719,AXP,tree,487c0ea090e6c6a6a921afe68b33fccde9946d6a
20170719_BHE,20170719,BHE,tree,bd6458cdfecd5453b81b7cfd2f7decbfbdfcfab9
20170719_CCI,20170719,CCI,tree,8a85abbfeba8063f7fed5a437bb5d4223ab934a8
20170719_HWC,20170719,HWC,tree,237541ea433d69a43f8d55eabcdf786d495966ec
20170719_USB,20170719,USB,tree,5436369f5dd4395e90447401d85ec0a2269c334f
20170720_ABT,20170720,ABT,tree,ba817943140932b5ff12dbb1817140c821bf7e23
20170720_EBAY,20170720,EBAY,tree,f596f869fc2433962e08380bc23afab79b71f3f0
20170720_GATX,20170720,GATX,tree,d8e2b7f5b21864ce5987b28f0808ea0bb4b6b743
20170720_HOMB,20170720,HOMB,tree,eb0f4d902dcf70c801c1d70aa1fc16a88f0628c0
20170720_HZO,20170720,HZO,tree,00d178fa3a321901d085c84e8db716a90aa89d4a
20170720_IIIN,20170720,IIIN,tree,833838df8d8a706d3c2390abe31d49a2d3a99d0c
20170720_MSFT,20170720,MSFT,tree,152d23f9af384b653e83096173a4d9b2852735db
20170720_SCHL,20170720,SCHL,tree,2f1131ade6b719b18405855ec06b7f24f5a22bf4
20170720_SHW,20170720,SHW,tree,e584936f37308af0d80dfa2ea3ca255e70878cc5
20170720_SNA,20170720,SNA,tree,4a9cdc4256e2c01b98dc8de1d9db7b92d6be5b4b
20170720_STC,20170720,STC,tree,a9d85e8d81526dd27e7ec12b7d45f6daf0f46fb9
20170721_ABCB,20170721,ABCB,tree,731dc7eaf640c8b46a3bed5b018d8f1d3ed26c40
20170721_CL,20170721,CL,tree,c6136f34a771de10c3cb7c0e41a6781663621840
20170721_MINI,20170721,MINI,tree,bc69453945d1b3225316b877345495499d24ed7b
20170721_NBHC,20170721,NBHC,tree,748a5b2835a43fd699c9f0978acc0b19648dda1e
20170721_SLB,20170721,SLB,tree,d3db1fada12c648736735f47bbb646051348755e
20170721_SXT,20170721,SXT,tree,bd2f2ba36553d2c073b52f57c0212c6e331967ad
20170724_CDNS,20170724,CDNS,tree,35e4d9f0db101cba73d76000a99e3c038bb1e6bf
20170724_HAL,20170724,HAL,tree,a22c217e11b33b1416b56b16da04b65c54c18d62
