period,line,value,letter,method,vintage_order
2Q24,fcf_capex,-8.0,4Q25,block,104
2Q24,fcf_capex,-8.0,1Q26,block,105
2Q24,fcf_capex,-8.0,2Q26,block,106
2Q24,fcf_cfo,1051.0,2Q24,block,98
2Q24,fcf_cfo,1051.0,3Q24,block,99
2Q24,fcf_cfo,1051.0,4Q24,block,100
2Q24,fcf_cfo,1051.0,1Q25,block,101
2Q24,fcf_cfo,1051.0,2Q25,block,102
2Q24,fcf_cfo,1051.0,3Q25,block,103
2Q24,fcf_cfo,1051.0,4Q25,block,104
2Q24,fcf_cfo,1051.0,1Q26,block,105
2Q24,fcf_cfo,1051.0,2Q26,block,106
2Q24,fcf_fcf,1043.0,2Q24,block,98
2Q24,fcf_fcf,1043.0,3Q24,block,99
2Q24,fcf_fcf,1043.0,4Q24,block,100
2Q24,fcf_fcf,1043.0,1Q25,block,101
2Q24,fcf_fcf,1043.0,2Q25,block,102
2Q24,fcf_fcf,1043.0,3Q25,block,103
2Q24,fcf_fcf,1043.0,4Q25,block,104
2Q24,fcf_fcf,1043.0,1Q26,block,105
2Q24,fcf_fcf,1043.0,2Q26,block,106
2Q24,recon_acq,1.0,3Q24,rows,99
2Q24,recon_acq,1.0,1Q25,block,101
2Q24,recon_acq,1.0,2Q25,block,102
2Q24,recon_acq,1.0,3Q25,block,103
2Q24,recon_acq,1.0,4Q25,block,104
2Q24,recon_acq,1.0,1Q26,rows,105
2Q24,recon_acq,1.0,2Q26,block,106
2Q24,recon_adj_ebitda,894.0,3Q24,rows,99
2Q24,recon_adj_ebitda,894.0,1Q25,block,101
2Q24,recon_adj_ebitda,894.0,2Q25,block,102
2Q24,recon_adj_ebitda,894.0,3Q25,block,103
2Q24,recon_adj_ebitda,894.0,4Q25,block,104
2Q24,recon_adj_ebitda,894.0,1Q26,rows,105
2Q24,recon_adj_ebitda,894.0,2Q26,block,106
2Q24,recon_da,14.0,3Q24,rows,99
2Q24,recon_da,14.0,1Q25,block,101
2Q24,recon_da,14.0,2Q25,block,102
2Q24,recon_da,14.0,3Q25,block,103
2Q24,recon_da,14.0,4Q25,block,104
2Q24,recon_da,14.0,1Q26,rows,105
2Q24,recon_da,14.0,2Q26,block,106
2Q24,recon_int_exp,9.0,2Q26,block,106
2Q24,recon_int_inc,-226.0,3Q24,rows,99
2Q24,recon_int_inc,-226.0,1Q25,block,101
2Q24,recon_int_inc,-226.0,2Q25,block,102
2Q24,recon_int_inc,-226.0,3Q25,block,103
2Q24,recon_int_inc,-226.0,4Q25,block,104
2Q24,recon_int_inc,-226.0,1Q26,rows,105
2Q24,recon_int_inc,-226.0,2Q26,block,106
2Q24,recon_ipo,0.0,2Q25,block,102
2Q24,recon_ipo,0.0,3Q25,block,103
2Q24,recon_ipo,0.0,4Q25,block,104
2Q24,recon_ipo,0.0,2Q26,block,106
2Q24,recon_lodging,0.0,3Q24,rows,99
2Q24,recon_lodging,0.0,1Q25,block,101
2Q24,recon_lodging,0.0,2Q25,block,102
2Q24,recon_lodging,0.0,3Q25,block,103
2Q24,recon_lodging,0.0,4Q25,block,104
2Q24,recon_lodging,0.0,1Q26,rows,105
2Q24,recon_lodging,0.0,2Q26,block,106
2Q24,recon_net_income,555.0,3Q24,rows,99
2Q24,recon_net_income,555.0,1Q25,block,101
2Q24,recon_net_income,555.0,2Q25,block,102
2Q24,recon_net_income,555.0,3Q25,block,103
2Q24,recon_net_income,555.0,4Q25,block,104
2Q24,recon_net_income,555.0,1Q26,rows,105
2Q24,recon_net_income,555.0,2Q26,block,106
2Q24,recon_other,42.0,3Q24,rows,99
2Q24,recon_other,42.0,1Q25,block,101
2Q24,recon_other,42.0,2Q25,block,102
2Q24,recon_other,42.0,3Q25,block,103
2Q24,recon_other,42.0,4Q25,block,104
2Q24,recon_other,42.0,1Q26,rows,105
2Q24,recon_other,33.0,2Q26,block,106
2Q24,recon_revenue,2748.0,3Q24,rows,99
2Q24,recon_revenue,2748.0,1Q25,block,101
2Q24,recon_revenue,2748.0,2Q25,block,102
2Q24,recon_revenue,2748.0,3Q25,block,103
2Q24,recon_revenue,2748.0,4Q25,block,104
2Q24,recon_revenue,2748.0,1Q26,rows,105
2Q24,recon_revenue,2748.0,2Q26,block,106
2Q24,recon_sbc,382.0,3Q24,rows,99
2Q24,recon_sbc,382.0,1Q25,block,101
2Q24,recon_sbc,382.0,2Q25,block,102
2Q24,recon_sbc,382.0,3Q25,block,103
2Q24,recon_sbc,382.0,4Q25,block,104
2Q24,recon_sbc,382.0,1Q26,rows,105
2Q24,recon_sbc,382.0,2Q26,block,106
2Q24,recon_tax,126.0,3Q24,rows,99
2Q24,recon_tax,126.0,1Q25,block,101
2Q24,recon_tax,126.0,2Q25,block,102
2Q24,recon_tax,126.0,3Q25,block,103
2Q24,recon_tax,126.0,4Q25,block,104
2Q24,recon_tax,126.0,1Q26,rows,105
2Q24,recon_tax,126.0,2Q26,block,106
2Q25,fcf_capex,-13.0,2Q25,block,102
2Q25,fcf_capex,-13.0,3Q25,block,103
2Q25,fcf_capex,-13.0,4Q25,block,104
2Q25,fcf_capex,-13.0,1Q26,block,105
2Q25,fcf_capex,-13.0,2Q26,block,106
2Q25,fcf_cfo,975.0,2Q25,block,102
2Q25,fcf_cfo,975.0,3Q25,block,103
2Q25,fcf_cfo,975.0,4Q25,block,104
2Q25,fcf_cfo,975.0,1Q26,block,105
2Q25,fcf_cfo,975.0,2Q26,block,106
2Q25,fcf_fcf,962.0,2Q25,block,102
2Q25,fcf_fcf,962.0,3Q25,block,103
2Q25,fcf_fcf,962.0,4Q25,block,104
2Q25,fcf_fcf,962.0,1Q26,block,105
2Q25,fcf_fcf,962.0,2Q26,block,106
2Q25,recon_acq,-2.0,2Q25,block,102
2Q25,recon_acq,-2.0,3Q25,block,103
2Q25,recon_acq,-2.0,4Q25,block,104
2Q25,recon_acq,-2.0,2Q26,block,106
2Q25,recon_adj_ebitda,1043.0,2Q25,block,102
2Q25,recon_adj_ebitda,1043.0,3Q25,block,103
2Q25,recon_adj_ebitda,1043.0,4Q25,block,104
2Q25,recon_adj_ebitda,1043.0,2Q26,block,106
2Q25,recon_da,21.0,2Q25,block,102
2Q25,recon_da,21.0,3Q25,block,103
2Q25,recon_da,21.0,4Q25,block,104
2Q25,recon_da,21.0,2Q26,block,106
2Q25,recon_int_exp,6.0,2Q26,block,106
2Q25,recon_int_inc,-190.0,2Q25,block,102
2Q25,recon_int_inc,-190.0,3Q25,block,103
2Q25,recon_int_inc,-190.0,4Q25,block,104
2Q25,recon_int_inc,-190.0,2Q26,block,106
2Q25,recon_ipo,-5.0,2Q25,block,102
2Q25,recon_ipo,-5.0,3Q25,block,103
2Q25,recon_ipo,-5.0,4Q25,block,104
2Q25,recon_ipo,-5.0,2Q26,block,106
2Q25,recon_lodging,-7.0,2Q25,block,102
2Q25,recon_lodging,-7.0,3Q25,block,103
2Q25,recon_lodging,-7.0,4Q25,block,104
2Q25,recon_lodging,-7.0,2Q26,block,106
2Q25,recon_net_income,642.0,2Q25,block,102
2Q25,recon_net_income,642.0,3Q25,block,103
2Q25,recon_net_income,642.0,4Q25,block,104
2Q25,recon_net_income,642.0,2Q26,block,106
2Q25,recon_other,23.0,2Q25,block,102
2Q25,recon_other,23.0,3Q25,block,103
2Q25,recon_other,23.0,4Q25,block,104
2Q25,recon_other,17.0,2Q26,block,106
2Q25,recon_revenue,3096.0,2Q25,block,102
2Q25,recon_revenue,3096.0,3Q25,block,103
2Q25,recon_revenue,3096.0,4Q25,block,104
2Q25,recon_revenue,3096.0,2Q26,block,106
2Q25,recon_sbc,424.0,2Q25,block,102
2Q25,recon_sbc,424.0,3Q25,block,103
2Q25,recon_sbc,424.0,4Q25,block,104
2Q25,recon_sbc,424.0,2Q26,block,106
2Q25,recon_tax,137.0,2Q25,block,102
2Q25,recon_tax,137.0,3Q25,block,103
2Q25,recon_tax,137.0,4Q25,block,104
2Q25,recon_tax,137.0,2Q26,block,106
2Q26,fcf_capex,-17.0,2Q26,block,106
2Q26,fcf_cfo,1270.0,2Q26,block,106
2Q26,fcf_fcf,1253.0,2Q26,block,106
2Q26,recon_acq,1.0,2Q26,block,106
2Q26,recon_adj_ebitda,1261.0,2Q26,block,106
2Q26,recon_da,17.0,2Q26,block,106
2Q26,recon_int_exp,37.0,2Q26,block,106
2Q26,recon_int_inc,-183.0,2Q26,block,106
2Q26,recon_ipo,0.0,2Q26,block,106
2Q26,recon_lodging,-2.0,2Q26,block,106
2Q26,recon_net_income,816.0,2Q26,block,106
2Q26,recon_other,7.0,2Q26,block,106
2Q26,recon_revenue,3608.0,2Q26,block,106
2Q26,recon_sbc,487.0,2Q26,block,106
2Q26,recon_tax,81.0,2Q26,block,106
3Q18,fcf_capex,-21.314,424B4,rows,-1
3Q18,fcf_cfo,96.229,424B4,rows,-1
3Q18,fcf_fcf,74.915,424B4,rows,-1
3Q18,recon_adj_ebitda,360.005,424B4,rows,-1
3Q18,recon_da,20.186,424B4,rows,-1
3Q18,recon_int_exp,4.948,424B4,rows,-1
3Q18,recon_int_inc,-19.711000000000002,424B4,rows,-1
3Q18,recon_lodging,5.141,424B4,rows,-1
3Q18,recon_net_income,337.896,424B4,rows,-1
3Q18,recon_other,5.724,424B4,rows,-1
3Q18,recon_restr,0.0,424B4,rows,-1
3Q18,recon_sbc,13.4,424B4,rows,-1
3Q18,recon_tax,-7.579,424B4,rows,-1
3Q19,fcf_capex,-31.813000000000002,424B4,rows,-1
3Q19,fcf_capex,-31.813000000000002,4Q20,block,84
3Q19,fcf_capex,-31.813000000000002,3Q21,rows,87
3Q19,fcf_capex,-31.813000000000002,4Q21,rows,88
3Q19,fcf_capex,-31.8,1Q22,rows,89
3Q19,fcf_capex,-31.8,2Q22,block,90
3Q19,fcf_capex,-32.0,4Q22,block,92
3Q19,fcf_capex,-32.0,1Q23,block,93
3Q19,fcf_capex,-32.0,2Q23,block,94
3Q19,fcf_capex,-32.0,3Q23,block,95
3Q19,fcf_capex,-32.0,4Q23,block,96
3Q19,fcf_cfo,-46.557,424B4,rows,-1
3Q19,fcf_cfo,-46.557,4Q20,block,84
3Q19,fcf_cfo,-46.557,3Q21,rows,87
3Q19,fcf_cfo,-46.557,4Q21,rows,88
3Q19,fcf_cfo,-42.2,1Q22,rows,89
3Q19,fcf_cfo,-42.2,2Q22,block,90
3Q19,fcf_cfo,-42.0,4Q22,block,92
3Q19,fcf_cfo,-42.0,1Q23,block,93
3Q19,fcf_cfo,-42.0,2Q23,block,94
3Q19,fcf_cfo,-43.0,3Q23,block,95
3Q19,fcf_cfo,-43.0,4Q23,block,96
3Q19,fcf_fcf,-78.37,424B4,rows,-1
3Q19,fcf_fcf,-78.37,4Q20,block,84
3Q19,fcf_fcf,-78.37,3Q21,rows,87
3Q19,fcf_fcf,-78.37,4Q21,rows,88
3Q19,fcf_fcf,-74.0,1Q22,rows,89
3Q19,fcf_fcf,-74.0,2Q22,block,90
3Q19,fcf_fcf,-74.0,4Q22,block,92
3Q19,fcf_fcf,-74.0,1Q23,block,93
3Q19,fcf_fcf,-74.0,2Q23,block,94
3Q19,fcf_fcf,-75.0,3Q23,block,95
3Q19,fcf_fcf,-75.0,4Q23,block,96
3Q19,recon_acq,0.0,4Q20,rows,84
3Q19,recon_acq,0.0,3Q21,block,87
3Q19,recon_acq,0.0,4Q21,block,88
3Q19,recon_acq,0.0,1Q22,block,89
3Q19,recon_acq,0.0,2Q22,block,90
3Q19,recon_acq,0.0,4Q22,block,92
3Q19,recon_acq,0.0,1Q23,block,93
3Q19,recon_acq,0.0,2Q23,block,94
3Q19,recon_acq,0.0,3Q23,block,95
3Q19,recon_acq,0.0,4Q23,block,96
3Q19,recon_adj_ebitda,313.583,424B4,rows,-1
3Q19,recon_adj_ebitda,313.583,4Q20,rows,84
3Q19,recon_adj_ebitda,313.583,3Q21,block,87
3Q19,recon_adj_ebitda,313.583,4Q21,block,88
3Q19,recon_adj_ebitda,313.6,1Q22,block,89
3Q19,recon_adj_ebitda,313.6,2Q22,block,90
3Q19,recon_adj_ebitda,313.0,4Q22,block,92
3Q19,recon_adj_ebitda,313.0,1Q23,block,93
3Q19,recon_adj_ebitda,313.0,2Q23,block,94
3Q19,recon_adj_ebitda,313.0,3Q23,block,95
3Q19,recon_adj_ebitda,313.0,4Q23,block,96
3Q19,recon_da,31.198,424B4,rows,-1
3Q19,recon_da,31.198,4Q20,rows,84
3Q19,recon_da,31.198,3Q21,block,87
3Q19,recon_da,31.198,4Q21,block,88
3Q19,recon_da,31.2,1Q22,block,89
3Q19,recon_da,31.2,2Q22,block,90
3Q19,recon_da,31.0,4Q22,block,92
3Q19,recon_da,31.0,1Q23,block,93
3Q19,recon_da,31.0,2Q23,block,94
3Q19,recon_da,31.0,3Q23,block,95
3Q19,recon_da,31.0,4Q23,block,96
3Q19,recon_int_exp,2.533,424B4,rows,-1
3Q19,recon_int_exp,2.533,4Q20,rows,84
3Q19,recon_int_exp,2.533,3Q21,block,87
3Q19,recon_int_exp,2.533,4Q21,block,88
3Q19,recon_int_exp,2.5,1Q22,block,89
3Q19,recon_int_exp,2.5,2Q22,block,90
3Q19,recon_int_exp,3.0,4Q22,block,92
3Q19,recon_int_exp,3.0,1Q23,block,93
3Q19,recon_int_exp,3.0,2Q23,block,94
3Q19,recon_int_exp,3.0,3Q23,block,95
3Q19,recon_int_exp,3.0,4Q23,block,96
3Q19,recon_int_inc,-21.990000000000002,424B4,rows,-1
3Q19,recon_int_inc,-21.990000000000002,4Q20,rows,84
3Q19,recon_int_inc,-21.990000000000002,3Q21,block,87
3Q19,recon_int_inc,-21.990000000000002,4Q21,block,88
3Q19,recon_int_inc,-22.0,1Q22,block,89
3Q19,recon_int_inc,-22.0,2Q22,block,90
3Q19,recon_int_inc,-21.0,4Q22,block,92
3Q19,recon_int_inc,-21.0,1Q23,block,93
3Q19,recon_int_inc,-21.0,2Q23,block,94
3Q19,recon_int_inc,-22.0,3Q23,block,95
3Q19,recon_int_inc,-22.0,4Q23,block,96
3Q19,recon_ipo,0.0,4Q20,rows,84
3Q19,recon_ipo,0.0,3Q21,block,87
3Q19,recon_ipo,0.0,4Q21,block,88
3Q19,recon_ipo,0.0,1Q22,block,89
3Q19,recon_ipo,0.0,2Q22,block,90
3Q19,recon_lodging,9.657,424B4,rows,-1
3Q19,recon_lodging,9.657,4Q20,rows,84
3Q19,recon_lodging,9.657,3Q21,block,87
3Q19,recon_lodging,9.657,4Q21,block,88
3Q19,recon_lodging,9.7,1Q22,block,89
3Q19,recon_lodging,9.7,2Q22,block,90
3Q19,recon_lodging,9.0,4Q22,block,92
3Q19,recon_lodging,9.0,1Q23,block,93
3Q19,recon_lodging,9.0,2Q23,block,94
3Q19,recon_lodging,10.0,3Q23,block,95
3Q19,recon_lodging,10.0,4Q23,block,96
3Q19,recon_net_income,266.65,424B4,rows,-1
3Q19,recon_net_income,266.65,4Q20,rows,84
3Q19,recon_net_income,266.65,3Q21,block,87
3Q19,recon_net_income,266.65,4Q21,block,88
3Q19,recon_net_income,266.7,1Q22,block,89
3Q19,recon_net_income,266.7,2Q22,block,90
3Q19,recon_net_income,266.0,4Q22,block,92
3Q19,recon_net_income,266.0,1Q23,block,93
3Q19,recon_net_income,266.0,2Q23,block,94
3Q19,recon_net_income,266.0,3Q23,block,95
3Q19,recon_net_income,266.0,4Q23,block,96
3Q19,recon_other,-29.315,424B4,rows,-1
3Q19,recon_other,-29.315,4Q20,rows,84
3Q19,recon_other,-29.315,3Q21,block,87
3Q19,recon_other,-29.315,4Q21,block,88
3Q19,recon_other,-29.3,1Q22,block,89
3Q19,recon_other,-29.3,2Q22,block,90
3Q19,recon_other,-29.0,4Q22,block,92
3Q19,recon_other,-29.0,1Q23,block,93
3Q19,recon_other,-29.0,2Q23,block,94
3Q19,recon_other,-29.0,3Q23,block,95
3Q19,recon_other,-29.0,4Q23,block,96
3Q19,recon_restr,0.0,424B4,rows,-1
3Q19,recon_restr,0.0,4Q20,rows,84
3Q19,recon_restr,0.0,3Q21,block,87
3Q19,recon_restr,0.0,4Q21,block,88
3Q19,recon_restr,0.0,1Q22,block,89
3Q19,recon_restr,0.0,2Q22,block,90
3Q19,recon_restr,0.0,4Q22,block,92
3Q19,recon_restr,0.0,1Q23,block,93
3Q19,recon_restr,0.0,2Q23,block,94
3Q19,recon_restr,0.0,3Q23,block,95
3Q19,recon_restr,0.0,4Q23,block,96
3Q19,recon_revenue,1645.761,3Q21,block,87
3Q19,recon_revenue,1645.761,4Q21,block,88
3Q19,recon_revenue,1645.7,1Q22,block,89
3Q19,recon_revenue,1645.7,2Q22,block,90
3Q19,recon_revenue,1646.0,4Q22,block,92
3Q19,recon_revenue,1646.0,1Q23,block,93
3Q19,recon_revenue,1645.0,2Q23,block,94
3Q19,recon_revenue,1645.0,3Q23,block,95
3Q19,recon_revenue,1645.0,4Q23,block,96
3Q19,recon_sbc,40.198,424B4,rows,-1
3Q19,recon_sbc,40.198,4Q20,rows,84
3Q19,recon_sbc,40.198,3Q21,block,87
3Q19,recon_sbc,40.198,4Q21,block,88
3Q19,recon_sbc,40.2,1Q22,block,89
3Q19,recon_sbc,40.2,2Q22,block,90
3Q19,recon_sbc,40.0,4Q22,block,92
3Q19,recon_sbc,40.0,1Q23,block,93
3Q19,recon_sbc,40.0,2Q23,block,94
3Q19,recon_sbc,40.0,3Q23,block,95
3Q19,recon_sbc,40.0,4Q23,block,96
3Q19,recon_tax,14.652000000000001,424B4,rows,-1
3Q19,recon_tax,14.652000000000001,4Q20,rows,84
3Q19,recon_tax,14.652000000000001,3Q21,block,87
3Q19,recon_tax,14.652000000000001,4Q21,block,88
3Q19,recon_tax,14.6,1Q22,block,89
3Q19,recon_tax,14.6,2Q22,block,90
3Q19,recon_tax,14.0,4Q22,block,92
3Q19,recon_tax,14.0,1Q23,block,93
3Q19,recon_tax,14.0,2Q23,block,94
3Q19,recon_tax,14.0,3Q23,block,95
3Q19,recon_tax,14.0,4Q23,block,96
3Q20,fcf_capex,-7.636,424B4,rows,-1
3Q20,fcf_capex,-7.636,4Q20,block,84
3Q20,fcf_capex,-7.636,1Q21,block,85
3Q20,fcf_capex,-7.636,2Q21,block,86
3Q20,fcf_capex,-7.636,3Q21,rows,87
3Q20,fcf_capex,-7.636,4Q21,rows,88
3Q20,fcf_capex,-7.6,1Q22,rows,89
3Q20,fcf_capex,-7.6,2Q22,block,90
3Q20,fcf_cfo,335.67,424B4,rows,-1
3Q20,fcf_cfo,335.67,4Q20,block,84
3Q20,fcf_cfo,335.67,1Q21,block,85
3Q20,fcf_cfo,335.67,2Q21,block,86
3Q20,fcf_cfo,335.67,3Q21,rows,87
3Q20,fcf_cfo,335.67,4Q21,rows,88
3Q20,fcf_cfo,338.3,1Q22,rows,89
3Q20,fcf_cfo,338.3,2Q22,block,90
3Q20,fcf_fcf,328.034,424B4,rows,-1
3Q20,fcf_fcf,328.034,4Q20,block,84
3Q20,fcf_fcf,328.034,1Q21,block,85
3Q20,fcf_fcf,328.034,2Q21,block,86
3Q20,fcf_fcf,328.034,3Q21,rows,87
3Q20,fcf_fcf,328.034,4Q21,rows,88
3Q20,fcf_fcf,330.7,1Q22,rows,89
3Q20,fcf_fcf,330.7,2Q22,block,90
3Q20,recon_acq,0.0,4Q20,rows,84
3Q20,recon_acq,0.0,1Q21,rows,85
3Q20,recon_acq,0.0,2Q21,rows,86
3Q20,recon_acq,0.0,3Q21,block,87
3Q20,recon_acq,0.0,4Q21,block,88
3Q20,recon_acq,0.0,1Q22,block,89
3Q20,recon_acq,0.0,2Q22,block,90
3Q20,recon_adj_ebitda,501.443,424B4,rows,-1
3Q20,recon_adj_ebitda,501.443,4Q20,rows,84
3Q20,recon_adj_ebitda,501.443,1Q21,rows,85
3Q20,recon_adj_ebitda,501.443,2Q21,rows,86
3Q20,recon_adj_ebitda,501.443,3Q21,block,87
3Q20,recon_adj_ebitda,501.443,4Q21,block,88
3Q20,recon_adj_ebitda,501.4,1Q22,block,89
3Q20,recon_adj_ebitda,501.4,2Q22,block,90
3Q20,recon_da,29.638,424B4,rows,-1
3Q20,recon_da,29.638,4Q20,rows,84
3Q20,recon_da,29.638,1Q21,rows,85
3Q20,recon_da,29.638,2Q21,rows,86
3Q20,recon_da,29.638,3Q21,block,87
3Q20,recon_da,29.638,4Q21,block,88
3Q20,recon_da,29.6,1Q22,block,89
3Q20,recon_da,29.6,2Q22,block,90
3Q20,recon_int_exp,59.867000000000004,424B4,rows,-1
3Q20,recon_int_exp,59.867000000000004,4Q20,rows,84
3Q20,recon_int_exp,59.867000000000004,1Q21,rows,85
3Q20,recon_int_exp,59.867000000000004,2Q21,rows,86
3Q20,recon_int_exp,59.867000000000004,3Q21,block,87
3Q20,recon_int_exp,59.867000000000004,4Q21,block,88
3Q20,recon_int_exp,59.8,1Q22,block,89
3Q20,recon_int_exp,59.8,2Q22,block,90
3Q20,recon_int_inc,-4.325,424B4,rows,-1
3Q20,recon_int_inc,-4.325,4Q20,rows,84
3Q20,recon_int_inc,-4.325,1Q21,rows,85
3Q20,recon_int_inc,-4.325,2Q21,rows,86
3Q20,recon_int_inc,-4.325,3Q21,block,87
3Q20,recon_int_inc,-4.325,4Q21,block,88
3Q20,recon_int_inc,-4.3,1Q22,block,89
3Q20,recon_int_inc,-4.3,2Q22,block,90
3Q20,recon_ipo,0.0,4Q20,rows,84
3Q20,recon_ipo,0.0,1Q21,rows,85
3Q20,recon_ipo,0.0,2Q21,rows,86
3Q20,recon_ipo,0.0,3Q21,block,87
3Q20,recon_ipo,0.0,4Q21,block,88
3Q20,recon_ipo,0.0,1Q22,block,89
3Q20,recon_ipo,0.0,2Q22,block,90
3Q20,recon_lodging,0.907,424B4,rows,-1
3Q20,recon_lodging,0.907,4Q20,rows,84
3Q20,recon_lodging,0.907,1Q21,rows,85
3Q20,recon_lodging,0.907,2Q21,rows,86
3Q20,recon_lodging,0.907,3Q21,block,87
3Q20,recon_lodging,0.907,4Q21,block,88
3Q20,recon_lodging,0.9,1Q22,block,89
3Q20,recon_lodging,0.9,2Q22,block,90
3Q20,recon_net_income,219.328,424B4,rows,-1
3Q20,recon_net_income,219.328,4Q20,rows,84
3Q20,recon_net_income,219.328,1Q21,rows,85
3Q20,recon_net_income,219.328,2Q21,rows,86
3Q20,recon_net_income,219.328,3Q21,block,87
3Q20,recon_net_income,219.328,4Q21,block,88
3Q20,recon_net_income,219.3,1Q22,block,89
3Q20,recon_net_income,219.3,2Q22,block,90
3Q20,recon_other,56.143,424B4,rows,-1
3Q20,recon_other,56.143,4Q20,rows,84
3Q20,recon_other,56.143,1Q21,rows,85
3Q20,recon_other,56.143,2Q21,rows,86
3Q20,recon_other,56.143,3Q21,block,87
3Q20,recon_other,56.143,4Q21,block,88
3Q20,recon_other,56.2,1Q22,block,89
3Q20,recon_other,56.2,2Q22,block,90
3Q20,recon_restr,22.728,424B4,rows,-1
3Q20,recon_restr,22.728,4Q20,rows,84
3Q20,recon_restr,22.728,1Q21,rows,85
3Q20,recon_restr,22.728,2Q21,rows,86
3Q20,recon_restr,22.728,3Q21,block,87
3Q20,recon_restr,22.728,4Q21,block,88
3Q20,recon_restr,22.8,1Q22,block,89
3Q20,recon_restr,22.8,2Q22,block,90
3Q20,recon_revenue,1342.3310000000001,3Q21,block,87
3Q20,recon_revenue,1342.3310000000001,4Q21,block,88
3Q20,recon_revenue,1342.3,1Q22,block,89
3Q20,recon_revenue,1342.3,2Q22,block,90
3Q20,recon_sbc,29.433,424B4,rows,-1
3Q20,recon_sbc,29.433,4Q20,rows,84
3Q20,recon_sbc,29.433,1Q21,rows,85
3Q20,recon_sbc,29.433,2Q21,rows,86
3Q20,recon_sbc,29.433,3Q21,block,87
3Q20,recon_sbc,29.433,4Q21,block,88
3Q20,recon_sbc,29.4,1Q22,block,89
3Q20,recon_sbc,29.4,2Q22,block,90
3Q20,recon_tax,87.724,424B4,rows,-1
3Q20,recon_tax,87.724,4Q20,rows,84
3Q20,recon_tax,87.724,1Q21,rows,85
3Q20,recon_tax,87.724,2Q21,rows,86
3Q20,recon_tax,87.724,3Q21,block,87
3Q20,recon_tax,87.724,4Q21,block,88
3Q20,recon_tax,87.7,1Q22,block,89
3Q20,recon_tax,87.7,2Q22,block,90
3Q21,fcf_capex,-5.506,3Q21,rows,87
3Q21,fcf_capex,-5.506,4Q21,rows,88
3Q21,fcf_capex,-5.6,1Q22,rows,89
3Q21,fcf_capex,-5.6,2Q22,block,90
3Q21,fcf_capex,-5.6,3Q22,block,91
3Q21,fcf_capex,-6.0,4Q22,block,92
3Q21,fcf_cfo,523.178,3Q21,rows,87
3Q21,fcf_cfo,523.178,4Q21,rows,88
3Q21,fcf_cfo,527.8,1Q22,rows,89
3Q21,fcf_cfo,534.8,2Q22,block,90
3Q21,fcf_cfo,534.8,3Q22,block,91
3Q21,fcf_cfo,535.0,4Q22,block,92
3Q21,fcf_fcf,517.672,3Q21,rows,87
3Q21,fcf_fcf,517.672,4Q21,rows,88
3Q21,fcf_fcf,522.2,1Q22,rows,89
3Q21,fcf_fcf,529.2,2Q22,block,90
3Q21,fcf_fcf,529.2,3Q22,block,91
3Q21,fcf_fcf,529.0,4Q22,block,92
3Q21,recon_acq,3.2,3Q21,block,87
3Q21,recon_acq,3.2,4Q21,block,88
3Q21,recon_acq,3.1,1Q22,block,89
3Q21,recon_acq,3.1,2Q22,block,90
3Q21,recon_acq,3.1,3Q22,block,91
3Q21,recon_acq,4.0,4Q22,block,92
3Q21,recon_adj_ebitda,1101.281,3Q21,block,87
3Q21,recon_adj_ebitda,1101.281,4Q21,block,88
3Q21,recon_adj_ebitda,1101.2,1Q22,block,89
3Q21,recon_adj_ebitda,1101.2,2Q22,block,90
3Q21,recon_adj_ebitda,1101.2,3Q22,block,91
3Q21,recon_adj_ebitda,1101.0,4Q22,block,92
3Q21,recon_da,33.687,3Q21,block,87
3Q21,recon_da,33.687,4Q21,block,88
3Q21,recon_da,33.7,1Q22,block,89
3Q21,recon_da,33.7,2Q22,block,90
3Q21,recon_da,33.7,3Q22,block,91
3Q21,recon_da,34.0,4Q22,block,92
3Q21,recon_int_exp,6.649,3Q21,block,87
3Q21,recon_int_exp,6.649,4Q21,block,88
3Q21,recon_int_exp,6.7,1Q22,block,89
3Q21,recon_int_exp,6.7,2Q22,block,90
3Q21,recon_int_exp,6.7,3Q22,block,91
3Q21,recon_int_exp,7.0,4Q22,block,92
3Q21,recon_int_inc,-2.962,3Q21,block,87
3Q21,recon_int_inc,-2.962,4Q21,block,88
3Q21,recon_int_inc,-3.0,1Q22,block,89
3Q21,recon_int_inc,-3.0,2Q22,block,90
3Q21,recon_int_inc,-3.0,3Q22,block,91
3Q21,recon_int_inc,-3.0,4Q22,block,92
3Q21,recon_ipo,0.0,3Q21,block,87
3Q21,recon_ipo,0.0,4Q21,block,88
3Q21,recon_ipo,0.0,1Q22,block,89
3Q21,recon_ipo,0.0,2Q22,block,90
3Q21,recon_lodging,2.047,3Q21,block,87
3Q21,recon_lodging,2.047,4Q21,block,88
3Q21,recon_lodging,2.0,1Q22,block,89
3Q21,recon_lodging,2.0,2Q22,block,90
3Q21,recon_lodging,2.0,3Q22,block,91
3Q21,recon_lodging,2.0,4Q22,block,92
3Q21,recon_net_income,833.893,3Q21,block,87
3Q21,recon_net_income,833.893,4Q21,block,88
3Q21,recon_net_income,833.9,1Q22,block,89
3Q21,recon_net_income,833.9,2Q22,block,90
3Q21,recon_net_income,833.9,3Q22,block,91
3Q21,recon_net_income,833.0,4Q22,block,92
3Q21,recon_other,-2.172,3Q21,block,87
3Q21,recon_other,-2.172,4Q21,block,88
3Q21,recon_other,-2.2,1Q22,block,89
