period,line,value,source,source_detail,vintage
2Q26,pretax_income,897.0,xbrl,xbrl:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest 3M to 2026-06-30 10-Q filed 2026-08-06,
2Q26,tax_provision,81.0,xbrl,xbrl:IncomeTaxExpenseBenefit 3M to 2026-06-30 10-Q filed 2026-08-06,
2Q26,net_income,816.0,xbrl,xbrl:NetIncomeLoss 3M to 2026-06-30 10-Q filed 2026-08-06,
2Q26,adj_ebitda_reported,1261.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,da,17.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,sbc_recon,487.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,ipo_settlement,0.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,acq_impacts,1.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,lodging_tax_reserves,-2.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,restr_recon,0.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,net_income_letter,816.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,tax_provision_letter,81.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,interest_expense_letter,37.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,other_income_expense_letter,-7.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,interest_income_letter,183.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Adjusted EBITDA reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,nonop_ex_interest_income,-44.0,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
2Q26,other_income_expense,-7.0,derived,nonop_ex_interest_income + interest expense,
2Q26,shares_diluted_m,597.0,xbrl,xbrl:WeightedAverageNumberOfDilutedSharesOutstanding 3M to 2026-06-30 10-Q filed 2026-08-06,
2Q26,shares_basic_m,592.0,xbrl,xbrl:WeightedAverageNumberOfSharesOutstandingBasic 3M to 2026-06-30 10-Q filed 2026-08-06,
2Q26,eps_diluted,1.37,xbrl,xbrl:IncomeLossFromContinuingOperationsPerDilutedShare 3M to 2026-06-30 10-Q filed 2026-08-06,
2Q26,eps_basic,1.38,xbrl,xbrl:IncomeLossFromContinuingOperationsPerBasicShare 3M to 2026-06-30 10-Q filed 2026-08-06,
2Q26,sbc_ops,38.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q26,sbc_pd,298.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q26,sbc_sm,67.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q26,sbc_ga,84.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q26,sbc_restr,0.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q26,sbc_total_footnote,487.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) statement-of-operations footnote, column matched to the quarter's SBC total",
2Q26,sbc_total_is,487.0,letter/424B4,income statement footnote total (XBRL AllocatedShareBasedCompensationExpense not available),
2Q26,cor_cash,633.0,derived,cor_gaap minus nothing (no SBC in cost of revenue),
2Q26,ops_cash,323.0,derived,ops_gaap minus sbc_ops,
2Q26,pd_cash,374.0,derived,pd_gaap minus sbc_pd,
2Q26,sm_cash,808.0,derived,sm_gaap minus sbc_sm,
2Q26,ga_cash,225.0,derived,ga_gaap minus sbc_ga,
2Q26,cfo_letter,1270.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Free Cash Flow reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,capex,17.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Free Cash Flow reconciliation (1 vintages, latest 2Q26, first 2Q26) (purchases of property and equipment, shown positive)",
2Q26,fcf_reported,1253.0,letter,"letter 2Q26 (2Q26_d70413dex991.htm) Free Cash Flow reconciliation (1 vintages, latest 2Q26, first 2Q26)",
2Q26,cfo,1270.0,xbrl,xbrl:NetCashProvidedByUsedInOperatingActivities YTD to 2026-06-30 10-Q filed 2026-08-06 less YTD 1Q26,
2Q26,change_unearned_fees,97.0,xbrl,xbrl:IncreaseDecreaseInDeferredRevenue YTD to 2026-06-30 10-Q filed 2026-08-06 less YTD 1Q26,
2Q26,rsu_tax_withholding,165.0,xbrl,xbrl:PaymentsRelatedToTaxWithholdingForShareBasedCompensation YTD to 2026-06-30 10-Q filed 2026-08-06 less YTD 1Q26,
2Q26,income_taxes_paid,118.0,xbrl,xbrl:IncomeTaxesPaid YTD to 2026-06-30 10-Q filed 2026-08-06 less YTD 1Q26,
2Q26,sbc_cashflow,487.0,xbrl,xbrl:ShareBasedCompensation YTD to 2026-06-30 10-Q filed 2026-08-06 less YTD 1Q26,
2Q26,buybacks_cash,1051.0,xbrl,xbrl:PaymentsForRepurchaseOfCommonStock YTD to 2026-06-30 10-Q filed 2026-08-06 less YTD 1Q26,
2Q26,buybacks,1066.0,xbrl,xbrl:StockRepurchasedAndRetiredDuringPeriodValue 3M to 2026-06-30 10-Q filed 2026-08-06,
1Q21,change_funds_payable,1863.712,letter,letter 1Q21 (1Q21_d476842dex991.htm) cash-flow statement YTD,
1Q21,change_unearned_fees_letter,538.332,letter,letter 1Q21 (1Q21_d476842dex991.htm) cash-flow statement YTD,
1Q21,da_cashflow_letter,38.252,letter,letter 1Q21 (1Q21_d476842dex991.htm) cash-flow statement YTD,
1Q21,rsu_tax_letter,-15.054,letter,letter 1Q21 (1Q21_d476842dex991.htm) cash-flow statement YTD,
2Q21,change_funds_payable,2279.75,letter,letter 2Q21 (2Q21_d212971dex991.htm) cash-flow statement YTD less 1Q21 letter YTD,
2Q21,change_unearned_fees_letter,537.661,letter,letter 2Q21 (2Q21_d212971dex991.htm) cash-flow statement YTD less 1Q21 letter YTD,
2Q21,da_cashflow_letter,35.536,letter,letter 2Q21 (2Q21_d212971dex991.htm) cash-flow statement YTD less 1Q21 letter YTD,
3Q21,change_funds_payable,-2334.237,letter,letter 3Q21 (3Q21_d245727dex991.htm) cash-flow statement YTD less 2Q21 letter YTD,
3Q21,change_unearned_fees_letter,-591.496,letter,letter 3Q21 (3Q21_d245727dex991.htm) cash-flow statement YTD less 2Q21 letter YTD,
3Q21,da_cashflow_letter,33.687,letter,letter 3Q21 (3Q21_d245727dex991.htm) cash-flow statement YTD less 2Q21 letter YTD,
4Q21,change_funds_payable,-183.387,letter,letter 4Q21 (4Q21_d251410dex991.htm) cash-flow statement YTD less 3Q21 letter YTD,
4Q21,change_unearned_fees_letter,11.319,letter,letter 4Q21 (4Q21_d251410dex991.htm) cash-flow statement YTD less 3Q21 letter YTD,
4Q21,da_cashflow_letter,30.844,letter,letter 4Q21 (4Q21_d251410dex991.htm) cash-flow statement YTD less 3Q21 letter YTD,
1Q22,change_funds_payable,2396.635,letter,letter 1Q22 (1Q22_d711122dex991.htm) cash-flow statement YTD,
1Q22,change_unearned_fees_letter,844.019,letter,letter 1Q22 (1Q22_d711122dex991.htm) cash-flow statement YTD,
1Q22,da_cashflow_letter,29.232,letter,letter 1Q22 (1Q22_d711122dex991.htm) cash-flow statement YTD,
1Q22,rsu_tax_letter,-204.768,letter,letter 1Q22 (1Q22_d711122dex991.htm) cash-flow statement YTD,
2Q22,change_funds_payable,1560.607,letter,letter 2Q22 (2Q22_d353427dex991.htm) cash-flow statement YTD less 1Q22 letter YTD,
2Q22,change_unearned_fees_letter,234.302,letter,letter 2Q22 (2Q22_d353427dex991.htm) cash-flow statement YTD less 1Q22 letter YTD,
2Q22,da_cashflow_letter,26.005,letter,letter 2Q22 (2Q22_d353427dex991.htm) cash-flow statement YTD less 1Q22 letter YTD,
2Q22,rsu_tax_letter,-139.791,letter,letter 2Q22 (2Q22_d353427dex991.htm) cash-flow statement YTD less 1Q22 letter YTD,
3Q22,change_funds_payable,-2429.898,letter,letter 3Q22 (3Q22_d408297dex991.htm) cash-flow statement YTD less 2Q22 letter YTD,
3Q22,change_unearned_fees_letter,-759.703,letter,letter 3Q22 (3Q22_d408297dex991.htm) cash-flow statement YTD less 2Q22 letter YTD,
3Q22,da_cashflow_letter,12.815,letter,letter 3Q22 (3Q22_d408297dex991.htm) cash-flow statement YTD less 2Q22 letter YTD,
3Q22,rsu_tax_letter,-146.807,letter,letter 3Q22 (3Q22_d408297dex991.htm) cash-flow statement YTD less 2Q22 letter YTD,
4Q22,change_funds_payable,-197.344,letter,letter 4Q22 (4Q22_d451233dex991.htm) cash-flow statement YTD less 3Q22 letter YTD,
4Q22,change_unearned_fees_letter,-38.618,letter,letter 4Q22 (4Q22_d451233dex991.htm) cash-flow statement YTD less 3Q22 letter YTD,
4Q22,da_cashflow_letter,12.948,letter,letter 4Q22 (4Q22_d451233dex991.htm) cash-flow statement YTD less 3Q22 letter YTD,
4Q22,buybacks_letter,-500.0,letter,letter 4Q22 (4Q22_d451233dex991.htm) cash-flow statement YTD less 3Q22 letter YTD,
4Q22,rsu_tax_letter,-115.634,letter,letter 4Q22 (4Q22_d451233dex991.htm) cash-flow statement YTD less 3Q22 letter YTD,
1Q23,change_funds_payable,2913.0,letter,letter 1Q23 (1Q23_d453262dex991.htm) cash-flow statement YTD,
1Q23,change_unearned_fees_letter,989.0,letter,letter 1Q23 (1Q23_d453262dex991.htm) cash-flow statement YTD,
1Q23,da_cashflow_letter,11.0,letter,letter 1Q23 (1Q23_d453262dex991.htm) cash-flow statement YTD,
1Q23,buybacks_letter,-493.0,letter,letter 1Q23 (1Q23_d453262dex991.htm) cash-flow statement YTD,
1Q23,rsu_tax_letter,-151.0,letter,letter 1Q23 (1Q23_d453262dex991.htm) cash-flow statement YTD,
2Q23,change_funds_payable,1358.0,letter,letter 2Q23 (2Q23_d446942dex991.htm) cash-flow statement YTD less 1Q23 letter YTD,
2Q23,change_unearned_fees_letter,174.0,letter,letter 2Q23 (2Q23_d446942dex991.htm) cash-flow statement YTD less 1Q23 letter YTD,
2Q23,da_cashflow_letter,9.0,letter,letter 2Q23 (2Q23_d446942dex991.htm) cash-flow statement YTD less 1Q23 letter YTD,
2Q23,buybacks_letter,-507.0,letter,letter 2Q23 (2Q23_d446942dex991.htm) cash-flow statement YTD less 1Q23 letter YTD,
2Q23,rsu_tax_letter,-721.0,letter,letter 2Q23 (2Q23_d446942dex991.htm) cash-flow statement YTD less 1Q23 letter YTD,
3Q23,change_funds_payable,-3075.0,letter,letter 3Q23 (3Q23_d481318dex991.htm) cash-flow statement YTD less 2Q23 letter YTD,
3Q23,change_unearned_fees_letter,-879.0,letter,letter 3Q23 (3Q23_d481318dex991.htm) cash-flow statement YTD less 2Q23 letter YTD,
3Q23,da_cashflow_letter,8.0,letter,letter 3Q23 (3Q23_d481318dex991.htm) cash-flow statement YTD less 2Q23 letter YTD,
3Q23,buybacks_letter,-500.0,letter,letter 3Q23 (3Q23_d481318dex991.htm) cash-flow statement YTD less 2Q23 letter YTD,
3Q23,rsu_tax_letter,-151.0,letter,letter 3Q23 (3Q23_d481318dex991.htm) cash-flow statement YTD less 2Q23 letter YTD,
4Q23,change_funds_payable,-260.0,letter,letter 4Q23 (4Q23_d646462dex991.htm) cash-flow statement YTD less 3Q23 letter YTD,
4Q23,change_unearned_fees_letter,-42.0,letter,letter 4Q23 (4Q23_d646462dex991.htm) cash-flow statement YTD less 3Q23 letter YTD,
4Q23,da_cashflow_letter,16.0,letter,letter 4Q23 (4Q23_d646462dex991.htm) cash-flow statement YTD less 3Q23 letter YTD,
4Q23,rsu_tax_letter,-201.0,letter,letter 4Q23 (4Q23_d646462dex991.htm) cash-flow statement YTD less 3Q23 letter YTD,
1Q24,change_funds_payable,2993.0,letter,letter 1Q24 (1Q24_d813800dex991.htm) cash-flow statement YTD,
1Q24,change_unearned_fees_letter,1008.0,letter,letter 1Q24 (1Q24_d813800dex991.htm) cash-flow statement YTD,
1Q24,da_cashflow_letter,14.0,letter,letter 1Q24 (1Q24_d813800dex991.htm) cash-flow statement YTD,
1Q24,rsu_tax_letter,-155.0,letter,letter 1Q24 (1Q24_d813800dex991.htm) cash-flow statement YTD,
2Q24,change_funds_payable,1661.0,letter,letter 2Q24 (2Q24_d831385dex991.htm) cash-flow statement YTD less 1Q24 letter YTD,
2Q24,change_unearned_fees_letter,191.0,letter,letter 2Q24 (2Q24_d831385dex991.htm) cash-flow statement YTD less 1Q24 letter YTD,
2Q24,da_cashflow_letter,14.0,letter,letter 2Q24 (2Q24_d831385dex991.htm) cash-flow statement YTD less 1Q24 letter YTD,
2Q24,rsu_tax_letter,-154.0,letter,letter 2Q24 (2Q24_d831385dex991.htm) cash-flow statement YTD less 1Q24 letter YTD,
3Q24,change_funds_payable,-3989.0,letter,letter 3Q24 (3Q24_d886752dex991.htm) cash-flow statement YTD less 2Q24 letter YTD,
3Q24,change_unearned_fees_letter,-966.0,letter,letter 3Q24 (3Q24_d886752dex991.htm) cash-flow statement YTD less 2Q24 letter YTD,
3Q24,da_cashflow_letter,15.0,letter,letter 3Q24 (3Q24_d886752dex991.htm) cash-flow statement YTD less 2Q24 letter YTD,
3Q24,buybacks_letter,-1093.0,letter,letter 3Q24 (3Q24_d886752dex991.htm) cash-flow statement YTD less 2Q24 letter YTD,
3Q24,rsu_tax_letter,-113.0,letter,letter 3Q24 (3Q24_d886752dex991.htm) cash-flow statement YTD less 2Q24 letter YTD,
4Q24,change_funds_payable,-345.0,letter,letter 4Q24 (4Q24_d915198dex991.htm) cash-flow statement YTD less 3Q24 letter YTD,
4Q24,change_unearned_fees_letter,-33.0,letter,letter 4Q24 (4Q24_d915198dex991.htm) cash-flow statement YTD less 3Q24 letter YTD,
4Q24,da_cashflow_letter,22.0,letter,letter 4Q24 (4Q24_d915198dex991.htm) cash-flow statement YTD less 3Q24 letter YTD,
4Q24,buybacks_letter,-838.0,letter,letter 4Q24 (4Q24_d915198dex991.htm) cash-flow statement YTD less 3Q24 letter YTD,
4Q24,rsu_tax_letter,-208.0,letter,letter 4Q24 (4Q24_d915198dex991.htm) cash-flow statement YTD less 3Q24 letter YTD,
1Q25,change_funds_payable,3074.0,letter,letter 1Q25 (1Q25_d40594dex991.htm) cash-flow statement YTD,
1Q25,change_unearned_fees_letter,1105.0,letter,letter 1Q25 (1Q25_d40594dex991.htm) cash-flow statement YTD,
1Q25,da_cashflow_letter,25.0,letter,letter 1Q25 (1Q25_d40594dex991.htm) cash-flow statement YTD,
1Q25,buybacks_letter,-807.0,letter,letter 1Q25 (1Q25_d40594dex991.htm) cash-flow statement YTD,
1Q25,rsu_tax_letter,-152.0,letter,letter 1Q25 (1Q25_d40594dex991.htm) cash-flow statement YTD,
2Q25,change_funds_payable,1436.0,letter,letter 2Q25 (2Q25_d17531dex991.htm) cash-flow statement YTD less 1Q25 letter YTD,
2Q25,change_unearned_fees_letter,131.0,letter,letter 2Q25 (2Q25_d17531dex991.htm) cash-flow statement YTD less 1Q25 letter YTD,
2Q25,buybacks_letter,-1010.0,letter,letter 2Q25 (2Q25_d17531dex991.htm) cash-flow statement YTD less 1Q25 letter YTD,
2Q25,rsu_tax_letter,-143.0,letter,letter 2Q25 (2Q25_d17531dex991.htm) cash-flow statement YTD less 1Q25 letter YTD,
3Q25,change_funds_payable,-3840.0,letter,letter 3Q25 (3Q25_d40503dex991.htm) cash-flow statement YTD less 2Q25 letter YTD,
3Q25,change_unearned_fees_letter,-1038.0,letter,letter 3Q25 (3Q25_d40503dex991.htm) cash-flow statement YTD less 2Q25 letter YTD,
3Q25,buybacks_letter,-877.0,letter,letter 3Q25 (3Q25_d40503dex991.htm) cash-flow statement YTD less 2Q25 letter YTD,
3Q25,rsu_tax_letter,-136.0,letter,letter 3Q25 (3Q25_d40503dex991.htm) cash-flow statement YTD less 2Q25 letter YTD,
4Q25,change_funds_payable,-269.0,letter,letter 4Q25 (4Q25_d58192dex991.htm) cash-flow statement YTD less 3Q25 letter YTD,
4Q25,change_unearned_fees_letter,-76.0,letter,letter 4Q25 (4Q25_d58192dex991.htm) cash-flow statement YTD less 3Q25 letter YTD,
4Q25,buybacks_letter,-1095.0,letter,letter 4Q25 (4Q25_d58192dex991.htm) cash-flow statement YTD less 3Q25 letter YTD,
4Q25,rsu_tax_letter,-130.0,letter,letter 4Q25 (4Q25_d58192dex991.htm) cash-flow statement YTD less 3Q25 letter YTD,
1Q26,change_funds_payable,3707.0,letter,letter 1Q26 (1Q26_d23351dex991.htm) cash-flow statement YTD,
1Q26,change_unearned_fees_letter,988.0,letter,letter 1Q26 (1Q26_d23351dex991.htm) cash-flow statement YTD,
1Q26,buybacks_letter,-1088.0,letter,letter 1Q26 (1Q26_d23351dex991.htm) cash-flow statement YTD,
1Q26,rsu_tax_letter,-140.0,letter,letter 1Q26 (1Q26_d23351dex991.htm) cash-flow statement YTD,
2Q26,change_funds_payable,1719.0,letter,letter 2Q26 (2Q26_d70413dex991.htm) cash-flow statement YTD less 1Q26 letter YTD,
2Q26,change_unearned_fees_letter,97.0,letter,letter 2Q26 (2Q26_d70413dex991.htm) cash-flow statement YTD less 1Q26 letter YTD,
2Q26,buybacks_letter,-1051.0,letter,letter 2Q26 (2Q26_d70413dex991.htm) cash-flow statement YTD less 1Q26 letter YTD,
2Q26,rsu_tax_letter,-165.0,letter,letter 2Q26 (2Q26_d70413dex991.htm) cash-flow statement YTD less 1Q26 letter YTD,
1Q20,change_funds_payable,339.427,xbrl,IncreaseDecreaseInClientFundsHeld de-cumulated (sign as filed: cash-flow effect),
2Q20,change_funds_payable,-615.174,xbrl,IncreaseDecreaseInClientFundsHeld de-cumulated (sign as filed: cash-flow effect),
3Q20,change_funds_payable,1044.776,xbrl,IncreaseDecreaseInClientFundsHeld de-cumulated (sign as filed: cash-flow effect),
1Q19,nights_m,81.3,letter,1Q21 letter quarterly summary table (contiguous),
1Q19,gbv_busd,10.0,letter,1Q21 letter quarterly summary table,
1Q19,adr_usd,122.36,letter,1Q21 letter quarterly summary table (GBV per Night and Experience Booked),
2Q19,nights_m,83.9,letter,1Q21 letter quarterly summary table (contiguous),
2Q19,gbv_busd,9.8,letter,1Q21 letter quarterly summary table,
2Q19,adr_usd,117.14,letter,1Q21 letter quarterly summary table (GBV per Night and Experience Booked),
3Q19,nights_m,85.9,letter,1Q21 letter quarterly summary table (contiguous),
3Q19,gbv_busd,9.7,letter,1Q21 letter quarterly summary table,
3Q19,adr_usd,112.39,letter,1Q21 letter quarterly summary table (GBV per Night and Experience Booked),
4Q19,cash_and_equivalents,2013.547,xbrl,xbrl:CashAndCashEquivalentsAtCarryingValue as of 2019-12-31 10-K filed 2022-02-25,
4Q19,short_term_investments,1060.726,letter,"4Q20 letter condensed consolidated balance sheet, Dec 31 2019 column (in thousands)",
4Q19,restricted_cash,0.115,xbrl,xbrl:RestrictedCashAndCashEquivalents as of 2019-12-31 10-K filed 2022-02-25,
4Q19,funds_held_on_behalf,3145.457,letter,"4Q20 letter condensed consolidated balance sheet, Dec 31 2019 column (in thousands)",
4Q19,unearned_fees_balance,674.788,letter,"4Q20 letter condensed consolidated balance sheet, Dec 31 2019 column (in thousands)",
4Q19,long_term_debt_noncurrent,0.0,letter,"4Q20 letter condensed consolidated balance sheet, Dec 31 2019 column (in thousands)",
4Q19,long_term_debt_current,0.0,letter,"4Q20 letter condensed consolidated balance sheet, Dec 31 2019 column (in thousands)",
4Q19,cash_and_investments_total,3074.388,derived,cash + short-term investments + restricted cash (letter definition of 'cash and other liquid assets'),
4Q19,nights_m,75.8,letter,1Q21 letter quarterly summary table (contiguous),
4Q19,gbv_busd,8.5,letter,1Q21 letter quarterly summary table,
4Q19,adr_usd,112.63,letter,1Q21 letter quarterly summary table (GBV per Night and Experience Booked),
1Q20,nights_m,57.1,letter,1Q21 letter quarterly summary table (contiguous),
1Q20,gbv_busd,6.8,letter,1Q21 letter quarterly summary table,
1Q20,adr_usd,118.45,letter,1Q21 letter quarterly summary table (GBV per Night and Experience Booked),
2Q20,nights_m,28.0,letter,1Q21 letter quarterly summary table (contiguous),
2Q20,gbv_busd,3.2,letter,1Q21 letter quarterly summary table,
2Q20,adr_usd,114.18,letter,1Q21 letter quarterly summary table (GBV per Night and Experience Booked),
3Q20,nights_m,61.8,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
3Q20,gbv_busd,8.03,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
3Q20,adr_usd,129.92,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
4Q20,cash_and_equivalents,5480.557,xbrl,xbrl:CashAndCashEquivalentsAtCarryingValue as of 2020-12-31 10-K filed 2022-02-25,
4Q20,short_term_investments,910.7,xbrl,xbrl:ShortTermInvestments as of 2020-12-31 10-K filed 2022-02-25,
4Q20,restricted_cash,33.846,xbrl,xbrl:RestrictedCashAndCashEquivalents as of 2020-12-31 10-K filed 2022-02-25,
4Q20,funds_held_on_behalf,2181.329,xbrl,xbrl:FundsHeldForClients as of 2020-12-31 10-K filed 2022-02-25,
4Q20,unearned_fees_balance,407.895,xbrl,xbrl:DeferredRevenueCurrent as of 2020-12-31 10-K filed 2022-02-25,
4Q20,long_term_debt_noncurrent,1815.562,xbrl,xbrl:LongTermDebtNoncurrent as of 2020-12-31 10-K filed 2022-02-25,
4Q20,long_term_debt_current,10.0,xbrl,xbrl:LongTermDebtCurrent as of 2020-12-31 10-K filed 2022-02-25,
4Q20,cash_and_investments_total,6425.103,derived,cash + short-term investments + restricted cash (letter definition of 'cash and other liquid assets'),
4Q20,nights_m,46.3,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
4Q20,gbv_busd,5.91,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
4Q20,adr_usd,127.55,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
4Q20,rev_us,472.1,repo_regional_panel,data/processed/overnight/10_regional_revenue_xbrl.csv (derived Q4 = FY - 9M YTD; XBRL srt:StatementGeographicalAxis),
4Q20,rev_non_us,638.8,repo_regional_panel,data/processed/overnight/10_regional_revenue_xbrl.csv (derived Q4 = FY - 9M YTD; XBRL srt:StatementGeographicalAxis),
1Q21,cash_and_equivalents,4482.641,xbrl,xbrl:CashAndCashEquivalentsAtCarryingValue as of 2021-03-31 10-Q filed 2021-05-14,
1Q21,short_term_investments,2086.666,xbrl,xbrl:ShortTermInvestments as of 2021-03-31 10-Q filed 2021-05-14,
1Q21,restricted_cash,19.914,xbrl,xbrl:RestrictedCashAndCashEquivalents as of 2021-03-31 10-Q filed 2021-05-14,
1Q21,funds_held_on_behalf,4014.876,xbrl,xbrl:FundsHeldForClients as of 2021-03-31 10-Q filed 2021-05-14,
1Q21,unearned_fees_balance,946.204,xbrl,xbrl:DeferredRevenueCurrent as of 2021-03-31 10-Q filed 2021-05-14,
1Q21,long_term_debt_noncurrent,1979.398,xbrl,xbrl:LongTermDebtNoncurrent as of 2021-03-31 10-Q filed 2021-05-14,
1Q21,long_term_debt_current,0.0,xbrl,xbrl:LongTermDebtCurrent as of 2021-03-31 10-Q filed 2021-05-14,
1Q21,cash_and_investments_total,6589.221,derived,cash + short-term investments + restricted cash (letter definition of 'cash and other liquid assets'),
1Q21,nights_m,64.4,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
1Q21,gbv_busd,10.3,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
1Q21,adr_usd,159.82,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
1Q21,rev_us,510.8,repo_regional_panel,data/processed/overnight/10_regional_revenue_xbrl.csv (10-Q quarterly; XBRL srt:StatementGeographicalAxis),
1Q21,rev_non_us,376.2,repo_regional_panel,data/processed/overnight/10_regional_revenue_xbrl.csv (10-Q quarterly; XBRL srt:StatementGeographicalAxis),
2Q21,cash_and_equivalents,5672.682,xbrl,xbrl:CashAndCashEquivalentsAtCarryingValue as of 2021-06-30 10-Q filed 2021-08-13,
2Q21,short_term_investments,1755.257,xbrl,xbrl:ShortTermInvestments as of 2021-06-30 10-Q filed 2021-08-13,
2Q21,restricted_cash,14.764,xbrl,xbrl:RestrictedCashAndCashEquivalents as of 2021-06-30 10-Q filed 2021-08-13,
2Q21,funds_held_on_behalf,6301.695,xbrl,xbrl:FundsHeldForClients as of 2021-06-30 10-Q filed 2021-08-13,
2Q21,unearned_fees_balance,1483.909,xbrl,xbrl:DeferredRevenueCurrent as of 2021-06-30 10-Q filed 2021-08-13,
2Q21,long_term_debt_noncurrent,1980.455,xbrl,xbrl:LongTermDebtNoncurrent as of 2021-06-30 10-Q filed 2021-08-13,
2Q21,long_term_debt_current,0.0,xbrl,xbrl:LongTermDebtCurrent as of 2021-06-30 10-Q filed 2021-08-13,
2Q21,cash_and_investments_total,7442.703,derived,cash + short-term investments + restricted cash (letter definition of 'cash and other liquid assets'),
2Q21,nights_m,83.1,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
2Q21,gbv_busd,13.4,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
2Q21,adr_usd,161.45,repo_kpi_panel,"data/processed/overnight/02_kpi_panel_quarterly.csv (letter KPI box / summary table, validated in analysis/src/abnb_exsbc_stack.py)",
2Q21,rev_us,769.1,repo_regional_panel,data/processed/overnight/10_regional_revenue_xbrl.csv (10-Q quarterly; XBRL srt:StatementGeographicalAxis),
2Q21,rev_non_us,566.1,repo_regional_panel,data/processed/overnight/10_regional_revenue_xbrl.csv (10-Q quarterly; XBRL srt:StatementGeographicalAxis),
3Q21,cash_and_equivalents,5994.698,xbrl,xbrl:CashAndCashEquivalentsAtCarryingValue as of 2021-09-30 10-Q filed 2021-11-05,
3Q21,short_term_investments,1926.005,xbrl,xbrl:ShortTermInvestments as of 2021-09-30 10-Q filed 2021-11-05,
