check,passed,max_abs_error
LP:W2:2024Q2:maximum_same:2024Q2:nonnegative,True,0.0
LP:W2:2024Q2:maximum_same:2024Q2:attained-endpoint,True,0.0
LP:W2:2024Q2:maximum_same:2025Q2:dollars,True,9.094947017729282e-13
LP:W2:2024Q2:maximum_same:2025Q2:share,True,1.3877787807814457e-17
LP:W2:2024Q2:maximum_same:2025Q2:revenue-feasibility,True,0.0
LP:W2:2024Q2:maximum_same:2025Q2:nonnegative,True,0.0
LP:W2:2024Q2:maximum_same:2026Q2:dollars,True,1.3642420526593924e-12
LP:W2:2024Q2:maximum_same:2026Q2:share,True,1.1102230246251565e-16
LP:W2:2024Q2:maximum_same:2026Q2:revenue-feasibility,True,0.0
LP:W2:2024Q2:maximum_same:2026Q2:nonnegative,True,0.0
LP:W2:2024Q2:minimum_same:2024Q2:dollars,True,1.8758328224066645e-12
LP:W2:2024Q2:minimum_same:2024Q2:share,True,5.551115123125783e-16
LP:W2:2024Q2:minimum_same:2024Q2:revenue-feasibility,True,0.0
LP:W2:2024Q2:minimum_same:2024Q2:nonnegative,True,0.0
LP:W2:2024Q2:minimum_same:2024Q2:attained-endpoint,True,0.0
LP:W2:2024Q2:minimum_same:2025Q2:dollars,True,2.0463630789890885e-12
LP:W2:2024Q2:minimum_same:2025Q2:share,True,4.996003610813204e-16
LP:W2:2024Q2:minimum_same:2025Q2:revenue-feasibility,True,0.0
LP:W2:2024Q2:minimum_same:2025Q2:nonnegative,True,0.0
LP:W2:2024Q2:minimum_same:2026Q2:dollars,True,2.4442670110147446e-12
LP:W2:2024Q2:minimum_same:2026Q2:share,True,5.828670879282072e-16
LP:W2:2024Q2:minimum_same:2026Q2:revenue-feasibility,True,0.0
LP:W2:2024Q2:minimum_same:2026Q2:nonnegative,True,0.0
LP:W2:2024Q3:maximum_same:2024Q3:dollars,True,2.2737367544323206e-12
LP:W2:2024Q3:maximum_same:2024Q3:share,True,3.3306690738754696e-16
LP:W2:2024Q3:maximum_same:2024Q3:revenue-feasibility,True,0.0
LP:W2:2024Q3:maximum_same:2024Q3:nonnegative,True,0.0
LP:W2:2024Q3:maximum_same:2024Q3:attained-endpoint,True,0.0
LP:W2:2024Q3:maximum_same:2025Q3:dollars,True,2.0463630789890885e-12
LP:W2:2024Q3:maximum_same:2025Q3:share,True,2.220446049250313e-16
LP:W2:2024Q3:maximum_same:2025Q3:revenue-feasibility,True,0.0
LP:W2:2024Q3:maximum_same:2025Q3:nonnegative,True,0.0
LP:W2:2024Q3:minimum_same:2024Q3:dollars,True,4.547473508864641e-13
LP:W2:2024Q3:minimum_same:2024Q3:share,True,1.1102230246251565e-16
LP:W2:2024Q3:minimum_same:2024Q3:revenue-feasibility,True,0.0
LP:W2:2024Q3:minimum_same:2024Q3:nonnegative,True,0.0
LP:W2:2024Q3:minimum_same:2024Q3:attained-endpoint,True,0.0
LP:W2:2024Q3:minimum_same:2025Q3:dollars,True,4.547473508864641e-13
LP:W2:2024Q3:minimum_same:2025Q3:share,True,1.1102230246251565e-16
LP:W2:2024Q3:minimum_same:2025Q3:revenue-feasibility,True,0.0
LP:W2:2024Q3:minimum_same:2025Q3:nonnegative,True,0.0
LP:W2:2024Q4:maximum_same:2024Q4:dollars,True,1.8189894035458565e-12
LP:W2:2024Q4:maximum_same:2024Q4:share,True,2.220446049250313e-16
LP:W2:2024Q4:maximum_same:2024Q4:revenue-feasibility,True,0.0
LP:W2:2024Q4:maximum_same:2024Q4:nonnegative,True,0.0
LP:W2:2024Q4:maximum_same:2024Q4:attained-endpoint,True,0.0
LP:W2:2024Q4:maximum_same:2025Q4:dollars,True,1.8189894035458565e-12
LP:W2:2024Q4:maximum_same:2025Q4:share,True,1.942890293094024e-16
LP:W2:2024Q4:maximum_same:2025Q4:revenue-feasibility,True,0.0
LP:W2:2024Q4:maximum_same:2025Q4:nonnegative,True,0.0
LP:W2:2024Q4:minimum_same:2024Q4:dollars,True,2.7284841053187847e-12
LP:W2:2024Q4:minimum_same:2024Q4:share,True,0.0
LP:W2:2024Q4:minimum_same:2024Q4:revenue-feasibility,True,0.0
LP:W2:2024Q4:minimum_same:2024Q4:nonnegative,True,0.0
LP:W2:2024Q4:minimum_same:2024Q4:attained-endpoint,True,0.0
LP:W2:2024Q4:minimum_same:2025Q4:dollars,True,2.2737367544323206e-12
LP:W2:2024Q4:minimum_same:2025Q4:share,True,0.0
LP:W2:2024Q4:minimum_same:2025Q4:revenue-feasibility,True,0.0
LP:W2:2024Q4:minimum_same:2025Q4:nonnegative,True,0.0
LP:W2:2025Q1:maximum_same:2024Q1:dollars,True,4.547473508864641e-13
LP:W2:2025Q1:maximum_same:2024Q1:share,True,0.0
LP:W2:2025Q1:maximum_same:2024Q1:revenue-feasibility,True,0.0
LP:W2:2025Q1:maximum_same:2024Q1:nonnegative,True,0.0
LP:W2:2025Q1:maximum_same:2025Q1:dollars,True,4.547473508864641e-13
LP:W2:2025Q1:maximum_same:2025Q1:share,True,0.0
LP:W2:2025Q1:maximum_same:2025Q1:revenue-feasibility,True,0.0
LP:W2:2025Q1:maximum_same:2025Q1:nonnegative,True,0.0
LP:W2:2025Q1:maximum_same:2025Q1:attained-endpoint,True,0.0
LP:W2:2025Q1:maximum_same:2026Q1:dollars,True,9.094947017729282e-13
LP:W2:2025Q1:maximum_same:2026Q1:share,True,0.0
LP:W2:2025Q1:maximum_same:2026Q1:revenue-feasibility,True,0.0
LP:W2:2025Q1:maximum_same:2026Q1:nonnegative,True,0.0
LP:W2:2025Q1:minimum_same:2024Q1:dollars,True,1.2505552149377763e-12
LP:W2:2025Q1:minimum_same:2024Q1:share,True,2.220446049250313e-16
LP:W2:2025Q1:minimum_same:2024Q1:revenue-feasibility,True,0.0
LP:W2:2025Q1:minimum_same:2024Q1:nonnegative,True,0.0
LP:W2:2025Q1:minimum_same:2025Q1:dollars,True,1.2505552149377763e-12
LP:W2:2025Q1:minimum_same:2025Q1:share,True,1.6653345369377348e-16
LP:W2:2025Q1:minimum_same:2025Q1:revenue-feasibility,True,0.0
LP:W2:2025Q1:minimum_same:2025Q1:nonnegative,True,0.0
LP:W2:2025Q1:minimum_same:2025Q1:attained-endpoint,True,2.1316282072803006e-14
LP:W2:2025Q1:minimum_same:2026Q1:dollars,True,1.8189894035458565e-12
LP:W2:2025Q1:minimum_same:2026Q1:share,True,3.3306690738754696e-16
LP:W2:2025Q1:minimum_same:2026Q1:revenue-feasibility,True,0.0
LP:W2:2025Q1:minimum_same:2026Q1:nonnegative,True,0.0
LP:W2:2025Q2:maximum_same:2024Q2:dollars,True,1.3642420526593924e-12
LP:W2:2025Q2:maximum_same:2024Q2:share,True,1.5265566588595902e-16
LP:W2:2025Q2:maximum_same:2024Q2:revenue-feasibility,True,0.0
LP:W2:2025Q2:maximum_same:2024Q2:nonnegative,True,0.0
LP:W2:2025Q2:maximum_same:2025Q2:dollars,True,1.8189894035458565e-12
LP:W2:2025Q2:maximum_same:2025Q2:share,True,3.3306690738754696e-16
LP:W2:2025Q2:maximum_same:2025Q2:revenue-feasibility,True,0.0
LP:W2:2025Q2:maximum_same:2025Q2:nonnegative,True,0.0
LP:W2:2025Q2:maximum_same:2025Q2:attained-endpoint,True,1.4210854715202004e-14
LP:W2:2025Q2:maximum_same:2026Q2:dollars,True,2.7284841053187847e-12
LP:W2:2025Q2:maximum_same:2026Q2:share,True,2.220446049250313e-16
LP:W2:2025Q2:maximum_same:2026Q2:revenue-feasibility,True,0.0
LP:W2:2025Q2:maximum_same:2026Q2:nonnegative,True,0.0
LP:W2:2025Q2:minimum_same:2024Q2:dollars,True,1.2505552149377763e-12
LP:W2:2025Q2:minimum_same:2024Q2:share,True,4.163336342344337e-16
LP:W2:2025Q2:minimum_same:2024Q2:revenue-feasibility,True,0.0
LP:W2:2025Q2:minimum_same:2024Q2:nonnegative,True,0.0
LP:W2:2025Q2:minimum_same:2025Q2:dollars,True,1.3073986337985843e-12
LP:W2:2025Q2:minimum_same:2025Q2:share,True,4.440892098500626e-16
LP:W2:2025Q2:minimum_same:2025Q2:revenue-feasibility,True,0.0
LP:W2:2025Q2:minimum_same:2025Q2:nonnegative,True,0.0
LP:W2:2025Q2:minimum_same:2025Q2:attained-endpoint,True,0.0
LP:W2:2025Q2:minimum_same:2026Q2:dollars,True,1.5916157281026244e-12
LP:W2:2025Q2:minimum_same:2026Q2:share,True,4.440892098500626e-16
LP:W2:2025Q2:minimum_same:2026Q2:revenue-feasibility,True,0.0
LP:W2:2025Q2:minimum_same:2026Q2:nonnegative,True,0.0
LP:W2:2025Q3:maximum_same:2024Q3:dollars,True,4.547473508864641e-13
LP:W2:2025Q3:maximum_same:2024Q3:share,True,5.551115123125783e-17
LP:W2:2025Q3:maximum_same:2024Q3:revenue-feasibility,True,0.0
LP:W2:2025Q3:maximum_same:2024Q3:nonnegative,True,0.0
LP:W2:2025Q3:maximum_same:2025Q3:dollars,True,4.547473508864641e-13
LP:W2:2025Q3:maximum_same:2025Q3:share,True,2.220446049250313e-16
LP:W2:2025Q3:maximum_same:2025Q3:revenue-feasibility,True,0.0
LP:W2:2025Q3:maximum_same:2025Q3:nonnegative,True,0.0
LP:W2:2025Q3:maximum_same:2025Q3:attained-endpoint,True,0.0
LP:W2:2025Q3:minimum_same:2024Q3:dollars,True,1.3642420526593924e-12
LP:W2:2025Q3:minimum_same:2024Q3:share,True,3.3306690738754696e-16
LP:W2:2025Q3:minimum_same:2024Q3:revenue-feasibility,True,0.0
LP:W2:2025Q3:minimum_same:2024Q3:nonnegative,True,0.0
LP:W2:2025Q3:minimum_same:2025Q3:dollars,True,1.5916157281026244e-12
LP:W2:2025Q3:minimum_same:2025Q3:share,True,3.0531133177191805e-16
LP:W2:2025Q3:minimum_same:2025Q3:revenue-feasibility,True,0.0
LP:W2:2025Q3:minimum_same:2025Q3:nonnegative,True,0.0
LP:W2:2025Q3:minimum_same:2025Q3:attained-endpoint,True,0.0
LP:W2:2025Q4:maximum_same:2024Q4:dollars,True,2.2168933355715126e-12
LP:W2:2025Q4:maximum_same:2024Q4:share,True,7.771561172376096e-16
LP:W2:2025Q4:maximum_same:2024Q4:revenue-feasibility,True,0.0
LP:W2:2025Q4:maximum_same:2024Q4:nonnegative,True,0.0
LP:W2:2025Q4:maximum_same:2025Q4:dollars,True,2.3874235921539366e-12
LP:W2:2025Q4:maximum_same:2025Q4:share,True,5.828670879282072e-16
LP:W2:2025Q4:maximum_same:2025Q4:revenue-feasibility,True,0.0
LP:W2:2025Q4:maximum_same:2025Q4:nonnegative,True,0.0
LP:W2:2025Q4:maximum_same:2025Q4:attained-endpoint,True,1.4210854715202004e-14
LP:W2:2025Q4:minimum_same:2024Q4:dollars,True,9.094947017729282e-13
LP:W2:2025Q4:minimum_same:2024Q4:share,True,0.0
LP:W2:2025Q4:minimum_same:2024Q4:revenue-feasibility,True,0.0
LP:W2:2025Q4:minimum_same:2024Q4:nonnegative,True,0.0
LP:W2:2025Q4:minimum_same:2025Q4:dollars,True,0.0
LP:W2:2025Q4:minimum_same:2025Q4:share,True,0.0
LP:W2:2025Q4:minimum_same:2025Q4:revenue-feasibility,True,0.0
LP:W2:2025Q4:minimum_same:2025Q4:nonnegative,True,0.0
LP:W2:2025Q4:minimum_same:2025Q4:attained-endpoint,True,0.0
LP:W2:2026Q1:maximum_same:2024Q1:dollars,True,4.547473508864641e-13
LP:W2:2026Q1:maximum_same:2024Q1:share,True,0.0
LP:W2:2026Q1:maximum_same:2024Q1:revenue-feasibility,True,0.0
LP:W2:2026Q1:maximum_same:2024Q1:nonnegative,True,0.0
LP:W2:2026Q1:maximum_same:2025Q1:dollars,True,4.547473508864641e-13
LP:W2:2026Q1:maximum_same:2025Q1:share,True,0.0
LP:W2:2026Q1:maximum_same:2025Q1:revenue-feasibility,True,0.0
LP:W2:2026Q1:maximum_same:2025Q1:nonnegative,True,0.0
LP:W2:2026Q1:maximum_same:2026Q1:dollars,True,9.094947017729282e-13
LP:W2:2026Q1:maximum_same:2026Q1:share,True,0.0
LP:W2:2026Q1:maximum_same:2026Q1:revenue-feasibility,True,0.0
LP:W2:2026Q1:maximum_same:2026Q1:nonnegative,True,0.0
LP:W2:2026Q1:maximum_same:2026Q1:attained-endpoint,True,0.0
LP:W2:2026Q1:minimum_same:2024Q1:dollars,True,2.0463630789890885e-12
LP:W2:2026Q1:minimum_same:2024Q1:share,True,4.440892098500626e-16
LP:W2:2026Q1:minimum_same:2024Q1:revenue-feasibility,True,0.0
LP:W2:2026Q1:minimum_same:2024Q1:nonnegative,True,0.0
LP:W2:2026Q1:minimum_same:2025Q1:dollars,True,2.5011104298755527e-12
LP:W2:2026Q1:minimum_same:2025Q1:share,True,5.551115123125783e-16
LP:W2:2026Q1:minimum_same:2025Q1:revenue-feasibility,True,0.0
LP:W2:2026Q1:minimum_same:2025Q1:nonnegative,True,0.0
LP:W2:2026Q1:minimum_same:2026Q1:dollars,True,2.2737367544323206e-12
LP:W2:2026Q1:minimum_same:2026Q1:share,True,3.3306690738754696e-16
LP:W2:2026Q1:minimum_same:2026Q1:revenue-feasibility,True,0.0
LP:W2:2026Q1:minimum_same:2026Q1:nonnegative,True,0.0
LP:W2:2026Q1:minimum_same:2026Q1:attained-endpoint,True,1.4210854715202004e-14
LP:W2:2026Q2:maximum_same:2024Q2:dollars,True,5.684341886080801e-13
LP:W2:2026Q2:maximum_same:2024Q2:share,True,2.220446049250313e-16
LP:W2:2026Q2:maximum_same:2024Q2:revenue-feasibility,True,0.0
LP:W2:2026Q2:maximum_same:2024Q2:nonnegative,True,0.0
LP:W2:2026Q2:maximum_same:2025Q2:dollars,True,6.252776074688882e-13
LP:W2:2026Q2:maximum_same:2025Q2:share,True,2.220446049250313e-16
LP:W2:2026Q2:maximum_same:2025Q2:revenue-feasibility,True,0.0
LP:W2:2026Q2:maximum_same:2025Q2:nonnegative,True,0.0
LP:W2:2026Q2:maximum_same:2026Q2:dollars,True,8.526512829121202e-13
LP:W2:2026Q2:maximum_same:2026Q2:share,True,2.220446049250313e-16
LP:W2:2026Q2:maximum_same:2026Q2:revenue-feasibility,True,0.0
LP:W2:2026Q2:maximum_same:2026Q2:nonnegative,True,0.0
LP:W2:2026Q2:maximum_same:2026Q2:attained-endpoint,True,1.4210854715202004e-14
LP:W2:2026Q2:minimum_same:2024Q2:dollars,True,1.3073986337985843e-12
LP:W2:2026Q2:minimum_same:2024Q2:share,True,3.3306690738754696e-16
LP:W2:2026Q2:minimum_same:2024Q2:revenue-feasibility,True,0.0
LP:W2:2026Q2:minimum_same:2024Q2:nonnegative,True,0.0
LP:W2:2026Q2:minimum_same:2025Q2:dollars,True,1.3642420526593924e-12
LP:W2:2026Q2:minimum_same:2025Q2:share,True,3.3306690738754696e-16
LP:W2:2026Q2:minimum_same:2025Q2:revenue-feasibility,True,0.0
LP:W2:2026Q2:minimum_same:2025Q2:nonnegative,True,0.0
LP:W2:2026Q2:minimum_same:2026Q2:dollars,True,1.6484591469634324e-12
LP:W2:2026Q2:minimum_same:2026Q2:share,True,4.440892098500626e-16
LP:W2:2026Q2:minimum_same:2026Q2:revenue-feasibility,True,0.0
LP:W2:2026Q2:minimum_same:2026Q2:nonnegative,True,0.0
LP:W2:2026Q2:minimum_same:2026Q2:attained-endpoint,True,0.0
PIT:tail34:2023Q4:origin,True,0.0
PIT:tail34:2023Q4:guide-target,True,0.0
PIT:tail34:2023Q4:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2023Q4:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2023Q4:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2023Q4:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2023Q4:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2023Q4:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2023Q4:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2023Q4:forecast,True,4.547473508864641e-13
PIT:tail34:2023Q4:actuals,True,0.0
PIT:tail34:2024Q1:origin,True,0.0
PIT:tail34:2024Q1:guide-target,True,0.0
PIT:tail34:2024Q1:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2024Q1:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2024Q1:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2024Q1:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2024Q1:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2024Q1:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2024Q1:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2024Q1:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2024Q1:forecast,True,1.8189894035458565e-12
PIT:tail34:2024Q1:actuals,True,0.0
PIT:tail34:2024Q2:origin,True,0.0
PIT:tail34:2024Q2:guide-target,True,0.0
PIT:tail34:2024Q2:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2024Q2:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2024Q2:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2024Q2:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2024Q2:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2024Q2:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2024Q2:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2024Q2:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2024Q2:cushion-guide-available:2023Q4,True,0.0
PIT:tail34:2024Q2:forecast,True,1.7763568394002505e-15
PIT:tail34:2024Q2:actuals,True,0.0
PIT:tail34:2024Q3:origin,True,0.0
PIT:tail34:2024Q3:guide-target,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2023Q4,True,0.0
PIT:tail34:2024Q3:cushion-guide-available:2024Q1,True,0.0
PIT:tail34:2024Q3:forecast,True,9.094947017729282e-13
PIT:tail34:2024Q3:actuals,True,0.0
PIT:tail34:2024Q4:origin,True,0.0
PIT:tail34:2024Q4:guide-target,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2023Q4,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2024Q1,True,0.0
PIT:tail34:2024Q4:cushion-guide-available:2024Q2,True,0.0
PIT:tail34:2024Q4:forecast,True,3.637978807091713e-12
PIT:tail34:2024Q4:actuals,True,0.0
PIT:tail34:2025Q1:origin,True,0.0
PIT:tail34:2025Q1:guide-target,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2023Q4,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2024Q1,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2024Q2,True,0.0
PIT:tail34:2025Q1:cushion-guide-available:2024Q3,True,0.0
PIT:tail34:2025Q1:forecast,True,4.547473508864641e-13
PIT:tail34:2025Q1:actuals,True,0.0
PIT:tail34:2025Q2:origin,True,0.0
PIT:tail34:2025Q2:guide-target,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2023Q4,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2024Q1,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2024Q2,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2024Q3,True,0.0
PIT:tail34:2025Q2:cushion-guide-available:2024Q4,True,0.0
PIT:tail34:2025Q2:forecast,True,4.547473508864641e-13
PIT:tail34:2025Q2:actuals,True,0.0
PIT:tail34:2025Q3:origin,True,0.0
PIT:tail34:2025Q3:guide-target,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2023Q4,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2024Q1,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2024Q2,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2024Q3,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2024Q4,True,0.0
PIT:tail34:2025Q3:cushion-guide-available:2025Q1,True,0.0
PIT:tail34:2025Q3:forecast,True,3.637978807091713e-12
PIT:tail34:2025Q3:actuals,True,0.0
PIT:tail34:2025Q4:origin,True,0.0
PIT:tail34:2025Q4:guide-target,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2023Q4,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2024Q1,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2024Q2,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2024Q3,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2024Q4,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2025Q1,True,0.0
PIT:tail34:2025Q4:cushion-guide-available:2025Q2,True,0.0
PIT:tail34:2025Q4:forecast,True,4.547473508864641e-13
PIT:tail34:2025Q4:actuals,True,0.0
PIT:tail34:2026Q1:origin,True,0.0
PIT:tail34:2026Q1:guide-target,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2023Q4,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2024Q1,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2024Q2,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2024Q3,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2024Q4,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2025Q1,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2025Q2,True,0.0
PIT:tail34:2026Q1:cushion-guide-available:2025Q3,True,0.0
PIT:tail34:2026Q1:forecast,True,4.547473508864641e-13
PIT:tail34:2026Q1:actuals,True,0.0
PIT:tail34:2026Q2:origin,True,0.0
PIT:tail34:2026Q2:guide-target,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2021Q4,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2022Q1,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2022Q2,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2022Q3,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2022Q4,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2023Q1,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2023Q2,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2023Q3,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2023Q4,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2024Q1,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2024Q2,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2024Q3,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2024Q4,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2025Q1,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2025Q2,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2025Q3,True,0.0
PIT:tail34:2026Q2:cushion-guide-available:2025Q4,True,0.0
PIT:tail34:2026Q2:forecast,True,3.637978807091713e-12
PIT:tail34:2026Q2:actuals,True,0.0
PIT:tail3:2023Q3:origin,True,0.0
PIT:tail3:2023Q3:guide-target,True,0.0
PIT:tail3:2023Q3:cushion-guide-available:2021Q4,True,0.0
PIT:tail3:2023Q3:cushion-guide-available:2022Q1,True,0.0
PIT:tail3:2023Q3:cushion-guide-available:2022Q2,True,0.0
PIT:tail3:2023Q3:cushion-guide-available:2022Q3,True,0.0
PIT:tail3:2023Q3:cushion-guide-available:2022Q4,True,0.0
PIT:tail3:2023Q3:cushion-guide-available:2023Q1,True,0.0
PIT:tail3:2023Q3:forecast,True,4.547473508864641e-13
PIT:tail3:2023Q3:actuals,True,0.0
PIT:tail3:2023Q4:origin,True,0.0
PIT:tail3:2023Q4:guide-target,True,0.0
PIT:tail3:2023Q4:cushion-guide-available:2021Q4,True,0.0
PIT:tail3:2023Q4:cushion-guide-available:2022Q1,True,0.0
PIT:tail3:2023Q4:cushion-guide-available:2022Q2,True,0.0
PIT:tail3:2023Q4:cushion-guide-available:2022Q3,True,0.0
