id,last_scraped,name,host_id,host_since,street,neighbourhood_cleansed,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,calculated_host_listings_count,reviews_per_month
1246255,2015-05-04,Sunny room in Mission Victorian,5113093,2013-02-17,"Capp Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75861042654651,-122.41901446795494,House,Private room,2,1.0,1.0,1.0,$125.00,$725.00,"$2,900.00",2,30,today,18.0,45.0,75.0,343.0,48,2013-08-07,2015-04-13,92.0,1,2.3
2557977,2015-05-04,Comfy Classic Room in the Mission,7649665,2013-07-22,"Bryant Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.74991627625699,-122.40821731786096,Apartment,Private room,2,1.0,1.0,1.0,$95.00,$570.00,,2,14,4 weeks ago,0.0,0.0,0.0,30.0,6,2014-12-23,2015-04-06,100.0,1,1.4
4967476,2015-05-04,Cozy Queen Bedroom w/ Private Bath,2994410,2012-07-19,"Guerrero Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75228058405392,-122.42359639197718,Bed & Breakfast,Private room,2,1.0,1.0,1.0,$165.00,,,1,1125,2 months ago,28.0,58.0,88.0,363.0,1,2015-03-28,2015-03-28,80.0,3,0.8
5446565,2015-05-04, LARGE private 1BR Mission st Apt,10618159,2013-12-14,"Mission Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.769997870837344,-122.4198414455096,Apartment,Entire home/apt,6,1.0,1.0,3.0,$180.00,,,2,1125,5 days ago,5.0,8.0,9.0,252.0,9,2015-03-18,2015-05-04,96.0,1,5.6
5482173,2015-05-04,Sunny house in hip Mission 2bed/1ba,3354523,2012-08-23,"Albion Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.76667130367416,-122.42395933277744,House,Entire home/apt,4,1.0,2.0,2.0,$225.00,,,2,1125,2 months ago,0.0,0.0,0.0,40.0,0,,,,1,
829185,2015-05-04,Quiet Victorian near Market Street,4346130,2012-12-07,"Pearl Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.771090032285095,-122.42401907230746,Apartment,Entire home/apt,4,1.0,2.0,2.0,$299.00,,,2,365,today,19.0,45.0,75.0,350.0,40,2013-01-22,2015-05-03,99.0,1,1.4
1898472,2015-05-05,"Light, airy, beautiful flat  ",9861546,2013-11-06,"Dearborn Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.763395738841496,-122.42190736857587,Apartment,Entire home/apt,4,1.0,2.0,3.0,$185.00,"$1,195.00","$4,000.00",3,14,3 days ago,0.0,3.0,13.0,136.0,8,2014-01-04,2015-01-02,95.0,1,0.5
806156,2015-05-04,Huge Sunny Mstr Bedroom -SF Mission,4206735,2012-11-21,"Mission St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.748762543354495,-122.41918805609978,Apartment,Private room,2,1.0,1.0,1.0,$105.00,,,4,29,yesterday,13.0,43.0,73.0,348.0,10,2013-01-02,2015-04-17,84.0,2,0.4
4008852,2015-05-04,Large and Private Master BR in SF,9796073,2013-11-03,"Mission Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76270422049505,-122.41920162167354,Apartment,Private room,2,1.0,1.0,1.0,$150.00,,,1,1125,8 months ago,0.0,0.0,0.0,219.0,1,2014-09-07,2014-09-07,100.0,1,0.1
6236015,2015-05-04,Looky Home SF Mission 16,7206100,2013-06-30,"Bryant Street, San Francisco, CA, United States",Mission,San Francisco,CA,,37.755970764574805,-122.41009680631264,House,Shared room,10,3.0,1.0,10.0,$55.00,$400.00,"$1,400.00",3,1125,today,26.0,56.0,86.0,361.0,0,,,,23,
4753236,2015-05-04,Room in the Heart of the Mission,24528496,2014-12-05,"Shotwell Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.758833096530125,-122.4164766527126,Apartment,Private room,2,1.0,1.0,1.0,$120.00,,,1,1125,5 months ago,0.0,0.0,0.0,123.0,0,,,,1,
4175174,2015-05-05,Charming apartment in the Mission,4274771,2012-11-28,"19th Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76054861979581,-122.4256784471596,Apartment,Entire home/apt,4,2.0,2.0,2.0,$250.00,,,3,1125,a week ago,6.0,6.0,6.0,222.0,0,,,,1,
1021459,2015-05-04,Elegant Flat in Historic District,5621514,2013-03-25,"Liberty Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75759672051226,-122.4218657586662,Apartment,Entire home/apt,4,1.5,2.0,2.0,$350.00,"$2,200.00","$5,000.00",1,7,3 months ago,0.0,2.0,32.0,185.0,8,2013-05-18,2013-11-22,98.0,1,0.3
2936407,2015-05-04,"Large room, HUGE bed, in a Vic. Apt",14995355,2014-05-02,"25th Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.750940437555926,-122.4221122874579,Apartment,Private room,2,1.0,1.0,1.0,$115.00,,,4,1125,12 months ago,6.0,36.0,66.0,341.0,0,,,,1,
4323306,2015-05-04,"Central 2 bed house, amazing view",3891199,2012-10-16,"Mariposa Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76377612116357,-122.40520011887004,House,Entire home/apt,4,1.0,2.0,2.0,$150.00,"$1,300.00",,1,1125,3 months ago,0.0,0.0,0.0,128.0,2,2014-12-25,2014-12-27,90.0,1,0.5
3759822,2015-05-04,Sunny Mission Studio,7551690,2013-07-17,"San Jose Avenue, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75135723151204,-122.42149332733948,Apartment,Entire home/apt,1,1.0,0.0,1.0,$120.00,"$1,150.00",,1,1125,2 weeks ago,0.0,4.0,4.0,255.0,2,2014-10-05,2015-01-16,100.0,1,0.3
4803510,2015-05-04,Quiet private room in Mission,15449269,2014-05-12,"21st St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.756968553562,-122.41625971519998,House,Private room,2,1.0,1.0,1.0,$145.00,,,1,1125,5 months ago,0.0,0.0,0.0,117.0,0,,,,1,
213283,2015-05-04,Modern Mission loft w/private bath!,1099699,2011-09-02,"Harrison St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75633891857836,-122.4150119068743,Apartment,Private room,2,1.0,1.0,2.0,$140.00,"$1,026.00","$3,787.00",1,150,4 days ago,21.0,47.0,77.0,77.0,25,2012-08-15,2015-03-11,94.0,1,0.8
3053052,2015-05-04,Lovely 1 bedroom Apt + office space,9639039,2013-10-25,"Lexington Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.7616856809685,-122.41986125164368,Apartment,Entire home/apt,2,1.0,1.0,1.0,$159.00,,,2,15,yesterday,14.0,34.0,64.0,339.0,40,2014-07-03,2015-04-28,83.0,5,3.9
4559621,2015-05-04,Room steps from Valencia,9639039,2013-10-25,"Lexington Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76223192167475,-122.42102200298736,Apartment,Private room,2,1.0,1.0,1.0,$79.00,,,2,20,a week ago,19.0,47.0,77.0,352.0,15,2014-11-24,2015-04-21,89.0,5,2.8
3294102,2015-05-04,Room in heart of Mission District,16402368,2014-06-04,"Shotwell Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.762404694551286,-122.41531095124748,House,Private room,2,1.5,1.0,1.0,$100.00,,,1,1125,2 weeks ago,22.0,52.0,82.0,357.0,20,2014-06-16,2015-04-20,86.0,1,1.9
6015978,2015-05-04,Great location in San Francisco!,31226924,2015-04-14,"Guerrero Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.7631377127161,-122.4230904165685,Apartment,Entire home/apt,3,1.0,1.0,2.0,$170.00,"$1,100.00",,1,6,today,7.0,30.0,60.0,332.0,0,,,,2,
1370123,2015-05-04,Whole Modern Studio in the Mission!,297950,2010-11-24,"Albion Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.760430434664194,-122.4254423552414,Apartment,Entire home/apt,2,0.5,1.0,1.0,$150.00,,,2,27,today,5.0,31.0,60.0,335.0,102,2013-07-15,2015-04-23,96.0,1,4.6
2046807,2015-05-05,Charming Private Studio in Mission,8898672,2013-09-17,"San Carlos Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76045876082791,-122.41904380864376,House,Entire home/apt,2,1.0,0.0,1.0,$119.00,$784.00,"$2,785.00",2,102,2 weeks ago,1.0,4.0,4.0,35.0,25,2014-03-31,2015-04-28,94.0,1,1.9
730666,2015-05-04,Short Term Rental - Liberty Heights,3799963,2012-10-08,"Liberty St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75704383593432,-122.42430301900444,Apartment,Entire home/apt,1,1.0,1.0,1.0,$199.00,,,3,1125,today,0.0,0.0,0.0,245.0,13,2014-07-28,2015-04-06,91.0,2,1.4
964457,2015-05-04,Art Deco Lovely home / Dolores Park,499183,2011-04-10,"Cumberland Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75987078668463,-122.42317860030788,Apartment,Entire home/apt,2,1.0,1.0,1.0,$194.00,"$1,335.00","$4,000.00",3,40,today,2.0,9.0,12.0,255.0,25,2013-03-19,2015-01-03,94.0,1,1.0
895211,2015-05-05,Victorian Garden Oasis in Mission,3807557,2012-10-09,"Lexington Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76070345631207,-122.41965185780154,Apartment,Entire home/apt,2,1.0,2.0,1.0,$159.00,,,4,30,5 weeks ago,0.0,10.0,11.0,135.0,0,,,,1,
1301798,2015-05-04,Spacious Mission Room Near BART,3713398,2012-09-30,"San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.76907821184396,-122.42031988076656,Apartment,Private room,2,1.0,1.0,1.0,$89.00,$579.00,"$1,899.00",2,1125,4 days ago,0.0,0.0,0.0,65.0,28,2013-07-07,2015-02-22,91.0,4,1.3
3111916,2015-05-05,Cozy studio in the ♡ of the Mission,9173646,2013-10-01,"San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75271497301403,-122.41659354716133,Apartment,Entire home/apt,2,1.0,0.0,1.0,$160.00,"$1,150.00","$3,200.00",2,1125,today,17.0,38.0,68.0,343.0,0,,,,1,
4486978,2015-05-04,habitacion en SF,12250018,2014-02-15,"14th Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.76694285246662,-122.42204761161062,House,Private room,2,1.0,1.0,2.0,$114.00,,,1,1125,6 months ago,30.0,60.0,90.0,365.0,1,2014-11-15,2014-11-15,,1,0.2
1101403,2015-05-04,"2b/2b modern condo, super location",2335495,2012-05-09,"Guerrero Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.768140604349085,-122.4253675645926,Apartment,Entire home/apt,5,2.0,2.0,3.0,$300.00,,,2,1125,today,10.0,10.0,10.0,128.0,10,2013-08-10,2015-04-24,100.0,2,0.5
693721,2015-05-04,Beautiful Sunny Mission Apartment,267093,2010-10-20,"San Carlos St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75971549670723,-122.42092524744524,Apartment,Entire home/apt,8,2.0,2.0,2.0,$550.00,"$2,500.00","$6,000.00",1,30,4 days ago,17.0,30.0,60.0,335.0,24,2013-01-17,2015-02-16,99.0,2,0.9
5046797,2015-05-04,Sunlit apt. in heart of the Mission,13128944,2014-03-14,"14th Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.76732610388389,-122.42158085968126,Apartment,Entire home/apt,3,1.0,2.0,1.0,$180.00,"$1,380.00","$3,800.00",1,30,4 days ago,4.0,27.0,54.0,329.0,2,2015-01-31,2015-04-22,100.0,1,0.6
4668872,2015-05-05,One-Bedroom Cottage Apt in Mission,24153978,2014-11-25,"Albion Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.76500818742858,-122.422513901603,Apartment,Entire home/apt,2,1.0,1.0,1.0,$204.00,,"$3,000.00",14,27,4 days ago,25.0,28.0,28.0,29.0,12,2015-01-30,2015-04-06,87.0,2,3.8
5420565,2015-05-05,Comfy Crashpad Private Room,1717531,2012-02-07,"Hampshire Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.749000708075904,-122.40660403797024,House,Private room,2,1.5,1.0,1.0,$75.00,,,2,20,yesterday,20.0,42.0,72.0,347.0,3,2015-03-28,2015-04-20,93.0,4,2.3
4925822,2015-05-05,Central room in the Mission!,25373634,2014-12-29,"Albion St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76341573223806,-122.42212655779038,Apartment,Private room,2,1.0,1.0,1.0,$125.00,$800.00,,1,1125,4 months ago,0.0,3.0,33.0,308.0,0,,,,1,
1494543,2015-05-04,Beautiful Victorian Treehouse,990078,2011-08-18,"Dolores Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.76707954749803,-122.42550295389697,Apartment,Entire home/apt,3,1.0,1.0,1.0,$150.00,"$1,000.00","$3,300.00",1,1125,today,2.0,2.0,15.0,255.0,28,2013-08-19,2014-12-18,91.0,1,1.3
200281,2015-05-04,Quiet aptmt amazing Mission locatn ,979011,2011-08-16,"San Carlos St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76268369064297,-122.41943419755304,Apartment,Entire home/apt,3,1.0,1.0,1.0,$120.00,$900.00,"$3,000.00",14,365,3 months ago,0.0,0.0,0.0,123.0,9,2011-08-30,2014-05-29,97.0,1,0.2
5769693,2015-05-04,BEAUTIFUL ROOM IN NOE VALEY,9081746,2013-09-27,"San Jose Avenue, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75174679654306,-122.4207749878509,Apartment,Private room,2,1.0,1.0,1.0,$300.00,,,1,1125,6 weeks ago,2.0,2.0,2.0,17.0,0,,,,1,
5007820,2015-05-04,Huge 2 Bedroom in the Mission ,2001524,2012-03-24,"16th Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.76485673163222,-122.42510068286904,Apartment,Entire home/apt,4,1.0,2.0,2.0,$249.00,"$1,500.00","$5,500.00",3,14,a week ago,16.0,36.0,66.0,341.0,6,2015-03-18,2015-04-28,93.0,3,3.8
102507,2015-05-04,"Private, Authentic Mission Studio",401524,2011-02-20,"Bartlett Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75030931896408,-122.4190227170769,Apartment,Entire home/apt,4,1.0,1.0,2.0,$125.00,,,3,365,today,12.0,12.0,12.0,12.0,98,2011-06-24,2015-03-31,91.0,1,2.1
4768456,2015-05-04,A peaceful private room,6300172,2013-05-09,"Capp Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75641452641205,-122.41673748431842,Apartment,Private room,2,1.0,1.0,1.0,$80.00,"$1,000.00",,1,1125,5 weeks ago,0.0,0.0,0.0,121.0,1,2014-12-28,2014-12-28,,1,0.2
529275,2015-05-04,Spacious Central 1BR Mission Apt,2600401,2012-06-10,"19th St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76044067077963,-122.41998868323395,Apartment,Entire home/apt,4,1.0,1.0,3.0,$160.00,$920.00,"$3,439.00",1,30,4 weeks ago,0.0,0.0,0.0,0.0,78,2012-06-22,2015-03-30,93.0,1,2.2
2502368,2015-05-04,Cozy Private Room in San Francisco,12437454,2014-02-21,"York Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.74979105547207,-122.408765535643,House,Private room,2,1.0,1.0,1.0,$105.00,$735.00,,2,14,a week ago,19.0,49.0,79.0,354.0,4,2014-05-20,2015-04-03,100.0,2,0.3
2848090,2015-05-05,"Bright, spacious rooftop in Mission",138245,2010-06-04,"South Van Ness Avenue, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75147147673172,-122.41540050566128,Apartment,Private room,1,1.0,1.0,1.0,$127.00,$875.00,"$2,850.00",3,1125,5 weeks ago,0.0,19.0,49.0,324.0,8,2014-04-28,2015-02-19,95.0,1,0.6
1193395,2015-05-05,Audio Room In The Mission Green Hut,2283942,2012-05-03,"Hampshire Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75278772870633,-122.40605015390707,Apartment,Private room,3,1.5,1.0,1.0,$59.00,,,1,1125,today,1.0,6.0,18.0,254.0,142,2013-05-27,2015-05-04,90.0,3,6.0
931313,2015-05-05,Central apartment - Market Street,38836,2009-09-15,"Elgin Park, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.770393354365005,-122.42267438727012,Apartment,Entire home/apt,4,1.0,1.0,2.0,$188.00,,,3,1125,today,9.0,15.0,33.0,180.0,22,2013-02-20,2015-04-17,86.0,9,0.8
5947013,2015-05-05,VICTORIAN CHARM IN THE MISSION,1329493,2011-10-24,"South Van Ness Avenue, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75144207654166,-122.41580458231384,Apartment,Entire home/apt,8,1.0,3.0,4.0,$325.00,"$2,025.00","$4,800.00",3,1125,today,17.0,27.0,27.0,259.0,0,,,,5,
3775671,2015-05-04,Modern Grand Victorian in Mission,19360552,2014-08-03,"20th Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75945286961112,-122.42483777322806,House,Private room,2,1.5,1.0,1.0,$165.00,"$1,099.00",,3,27,4 days ago,16.0,32.0,32.0,247.0,16,2014-08-09,2015-04-16,96.0,1,1.8
4502287,2015-05-05,Beautiful Room in Vibrant Community,23219722,2014-11-01,"Harrison Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75049635989704,-122.41269118463993,House,Shared room,1,2.0,1.0,1.0,$59.00,,"$1,400.00",1,1125,2 weeks ago,4.0,34.0,64.0,339.0,7,2014-11-09,2015-04-29,97.0,4,1.2
1046583,2015-05-05,Sunny room in the Mission,4836404,2013-01-24,"15th Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.767109766305886,-122.41689315072288,Apartment,Private room,2,1.0,1.0,1.0,$136.00,$850.00,,1,1125,today,6.0,33.0,61.0,336.0,5,2013-06-02,2015-04-24,100.0,2,0.2
5617847,2015-05-05,Authentic Mission Victorian,1097730,2011-09-01,"20th Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76004108632267,-122.4180926562412,House,Private room,2,1.5,1.0,1.0,$130.00,"$1,000.00",,1,30,3 days ago,14.0,35.0,58.0,328.0,6,2015-03-19,2015-04-29,97.0,2,3.8
3271060,2015-05-05,"Sunny, well located studio ",6374943,2013-05-13,"25th Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75144895100897,-122.42000961010535,Apartment,Entire home/apt,2,1.0,0.0,1.0,$160.00,,,4,1125,6 months ago,0.0,0.0,30.0,305.0,4,2014-07-07,2014-10-08,100.0,1,0.4
5152716,2015-05-04,quaint room in great neighborhood ,1135099,2011-09-09,"a San Jose Ave, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.74911936141839,-122.42239027410528,Apartment,Private room,2,1.0,1.0,1.0,$90.00,$700.00,,1,1125,a week ago,30.0,60.0,90.0,365.0,0,,,,2,
2980566,2015-05-05,Entire large apt in the Mission!,171048,2010-07-18,"Guerrero Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75999252001737,-122.42309976297696,Apartment,Entire home/apt,2,1.5,1.0,1.0,$275.00,,,1,1125,today,24.0,49.0,79.0,354.0,4,2015-02-15,2015-04-24,100.0,2,1.5
4038823,2015-05-04,Perfect Mission Flat,20417080,2014-08-22,"21st Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75729143919981,-122.409658980415,Apartment,Entire home/apt,8,2.0,3.0,3.0,$299.00,,,1,1125,3 days ago,10.0,16.0,22.0,236.0,41,2014-09-12,2015-04-30,91.0,1,5.2
1695983,2015-05-04,Huge Valencia St. Private Room,8956951,2013-09-20,"22nd Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75442494936478,-122.42252676192696,House,Private room,4,1.0,1.0,1.0,$100.00,$700.00,"$2,500.00",1,1125,5 days ago,0.0,15.0,28.0,92.0,1,2015-04-06,2015-04-06,100.0,1,1.0
24849,2015-05-04,"Sunny, Mission Flat w/ garden deck",101697,2010-03-31,"Shotwell St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75842526627233,-122.4145914634992,Apartment,Entire home/apt,4,1.0,2.0,2.0,$190.00,,,3,7,4 months ago,0.0,0.0,0.0,123.0,1,2014-08-02,2014-08-02,100.0,1,0.1
2502127,2015-05-04,Sunny Mission 2BD - Victorian house,7858275,2013-07-31,"Lucky Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75297176805135,-122.4128058427703,House,Entire home/apt,4,1.0,2.0,2.0,$199.00,,,1,29,3 weeks ago,0.0,0.0,0.0,0.0,21,2014-05-17,2015-04-15,94.0,1,1.8
4735963,2015-05-04,New! Sunny Room in Hip Mission,3321338,2012-08-20,"25th Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.750687874843855,-122.41376822803264,Apartment,Private room,1,1.0,1.0,1.0,$94.00,,,1,1125,2 months ago,0.0,0.0,0.0,0.0,13,2014-12-08,2015-03-08,100.0,1,2.6
541958,2015-05-04,Beautifl 1 br in Mission near bart,456552,2011-03-22,"Valencia St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.76417240930758,-122.42121993654725,Apartment,Entire home/apt,2,1.0,1.0,1.0,$95.00,$600.00,,4,11,today,19.0,23.0,23.0,142.0,12,2012-07-10,2014-09-22,93.0,1,0.3
4661955,2015-05-04,Charming Home on Art Alley,24123104,2014-11-24,"Balmy Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75015862067317,-122.41289765734194,House,Entire home/apt,3,1.5,1.0,1.0,$175.00,,,2,90,yesterday,1.0,5.0,8.0,8.0,14,2014-12-08,2015-04-12,97.0,1,2.8
4652523,2015-05-05,Private Room in The Mission,8293437,2013-08-21,"Folsom Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75223100039571,-122.41383654075813,Apartment,Private room,2,1.0,1.0,1.0,$88.00,$500.00,"$1,500.00",1,1125,5 months ago,0.0,0.0,0.0,137.0,0,,,,1,
1211904,2015-05-05,Gorgeous Mission Loft Apt!,273540,2010-10-28,"14th Street, San Francisco, CA 94114, United States",Mission,San Francisco,CA,94114.0,37.76805173697744,-122.4137956805918,House,Entire home/apt,4,1.0,1.0,1.0,$240.00,,,2,30,a week ago,0.0,0.0,0.0,8.0,13,2014-06-07,2015-01-26,94.0,1,1.2
5346515,2015-05-04,Looky Home SF Mission 8,7206100,2013-06-30,"Bryant Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75826889244066,-122.41322045939226,House,Shared room,10,3.0,1.0,10.0,$53.00,$350.00,"$1,300.00",3,1125,2 weeks ago,11.0,11.0,11.0,259.0,2,2015-02-23,2015-03-07,100.0,23,0.8
1623609,2015-05-04,Private suite - in vibrant Mission ,8633891,2013-09-04,"20th Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75942336176793,-122.407542379533,House,Private room,2,1.0,1.0,1.0,$145.00,$950.00,,3,27,5 days ago,1.0,5.0,7.0,235.0,59,2013-11-01,2015-04-28,98.0,1,3.2
5458112,2015-05-04,Cozy Room in the Heart of Mission,14627913,2014-04-23,"26th Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.74894886932161,-122.41557066660268,Apartment,Private room,2,1.0,1.0,1.0,$55.00,,,4,15,2 months ago,0.0,0.0,0.0,121.0,1,2015-03-15,2015-03-15,80.0,1,0.6
1624259,2015-05-04,"Huge, modern 2BR/1BA in The Mission",2521604,2012-06-01,"15th Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.7674821368479,-122.42031000790271,Apartment,Entire home/apt,5,1.0,2.0,2.0,$190.00,"$1,100.00",,2,28,4 days ago,2.0,3.0,15.0,28.0,0,,,,1,
5196036,2015-05-04,Treat Street Clubhouse,23278,2009-06-25,"Treat Avenue, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75747863042447,-122.4128320902208,House,Private room,2,2.0,1.0,1.0,$98.00,,,2,1125,yesterday,2.0,6.0,10.0,10.0,10,2015-02-10,2015-04-20,96.0,5,3.6
4588499,2015-05-04,Beautiful Apt In The Mission,1786362,2012-02-21,"Guerrero Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.74805326530176,-122.4231900774712,Apartment,Entire home/apt,2,1.0,1.0,1.0,$200.00,,,1,1125,2 months ago,0.0,0.0,0.0,240.0,1,2014-12-08,2014-12-08,100.0,1,0.2
3140132,2015-05-05,Beautiful Mission District Flat,3097186,2012-07-30,"Hampshire Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.751047106133775,-122.40671457264916,Apartment,Entire home/apt,5,1.5,3.0,3.0,$250.00,"$1,500.00","$6,000.00",3,1125,2 months ago,0.0,0.0,0.0,123.0,9,2014-07-14,2015-03-28,100.0,1,0.9
4777577,2015-05-04,Private Room in Hotel,24635836,2014-12-08,"Mission Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75855476067794,-122.41970613095738,Dorm,Private room,2,2.0,1.0,1.0,$65.00,$700.00,,10,21,3 days ago,30.0,60.0,90.0,365.0,3,2015-01-04,2015-03-14,73.0,5,0.7
1140333,2015-05-04,Historical Home In Trendy Mission,511919,2011-04-15,"Treat Avenue, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.750704267776605,-122.41343553011232,Apartment,Entire home/apt,5,1.0,2.0,2.0,$210.00,,,3,1125,2 weeks ago,0.0,1.0,5.0,127.0,2,2013-06-28,2013-07-07,98.0,1,0.1
2188976,2015-05-04,Private 1BR in Mission Victorian,10135,2009-03-13,"Folsom Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.76456492966766,-122.41383226651595,House,Private room,2,2.0,1.0,1.0,$95.00,$630.00,"$2,750.00",1,125,yesterday,6.0,10.0,21.0,258.0,49,2014-02-01,2015-04-24,90.0,6,3.2
647303,2015-05-04,Stunning Victorian in Heart of SF,3245338,2012-08-13,"Fair Oaks St, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75688086025377,-122.42355433777593,House,Entire home/apt,4,1.5,2.0,2.0,$250.00,"$1,650.00",,3,21,2 months ago,0.0,0.0,14.0,289.0,3,2013-08-11,2013-09-18,100.0,1,0.1
5834571,2015-05-04,Bedroom in Mission Dolores,1213729,2011-09-26,"14th Street, San Francisco, CA 94103, United States",Mission,San Francisco,CA,94103.0,37.7688027860082,-122.42517520584,Apartment,Private room,2,1.0,1.0,1.0,$140.00,,,1,1125,2 weeks ago,0.0,0.0,0.0,9.0,1,2015-04-20,2015-04-20,100.0,1,1.0
815123,2015-05-04,Your private Oasis  in the Mission,1000809,2011-08-21,"Bartlett Street, San Francisco, CA 94110, United States",Mission,San Francisco,CA,94110.0,37.75110864696127,-122.41873225693658,Apartment,Entire home/apt,2,1.0,1.0,1.0,$130.00,,,4,5,3 days ago,2.0,3.0,3.0,265.0,0,,,,1,
