date,term,value_raw,geo,payload,window,value_stitched,stitch_ratio_B_to_A
2023-04-30,hotels near me,1,WW,P2_category,A,1.0,1.0
2023-04-30,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-05-07,hotels near me,1,WW,P2_category,A,1.0,1.0
2023-05-07,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-05-14,hotels near me,1,WW,P2_category,A,1.0,1.0
2023-05-14,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-05-21,hotels near me,1,WW,P2_category,A,1.0,1.0
2023-05-21,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-05-28,hotels near me,1,WW,P2_category,A,1.0,1.0
2023-05-28,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-06-04,hotels near me,1,WW,P2_category,A,1.0,1.0
2023-06-04,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-06-11,hotels near me,1,WW,P2_category,A,1.0,1.0
2023-06-11,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-06-18,hotels near me,1,WW,P2_category,A,1.0,1.0
2023-06-18,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-06-25,hotels near me,1,WW,P2_category,A,1.0,1.0
2023-06-25,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-07-02,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-07-09,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-07-16,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-07-23,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-07-30,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-08-06,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-08-13,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-08-20,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-08-27,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-09-03,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-09-10,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-09-17,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-09-24,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-10-01,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-10-08,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-10-15,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-10-22,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-10-29,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-11-05,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-11-12,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-11-19,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-11-26,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-12-03,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-12-10,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-12-17,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-12-24,hotels near me,1,WW,P2_category,B,1.0,1.0
2023-12-31,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-01-07,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-01-14,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-01-21,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-01-28,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-02-04,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-02-11,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-02-18,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-02-25,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-03-03,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-03-10,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-03-17,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-03-24,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-03-31,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-04-07,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-04-14,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-04-21,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-04-28,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-05-05,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-05-12,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-05-19,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-05-26,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-06-02,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-06-09,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-06-16,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-06-23,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-06-30,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-07-07,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-07-14,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-07-21,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-07-28,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-08-04,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-08-11,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-08-18,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-08-25,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-09-01,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-09-08,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-09-15,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-09-22,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-09-29,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-10-06,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-10-13,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-10-20,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-10-27,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-11-03,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-11-10,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-11-17,hotels near me,0,WW,P2_category,B,0.0,1.0
2024-11-24,hotels near me,0,WW,P2_category,B,0.0,1.0
2024-12-01,hotels near me,0,WW,P2_category,B,0.0,1.0
2024-12-08,hotels near me,0,WW,P2_category,B,0.0,1.0
2024-12-15,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-12-22,hotels near me,1,WW,P2_category,B,1.0,1.0
2024-12-29,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-01-05,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-01-12,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-01-19,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-01-26,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-02-02,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-02-09,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-02-16,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-02-23,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-03-02,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-03-09,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-03-16,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-03-23,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-03-30,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-04-06,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-04-13,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-04-20,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-04-27,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-05-04,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-05-11,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-05-18,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-05-25,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-06-01,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-06-08,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-06-15,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-06-22,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-06-29,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-07-06,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-07-13,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-07-20,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-07-27,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-08-03,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-08-10,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-08-17,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-08-24,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-08-31,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-09-07,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-09-14,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-09-21,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-09-28,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-10-05,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-10-12,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-10-19,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-10-26,hotels near me,0,WW,P2_category,B,0.0,1.0
2025-11-02,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-11-09,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-11-16,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-11-23,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-11-30,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-12-07,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-12-14,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-12-21,hotels near me,1,WW,P2_category,B,1.0,1.0
2025-12-28,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-01-04,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-01-11,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-01-18,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-01-25,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-02-01,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-02-08,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-02-15,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-02-22,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-03-01,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-03-08,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-03-15,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-03-22,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-03-29,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-04-05,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-04-12,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-04-19,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-04-26,hotels near me,2,WW,P2_category,B,2.0,1.0
2026-05-03,hotels near me,2,WW,P2_category,B,2.0,1.0
2026-05-10,hotels near me,2,WW,P2_category,B,2.0,1.0
2026-05-17,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-05-24,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-05-31,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-06-07,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-06-14,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-06-21,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-06-28,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-07-05,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-07-12,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-07-19,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-07-26,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-08-02,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-08-09,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-08-16,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-08-23,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-08-30,hotels near me,1,WW,P2_category,B,1.0,1.0
2026-09-06,hotels near me,2,WW,P2_category,B,2.0,1.0
2019-01-06,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-01-13,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-01-20,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-01-27,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-02-03,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-02-10,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-02-17,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-02-24,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-03-03,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-03-10,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-03-17,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-03-24,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-03-31,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-04-07,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-04-14,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-04-21,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-04-28,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-05-05,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-05-12,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-05-19,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-05-26,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-06-02,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-06-09,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-06-16,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-06-23,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-06-30,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-07-07,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-07-14,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-07-21,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-07-28,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-08-04,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-08-11,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-08-18,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-08-25,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-09-01,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-09-08,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-09-15,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-09-22,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-09-29,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-10-06,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-10-13,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-10-20,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-10-27,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-11-03,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-11-10,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-11-17,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-11-24,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-12-01,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-12-08,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-12-15,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-12-22,vacation rental,0,WW,P2_category,A,0.0,1.0
2019-12-29,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-01-05,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-01-12,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-01-19,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-01-26,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-02-02,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-02-09,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-02-16,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-02-23,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-03-01,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-03-08,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-03-15,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-03-22,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-03-29,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-04-05,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-04-12,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-04-19,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-04-26,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-05-03,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-05-10,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-05-17,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-05-24,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-05-31,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-06-07,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-06-14,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-06-21,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-06-28,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-07-05,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-07-12,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-07-19,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-07-26,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-08-02,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-08-09,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-08-16,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-08-23,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-08-30,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-09-06,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-09-13,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-09-20,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-09-27,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-10-04,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-10-11,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-10-18,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-10-25,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-11-01,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-11-08,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-11-15,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-11-22,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-11-29,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-12-06,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-12-13,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-12-20,vacation rental,0,WW,P2_category,A,0.0,1.0
2020-12-27,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-01-03,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-01-10,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-01-17,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-01-24,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-01-31,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-02-07,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-02-14,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-02-21,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-02-28,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-03-07,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-03-14,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-03-21,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-03-28,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-04-04,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-04-11,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-04-18,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-04-25,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-05-02,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-05-09,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-05-16,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-05-23,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-05-30,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-06-06,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-06-13,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-06-20,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-06-27,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-07-04,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-07-11,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-07-18,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-07-25,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-08-01,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-08-08,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-08-15,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-08-22,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-08-29,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-09-05,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-09-12,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-09-19,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-09-26,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-10-03,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-10-10,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-10-17,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-10-24,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-10-31,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-11-07,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-11-14,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-11-21,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-11-28,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-12-05,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-12-12,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-12-19,vacation rental,0,WW,P2_category,A,0.0,1.0
2021-12-26,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-01-02,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-01-02,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-01-09,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-01-09,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-01-16,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-01-16,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-01-23,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-01-23,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-01-30,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-01-30,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-02-06,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-02-06,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-02-13,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-02-13,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-02-20,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-02-20,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-02-27,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-02-27,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-03-06,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-03-06,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-03-13,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-03-13,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-03-20,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-03-20,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-03-27,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-03-27,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-04-03,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-04-03,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-04-10,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-04-10,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-04-17,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-04-17,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-04-24,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-04-24,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-05-01,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-05-01,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-05-08,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-05-08,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-05-15,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-05-15,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-05-22,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-05-22,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-05-29,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-05-29,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-06-05,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-06-05,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-06-12,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-06-12,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-06-19,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-06-19,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-06-26,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-06-26,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-07-03,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-07-03,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-07-10,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-07-10,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-07-17,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-07-17,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-07-24,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-07-24,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-07-31,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-07-31,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-08-07,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-08-07,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-08-14,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-08-14,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-08-21,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-08-21,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-08-28,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-08-28,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-09-04,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-09-04,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-09-11,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-09-11,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-09-18,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-09-18,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-09-25,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-09-25,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-10-02,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-10-02,vacation rental,0,WW,P2_category,B,0.0,1.0
2022-10-09,vacation rental,0,WW,P2_category,A,0.0,1.0
2022-10-09,vacation rental,0,WW,P2_category,B,0.0,1.0
