Date,ABNB,BKNG,DASH,EXPE,H,HLT,IVE,IVW,IWM,JETS,MAR,MTUM,QQQ,SPY,TRIP,UBER,UUP,XLY,^TNX,^VIX
2025-06-04,133.51,220.0362,220.23,168.2508,130.361,248.8065,186.1395,104.7615,205.7285,22.5949,259.1065,231.5962,525.6452,587.662,14.44,83.45,26.4178,106.3805,4.365,17.61
2025-06-05,137.29,220.5715,215.84,171.7779,129.3656,247.8489,185.9926,103.896,205.8173,22.4065,257.0094,229.3072,521.6887,584.8219,14.14,84.67,26.3984,103.6971,4.394,18.48
2025-06-06,140.64,222.7011,218.45,174.9186,132.0134,252.1781,187.403,105.0102,209.1434,23.0611,262.7666,230.6251,526.7883,590.8275,14.12,85.6,26.5338,105.0438,4.51,16.77
2025-06-09,139.01,219.7184,217.49,174.988,133.3572,251.4399,187.8535,105.0401,210.5845,23.1305,263.0633,229.3469,527.5638,591.36,14.27,87.12,26.4661,105.8854,4.482,17.16
2025-06-10,138.56,217.6784,214.97,172.4516,134.1138,252.9062,188.9505,105.647,211.7195,23.2496,265.1506,229.2577,531.053,594.7129,14.27,86.39,26.4951,107.1529,4.474,16.95
2025-06-11,138.06,216.8177,217.8,171.7185,133.7554,252.9062,188.304,105.438,210.851,22.4858,263.192,230.2585,529.2637,593.0167,14.12,86.58,26.3984,106.3063,4.412,17.26
2025-06-12,138.81,216.6459,216.6,170.1134,132.4514,249.9237,188.8819,105.8659,210.012,22.2379,260.3925,230.1792,530.5062,595.3735,14.0,85.62,26.205,105.8062,4.357,18.02
2025-06-13,135.54,210.158,218.96,164.0995,129.9628,243.2704,186.9818,104.5625,206.1726,21.4642,252.2413,228.1677,523.8459,588.7171,13.3,83.93,26.2727,104.8309,4.424,20.82
2025-06-16,137.21,212.9607,221.73,163.089,134.054,246.7317,188.4966,105.8454,208.6034,22.1585,255.1298,230.0851,531.1326,594.3184,13.39,85.12,26.3017,105.9597,4.452,19.11
2025-06-17,133.37,210.2639,219.39,160.4931,133.3473,246.3527,186.7064,104.9689,206.4062,21.484,253.4383,228.3375,525.9534,589.2399,13.2,84.76,26.4758,104.1328,4.393,21.6
2025-06-18,132.17,209.6772,220.58,160.9588,131.9238,246.9412,186.7851,104.8494,207.4949,21.4543,254.7539,228.6453,525.8639,589.151,13.04,83.44,26.5241,104.1823,4.397,20.14
2025-06-20,131.73,210.3821,220.46,163.3564,131.1175,248.2379,187.149,104.192,207.0594,21.3948,257.3852,228.6751,523.7167,587.7673,12.97,83.78,26.4951,104.3061,4.375,20.62
2025-06-23,130.53,211.5479,230.32,164.2878,132.0532,251.7092,188.5261,105.4968,209.5931,21.8113,261.263,232.5773,529.1017,593.5731,13.06,85.24,26.3888,106.3735,4.32,19.83
2025-06-24,132.15,217.4503,236.17,167.6563,135.3979,255.2903,189.9621,107.0506,212.2653,22.4759,265.8332,235.2186,537.1928,600.1304,13.43,91.65,26.2534,106.9639,4.293,17.48
2025-06-25,129.67,217.5741,232.68,164.2184,136.4729,253.0858,189.3523,107.3992,209.791,22.1188,263.1227,233.5405,538.5662,600.4667,12.5,90.9,26.1857,105.7037,4.293,16.76
2025-06-26,133.72,221.963,239.64,165.2587,138.2249,256.8464,190.3457,108.4749,213.1957,22.4461,266.7136,235.4569,543.6019,605.1646,12.91,93.12,26.0793,106.6762,4.253,16.59
2025-06-27,134.52,225.8156,242.315,169.1821,138.7325,264.8363,191.1621,109.0525,213.2649,22.7239,270.5221,236.0328,545.463,608.1713,13.06,91.53,26.1277,108.4524,4.283,16.32
2025-06-30,132.34,229.6277,246.51,167.1213,139.0113,265.6742,192.2146,109.6601,213.5717,22.7834,270.2649,238.6244,548.996,611.079,13.05,93.3,25.9923,107.8272,4.23,16.73
2025-07-01,135.41,227.307,238.01,172.4318,144.725,268.2877,194.0637,108.5346,215.7689,23.2397,275.0725,235.1391,544.3682,610.8813,13.87,92.13,25.9826,108.2886,4.251,16.83
2025-07-02,135.39,226.1579,238.8,169.4298,144.725,269.4348,194.2899,109.3214,218.7579,23.5967,274.5284,235.2285,548.1599,613.6506,14.99,92.05,25.9633,109.1569,4.293,16.64
2025-07-03,136.49,226.7544,238.79,174.8493,146.7955,272.7365,195.4113,110.3573,220.7868,23.924,277.0114,237.6811,553.554,618.487,17.5,93.63,26.089,109.7523,4.348,16.38
2025-07-07,137.0,230.686,246.89,176.1571,144.8445,270.173,193.9654,109.7099,217.4713,23.6166,275.399,236.8867,549.3841,613.8781,17.17,96.68,26.176,108.3581,4.395,17.79
2025-07-08,136.99,226.6168,241.47,175.9094,145.6607,272.2777,194.0736,109.4609,218.9756,23.7455,276.9421,234.7618,549.6926,613.5418,17.49,97.48,26.1954,107.991,4.415,16.81
2025-07-09,136.85,224.8204,246.06,174.4629,146.4571,271.8488,194.5752,110.437,221.351,23.6761,276.1805,236.2115,553.5838,617.221,17.33,96.64,26.1954,108.631,4.342,15.94
2025-07-10,137.0,226.8223,238.24,181.2793,151.5536,276.7864,195.6276,110.5266,222.4891,25.4019,279.2569,235.9335,552.7877,618.9618,18.16,96.4,26.2437,109.8316,4.346,15.78
2025-07-11,135.35,226.7664,240.44,181.9431,149.8913,276.6168,194.644,110.2577,219.421,24.8267,278.6139,234.5831,551.5436,616.7858,18.0,95.39,26.3211,109.8614,4.423,16.4
2025-07-14,138.57,228.7075,242.85,181.8638,149.722,277.9535,194.5162,110.6661,220.8957,25.0746,279.8208,237.5222,553.5441,617.9627,18.16,93.89,26.3888,110.2683,4.427,17.2
2025-07-15,136.54,225.1175,236.77,177.3361,147.6615,273.6542,192.667,110.7657,216.5706,24.5688,271.9366,235.5562,554.0516,615.322,18.24,92.21,26.5338,108.6905,4.489,17.38
2025-07-16,136.71,224.4273,234.5,176.6525,146.1982,272.7864,193.326,111.0844,218.748,24.7076,270.6507,236.4796,554.6188,617.3792,17.64,90.75,26.4371,108.889,4.455,17.16
2025-07-17,139.3,225.4511,235.02,180.3975,146.7358,271.5296,194.349,111.8712,221.6182,24.8961,268.6722,237.5818,559.1072,621.1573,17.51,90.5,26.5531,109.2611,4.463,16.52
2025-07-18,139.34,226.2031,239.17,183.2212,147.1837,271.9984,194.1031,111.8613,220.0445,24.787,269.6417,237.3832,558.5698,620.7025,17.51,90.59,26.5145,110.2286,4.432,16.41
2025-07-21,138.07,225.1817,240.53,183.7562,146.6163,270.173,194.0932,112.1999,219.1538,24.8167,268.6327,237.8598,561.4659,621.8794,17.33,91.16,26.3404,110.7495,4.372,16.65
2025-07-22,139.43,229.0839,239.82,187.6895,147.8606,273.1555,195.6178,111.5326,220.9749,24.9457,270.0374,235.8839,558.5599,621.9684,17.79,91.79,26.205,111.8708,4.336,16.5
2025-07-23,139.83,227.5287,240.56,190.4141,146.7258,266.183,196.8866,112.6083,224.3498,25.3424,270.5617,238.6641,561.1076,627.2598,18.24,89.94,26.1664,112.4017,4.388,15.37
2025-07-24,141.62,224.1048,243.69,188.7199,144.8345,266.9012,196.6407,112.8373,221.252,24.2216,269.9384,237.9095,562.3018,627.4675,17.9,90.87,26.234,110.5411,4.408,15.39
2025-07-25,141.31,223.4016,249.92,185.6089,148.1393,272.9659,197.2801,113.4051,222.0735,24.3803,276.1013,239.5875,563.6553,630.1181,17.82,91.29,26.2921,111.5682,4.386,14.93
2025-07-28,142.16,225.2452,246.44,185.4306,147.0643,269.8937,196.3949,113.7736,221.8161,24.4795,272.8171,239.0414,565.4169,629.9599,18.13,90.6,26.5918,112.2181,4.42,15.03
2025-07-29,136.84,221.7555,243.2,181.1208,145.1929,272.3774,196.4243,113.3055,220.4008,24.053,270.5221,238.9918,564.5411,628.2983,17.68,87.11,26.6595,111.4441,4.33,15.98
2025-07-30,134.75,222.6337,248.0,178.1286,144.1576,272.6069,195.1653,113.5644,219.2825,23.8546,267.1291,239.6471,565.2974,627.507,17.56,87.64,26.9206,110.7396,4.376,15.48
2025-07-31,132.41,218.3162,250.25,178.5547,140.3252,267.4099,193.7489,113.4449,217.1348,23.7554,260.986,239.5875,562.3018,625.1532,17.49,87.75,26.9786,109.8614,4.36,16.72
2025-08-01,128.02,213.6449,248.35,176.4147,136.8711,260.188,191.2506,111.2736,212.7107,22.9322,252.5974,237.0952,551.2252,614.9066,16.21,86.91,26.6595,107.212,4.22,20.38
2025-08-04,130.96,217.2068,258.02,183.2806,137.5978,261.7641,193.1982,113.4449,217.4713,23.4083,256.3367,240.6301,561.3962,624.2531,16.4,88.43,26.6498,108.4722,4.2,17.52
2025-08-05,129.96,216.4837,255.28,180.1597,135.9653,259.4997,192.8539,112.5983,218.5797,23.3884,256.9203,239.4286,557.5845,621.0881,16.23,89.39,26.6498,108.6111,4.196,17.85
2025-08-06,130.5,219.5954,258.08,183.4292,135.4277,260.2977,193.3752,113.8831,218.2927,23.6265,259.8781,242.338,564.6008,625.8455,16.48,89.22,26.4951,110.8686,4.22,16.77
2025-08-07,120.03,215.4619,270.99,185.8764,138.4638,260.2678,194.0736,113.435,217.5801,23.3984,257.7809,242.1493,566.5115,625.3212,16.09,92.67,26.4758,110.8339,4.244,16.57
2025-08-08,121.02,214.4231,259.19,193.4557,135.2386,261.6443,195.5195,114.2716,218.0552,23.4876,257.1182,243.9267,571.7961,630.1972,17.97,89.56,26.5241,111.0274,4.285,15.15
2025-08-11,118.3,212.7707,256.09,190.85,134.3925,260.3975,195.1063,114.0923,218.0057,23.319,255.1891,243.9664,570.1042,628.951,17.79,90.58,26.6305,111.3151,4.273,16.25
2025-08-12,121.61,216.6297,264.32,201.3125,140.0465,268.0982,197.1129,115.3672,224.4785,25.025,262.1533,246.1112,577.2697,635.6469,17.98,91.73,26.4951,112.496,4.293,14.73
2025-08-13,124.55,216.0894,254.2,207.7425,144.5757,272.168,198.9129,115.1979,228.8432,25.5011,266.7928,244.5225,577.5583,637.8228,18.18,90.83,26.4274,114.039,4.238,14.49
2025-08-14,124.64,217.5511,247.44,205.2854,142.2663,269.6642,198.726,115.3373,225.8938,25.1936,263.6766,244.2246,577.1106,637.8821,18.03,91.4,26.5241,113.91,4.293,14.83
2025-08-15,125.1,216.3421,248.0,205.5232,140.4845,267.0608,198.3326,114.9887,224.7952,25.4515,262.3412,243.1323,574.5728,636.3887,17.62,92.6,26.4371,113.6371,4.328,15.09
2025-08-18,125.49,219.4244,253.34,204.7603,139.8972,268.4772,198.126,115.1082,225.6167,25.5011,263.3898,243.1125,574.3438,636.2501,16.72,93.98,26.5048,114.0935,4.341,14.99
2025-08-19,126.0,221.4902,248.37,206.1176,139.3796,271.0508,198.5489,113.6541,223.8847,25.521,263.9042,240.4017,566.5513,632.7983,16.96,95.32,26.5725,114.039,4.302,15.57
2025-08-20,124.96,223.6995,243.82,203.7794,136.6222,269.2253,198.3621,113.1561,223.0929,25.0151,260.6892,241.1464,563.1876,631.117,17.16,93.73,26.5531,112.9127,4.296,15.69
2025-08-21,126.43,226.5141,245.18,203.4525,136.2042,268.5172,197.7621,112.6581,223.6471,24.7374,260.1041,239.8258,560.5802,628.5851,16.95,94.23,26.6885,112.2429,4.33,16.6
2025-08-22,129.92,226.9159,247.32,212.8251,143.4011,276.8064,200.5653,114.4708,232.416,26.007,271.5587,241.9408,569.2285,638.2382,17.69,96.79,26.4274,115.6514,4.26,14.22
2025-08-25,128.15,226.2309,245.28,211.3786,140.7931,273.3849,199.1588,114.2915,229.9714,25.5706,266.3818,241.1266,567.5864,635.4292,17.03,95.16,26.6402,115.4183,4.275,14.79
2025-08-26,126.89,226.3134,248.79,211.656,141.7387,274.6517,199.3948,114.9887,231.8717,26.0268,265.638,243.4402,569.8654,638.0898,17.14,96.53,26.5725,115.9491,4.258,14.62
2025-08-27,129.85,222.7435,245.65,210.2491,144.2698,275.7091,200.3391,115.1282,233.5146,25.9177,267.443,243.043,570.7413,639.5437,17.11,95.33,26.5822,115.9739,4.238,14.85
2025-08-28,130.46,224.1838,247.33,213.1277,144.8876,275.6093,200.4768,115.7656,233.7917,26.0963,268.0182,244.582,574.314,641.8085,17.04,95.96,26.4855,116.1724,4.207,14.43
2025-08-29,130.53,222.0839,245.25,213.2171,143.7716,275.5195,200.5555,114.4409,232.7525,26.0963,265.6479,242.0103,567.666,637.981,17.42,93.75,26.4661,114.9767,4.227,15.36
2025-09-02,127.59,218.3753,244.1,210.5568,142.4462,275.4697,199.3653,113.415,231.4956,26.0566,262.2959,240.7791,562.9089,633.2534,16.72,92.81,26.6402,114.1183,4.277,17.17
2025-09-03,124.9,221.4453,248.83,210.9737,142.9345,274.4616,199.2768,114.5903,231.268,26.2252,262.881,240.9578,567.3376,636.6854,17.18,92.94,26.5918,114.5798,4.211,16.35
2025-09-04,125.37,221.5608,248.78,214.9244,144.768,277.5156,200.7719,115.6361,234.1579,25.759,266.6298,243.2118,572.4729,642.0063,17.96,91.98,26.6305,116.6735,4.176,15.3
2025-09-05,123.81,218.7612,246.85,213.366,144.4392,271.7668,199.8375,115.5266,235.3258,25.9177,262.5141,242.5763,573.2989,640.147,17.64,90.99,26.4951,116.6487,4.086,15.18
2025-09-08,124.62,221.3001,250.6,215.5994,144.8976,277.2561,199.5227,116.1441,235.8009,25.9177,265.8562,244.7409,576.0954,641.7195,17.38,94.36,26.4081,117.1002,4.046,15.11
2025-09-09,123.81,221.3847,256.53,216.0957,143.7416,274.4317,199.562,116.6819,234.4153,25.5606,261.8198,246.6871,577.7276,643.2031,17.76,95.45,26.5145,116.9365,4.074,15.04
2025-09-10,123.41,217.5299,257.43,213.902,141.5594,272.5653,198.5784,117.7775,233.9996,25.7293,260.2529,252.5752,577.9166,645.0626,17.76,94.21,26.5338,115.5373,4.032,15.35
2025-09-11,123.05,218.4513,260.19,219.7287,145.3061,277.6753,201.0374,118.3951,238.3247,26.1062,265.7273,252.1682,581.2804,650.4232,17.9,94.68,26.4468,117.7849,4.011,14.71
2025-09-12,122.55,216.8747,257.98,220.5526,142.9345,274.1921,200.5948,118.5245,235.89,25.7789,264.2992,251.7312,583.8481,650.2055,17.73,95.89,26.4855,118.3951,4.061,14.76
2025-09-15,120.37,220.908,258.09,226.558,139.8853,270.7189,200.5751,119.66,236.8896,25.5309,262.9504,252.8235,588.8441,653.6672,18.86,98.85,26.3984,119.4221,4.034,15.69
2025-09-16,121.66,217.5378,263.09,223.3221,142.8647,273.3438,200.4319,119.3987,236.4995,25.4912,265.6777,252.2104,588.3464,652.7672,18.06,97.83,26.234,120.1564,4.026,16.36
2025-09-17,123.2,220.6644,259.25,223.5206,140.533,265.8884,201.0246,118.8204,237.1049,25.64,259.8859,251.9317,587.1721,651.9561,18.51,92.95,26.3211,119.8538,4.076,15.72
2025-09-18,125.47,216.2612,268.07,220.2846,142.2569,265.7787,201.7062,119.6081,243.0105,25.6995,261.7702,253.4843,592.4666,655.0024,19.14,94.7,26.4468,119.313,4.104,15.7
2025-09-19,127.04,216.3232,265.29,220.7908,142.5359,268.0841,202.0914,120.4358,241.1644,25.5904,266.3025,255.6044,596.4772,658.2465,18.83,98.51,26.5241,119.7645,4.139,15.45
2025-09-22,125.44,216.8274,262.75,221.8629,138.5201,266.058,202.4766,121.3033,242.5638,25.511,261.919,256.4802,600.0084,661.3607,18.7,99.39,26.4274,119.3743,4.143,16.1
2025-09-23,123.5,218.8891,265.75,219.5898,138.002,263.1837,202.5556,120.0668,242.0179,25.4615,259.6776,255.5845,596.0229,657.7606,18.33,97.8,26.4081,118.2511,4.12,16.64
2025-09-24,123.08,219.5479,260.74,216.2247,139.5764,262.6548,202.1803,119.5583,239.7947,25.1143,259.9752,253.9521,593.9305,655.6678,16.97,97.78,26.6015,119.0861,4.147,16.18
2025-09-25,121.75,221.5397,262.08,213.6042,139.5066,260.7684,201.4197,118.8603,237.502,24.5588,258.7454,252.3995,591.3699,652.6429,17.04,97.6,26.7852,117.4061,4.172,16.74
2025-09-26,123.7,220.4379,262.47,221.2276,141.6092,261.2375,202.9606,119.4087,239.5366,24.7175,262.0281,253.4644,593.801,656.382,17.14,98.45,26.6885,119.1407,4.187,15.29
2025-09-29,122.92,216.7352,272.5,218.885,143.8812,261.7665,203.2866,119.8175,239.8145,24.8465,264.6165,254.4398,596.551,658.2267,17.05,99.57,26.6305,119.6626,4.141,16.12
2025-09-30,121.42,214.5284,271.99,212.1748,141.4298,258.9321,203.9879,120.3759,240.152,24.4497,258.2892,255.246,598.1851,660.7061,16.26,97.97,26.6015,119.1059,4.148,16.28
2025-10-01,122.32,212.5931,267.64,216.3438,143.5623,256.2473,204.5016,120.8845,240.678,24.3307,259.4991,254.6986,601.0545,662.9575,15.73,96.61,26.5918,119.8515,4.106,16.29
2025-10-02,121.49,215.5329,270.09,216.0858,144.8976,258.4031,204.5016,121.054,242.1966,24.5588,264.2,254.6091,603.5255,663.7211,15.67,96.61,26.6305,118.9866,4.088,16.63
2025-10-03,120.22,215.2746,271.22,217.6144,146.472,257.924,205.3017,120.715,243.9931,24.7671,265.3604,253.0763,600.9848,663.7112,15.88,96.6,26.5822,118.2212,4.119,16.65
2025-10-06,120.35,215.3469,281.74,222.1805,147.02,259.6706,205.7759,121.2933,244.9658,24.9258,269.6943,253.0166,605.4983,666.0915,16.0,100.1,26.7079,119.2352,4.162,16.37
2025-10-07,119.85,208.2796,276.78,214.567,144.2,258.1336,205.3511,120.6352,242.3356,24.5588,265.2413,253.3052,602.3099,663.6219,15.65,97.8,26.8626,117.1477,4.127,17.24
2025-10-08,119.99,203.8784,281.05,210.8447,144.5687,259.5509,205.924,121.6523,244.8764,24.7076,265.767,254.7185,609.2148,667.5792,15.52,99.28,26.9206,117.4956,4.129,16.3
2025-10-09,120.15,206.2902,275.44,215.2122,145.2862,259.5908,204.5708,121.7121,243.2983,24.6283,263.9422,254.838,608.4774,665.6452,15.45,96.0,27.1043,116.9091,4.148,16.43
2025-10-10,118.19,205.2175,266.02,208.78,142.1373,259.0219,200.0467,117.9529,236.0132,24.0133,258.0512,248.7965,587.3546,647.6542,14.91,93.4,26.9689,113.6934,4.051,21.66
2025-10-13,118.86,208.7505,273.52,214.0509,145.4954,262.8443,201.8148,120.3859,242.5837,24.4299,261.0859,253.5441,599.819,657.5919,15.38,94.08,27.0656,116.2332,4.051,19.03
2025-10-14,122.89,209.7951,270.54,221.4758,147.2293,267.8745,203.1286,119.4785,246.0476,25.2036,265.757,252.927,595.8236,656.7886,15.72,94.25,26.9883,116.4767,4.022,20.81
2025-10-15,124.26,201.8771,272.61,216.8203,146.2328,264.5909,203.9682,120.0568,248.4595,25.3226,263.9917,253.6635,600.0282,659.7044,15.85,94.52,26.9109,116.6457,4.046,20.64
2025-10-16,122.89,196.7695,266.67,211.9961,143.6918,256.9659,202.0914,119.4187,243.2289,24.7374,256.9008,251.7028,597.8063,655.2117,15.5,92.52,26.8046,115.5174,3.976,25.31
2025-10-17,125.91,201.4464,263.06,213.1773,144.8976,259.7604,203.494,120.0568,241.5912,24.658,258.6959,251.6132,601.7321,658.9308,15.31,92.3,26.8336,116.5115,4.007,20.78
2025-10-20,127.21,204.3016,265.37,216.6416,147.3788,260.529,205.8746,121.0739,246.3057,25.2829,257.8528,253.0265,609.3143,665.7841,16.58,93.7,26.9013,117.4359,3.986,18.23
2025-10-21,128.56,210.0279,261.97,224.4735,148.8635,265.4393,206.4377,120.8346,245.1444,25.4019,266.2132,252.3796,609.155,665.7741,16.35,93.03,27.0076,118.8723,3.963,17.87
2025-10-22,127.5,207.8263,252.31,224.7216,151.4942,274.5215,205.4598,120.1366,241.5217,24.9854,269.8232,249.742,603.2864,662.3128,16.43,92.21,26.9786,117.9429,3.953,18.6
2025-10-23,127.35,202.3781,254.59,214.0608,147.7873,267.106,206.2203,121.1038,244.5787,24.7374,267.4727,251.7724,608.3578,666.2403,16.1,94.61,26.9883,118.4747,3.991,17.3
2025-10-24,127.99,204.4717,258.15,217.2372,148.3454,267.2458,207.297,122.3204,247.5662,25.3325,269.0794,254.3005,614.8541,671.6852,16.62,94.07,26.9883,118.1218,3.997,16.37
2025-10-27,129.07,208.7723,263.35,220.8603,148.3653,265.6988,208.8281,124.2449,248.4297,25.273,268.9703,256.7092,625.8041,679.6095,16.72,96.42,26.9593,119.8216,3.997,15.79
2025-10-28,128.01,203.4549,261.42,223.6397,143.8413,260.3892,208.0972,125.2121,247.0997,24.4795,263.2678,256.739,630.6166,681.4146,16.42,95.43,26.9399,119.8515,3.983,16.42
2025-10-29,126.48,201.6784,266.06,218.1405,143.1537,259.8802,206.9118,125.9201,244.9955,24.3307,260.9471,256.8087,633.4562,681.7419,15.94,95.76,27.0947,118.8624,4.058,16.92
2025-10-30,126.34,201.8513,254.07,218.8453,140.0447,259.6706,205.7857,124.0454,243.0204,24.0431,260.1041,252.3696,623.7715,674.244,16.19,96.49,27.201,116.1785,4.093,16.91
2025-10-31,126.54,201.7531,254.37,218.3787,136.9258,256.4569,206.2401,124.4343,244.3901,24.4299,258.4281,253.0265,626.7806,676.4556,16.06,96.5,27.2784,119.2501,4.101,17.44
2025-11-03,126.8,199.8781,242.05,214.0211,136.1784,258.5827,205.9536,125.0226,243.606,24.6084,261.7107,252.3298,629.7796,677.7252,15.4,99.72,27.2977,120.3684,4.106,17.17
2025-11-04,122.35,198.3369,239.93,210.5667,134.9428,258.1336,205.3215,122.8189,239.3977,23.7951,269.9918,248.04,616.9963,669.6917,14.81,94.67,27.3847,118.3703,4.089,19.0
2025-11-05,122.5,195.134,238.0,212.2344,137.5137,263.9422,205.8549,123.2178,242.8517,24.8663,280.7323,248.9756,621.0117,672.0125,15.43,92.75,27.3944,119.8117,4.157,18.01
2025-11-06,120.53,194.6533,196.46,218.0809,145.8542,264.7506,204.4621,121.4229,238.554,24.4993,278.8183,245.7707,609.4439,664.8022,15.42,92.12,27.2494,117.0433,4.093,19.5
2025-11-07,120.88,196.2803,204.31,256.3469,154.7926,272.7849,205.361,121.1936,239.8046,25.0349,288.7555,247.0149,607.5209,665.4567,15.42,91.99,27.23,117.2272,4.093,19.08
2025-11-10,120.2,197.0114,204.08,266.0647,156.078,274.0025,206.813,123.9657,242.2065,24.9358,288.0712,251.434,620.9619,675.8408,15.33,94.1,27.2494,118.768,4.11,17.6
2025-11-11,122.53,200.6768,200.63,263.3648,155.9285,273.0743,208.6306,123.5568,242.415,24.7175,289.4894,250.588,619.3079,677.3879,15.46,93.6,27.2107,119.0612,4.12,17.28
2025-11-12,121.69,205.6406,196.51,271.6334,156.2972,274.262,209.48,123.2577,241.8194,25.4813,289.2614,250.4089,618.8196,677.7648,15.85,93.57,27.2204,118.261,4.065,17.51
2025-11-13,121.19,201.6685,195.21,265.3798,151.5839,269.3616,207.4847,120.5255,235.0206,24.9754,285.0563,244.6361,606.1859,666.5179,14.78,91.78,27.143,115.3087,4.112,20.0
2025-11-14,122.02,200.5719,206.96,262.7096,151.7633,269.142,207.0501,120.695,235.7055,24.668,283.3604,244.9148,606.6441,666.4089,14.96,91.62,27.1817,114.757,4.148,19.83
2025-11-17,117.6,190.8771,210.65,242.3607,148.4351,265.5291,204.8473,119.7278,231.0207,23.7951,280.5539,242.2175,601.4631,660.2003,14.38,92.11,27.2494,113.6785,4.133,22.38
2025-11-18,115.42,190.0427,212.08,238.2314,148.7938,267.4154,203.9879,118.3517,231.7255,23.9637,280.5637,240.9037,594.1398,654.6562,14.47,90.86,27.2784,111.581,4.123,24.69
2025-11-19,114.44,186.3777,202.315,238.5893,149.5112,266.4873,203.2965,119.4984,231.6857,23.8546,281.853,241.8094,597.6869,657.1853,14.55,89.53,27.4524,111.586,4.133,23.66
2025-11-20,111.54,182.0997,187.73,233.429,148.9034,263.8025,200.7776,117.3645,227.398,23.4876,280.7098,236.9026,583.5385,647.1683,13.36,83.36,27.4718,109.921,4.106,26.42
2025-11-21,114.26,189.4463,189.63,246.0763,157.9215,274.0982,203.6225,118.1523,233.8395,24.3109,294.0902,236.7135,587.9225,653.6149,14.52,83.87,27.4524,112.0781,4.063,23.43
2025-11-24,114.41,193.7124,188.08,247.7169,161.1232,273.9484,204.6004,120.9443,238.1074,24.8068,294.4779,241.1625,602.9576,663.2352,14.76,83.69,27.4524,113.5741,4.038,20.52
2025-11-25,118.56,194.939,195.49,256.6655,165.9707,284.3339,206.7439,121.9614,243.2983,25.5011,302.3212,243.0635,606.674,669.4734,15.19,83.69,27.3751,116.0045,4.002,18.56
2025-11-26,116.74,195.1619,195.98,256.1484,165.6216,285.3725,208.1959,122.7491,245.4521,26.0467,302.8481,246.5172,612.0344,674.0952,14.84,85.66,27.2977,116.7998,3.998,17.19
2025-11-28,116.99,195.2747,198.37,254.2294,163.9659,284.6335,209.8258,123.2577,246.8913,26.0963,302.9872,249.0751,616.9963,677.7747,14.87,87.54,27.2784,117.5254,4.017,16.35
2025-12-01,118.8,194.3656,205.58,257.4708,160.7342,282.6463,208.7293,122.6295,243.7847,25.9871,301.6452,246.4874,614.9238,674.6804,15.27,86.57,27.2687,117.595,4.096,17.24
2025-12-02,118.5,204.031,216.98,262.1937,161.0235,280.7888,208.8479,123.0184,243.338,26.4335,302.8481,247.6419,619.7363,675.9301,15.08,87.57,27.259,117.5155,4.086,16.59
2025-12-03,120.13,200.5401,222.48,260.921,160.8639,279.8501,209.9147,123.2477,247.7647,26.8997,304.8362,248.6273,621.2508,678.2706,15.26,90.68,27.1237,118.7829,4.057,16.08
2025-12-04,120.82,199.745,221.19,256.9041,156.2558,273.0696,209.5788,123.7563,249.9383,26.6914,294.2492,250.4188,620.6729,678.7665,15.04,90.99,27.1817,118.3604,4.108,15.78
2025-12-05,124.32,206.8884,225.0,261.9252,155.5975,271.8713,209.3714,124.1452,248.8962,27.2072,290.8594,251.6032,623.2036,680.0558,15.32,91.32,27.1527,119.0165,4.139,15.41
2025-12-08,122.01,206.1061,225.43,262.8997,152.6751,269.4446,208.7392,123.7264,248.9954,27.2072,286.1176,252.1904,622.0081,678.0128,14.98,92.57,27.1913,117.2868,4.172,16.66
2025-12-09,125.39,206.8374,229.99,259.7776,151.6078,268.8755,208.5219,123.6865,249.5116,27.2567,282.1612,252.3099,622.7752,677.4276,15.19,89.07,27.23,117.2769,4.186,16.93
2025-12-10,127.57,210.0794,220.3,272.5045,154.3408,270.8527,210.5962,124.1651,252.906,27.8122,285.2627,254.7185,625.3259,681.9204,15.64,84.16,27.085,118.9966,4.164,15.77
2025-12-11,128.0,210.1781,224.52,279.544,160.7242,277.793,211.8507,124.0654,255.8737,28.0205,294.7065,254.8579,623.3033,683.5072,15.39,85.44,26.9883,119.4638,4.141,14.85
2025-12-12,128.39,211.0523,227.49,272.6437,161.1332,279.8501,211.0408,122.0412,251.9532,28.0503,296.9532,248.2889,611.3868,676.1581,15.17,85.11,27.027,119.9807,4.194,15.74
2025-12-15,131.81,217.2649,226.98,281.8309,165.9707,285.4523,211.0605,121.6922,250.0475,28.2784,306.6653,247.1741,608.318,675.1365,14.93,81.86,27.0076,121.0045,4.182,16.5
2025-12-16,132.01,216.4381,227.94,283.3919,162.2702,285.4324,209.428,121.8419,248.8644,28.5164,304.1603,247.2151,609.5236,673.2919,14.95,80.92,26.9786,121.2034,4.149,16.48
2025-12-17,133.78,212.6184,221.3,281.2045,163.8561,292.5924,209.1104,119.556,246.2155,28.08,308.236,241.3967,598.2249,665.8832,14.47,79.14,27.0366,119.8018,4.151,17.62
2025-12-18,133.99,212.7972,230.94,283.9587,162.1406,287.2698,209.6265,120.9934,247.6794,28.3081,305.0052,245.5783,606.8932,670.9115,14.11,79.69,27.056,121.6109,4.116,16.87
2025-12-19,135.28,214.7188,234.25,287.5977,164.1454,291.8434,210.4799,122.5407,249.7507,28.5065,308.3255,250.748,614.8043,676.9923,13.87,79.31,27.143,121.1238,4.151,14.91
