macro,macro_label,target,target_label,effect_per_unit,effect_unit,lag_quarters,window,n,r,spearman,perm_p,loo_rmse,naive_rmse,loo_mean_rmse,r_ex2021,n_ex2021,r_from2024,r_diff_qoq,method,confidence,confidence_reason,margin_effect_via_chain_pp,margin_chain_detail
fed_funds,"Fed funds, change y/y (pp)",ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),0.6113,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,0.4329,0.3608,0.1229,3.0059,2.7639,3.0224,0.0269,18,0.527,-0.2139,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.43, perm p 0.12",0.0,no medium/high channel
fed_funds,"Fed funds, change y/y (pp)",sm_pct_chg,S&M % revenue change y/y (pp),-0.4669,S&M % revenue change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.5785,-0.4862,0.025,1.5932,1.4255,1.7273,-0.259,18,-0.6205,0.2147,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
ust10y,"10y Treasury, change y/y (pp)",nights_yoy,nights y/y (%),3.6415,nights y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.7126,0.4637,0.003,2.6252,2.954,3.0266,0.372,18,-0.2438,0.3973,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.71 but r from 2024 -0.24,0.0,no medium/high channel
ust10y,"10y Treasury, change y/y (pp)",nights_accel,nights acceleration (pp q/q),-1.8,nights acceleration (pp q/q) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.4718,-0.4769,0.0839,3.0994,4.5718,3.0044,-0.1561,17,-0.2448,-0.2522,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
ust10y,"10y Treasury, change y/y (pp)",adr_exfx_yoy,ADR y/y ex-FX (%),-0.3474,ADR y/y ex-FX (%) per +1 unit of macro,0,2023Q1-2026Q2,14,-0.1723,-0.2697,0.5654,1.3659,0.9405,1.1942,0.5139,17,-0.1071,0.2834,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.17, perm p 0.57",0.0,no medium/high channel
ust10y,"10y Treasury, change y/y (pp)",adr_fx_effect,FX effect on ADR (pp),-1.2654,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.4357,-0.1982,0.1249,2.2518,2.053,2.2868,-0.5248,17,-0.2219,-0.0214,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.44, perm p 0.12",0.0,no medium/high channel
ust10y,"10y Treasury, change y/y (pp)",rev_yoy,revenue y/y (%),3.0609,revenue y/y (%) per +1 unit of macro,1,2023Q1-2026Q2,14,0.5456,0.4462,0.048,3.9154,3.8358,4.4172,0.2048,18,-0.0361,-0.0545,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
ust10y,"10y Treasury, change y/y (pp)",rev_fx_pts,FX effect on revenue (pp),-1.5383,FX effect on revenue (pp) per +1 unit of macro,1,2023Q1-2026Q2,13,-0.4941,-0.3764,0.0939,2.4359,2.1985,2.4608,-0.5399,17,-0.374,-0.2658,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
ust10y,"10y Treasury, change y/y (pp)",ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),1.3179,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,0,2023Q1-2026Q2,14,0.2582,0.389,0.3646,3.2681,2.7639,3.0224,0.2997,18,0.2821,0.0161,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.26, perm p 0.36",0.0,no medium/high channel
ust10y,"10y Treasury, change y/y (pp)",sm_pct_chg,S&M % revenue change y/y (pp),-1.3826,S&M % revenue change y/y (pp) per +1 unit of macro,0,2023Q1-2026Q2,14,-0.474,-0.6703,0.0789,1.9088,1.4255,1.7273,-0.5302,18,-0.6987,-0.363,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
ust2y,"2y Treasury, change y/y (pp)",nights_yoy,nights y/y (%),2.1332,nights y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.8122,0.5956,0.003,2.1591,2.954,3.0266,0.4833,18,0.0795,0.4549,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.81 but r from 2024 +0.08,0.0,no medium/high channel
ust2y,"2y Treasury, change y/y (pp)",nights_accel,nights acceleration (pp q/q),-0.8878,nights acceleration (pp q/q) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.4529,-0.4198,0.0929,3.1171,4.5718,3.0044,-0.242,17,-0.3713,-0.224,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
ust2y,"2y Treasury, change y/y (pp)",adr_exfx_yoy,ADR y/y ex-FX (%),-0.1153,ADR y/y ex-FX (%) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.148,-0.1632,0.6144,1.3335,0.9405,1.1942,0.3299,17,-0.0538,-0.1519,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.15, perm p 0.61",0.0,no medium/high channel
ust2y,"2y Treasury, change y/y (pp)",adr_fx_effect,FX effect on ADR (pp),-0.7478,FX effect on ADR (pp) per +1 unit of macro,0,2023Q1-2026Q2,14,-0.3769,-0.2181,0.1828,2.3567,2.053,2.2868,-0.7446,17,-0.2336,-0.4219,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.38, perm p 0.18",0.0,no medium/high channel
ust2y,"2y Treasury, change y/y (pp)",rev_yoy,revenue y/y (%),1.8664,revenue y/y (%) per +1 unit of macro,1,2023Q1-2026Q2,14,0.6477,0.6352,0.014,3.4835,3.8358,4.4172,0.2445,18,0.1356,-0.0509,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.65 but r from 2024 +0.14 and r on q/q differences -0.05,0.0,no medium/high channel
ust2y,"2y Treasury, change y/y (pp)",rev_fx_pts,FX effect on revenue (pp),-0.5775,FX effect on revenue (pp) per +1 unit of macro,1,2023Q1-2026Q2,13,-0.3623,-0.167,0.2398,2.6877,2.1985,2.4608,-0.5338,17,-0.208,-0.0436,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.36, perm p 0.24",0.0,no medium/high channel
ust2y,"2y Treasury, change y/y (pp)",ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),0.4569,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,0.2317,0.3846,0.4396,3.2903,2.7639,3.0224,0.1493,18,0.4373,-0.1533,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.23, perm p 0.44",0.0,no medium/high channel
ust2y,"2y Treasury, change y/y (pp)",sm_pct_chg,S&M % revenue change y/y (pp),-0.377,S&M % revenue change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.3346,-0.3802,0.2378,1.8872,1.4255,1.7273,-0.3396,18,-0.4948,0.2595,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.33, perm p 0.24",0.0,no medium/high channel
consumer_credit,Consumer credit outstanding y/y (%),nights_yoy,nights y/y (%),0.8956,nights y/y (%) per +1 unit of macro,1,2023Q1-2026Q2,14,0.7943,0.7495,0.002,2.3118,2.954,3.0266,0.6725,18,0.4605,0.2953,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.79 but r on q/q differences +0.30,0.0,no medium/high channel
consumer_credit,Consumer credit outstanding y/y (%),nights_accel,nights acceleration (pp q/q),-0.3902,nights acceleration (pp q/q) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.3487,-0.3143,0.2348,3.2129,4.5718,3.0044,-0.5069,17,-0.0121,0.0822,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.35, perm p 0.23",0.0,no medium/high channel
consumer_credit,Consumer credit outstanding y/y (%),adr_exfx_yoy,ADR y/y ex-FX (%),0.078,ADR y/y ex-FX (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.1461,0.1088,0.6254,1.2358,0.9405,1.1942,0.6226,17,0.7331,0.4681,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.15, perm p 0.63",0.0,no medium/high channel
consumer_credit,Consumer credit outstanding y/y (%),adr_fx_effect,FX effect on ADR (pp),-0.3296,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.3869,-0.3458,0.1658,2.2795,2.053,2.2868,-0.7225,17,-0.405,-0.2575,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.39, perm p 0.17",0.0,no medium/high channel
consumer_credit,Consumer credit outstanding y/y (%),rev_yoy,revenue y/y (%),1.656,revenue y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.8385,0.8813,0.001,2.591,3.8358,4.4172,0.8129,18,0.7992,0.6786,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),medium,"|r|>=0.8, passes all checks including differencing, but no mechanical story; treat as a hypothesis",0.0,no medium/high channel
consumer_credit,Consumer credit outstanding y/y (%),rev_fx_pts,FX effect on revenue (pp),-0.1436,FX effect on revenue (pp) per +1 unit of macro,1,2023Q1-2026Q2,13,-0.1629,-0.0708,0.5864,2.8179,2.1985,2.4608,-0.644,17,0.2659,0.0695,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.16, perm p 0.59",0.0,no medium/high channel
consumer_credit,Consumer credit outstanding y/y (%),ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),0.3065,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,0.2722,0.4549,0.3387,3.1737,2.7639,3.0224,0.5918,18,0.4224,-0.3315,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.27, perm p 0.34",0.0,no medium/high channel
consumer_credit,Consumer credit outstanding y/y (%),sm_pct_chg,S&M % revenue change y/y (pp),-0.2318,S&M % revenue change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.3602,-0.3538,0.2138,1.7846,1.4255,1.7273,-0.6437,18,-0.3368,0.2062,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.36, perm p 0.21",0.0,no medium/high channel
saving_rate,"Personal saving rate, change y/y (pp)",nights_yoy,nights y/y (%),-0.116,nights y/y (%) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.0666,0.2176,0.8232,3.8347,2.954,3.0266,-0.5351,18,0.0514,-0.4299,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.07, perm p 0.82",0.0,no medium/high channel
saving_rate,"Personal saving rate, change y/y (pp)",nights_accel,nights acceleration (pp q/q),-0.8658,nights acceleration (pp q/q) per +1 unit of macro,0,2023Q1-2026Q2,14,-0.4747,-0.3143,0.0839,3.159,4.5718,3.0044,0.5662,17,-0.3146,-0.0855,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
saving_rate,"Personal saving rate, change y/y (pp)",adr_exfx_yoy,ADR y/y ex-FX (%),-0.3856,ADR y/y ex-FX (%) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.5614,-0.5348,0.044,1.0361,0.9405,1.1942,-0.7546,17,-0.1366,-0.5425,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
saving_rate,"Personal saving rate, change y/y (pp)",adr_fx_effect,FX effect on ADR (pp),0.2869,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,0.2181,0.1388,0.4645,2.4193,2.053,2.2868,0.7096,17,-0.3617,0.5372,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.22, perm p 0.46",0.0,no medium/high channel
saving_rate,"Personal saving rate, change y/y (pp)",rev_yoy,revenue y/y (%),1.4268,revenue y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.5322,0.4242,0.0529,4.0457,3.8358,4.4172,-0.8643,18,-0.0616,-0.1889,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
saving_rate,"Personal saving rate, change y/y (pp)",rev_fx_pts,FX effect on revenue (pp),0.626,FX effect on revenue (pp) per +1 unit of macro,1,2023Q1-2026Q2,13,0.4605,0.2207,0.1039,2.4476,2.1985,2.4608,0.7581,17,-0.3437,0.6636,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.46, perm p 0.10",0.0,no medium/high channel
saving_rate,"Personal saving rate, change y/y (pp)",ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),1.0444,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,0.6008,0.2703,0.021,2.6334,2.7639,3.0224,-0.5749,18,0.5159,-0.0588,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.60 but r on q/q differences -0.06,0.0,no medium/high channel
saving_rate,"Personal saving rate, change y/y (pp)",sm_pct_chg,S&M % revenue change y/y (pp),-0.7358,S&M % revenue change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.7407,-0.5868,0.004,1.2987,1.4255,1.7273,0.5384,18,-0.676,-0.0375,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 -0.74 but r on q/q differences -0.04,0.0,no medium/high channel
retail_sales_xauto,Retail sales ex-auto y/y (%),nights_yoy,nights y/y (%),0.2793,nights y/y (%) per +1 unit of macro,1,2023Q1-2026Q2,14,0.1223,-0.1297,0.6913,3.7483,2.954,3.0266,0.8554,18,-0.2879,-0.0141,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.12, perm p 0.69",0.0,no medium/high channel
retail_sales_xauto,Retail sales ex-auto y/y (%),nights_accel,nights acceleration (pp q/q),-0.6958,nights acceleration (pp q/q) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.3071,-0.2615,0.2697,2.9831,4.5718,3.0044,-0.6923,17,-0.1492,-0.4573,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.31, perm p 0.27",0.0,no medium/high channel
retail_sales_xauto,Retail sales ex-auto y/y (%),adr_exfx_yoy,ADR y/y ex-FX (%),0.2281,ADR y/y ex-FX (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.2984,0.1768,0.2777,1.2584,0.9405,1.1942,0.784,17,0.271,0.0746,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.30, perm p 0.28",0.0,no medium/high channel
retail_sales_xauto,Retail sales ex-auto y/y (%),adr_fx_effect,FX effect on ADR (pp),-0.2505,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.1452,-0.0507,0.5954,2.5048,2.053,2.2868,-0.7316,17,0.397,-0.5527,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.15, perm p 0.60",0.0,no medium/high channel
retail_sales_xauto,Retail sales ex-auto y/y (%),rev_yoy,revenue y/y (%),-0.4535,revenue y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,-0.1604,-0.3187,0.6074,4.9039,3.8358,4.4172,0.7681,18,0.037,-0.0292,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.16, perm p 0.61",0.0,no medium/high channel
retail_sales_xauto,Retail sales ex-auto y/y (%),rev_fx_pts,FX effect on revenue (pp),-0.9609,FX effect on revenue (pp) per +1 unit of macro,1,2023Q1-2026Q2,13,-0.5233,-0.3594,0.0739,2.3429,2.1985,2.4608,-0.76,17,0.0617,-0.6514,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
retail_sales_xauto,Retail sales ex-auto y/y (%),ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),-0.558,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.2448,-0.1604,0.3866,3.0631,2.7639,3.0224,0.7754,18,0.0884,0.3393,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.24, perm p 0.39",0.0,no medium/high channel
retail_sales_xauto,Retail sales ex-auto y/y (%),sm_pct_chg,S&M % revenue change y/y (pp),0.4375,S&M % revenue change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,0.3358,0.2615,0.2428,1.7368,1.4255,1.7273,-0.6081,18,-0.0664,-0.306,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.34, perm p 0.24",0.0,no medium/high channel
air_rpm,Air revenue passenger miles y/y (%),nights_yoy,nights y/y (%),0.3895,nights y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.8264,0.6088,0.002,2.0747,2.954,3.0266,0.9602,18,0.0419,0.5663,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.83 but r from 2024 +0.04,0.0,no medium/high channel
air_rpm,Air revenue passenger miles y/y (%),nights_accel,nights acceleration (pp q/q),-0.2134,nights acceleration (pp q/q) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.5011,-0.4242,0.0589,3.0198,4.5718,3.0044,-0.8164,17,-0.302,-0.6472,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
air_rpm,Air revenue passenger miles y/y (%),adr_exfx_yoy,ADR y/y ex-FX (%),-0.0397,ADR y/y ex-FX (%) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.2345,-0.2946,0.4096,1.2634,0.9405,1.1942,0.6903,17,-0.1102,0.3803,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.23, perm p 0.41",0.0,no medium/high channel
air_rpm,Air revenue passenger miles y/y (%),adr_fx_effect,FX effect on ADR (pp),-0.1347,FX effect on ADR (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.4155,-0.4692,0.1419,2.2341,2.053,2.2868,-0.7404,17,-0.5401,-0.333,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.42, perm p 0.14",0.0,no medium/high channel
air_rpm,Air revenue passenger miles y/y (%),rev_yoy,revenue y/y (%),0.4544,revenue y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.6605,0.5341,0.014,3.4486,3.8358,4.4172,0.9676,18,0.1774,0.0586,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,common-trend artefact: r post-2022 +0.66 but r from 2024 +0.18 and r on q/q differences +0.06,0.0,no medium/high channel
air_rpm,Air revenue passenger miles y/y (%),rev_fx_pts,FX effect on revenue (pp),-0.1242,FX effect on revenue (pp) per +1 unit of macro,0,2023Q1-2026Q2,13,-0.3342,-0.266,0.2817,2.8323,2.1985,2.4608,-0.5768,17,-0.2227,0.1189,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.33, perm p 0.28",0.0,no medium/high channel
air_rpm,Air revenue passenger miles y/y (%),ebitda_margin_chg,Adj. EBITDA margin change y/y (pp),0.1285,Adj. EBITDA margin change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,0.2999,0.3055,0.3067,3.2117,2.7639,3.0224,0.8897,18,0.4836,0.1631,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.30, perm p 0.31",0.0,no medium/high channel
air_rpm,Air revenue passenger miles y/y (%),sm_pct_chg,S&M % revenue change y/y (pp),-0.107,S&M % revenue change y/y (pp) per +1 unit of macro,1,2023Q1-2026Q2,14,-0.4369,-0.4769,0.1269,1.7719,1.4255,1.7273,-0.707,18,-0.6425,-0.1435,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.44, perm p 0.13",0.0,no medium/high channel
wti,WTI crude y/y (%),nights_yoy,nights y/y (%),-0.0293,nights y/y (%) per +1 unit of macro,0,2023Q1-2026Q2,14,-0.1907,-0.1473,0.4505,3.2849,2.954,3.0266,0.6684,18,0.27,0.3185,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.19, perm p 0.45",0.0,no medium/high channel
wti,WTI crude y/y (%),nights_accel,nights acceleration (pp q/q),0.0453,nights acceleration (pp q/q) per +1 unit of macro,0,2023Q1-2026Q2,14,0.2971,0.0418,0.2707,3.1121,4.5718,3.0044,-0.5435,17,0.0268,0.1176,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),none,"|r| 0.30, perm p 0.27",0.0,no medium/high channel
wti,WTI crude y/y (%),adr_exfx_yoy,ADR y/y ex-FX (%),0.0298,ADR y/y ex-FX (%) per +1 unit of macro,0,2023Q1-2026Q2,14,0.4914,0.3037,0.0759,1.0828,0.9405,1.1942,0.6642,17,0.6679,0.3686,OLS on quarterly y/y (or 4q change) vs KPI; LOO nowcast vs naive-last and LOO-mean; 1000-shuffle permutation p; two artefact guards (r from 2024Q1; r on q/q first differences),low,"|r|>=0.4, perm p<0.10; fails at least one stability or artefact check",0.0,no medium/high channel
