quarter,metric,value,unit,source_quote,source_file,source_verified,note
4Q23,gbv_busd,15.5,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
4Q23,gbv_yoy_exfx_pct,13.0,pct,"GBV growth. In Q4 2023, GBV was $15.5 billion, representing a year-over-year increase of 15% (13% ex-FX",letters/4Q23_d646462dex991.htm,True,
4Q23,gbv_yoy_reported_pct,15.0,pct,"GBV growth. In Q4 2023, GBV was $15.5 billion, representing a year-over-year increase of 15% (13% ex-FX",letters/4Q23_d646462dex991.htm,True,
4Q23,income_tax_musd,-34.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q23,long_term_debt_musd,1991.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q23,long_term_stays_share_pct,19,pct of gross nights,"long-term stays of 28 days accounted for 19% of gross nights booked, up slightly from the 18% level seen in Q3 2023",letters/4Q23_d646462dex991.htm,True,
4Q23,marketing_commentary,"In 2024, marketing spend will continue to be weighted more towards the first hal",text,"In 2024, marketing spend will continue to be weighted more towards the first half of the year than the second half of th",letters/4Q23_d646462dex991.htm,True,
4Q23,net_income_musd,-349.2,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q23,nights_m,98.8,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
4Q23,nights_yoy_apac_pct,22,pct,"In Asia Pacific, Nights and Experiences Booked increased 22% on a year-over-year basis",letters/4Q23_d646462dex991.htm,True,
4Q23,nights_yoy_emea_pct_qual,Stable growth of Nights and Experiences Booked compared to t,text,Stable growth of Nights and Experiences Booked compared to the prior quarter in EMEA,letters/4Q23_d646462dex991.htm,True,"direction only, no number"
4Q23,nights_yoy_latam_pct,22,pct,"In Latin America, Nights and Experiences Booked were 22% higher than Q4 2022",letters/4Q23_d646462dex991.htm,True,
4Q23,nights_yoy_na_pct_qual,Continued solid growth of Nights and Experiences Booked in N,text,Continued solid growth of Nights and Experiences Booked in North America,letters/4Q23_d646462dex991.htm,True,"direction only, no number"
4Q23,operating_income_musd,-496.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q23,ops_support_musd,271.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q23,product_dev_musd,432.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q23,restricted_cash_musd,24.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q23,restructuring_musd,0.0,USD millions,data/processed/abnb_quarterly_costlines.csv:restructuring_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q23,revenue_musd,2218.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q23,revenue_musd_xbrl,2218.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q23,revenue_yoy_exfx_pct,14.0,pct,abnb_driver_history_quarterly.csv:yoy_growth_constant_currency,data/processed/abnb_driver_history_quarterly.csv,True,
4Q23,revenue_yoy_reported_pct,17.0,pct,abnb_driver_history_quarterly.csv:yoy_growth_reported,data/processed/abnb_driver_history_quarterly.csv,True,
4Q23,rsu_tax_withholding_musd,201.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q23,sales_marketing_musd,424.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q23,sbc_musd,270.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q23,short_term_investments_musd,3197.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q23,unearned_fees_musd,1427.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q23,urban_nights_yoy_pct,11,pct,gross nights booked in high-density urban areas grew by 11% year-over-year,letters/4Q23_d646462dex991.htm,True,
4Q23,urban_share_pct,51,pct of gross nights,"represented 51% of our gross nights booked in Q4 2023, consistent with Q4 2022, but still below 59% in Q4 2019",letters/4Q23_d646462dex991.htm,True,
1Q24,active_listings_yoy_ex_removals_pct,17,pct,active listings excluding experiences increased 17% in Q1 2024 compared to Q1 2023,letters/1Q24_d813800dex991.htm,True,ex quality-driven removals
1Q24,active_listings_yoy_pct,15,pct,Active listings grew 15% in Q1 2024 compared to a year ago,letters/1Q24_d813800dex991.htm,True,
1Q24,adj_ebitda_musd,424.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,adr_usd,172.88,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,adr_yoy_emea_pct,7,pct,ADR in EMEA increased 7% in Q1 2024,letters/1Q24_d813800dex991.htm,True,
1Q24,adr_yoy_exfx_pct,2.0,pct,"Excluding the impact of FX, ADR in Q1 2024 increased across all regions, representing a year-over-year increase of 2%",letters/1Q24_d813800dex991.htm,True,
1Q24,adr_yoy_na_pct,3,pct,ADR in North America increased 3% in Q1 2024 compared to Q1 2023,letters/1Q24_d813800dex991.htm,True,
1Q24,app_nights_yoy_pct,21,pct,Global nights booked through our mobile app increased 21% year-over-year,letters/1Q24_d813800dex991.htm,True,
1Q24,app_share_of_nights_pct,54,pct,representing 54% of total nights booked during the quarter,letters/1Q24_d813800dex991.htm,True,
1Q24,basic_wa_shares_m,638.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
1Q24,buybacks_musd,750.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,capex_musd,14.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
1Q24,cash_and_equivalents_musd,7829.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,cfo_musd,1923.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
1Q24,cfo_musd_xbrl,1923.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,cost_of_revenue_musd,480.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q24,cross_border_nights_yoy_pct,10,pct,cross-border nights booked grew by 10% year-over-year,letters/1Q24_d813800dex991.htm,True,
1Q24,cross_border_share_pct,46,pct of gross nights,cross-border nights booked grew by 10% year-over-year and represented 46% of total gross nights booked,letters/1Q24_d813800dex991.htm,True,
1Q24,diluted_wa_shares_m,654.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,diluted_wa_shares_m_xbrl,654.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,fcf_musd,1909.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,funds_held_for_clients_musd,8737.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,g_and_a_musd,287.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q24,gbv_busd,22.9,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,income_tax_musd,29.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,long_term_debt_musd,1992.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,long_term_stays_share_pct,17,pct of gross nights,"long-term stays of 28 days or more accounted for 17% of gross nights booked, compared to 18% in Q1 2023",letters/1Q24_d813800dex991.htm,True,
1Q24,marketing_commentary,with heavier spend expected in Q2 than in Q1,text,with heavier spend expected in Q2 than in Q1,letters/1Q24_d813800dex991.htm,True,
1Q24,net_income_musd,264.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,nights_m,132.6,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,nights_yoy_apac_pct,21,pct,"In Asia Pacific, Nights and Experiences Booked increased 21% on a year-over-year basis",letters/1Q24_d813800dex991.htm,True,
1Q24,nights_yoy_latam_pct,19,pct,"In Latin America, Nights and Experiences Booked grew 19% in Q1 2024 compared to Q1 2023",letters/1Q24_d813800dex991.htm,True,
1Q24,nights_yoy_na_pct_qual,"In North America, domestic travel was stable, while non-urba",text,"In North America, domestic travel was stable, while non-urban and larger group travel remained strong",letters/1Q24_d813800dex991.htm,True,"direction only, no number"
1Q24,non_urban_nights_yoy_pct,10,pct,"In Q1 2024, gross nights booked in non-urban areas grew 10% year-over-year",letters/1Q24_d813800dex991.htm,True,
1Q24,operating_income_musd,101.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q24,ops_support_musd,285.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q24,product_dev_musd,475.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q24,restricted_cash_musd,35.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,revenue_musd,2142.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,revenue_musd_xbrl,2142.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,revenue_yoy_exfx_pct,18.0,pct,Revenue Net Income Adjusted EBITDA 18% Y/Y 126% Y/Y 62% Y/Y 18% Y/Y (ex-FX),letters/1Q24_d813800dex991.htm,True,
1Q24,revenue_yoy_reported_pct,18.0,pct,Revenue Net Income Adjusted EBITDA 18% Y/Y 126% Y/Y 62% Y/Y 18% Y/Y (ex-FX),letters/1Q24_d813800dex991.htm,True,
1Q24,rsu_tax_withholding_musd,155.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,sales_marketing_musd,514.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q24,sbc_musd,295.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q24,short_term_investments_musd,3264.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q24,unearned_fees_musd,2434.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,active_listings_m,8.0,millions (rounded as stated),we surpassed 8 million active listings,letters/2Q24_d831385dex991.htm,True,
2Q24,adj_ebitda_musd,894.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,adr_usd,169.53,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,adr_yoy_emea_pct,4,pct,ADR in EMEA increased 4% in Q2 2024,letters/2Q24_d831385dex991.htm,True,
2Q24,adr_yoy_exfx_pct,3.0,pct,"Excluding the impact of FX, ADR in Q2 2024 increased 3%",letters/2Q24_d831385dex991.htm,True,
2Q24,adr_yoy_na_pct,4,pct,ADR in North America increased 4% in Q2 2024 compared to Q2 2023,letters/2Q24_d831385dex991.htm,True,
2Q24,app_nights_yoy_pct,19,pct,nights booked on our app during Q2 2024 increased 19% year-over-year,letters/2Q24_d831385dex991.htm,True,
2Q24,app_share_of_nights_pct,55,pct,"now comprises 55% of total nights booked, up from 50% in the prior-year period",letters/2Q24_d831385dex991.htm,True,
2Q24,basic_wa_shares_m,635.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
2Q24,buybacks_musd,749.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,capex_musd,8.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
2Q24,cash_and_equivalents_musd,7882.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,cfo_musd,1051.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
2Q24,cost_of_revenue_musd,506.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q24,diluted_wa_shares_m,649.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,diluted_wa_shares_m_xbrl,649.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,fcf_musd,1043.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,funds_held_for_clients_musd,10342.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,g_and_a_musd,315.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q24,gbv_busd,21.2,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,gbv_yoy_exfx_pct,12.0,pct,Gross Booking Value 9% Y/Y 11% Y/Y 12% Y/Y (ex-FX),letters/2Q24_d831385dex991.htm,True,
2Q24,gbv_yoy_reported_pct,11.0,pct,Gross Booking Value 9% Y/Y 11% Y/Y 12% Y/Y (ex-FX),letters/2Q24_d831385dex991.htm,True,
2Q24,income_tax_musd,126.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,long_term_debt_musd,1993.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,net_income_musd,555.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,nights_m,125.1,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,nights_yoy_apac_pct,19,pct,"In Asia Pacific, Nights and Experiences Booked increased 19% on a year-over-year basis",letters/2Q24_d831385dex991.htm,True,
2Q24,nights_yoy_emea_pct_qual,we saw relatively stable year-over-year growth of Nights and,text,we saw relatively stable year-over-year growth of Nights and Experiences Booked in EMEA compared to the prior quarter,letters/2Q24_d831385dex991.htm,True,"direction only, no number"
2Q24,nights_yoy_latam_pct,17,pct,"In Latin America, Nights and Experiences Booked grew 17% in Q2 2024 compared to Q2 2023",letters/2Q24_d831385dex991.htm,True,
2Q24,nights_yoy_na_pct_qual,"In North America, we saw a slight acceleration of year-over-",text,"In North America, we saw a slight acceleration of year-over-year growth in Q2 2024 Nights and Experiences Booked relativ",letters/2Q24_d831385dex991.htm,True,"direction only, no number"
2Q24,operating_income_musd,497.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q24,ops_support_musd,338.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q24,product_dev_musd,519.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q24,restricted_cash_musd,35.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,revenue_musd,2748.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,revenue_musd_xbrl,2748.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,revenue_yoy_exfx_pct,11.0,pct,abnb_driver_history_quarterly.csv:yoy_growth_constant_currency,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,revenue_yoy_reported_pct,11.0,pct,abnb_driver_history_quarterly.csv:yoy_growth_reported,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,rsu_tax_withholding_musd,154.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,sales_marketing_musd,573.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q24,sbc_musd,382.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q24,short_term_investments_musd,3369.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q24,unearned_fees_musd,2621.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,active_listings_m,8.0,millions (rounded as stated),"Today, we have over 8 million active listings",letters/3Q24_d886752dex991.htm,True,
3Q24,adj_ebitda_musd,1958.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,adr_usd,163.64,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,adr_yoy_emea_pct,6,pct,ADR in EMEA increased 6% year-over-year in Q3 2024,letters/3Q24_d886752dex991.htm,True,
3Q24,adr_yoy_exfx_pct,2.0,pct,"Excluding the impact of FX, ADR in Q3 2024 increased 2%",letters/3Q24_d886752dex991.htm,True,
3Q24,adr_yoy_na_pct,3,pct,ADR in North America increased 3% in Q3 2024 compared to Q3 2023,letters/3Q24_d886752dex991.htm,True,
3Q24,app_nights_yoy_pct,18,pct,nights booked on our app increasing 18% year-over-year in Q3,letters/3Q24_d886752dex991.htm,True,
3Q24,app_share_of_nights_pct,58,pct,App bookings now account for 58% of total nights booked,letters/3Q24_d886752dex991.htm,True,
3Q24,basic_wa_shares_m,631.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
3Q24,buybacks_musd,1093.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,capex_musd,4.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
3Q24,cash_and_equivalents_musd,7670.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,cfo_musd,1078.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
3Q24,cost_of_revenue_musd,465.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q24,diluted_wa_shares_m,642.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,diluted_wa_shares_m_xbrl,642.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,fcf_musd,1074.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,funds_held_for_clients_musd,6573.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,g_and_a_musd,335.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q24,gbv_busd,20.1,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,gbv_yoy_exfx_pct,10.0,pct,Gross Booking Value 8% Y/Y 10% Y/Y 10% Y/Y (ex-FX),letters/3Q24_d886752dex991.htm,True,
3Q24,gbv_yoy_reported_pct,10.0,pct,Gross Booking Value 8% Y/Y 10% Y/Y 10% Y/Y (ex-FX),letters/3Q24_d886752dex991.htm,True,
3Q24,guest_arrivals_cumulative_b,2.0,billions,welcomed over 2 billion guest arrivals,letters/3Q24_d886752dex991.htm,True,
3Q24,income_tax_musd,367.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,long_term_debt_musd,1994.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,marketing_commentary,"in Q3, sales and marketing expense grew faster than revenue on a year-over-year ",text,"in Q3, sales and marketing expense grew faster than revenue on a year-over-year basis, partially due to investments in g",letters/3Q24_d886752dex991.htm,True,
3Q24,net_income_musd,1368.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,nights_m,122.8,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,nights_yoy_apac_pct,19,pct,"In Asia Pacific, Nights and Experiences Booked increased 19% on a year-over-year basis",letters/3Q24_d886752dex991.htm,True,
3Q24,nights_yoy_latam_pct,15,pct,"In Latin America, Nights and Experiences Booked grew 15% in Q3 2024 compared to Q3 2023",letters/3Q24_d886752dex991.htm,True,
3Q24,nights_yoy_na_pct_qual,"After a slower start to the quarter, we saw year-over-year g",text,"After a slower start to the quarter, we saw year-over-year growth of Nights and Experiences Booked improve during Q3",letters/3Q24_d886752dex991.htm,True,"direction only, no number"
3Q24,operating_income_musd,1525.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q24,ops_support_musd,369.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q24,product_dev_musd,524.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q24,removed_listings_cum_k,300,thousands,"we’ve removed over 300,000 listings",letters/3Q24_d886752dex991.htm,True,
3Q24,restricted_cash_musd,27.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,revenue_musd,3732.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,revenue_musd_xbrl,3732.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,revenue_yoy_exfx_pct,10.0,pct,Revenue Net Income Adjusted EBITDA 10% Y/Y 37% Margin 52% Margin 10% Y/Y (ex-FX),letters/3Q24_d886752dex991.htm,True,
3Q24,revenue_yoy_reported_pct,10.0,pct,Revenue Net Income Adjusted EBITDA 10% Y/Y 37% Margin 52% Margin 10% Y/Y (ex-FX),letters/3Q24_d886752dex991.htm,True,
3Q24,rsu_tax_withholding_musd,113.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,sales_marketing_musd,514.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
3Q24,sbc_musd,362.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
3Q24,short_term_investments_musd,3583.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
3Q24,unearned_fees_musd,1657.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,active_listings_m,8.0,millions (rounded as stated),over 8 million active listings around the world,letters/4Q24_d915198dex991.htm,True,
4Q24,adj_ebitda_musd,765.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q24,adr_usd,158.13,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
4Q24,adr_yoy_emea_pct,6,pct,ADR increased 6% on a reported and FX-neutral basis in Q4 2024,letters/4Q24_d915198dex991.htm,True,
4Q24,adr_yoy_exfx_pct,2.0,pct,"Excluding the impact of FX, ADR in Q4 2024 increased 2%",letters/4Q24_d915198dex991.htm,True,
4Q24,adr_yoy_na_pct,3,pct,ADR in North America increased 3% in 9 Q4 2024 compared to Q4 2023,letters/4Q24_d915198dex991.htm,True,page-number artefact in quote
4Q24,app_nights_yoy_pct,22,pct,nights booked on our app in Q4 increasing 22% year-over-year,letters/4Q24_d915198dex991.htm,True,
4Q24,app_share_of_nights_pct,60,pct,App bookings in Q4 accounted for 60% of total nights booked,letters/4Q24_d915198dex991.htm,True,
4Q24,basic_wa_shares_m,624.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
4Q24,buybacks_musd,838.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q24,capex_musd,8.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
4Q24,cash_and_equivalents_musd,6864.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,cfo_musd,466.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
4Q24,cfo_musd_xbrl,466.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q24,cost_of_revenue_musd,427.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q24,diluted_wa_shares_m,635.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
