"sheet","address","row","col","is_formula","formula","value","is_number","error"
"Recon","A12","12","1","False","","Bear FY2026 SBC-adj FCF ($M)","False",""
"Recon","B12","12","2","False","","2720.92587927904","True",""
"Recon","C12","12","3","True","=Cash!$D$18","2720.92587927904","True",""
"Recon","D12","12","4","True","=C12-B12","0","True",""
"Recon","E12","12","5","False","","Cash!$D$18","False",""
"Recon","A13","13","1","False","","Bear FY2026 diluted shares (M)","False",""
"Recon","B13","13","2","False","","589.019478949104","True",""
"Recon","C13","13","3","True","=Cash!$D$23","589.019478949104","True",""
"Recon","D13","13","4","True","=C13-B13","0","True",""
"Recon","E13","13","5","False","","Cash!$D$23","False",""
"Recon","A14","14","1","False","","Bear FY2026 FCF per share ($)","False",""
"Recon","B14","14","2","False","","7.73299702652553","True",""
"Recon","C14","14","3","True","=Cash!$D$24","7.73299702652553","True",""
"Recon","D14","14","4","True","=C14-B14","0","True",""
"Recon","E14","14","5","False","","Cash!$D$24","False",""
"Recon","A15","15","1","False","","Bear FY2026 net cash ($M)","False",""
"Recon","B15","15","2","False","","8792.99987927904","True",""
"Recon","C15","15","3","True","=Cash!$D$27","8792.99987927904","True",""
"Recon","D15","15","4","True","=C15-B15","0","True",""
"Recon","E15","15","5","False","","Cash!$D$27","False",""
"Recon","A16","16","1","False","","Bear FY2027 revenue ($M)","False",""
"Recon","B16","16","2","False","","14180.9741306969","True",""
"Recon","C16","16","3","True","=Revenue!$J$36","14180.9741306969","True",""
"Recon","D16","16","4","True","=C16-B16","0","True",""
"Recon","E16","16","5","False","","Revenue!$J$36","False",""
"Recon","A17","17","1","False","","Bear FY2027 nights (M)","False",""
"Recon","B17","17","2","False","","611.222842848583","True",""
"Recon","C17","17","3","True","=Revenue!$J$22","611.222842848583","True",""
"Recon","D17","17","4","True","=C17-B17","0","True",""
"Recon","E17","17","5","False","","Revenue!$J$22","False",""
"Recon","A18","18","1","False","","Bear FY2027 GBV ($M)","False",""
"Recon","B18","18","2","False","","108038.477409085","True",""
"Recon","C18","18","3","True","=Revenue!$J$28","108038.477409085","True",""
"Recon","D18","18","4","True","=C18-B18","0","True",""
"Recon","E18","18","5","False","","Revenue!$J$28","False",""
"Recon","A19","19","1","False","","Bear FY2027 adj. EBITDA ($M)","False",""
"Recon","B19","19","2","False","","4026.92727853824","True",""
"Recon","C19","19","3","True","=Costs!$E$21","4026.92727853824","True",""
"Recon","D19","19","4","True","=C19-B19","0","True",""
"Recon","E19","19","5","False","","Costs!$E$21","False",""
"Recon","A20","20","1","False","","Bear FY2027 adj. EBITDA margin","False",""
"Recon","B20","20","2","False","","0.283966901104582","True",""
"Recon","C20","20","3","True","=Costs!$E$22","0.283966901104582","True",""
"Recon","D20","20","4","True","=C20-B20","0","True",""
"Recon","E20","20","5","False","","Costs!$E$22","False",""
"Recon","A21","21","1","False","","Bear FY2027 net income ($M)","False",""
"Recon","B21","21","2","False","","1754.26144797595","True",""
"Recon","C21","21","3","True","=Costs!$E$32","1754.26144797595","True",""
"Recon","D21","21","4","True","=C21-B21","0","True",""
"Recon","E21","21","5","False","","Costs!$E$32","False",""
"Recon","A22","22","1","False","","Bear FY2027 FCF ($M)","False",""
"Recon","B22","22","2","False","","3531.34493417364","True",""
"Recon","C22","22","3","True","=Cash!$E$14","3531.34493417364","True",""
"Recon","D22","22","4","True","=C22-B22","0","True",""
"Recon","E22","22","5","False","","Cash!$E$14","False",""
"Recon","A23","23","1","False","","Bear FY2027 SBC-adj FCF ($M)","False",""
"Recon","B23","23","2","False","","1440.63053417364","True",""
"Recon","C23","23","3","True","=Cash!$E$18","1440.63053417364","True",""
"Recon","D23","23","4","True","=C23-B23","0","True",""
"Recon","E23","23","5","False","","Cash!$E$18","False",""
"Recon","A24","24","1","False","","Bear FY2027 diluted shares (M)","False",""
"Recon","B24","24","2","False","","580.42933337521","True",""
"Recon","C24","24","3","True","=Cash!$E$23","580.42933337521","True",""
"Recon","D24","24","4","True","=C24-B24","0","True",""
"Recon","E24","24","5","False","","Cash!$E$23","False",""
"Recon","A25","25","1","False","","Bear FY2027 FCF per share ($)","False",""
"Recon","B25","25","2","False","","6.08402217310208","True",""
"Recon","C25","25","3","True","=Cash!$E$24","6.08402217310208","True",""
"Recon","D25","25","4","True","=C25-B25","0","True",""
"Recon","E25","25","5","False","","Cash!$E$24","False",""
"Recon","A26","26","1","False","","Bear FY2027 net cash ($M)","False",""
"Recon","B26","26","2","False","","8592.59477345267","True",""
"Recon","C26","26","3","True","=Cash!$E$27","8592.59477345267","True",""
"Recon","D26","26","4","True","=C26-B26","0","True",""
"Recon","E26","26","5","False","","Cash!$E$27","False",""
"Recon","A27","27","1","False","","Bear FY2028 revenue ($M)","False",""
"Recon","B27","27","2","False","","14967.5726760178","True",""
"Recon","C27","27","3","True","=Revenue!$K$36","14967.5726760178","True",""
"Recon","D27","27","4","True","=C27-B27","0","True",""
"Recon","E27","27","5","False","","Revenue!$K$36","False",""
"Recon","A28","28","1","False","","Bear FY2028 nights (M)","False",""
"Recon","B28","28","2","False","","638.281419332217","True",""
"Recon","C28","28","3","True","=Revenue!$K$22","638.281419332217","True",""
"Recon","D28","28","4","True","=C28-B28","0","True",""
"Recon","E28","28","5","False","","Revenue!$K$22","False",""
"Recon","A29","29","1","False","","Bear FY2028 GBV ($M)","False",""
"Recon","B29","29","2","False","","113949.508015111","True",""
"Recon","C29","29","3","True","=Revenue!$K$28","113949.508015111","True",""
"Recon","D29","29","4","True","=C29-B29","0","True",""
"Recon","E29","29","5","False","","Revenue!$K$28","False",""
"Recon","A30","30","1","False","","Bear FY2028 adj. EBITDA ($M)","False",""
"Recon","B30","30","2","False","","3812.3198034601","True",""
"Recon","C30","30","3","True","=Costs!$F$21","3812.3198034601","True",""
"Recon","D30","30","4","True","=C30-B30","0","True",""
"Recon","E30","30","5","False","","Costs!$F$21","False",""
"Recon","A31","31","1","False","","Bear FY2028 adj. EBITDA margin","False",""
"Recon","B31","31","2","False","","0.254705280941678","True",""
"Recon","C31","31","3","True","=Costs!$F$22","0.254705280941678","True",""
"Recon","D31","31","4","True","=C31-B31","0","True",""
"Recon","E31","31","5","False","","Costs!$F$22","False",""
"Recon","A32","32","1","False","","Bear FY2028 net income ($M)","False",""
"Recon","B32","32","2","False","","1349.32910188699","True",""
"Recon","C32","32","3","True","=Costs!$F$32","1349.32910188699","True",""
"Recon","D32","32","4","True","=C32-B32","0","True",""
"Recon","E32","32","5","False","","Costs!$F$32","False",""
"Recon","A33","33","1","False","","Bear FY2028 FCF ($M)","False",""
"Recon","B33","33","2","False","","3121.62214346284","True",""
"Recon","C33","33","3","True","=Cash!$F$14","3121.62214346284","True",""
"Recon","D33","33","4","True","=C33-B33","0","True",""
"Recon","E33","33","5","False","","Cash!$F$14","False",""
"Recon","A34","34","1","False","","Bear FY2028 SBC-adj FCF ($M)","False",""
"Recon","B34","34","2","False","","780.022015462835","True",""
"Recon","C34","34","3","True","=Cash!$F$18","780.022015462835","True",""
"Recon","D34","34","4","True","=C34-B34","0","True",""
"Recon","E34","34","5","False","","Cash!$F$18","False",""
"Recon","A35","35","1","False","","Bear FY2028 diluted shares (M)","False",""
"Recon","B35","35","2","False","","573.061227337412","True",""
"Recon","C35","35","3","True","=Cash!$F$23","573.061227337412","True",""
"Recon","D35","35","4","True","=C35-B35","0","True",""
"Recon","E35","35","5","False","","Cash!$F$23","False",""
"Recon","A36","36","1","False","","Bear FY2028 FCF per share ($)","False",""
"Recon","B36","36","2","False","","5.44727508082633","True",""
"Recon","C36","36","3","True","=Cash!$F$24","5.44727508082633","True",""
"Recon","D36","36","4","True","=C36-B36","0","True",""
"Recon","E36","36","5","False","","Cash!$F$24","False",""
"Recon","A37","37","1","False","","Bear FY2028 net cash ($M)","False",""
"Recon","B37","37","2","False","","7894.65687211551","True",""
"Recon","C37","37","3","True","=Cash!$F$27","7894.65687211551","True",""
"Recon","D37","37","4","True","=C37-B37","0","True",""
"Recon","E37","37","5","False","","Cash!$F$27","False",""
"Recon","A38","38","1","False","","Bear 3Q26 revenue ($M)","False",""
"Recon","B38","38","2","False","","4632.35514210717","True",""
"Recon","C38","38","3","True","=Revenue!$C$36","4632.35514210717","True",""
"Recon","D38","38","4","True","=C38-B38","0","True",""
"Recon","E38","38","5","False","","Revenue!$C$36","False",""
"Recon","A39","39","1","False","","Bear 3Q26 nights (M)","False",""
"Recon","B39","39","2","False","","144.1759621048","True",""
"Recon","C39","39","3","True","=Revenue!$C$22","144.1759621048","True",""
"Recon","D39","39","4","True","=C39-B39","0","True",""
"Recon","E39","39","5","False","","Revenue!$C$22","False",""
"Recon","A40","40","1","False","","Bear 3Q26 ADR ($)","False",""
"Recon","B40","40","2","False","","176.1135264","True",""
"Recon","C40","40","3","True","=Revenue!$C$26","176.1135264","True",""
"Recon","D40","40","4","True","=C40-B40","0","True",""
"Recon","E40","40","5","False","","Revenue!$C$26","False",""
"Recon","A41","41","1","False","","Bear 3Q26 adj. EBITDA ($M)","False",""
"Recon","B41","41","2","False","","2237.42753363776","True",""
"Recon","C41","41","3","True","=Revenue!$C$41","2237.42753363776","True",""
"Recon","D41","41","4","True","=C41-B41","0","True",""
"Recon","E41","41","5","False","","Revenue!$C$41","False",""
"Recon","A42","42","1","False","","Bear 3Q26 adj. EBITDA margin","False",""
"Recon","B42","42","2","False","","0.483","True",""
"Recon","C42","42","3","True","=Revenue!$C$40","0.483","True",""
"Recon","D42","42","4","True","=C42-B42","0","True",""
"Recon","E42","42","5","False","","Revenue!$C$40","False",""
"Recon","A43","43","1","False","","Bear 4Q26 revenue ($M)","False",""
"Recon","B43","43","2","False","","3014.99381880667","True",""
"Recon","C43","43","3","True","=Revenue!$D$36","3014.99381880667","True",""
"Recon","D43","43","4","True","=C43-B43","0","True",""
"Recon","E43","43","5","False","","Revenue!$D$36","False",""
"Recon","A44","44","1","False","","Bear 4Q26 nights (M)","False",""
"Recon","B44","44","2","False","","130.421418891109","True",""
"Recon","C44","44","3","True","=Revenue!$D$22","130.421418891109","True",""
"Recon","D44","44","4","True","=C44-B44","0","True",""
"Recon","E44","44","5","False","","Revenue!$D$22","False",""
"Recon","A45","45","1","False","","Bear 4Q26 ADR ($)","False",""
"Recon","B45","45","2","False","","168.43398516","True",""
"Recon","C45","45","3","True","=Revenue!$D$26","168.43398516","True",""
"Recon","D45","45","4","True","=C45-B45","0","True",""
"Recon","E45","45","5","False","","Revenue!$D$26","False",""
"Recon","A46","46","1","False","","Bear 4Q26 adj. EBITDA ($M)","False",""
"Recon","B46","46","2","False","","798.973361983768","True",""
"Recon","C46","46","3","True","=Revenue!$D$41","798.973361983768","True",""
"Recon","D46","46","4","True","=C46-B46","0","True",""
"Recon","E46","46","5","False","","Revenue!$D$41","False",""
"Recon","A47","47","1","False","","Bear 4Q26 adj. EBITDA margin","False",""
"Recon","B47","47","2","False","","0.265","True",""
"Recon","C47","47","3","True","=Revenue!$D$40","0.265","True",""
"Recon","D47","47","4","True","=C47-B47","0","True",""
"Recon","E47","47","5","False","","Revenue!$D$40","False",""
"Recon","A48","48","1","False","","Bear 1Q27 revenue ($M)","False",""
"Recon","B48","48","2","False","","2766.39585934001","True",""
"Recon","C48","48","3","True","=Revenue!$E$36","2766.39585934001","True",""
"Recon","D48","48","4","True","=C48-B48","0","True",""
"Recon","E48","48","5","False","","Revenue!$E$36","False",""
"Recon","A49","49","1","False","","Bear 1Q27 nights (M)","False",""
"Recon","B49","49","2","False","","164.8360037192","True",""
"Recon","C49","49","3","True","=Revenue!$E$22","164.8360037192","True",""
"Recon","D49","49","4","True","=C49-B49","0","True",""
"Recon","E49","49","5","False","","Revenue!$E$22","False",""
"Recon","A50","50","1","False","","Bear 1Q27 ADR ($)","False",""
"Recon","B50","50","2","False","","183.63135624","True",""
"Recon","C50","50","3","True","=Revenue!$E$26","183.63135624","True",""
"Recon","D50","50","4","True","=C50-B50","0","True",""
"Recon","E50","50","5","False","","Revenue!$E$26","False",""
"Recon","A51","51","1","False","","Bear 1Q27 adj. EBITDA ($M)","False",""
"Recon","B51","51","2","False","","368.44079687913","True",""
"Recon","C51","51","3","True","=Revenue!$E$41","368.44079687913","True",""
"Recon","D51","51","4","True","=C51-B51","0","True",""
"Recon","E51","51","5","False","","Revenue!$E$41","False",""
"Recon","A52","52","1","False","","Bear 1Q27 adj. EBITDA margin","False",""
"Recon","B52","52","2","False","","0.133184408744391","True",""
"Recon","C52","52","3","True","=Revenue!$E$40","0.133184408744391","True",""
"Recon","D52","52","4","True","=C52-B52","0","True",""
"Recon","E52","52","5","False","","Revenue!$E$40","False",""
"Recon","A53","53","1","False","","Bear 2Q27 revenue ($M)","False",""
"Recon","B53","53","2","False","","3719.32987190117","True",""
"Recon","C53","53","3","True","=Revenue!$F$36","3719.32987190117","True",""
"Recon","D53","53","4","True","=C53-B53","0","True",""
"Recon","E53","53","5","False","","Revenue!$F$36","False",""
"Recon","A54","54","1","False","","Bear 2Q27 nights (M)","False",""
"Recon","B54","54","2","False","","156.504741737638","True",""
"Recon","C54","54","3","True","=Revenue!$F$22","156.504741737638","True",""
"Recon","D54","54","4","True","=C54-B54","0","True",""
"Recon","E54","54","5","False","","Revenue!$F$22","False",""
"Recon","A55","55","1","False","","Bear 2Q27 ADR ($)","False",""
"Recon","B55","55","2","False","","180.35285887","True",""
"Recon","C55","55","3","True","=Revenue!$F$26","180.35285887","True",""
"Recon","D55","55","4","True","=C55-B55","0","True",""
"Recon","E55","55","5","False","","Revenue!$F$26","False",""
"Recon","A56","56","1","False","","Bear 2Q27 adj. EBITDA ($M)","False",""
"Recon","B56","56","2","False","","1075.57220993109","True",""
"Recon","C56","56","3","True","=Revenue!$F$41","1075.57220993109","True",""
"Recon","D56","56","4","True","=C56-B56","0","True",""
"Recon","E56","56","5","False","","Revenue!$F$41","False",""
"Recon","A57","57","1","False","","Bear 2Q27 adj. EBITDA margin","False",""
"Recon","B57","57","2","False","","0.289184408744391","True",""
"Recon","C57","57","3","True","=Revenue!$F$40","0.289184408744391","True",""
"Recon","D57","57","4","True","=C57-B57","0","True",""
"Recon","E57","57","5","False","","Revenue!$F$40","False",""
"Recon","A58","58","1","False","","Bear 3Q27 revenue ($M)","False",""
"Recon","B58","58","2","False","","4640.66296855014","True",""
"Recon","C58","58","3","True","=Revenue!$G$36","4640.66296855014","True",""
"Recon","D58","58","4","True","=C58-B58","0","True",""
"Recon","E58","58","5","False","","Revenue!$G$36","False",""
"Recon","A59","59","1","False","","Bear 3Q27 nights (M)","False",""
"Recon","B59","59","2","False","","152.152550863975","True",""
"Recon","C59","59","3","True","=Revenue!$G$22","152.152550863975","True",""
"Recon","D59","59","4","True","=C59-B59","0","True",""
"Recon","E59","59","5","False","","Revenue!$G$22","False",""
"Recon","A60","60","1","False","","Bear 3Q27 ADR ($)","False",""
"Recon","B60","60","2","False","","173.641244716397","True",""
"Recon","C60","60","3","True","=Revenue!$G$26","173.641244716397","True",""
"Recon","D60","60","4","True","=C60-B60","0","True",""
"Recon","E60","60","5","False","","Revenue!$G$26","False",""
"Recon","A61","61","1","False","","Bear 3Q27 adj. EBITDA ($M)","False",""
"Recon","B61","61","2","False","","1959.21555155933","True",""
"Recon","C61","61","3","True","=Revenue!$G$41","1959.21555155933","True",""
"Recon","D61","61","4","True","=C61-B61","0","True",""
"Recon","E61","61","5","False","","Revenue!$G$41","False",""
"Recon","A62","62","1","False","","Bear 3Q27 adj. EBITDA margin","False",""
"Recon","B62","62","2","False","","0.422184408744391","True",""
"Recon","C62","62","3","True","=Revenue!$G$40","0.422184408744391","True",""
"Recon","D62","62","4","True","=C62-B62","0","True",""
"Recon","E62","62","5","False","","Revenue!$G$40","False",""
"Recon","A63","63","1","False","","Bear 4Q27 revenue ($M)","False",""
"Recon","B63","63","2","False","","3054.58543090558","True",""
"Recon","C63","63","3","True","=Revenue!$H$36","3054.58543090558","True",""
"Recon","D63","63","4","True","=C63-B63","0","True",""
"Recon","E63","63","5","False","","Revenue!$H$36","False",""
"Recon","A64","64","1","False","","Bear 4Q27 nights (M)","False",""
"Recon","B64","64","2","False","","137.729546527771","True",""
"Recon","C64","64","3","True","=Revenue!$H$22","137.729546527771","True",""
"Recon","D64","64","4","True","=C64-B64","0","True",""
"Recon","E64","64","5","False","","Revenue!$H$22","False",""
"Recon","A65","65","1","False","","Bear 4Q27 ADR ($)","False",""
"Recon","B65","65","2","False","","167.889774953948","True",""
"Recon","C65","65","3","True","=Revenue!$H$26","167.889774953948","True",""
"Recon","D65","65","4","True","=C65-B65","0","True",""
"Recon","E65","65","5","False","","Revenue!$H$26","False",""
"Recon","A66","66","1","False","","Bear 4Q27 adj. EBITDA ($M)","False",""
"Recon","B66","66","2","False","","623.698720168686","True",""
"Recon","C66","66","3","True","=Revenue!$H$41","623.698720168686","True",""
"Recon","D66","66","4","True","=C66-B66","0","True",""
"Recon","E66","66","5","False","","Revenue!$H$41","False",""
"Recon","A67","67","1","False","","Bear 4Q27 adj. EBITDA margin","False",""
"Recon","B67","67","2","False","","0.204184408744391","True",""
"Recon","C67","67","3","True","=Revenue!$H$40","0.204184408744391","True",""
"Recon","D67","67","4","True","=C67-B67","0","True",""
"Recon","E67","67","5","False","","Revenue!$H$40","False",""
"Recon","A68","68","1","False","","Bear Football field low","False",""
"Recon","B68","68","2","False","","37.2301273730344","True",""
"Recon","C68","68","3","True","=Valuation!$B$43","37.2301273730344","True",""
"Recon","D68","68","4","True","=C68-B68","0","True",""
"Recon","E68","68","5","False","","Valuation!$B$43","False",""
"Recon","A69","69","1","False","","Bear Football field high","False",""
"Recon","B69","69","2","False","","108.464733626792","True",""
"Recon","C69","69","3","True","=Valuation!$B$44","108.464733626792","True",""
"Recon","D69","69","4","True","=C69-B69","0","True",""
"Recon","E69","69","5","False","","Valuation!$B$44","False",""
"Recon","A70","70","1","False","","Bear Football field mean","False",""
"Recon","B70","70","2","False","","75.9507107448267","True",""
"Recon","C70","70","3","True","=Valuation!$B$45","75.9507107448267","True",""
"Recon","D70","70","4","True","=C70-B70","0","True",""
"Recon","E70","70","5","False","","Valuation!$B$45","False",""
"Recon","A71","71","1","False","","Bear price: EV / adj. EBITDA, FY27E","False",""
"Recon","B71","71","2","False","","108.464733626792","True",""
"Recon","C71","71","3","True","=Valuation!$B$19","108.464733626792","True",""
"Recon","D71","71","4","True","=C71-B71","0","True",""
"Recon","E71","71","5","False","","Valuation!$B$19","False",""
"Recon","A72","72","1","False","","Bear price: EV / FCF, FY27E","False",""
"Recon","B72","72","2","False","","83.5533108700844","True",""
"Recon","C72","72","3","True","=Valuation!$B$20","83.5533108700844","True",""
"Recon","D72","72","4","True","=C72-B72","0","True",""
"Recon","E72","72","5","False","","Valuation!$B$20","False",""
"Recon","A73","73","1","False","","Bear price: P / SBC-adjusted FCF, FY27E","False",""
"Recon","B73","73","2","False","","37.2301273730344","True",""
"Recon","C73","73","3","True","=Valuation!$B$21","37.2301273730344","True",""
"Recon","D73","73","4","True","=C73-B73","0","True",""
"Recon","E73","73","5","False","","Valuation!$B$21","False",""
"Recon","A74","74","1","False","","Bear price: P / earnings proxy, FY27E","False",""
"Recon","B74","74","2","False","","45.3352720246291","True",""
"Recon","C74","74","3","True","=Valuation!$B$22","45.3352720246291","True",""
"Recon","D74","74","4","True","=C74-B74","0","True",""
"Recon","E74","74","5","False","","Valuation!$B$22","False",""
"Recon","A75","75","1","False","","Bear price: EV / adj. EBITDA, FY28E","False",""
"Recon","B75","75","2","False","","103.585745095045","True",""
"Recon","C75","75","3","True","=Valuation!$B$23","103.585745095045","True",""
"Recon","D75","75","4","True","=C75-B75","0","True",""
"Recon","E75","75","5","False","","Valuation!$B$23","False",""
"Recon","A76","76","1","False","","Bear price: DCF on FCF","False",""
"Recon","B76","76","2","False","","77.5350754793743","True",""
"Recon","C76","76","3","True","=Valuation!$B$39","77.5350754793743","True",""
"Recon","D76","76","4","True","=C76-B76","0","True",""
"Recon","E76","76","5","False","","Valuation!$B$39","False",""
"Recon","A77","77","1","False","","Base FY2026 revenue ($M)","False",""
"Recon","B77","77","2","False","","14232.5318024691","True",""
"Recon","C77","77","3","True","=Revenue!$I$77","14232.5318024691","True",""
"Recon","D77","77","4","True","=C77-B77","0","True",""
"Recon","E77","77","5","False","","Revenue!$I$77","False",""
"Recon","A78","78","1","False","","Base FY2026 nights (M)","False",""
"Recon","B78","78","2","False","","585.697268556348","True",""
"Recon","C78","78","3","True","=Revenue!$I$63","585.697268556348","True",""
"Recon","D78","78","4","True","=C78-B78","0","True",""
"Recon","E78","78","5","False","","Revenue!$I$63","False",""
"Recon","A79","79","1","False","","Base FY2026 GBV ($M)","False",""
"Recon","B79","79","2","False","","105614.330217098","True",""
"Recon","C79","79","3","True","=Revenue!$I$69","105614.330217098","True",""
"Recon","D79","79","4","True","=C79-B79","0","True",""
"Recon","E79","79","5","False","","Revenue!$I$69","False",""
"Recon","A80","80","1","False","","Base FY2026 adj. EBITDA ($M)","False",""
"Recon","B80","80","2","False","","5158.03561668831","True",""
"Recon","C80","80","3","True","=Costs!$D$51","5158.03561668831","True",""
"Recon","D80","80","4","True","=C80-B80","0","True",""
"Recon","E80","80","5","False","","Costs!$D$51","False",""
"Recon","A81","81","1","False","","Base FY2026 adj. EBITDA margin","False",""
"Recon","B81","81","2","False","","0.362411669847347","True",""
"Recon","C81","81","3","True","=Costs!$D$52","0.362411669847347","True",""
"Recon","D81","81","4","True","=C81-B81","0","True",""
"Recon","E81","81","5","False","","Costs!$D$52","False",""
"Recon","A82","82","1","False","","Base FY2026 net income ($M)","False",""
"Recon","B82","82","2","False","","3064.56439267753","True",""
"Recon","C82","82","3","True","=Costs!$D$62","3064.56439267753","True",""
"Recon","D82","82","4","True","=C82-B82","0","True",""
"Recon","E82","82","5","False","","Costs!$D$62","False",""
"Recon","A83","83","1","False","","Base FY2026 FCF ($M)","False",""
"Recon","B83","83","2","False","","5128.73434458954","True",""
"Recon","C83","83","3","True","=Cash!$D$39","5128.73434458954","True",""
"Recon","D83","83","4","True","=C83-B83","0","True",""
"Recon","E83","83","5","False","","Cash!$D$39","False",""
"Recon","A84","84","1","False","","Base FY2026 SBC-adj FCF ($M)","False",""
"Recon","B84","84","2","False","","3342.20434458954","True",""
"Recon","C84","84","3","True","=Cash!$D$43","3342.20434458954","True",""
"Recon","D84","84","4","True","=C84-B84","0","True",""
"Recon","E84","84","5","False","","Cash!$D$43","False",""
"Recon","A85","85","1","False","","Base FY2026 diluted shares (M)","False",""
"Recon","B85","85","2","False","","588.850030229746","True",""
"Recon","C85","85","3","True","=Cash!$D$48","588.850030229746","True",""
"Recon","D85","85","4","True","=C85-B85","0","True",""
"Recon","E85","85","5","False","","Cash!$D$48","False",""
"Recon","A86","86","1","False","","Base FY2026 FCF per share ($)","False",""
"Recon","B86","86","2","False","","8.70974625336864","True",""
"Recon","C86","86","3","True","=Cash!$D$49","8.70974625336864","True",""
"Recon","D86","86","4","True","=C86-B86","0","True",""
"Recon","E86","86","5","False","","Cash!$D$49","False",""
"Recon","A87","87","1","False","","Base FY2026 net cash ($M)","False",""
"Recon","B87","87","2","False","","9383.44884458954","True",""
"Recon","C87","87","3","True","=Cash!$D$52","9383.44884458954","True",""
"Recon","D87","87","4","True","=C87-B87","0","True",""
"Recon","E87","87","5","False","","Cash!$D$52","False",""
"Recon","A88","88","1","False","","Base FY2027 revenue ($M)","False",""
"Recon","B88","88","2","False","","15842.0359105105","True",""
"Recon","C88","88","3","True","=Revenue!$J$77","15842.0359105105","True",""
"Recon","D88","88","4","True","=C88-B88","0","True",""
"Recon","E88","88","5","False","","Revenue!$J$77","False",""
"Recon","A89","89","1","False","","Base FY2027 nights (M)","False",""
"Recon","B89","89","2","False","","637.644504969055","True",""
"Recon","C89","89","3","True","=Revenue!$J$63","637.644504969055","True",""
"Recon","D89","89","4","True","=C89-B89","0","True",""
"Recon","E89","89","5","False","","Revenue!$J$63","False",""
"Recon","A90","90","1","False","","Base FY2027 GBV ($M)","False",""
"Recon","B90","90","2","False","","118081.260491646","True",""
"Recon","C90","90","3","True","=Revenue!$J$69","118081.260491645","True",""
"Recon","D90","90","4","True","=C90-B90","0","True",""
"Recon","E90","90","5","False","","Revenue!$J$69","False",""
"Recon","A91","91","1","False","","Base FY2027 adj. EBITDA ($M)","False",""
"Recon","B91","91","2","False","","5685.7698050303","True",""
"Recon","C91","91","3","True","=Costs!$E$51","5685.7698050303","True",""
"Recon","D91","91","4","True","=C91-B91","0","True",""
"Recon","E91","91","5","False","","Costs!$E$51","False",""
"Recon","A92","92","1","False","","Base FY2027 adj. EBITDA margin","False",""
"Recon","B92","92","2","False","","0.358903984131107","True",""
"Recon","C92","92","3","True","=Costs!$E$52","0.358903984131107","True",""
"Recon","D92","92","4","True","=C92-B92","0","True",""
"Recon","E92","92","5","False","","Costs!$E$52","False",""
"Recon","A93","93","1","False","","Base FY2027 net income ($M)","False",""
"Recon","B93","93","2","False","","3258.40678546857","True",""
"Recon","C93","93","3","True","=Costs!$E$62","3258.40678546857","True",""
"Recon","D93","93","4","True","=C93-B93","0","True",""
"Recon","E93","93","5","False","","Costs!$E$62","False",""
"Recon","A94","94","1","False","","Base FY2027 FCF ($M)","False",""
"Recon","B94","94","2","False","","5420.3520813258","True",""
"Recon","C94","94","3","True","=Cash!$E$39","5420.35208132579","True",""
"Recon","D94","94","4","True","=C94-B94","0","True",""
"Recon","E94","94","5","False","","Cash!$E$39","False",""
"Recon","A95","95","1","False","","Base FY2027 SBC-adj FCF ($M)","False",""
"Recon","B95","95","2","False","","3455.1690813258","True",""
"Recon","C95","95","3","True","=Cash!$E$43","3455.16908132579","True",""
"Recon","D95","95","4","True","=C95-B95","0","True",""
"Recon","E95","95","5","False","","Cash!$E$43","False",""
"Recon","A96","96","1","False","","Base FY2027 diluted shares (M)","False",""
"Recon","B96","96","2","False","","574.598178232489","True",""
"Recon","C96","96","3","True","=Cash!$E$48","574.598178232489","True",""
"Recon","D96","96","4","True","=C96-B96","0","True",""
"Recon","E96","96","5","False","","Cash!$E$48","False",""
"Recon","A97","97","1","False","","Base FY2027 FCF per share ($)","False",""
"Recon","B97","97","2","False","","9.43329144899004","True",""
"Recon","C97","97","3","True","=Cash!$E$49","9.43329144899004","True",""
"Recon","D97","97","4","True","=C97-B97","0","True",""
"Recon","E97","97","5","False","","Cash!$E$49","False",""
"Recon","A98","98","1","False","","Base FY2027 net cash ($M)","False",""
"Recon","B98","98","2","False","","10115.9868759153","True",""
"Recon","C98","98","3","True","=Cash!$E$52","10115.9868759153","True",""
"Recon","D98","98","4","True","=C98-B98","0","True",""
"Recon","E98","98","5","False","","Cash!$E$52","False",""
"Recon","A99","99","1","False","","Base FY2028 revenue ($M)","False",""
"Recon","B99","99","2","False","","17943.6186605234","True",""
"Recon","C99","99","3","True","=Revenue!$K$77","17943.6186605234","True",""
"Recon","D99","99","4","True","=C99-B99","0","True",""
"Recon","E99","99","5","False","","Revenue!$K$77","False",""
"Recon","A100","100","1","False","","Base FY2028 nights (M)","False",""
"Recon","B100","100","2","False","","685.018588761987","True",""
"Recon","C100","100","3","True","=Revenue!$K$63","685.018588761987","True",""
"Recon","D100","100","4","True","=C100-B100","0","True",""
"Recon","E100","100","5","False","","Revenue!$K$63","False",""
"Recon","A101","101","1","False","","Base FY2028 GBV ($M)","False",""
"Recon","B101","101","2","False","","130025.514586341","True",""
"Recon","C101","101","3","True","=Revenue!$K$69","130025.514586341","True",""
"Recon","D101","101","4","True","=C101-B101","0","True",""
"Recon","E101","101","5","False","","Revenue!$K$69","False",""
"Recon","A102","102","1","False","","Base FY2028 adj. EBITDA ($M)","False",""
"Recon","B102","102","2","False","","6701.20112542396","True",""
