register_id,vendor,period,metric,value,unit,n_estimates,as_of_timestamp,url,source_path,role,pit_usable,vendor_attributed,note
LSEG-AT_PRINT-2020Q4-adj_ebitda-20210224,LSEG,2020Q4,adj_ebitda,-122.079,musd,26.0,2021-02-21,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2021-02-24 (printed_q_at_print); field last changed 2021-02-21; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q4-eps_adj-20240212,LSEG,2023Q4,eps_adj,0.62,usd,28.0,2024-02-12,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_q_at_print); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q4-free_cash_flow-20240212,LSEG,2023Q4,free_cash_flow,586.535,musd,,2024-02-06,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_q_at_print); field last changed 2024-02-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2023Q4-operating_income-20240212,LSEG,2023Q4,operating_income,338.105,musd,28.0,2024-02-06,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_q_at_print); field last changed 2024-02-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q1-adj_ebitda-20240212,LSEG,2024Q1,adj_ebitda,319.307,musd,25.0,2024-02-12,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (guided_q_pre_guide); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q1-revenue-20240212,LSEG,2024Q1,revenue,2029.754,musd,25.0,2024-02-12,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (guided_q_pre_guide); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q1-eps_adj-20240212,LSEG,2024Q1,eps_adj,0.218,usd,23.0,2024-02-12,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (guided_q_pre_guide); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q1-free_cash_flow-20240212,LSEG,2024Q1,free_cash_flow,1627.547,musd,,2024-02-06,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (guided_q_pre_guide); field last changed 2024-02-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q1-operating_income-20240212,LSEG,2024Q1,operating_income,4.078,musd,,2024-02-06,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (guided_q_pre_guide); field last changed 2024-02-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-adj_ebitda-20240212,LSEG,FY2024,adj_ebitda,4043.596,musd,40.0,2024-02-12,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (fy_current_pre_guide); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-revenue-20240212,LSEG,FY2024,revenue,11046.668,musd,40.0,2024-02-12,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (fy_current_pre_guide); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-eps_adj-20240212,LSEG,FY2024,eps_adj,4.404,usd,37.0,2024-02-12,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (fy_current_pre_guide); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-free_cash_flow-20240212,LSEG,FY2024,free_cash_flow,3861.838,musd,,2024-02-06,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (fy_current_pre_guide); field last changed 2024-02-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-operating_income-20240212,LSEG,FY2024,operating_income,2744.788,musd,,2024-02-06,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (fy_current_pre_guide); field last changed 2024-02-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2023-adj_ebitda-20240212,LSEG,FY2023,adj_ebitda,3556.618,musd,40.0,2024-02-12,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_fy_at_print); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2023-revenue-20240212,LSEG,FY2023,revenue,9854.375,musd,40.0,2024-02-12,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_fy_at_print); field last changed 2024-02-12; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2023-eps_adj-20240212,LSEG,FY2023,eps_adj,8.099,usd,37.0,2024-02-11,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_fy_at_print); field last changed 2024-02-11; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2023-free_cash_flow-20240212,LSEG,FY2023,free_cash_flow,4119.892,musd,,2024-01-31,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_fy_at_print); field last changed 2024-01-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-FY2023-operating_income-20240212,LSEG,FY2023,operating_income,2377.674,musd,38.0,2024-01-31,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-02-12 (printed_fy_at_print); field last changed 2024-01-31; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q1-adj_ebitda-20240507,LSEG,2024Q1,adj_ebitda,326.513,musd,33.0,2024-05-06,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (printed_q_at_print); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q1-revenue-20240507,LSEG,2024Q1,revenue,2060.666,musd,35.0,2024-05-06,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (printed_q_at_print); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q1-eps_adj-20240507,LSEG,2024Q1,eps_adj,0.243,usd,32.0,2024-05-06,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (printed_q_at_print); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q1-free_cash_flow-20240507,LSEG,2024Q1,free_cash_flow,1030.156,musd,,2024-04-23,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (printed_q_at_print); field last changed 2024-04-23; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q1-operating_income-20240507,LSEG,2024Q1,operating_income,18.274,musd,31.0,2024-05-06,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (printed_q_at_print); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q2-adj_ebitda-20240507,LSEG,2024Q2,adj_ebitda,917.788,musd,32.0,2024-05-06,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (guided_q_pre_guide); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q2-revenue-20240507,LSEG,2024Q2,revenue,2743.199,musd,34.0,2024-05-06,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (guided_q_pre_guide); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q2-eps_adj-20240507,LSEG,2024Q2,eps_adj,0.953,usd,31.0,2024-05-05,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (guided_q_pre_guide); field last changed 2024-05-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q2-free_cash_flow-20240507,LSEG,2024Q2,free_cash_flow,1079.912,musd,,2024-04-23,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (guided_q_pre_guide); field last changed 2024-04-23; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q2-operating_income-20240507,LSEG,2024Q2,operating_income,564.947,musd,,2024-05-06,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (guided_q_pre_guide); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-adj_ebitda-20240507,LSEG,FY2024,adj_ebitda,4037.421,musd,42.0,2024-05-06,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (fy_current_pre_guide); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-revenue-20240507,LSEG,FY2024,revenue,11098.41,musd,43.0,2024-05-06,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (fy_current_pre_guide); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-eps_adj-20240507,LSEG,FY2024,eps_adj,4.402,usd,40.0,2024-05-06,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (fy_current_pre_guide); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-free_cash_flow-20240507,LSEG,FY2024,free_cash_flow,3833.8,musd,,2024-04-23,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (fy_current_pre_guide); field last changed 2024-04-23; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-operating_income-20240507,LSEG,FY2024,operating_income,2713.787,musd,40.0,2024-05-06,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-05-07 (fy_current_pre_guide); field last changed 2024-05-06; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q2-adj_ebitda-20240805,LSEG,2024Q2,adj_ebitda,862.382,musd,32.0,2024-08-04,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (printed_q_at_print); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q2-revenue-20240805,LSEG,2024Q2,revenue,2738.951,musd,34.0,2024-08-04,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (printed_q_at_print); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q2-eps_adj-20240805,LSEG,2024Q2,eps_adj,0.916,usd,31.0,2024-08-04,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (printed_q_at_print); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q2-free_cash_flow-20240805,LSEG,2024Q2,free_cash_flow,938.887,musd,,2024-07-18,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (printed_q_at_print); field last changed 2024-07-18; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q2-operating_income-20240805,LSEG,2024Q2,operating_income,508.753,musd,31.0,2024-08-04,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (printed_q_at_print); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q3-adj_ebitda-20240805,LSEG,2024Q3,adj_ebitda,2012.406,musd,32.0,2024-08-04,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (guided_q_pre_guide); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q3-revenue-20240805,LSEG,2024Q3,revenue,3836.809,musd,34.0,2024-08-04,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (guided_q_pre_guide); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q3-eps_adj-20240805,LSEG,2024Q3,eps_adj,2.441,usd,31.0,2024-08-04,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (guided_q_pre_guide); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q3-free_cash_flow-20240805,LSEG,2024Q3,free_cash_flow,1571.443,musd,,2024-07-18,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (guided_q_pre_guide); field last changed 2024-07-18; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q3-operating_income-20240805,LSEG,2024Q3,operating_income,1660.901,musd,,2024-08-04,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (guided_q_pre_guide); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-adj_ebitda-20240805,LSEG,FY2024,adj_ebitda,4065.551,musd,41.0,2024-08-04,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (fy_current_pre_guide); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-revenue-20240805,LSEG,FY2024,revenue,11197.958,musd,42.0,2024-08-04,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (fy_current_pre_guide); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-eps_adj-20240805,LSEG,FY2024,eps_adj,4.563,usd,39.0,2024-08-04,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (fy_current_pre_guide); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-free_cash_flow-20240805,LSEG,FY2024,free_cash_flow,4134.743,musd,,2024-07-18,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (fy_current_pre_guide); field last changed 2024-07-18; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-operating_income-20240805,LSEG,FY2024,operating_income,2677.459,musd,39.0,2024-08-04,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-08-05 (fy_current_pre_guide); field last changed 2024-08-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q3-adj_ebitda-20241106,LSEG,2024Q3,adj_ebitda,1858.95,musd,34.0,2024-11-05,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (printed_q_at_print); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q3-revenue-20241106,LSEG,2024Q3,revenue,3717.038,musd,36.0,2024-11-05,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (printed_q_at_print); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q3-eps_adj-20241106,LSEG,2024Q3,eps_adj,2.141,usd,33.0,2024-11-05,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (printed_q_at_print); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q3-free_cash_flow-20241106,LSEG,2024Q3,free_cash_flow,1290.944,musd,,2024-10-23,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (printed_q_at_print); field last changed 2024-10-23; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q3-operating_income-20241106,LSEG,2024Q3,operating_income,1493.071,musd,32.0,2024-11-05,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (printed_q_at_print); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q4-adj_ebitda-20241106,LSEG,2024Q4,adj_ebitda,725.529,musd,34.0,2024-11-05,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (guided_q_pre_guide); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q4-revenue-20241106,LSEG,2024Q4,revenue,2423.683,musd,35.0,2024-11-05,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (guided_q_pre_guide); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q4-eps_adj-20241106,LSEG,2024Q4,eps_adj,0.706,usd,33.0,2024-11-05,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (guided_q_pre_guide); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q4-free_cash_flow-20241106,LSEG,2024Q4,free_cash_flow,541.625,musd,,2024-09-04,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (guided_q_pre_guide); field last changed 2024-09-04; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-2024Q4-operating_income-20241106,LSEG,2024Q4,operating_income,356.953,musd,,2024-11-05,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (guided_q_pre_guide); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-adj_ebitda-20241106,LSEG,FY2024,adj_ebitda,3903.825,musd,43.0,2024-11-05,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (fy_current_pre_guide); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-revenue-20241106,LSEG,FY2024,revenue,11030.675,musd,44.0,2024-11-05,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (fy_current_pre_guide); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-eps_adj-20241106,LSEG,FY2024,eps_adj,4.108,usd,41.0,2024-11-05,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (fy_current_pre_guide); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-free_cash_flow-20241106,LSEG,FY2024,free_cash_flow,4137.304,musd,,2024-10-23,lseg://desktop/get_data/TR.FCFMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (fy_current_pre_guide); field last changed 2024-10-23; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-PRE_GUIDE-FY2024-operating_income-20241106,LSEG,FY2024,operating_income,2428.503,musd,40.0,2024-11-05,lseg://desktop/get_data/TR.EBITMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,pre_guide,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2024-11-06 (fy_current_pre_guide); field last changed 2024-11-05; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q4-adj_ebitda-20250212,LSEG,2024Q4,adj_ebitda,652.959,musd,34.0,2025-02-10,lseg://desktop/get_data/TR.EBITDAMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_q_at_print); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q4-revenue-20250212,LSEG,2024Q4,revenue,2420.037,musd,35.0,2025-02-10,lseg://desktop/get_data/TR.RevenueMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_q_at_print); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
LSEG-AT_PRINT-2024Q4-eps_adj-20250212,LSEG,2024Q4,eps_adj,0.576,usd,32.0,2025-02-10,lseg://desktop/get_data/TR.EPSMean,data/processed/margin_build/03_consensus_pit/03_consensus_at_dates.csv,at_print,True,True,WS03 LSEG desktop pull 2026-09-13; row date 2025-02-12 (printed_q_at_print); field last changed 2025-02-10; $ fields in USD m; EBITDA is the Street adjusted basis
