model,rule,share_variant,target,window,fx_estimator,fx_estimator_source,n,rmse_pp,bias_pp,mae_pp,rmse_naive_pp,rmse_prior_year_pp,rmse_ar1_pp,ratio_vs_naive,ratio_vs_prior_year,ratio_vs_ar1,sign_accuracy_vs_naive,jackknife_ratio_min,jackknife_ratio_max,jackknife_below_1,jackknife_n,knowable_before_print,scoring,last_q_ratio_vs_naive,last_q_jackknife_max,beats_last_q_ratio,beats_last_q_jackknife_max,in_k_criterion
K_level_fitted__high_migrant,K_level_fitted,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.6235351424954348,-0.2029962772188921,0.5165505554946854,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.6573672685330841,0.1531636573985362,0.2324855099564036,0.7,0.596654099783714,0.7311068464337017,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,True,True,True
K_level_fitted__high_migrant,K_level_fitted,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.6568753328577096,-0.21802048456179626,0.5664141270904555,0.8984669423654158,4.214249424169417,2.8270416667211404,0.7311068464337017,0.155870065281476,0.2323543160294368,0.6666666666666666,0.6660881117996601,0.8156668383210645,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,True,True,True
K_level_fitted__high_migrant,K_level_fitted,high_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.5910730304815289,-0.2717462772188919,0.49155724920136035,1.043177372856859,4.0710384766601555,2.6820387327036515,0.5666083696416926,0.1451897430766707,0.22038198899748657,0.8,0.46635353040893496,0.6438861095638636,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,True,True,False
K_level_fitted__high_migrant,K_level_fitted,high_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.60017513182471,-0.2461871512284627,0.49042156454231645,0.932113805392135,4.214249424169417,2.8270416667211404,0.6438861095638636,0.1424156644318693,0.21229794342607097,0.7777777777777778,0.5272963027552402,0.721355725093343,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,True,True,False
K_mech_central__low_migrant,K_mech_central,low_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.8944271909999159,-0.2,0.8,0.9082951062292475,1.746424919657298,1.2649110640673518,0.9847319278346619,0.5121475197315839,0.7071067811865475,0.2857142857142857,0.9211323729436766,1.0801234497346435,8,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,False,False,False
K_mech_central__low_migrant,K_mech_central,low_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.8819171036881969,-0.1111111111111111,0.7777777777777778,0.816496580927726,1.8104634152000358,1.1547005383792515,1.0801234497346435,0.48712230044745475,0.7637626158259734,0.16666666666666666,1.0,1.1832159566199232,0,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,False,False,False
K_mech_central__low_migrant,K_mech_central,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.0955148109884758,-0.3847364358263258,0.9399353366311605,1.19884558755992,4.0710384766601555,2.6820387327036515,0.9138081020244155,0.26909959639763137,0.40846345641106124,0.8,0.8679892992307303,0.9669478467928111,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,True,True,True
K_mech_central__low_migrant,K_mech_central,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.9311958309933044,-0.1998455146224305,0.8167331821833579,1.0329163412900277,4.214249424169417,2.8270416667211404,0.9015210562264095,0.22096362537365313,0.3293887889785947,0.7777777777777778,0.8201928104028868,0.9859415399038929,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,True,True,True
K_mech_central__low_migrant,K_mech_central,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.8302785895049032,-0.24723643582632585,0.6470679412798848,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.8753283196196693,0.2039476153971545,0.30956994743619304,0.9,0.7841432774824877,0.917438774982458,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,True,True,True
K_mech_central__low_migrant,K_mech_central,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.7816964200001401,-0.1435121812890972,0.5877694095708293,0.8984669423654158,4.214249424169417,2.8270416667211404,0.8700335907096914,0.18548888338620442,0.2765068619971092,0.8888888888888888,0.7438136249132553,0.9229123814800526,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,True,True,True
K_mech_central__low_migrant,K_mech_central,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.929786531222454,-0.3159864358263259,0.7584853366311604,1.043177372856859,4.0710384766601555,2.6820387327036515,0.8913024337137688,0.22839050442609493,0.3466715524593394,0.8,0.8220762284747243,0.943067812986913,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,True,True,False
K_mech_central__low_migrant,K_mech_central,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.819050745216108,-0.1716788479557639,0.6633442932944689,0.932113805392135,4.214249424169417,2.8270416667211404,0.8787025151628755,0.19435269790124823,0.2897200826070807,0.7777777777777778,0.7636022478459397,0.9530091364576382,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,True,True,False
K_mech_high__low_migrant,K_mech_high,low_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.8944271909999159,-0.2,0.8,0.9082951062292475,1.746424919657298,1.2649110640673518,0.9847319278346619,0.5121475197315839,0.7071067811865475,0.2857142857142857,0.9211323729436766,1.0801234497346435,8,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,False,False,False
K_mech_high__low_migrant,K_mech_high,low_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.8819171036881969,-0.1111111111111111,0.7777777777777778,0.816496580927726,1.8104634152000358,1.1547005383792515,1.0801234497346435,0.48712230044745475,0.7637626158259734,0.16666666666666666,1.0,1.1832159566199232,0,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,False,False,False
K_mech_high__low_migrant,K_mech_high,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.0839684179686628,-0.3541602623601524,0.9309633836894431,1.19884558755992,4.0710384766601555,2.6820387327036515,0.9041768424697018,0.26626336847052867,0.40415837577258235,0.8,0.8560745167545881,0.9602080023172184,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,True,True,True
K_mech_high__low_migrant,K_mech_high,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,0.9160591551445608,-0.1658719885489045,0.8067643455814497,1.0329163412900277,4.214249424169417,2.8270416667211404,0.8868667466335929,0.21737184085280056,0.3240345432216514,0.7777777777777778,0.7994221526587663,0.9748533174858006,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,True,True,True
K_mech_high__low_migrant,K_mech_high,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.8284010039209211,-0.21666026236015262,0.6358377627460584,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.8733488589242548,0.20348640983627697,0.3088698883501375,0.9,0.7813312700271137,0.9176014849043139,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,True,True,True
K_mech_high__low_migrant,K_mech_high,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.7794799198068401,-0.10953865521557139,0.5752914334221333,0.8984669423654158,4.214249424169417,2.8270416667211404,0.8675666104694785,0.18496292965869413,0.27572282679190097,0.8888888888888888,0.7398847776197077,0.9231184810887846,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,True,True,True
K_mech_high__low_migrant,K_mech_high,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,0.922151425865263,-0.2854102623601523,0.731013383689443,1.043177372856859,4.0710384766601555,2.6820387327036515,0.8839833472804794,0.22651503569717868,0.3438247981361852,0.8,0.8123131161777625,0.938711229297919,10,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,True,True,False
K_mech_high__low_migrant,K_mech_high,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,0.809403051292748,-0.1377053218822378,0.6328199011370053,0.932113805392135,4.214249424169417,2.8270416667211404,0.8683521761081918,0.19206339488372184,0.2863074360808802,0.7777777777777778,0.7474649212812594,0.9465534394187188,9,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,True,True,False
K_level_mech__low_migrant,K_level_mech,low_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,1.0954451150103321,-0.6,0.8,0.9082951062292475,1.746424919657298,1.2649110640673518,1.2060453783110545,0.62725004818718,0.8660254037844386,0.5714285714285714,0.9847319278346619,1.414213562373095,1,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,False,False,False
K_level_mech__low_migrant,K_level_mech,low_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,1.1547005383792515,-0.6666666666666666,0.8888888888888888,0.816496580927726,1.8104634152000358,1.1547005383792515,1.414213562373095,0.6377928041432807,1.0,0.5,1.1547005383792517,1.5491933384829666,0,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,False,False,False
K_level_mech__low_migrant,K_level_mech,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.3840055971899594,-0.8177459306706923,1.0756589431220531,1.19884558755992,4.0710384766601555,2.6820387327036515,1.1544485891689407,0.3399637721737736,0.5160274459551899,0.6,0.8629127051705927,1.3797176300332477,1,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,False,False,True
K_level_mech__low_migrant,K_level_mech,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,1.4251328864272903,-0.804631210619352,1.0912012244541973,1.0329163412900277,4.214249424169417,2.8270416667211404,1.3797176300332477,0.3381700376474913,0.5041074927205399,0.5555555555555556,1.019322200635077,1.5453690212266167,0,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,False,False,True
K_level_mech__low_migrant,K_level_mech,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.9996956666858104,-0.6802459306706925,0.7949418101125143,0.9485339053872491,4.0710384766601555,2.6820387327036515,1.053937725375957,0.24556281460300813,0.37273722206019705,0.7,0.859140129500443,1.1877049017269714,2,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,False,False,True
K_level_mech__low_migrant,K_level_mech,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,1.0535295358876164,-0.7482978772860189,0.8757377433324876,0.8984669423654158,4.214249424169417,2.8270416667211404,1.1725857526977717,0.24999221209960912,0.37266148153717205,0.6666666666666666,0.9577537819907457,1.3953617781276881,1,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,False,False,True
K_level_mech__low_migrant,K_level_mech,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,1.173531778232597,-0.7489959306706921,0.9090371285082763,1.043177372856859,4.0710384766601555,2.6820387327036515,1.1249590038736632,0.28826349467356355,0.43755213670967696,0.6,0.8545993478223726,1.3149157831866332,1,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,False,False,False
K_level_mech__low_migrant,K_level_mech,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,1.225651154436272,-0.7764645439526853,0.9542880971055564,0.932113805392135,4.214249424169417,2.8270416667211404,1.3149157831866332,0.29083498176613853,0.43354548638747403,0.5555555555555556,0.9924873553495555,1.512157026675741,1,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,False,False,False
K_level_high__low_migrant,K_level_high,low_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,1.0954451150103321,-0.6,0.8,0.9082951062292475,1.746424919657298,1.2649110640673518,1.2060453783110545,0.62725004818718,0.8660254037844386,0.5714285714285714,0.9847319278346619,1.414213562373095,1,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,False,False,False
K_level_high__low_migrant,K_level_high,low_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,1.1547005383792515,-0.6666666666666666,0.8888888888888888,0.816496580927726,1.8104634152000358,1.1547005383792515,1.414213562373095,0.6377928041432807,1.0,0.5,1.1547005383792517,1.5491933384829666,0,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,False,False,False
K_level_high__low_migrant,K_level_high,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,eur,est_from_eur,10,1.2763598047857292,-0.7503442023219551,1.008257214773316,1.19884558755992,4.0710384766601555,2.6820387327036515,1.0646573820933674,0.3135219212747023,0.4758916376644136,0.6,0.8138747676197475,1.2670362964346387,2,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9163461600083855,0.9688631182720406,False,False,True
K_level_high__low_migrant,K_level_high,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,eur,est_from_eur,9,1.308742495594934,-0.7297404013429775,1.0163104151778226,1.0329163412900277,4.214249424169417,2.8270416667211404,1.2670362964346387,0.31055174097885135,0.4629371087808691,0.5555555555555556,0.9558474037547332,1.4161003553963543,1,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.9053688451398634,0.9890838423327626,False,False,True
K_level_high__low_migrant,K_level_high,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,baskets,est_from_regional_baskets,10,0.8947773853010992,-0.6128442023219552,0.7275400817637769,0.9485339053872491,4.0710384766601555,2.6820387327036515,0.9433267279315616,0.21979094288373485,0.3336183681430698,0.7,0.7946939349488644,1.049462704217392,7,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8764049039121374,0.9180234624270853,False,False,True
K_level_high__low_migrant,K_level_high,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,baskets,est_from_regional_baskets,9,0.9429075469847411,-0.6734070680096442,0.8008469340561128,0.8984669423654158,4.214249424169417,2.8270416667211404,1.049462704217392,0.22374270055706968,0.3335315351323931,0.6666666666666666,0.8858576752103602,1.2292265677370124,2,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8713747315707672,0.9236529428212884,False,False,True
K_level_high__low_migrant,K_level_high,low_migrant,t2_reported_usd_yoy,1Q24-2Q26,midpoint,mean of eur and baskets,10,1.065178780890545,-0.681594202321955,0.8416354001595391,1.043177372856859,4.0710384766601555,2.6820387327036515,1.021090764242166,0.26164792767186235,0.3971526465677782,0.6,0.7965237726322557,1.191130384517179,2,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8934579048734853,0.9445747684183187,False,False,False
K_level_high__low_migrant,K_level_high,low_migrant,t2_reported_usd_yoy,2Q24-2Q26,midpoint,mean of eur and baskets,9,1.1102690754305047,-0.7015737346763107,0.8793972878291818,0.932113805392135,4.214249424169417,2.8270416667211404,1.191130384517179,0.26345594759126695,0.39273176922016045,0.5555555555555556,0.9227459230146096,1.3599280985183373,1,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX + FX estimator vs unrounded adr_usd y/y; naive = last disclosed ex-FX + same FX estimator,0.8817436473748929,0.9552389440855495,False,False,False
K_fitted_wf__low_migrant,K_fitted_wf,low_migrant,t1_exfx_integer_fair,1Q24-2Q26,none,none,10,0.9486832980505138,-0.1,0.9,0.9082951062292475,1.746424919657298,1.2649110640673518,1.044465935734187,0.5432144762551112,0.75,0.2857142857142857,0.9847319278346619,1.1547005383792515,3,10,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,0.9847319278346619,1.0801234497346435,False,False,False
K_fitted_wf__low_migrant,K_fitted_wf,low_migrant,t1_exfx_integer_fair,2Q24-2Q26,none,none,9,0.9428090415820634,0.0,0.8888888888888888,0.816496580927726,1.8104634152000358,1.1547005383792515,1.1547005383792515,0.5207556439232955,0.816496580927726,0.16666666666666666,1.0801234497346435,1.2649110640673518,0,9,"share term yes: the tranche dates (3Q25 and 4Q25 letters, host notices) precede each scored print; the level calibration to 'over a quarter' and 'about half' is disclosed at the 1Q26 and 2Q26 prints themselves. Base term as v2: no: the residual is only knowable after the print; the rule uses prior residuals only",model ex-FX rounded half away from zero to whole points vs disclosed integer ex-FX; naive = last disclosed ex-FX,1.0801234497346435,1.1832159566199232,False,False,False
