start,r,yr,rv,mom12
2023-05-24,0.0271192318776885,2023,0.06337056950181623,0.00923527752189024
2023-05-25,0.02585506268861515,2023,0.06319930098353203,0.017736447269435907
2023-05-26,0.02448101873460473,2023,0.06321977137676256,0.016768283538432627
2023-05-30,0.023389935565790054,2023,0.06316289359665582,0.01331714142655116
2023-05-31,0.023450171920036844,2023,0.06322963758110428,0.018333263530122323
2023-06-01,0.030703527656221752,2023,0.06355916965874786,0.01481738584170511
2023-06-02,0.023690342447853396,2023,0.06353318149611611,0.016251518547657717
2023-06-05,0.014490585334162809,2023,0.0633170890608715,0.010971194276592655
2023-06-06,0.013878201491174913,2023,0.06308873793176455,0.016014618997139074
2023-06-07,0.018341675325496354,2023,0.06308511414260375,0.013808513708805314
2023-06-08,0.02086776337610452,2023,0.0631286480374629,0.010619771211401563
2023-06-09,0.022321647525867405,2023,0.06313069190020013,0.008330522848460475
2023-06-12,0.023042859715797448,2023,0.06315170189197626,0.010439836921616319
2023-06-13,0.01796091267490496,2023,0.06310960561898524,0.002245158169204231
2023-06-14,0.01916999603691938,2023,0.06255554623601985,-0.010236543005669674
2023-06-15,0.021886556337696206,2023,0.06183295710154819,-0.021695905412770777
2023-06-16,0.020306959329567498,2023,0.06168884423552179,-0.027062866939620456
2023-06-20,0.010998002500636872,2023,0.061851579484117444,-0.022465980163975274
2023-06-21,0.012530761226873466,2023,0.06136393942024757,-0.016244408962643675
2023-06-22,0.016079840135222234,2023,0.06117998829463519,-0.020682251313900224
2023-06-23,0.00884438372696117,2023,0.06108203672425818,-0.012433295677518608
2023-06-26,0.00916958672548951,2023,0.06107712776452671,-0.012050440526050643
2023-06-27,0.005832661147144869,2023,0.06105979340828211,-0.01558341303641253
2023-06-28,0.003994919052745516,2023,0.06113522637430324,-0.009566274763945337
2023-06-29,0.00597573455147149,2023,0.06110267256385555,-0.005395076761372408
2023-06-30,0.00486246429270043,2023,0.06100295111809812,-0.010495944770372745
2023-07-03,0.010520589383309797,2023,0.06094656394065731,-0.014570557993856426
2023-07-05,0.012018154176910656,2023,0.06095834640854563,-0.013456792062494394
2023-07-06,0.005942118404868246,2023,0.060921878174496506,-0.0139772237245257
2023-07-07,0.012727279151596882,2023,0.060530933456687454,-0.029329804394945036
2023-07-10,0.015067312418898915,2023,0.06044852203889735,-0.03350011418045984
2023-07-11,0.018305434364282114,2023,0.0604344185519722,-0.033062717873067804
2023-07-12,0.02554013819341794,2023,0.061090563657047695,-0.04021871070550187
2023-07-13,0.033350381787237815,2023,0.060805935597717506,-0.05086165437458945
2023-07-14,0.02131817320289997,2023,0.060795896529846495,-0.053286073657067945
2023-07-17,0.02205143795270903,2023,0.06079133746119177,-0.05122951526445085
2023-07-18,0.02434357893726613,2023,0.06044324307798208,-0.05838350237227541
2023-07-19,0.017879834145718476,2023,0.06034591104305697,-0.050922314552260595
2023-07-20,0.01643635544822697,2023,0.06013526706925452,-0.043090711872604714
2023-07-21,0.011590858194447051,2023,0.060175070488448716,-0.03777198151235961
2023-07-24,0.010555036485416558,2023,0.060172124410929444,-0.03983104768145829
2023-07-25,0.008709885089467129,2023,0.06011658847621861,-0.041929270942787866
2023-07-26,0.006035587457497549,2023,0.06001634330039832,-0.039062294982875834
2023-07-27,0.004372337207725785,2023,0.06002981712683945,-0.03799532725626609
2023-07-28,0.005357984239939384,2023,0.05997812789410475,-0.04132935382109615
2023-07-31,0.012185258114635111,2023,0.05997652007833425,-0.04150179406004817
2023-08-01,0.00941797269370781,2023,0.060067519491749904,-0.029436680020534567
2023-08-02,0.004138267400296769,2023,0.060192928618818704,-0.021927480469780214
2023-08-03,-6.951880842542835e-05,2023,0.06017030261903805,-0.016732448223203633
2023-08-04,0.003609002218586177,2023,0.06018894004256864,-0.025981485497483803
2023-08-07,0.0049064486536964935,2023,0.060117925157556984,-0.027399768560319337
2023-08-08,0.0010083454591827135,2023,0.060142733903580034,-0.018160632293253265
2023-08-09,0.0034724868162134825,2023,0.06001780973032642,-0.023533222484282135
2023-08-10,0.003149666962221076,2023,0.05996868120053819,-0.022571823104524213
2023-08-11,0.00790253347920089,2023,0.06010292201286214,-0.018507436665966104
2023-08-14,0.008026994811557664,2023,0.05953032309323301,-0.005662175651170109
2023-08-15,0.005614231456239516,2023,0.05954145787108859,-0.004180490795466341
2023-08-16,0.0023991782438619325,2023,0.059500304745884094,-0.005492755130211968
2023-08-17,0.0007763061159042906,2023,0.059417843097062786,-0.0074997551426738696
2023-08-18,0.005531367686611333,2023,0.0593855829125596,-0.010314292092778565
2023-08-21,0.0002398795135727383,2023,0.05929699369090541,-0.013263500420430674
2023-08-22,0.003944670342999501,2023,0.05925222616056253,-0.016540552719711776
2023-08-23,0.0048751800291571,2023,0.059036233529109215,-0.024844046118895236
2023-08-24,0.005130062700694715,2023,0.058883631103997955,-0.02763950938660642
2023-08-25,0.0007365743489220478,2023,0.05877047292405961,-0.020865532548750565
2023-08-28,0.0009769527993386262,2023,0.0587888489658947,-0.022952682573375682
2023-08-29,0.0005536150538487661,2023,0.058788819543900014,-0.02294722503183877
2023-08-30,0.009209203428613755,2023,0.05891460837178893,-0.026946449881582346
2023-08-31,0.009305704348641974,2023,0.058934173261112964,-0.0266218855648912
2023-09-01,0.0016531678304518849,2023,0.05907980630959271,-0.023939570001213717
2023-09-05,-0.004370736604066394,2023,0.05934054965291103,-0.01714949396069354
2023-09-06,-0.006481274352559296,2023,0.05902992964290046,-0.02057589674032201
2023-09-07,-0.0075212769136365765,2023,0.058824004136237694,-0.01482566118039852
2023-09-08,-0.008314260405616558,2023,0.05826656967666694,-0.02285737364566298
2023-09-11,0.001495519485782637,2023,0.05846925817554926,-0.028454340964546354
2023-09-12,0.000897435693536508,2023,0.05843565694686586,-0.026736935378928628
2023-09-13,0.0012977419298723092,2023,0.058126733711820096,-0.0223214163054255
2023-09-14,-0.0007343537604658223,2023,0.05803704854495973,-0.017121707758864346
2023-09-15,-0.0014788278919599662,2023,0.05734943538320961,-0.026262872371805024
2023-09-18,-0.001287197518125005,2023,0.05734857645330065,-0.026520343396224888
2023-09-19,-0.0005159607406426403,2023,0.057235856470341996,-0.030238582230161626
2023-09-20,0.0005958636004068651,2023,0.05725622406418581,-0.03184887739963305
2023-09-21,-0.004069054136256689,2023,0.05746030258405275,-0.02804819755681809
2023-09-22,-0.0046673154266407835,2023,0.05745110791605884,-0.029145556309407183
2023-09-25,-0.008109653670031136,2023,0.05744135409467287,-0.029257996286624177
2023-09-26,-0.010603546988898316,2023,0.05741577807373713,-0.029703652852140827
2023-09-27,-0.016216708948403102,2023,0.056875858218555474,-0.034332037765390844
2023-09-28,-0.013658040256201431,2023,0.05621962109463754,-0.047179910409798076
2023-09-29,-0.011703629136685656,2023,0.05624416083616495,-0.04891096848494403
2023-10-02,-0.021268922476618712,2023,0.05653539984286275,-0.040093303879737974
2023-10-03,-0.029463261956860443,2023,0.05670987530613653,-0.02991447693554239
2023-10-04,-0.029723467004487247,2023,0.05672753328933563,-0.03122558154447752
2023-10-05,-0.031649116675837696,2023,0.05669020959048914,-0.025357900223887064
2023-10-06,-0.026196138223968823,2023,0.05641825861406039,-0.022647600832865322
2023-10-10,-0.02440708015411719,2023,0.05625183987802453,-0.03149628336217969
2023-10-11,-0.02081218048598199,2023,0.05617319419222869,-0.03583791183713192
2023-10-12,-0.023069003692712364,2023,0.05629307129331837,-0.03274266910430779
2023-10-13,-0.02473970283024851,2023,0.05631244824876205,-0.032389268369248825
2023-10-16,-0.019532112430408866,2023,0.056214467252578296,-0.03841618685798576
2023-10-17,-0.017958344376278745,2023,0.05614599142746537,-0.03674658641380546
2023-10-18,-0.02457942574309513,2023,0.0562323166851669,-0.03583765132934236
2023-10-19,-0.021339502930236343,2023,0.05598653877802894,-0.030600201438033103
2023-10-20,-0.021113310154716736,2023,0.055958270860905684,-0.03422069844757747
2023-10-23,-0.018091922955809636,2023,0.05587760011991669,-0.04062996507835237
2023-10-24,-0.02152296136523546,2023,0.0558848559342471,-0.034683830118401815
2023-10-25,-0.022247953168883505,2023,0.055845610314506286,-0.030913069386150127
2023-10-26,-0.024384792797147448,2023,0.055801418438663,-0.03193455854459426
2023-10-27,-0.01717380933723245,2023,0.05565782271403204,-0.02993963392757326
2023-10-30,-0.017197028290911298,2023,0.055235094611734745,-0.024530613952181035
2023-10-31,-0.023007171078033295,2023,0.05531706384776517,-0.022882846878976792
2023-11-01,-0.024788483484361912,2023,0.05516325620543219,-0.027262423930802804
2023-11-02,-0.015724976920910905,2023,0.05553941793193865,-0.037849068548398535
2023-11-03,-0.008416811788052314,2023,0.056250073734523724,-0.04529921168813811
2023-11-06,-0.007787021323751198,2023,0.05625226587923631,-0.04550192261151498
2023-11-07,-0.0041452895060754,2023,0.05594428172522618,-0.04873332911762951
2023-11-08,-0.003976194063730176,2023,0.05538631843957018,-0.040562551206557274
2023-11-09,0.0013125133319631388,2023,0.05500546575746075,-0.0336386237522861
2023-11-13,-1.1435507413892765e-05,2023,0.05481557663654862,-0.025854925281998398
2023-11-14,0.014508172311350265,2023,0.05542743752480511,-0.037492651233131724
2023-11-15,0.015943271541106085,2023,0.05453916556266969,-0.02953677439212754
2023-11-16,0.014959093678191593,2023,0.05358188502624962,-0.01841647680170766
2023-11-17,0.018526882300141878,2023,0.05355797894735929,-0.017970303175365743
2023-11-20,0.02307900335444213,2023,0.05373815504712715,-0.024871629226934644
2023-11-21,0.02056983750881347,2023,0.053430256751957374,-0.0307385633579198
2023-11-22,0.018145574731579295,2023,0.05356542437585071,-0.025946462462863806
2023-11-24,0.021625297719277903,2023,0.053245147226583814,-0.03667369728626735
2023-11-27,0.022821810315083013,2023,0.05312362649087824,-0.033254635917190356
2023-11-28,0.024404922704701626,2023,0.0532031491316673,-0.03425062690438008
2023-11-29,0.026108437958471065,2023,0.05314066313677645,-0.02897702068445618
2023-11-30,0.022802909586627784,2023,0.053220057263773705,-0.027558412831376167
2023-12-01,0.020596418821702045,2023,0.053270714505477657,-0.030536366545650395
2023-12-04,0.01372428802404091,2023,0.05345257997457309,-0.02495967518791531
2023-12-05,0.009065400925267753,2023,0.05209373088754781,-0.009993666259304312
2023-12-06,0.012856156468794566,2023,0.05213586320658306,-0.012177754848695876
2023-12-07,0.013108424767926508,2023,0.05187929104680286,-0.0167501244928987
2023-12-08,0.01154859143084419,2023,0.05180074917320266,-0.018528726426629838
2023-12-11,0.008941292019476244,2023,0.05178098370947096,-0.01504324628261866
2023-12-12,0.011078455245905339,2023,0.051745066535969095,-0.014262044341815994
2023-12-13,0.006322972061628462,2023,0.05189846694511038,-0.010370521702173008
2023-12-14,0.01482661002054897,2023,0.05345833002602388,-0.026436333347747976
2023-12-15,0.012329081338139147,2023,0.05295583950866275,-0.017477342472909996
2023-12-18,0.010990980888751167,2023,0.05297698482759122,-0.015822758838054618
2023-12-19,0.014672119901194769,2023,0.05275603042237596,-0.025526239575410337
2023-12-20,0.01524003150844333,2023,0.05275391657289414,-0.02565852546708758
2023-12-21,0.01851229677067945,2023,0.05277685378043658,-0.026553353938668423
2023-12-22,0.022302305292807745,2023,0.05272465855404907,-0.025484156352357346
2023-12-26,0.022700739089247968,2023,0.05272604267977096,-0.02815872721824242
2023-12-27,0.0246537226276633,2023,0.0528339601033373,-0.031317626053069425
2023-12-28,0.03120866645787146,2023,0.052794784330866186,-0.029653810374289158
2023-12-29,0.02944955936426563,2023,0.052767857582569536,-0.027757411607451488
2024-01-02,0.023445908517717662,2024,0.0532184983295861,-0.02270442580514942
2024-01-03,0.0219396215786416,2024,0.05327070046193318,-0.01625783933932734
2024-01-04,0.025624229472700932,2024,0.05324152844134991,-0.01497499010251424
2024-01-05,0.026009032999454007,2024,0.05298516767739327,-0.022383879616659108
2024-01-08,0.025832704257650718,2024,0.05278093897344619,-0.018693685918732328
2024-01-09,0.03192829579580003,2024,0.05266253238726405,-0.020144761316707616
2024-01-10,0.034074241269211214,2024,0.052009050098997894,-0.010992999953550076
2024-01-11,0.03397497642058411,2024,0.05144256365772457,-0.0021596193067674463
2024-01-12,0.03530476969289431,2024,0.05152196184056453,-0.005957921939590882
2024-01-16,0.028191633617098866,2024,0.05224652949745507,0.003443591081282449
2024-01-17,0.025524040506964774,2024,0.052015227113517554,0.01346095796769653
2024-01-18,0.027330224656548552,2024,0.051985328052599325,0.014348517076806289
2024-01-19,0.027255186148194888,2024,0.05202621230556361,0.011941458430683838
2024-01-22,0.029201886427983048,2024,0.05201310820220255,0.012869123046182374
2024-01-23,0.02453951243942054,2024,0.051973167358853926,0.012375173924806582
2024-01-24,0.02638028426549166,2024,0.0521737843222064,0.00953141844655736
2024-01-25,0.02541759105704866,2024,0.05221736022196764,0.01406589304922079
2024-01-26,0.02975342121077862,2024,0.052247368034848585,0.01269451216894879
2024-01-29,0.02842130892981576,2024,0.052269977194575906,0.01572195784723629
2024-01-30,0.02947608305452043,2024,0.0523124887455083,0.013200065632474889
2024-01-31,0.032943798213293185,2024,0.05232540810574642,0.01262407335936988
2024-02-01,0.03236416764779371,2024,0.0523320433848461,0.012023780805898276
2024-02-02,0.023499643577300944,2024,0.05253558303005859,0.016023207367978465
2024-02-05,0.017377733433606046,2024,0.052570925179489435,0.02269584767744348
2024-02-06,0.019637462625753166,2024,0.052616564254056156,0.021870409176865557
2024-02-07,0.020484360120338607,2024,0.051704233061592365,0.01160842004284035
2024-02-08,0.017273987842949978,2024,0.05100716462866357,0.00445988832987787
2024-02-09,0.014191733132889794,2024,0.05098236999821402,0.005729416447145752
2024-02-12,0.012348017136936562,2024,0.05096052847772274,0.006588669827320537
2024-02-13,0.009129513607438966,2024,0.05116407490746798,0.012771277978886886
2024-02-14,0.010864961427210496,2024,0.05115751267549385,0.010418981890900625
2024-02-15,0.010716054330314861,2024,0.05116405597372254,0.010193504460024094
2024-02-16,0.013449334363495602,2024,0.051164151737218264,0.010184538078695127
2024-02-20,0.017423768849758936,2024,0.05098563260386309,0.004672944402456025
2024-02-21,0.01784493205129678,2024,0.050985764421020596,0.004743635268288138
2024-02-22,0.018670709152628362,2024,0.0509834049290635,0.004546993490519569
2024-02-23,0.020611176976568224,2024,0.050982998600009266,0.003403924043936968
2024-02-26,0.020193026056836594,2024,0.05095291385596789,0.0018214286173030558
2024-02-27,0.02213413219757232,2024,0.05091667934418089,-0.0010319999362558008
2024-02-28,0.02455567892163213,2024,0.05078062166315592,-0.003626761883696261
2024-02-29,0.025284489884787043,2024,0.05076272744501805,-0.0017454292047727193
2024-03-01,0.02147000250597575,2024,0.050779936253571016,-0.00266562070350318
2024-03-04,0.024494843026785063,2024,0.050461774537959525,0.0019651635036908033
2024-03-05,0.021146451598669458,2024,0.05029444891136386,-0.0020296286368459704
2024-03-06,0.02551977588440657,2024,0.0503286052472276,-0.00256426233957896
2024-03-07,0.02839956105070751,2024,0.05032301928688406,-0.002443951774031561
2024-03-08,0.029522790854659142,2024,0.04969452588722439,-0.012320538821148475
2024-03-11,0.02798865167134501,2024,0.049697954176434446,-0.011691690406575361
2024-03-12,0.022714786556400135,2024,0.049710285146135576,-0.010587295091320392
2024-03-13,0.026781256868947168,2024,0.049710573923882756,-0.010596008117290445
2024-03-14,0.022804985405149303,2024,0.049681981987514806,-0.0053804975059144056
2024-03-15,0.016714963137044236,2024,0.049689128288189485,-0.00508504316742453
2024-03-18,0.01652614766684124,2024,0.048880523335248394,-0.012631455416037163
2024-03-19,0.012033166963144382,2024,0.04887272547477119,-0.006502250554651923
2024-03-20,0.007824338734645941,2024,0.04885605452540812,-0.005240571316608822
2024-03-21,0.00794953840422874,2024,0.04865538790883171,-0.001699592713731768
2024-03-22,0.005507801398570322,2024,0.048744742143204844,0.0023826845376877515
2024-03-25,0.010954450296219775,2024,0.048708241018154796,0.003375115762866976
2024-03-26,0.003178939724667096,2024,0.04817091629657054,0.010924695783721461
2024-03-27,0.005648065802656532,2024,0.04782168740360263,0.004548009298785516
2024-03-28,0.006616725940644663,2024,0.04779213967583587,0.0067081972905560505
2024-03-29,0.007205891375696716,2024,0.0475770497480459,0.010844490239912297
2024-04-01,0.005892978812756411,2024,0.04774885720047629,0.01483440670800995
2024-04-02,0.008395577445101665,2024,0.04770523732785771,0.015751144156549657
2024-04-03,0.014448926499672332,2024,0.04776361930572709,0.01380835651614376
2024-04-04,0.014412704161891554,2024,0.04781242307259726,0.012003557963920386
2024-04-05,0.012231792001792918,2024,0.047815023821252106,0.01518188177571389
2024-04-08,0.014498167490839542,2024,0.04783885685477766,0.012003583679832452
2024-04-09,0.016521587667001292,2024,0.04783980079974697,0.011646215996238496
2024-04-10,0.011729639535966285,2024,0.048365403997531774,0.018412705763412696
2024-04-11,0.009553090756561744,2024,0.04823016187992204,0.015023300092533276
2024-04-12,0.001256891410868377,2024,0.048488228581534884,0.022859125980130734
2024-04-15,-0.006308605686445645,2024,0.048290983996514415,0.02834989471058691
2024-04-16,-0.013292594984871897,2024,0.048321255267372624,0.0391901751516599
2024-04-17,-0.01159017126755213,2024,0.048182957572700046,0.03443406809830396
2024-04-18,-0.011775400973687233,2024,0.04806214966507075,0.030735404743714057
2024-04-19,-0.014742502907528987,2024,0.048041530342731516,0.03305333999833593
2024-04-22,-0.013545643475235458,2024,0.04801958546816719,0.031012879314491038
2024-04-23,-0.010586903058856123,2024,0.04807713081312476,0.029796789794890977
2024-04-24,-0.014432727329245942,2024,0.048070088133000344,0.0295502499142124
2024-04-25,-0.011410655276332449,2024,0.04806220175711527,0.030034198197699702
2024-04-26,-0.015315085986804533,2024,0.047953712771842974,0.027492650298355237
2024-04-29,-0.011769187297244521,2024,0.048006216062572216,0.026645067760788343
2024-04-30,-0.013910145084844672,2024,0.0481259835674524,0.029336084977327204
2024-05-01,-0.010859717628519228,2024,0.048090914017676296,0.03131014472898297
2024-05-02,-0.007098076281438992,2024,0.04830244342233591,0.02476459014933141
2024-05-03,-0.00014574800686784073,2024,0.04835231874589625,0.020906828965338242
2024-05-06,0.0026905809087951482,2024,0.04821771822719161,0.022970572816368495
2024-05-07,0.0027081967058038003,2024,0.04823726402436593,0.025268876327209533
2024-05-08,0.0038381930935447173,2024,0.04805421314766743,0.030223187502275373
2024-05-09,0.005865866223002669,2024,0.048055516552870284,0.029806231006412
2024-05-10,0.008821435113740783,2024,0.048033286476990754,0.026493227101817673
2024-05-13,0.007790849940018774,2024,0.047986734039292024,0.02859314745397068
2024-05-14,0.012930533244065678,2024,0.047857590580895566,0.024032940092408417
2024-05-15,0.02095007350031075,2024,0.04801765330074177,0.01651074763729099
2024-05-16,0.023549221043157154,2024,0.04799759695993533,0.01716293266693736
2024-05-17,0.02188998125544206,2024,0.047997584537026794,0.017146982837792812
2024-05-20,0.02643002207594325,2024,0.04786472779293954,0.013469125823787564
2024-05-21,0.02466783608952916,2024,0.047714052784443635,0.010690549696978913
2024-05-22,0.025561080937711367,2024,0.04765777201002236,0.014678619751041566
2024-05-23,0.022456848120597783,2024,0.047616311550560265,0.013730226877971319
2024-05-24,0.024314465568033405,2024,0.04759193289016211,0.010720222233663534
2024-05-28,0.02743538645132393,2024,0.047601726583424014,0.007894042445252936
2024-05-29,0.021837497463373268,2024,0.04788454852120165,0.010887108400350343
2024-05-30,0.023141102514196987,2024,0.04788177412763196,0.010962616564158978
2024-05-31,0.021878839538358896,2024,0.0478892869937253,0.01272123862647856
2024-06-03,0.019880205709369214,2024,0.04781367296899111,0.011381978076277832
2024-06-04,0.015079785294187076,2024,0.04728600059415948,0.022050143148732104
2024-06-05,0.01634520747644075,2024,0.04731265618729513,0.020855151112955106
2024-06-06,0.02686609382176819,2024,0.047333615740692885,0.019528123477916992
2024-06-07,0.009874276842922747,2024,0.04827606407545038,0.02938112334753029
2024-06-10,0.013376093645169895,2024,0.04834653350531866,0.03325961943069178
2024-06-11,0.021860349607060847,2024,0.048286840122346165,0.03665096777453769
2024-06-12,0.024944402359554196,2024,0.04830281276050525,0.036156773082145044
2024-06-13,0.023727833634307416,2024,0.04829805007781492,0.03600389039815877
2024-06-14,0.021632825860368854,2024,0.04815047009627391,0.04092874283432657
2024-06-17,0.01886092423156427,2024,0.048013035437396955,0.04496776355280474
2024-06-18,0.01934583074060381,2024,0.04802301011167673,0.044748377726214095
2024-06-20,0.021413002700041872,2024,0.04802996508953645,0.0476046394053542
2024-06-21,0.023854167506637047,2024,0.04785289207751669,0.042554639825828744
2024-06-24,0.02993013150746915,2024,0.04793190073904955,0.04113358527779454
2024-06-25,0.024334846984197966,2024,0.0479615576747952,0.04274706232453518
2024-06-26,0.0251918343328974,2024,0.04791663894111467,0.04197615566725865
2024-06-27,0.01976984133619375,2024,0.04791202215837287,0.04324007500418148
2024-06-28,0.018896842499813715,2024,0.04789697285987369,0.04373618722841233
2024-07-01,0.021149949771560372,2024,0.04780221067537306,0.04207673122486977
2024-07-02,0.02121328574712944,2024,0.04780686245511229,0.039088935079916176
2024-07-03,0.02379507975168238,2024,0.04797580750295333,0.03633078040594029
2024-07-05,0.023629296995316906,2024,0.04802490207189955,0.03514584308286395
2024-07-08,0.02663991655087461,2024,0.04802683844545733,0.0330413455101457
2024-07-09,0.025528855415658747,2024,0.04787531093515679,0.029503871740667265
2024-07-10,0.030124626254727893,2024,0.047488714822453974,0.03396103567509812
2024-07-11,0.032687343452786344,2024,0.04760776948480611,0.031560951822866556
2024-07-12,0.03621303805473364,2024,0.047649381413621426,0.03073531511400418
2024-07-15,0.03741189741839346,2024,0.0467282917772216,0.041593654873763874
2024-07-16,0.036343111949481255,2024,0.046555037326654565,0.046219818704540394
2024-07-17,0.03989213155413829,2024,0.04657355629644704,0.0456883749514434
2024-07-18,0.038744994740279814,2024,0.046615699488456674,0.0472266538717232
2024-07-19,0.04361261099921698,2024,0.04668230647726003,0.05097921336360223
2024-07-22,0.03724532508462097,2024,0.04661486053438671,0.048820111735628835
2024-07-23,0.039083764523470954,2024,0.04658958823832789,0.048059908430208687
2024-07-24,0.0379584362542813,2024,0.04652339203444891,0.0465153523070283
2024-07-25,0.03815496078546232,2024,0.0465075041257144,0.047379179369531066
2024-07-26,0.03790682386186006,2024,0.04651730379418517,0.048165116974995925
2024-07-29,0.03701644586838704,2024,0.04664348505871097,0.05275486164713694
2024-07-30,0.03937991826061982,2024,0.046644346662785885,0.05279711923139896
2024-07-31,0.04601812880498368,2024,0.04694768539445945,0.04846588097598303
2024-08-01,0.04409476583391925,2024,0.04697769628029125,0.05003414313055288
2024-08-02,0.040241757355333974,2024,0.04669620954908422,0.04044727157247152
2024-08-05,0.039929695265407794,2024,0.046483972730411986,0.03668972803737258
2024-08-06,0.0429398732847579,2024,0.04643781986686691,0.03503266092749335
2024-08-07,0.04519530085672052,2024,0.04617658542025313,0.03918801961522078
2024-08-08,0.050697555812941,2024,0.046145817175546375,0.0360055798338772
2024-08-09,0.05625652812703841,2024,0.04612387977126315,0.027102479552098657
2024-08-12,0.048788463769273704,2024,0.04615541137242621,0.030859107426350896
2024-08-13,0.04912974872849496,2024,0.04610588153652739,0.03185186474522794
2024-08-14,0.055649562781103334,2024,0.046205957349723964,0.023160091021155793
2024-08-15,0.054772222563680195,2024,0.04607749871395663,0.020704045325631526
2024-08-16,0.047996491587905865,2024,0.04609261691889999,0.018008820241865564
2024-08-19,0.051657442362638584,2024,0.046280345022010845,0.012580568585733864
2024-08-20,0.05156088813389115,2024,0.04626941370180687,0.010306450781281562
2024-08-21,0.044991716507907675,2024,0.04626648106882835,0.011733394863555624
2024-08-22,0.04575374238093666,2024,0.04644940659245283,0.015648606387314246
2024-08-23,0.05464610648039869,2024,0.04703684080734142,0.009133488163233672
2024-08-26,0.053184855055994795,2024,0.04699418198753915,0.01376461901785131
2024-08-27,0.04988240418838874,2024,0.046985026934334685,0.013480439376709619
2024-08-28,0.052640767481287654,2024,0.04693061935294753,0.011390836340696708
2024-08-29,0.054725495116543676,2024,0.046979009708571454,0.01581405447048656
2024-08-30,0.04618475287444479,2024,0.04698181485475711,0.01697780740811261
2024-09-03,0.041432618672879507,2024,0.046949449021536076,0.0246319984205865
2024-09-04,0.045376230832460784,2024,0.04687248915587751,0.01886358693288326
2024-09-05,0.0476480469209033,2024,0.046671242792618146,0.013932908893816709
2024-09-06,0.048900129776429324,2024,0.04634193451126912,0.00872866025238661
2024-09-09,0.04553165563266415,2024,0.04623982048774102,0.006938376295393844
2024-09-10,0.042353643036707744,2024,0.046294417270821016,0.00860799265576162
2024-09-11,0.040838088820081886,2024,0.04633414420095167,0.006766045665467679
2024-09-12,0.037720514977387154,2024,0.04614068318878527,0.009054913991660918
2024-09-13,0.04528266961530392,2024,0.04659257435656909,0.0029949015249730593
2024-09-16,0.05003746079138516,2024,0.04656945680016428,0.0036503477934282103
2024-09-17,0.044310845193469284,2024,0.04655273244240145,0.002994534498537149
2024-09-18,0.04487235832326686,2024,0.046552774427508596,0.0029889526653370524
2024-09-19,0.047383087555746606,2024,0.04660096179452312,0.0009245372920867467
2024-09-20,0.04800335039251369,2024,0.04660741217992055,0.0019845848760278173
2024-09-23,0.04706623298489365,2024,0.04657809459992894,0.0038408414382722356
2024-09-24,0.05494206820995373,2024,0.046390879059043065,-0.0034918173172950873
2024-09-25,0.05476025740289092,2024,0.04646422957430822,-0.0007070677849050355
2024-09-26,0.053636133510502226,2024,0.0463113886087867,-0.008518395802791012
2024-09-27,0.055295394922980634,2024,0.0462159315479675,-0.011192089414163497
2024-09-30,0.042119237270716425,2024,0.04604387777721412,-0.013944294924588263
2024-10-01,0.03569253522611948,2024,0.046019437716135925,-0.006928960910920878
2024-10-02,0.03562430692166352,2024,0.04599246401928915,-0.006030030560388866
2024-10-03,0.03340492098655812,2024,0.04580690606953902,-0.007625635404584052
2024-10-04,0.030824294731334412,2024,0.04542443015320238,-0.012724329163621206
2024-10-07,0.027729780835221263,2024,0.04543228513830494,-0.009515608627093997
2024-10-08,0.026869828290816855,2024,0.04540666338569163,-0.010032457369011816
2024-10-09,0.022626613827561926,2024,0.04523218551661918,-0.0038515567532071415
2024-10-10,0.018302566052651237,2024,0.04513180355028213,0.0013567822690223608
2024-10-11,0.020184330251511895,2024,0.04512288828658036,0.0017155636227474957
2024-10-15,0.018356557844223076,2024,0.04518727298507532,0.0024505276274204846
2024-10-16,0.01649841250753692,2024,0.045201587561007256,0.002651112235615649
2024-10-17,0.017219845088601637,2024,0.0451699159175239,0.006415555728101374
2024-10-18,0.018208992754369824,2024,0.04516821765812469,0.006462977490995669
2024-10-21,0.012595903876027492,2024,0.045040581881046836,0.005323615368878265
2024-10-22,0.014568150112755696,2024,0.045043592736693575,0.004936984436773706
2024-10-23,0.013300033497527508,2024,0.04507340415520949,0.008707890666801887
2024-10-24,0.015191695073814238,2024,0.04501738676781706,0.00991221498585837
2024-10-25,0.01668840805805427,2024,0.0449325976010749,0.007805814489742602
2024-10-28,0.012945499512635017,2024,0.04494476249902394,0.008210197018888366
2024-10-29,0.012099224864805969,2024,0.0449127136852752,0.006869543175108461
2024-10-30,-0.000670815811686154,2024,0.0448032172263429,0.009622700343751234
2024-10-31,0.00809304222479934,2024,0.044768796047843076,0.011210142599047401
2024-11-01,0.016060063235761923,2024,0.0446366240929074,0.007812011865610202
2024-11-04,0.018106962959758555,2024,0.04467020940512993,0.006426400786697428
2024-11-05,0.01652072042102759,2024,0.044048284355045035,0.013510016141542458
2024-11-06,-0.004900475331201193,2024,0.044008904548984484,0.03190363196552237
2024-11-07,-0.006099106776738417,2024,0.04463929335355143,0.025377198699278125
2024-11-08,-0.015417518212933246,2024,0.04495795224506954,0.02829403775036532
2024-11-12,-0.023949846834151245,2024,0.04592182819570883,0.03764355400549402
2024-11-13,-0.029453480953470113,2024,0.04593938551355478,0.038779527915831835
2024-11-14,-0.03095981390852387,2024,0.04588248990579113,0.036688864316668734
