method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q2,2024-02-13,1,1004.1732445715396,1004.1732445715396,W2,full_sample,54,8,873.6307227772395,903.7559201143856,,,1104.5905690286936,1134.7157663658397,,,,,,,LSEG,2024-02-12,2024-02-12,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2896.7); invmae_shrunk_lam1.0; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-05-08,1,2143.561384672047,2143.561384672047,W2,full_sample,54,8,1864.898404664681,1929.2052462048423,,,2357.917523139252,2422.224364679413,,,,,,,LSEG,2024-05-07,2024-05-07,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (4002.4); invmae_shrunk_lam1.0; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-08-06,1,761.6106434099593,761.6106434099593,W2,full_sample,54,8,662.6012597666645,685.4495790689633,,,837.7717077509552,860.620027053254,,,,,,,LSEG,2024-08-05,2024-08-05,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2453.7); invmae_shrunk_lam1.0; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2024-11-07,1,430.5001486070734,430.5001486070734,W2,full_sample,54,8,374.5351292881539,387.4501337463661,,,473.55016346778075,486.46516792599294,,,,,,,LSEG,2024-11-06,2024-11-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2353.2); invmae_shrunk_lam1.0; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2025-02-13,1,977.8340326524295,977.8340326524295,W2,full_sample,54,8,850.7156084076137,880.0506293871865,,,1075.6174359176725,1104.9524568972454,,,,,,,LSEG,2025-02-12,2025-02-12,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (3072.6); invmae_shrunk_lam1.0; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-05-01,1,1994.326301474075,1994.326301474075,W2,full_sample,54,8,1762.3745706340162,1808.764916802028,,,2179.887686146122,2226.278032314134,,,,,,,LSEG,2025-04-30,2025-04-30,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (3958.5); invmae_shrunk_lam1.0; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-08-06,1,843.5474452532517,843.5474452532517,W2,full_sample,54,8,620.8737836467951,657.9860605812046,,,1029.1088299252988,1066.2211068597082,,,,,,,LSEG,2025-08-05,2025-08-05,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2794.1); invmae_shrunk_lam1.0; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2025-11-06,1,432.2684412327883,432.2684412327883,W2,full_sample,54,8,215.7801591154,246.7070565607412,,,617.8298259048354,648.7567233501766,,,,,,,LSEG,2025-11-05,2025-11-05,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2493.0); invmae_shrunk_lam1.0; conformal split_conformal n=6",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2026-02-12,1,1173.9550351764003,1173.9550351764003,W2,full_sample,54,8,961.8848812654894,988.3936505043532,,,1359.5164198484474,1386.0251890873112,,,,,,,LSEG,2026-02-11,2026-02-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (3468.0); invmae_shrunk_lam1.0; conformal split_conformal n=7",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q2,2024-02-13,1,1006.5113531996248,1006.5113531996248,W2,full_sample,54,8,875.6648772836735,905.8602178796623,,,1107.1624885195872,1137.357829115576,,,,,,,LSEG,2024-02-12,2024-02-12,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2896.7); invmae_shrunk_lam0.25; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-05-08,1,2135.786861459907,2135.786861459907,W2,full_sample,54,8,1858.134569470119,1922.2081753139162,,,2349.3655476058975,2413.439153449695,,,,,,,LSEG,2024-05-07,2024-05-07,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (4002.4); invmae_shrunk_lam0.25; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-08-06,1,760.2123958987287,760.2123958987287,W2,full_sample,54,8,661.384784431894,684.1911563088559,,,836.2336354886015,859.0400073655634,,,,,,,LSEG,2024-08-05,2024-08-05,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2453.7); invmae_shrunk_lam0.25; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2024-11-07,1,431.949404485596,431.949404485596,W2,full_sample,54,8,375.7959819024685,388.7544640370364,,,475.1443449341556,488.1028270687235,,,,,,,LSEG,2024-11-06,2024-11-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2353.2); invmae_shrunk_lam0.25; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2025-02-13,1,978.0282339278034,978.0282339278034,W2,full_sample,54,8,850.884563517189,880.225410535023,,,1075.8310573205838,1105.1719043384178,,,,,,,LSEG,2025-02-12,2025-02-12,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (3072.6); invmae_shrunk_lam0.25; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-05-01,1,1995.7923407647352,1995.7923407647352,W2,full_sample,54,8,1773.5587639398514,1818.0054793048282,,,2173.5792022246424,2218.025917589619,,,,,,,LSEG,2025-04-30,2025-04-30,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (3958.5); invmae_shrunk_lam0.25; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-08-06,1,843.9474235623135,843.9474235623135,W2,full_sample,54,8,630.6031898104252,666.1605621024065,,,1021.7342850222204,1057.2916573142018,,,,,,,LSEG,2025-08-05,2025-08-05,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2794.1); invmae_shrunk_lam0.25; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2025-11-06,1,435.3199233016052,435.3199233016052,W2,full_sample,54,8,227.90191826504704,257.5330618416982,,,613.1067847615121,642.7379283381633,,,,,,,LSEG,2025-11-05,2025-11-05,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (2493.0); invmae_shrunk_lam0.25; conformal split_conformal n=6",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2026-02-12,1,1176.1932673421766,1176.1932673421766,W2,full_sample,54,8,973.0082828165687,998.4064058822696,,,1353.9801288020835,1379.3782518677845,,,,,,,LSEG,2026-02-11,2026-02-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; margin combination x PIT revenue leg (3468.0); invmae_shrunk_lam0.25; conformal split_conformal n=7",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-02-13,2,2138.7583249605464,2138.7583249605464,W2,PIT,54,0,1860.7197427156752,1924.8824924644916,,,2352.634157456601,2416.7969072054175,,,,,,,,,2024-02-13,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3961.4); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-05-08,2,901.5055921493758,901.5055921493758,W2,PIT,54,0,784.309865169957,811.3550329344382,,,991.6561513643135,1018.7013191287947,,,,,,,,,2024-05-08,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2613.3); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2024-08-06,2,462.6933435799334,462.6933435799334,W2,PIT,54,0,402.54320891454205,416.4240092219401,,,508.96267793792674,522.8434782453247,,,,,,,,,2024-08-06,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2369.7); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2024-11-07,2,963.6170736353931,963.6170736353931,W2,PIT,54,1,838.346854062792,867.2553662718537,,,1059.9787809989325,1088.8872932079942,,,,,,,,,2024-11-07,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3019.0); equal_insufficient_prior; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-02-13,2,2141.4214858139712,2141.4214858139712,W2,PIT,54,2,1863.036692658155,1927.279337232574,,,2355.5636343953684,2419.8062789697874,,,,,,,,,2025-02-13,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (4172.8); equal_insufficient_prior; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-05-01,2,775.2865982569323,775.2865982569323,W2,PIT,54,3,674.4993404835311,697.757938431239,,,852.8152580826255,876.0738560303334,,,,,,,,,2025-05-01,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2630.5); equal_insufficient_prior; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2025-08-06,2,463.67928655298755,463.67928655298755,W2,PIT,54,4,237.7313803523046,282.9209615924412,,,644.437611513534,689.6271927536704,,,,,,,,,2025-08-06,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2559.7); invmae_shrunk_lam0.5; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2025-11-06,2,1108.1266463260013,1108.1266463260013,W2,PIT,54,5,891.2166563733456,927.3683213654549,,,1288.8849712865476,1325.036636278657,,,,,,,,,2025-11-06,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3397.1); invmae_shrunk_lam0.5; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-02-13,2,2138.7583249605464,2138.7583249605464,W2,PIT,54,0,1860.7197427156752,1924.8824924644916,,,2352.634157456601,2416.7969072054175,,,,,,,,,2024-02-13,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3961.4); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-05-08,2,901.5055921493758,901.5055921493758,W2,PIT,54,0,784.309865169957,811.3550329344382,,,991.6561513643135,1018.7013191287947,,,,,,,,,2024-05-08,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2613.3); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2024-08-06,2,462.6933435799334,462.6933435799334,W2,PIT,54,0,402.54320891454205,416.4240092219401,,,508.96267793792674,522.8434782453247,,,,,,,,,2024-08-06,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2369.7); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2024-11-07,2,963.6170736353931,963.6170736353931,W2,PIT,54,1,838.346854062792,867.2553662718537,,,1059.9787809989325,1088.8872932079942,,,,,,,,,2024-11-07,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3019.0); equal_insufficient_prior; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-02-13,2,2141.4214858139712,2141.4214858139712,W2,PIT,54,2,1863.036692658155,1927.279337232574,,,2355.5636343953684,2419.8062789697874,,,,,,,,,2025-02-13,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (4172.8); equal_insufficient_prior; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-05-01,2,775.2865982569323,775.2865982569323,W2,PIT,54,3,674.4993404835311,697.757938431239,,,852.8152580826255,876.0738560303334,,,,,,,,,2025-05-01,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2630.5); equal_insufficient_prior; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2025-08-06,2,463.67928655298755,463.67928655298755,W2,PIT,54,4,237.7313803523046,282.9209615924412,,,644.437611513534,689.6271927536704,,,,,,,,,2025-08-06,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2559.7); invmae_shrunk_lam0.5; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2025-11-06,2,1108.1266463260013,1108.1266463260013,W2,PIT,54,5,891.2166563733456,927.3683213654549,,,1288.8849712865476,1325.036636278657,,,,,,,,,2025-11-06,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3397.1); invmae_shrunk_lam0.5; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-02-13,2,2138.7583249605464,2138.7583249605464,W2,PIT,54,0,1860.7197427156752,1924.8824924644916,,,2352.634157456601,2416.7969072054175,,,,,,,,,2024-02-13,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3961.4); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-05-08,2,901.5055921493758,901.5055921493758,W2,PIT,54,0,784.309865169957,811.3550329344382,,,991.6561513643135,1018.7013191287947,,,,,,,,,2024-05-08,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2613.3); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2024-08-06,2,462.6933435799334,462.6933435799334,W2,PIT,54,0,402.54320891454205,416.4240092219401,,,508.96267793792674,522.8434782453247,,,,,,,,,2024-08-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2369.7); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q2,2024-11-07,2,963.6170736353931,963.6170736353931,W2,PIT,54,1,838.346854062792,867.2553662718537,,,1059.9787809989325,1088.8872932079942,,,,,,,,,2024-11-07,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3019.0); equal_insufficient_prior; conformal fallback n=1",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q3,2025-02-13,2,2141.4214858139712,2141.4214858139712,W2,PIT,54,2,1863.036692658155,1927.279337232574,,,2355.5636343953684,2419.8062789697874,,,,,,,,,2025-02-13,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (4172.8); equal_insufficient_prior; conformal fallback n=2",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q4,2025-05-01,2,775.2865982569323,775.2865982569323,W2,PIT,54,3,674.4993404835311,697.757938431239,,,852.8152580826255,876.0738560303334,,,,,,,,,2025-05-01,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2630.5); equal_insufficient_prior; conformal fallback n=3",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q1,2025-08-06,2,470.5127264783996,470.5127264783996,W2,PIT,54,4,244.56482027771665,289.75440151785324,,,651.271051438946,696.4606326790826,,,,,,,,,2025-08-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2559.7); invmae_shrunk_lam1.0; conformal split_conformal n=4",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2026Q2,2025-11-06,2,1109.2132627000071,1109.2132627000071,W2,PIT,54,5,892.3032727473515,928.4549377394608,,,1289.9715876605535,1326.1232526526628,,,,,,,,,2025-11-06,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3397.1); invmae_shrunk_lam1.0; conformal split_conformal n=5",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q3,2024-02-13,2,2138.7583249605464,2138.7583249605464,W2,PIT,54,0,1860.7197427156752,1924.8824924644916,,,2352.634157456601,2416.7969072054175,,,,,,,,,2024-02-13,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (3961.4); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2024Q4,2024-05-08,2,901.5055921493758,901.5055921493758,W2,PIT,54,0,784.309865169957,811.3550329344382,,,991.6561513643135,1018.7013191287947,,,,,,,,,2024-05-08,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2613.3); equal_insufficient_prior; conformal fallback n=0",1.0
final-margin,combined_dollar_from_margin,adj_ebitda_musd,2025Q1,2024-08-06,2,462.6933435799334,462.6933435799334,W2,PIT,54,0,402.54320891454205,416.4240092219401,,,508.96267793792674,522.8434782453247,,,,,,,,,2024-08-06,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; margin combination x PIT revenue leg (2369.7); equal_insufficient_prior; conformal fallback n=0",1.0
