method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
final-margin,combined,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,49.93993908638773,49.93993908638773,LIVE,PIT,54,14,46.03402936252286,47.735995924523515,,,52.14388224825195,53.845848810252605,,,,,,,LSEG,2026-09-11,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,49.93993908638773,49.93993908638773,LIVE,full_sample,54,14,46.03402936252286,47.735995924523515,,,52.14388224825195,53.845848810252605,,,,,,,LSEG,2026-09-11,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,49.94216530533145,49.94216530533145,LIVE,PIT,54,14,46.03625558146658,47.73822214346723,,,52.14610846719567,53.84807502919632,,,,,,,LSEG,2026-09-11,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; sentence_not_binding; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,49.94216530533145,49.94216530533145,LIVE,full_sample,54,14,46.03625558146658,47.73822214346723,,,52.14610846719567,53.84807502919632,,,,,,,LSEG,2026-09-11,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; sentence_not_binding; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,49.93548664850028,49.93548664850028,LIVE,PIT,54,14,46.02957692463541,47.73154348663606,,,52.1394298103645,53.84139637236515,,,,,,,LSEG,2026-09-11,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; sentence_not_binding; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,49.93548664850028,49.93548664850028,LIVE,full_sample,54,14,46.02957692463541,47.73154348663606,,,52.1394298103645,53.84139637236515,,,,,,,LSEG,2026-09-11,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=6; consensus_anchored=yes; members=street-bias|dispersion_conditioned|rw_hl4_med,street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|q_sentence_direction|k_fit_median,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; sentence_not_binding; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.03769607249881,29.03769607249881,LIVE,PIT,54,13,24.538849482174477,24.832567408408224,,,33.2428247365894,33.536542662823145,,,,,,,LSEG,2026-09-11,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.03769607249881,29.03769607249881,LIVE,full_sample,54,13,24.538849482174477,24.832567408408224,,,33.2428247365894,33.536542662823145,,,,,,,LSEG,2026-09-11,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.03769607249881,29.03769607249881,LIVE,PIT,54,13,24.538849482174477,24.832567408408224,,,33.2428247365894,33.536542662823145,,,,,,,LSEG,2026-09-11,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.03769607249881,29.03769607249881,LIVE,full_sample,54,13,24.538849482174477,24.832567408408224,,,33.2428247365894,33.536542662823145,,,,,,,LSEG,2026-09-11,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.04616227245707,29.04616227245707,LIVE,PIT,54,13,24.547315682132737,24.84103360836648,,,33.25129093654766,33.5450088627814,,,,,,,LSEG,2026-09-11,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.04616227245707,29.04616227245707,LIVE,full_sample,54,13,24.547315682132737,24.84103360836648,,,33.25129093654766,33.5450088627814,,,,,,,LSEG,2026-09-11,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.02076367258228,29.02076367258228,LIVE,PIT,54,13,24.521917082257946,24.81563500849169,,,33.22589233667287,33.51961026290661,,,,,,,LSEG,2026-09-11,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.02076367258228,29.02076367258228,LIVE,full_sample,54,13,24.521917082257946,24.81563500849169,,,33.22589233667287,33.51961026290661,,,,,,,LSEG,2026-09-11,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=4; consensus_anchored=yes; members=street-bias|street_plus_flowthrough|rw_hl4,baselines-margin|street,guide-policy-margin|actual_given_guide|nov_sentence_pin,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.47022160368239,19.47022160368239,LIVE,PIT,54,12,14.922885036937787,14.947297488590685,,,23.993145718774095,24.017558170426994,,,,,,,,,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.47022160368239,19.47022160368239,LIVE,full_sample,54,12,14.922885036937787,14.947297488590685,,,23.993145718774095,24.017558170426994,,,,,,,,,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.47022160368239,19.47022160368239,LIVE,PIT,54,12,14.922885036937787,14.947297488590685,,,23.993145718774095,24.017558170426994,,,,,,,,,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.47022160368239,19.47022160368239,LIVE,full_sample,54,12,14.922885036937787,14.947297488590685,,,23.993145718774095,24.017558170426994,,,,,,,,,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.51581815066734,19.51581815066734,LIVE,PIT,54,12,14.968481583922737,14.992894035575635,,,24.038742265759044,24.06315471741194,,,,,,,,,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.51581815066734,19.51581815066734,LIVE,full_sample,54,12,14.968481583922737,14.992894035575635,,,24.038742265759044,24.06315471741194,,,,,,,,,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.379028509712487,19.379028509712487,LIVE,PIT,54,12,14.831691942967884,14.856104394620782,,,23.901952624804192,23.92636507645709,,,,,,,,,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.379028509712487,19.379028509712487,LIVE,full_sample,54,12,14.831691942967884,14.856104394620782,,,23.901952624804192,23.92636507645709,,,,,,,,,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.035894837950515,34.035894837950515,LIVE,PIT,54,12,29.48855827120591,29.51297072285881,,,38.55881895304222,38.58323140469512,,,,,,,,,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.035894837950515,34.035894837950515,LIVE,full_sample,54,12,29.48855827120591,29.51297072285881,,,38.55881895304222,38.58323140469512,,,,,,,,,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.035894837950515,34.035894837950515,LIVE,PIT,54,12,29.48855827120591,29.51297072285881,,,38.55881895304222,38.58323140469512,,,,,,,,,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.035894837950515,34.035894837950515,LIVE,full_sample,54,12,29.48855827120591,29.51297072285881,,,38.55881895304222,38.58323140469512,,,,,,,,,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.05971925621971,34.05971925621971,LIVE,PIT,54,12,29.512382689475103,29.536795141128003,,,38.58264337131141,38.60705582296431,,,,,,,,,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.05971925621971,34.05971925621971,LIVE,full_sample,54,12,29.512382689475103,29.536795141128003,,,38.58264337131141,38.60705582296431,,,,,,,,,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,33.98824600141212,33.98824600141212,LIVE,PIT,54,12,29.440909434667518,29.465321886320417,,,38.51117011650383,38.53558256815673,,,,,,,,,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,33.98824600141212,33.98824600141212,LIVE,full_sample,54,12,29.440909434667518,29.465321886320417,,,38.51117011650383,38.53558256815673,,,,,,,,,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,48.303223037642034,48.303223037642034,LIVE,PIT,54,12,43.75588647089743,43.78029892255033,,,52.82614715273374,52.85055960438664,,,,,,,,,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,48.303223037642034,48.303223037642034,LIVE,full_sample,54,12,43.75588647089743,43.78029892255033,,,52.82614715273374,52.85055960438664,,,,,,,,,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,48.303223037642034,48.303223037642034,LIVE,PIT,54,12,43.75588647089743,43.78029892255033,,,52.82614715273374,52.85055960438664,,,,,,,,,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,48.303223037642034,48.303223037642034,LIVE,full_sample,54,12,43.75588647089743,43.78029892255033,,,52.82614715273374,52.85055960438664,,,,,,,,,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,48.261771598457166,48.261771598457166,LIVE,PIT,54,12,43.71443503171256,43.73884748336546,,,52.78469571354887,52.80910816520177,,,,,,,,,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,48.261771598457166,48.261771598457166,LIVE,full_sample,54,12,43.71443503171256,43.73884748336546,,,52.78469571354887,52.80910816520177,,,,,,,,,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,48.38612591601177,48.38612591601177,LIVE,PIT,54,12,43.83878934926717,43.863201800920066,,,52.909050031103476,52.933462482756376,,,,,,,,,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,48.38612591601177,48.38612591601177,LIVE,full_sample,54,12,43.83878934926717,43.863201800920066,,,52.909050031103476,52.933462482756376,,,,,,,,,2026-09-11,stack_ew_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam1.0_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,27.896160983636925,27.896160983636925,LIVE,PIT,54,12,23.34882441689232,23.37323686854522,,,32.41908509872863,32.44349755038153,,,,,,,,,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,27.896160983636925,27.896160983636925,LIVE,full_sample,54,12,23.34882441689232,23.37323686854522,,,32.41908509872863,32.44349755038153,,,,,,,,,2026-09-11,stack_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,27.896160983636925,27.896160983636925,LIVE,PIT,54,12,23.34882441689232,23.37323686854522,,,32.41908509872863,32.44349755038153,,,,,,,,,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,27.896160983636925,27.896160983636925,LIVE,full_sample,54,12,23.34882441689232,23.37323686854522,,,32.41908509872863,32.44349755038153,,,,,,,,,2026-09-11,stack,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.5_full_W1_history; clip_off; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,27.94787105718602,27.94787105718602,LIVE,PIT,54,12,23.400534490441416,23.424946942094316,,,32.470795172277725,32.495207623930625,,,,,,,,,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
final-margin,combined,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,27.94787105718602,27.94787105718602,LIVE,full_sample,54,12,23.400534490441416,23.424946942094316,,,32.470795172277725,32.495207623930625,,,,,,,,,2026-09-11,stack_lam25_clip,"WS23/WS31 combination; n_params=2 wrapper + 52 inherited; n_train = prior quarters the weights were fitted on; n_members=3; consensus_anchored=no; members=guide-policy-margin|actual_given_guide|nov_sentence_pin,margin-ts|incremental_margin|k8_median,FAMILY_A; invmae_shrunk_lam0.25_full_W1_history; no_sentence; revenue leg = bridge v3 / WS06 v2b for dollars",1.0
