method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,20.049713631956145,20.049713631956145,W1,PIT,1,12,2.8272809258449705,6.631233570657368,12.987471652866981,27.11195561104531,33.46819369325492,37.272146338067316,10.470495625820988,,,,,,,,2023-02-14,seasonal_naive_drift|adj_ebitda_margin_pct|h0|PIT,y[2022Q1] + (y[2022Q4] - y[2021Q4] = +4.873); sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q2,2025-05-01,0,2.4131654009727135,2.4131654009727135,W2,full_sample,1,21,1.5834618495585677,1.766720107707671,2.072936621973499,2.753394179971928,3.059610694237756,3.2428689523868592,0.5044239425436877,,,,,,,,2025-05-01,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2024Q2] + (y[2025Q1] - y[2024Q1] = +0.175); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-08-06,0,2.618724994411172,2.618724994411172,W1,PIT,1,22,2.3458220262865463,2.406098642551475,2.506818225454898,2.730631763367446,2.8313513462708686,2.8916279625357975,0.1659132239203658,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2024Q3] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-08-06,0,2.618724994411172,2.618724994411172,W2,PIT,1,22,2.3458220262865463,2.406098642551475,2.506818225454898,2.730631763367446,2.8313513462708686,2.8916279625357975,0.1659132239203658,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2024Q3] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-08-06,0,2.618724994411172,2.618724994411172,W1,full_sample,1,22,1.7890214429970261,1.9722797011461295,2.2784962154119572,2.9589537734103866,3.2651702876762143,3.4484285458253177,0.5044239425436877,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2024Q3] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-08-06,0,2.618724994411172,2.618724994411172,W2,full_sample,1,22,1.7890214429970261,1.9722797011461295,2.2784962154119572,2.9589537734103866,3.2651702876762143,3.4484285458253177,0.5044239425436877,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2024Q3] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-11-06,0,2.8551349189990476,2.8551349189990476,W1,PIT,1,23,2.5793568995109712,2.6402685340352012,2.7420492046070457,2.9682206333910495,3.070001303962894,3.130912938487124,0.16766113103887315,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2024Q4] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-11-06,0,2.8551349189990476,2.8551349189990476,W2,PIT,1,23,2.5793568995109712,2.6402685340352012,2.7420492046070457,2.9682206333910495,3.070001303962894,3.130912938487124,0.16766113103887315,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2024Q4] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-11-06,0,2.8551349189990476,2.8551349189990476,W1,full_sample,1,23,2.025431367584902,2.208689625734005,2.514906139999833,3.1953636979982623,3.50158021226409,3.6848384704131933,0.5044239425436877,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2024Q4] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-11-06,0,2.8551349189990476,2.8551349189990476,W2,full_sample,1,23,2.025431367584902,2.208689625734005,2.514906139999833,3.1953636979982623,3.50158021226409,3.6848384704131933,0.5044239425436877,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2024Q4] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2026-02-12,0,2.353382094153218,2.353382094153218,W1,PIT,1,24,2.0770175769857078,2.1380587524079595,2.240055880140575,2.466708308165861,2.5687054358984764,2.629746611320728,0.16801769630998512,,,,,,,,2026-02-12,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2025Q1] + (y[2025Q4] - y[2024Q4] = -0.009); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2026-02-12,0,2.353382094153218,2.353382094153218,W2,PIT,1,24,2.0770175769857078,2.1380587524079595,2.240055880140575,2.466708308165861,2.5687054358984764,2.629746611320728,0.16801769630998512,,,,,,,,2026-02-12,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2025Q1] + (y[2025Q4] - y[2024Q4] = -0.009); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2026-02-12,0,2.353382094153218,2.353382094153218,W1,full_sample,1,24,1.5236785427390722,1.7069368008881756,2.0131533151540033,2.6936108731524326,2.9998273874182604,3.1830856455673637,0.5044239425436877,,,,,,,,2026-02-12,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2025Q1] + (y[2025Q4] - y[2024Q4] = -0.009); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2026-02-12,0,2.353382094153218,2.353382094153218,W2,full_sample,1,24,1.5236785427390722,1.7069368008881756,2.0131533151540033,2.6936108731524326,2.9998273874182604,3.1830856455673637,0.5044239425436877,,,,,,,,2026-02-12,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2025Q1] + (y[2025Q4] - y[2024Q4] = -0.009); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2026-05-07,0,2.501581238750718,2.501581238750718,W1,PIT,1,25,2.2616069246953625,2.314610524257345,2.403177215141237,2.599985262360199,2.688551953244091,2.7415555528060738,0.14589402371329407,,,,,,,,2026-05-07,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2025Q2] + (y[2026Q1] - y[2025Q1] = +0.039); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2026-05-07,0,2.501581238750718,2.501581238750718,W2,PIT,1,25,2.2616069246953625,2.314610524257345,2.403177215141237,2.599985262360199,2.688551953244091,2.7415555528060738,0.14589402371329407,,,,,,,,2026-05-07,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2025Q2] + (y[2026Q1] - y[2025Q1] = +0.039); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2026-05-07,0,2.501581238750718,2.501581238750718,W1,full_sample,1,25,1.6718776873365724,1.8551359454856757,2.1613524597515035,2.841810017749933,3.1480265320157605,3.331284790164864,0.5044239425436877,,,,,,,,2026-05-07,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2025Q2] + (y[2026Q1] - y[2025Q1] = +0.039); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2026-05-07,0,2.501581238750718,2.501581238750718,W2,full_sample,1,25,1.6718776873365724,1.8551359454856757,2.1613524597515035,2.841810017749933,3.1480265320157605,3.331284790164864,0.5044239425436877,,,,,,,,2026-05-07,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2025Q2] + (y[2026Q1] - y[2025Q1] = +0.039); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q3,2026-08-06,0,2.551632388099247,2.551632388099247,LIVE,PIT,1,26,2.331490360439055,2.380113563829782,2.4613608047733937,2.6419039714251005,2.723151212368712,2.771774415759439,0.13383684970692322,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2025Q3] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q3,2026-08-06,0,2.551632388099247,2.551632388099247,LIVE,full_sample,1,26,1.7219288366851013,1.9051870948342047,2.2114036091000324,2.8918611670984617,3.1980776813642895,3.381335939513393,0.5044239425436877,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2025Q3] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q3,2026-09-11,0,2.551632388099247,2.551632388099247,LIVE,PIT,1,26,2.331490360439055,2.380113563829782,2.4613608047733937,2.6419039714251005,2.723151212368712,2.771774415759439,0.13383684970692322,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h0|PIT,y[2025Q3] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q3,2026-09-11,0,2.551632388099247,2.551632388099247,LIVE,full_sample,1,26,1.7219288366851013,1.9051870948342047,2.2114036091000324,2.8918611670984617,3.1980776813642895,3.381335939513393,0.5044239425436877,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h0|full_sample,y[2025Q3] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=19 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q2,2023-02-14,1,1.7522035043525603,1.7522035043525603,W1,PIT,1,12,0.028871658899982,0.4095073590512526,1.0455329247347454,2.4588740839703753,3.0948996496538683,3.4755353498051385,1.047711369094012,,,,,,,,2023-02-14,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2022Q2] + (y[2022Q4] - y[2021Q4] = -0.467); sigma additive n=4 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q2,2023-02-14,1,1.7522035043525603,1.7522035043525603,W1,full_sample,1,12,0.9270214467837702,1.109281033678641,1.4138288120661673,2.0905781966389534,2.3951259750264797,2.5773855619213504,0.5016750694699568,,,,,,,,2023-02-14,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2022Q2] + (y[2022Q4] - y[2021Q4] = -0.467); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q3,2023-05-09,1,2.1474113432643565,2.1474113432643565,W1,PIT,1,13,0.6465338358328039,0.9780356080480515,1.531960534465859,2.762862152062854,3.3167870784806617,3.6482888506959092,0.9124687345057194,,,,,,,,2023-05-09,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2022Q3] + (y[2023Q1] - y[2022Q1] = -0.162); sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q3,2023-05-09,1,2.1474113432643565,2.1474113432643565,W1,full_sample,1,13,1.3222292856955664,1.504488872590437,1.8090366509779634,2.4857860355507495,2.790333813938276,2.9725934008331465,0.5016750694699568,,,,,,,,2023-05-09,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2022Q3] + (y[2023Q1] - y[2022Q1] = -0.162); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q4,2023-08-03,1,2.862960298788157,2.862960298788157,W1,PIT,1,14,1.5176222028390596,1.8147696787839953,2.3112900824250384,3.4146305151512757,3.911150918792319,4.2082983947372545,0.817907486663425,,,,,,,,2023-08-03,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2022Q4] + (y[2023Q2] - y[2022Q2] = +0.040); sigma additive n=6 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q4,2023-08-03,1,2.862960298788157,2.862960298788157,W1,full_sample,1,14,2.037778241219367,2.2200378281142377,2.524585606501764,3.20133499107455,3.5058827694620764,3.688142356356947,0.5016750694699568,,,,,,,,2023-08-03,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2022Q4] + (y[2023Q2] - y[2022Q2] = +0.040); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q1,2023-11-01,1,2.0835979179949673,2.0835979179949673,W1,PIT,1,15,0.8319122972978032,1.1083745665122517,1.5703308966656797,2.596864939324255,3.058821269477683,3.3352835386921313,0.7609708245085641,,,,,,,,2023-11-01,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2023Q1] + (y[2023Q3] - y[2022Q3] = -0.154); sigma additive n=7 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q1,2023-11-01,1,2.0835979179949673,2.0835979179949673,W1,full_sample,1,15,1.2584158604261773,1.440675447321048,1.7452232257085742,2.4219726102813603,2.7265203886688867,2.9087799755637573,0.5016750694699568,,,,,,,,2023-11-01,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2023Q1] + (y[2023Q3] - y[2022Q3] = -0.154); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q2,2024-02-13,1,1.996504792977949,1.996504792977949,W1,PIT,1,16,0.7787275373503721,1.0477003991629292,1.4971422579267086,2.495867328029189,2.9453091867929686,3.2142820486055257,0.7403560023055502,,,,,,,,2024-02-13,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2023Q2] + (y[2023Q4] - y[2022Q4] = -0.262); sigma additive n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q2,2024-02-13,1,1.996504792977949,1.996504792977949,W2,PIT,1,16,0.7787275373503721,1.0477003991629292,1.4971422579267086,2.495867328029189,2.9453091867929686,3.2142820486055257,0.7403560023055502,,,,,,,,2024-02-13,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2023Q2] + (y[2023Q4] - y[2022Q4] = -0.262); sigma additive n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q2,2024-02-13,1,1.996504792977949,1.996504792977949,W1,full_sample,1,16,1.1713227354091589,1.3535823223040295,1.6581301006915559,2.334879485264342,2.6394272636518683,2.821686850546739,0.5016750694699568,,,,,,,,2024-02-13,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2023Q2] + (y[2023Q4] - y[2022Q4] = -0.262); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q2,2024-02-13,1,1.996504792977949,1.996504792977949,W2,full_sample,1,16,1.1713227354091589,1.3535823223040295,1.6581301006915559,2.334879485264342,2.6394272636518683,2.821686850546739,0.5016750694699568,,,,,,,,2024-02-13,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2023Q2] + (y[2023Q4] - y[2022Q4] = -0.262); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q3,2024-05-08,1,2.1046857059342896,2.1046857059342896,W1,PIT,1,17,0.9622918441015207,1.2146146272002303,1.6362349344688636,2.5731364773997156,2.9947567846683487,3.2470795677670585,0.6945261530353015,,,,,,,,2024-05-08,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2023Q3] + (y[2024Q1] - y[2023Q1] = -0.051); sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q3,2024-05-08,1,2.1046857059342896,2.1046857059342896,W2,PIT,1,17,0.9622918441015207,1.2146146272002303,1.6362349344688636,2.5731364773997156,2.9947567846683487,3.2470795677670585,0.6945261530353015,,,,,,,,2024-05-08,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2023Q3] + (y[2024Q1] - y[2023Q1] = -0.051); sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q3,2024-05-08,1,2.1046857059342896,2.1046857059342896,W1,full_sample,1,17,1.2795036483654996,1.4617632352603702,1.7663110136478966,2.4430603982206827,2.747608176608209,2.9298677635030796,0.5016750694699568,,,,,,,,2024-05-08,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2023Q3] + (y[2024Q1] - y[2023Q1] = -0.051); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q3,2024-05-08,1,2.1046857059342896,2.1046857059342896,W2,full_sample,1,17,1.2795036483654996,1.4617632352603702,1.7663110136478966,2.4430603982206827,2.747608176608209,2.9298677635030796,0.5016750694699568,,,,,,,,2024-05-08,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2023Q3] + (y[2024Q1] - y[2023Q1] = -0.051); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q4,2024-08-06,1,2.5400328776539514,2.5400328776539514,W1,PIT,1,18,1.462973250289363,1.7008655322943542,2.0983731049519645,2.9816926503559382,3.3792002230135485,3.6170925050185394,0.6548057588326457,,,,,,,,2024-08-06,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2023Q4] + (y[2024Q2] - y[2023Q2] = -0.021); sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q4,2024-08-06,1,2.5400328776539514,2.5400328776539514,W2,PIT,1,18,1.462973250289363,1.7008655322943542,2.0983731049519645,2.9816926503559382,3.3792002230135485,3.6170925050185394,0.6548057588326457,,,,,,,,2024-08-06,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2023Q4] + (y[2024Q2] - y[2023Q2] = -0.021); sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q4,2024-08-06,1,2.5400328776539514,2.5400328776539514,W1,full_sample,1,18,1.7148508200851613,1.897110406980032,2.2016581853675583,2.8784075699403444,3.1829553483278707,3.3652149352227414,0.5016750694699568,,,,,,,,2024-08-06,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2023Q4] + (y[2024Q2] - y[2023Q2] = -0.021); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q4,2024-08-06,1,2.5400328776539514,2.5400328776539514,W2,full_sample,1,18,1.7148508200851613,1.897110406980032,2.2016581853675583,2.8784075699403444,3.1829553483278707,3.3652149352227414,0.5016750694699568,,,,,,,,2024-08-06,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2023Q4] + (y[2024Q2] - y[2023Q2] = -0.021); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q1,2024-11-07,1,2.425688433632363,2.425688433632363,W1,PIT,1,19,1.403642965062856,1.6293841614214841,2.0065878027378536,2.8447890645268723,3.221992705843242,3.44773390220187,0.6213595251412971,,,,,,,,2024-11-07,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2024Q1] + (y[2024Q3] - y[2023Q3] = +0.239); sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q1,2024-11-07,1,2.425688433632363,2.425688433632363,W2,PIT,1,19,1.403642965062856,1.6293841614214841,2.0065878027378536,2.8447890645268723,3.221992705843242,3.44773390220187,0.6213595251412971,,,,,,,,2024-11-07,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2024Q1] + (y[2024Q3] - y[2023Q3] = +0.239); sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q1,2024-11-07,1,2.425688433632363,2.425688433632363,W1,full_sample,1,19,1.600506376063573,1.7827659629584436,2.08731374134597,2.764063125918756,3.0686109043062824,3.250870491201153,0.5016750694699568,,,,,,,,2024-11-07,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2024Q1] + (y[2024Q3] - y[2023Q3] = +0.239); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q1,2024-11-07,1,2.425688433632363,2.425688433632363,W2,full_sample,1,19,1.600506376063573,1.7827659629584436,2.08731374134597,2.764063125918756,3.0686109043062824,3.250870491201153,0.5016750694699568,,,,,,,,2024-11-07,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2024Q1] + (y[2024Q3] - y[2023Q3] = +0.239); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q2,2025-02-13,1,2.434237444271522,2.434237444271522,W1,PIT,1,20,1.4596461818486426,1.6749060741975947,2.034595916074749,2.8338789724682956,3.1935688143454497,3.408828706694402,0.5925094163115056,,,,,,,,2025-02-13,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2024Q2] + (y[2024Q4] - y[2023Q4] = +0.196); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q2,2025-02-13,1,2.434237444271522,2.434237444271522,W2,PIT,1,20,1.4596461818486426,1.6749060741975947,2.034595916074749,2.8338789724682956,3.1935688143454497,3.408828706694402,0.5925094163115056,,,,,,,,2025-02-13,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2024Q2] + (y[2024Q4] - y[2023Q4] = +0.196); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q2,2025-02-13,1,2.434237444271522,2.434237444271522,W1,full_sample,1,20,1.6090553867027322,1.7913149735976028,2.095862751985129,2.7726121365579153,3.0771599149454416,3.2594195018403123,0.5016750694699568,,,,,,,,2025-02-13,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2024Q2] + (y[2024Q4] - y[2023Q4] = +0.196); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q2,2025-02-13,1,2.434237444271522,2.434237444271522,W2,full_sample,1,20,1.6090553867027322,1.7913149735976028,2.095862751985129,2.7726121365579153,3.0771599149454416,3.2594195018403123,0.5016750694699568,,,,,,,,2025-02-13,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2024Q2] + (y[2024Q4] - y[2023Q4] = +0.196); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-05-01,1,2.5690927763362663,2.5690927763362663,W1,PIT,1,21,1.6691157722280479,1.8678954663320648,2.200047619529083,2.93813793314345,3.270290086340468,3.4690697804444848,0.5471471682110778,,,,,,,,2025-05-01,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2024Q3] + (y[2025Q1] - y[2024Q1] = +0.175); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-05-01,1,2.5690927763362663,2.5690927763362663,W2,PIT,1,21,1.6691157722280479,1.8678954663320648,2.200047619529083,2.93813793314345,3.270290086340468,3.4690697804444848,0.5471471682110778,,,,,,,,2025-05-01,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2024Q3] + (y[2025Q1] - y[2024Q1] = +0.175); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-05-01,1,2.5690927763362663,2.5690927763362663,W1,full_sample,1,21,1.7439107187674763,1.926170305662347,2.2307180840498733,2.9074674686226594,3.2120152470101857,3.3942748339050564,0.5016750694699568,,,,,,,,2025-05-01,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2024Q3] + (y[2025Q1] - y[2024Q1] = +0.175); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-05-01,1,2.5690927763362663,2.5690927763362663,W2,full_sample,1,21,1.7439107187674763,1.926170305662347,2.2307180840498733,2.9074674686226594,3.2120152470101857,3.3942748339050564,0.5016750694699568,,,,,,,,2025-05-01,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2024Q3] + (y[2025Q1] - y[2024Q1] = +0.175); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-08-06,1,2.981344943350339,2.981344943350339,W1,PIT,1,22,2.532915603167477,2.6319610750649973,2.7974617158797552,3.165228170820923,3.330728811635681,3.4297742835332015,0.2726256809938581,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-08-06,1,2.981344943350339,2.981344943350339,W2,PIT,1,22,2.532915603167477,2.6319610750649973,2.7974617158797552,3.165228170820923,3.330728811635681,3.4297742835332015,0.2726256809938581,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-08-06,1,2.981344943350339,2.981344943350339,W1,full_sample,1,22,2.156162885781549,2.33842247267642,2.642970251063946,3.3197196356367322,3.6242674140242586,3.806527000919129,0.5016750694699568,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-08-06,1,2.981344943350339,2.981344943350339,W2,full_sample,1,22,2.156162885781549,2.33842247267642,2.642970251063946,3.3197196356367322,3.6242674140242586,3.806527000919129,0.5016750694699568,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2025-11-06,1,2.4603627883778603,2.4603627883778603,W1,PIT,1,23,2.0865089277078974,2.169082766510833,2.3070600306361446,2.613665546119576,2.7516428102448875,2.834216649047823,0.22728700873089458,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2025Q1] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2025-11-06,1,2.4603627883778603,2.4603627883778603,W2,PIT,1,23,2.0865089277078974,2.169082766510833,2.3070600306361446,2.613665546119576,2.7516428102448875,2.834216649047823,0.22728700873089458,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2025Q1] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2025-11-06,1,2.4603627883778603,2.4603627883778603,W1,full_sample,1,23,1.6351807308090702,1.8174403177039409,2.121988096091467,2.7987374806642533,3.1032852590517797,3.2855448459466503,0.5016750694699568,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2025Q1] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=18 (full_sample),1.0
