method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,street_plus_bias,adj_ebitda_musd,2023Q1,2023-02-14,0,261.3129772497341,261.3129772497341,W1,PIT,3,12,125.29002836267848,155.3336850866496,205.53531818483344,317.09063631463476,367.2922694128186,397.33592613678974,82.69608107267084,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,b_pct=+0.1543 b_pt=+4.806 n_pool=4; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,21.529476830801638,21.529476830801638,W1,full_sample,3,23,3.6066824214472746,7.56532533556361,14.180044075264536,28.87890958633874,35.49362832603967,39.452271240156,10.896285308117045,,,,,,LSEG,2025-11-05,2025-11-06,ew,b_pct=+0.1354 b_pt=+3.041 n_pool=15; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,21.529476830801638,21.529476830801638,W2,full_sample,3,23,3.6066824214472746,7.56532533556361,14.180044075264536,28.87890958633874,35.49362832603967,39.452271240156,10.896285308117045,,,,,,LSEG,2025-11-05,2025-11-06,ew,b_pct=+0.1354 b_pt=+3.041 n_pool=15; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q4,2025-11-06,0,791.2225788166703,791.2225788166703,W1,full_sample,3,23,501.05027062897324,565.1412000590669,672.234333019943,910.2108246133977,1017.3039575742737,1081.3948870043673,176.41223719431778,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_usd,b_pct=+0.0658 b_pt=+1.400 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q4,2025-11-06,0,791.2225788166703,791.2225788166703,W2,full_sample,3,23,501.05027062897324,565.1412000590669,672.234333019943,910.2108246133977,1017.3039575742737,1081.3948870043673,176.41223719431778,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_usd,b_pct=+0.0658 b_pt=+1.400 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,29.389814109001158,29.389814109001158,W1,full_sample,3,23,4.353513569174876,9.88333059792695,19.12341239382917,39.656215824173145,48.896297620075366,54.426114648827436,15.220989958983703,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_usd,b_pct=+0.0658 b_pt=+1.400 n_pool=15; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,29.389814109001158,29.389814109001158,W2,full_sample,3,23,4.353513569174876,9.88333059792695,19.12341239382917,39.656215824173145,48.896297620075366,54.426114648827436,15.220989958983703,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_usd,b_pct=+0.0658 b_pt=+1.400 n_pool=15; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2025-11-06,1,488.851784584704,488.851784584704,W1,full_sample,3,23,183.73248914597582,251.12478909995383,363.73436745507394,613.969201714334,726.5787800694541,793.9710800234321,185.4993602100803,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_usd,b_pct=+0.0481 b_pt=+0.962 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2025-11-06,1,488.851784584704,488.851784584704,W2,full_sample,3,23,183.73248914597582,251.12478909995383,363.73436745507394,613.969201714334,726.5787800694541,793.9710800234321,185.4993602100803,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_usd,b_pct=+0.0481 b_pt=+0.962 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,19.449990489960154,19.449990489960154,W1,full_sample,3,23,2.501583557763137,6.245011589983632,12.500115698301038,26.39986528161927,32.654969389936674,36.398397422157174,10.303899784449964,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_usd,b_pct=+0.0481 b_pt=+0.962 n_pool=15; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,19.449990489960154,19.449990489960154,W2,full_sample,3,23,2.501583557763137,6.245011589983632,12.500115698301038,26.39986528161927,32.654969389936674,36.398397422157174,10.303899784449964,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_usd,b_pct=+0.0481 b_pt=+0.962 n_pool=15; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q4,2025-11-06,0,824.3656005882353,824.3656005882353,W1,full_sample,3,23,506.7539885771234,576.9054911058045,694.1255759838637,954.605625192607,1071.8257100706662,1141.9772125993472,193.09414941666566,,,,,,LSEG,2025-11-05,2025-11-06,ew_usd,b_pct=+0.1137 b_pt=+2.913 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q4,2025-11-06,0,824.3656005882353,824.3656005882353,W2,full_sample,3,23,506.7539885771234,576.9054911058045,694.1255759838637,954.605625192607,1071.8257100706662,1141.9772125993472,193.09414941666566,,,,,,LSEG,2025-11-05,2025-11-06,ew_usd,b_pct=+0.1137 b_pt=+2.913 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,30.902744528260897,30.902744528260897,W1,full_sample,3,23,5.147285707966397,10.835944643068622,20.341444299934608,41.464044756587185,50.96954441345317,56.658203348555396,15.658207148820274,,,,,,LSEG,2025-11-05,2025-11-06,ew_usd,b_pct=+0.1137 b_pt=+2.913 n_pool=15; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,30.902744528260897,30.902744528260897,W2,full_sample,3,23,5.147285707966397,10.835944643068622,20.341444299934608,41.464044756587185,50.96954441345317,56.658203348555396,15.658207148820274,,,,,,LSEG,2025-11-05,2025-11-06,ew_usd,b_pct=+0.1137 b_pt=+2.913 n_pool=15; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2025-11-06,1,541.2384423529412,541.2384423529412,W1,full_sample,3,23,191.35706822908122,268.63605669606983,397.7658580668584,684.711026639024,813.8408280098125,891.1198164768011,212.71277175727838,,,,,,LSEG,2025-11-05,2025-11-06,ew_usd,b_pct=+0.1354 b_pt=+3.041 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2025-11-06,1,541.2384423529412,541.2384423529412,W2,full_sample,3,23,191.35706822908122,268.63605669606983,397.7658580668584,684.711026639024,813.8408280098125,891.1198164768011,212.71277175727838,,,,,,LSEG,2025-11-05,2025-11-06,ew_usd,b_pct=+0.1354 b_pt=+3.041 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,21.529476830801638,21.529476830801638,W1,full_sample,3,23,3.6066824214472746,7.56532533556361,14.180044075264536,28.87890958633874,35.49362832603967,39.452271240156,10.896285308117045,,,,,,LSEG,2025-11-05,2025-11-06,ew_usd,b_pct=+0.1354 b_pt=+3.041 n_pool=15; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,21.529476830801638,21.529476830801638,W2,full_sample,3,23,3.6066824214472746,7.56532533556361,14.180044075264536,28.87890958633874,35.49362832603967,39.452271240156,10.896285308117045,,,,,,LSEG,2025-11-05,2025-11-06,ew_usd,b_pct=+0.1354 b_pt=+3.041 n_pool=15; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q4,2025-11-06,0,803.282128757932,803.282128757932,W1,full_sample,3,23,495.67875213271765,563.6197159926902,677.14608767813,929.4181698377339,1042.944541523174,1110.8855053831464,187.0095743384281,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_med,b_pct=+0.0744 b_pt=+1.447 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q4,2025-11-06,0,803.282128757932,803.282128757932,W2,full_sample,3,23,495.67875213271765,563.6197159926902,677.14608767813,929.4181698377339,1042.944541523174,1110.8855053831464,187.0095743384281,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_med,b_pct=+0.0744 b_pt=+1.447 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,29.436783749009532,29.436783749009532,W1,full_sample,3,23,4.607835075893835,10.091853889304321,19.255408875429232,39.61815862258983,48.78171360871474,54.265732422125225,15.094928975007344,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_med,b_pct=+0.0744 b_pt=+1.447 n_pool=15; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,29.436783749009532,29.436783749009532,W2,full_sample,3,23,4.607835075893835,10.091853889304321,19.255408875429232,39.61815862258983,48.78171360871474,54.265732422125225,15.094928975007344,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_med,b_pct=+0.0744 b_pt=+1.447 n_pool=15; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2025-11-06,1,462.68706783241527,462.68706783241527,W1,full_sample,3,23,180.05533602350982,242.48076349177347,346.7909156996646,578.583219965166,682.8933721730571,745.3187996413208,171.82789226827893,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_med,b_pct=-0.0031 b_pt=-0.177 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2025-11-06,1,462.68706783241527,462.68706783241527,W2,full_sample,3,23,180.05533602350982,242.48076349177347,346.7909156996646,578.583219965166,682.8933721730571,745.3187996413208,171.82789226827893,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_med,b_pct=-0.0031 b_pt=-0.177 n_pool=15; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,18.311196500471517,18.311196500471517,W1,full_sample,3,23,1.7051569112980651,5.372965593905439,11.501713084608706,25.12067991633433,31.249427407037594,34.91723608964497,10.095755219235308,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_med,b_pct=-0.0031 b_pt=-0.177 n_pool=15; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,18.311196500471517,18.311196500471517,W2,full_sample,3,23,1.7051569112980651,5.372965593905439,11.501713084608706,25.12067991633433,31.249427407037594,34.91723608964497,10.095755219235308,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_med,b_pct=-0.0031 b_pt=-0.177 n_pool=15; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q4,2025-11-06,0,803.8020558178233,803.8020558178233,W1,full_sample,3,23,530.3320211528993,590.7338865218636,691.6627551864849,915.9413564491617,1016.870225113783,1077.2720904827474,166.2579758976889,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_from21,b_pct=+0.0751 b_pt=+2.100 n_pool=19; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q4,2025-11-06,0,803.8020558178233,803.8020558178233,W2,full_sample,3,23,530.3320211528993,590.7338865218636,691.6627551864849,915.9413564491617,1016.870225113783,1077.2720904827474,166.2579758976889,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_from21,b_pct=+0.0751 b_pt=+2.100 n_pool=19; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,30.089964189713736,30.089964189713736,W1,full_sample,3,23,5.955174872852147,11.285873341558535,20.19323675413305,39.986691625294426,48.89405503786894,54.224753506575325,14.672910051937183,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_from21,b_pct=+0.0751 b_pt=+2.100 n_pool=19; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q4,2025-11-06,0,30.089964189713736,30.089964189713736,W2,full_sample,3,23,5.955174872852147,11.285873341558535,20.19323675413305,39.986691625294426,48.89405503786894,54.224753506575325,14.672910051937183,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_from21,b_pct=+0.0751 b_pt=+2.100 n_pool=19; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2025-11-06,1,493.2732697125777,493.2732697125777,W1,full_sample,3,23,202.96700300267423,267.0875201155034,374.2300927969355,612.31644662822,719.4590193096519,783.5795364224812,176.493678193086,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_from21,b_pct=+0.0628 b_pt=+1.401 n_pool=18; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2025-11-06,1,493.2732697125777,493.2732697125777,W2,full_sample,3,23,202.96700300267423,267.0875201155034,374.2300927969355,612.31644662822,719.4590193096519,783.5795364224812,176.493678193086,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_from21,b_pct=+0.0628 b_pt=+1.401 n_pool=18; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,19.889060375675427,19.889060375675427,W1,full_sample,3,23,3.19573436260697,6.882822169638722,13.043784231946875,26.734336519403982,32.89529858171213,36.582386388743885,10.148821596975424,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_from21,b_pct=+0.0628 b_pt=+1.401 n_pool=18; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2025-11-06,1,19.889060375675427,19.889060375675427,W2,full_sample,3,23,3.19573436260697,6.882822169638722,13.043784231946875,26.734336519403982,32.89529858171213,36.582386388743885,10.148821596975424,,,,,,LSEG,2025-11-05,2025-11-06,rw_hl4_from21,b_pct=+0.0628 b_pt=+1.401 n_pool=18; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,498.51258317307474,498.51258317307474,W1,full_sample,3,24,305.23882138152345,347.92757795183854,419.25861845899357,577.766547887156,649.097588394311,691.786344964626,117.50210391046146,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4,b_pct=+0.0612 b_pt=+1.205 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,498.51258317307474,498.51258317307474,W2,full_sample,3,24,305.23882138152345,347.92757795183854,419.25861845899357,577.766547887156,649.097588394311,691.786344964626,117.50210391046146,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4,b_pct=+0.0612 b_pt=+1.205 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,19.735641856887472,19.735641856887472,W1,full_sample,3,24,-5.30065868293881,0.22915834581326422,9.469240141715487,30.002043572059456,39.24212536796168,44.771942396713754,15.220989958983703,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4,b_pct=+0.0612 b_pt=+1.205 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,19.735641856887472,19.735641856887472,W2,full_sample,3,24,-5.30065868293881,0.22915834581326422,9.469240141715487,30.002043572059456,39.24212536796168,44.771942396713754,15.220989958983703,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4,b_pct=+0.0612 b_pt=+1.205 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1201.3056077648694,1201.3056077648694,W1,full_sample,3,24,448.0958343373865,614.4587610284194,892.443917216803,1510.1672983129358,1788.1524545013194,1954.5153811923522,457.9190276179539,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4,b_pct=+0.0352 b_pt=+0.568 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1201.3056077648694,1201.3056077648694,W2,full_sample,3,24,448.0958343373865,614.4587610284194,892.443917216803,1510.1672983129358,1788.1524545013194,1954.5153811923522,457.9190276179539,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4,b_pct=+0.0352 b_pt=+0.568 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,34.698653098444495,34.698653098444495,W1,full_sample,3,24,17.75024616624748,21.49367419846797,27.74877830678538,41.64852789010361,47.90363199842102,51.64706003064151,10.303899784449964,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4,b_pct=+0.0352 b_pt=+0.568 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,34.698653098444495,34.698653098444495,W2,full_sample,3,24,17.75024616624748,21.49367419846797,27.74877830678538,41.64852789010361,47.90363199842102,51.64706003064151,10.303899784449964,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4,b_pct=+0.0352 b_pt=+0.568 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,521.4352660958378,521.4352660958378,W1,full_sample,3,24,310.84239563384904,357.35645785969604,435.0794163937334,607.7911157979422,685.5140743319797,732.0281365578267,128.0313743492763,,,,,,LSEG,2026-02-11,2026-02-12,ew,b_pct=+0.1100 b_pt=+2.768 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,521.4352660958378,521.4352660958378,W2,full_sample,3,24,310.84239563384904,357.35645785969604,435.0794163937334,607.7911157979422,685.5140743319797,732.0281365578267,128.0313743492763,,,,,,LSEG,2026-02-11,2026-02-12,ew,b_pct=+0.1100 b_pt=+2.768 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,21.298958948636443,21.298958948636443,W1,full_sample,3,24,-4.456499871658057,1.2321590634441684,10.737658720310156,31.860259176962728,41.36575883382872,47.054417768930946,15.658207148820274,,,,,,LSEG,2026-02-11,2026-02-12,ew,b_pct=+0.1100 b_pt=+2.768 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,21.298958948636443,21.298958948636443,W2,full_sample,3,24,-4.456499871658057,1.2321590634441684,10.737658720310156,31.860259176962728,41.36575883382872,47.054417768930946,15.658207148820274,,,,,,LSEG,2026-02-11,2026-02-12,ew,b_pct=+0.1100 b_pt=+2.768 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1305.7254247846663,1305.7254247846663,W1,full_sample,3,24,451.2736391549115,639.9980885561656,955.3483687349171,1656.1024808344155,1971.452761013167,2160.177210414421,519.4698006128199,,,,,,LSEG,2026-02-11,2026-02-12,ew,b_pct=+0.1252 b_pt=+2.770 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1305.7254247846663,1305.7254247846663,W2,full_sample,3,24,451.2736391549115,639.9980885561656,955.3483687349171,1656.1024808344155,1971.452761013167,2160.177210414421,519.4698006128199,,,,,,LSEG,2026-02-11,2026-02-12,ew,b_pct=+0.1252 b_pt=+2.770 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,36.900458464521414,36.900458464521414,W1,full_sample,3,24,18.97766405516705,22.936306969283386,29.551025708984312,44.249891220058515,50.86460995975944,54.823252873875774,10.896285308117045,,,,,,LSEG,2026-02-11,2026-02-12,ew,b_pct=+0.1252 b_pt=+2.770 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,36.900458464521414,36.900458464521414,W2,full_sample,3,24,18.97766405516705,22.936306969283386,29.551025708984312,44.249891220058515,50.86460995975944,54.823252873875774,10.896285308117045,,,,,,LSEG,2026-02-11,2026-02-12,ew,b_pct=+0.1252 b_pt=+2.770 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,510.90772967280236,510.90772967280236,W1,full_sample,3,24,323.5378553046905,364.9226086274796,434.07471688305856,587.7407424625462,656.8928507181251,698.2776040409143,113.91279521654347,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_usd,b_pct=+0.0612 b_pt=+1.205 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,510.90772967280236,510.90772967280236,W2,full_sample,3,24,323.5378553046905,364.9226086274796,434.07471688305856,587.7407424625462,656.8928507181251,698.2776040409143,113.91279521654347,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_usd,b_pct=+0.0612 b_pt=+1.205 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,19.735641856887472,19.735641856887472,W1,full_sample,3,24,-5.30065868293881,0.22915834581326422,9.469240141715487,30.002043572059456,39.24212536796168,44.771942396713754,15.220989958983703,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_usd,b_pct=+0.0612 b_pt=+1.205 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,19.735641856887472,19.735641856887472,W2,full_sample,3,24,-5.30065868293881,0.22915834581326422,9.469240141715487,30.002043572059456,39.24212536796168,44.771942396713754,15.220989958983703,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_usd,b_pct=+0.0612 b_pt=+1.205 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1177.152186336521,1177.152186336521,W1,full_sample,3,24,442.42673980002877,604.7069967913502,875.8701909193545,1478.4341817536877,1749.597375881692,1911.8776328730132,446.68135480128575,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_usd,b_pct=+0.0352 b_pt=+0.568 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1177.152186336521,1177.152186336521,W2,full_sample,3,24,442.42673980002877,604.7069967913502,875.8701909193545,1478.4341817536877,1749.597375881692,1911.8776328730132,446.68135480128575,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_usd,b_pct=+0.0352 b_pt=+0.568 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,34.698653098444495,34.698653098444495,W1,full_sample,3,24,17.75024616624748,21.49367419846797,27.74877830678538,41.64852789010361,47.90363199842102,51.64706003064151,10.303899784449964,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_usd,b_pct=+0.0352 b_pt=+0.568 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,34.698653098444495,34.698653098444495,W2,full_sample,3,24,17.75024616624748,21.49367419846797,27.74877830678538,41.64852789010361,47.90363199842102,51.64706003064151,10.303899784449964,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_usd,b_pct=+0.0352 b_pt=+0.568 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,544.3379183333334,544.3379183333334,W1,full_sample,3,24,334.6153830925897,380.9372126633162,458.3389588592382,630.3368778074286,707.7386240033507,754.0604535740771,127.50224810546692,,,,,,LSEG,2026-02-11,2026-02-12,ew_usd,b_pct=+0.1100 b_pt=+2.768 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,544.3379183333334,544.3379183333334,W2,full_sample,3,24,334.6153830925897,380.9372126633162,458.3389588592382,630.3368778074286,707.7386240033507,754.0604535740771,127.50224810546692,,,,,,LSEG,2026-02-11,2026-02-12,ew_usd,b_pct=+0.1100 b_pt=+2.768 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,21.298958948636443,21.298958948636443,W1,full_sample,3,24,-4.456499871658057,1.2321590634441684,10.737658720310156,31.860259176962728,41.36575883382872,47.054417768930946,15.658207148820274,,,,,,LSEG,2026-02-11,2026-02-12,ew_usd,b_pct=+0.1100 b_pt=+2.768 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,21.298958948636443,21.298958948636443,W2,full_sample,3,24,-4.456499871658057,1.2321590634441684,10.737658720310156,31.860259176962728,41.36575883382872,47.054417768930946,15.658207148820274,,,,,,LSEG,2026-02-11,2026-02-12,ew_usd,b_pct=+0.1100 b_pt=+2.768 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1231.5770027777778,1231.5770027777778,W1,full_sample,3,24,435.4290939227737,611.27585118583,905.1080724341131,1558.0459331214427,1851.8781543697257,2027.7249116327819,484.02356040066826,,,,,,LSEG,2026-02-11,2026-02-12,ew_usd,b_pct=+0.1252 b_pt=+2.770 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1231.5770027777778,1231.5770027777778,W2,full_sample,3,24,435.4290939227737,611.27585118583,905.1080724341131,1558.0459331214427,1851.8781543697257,2027.7249116327819,484.02356040066826,,,,,,LSEG,2026-02-11,2026-02-12,ew_usd,b_pct=+0.1252 b_pt=+2.770 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
