method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,pct_rev_last4,adj_ebitda_musd,2023Q1,2023-02-14,0,581.6078218054638,581.6078218054638,W1,PIT,3,12,173.16303561132486,263.3770402885919,414.1206866008766,749.094957010051,899.8386033223356,990.0526079996027,248.3167982254686,,,,,,,,2023-02-14,pct_rev_last4|adj_ebitda_musd|h0|PIT,ratio4=31.52% x rev[guide_cushion]=1845; sigma relative n=5 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q3,2025-08-06,0,2753.7509298832524,2753.7509298832524,W1,full_sample,3,22,1927.6226925170122,2110.091264007985,2414.988246492505,3092.513613274,3397.4105957585202,3579.8791672494926,502.2503059420335,,,,,,,,2025-08-06,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=66.16% x rev[guide_cushion]=4162; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q3,2025-08-06,0,2753.7509298832524,2753.7509298832524,W2,full_sample,3,22,1927.6226925170122,2110.091264007985,2414.988246492505,3092.513613274,3397.4105957585202,3579.8791672494926,502.2503059420335,,,,,,,,2025-08-06,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=66.16% x rev[guide_cushion]=4162; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q4,2025-11-06,0,1830.930377086057,1830.930377086057,W1,PIT,3,23,1238.8177133884076,1369.598804047009,1588.1282723385648,2073.732481833549,2292.2619501251047,2423.0430407837066,359.97893915646176,,,,,,,,2025-11-06,pct_rev_last4|total_cash_costs_musd|h0|PIT,ratio4=66.76% x rev[guide_cushion]=2743; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q4,2025-11-06,0,1830.930377086057,1830.930377086057,W2,PIT,3,23,1238.8177133884076,1369.598804047009,1588.1282723385648,2073.732481833549,2292.2619501251047,2423.0430407837066,359.97893915646176,,,,,,,,2025-11-06,pct_rev_last4|total_cash_costs_musd|h0|PIT,ratio4=66.76% x rev[guide_cushion]=2743; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q4,2025-11-06,0,1840.9357488726012,1840.9357488726012,W1,full_sample,3,23,1288.6530464623656,1410.6368150952424,1614.4663440072607,2067.4051537379414,2271.23468264996,2393.2184512828367,335.76404207699716,,,,,,,,2025-11-06,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=66.76% x rev[guide_cushion]=2758; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q4,2025-11-06,0,1840.9357488726012,1840.9357488726012,W2,full_sample,3,23,1288.6530464623656,1410.6368150952424,1614.4663440072607,2067.4051537379414,2271.23468264996,2393.2184512828367,335.76404207699716,,,,,,,,2025-11-06,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=66.76% x rev[guide_cushion]=2758; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q1,2026-02-12,0,1793.463892567225,1793.463892567225,W1,PIT,3,24,1210.0192579207758,1338.8858239243948,1554.2162054613025,2032.7115796731478,2248.0419612100554,2376.9085272136745,354.70915167557496,,,,,,,,2026-02-12,pct_rev_last4|total_cash_costs_musd|h0|PIT,ratio4=67.39% x rev[guide_cushion]=2661; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q1,2026-02-12,0,1793.463892567225,1793.463892567225,W2,PIT,3,24,1210.0192579207758,1338.8858239243948,1554.2162054613025,2032.7115796731478,2248.0419612100554,2376.9085272136745,354.70915167557496,,,,,,,,2026-02-12,pct_rev_last4|total_cash_costs_musd|h0|PIT,ratio4=67.39% x rev[guide_cushion]=2661; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q1,2026-02-12,0,1803.264523577256,1803.264523577256,W1,full_sample,3,24,1262.2832292264595,1381.7708335943105,1581.4293814657406,2025.0996656887717,2224.758213560202,2344.2458179280525,328.8932738370386,,,,,,,,2026-02-12,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=67.39% x rev[guide_cushion]=2676; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q1,2026-02-12,0,1803.264523577256,1803.264523577256,W2,full_sample,3,24,1262.2832292264595,1381.7708335943105,1581.4293814657406,2025.0996656887717,2224.758213560202,2344.2458179280525,328.8932738370386,,,,,,,,2026-02-12,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=67.39% x rev[guide_cushion]=2676; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q2,2026-05-07,0,2443.7899239239723,2443.7899239239723,W1,PIT,3,25,1660.2602991387637,1833.3200311377723,2122.495255369129,2765.0845924788155,3054.2598167101723,3227.319548709181,476.35218839343264,,,,,,,,2026-05-07,pct_rev_last4|total_cash_costs_musd|h0|PIT,ratio4=67.14% x rev[guide_cushion]=3640; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q2,2026-05-07,0,2443.7899239239723,2443.7899239239723,W2,PIT,3,25,1660.2602991387637,1833.3200311377723,2122.495255369129,2765.0845924788155,3054.2598167101723,3227.319548709181,476.35218839343264,,,,,,,,2026-05-07,pct_rev_last4|total_cash_costs_musd|h0|PIT,ratio4=67.14% x rev[guide_cushion]=3640; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q2,2026-05-07,0,2457.144351303119,2457.144351303119,W1,full_sample,3,25,1719.9984061603898,1882.8132834479306,2154.8698046500735,2759.4188979561645,3031.475419158308,3194.290296445848,448.15291346558047,,,,,,,,2026-05-07,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=67.14% x rev[guide_cushion]=3660; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q2,2026-05-07,0,2457.144351303119,2457.144351303119,W2,full_sample,3,25,1719.9984061603898,1882.8132834479306,2154.8698046500735,2759.4188979561645,3031.475419158308,3194.290296445848,448.15291346558047,,,,,,,,2026-05-07,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=67.14% x rev[guide_cushion]=3660; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q3,2026-08-06,0,3217.3029736782664,3217.3029736782664,LIVE,PIT,3,26,2184.585394018466,2412.6837605806536,2793.826129955204,3640.7798174013283,4021.9221867758793,4250.020553338067,627.8477079895624,,,,,,,,2026-08-06,pct_rev_last4|total_cash_costs_musd|h0|PIT,ratio4=66.82% x rev[guide_cushion]=4815; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q3,2026-08-06,0,3240.251796286029,3240.251796286029,LIVE,full_sample,3,26,2268.172776342835,2482.877784745478,2841.640439877669,3638.8631526943886,3997.6258078265796,4212.330816229222,590.9820813325616,,,,,,,,2026-08-06,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=66.82% x rev[guide_cushion]=4849; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q3,2026-09-11,0,3217.3029736782664,3217.3029736782664,LIVE,PIT,3,26,2184.585394018466,2412.6837605806536,2793.826129955204,3640.7798174013283,4021.9221867758793,4250.020553338067,627.8477079895624,,,,,,,,2026-08-06,pct_rev_last4|total_cash_costs_musd|h0|PIT,ratio4=66.82% x rev[guide_cushion]=4815; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q3,2026-09-11,0,3240.251796286029,3240.251796286029,LIVE,full_sample,3,26,2268.172776342835,2482.877784745478,2841.640439877669,3638.8631526943886,3997.6258078265796,4212.330816229222,590.9820813325616,,,,,,,,2026-08-06,pct_rev_last4|total_cash_costs_musd|h0|full_sample,ratio4=66.82% x rev[guide_cushion]=4849; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2023Q2,2023-02-14,1,1788.7728543546086,1788.7728543546086,W1,PIT,3,12,1171.740038509382,1308.0252922724947,1535.7519757773623,2041.793732931855,2269.5204164367224,2405.8056701998353,375.12931590686196,,,,,,,,2023-02-14,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=68.48% x rev[naive]=2612; sigma relative n=4 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2023Q2,2023-02-14,1,1788.7728543546086,1788.7728543546086,W1,full_sample,3,12,1163.0608984433095,1301.263130973151,1532.193001945793,2045.352706763424,2276.2825777360663,2414.484810265908,380.40585840515007,,,,,,,,2023-02-14,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=68.48% x rev[naive]=2612; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2023Q3,2023-05-09,1,2385.989445857015,2385.989445857015,W1,PIT,3,13,1410.1531365767523,1625.6880248781858,1985.8373729345233,2786.1415187795074,3146.2908668358446,3361.825755137278,593.2663510545019,,,,,,,,2023-05-09,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=68.67% x rev[naive]=3475; sigma relative n=5 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2023Q3,2023-05-09,1,2385.989445857015,2385.989445857015,W1,full_sample,3,13,1551.3713895082312,1735.7151240451985,2043.745421761588,2728.233469952442,3036.2637676688323,3220.6075022057994,507.41174939416516,,,,,,,,2023-05-09,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=68.67% x rev[naive]=3475; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2023Q4,2023-08-03,1,1546.6057442519834,1546.6057442519834,W1,PIT,3,14,973.6688612431312,1100.214559439342,1311.6668726303303,1781.5446158736365,1992.9969290646247,2119.5426272608356,348.3208922794657,,,,,,,,2023-08-03,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=68.88% x rev[naive]=2246; sigma relative n=6 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2023Q4,2023-08-03,1,1546.6057442519834,1546.6057442519834,W1,full_sample,3,14,1005.6037367004337,1125.0959160337457,1324.7621084718685,1768.4493800320981,1968.1155724702212,2087.607751803533,328.9058665689472,,,,,,,,2023-08-03,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=68.88% x rev[naive]=2246; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q1,2023-11-01,1,1456.2745025156414,1456.2745025156414,W1,PIT,3,15,930.5641397562644,1046.6788233755085,1240.7013685643583,1671.8476364669245,1865.8701816557743,1981.9848652750184,319.60920664637774,,,,,,,,2023-11-01,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=68.01% x rev[naive]=2141; sigma relative n=7 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q1,2023-11-01,1,1456.2745025156414,1456.2745025156414,W1,full_sample,3,15,946.8703235028839,1059.3834281902652,1247.3878928980114,1665.1611121332712,1853.1655768410176,1965.678681528399,309.69575083521175,,,,,,,,2023-11-01,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=68.01% x rev[naive]=2141; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q2,2024-02-13,1,1921.6342998929704,1921.6342998929704,W1,PIT,3,16,1263.7285253759792,1409.0414700520948,1651.8530292464384,2191.4155705395024,2434.2271297338457,2579.5400744099616,399.9783103718086,,,,,,,,2024-02-13,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.34% x rev[naive]=2897; sigma relative n=8 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q2,2024-02-13,1,1921.6342998929704,1921.6342998929704,W2,PIT,3,16,1263.7285253759792,1409.0414700520948,1651.8530292464384,2191.4155705395024,2434.2271297338457,2579.5400744099616,399.9783103718086,,,,,,,,2024-02-13,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.34% x rev[naive]=2897; sigma relative n=8 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q2,2024-02-13,1,1921.6342998929704,1921.6342998929704,W1,full_sample,3,16,1249.4474689014557,1397.9146986587784,1645.9969299217282,2197.2716698642125,2445.3539011271623,2593.8211308844852,408.66057622241306,,,,,,,,2024-02-13,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.34% x rev[naive]=2897; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q2,2024-02-13,1,1921.6342998929704,1921.6342998929704,W2,full_sample,3,16,1249.4474689014557,1397.9146986587784,1645.9969299217282,2197.2716698642125,2445.3539011271623,2593.8211308844852,408.66057622241306,,,,,,,,2024-02-13,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.34% x rev[naive]=2897; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q3,2024-05-08,1,2601.2873774986288,2601.2873774986288,W1,PIT,3,17,1641.2644001795977,1853.3065666940633,2207.619729785489,2994.955025211768,3349.268188303194,3561.31035481766,583.6525278533824,,,,,,,,2024-05-08,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=64.99% x rev[naive]=4002; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q3,2024-05-08,1,2601.2873774986288,2601.2873774986288,W2,PIT,3,17,1641.2644001795977,1853.3065666940633,2207.619729785489,2994.955025211768,3349.268188303194,3561.31035481766,583.6525278533824,,,,,,,,2024-05-08,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=64.99% x rev[naive]=4002; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q3,2024-05-08,1,2601.2873774986288,2601.2873774986288,W1,full_sample,3,17,1691.3581995710592,1892.3360499151247,2228.1612258093883,2974.413529187869,3310.238705082133,3511.2165554261987,553.1976602769257,,,,,,,,2024-05-08,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=64.99% x rev[naive]=4002; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q3,2024-05-08,1,2601.2873774986288,2601.2873774986288,W2,full_sample,3,17,1691.3581995710592,1892.3360499151247,2228.1612258093883,2974.413529187869,3310.238705082133,3511.2165554261987,553.1976602769257,,,,,,,,2024-05-08,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=64.99% x rev[naive]=4002; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q4,2024-08-06,1,1597.4431019322574,1597.4431019322574,W1,PIT,3,18,1037.4086510829072,1161.1045636666456,1367.7950100502662,1827.0911938142485,2033.7816401978691,2157.4775527816078,340.4767704998183,,,,,,,,2024-08-06,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=65.10% x rev[naive]=2454; sigma relative n=10 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q4,2024-08-06,1,1597.4431019322574,1597.4431019322574,W2,PIT,3,18,1037.4086510829072,1161.1045636666456,1367.7950100502662,1827.0911938142485,2033.7816401978691,2157.4775527816078,340.4767704998183,,,,,,,,2024-08-06,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=65.10% x rev[naive]=2454; sigma relative n=10 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q4,2024-08-06,1,1597.4431019322574,1597.4431019322574,W1,full_sample,3,18,1038.6582090747008,1162.0781293228126,1368.3074046147008,1826.5787992498138,2032.8080745417024,2156.227994789814,339.71709318183747,,,,,,,,2024-08-06,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=65.10% x rev[naive]=2454; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2024Q4,2024-08-06,1,1597.4431019322574,1597.4431019322574,W2,full_sample,3,18,1038.6582090747008,1162.0781293228126,1368.3074046147008,1826.5787992498138,2032.8080745417024,2156.227994789814,339.71709318183747,,,,,,,,2024-08-06,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=65.10% x rev[naive]=2454; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q1,2024-11-07,1,1540.9831905294284,1540.9831905294284,W1,PIT,3,19,1004.233334489847,1122.786332740782,1320.8831947693795,1761.0831862894772,1959.1800483180748,2077.7330465690097,326.320742006922,,,,,,,,2024-11-07,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=65.48% x rev[naive]=2353; sigma relative n=11 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q1,2024-11-07,1,1540.9831905294284,1540.9831905294284,W2,PIT,3,19,1004.233334489847,1122.786332740782,1320.8831947693795,1761.0831862894772,1959.1800483180748,2077.7330465690097,326.320742006922,,,,,,,,2024-11-07,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=65.48% x rev[naive]=2353; sigma relative n=11 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q1,2024-11-07,1,1540.9831905294284,1540.9831905294284,W1,full_sample,3,19,1001.9479497914468,1121.0057254635649,1319.9460484305998,1762.0203326282567,1960.960655595292,2080.01843126741,327.71015724786105,,,,,,,,2024-11-07,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=65.48% x rev[naive]=2353; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q1,2024-11-07,1,1540.9831905294284,1540.9831905294284,W2,full_sample,3,19,1001.9479497914468,1121.0057254635649,1319.9460484305998,1762.0203326282567,1960.960655595292,2080.01843126741,327.71015724786105,,,,,,,,2024-11-07,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=65.48% x rev[naive]=2353; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q2,2025-02-13,1,2030.6908352774537,2030.6908352774537,W1,PIT,3,20,1328.7375653414233,1483.7793671166387,1742.8474199542468,2318.5342506006605,2577.602303438269,2732.644105213484,426.75728614041594,,,,,,,,2025-02-13,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.09% x rev[naive]=3073; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q2,2025-02-13,1,2030.6908352774537,2030.6908352774537,W2,PIT,3,20,1328.7375653414233,1483.7793671166387,1742.8474199542468,2318.5342506006605,2577.602303438269,2732.644105213484,426.75728614041594,,,,,,,,2025-02-13,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.09% x rev[naive]=3073; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q2,2025-02-13,1,2030.6908352774537,2030.6908352774537,W1,full_sample,3,20,1320.356076283669,1477.2491140609502,1739.4105010891235,2321.9711694657835,2584.1325564939575,2741.025594271239,431.8528696746715,,,,,,,,2025-02-13,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.09% x rev[naive]=3073; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q2,2025-02-13,1,2030.6908352774537,2030.6908352774537,W2,full_sample,3,20,1320.356076283669,1477.2491140609502,1739.4105010891235,2321.9711694657835,2584.1325564939575,2741.025594271239,431.8528696746715,,,,,,,,2025-02-13,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.09% x rev[naive]=3073; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q3,2025-05-01,1,2630.436523851217,2630.436523851217,W1,PIT,3,21,1647.5509847400242,1864.6428503231714,2227.3938391503684,3033.4792085520653,3396.2301973792623,3613.3220629624097,597.551978489932,,,,,,,,2025-05-01,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.45% x rev[naive]=3958; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q3,2025-05-01,1,2630.436523851217,2630.436523851217,W2,PIT,3,21,1647.5509847400242,1864.6428503231714,2227.3938391503684,3033.4792085520653,3396.2301973792623,3613.3220629624097,597.551978489932,,,,,,,,2025-05-01,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.45% x rev[naive]=3958; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q3,2025-05-01,1,2630.436523851217,2630.436523851217,W1,full_sample,3,21,1710.3109873792846,1913.540927524724,2253.1292467324492,3007.743800969984,3347.33212017771,3550.5620603231496,559.3966061145929,,,,,,,,2025-05-01,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.45% x rev[naive]=3958; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q3,2025-05-01,1,2630.436523851217,2630.436523851217,W2,full_sample,3,21,1710.3109873792846,1913.540927524724,2253.1292467324492,3007.743800969984,3347.33212017771,3550.5620603231496,559.3966061145929,,,,,,,,2025-05-01,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.45% x rev[naive]=3958; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q4,2025-08-06,1,1848.58965628864,1848.58965628864,W1,PIT,3,22,1173.020604945581,1322.2348723758703,1571.5653708358975,2125.613941741383,2374.9444402014096,2524.158707631699,410.7168201921654,,,,,,,,2025-08-06,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.16% x rev[naive]=2794; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q4,2025-08-06,1,1848.58965628864,1848.58965628864,W2,PIT,3,22,1173.020604945581,1322.2348723758703,1571.5653708358975,2125.613941741383,2374.9444402014096,2524.158707631699,410.7168201921654,,,,,,,,2025-08-06,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.16% x rev[naive]=2794; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q4,2025-08-06,1,1848.58965628864,1848.58965628864,W1,full_sample,3,22,1201.953809429764,1344.7775429791195,1583.4297395220506,2113.749573055229,2352.401769598161,2495.2255031475165,393.1266808569062,,,,,,,,2025-08-06,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.16% x rev[naive]=2794; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2025Q4,2025-08-06,1,1848.58965628864,1848.58965628864,W2,full_sample,3,22,1201.953809429764,1344.7775429791195,1583.4297395220506,2113.749573055229,2352.401769598161,2495.2255031475165,393.1266808569062,,,,,,,,2025-08-06,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.16% x rev[naive]=2794; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q1,2025-11-06,1,1664.228443515622,1664.228443515622,W1,PIT,3,23,1155.4341157634142,1267.8125214013003,1455.591909903325,1872.8649771279192,2060.644365629944,2173.02277126783,309.3249875949106,,,,,,,,2025-11-06,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.76% x rev[naive]=2493; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q1,2025-11-06,1,1664.228443515622,1664.228443515622,W2,PIT,3,23,1155.4341157634142,1267.8125214013003,1455.591909903325,1872.8649771279192,2060.644365629944,2173.02277126783,309.3249875949106,,,,,,,,2025-11-06,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.76% x rev[naive]=2493; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q1,2025-11-06,1,1664.228443515622,1664.228443515622,W1,full_sample,3,23,1082.0820676130822,1210.661884650001,1425.5131212362844,1902.9437657949597,2117.795002381243,2246.374819418162,353.9198664026259,,,,,,,,2025-11-06,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.76% x rev[naive]=2493; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q1,2025-11-06,1,1664.228443515622,1664.228443515622,W2,full_sample,3,23,1082.0820676130822,1210.661884650001,1425.5131212362844,1902.9437657949597,2117.795002381243,2246.374819418162,353.9198664026259,,,,,,,,2025-11-06,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.76% x rev[naive]=2493; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q2,2026-02-12,1,2337.2568156628977,2337.2568156628977,W1,PIT,3,24,1627.227204725968,1784.0528438507047,2046.1016106856223,2628.412020640173,2890.4607874750905,3047.2864265998273,431.6673528287618,,,,,,,,2026-02-12,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=67.39% x rev[naive]=3468; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q2,2026-02-12,1,2337.2568156628977,2337.2568156628977,W2,PIT,3,24,1627.227204725968,1784.0528438507047,2046.1016106856223,2628.412020640173,2890.4607874750905,3047.2864265998273,431.6673528287618,,,,,,,,2026-02-12,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=67.39% x rev[naive]=3468; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q2,2026-02-12,1,2337.2568156628977,2337.2568156628977,W1,full_sample,3,24,1519.6854118732867,1700.264018672832,2002.0029530249526,2672.5106783008423,2974.2496126529636,3154.828219452509,497.04812050958964,,,,,,,,2026-02-12,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=67.39% x rev[naive]=3468; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q2,2026-02-12,1,2337.2568156628977,2337.2568156628977,W2,full_sample,3,24,1519.6854118732867,1700.264018672832,2002.0029530249526,2672.5106783008423,2974.2496126529636,3154.828219452509,497.04812050958964,,,,,,,,2026-02-12,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=67.39% x rev[naive]=3468; sigma relative n=18 (full_sample),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q4,2026-08-06,1,2163.3233032785724,2163.3233032785724,LIVE,PIT,3,26,1447.174476525014,1605.3516789037374,1869.6588486757219,2456.987757881423,2721.2949276534073,2879.4721300321307,435.38757189042377,,,,,,,,2026-08-06,pct_rev_last4|total_cash_costs_musd|h1|PIT,ratio4=66.82% x rev[naive]=3237; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,total_cash_costs_musd,2026Q4,2026-08-06,1,2163.3233032785724,2163.3233032785724,LIVE,full_sample,3,26,1406.59376544616,1573.734109436231,1853.0182958448388,2473.628310712306,2752.9124971209144,2920.0528411109854,460.0588924346508,,,,,,,,2026-08-06,pct_rev_last4|total_cash_costs_musd|h1|full_sample,ratio4=66.82% x rev[naive]=3237; sigma relative n=18 (full_sample),1.0
