method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,fcf,fcf_musd,2023Q1,2023-02-14,0,1405.9973412183558,1405.9973412183558,W1,PIT,3,12,-1392.3472706339007,-774.271382691848,258.506326039736,2553.4883563969756,3586.2660651285596,4204.341953070612,1701.2727248190672,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from q_guide_implied; wc swing x GBV; other_cf 111; capex 6; rev leg guide_cushion; sigma additive n=5 (PIT),1.0
below-ebitda,fcf,cfo_musd,2026Q1,2026-02-12,0,1892.9572725008902,1892.9572725008902,W2,PIT,3,24,1276.9263205018187,1412.990290623279,1640.347218865299,2145.5673261364814,2372.9242543785017,2508.9882244999617,374.5202259369466,,,,,,,,2026-02-12,swing_x_gbv|eq,NI from q_guide_implied; wc swing x GBV; other_cf 66; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,cfo_musd,2026Q1,2026-02-12,0,1870.1227751031088,1870.1227751031088,W1,PIT,5,24,1194.0787674386677,1343.3979394074577,1592.9037287516976,2147.34182145452,2396.84761079876,2546.16678276755,411.00557313260936,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 66; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,cfo_musd,2026Q1,2026-02-12,0,1870.1227751031088,1870.1227751031088,W2,PIT,5,24,1194.0787674386677,1343.3979394074577,1592.9037287516976,2147.34182145452,2396.84761079876,2546.16678276755,411.00557313260936,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 66; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,70.82330527808011,70.82330527808011,W1,PIT,3,24,47.40359846612277,52.57635525305825,61.21980504046984,80.42680551569039,89.07025530310197,94.24301209003745,14.238170757700063,,,,,,,,2026-02-12,swing_x_gbv|eq,NI from q_guide_implied; wc swing x GBV; other_cf 66; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,70.82330527808011,70.82330527808011,W2,PIT,3,24,47.40359846612277,52.57635525305825,61.21980504046984,80.42680551569039,89.07025530310197,94.24301209003745,14.238170757700063,,,,,,,,2026-02-12,swing_x_gbv|eq,NI from q_guide_implied; wc swing x GBV; other_cf 66; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,69.9652332561429,69.9652332561429,W1,PIT,5,24,43.0613463276941,49.003660841769225,58.933007849372146,80.99745866291364,90.92680567051656,96.86912018459168,16.356401863132184,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 66; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,69.9652332561429,69.9652332561429,W2,PIT,5,24,43.0613463276941,49.003660841769225,58.933007849372146,80.99745866291364,90.92680567051656,96.86912018459168,16.356401863132184,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 66; capex 8; rev leg guide_cushion; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,capex_musd,2026Q1,2026-02-12,0,8.25,8.25,W1,PIT,2,24,-2.6530828607512227,-0.2448974671716901,3.779074736732039,12.720925263267961,16.744897467171693,19.15308286075122,6.628603714093821,,,,,,,,2026-02-12,mean4|eq,NI from q_guide_implied; wc swing x GBV; other_cf 66; capex 8; rev leg guide_cushion; sigma relative n=12 (PIT),1.0
below-ebitda,fcf,capex_musd,2026Q1,2026-02-12,0,8.25,8.25,W2,PIT,2,24,-2.6530828607512227,-0.2448974671716901,3.779074736732039,12.720925263267961,16.744897467171693,19.15308286075122,6.628603714093821,,,,,,,,2026-02-12,mean4|eq,NI from q_guide_implied; wc swing x GBV; other_cf 66; capex 8; rev leg guide_cushion; sigma relative n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,1885.5960392869185,1885.5960392869185,W1,full_sample,3,24,1325.900063767325,1449.5212166380888,1656.086742819227,2115.1053357546098,2321.6708619357482,2445.2920148065123,340.27099211065917,,,,,,,,2026-02-12,swing_x_gbv|eq,NI from q_guide_implied; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,1885.5960392869185,1885.5960392869185,W2,full_sample,3,24,1325.900063767325,1449.5212166380888,1656.086742819227,2115.1053357546098,2321.6708619357482,2445.2920148065123,340.27099211065917,,,,,,,,2026-02-12,swing_x_gbv|eq,NI from q_guide_implied; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,1910.8226800482223,1910.8226800482223,W1,full_sample,3,24,1335.281940199314,1462.402757386115,1674.8160691938383,2146.8292909026063,2359.2426027103297,2486.3634198971304,349.903924834698,,,,,,,,2026-02-12,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,1910.8226800482223,1910.8226800482223,W2,full_sample,3,24,1335.281940199314,1462.402757386115,1674.8160691938383,2146.8292909026063,2359.2426027103297,2486.3634198971304,349.903924834698,,,,,,,,2026-02-12,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,1911.6428918460194,1911.6428918460194,W1,full_sample,5,24,1244.5112372286535,1391.8619202201055,1638.0784507931494,2185.2073328988895,2431.423863471933,2578.7745464633854,405.58724720923027,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,1911.6428918460194,1911.6428918460194,W2,full_sample,5,24,1244.5112372286535,1391.8619202201055,1638.0784507931494,2185.2073328988895,2431.423863471933,2578.7745464633854,405.58724720923027,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,2059.0127059535853,2059.0127059535853,W1,full_sample,3,24,1711.0282597176495,1787.8882699845533,1916.3179771534262,2201.707434753744,2330.137141922617,2406.9971521895213,211.55952148817093,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|eq,NI from q_guide_implied; wc swing x GBV; other_cf 206 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,2059.0127059535853,2059.0127059535853,W2,full_sample,3,24,1711.0282597176495,1787.8882699845533,1916.3179771534262,2201.707434753744,2330.137141922617,2406.9971521895213,211.55952148817093,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|eq,NI from q_guide_implied; wc swing x GBV; other_cf 206 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,2084.239346714889,2084.239346714889,W1,full_sample,3,24,1727.0004858861994,1805.9045369379924,1937.7497466358514,2230.7289467939268,2362.5741564917857,2441.4782075435787,217.18580606517952,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 206 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q1,2026-02-12,0,2084.239346714889,2084.239346714889,W2,full_sample,3,24,1727.0004858861994,1805.9045369379924,1937.7497466358514,2230.7289467939268,2362.5741564917857,2441.4782075435787,217.18580606517952,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 206 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2026Q1,2026-02-12,0,2067.2627059535853,2067.2627059535853,W1,full_sample,3,24,1718.2725216702718,1795.3546712812854,1924.155563554293,2210.3698483528774,2339.170740625885,2416.252890236899,212.1709668051878,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|eq,NI from q_guide_implied; wc swing x GBV; other_cf 206 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2026Q1,2026-02-12,0,2067.2627059535853,2067.2627059535853,W2,full_sample,3,24,1718.2725216702718,1795.3546712812854,1924.155563554293,2210.3698483528774,2339.170740625885,2416.252890236899,212.1709668051878,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|eq,NI from q_guide_implied; wc swing x GBV; other_cf 206 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,76.95281480466487,76.95281480466487,W1,full_sample,3,24,59.77017813167236,63.56534094824051,69.90689161285087,83.99873799647887,90.34028866108922,94.13545147765737,10.446301355603508,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|eq,NI from q_guide_implied; wc swing x GBV; other_cf 206 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,76.95281480466487,76.95281480466487,W2,full_sample,3,24,59.77017813167236,63.56534094824051,69.90689161285087,83.99873799647887,90.34028866108922,94.13545147765737,10.446301355603508,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|eq,NI from q_guide_implied; wc swing x GBV; other_cf 206 (seasonal); capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2026Q1,2026-02-12,0,1893.8460392869185,1893.8460392869185,W1,full_sample,3,24,1334.4468168716235,1458.0024252995543,1664.4584295905656,2123.2336489832715,2329.689653274283,2453.2452617022136,340.09057903351,,,,,,,,2026-02-12,swing_x_gbv|eq,NI from q_guide_implied; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2026Q1,2026-02-12,0,1893.8460392869185,1893.8460392869185,W2,full_sample,3,24,1334.4468168716235,1458.0024252995543,1664.4584295905656,2123.2336489832715,2329.689653274283,2453.2452617022136,340.09057903351,,,,,,,,2026-02-12,swing_x_gbv|eq,NI from q_guide_implied; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2026Q1,2026-02-12,0,1919.8928918460194,1919.8928918460194,W1,full_sample,5,24,1253.3307200632262,1400.5556202589655,1646.561973295418,2193.2238103966206,2439.2301634330734,2586.4550636288127,405.24102622929547,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2026Q1,2026-02-12,0,1919.8928918460194,1919.8928918460194,W2,full_sample,5,24,1253.3307200632262,1400.5556202589655,1646.561973295418,2193.2238103966206,2439.2301634330734,2586.4550636288127,405.24102622929547,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,70.47160145641507,70.47160145641507,W1,full_sample,3,24,44.381772131584746,50.144284138827295,59.77318904109419,81.17001387173596,90.79891877400286,96.5614307812454,15.861489981442615,,,,,,,,2026-02-12,swing_x_gbv|eq,NI from q_guide_implied; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,70.47160145641507,70.47160145641507,W2,full_sample,3,24,44.381772131584746,50.144284138827295,59.77318904109419,81.17001387173596,90.79891877400286,96.5614307812454,15.861489981442615,,,,,,,,2026-02-12,swing_x_gbv|eq,NI from q_guide_implied; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,71.44506733908267,71.44506733908267,W1,full_sample,5,24,40.32988362473189,47.20235555734275,58.68595482784107,84.20417985032427,95.6877791208226,102.56025105343345,18.916688515329373,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q1,2026-02-12,0,71.44506733908267,71.44506733908267,W2,full_sample,5,24,40.32988362473189,47.20235555734275,58.68595482784107,84.20417985032427,95.6877791208226,102.56025105343345,18.916688515329373,,,,,,,,2026-02-12,balance_ratio|eq,NI from q_guide_implied; wc balance ratio; other_cf 32; capex 8; rev leg guide_cushion; sigma additive n=19 (full_sample),1.0
below-ebitda,fcf,capex_musd,2026Q1,2026-02-12,0,8.25,8.25,W1,full_sample,2,24,-1.560699628670193,0.6062089281388365,4.22701811677023,12.272981883229768,15.893791071861163,18.060699628670193,5.964481865084301,,,,,,,,2026-02-12,mean4|eq,NI from q_guide_implied; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma relative n=19 (full_sample),1.0
below-ebitda,fcf,capex_musd,2026Q1,2026-02-12,0,8.25,8.25,W2,full_sample,2,24,-1.560699628670193,0.6062089281388365,4.22701811677023,12.272981883229768,15.893791071861163,18.060699628670193,5.964481865084301,,,,,,,,2026-02-12,mean4|eq,NI from q_guide_implied; wc swing x GBV; other_cf 32; capex 8; rev leg guide_cushion; sigma relative n=19 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1336.4945884711065,1336.4945884711065,W1,PIT,3,24,809.3917617119403,925.8140015983615,1120.3504598246202,1552.6387171175927,1747.1751753438514,1863.5974152302726,320.4557646482408,,,,,,,,2026-02-12,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1336.4945884711065,1336.4945884711065,W2,PIT,3,24,809.3917617119403,925.8140015983615,1120.3504598246202,1552.6387171175927,1747.1751753438514,1863.5974152302726,320.4557646482408,,,,,,,,2026-02-12,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1458.2114721920348,1458.2114721920348,W1,PIT,3,24,854.3413474286448,987.719331678326,1210.58809529775,1705.8348490863195,1928.7036127057436,2062.0815969554246,367.1269679373153,,,,,,,,2026-02-12,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1458.2114721920348,1458.2114721920348,W2,PIT,3,24,854.3413474286448,987.719331678326,1210.58809529775,1705.8348490863195,1928.7036127057436,2062.0815969554246,367.1269679373153,,,,,,,,2026-02-12,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1446.4915982624063,1446.4915982624063,W1,PIT,5,24,947.8502361095718,1057.98613623134,1242.0183963403354,1650.9648001844773,1834.9970602934727,1945.1329604152409,303.15242279460637,,,,,,,,2026-02-12,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1446.4915982624063,1446.4915982624063,W2,PIT,5,24,947.8502361095718,1057.98613623134,1242.0183963403354,1650.9648001844773,1834.9970602934727,1945.1329604152409,303.15242279460637,,,,,,,,2026-02-12,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1091.4990805804641,1091.4990805804641,W1,PIT,3,24,532.2589464084969,655.7794167026755,862.1767067128458,1320.8214544480825,1527.2187444582528,1650.7392147524315,339.99386024910194,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -189 (seasonal); capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1091.4990805804641,1091.4990805804641,W2,PIT,3,24,532.2589464084969,655.7794167026755,862.1767067128458,1320.8214544480825,1527.2187444582528,1650.7392147524315,339.99386024910194,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -189 (seasonal); capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1213.2159643013924,1213.2159643013924,W1,PIT,3,24,630.7354145559564,759.3890412279716,974.3636104782602,1452.0683181245247,1667.0428873748133,1795.6965140468285,354.12302967346096,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf -189 (seasonal); capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1213.2159643013924,1213.2159643013924,W2,PIT,3,24,630.7354145559564,759.3890412279716,974.3636104782602,1452.0683181245247,1667.0428873748133,1795.6965140468285,354.12302967346096,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf -189 (seasonal); capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,cfo_musd,2026Q2,2026-02-12,1,1099.401912040704,1099.401912040704,W1,PIT,3,24,542.8310667128,665.7619659207442,871.174108496021,1327.6297155853872,1533.0418581606639,1655.9727573686082,338.3710478600078,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -189 (seasonal); capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,cfo_musd,2026Q2,2026-02-12,1,1099.401912040704,1099.401912040704,W2,PIT,3,24,542.8310667128,665.7619659207442,871.174108496021,1327.6297155853872,1533.0418581606639,1655.9727573686082,338.3710478600078,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -189 (seasonal); capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q2,2026-02-12,1,31.473269578428503,31.473269578428503,W1,PIT,3,24,9.193894095862788,14.114783655303594,22.33737434888672,40.60916480797029,48.83175550155342,53.75264506099422,13.544898535353395,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -189 (seasonal); capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q2,2026-02-12,1,31.473269578428503,31.473269578428503,W2,PIT,3,24,9.193894095862788,14.114783655303594,22.33737434888672,40.60916480797029,48.83175550155342,53.75264506099422,13.544898535353395,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -189 (seasonal); capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,cfo_musd,2026Q2,2026-02-12,1,1344.3974199313463,1344.3974199313463,W1,PIT,3,24,818.7247304714411,934.8310931148037,1128.8397343177958,1559.955105544897,1753.963746747889,1870.0701093912517,319.5863029065832,,,,,,,,2026-02-12,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,cfo_musd,2026Q2,2026-02-12,1,1344.3974199313463,1344.3974199313463,W2,PIT,3,24,818.7247304714411,934.8310931148037,1128.8397343177958,1559.955105544897,1753.963746747889,1870.0701093912517,319.5863029065832,,,,,,,,2026-02-12,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,cfo_musd,2026Q2,2026-02-12,1,1454.3944297226462,1454.3944297226462,W1,PIT,5,24,956.5172019870945,1066.4843262345585,1250.234569257702,1658.5542901875904,1842.304533210734,1952.271657458198,302.68786205512043,,,,,,,,2026-02-12,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,cfo_musd,2026Q2,2026-02-12,1,1454.3944297226462,1454.3944297226462,W2,PIT,5,24,956.5172019870945,1066.4843262345585,1250.234569257702,1658.5542901875904,1842.304533210734,1952.271657458198,302.68786205512043,,,,,,,,2026-02-12,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q2,2026-02-12,1,38.53769116387368,38.53769116387368,W1,PIT,3,24,20.212314985986563,24.259876928517507,31.023175465975065,46.0522068617723,52.815505399229856,56.8630673417608,11.141037644699658,,,,,,,,2026-02-12,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q2,2026-02-12,1,38.53769116387368,38.53769116387368,W2,PIT,3,24,20.212314985986563,24.259876928517507,31.023175465975065,46.0522068617723,52.815505399229856,56.8630673417608,11.141037644699658,,,,,,,,2026-02-12,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q2,2026-02-12,1,41.70944421761106,41.70944421761106,W1,PIT,5,24,24.846261797385825,28.570866123730966,34.794516644870725,48.62437179035139,54.84802231149115,58.572626637836294,10.252086960150372,,,,,,,,2026-02-12,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2026Q2,2026-02-12,1,41.70944421761106,41.70944421761106,W2,PIT,5,24,24.846261797385825,28.570866123730966,34.794516644870725,48.62437179035139,54.84802231149115,58.572626637836294,10.252086960150372,,,,,,,,2026-02-12,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 56; capex 8; rev leg naive; sigma additive n=12 (PIT),1.0
below-ebitda,fcf,capex_musd,2026Q2,2026-02-12,1,7.902831460239824,7.902831460239824,W1,PIT,2,24,-3.14751190461863,-0.7068007933525168,3.3715204586900174,12.43414246178963,16.51246371383216,18.953174825098277,6.718131743636584,,,,,,,,2026-02-12,mean4|rw,NI from guide_implied; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma relative n=12 (PIT),1.0
below-ebitda,fcf,capex_musd,2026Q2,2026-02-12,1,7.902831460239824,7.902831460239824,W2,PIT,2,24,-3.14751190461863,-0.7068007933525168,3.3715204586900174,12.43414246178963,16.51246371383216,18.953174825098277,6.718131743636584,,,,,,,,2026-02-12,mean4|rw,NI from guide_implied; wc swing x GBV; other_cf 56; capex 8; rev leg naive; sigma relative n=12 (PIT),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1304.0938920575081,1304.0938920575081,W1,full_sample,3,24,818.4513933376273,925.716208881559,1104.9510125459337,1503.2367715690825,1682.4715752334573,1789.7363907773888,295.24967496345414,,,,,,,,2026-02-12,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 8; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1304.0938920575081,1304.0938920575081,W2,full_sample,3,24,818.4513933376273,925.716208881559,1104.9510125459337,1503.2367715690825,1682.4715752334573,1789.7363907773888,295.24967496345414,,,,,,,,2026-02-12,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 8; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1425.8107757784364,1425.8107757784364,W1,full_sample,3,24,854.25054354729,980.4921781738416,1191.4364144718336,1660.1851370850393,1871.1293733830312,1997.371008009583,347.4839480340028,,,,,,,,2026-02-12,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 21; capex 8; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1425.8107757784364,1425.8107757784364,W2,full_sample,3,24,854.25054354729,980.4921781738416,1191.4364144718336,1660.1851370850393,1871.1293733830312,1997.371008009583,347.4839480340028,,,,,,,,2026-02-12,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 21; capex 8; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1417.2166489479596,1417.2166489479596,W1,full_sample,5,24,958.8974506040202,1060.1273149593671,1229.2779797947605,1605.1553181011586,1774.305982936552,1875.535847291899,278.63828782952316,,,,,,,,2026-02-12,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 8; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1417.2166489479596,1417.2166489479596,W2,full_sample,5,24,958.8974506040202,1060.1273149593671,1229.2779797947605,1605.1553181011586,1774.305982936552,1875.535847291899,278.63828782952316,,,,,,,,2026-02-12,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 8; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1119.9040131704737,1119.9040131704737,W1,full_sample,3,24,782.4459063739331,856.9809433090223,981.525721980703,1258.2823043602446,1382.8270830319252,1457.3621199670142,205.1599615109683,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -163 (seasonal); capex 8; rev leg naive; sigma additive n=18 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2026Q2,2026-02-12,1,1119.9040131704737,1119.9040131704737,W2,full_sample,3,24,782.4459063739331,856.9809433090223,981.525721980703,1258.2823043602446,1382.8270830319252,1457.3621199670142,205.1599615109683,,,,,,,,2026-02-12,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf -163 (seasonal); capex 8; rev leg naive; sigma additive n=18 (full_sample),1.0
