method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q1,2023-02-14,0,377.5609469509403,377.5609469509403,W1,PIT,6,12,-150.58594382341,-33.93309946085669,160.98868873398558,594.1332051678951,789.0549933627374,905.7078377252907,321.0905104992252,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,a=+68.8 m=0.524 rev=1845 leg=guide_cushion; sigma relative n=6 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.658976329189397,17.658976329189397,W1,full_sample,6,20,-7.701485585880462,-2.1000703954896807,7.259648789233546,28.05830386914525,37.418023053868474,43.019438244259256,15.418066081704948,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.658976329189397,17.658976329189397,W2,full_sample,6,20,-7.701485585880462,-2.1000703954896807,7.259648789233546,28.05830386914525,37.418023053868474,43.019438244259256,15.418066081704948,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1008.8671555661933,1008.8671555661933,W1,full_sample,6,20,-190.10441729085485,74.71479631571619,517.2160910472394,1500.5182200851473,1943.0195148166704,2207.8387284232417,728.9229589864419,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+16.2 m=0.857 rev=3073 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1008.8671555661933,1008.8671555661933,W2,full_sample,6,20,-190.10441729085485,74.71479631571619,517.2160910472394,1500.5182200851473,1943.0195148166704,2207.8387284232417,728.9229589864419,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+16.2 m=0.857 rev=3073 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.83425117161186,32.83425117161186,W1,full_sample,6,20,13.394603749495769,17.68827697716584,24.862816681149553,40.80568566207417,47.98022536605788,52.27389859372795,11.81846646023149,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+16.2 m=0.857 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.83425117161186,32.83425117161186,W2,full_sample,6,20,13.394603749495769,17.68827697716584,24.862816681149553,40.80568566207417,47.98022536605788,52.27389859372795,11.81846646023149,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+16.2 m=0.857 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,397.7207947368383,397.7207947368383,W1,full_sample,6,20,61.46297627674856,135.73290316206186,259.8346945645239,535.6068949091526,659.7086863116148,733.9786131969281,204.43023801655895,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,397.7207947368383,397.7207947368383,W2,full_sample,6,20,61.46297627674856,135.73290316206186,259.8346945645239,535.6068949091526,659.7086863116148,733.9786131969281,204.43023801655895,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.28410881454937,17.28410881454937,W1,full_sample,6,20,-7.819681399129923,-2.2749577931403806,6.990032239735132,27.578185389363608,36.84317542223912,42.38789902822866,15.262020767286137,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.28410881454937,17.28410881454937,W2,full_sample,6,20,-7.819681399129923,-2.2749577931403806,6.990032239735132,27.578185389363608,36.84317542223912,42.38789902822866,15.262020767286137,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1001.4957527620317,1001.4957527620317,W1,full_sample,6,20,-184.269490981135,77.63281469388772,515.260084165898,1487.7314213581653,1925.3586908301756,2187.2609965051984,720.8940809771823,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+9.5 m=0.762 rev=3073 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1001.4957527620317,1001.4957527620317,W2,full_sample,6,20,-184.269490981135,77.63281469388772,515.260084165898,1487.7314213581653,1925.3586908301756,2187.2609965051984,720.8940809771823,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+9.5 m=0.762 rev=3073 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.59434397488769,32.59434397488769,W1,full_sample,6,20,13.388296443365949,17.63037400294327,24.71869960779632,40.46998834197906,47.558313946832115,51.80039150640944,11.676447810810814,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+9.5 m=0.762 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.59434397488769,32.59434397488769,W2,full_sample,6,20,13.388296443365949,17.63037400294327,24.71869960779632,40.46998834197906,47.558313946832115,51.80039150640944,11.676447810810814,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+9.5 m=0.762 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,406.34678797972697,406.34678797972697,W1,full_sample,6,20,59.88523829036938,136.408883396498,264.2765391299085,548.4170368295455,676.284692562956,752.8083376690846,210.63366612838382,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,406.34678797972697,406.34678797972697,W2,full_sample,6,20,59.88523829036938,136.408883396498,264.2765391299085,548.4170368295455,676.284692562956,752.8083376690846,210.63366612838382,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.658976329189397,17.658976329189397,W1,full_sample,6,20,-7.701485585880462,-2.1000703954896807,7.259648789233546,28.05830386914525,37.418023053868474,43.019438244259256,15.418066081704948,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.658976329189397,17.658976329189397,W2,full_sample,6,20,-7.701485585880462,-2.1000703954896807,7.259648789233546,28.05830386914525,37.418023053868474,43.019438244259256,15.418066081704948,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1008.8671555661933,1008.8671555661933,W1,full_sample,6,20,-190.10441729085485,74.71479631571619,517.2160910472394,1500.5182200851473,1943.0195148166704,2207.8387284232417,728.9229589864419,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+16.2 m=0.857 rev=3073 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1008.8671555661933,1008.8671555661933,W2,full_sample,6,20,-190.10441729085485,74.71479631571619,517.2160910472394,1500.5182200851473,1943.0195148166704,2207.8387284232417,728.9229589864419,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+16.2 m=0.857 rev=3073 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.83425117161186,32.83425117161186,W1,full_sample,6,20,13.394603749495769,17.68827697716584,24.862816681149553,40.80568566207417,47.98022536605788,52.27389859372795,11.81846646023149,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+16.2 m=0.857 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.83425117161186,32.83425117161186,W2,full_sample,6,20,13.394603749495769,17.68827697716584,24.862816681149553,40.80568566207417,47.98022536605788,52.27389859372795,11.81846646023149,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+16.2 m=0.857 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,394.161906265155,394.161906265155,W1,full_sample,6,20,60.68220355280928,134.33852253925264,257.4150020468201,530.9088104834899,653.9852899910574,727.6416089775007,202.7412635678763,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+11.4 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,394.161906265155,394.161906265155,W2,full_sample,6,20,60.68220355280928,134.33852253925264,257.4150020468201,530.9088104834899,653.9852899910574,727.6416089775007,202.7412635678763,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+11.4 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.12944701054659,17.12944701054659,W1,full_sample,6,20,-8.031056209695738,-2.47380629020612,6.812114663302031,27.446779357791144,36.7327003112993,42.28995023078892,15.29649982708439,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+11.4 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.12944701054659,17.12944701054659,W2,full_sample,6,20,-8.031056209695738,-2.47380629020612,6.812114663302031,27.446779357791144,36.7327003112993,42.28995023078892,15.29649982708439,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+11.4 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,994.1365115387167,994.1365115387167,W1,full_sample,6,20,-186.2653287140359,74.45235146465282,510.10016367311823,1478.1728594043152,1913.8206716127806,2174.5383517914693,717.6333631828857,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+2.2 m=0.762 rev=3073 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,994.1365115387167,994.1365115387167,W2,full_sample,6,20,-186.2653287140359,74.45235146465282,510.10016367311823,1478.1728594043152,1913.8206716127806,2174.5383517914693,717.6333631828857,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+2.2 m=0.762 rev=3073 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.35483258488393,32.35483258488393,W1,full_sample,6,20,13.026790919601602,17.295813563865224,24.429163223800806,40.28050194596705,47.413851605902636,51.68287425016626,11.750614977883718,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+2.2 m=0.762 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.35483258488393,32.35483258488393,W2,full_sample,6,20,13.026790919601602,17.295813563865224,24.429163223800806,40.28050194596705,47.413851605902636,51.68287425016626,11.750614977883718,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+2.2 m=0.762 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,400.74734776726314,400.74734776726314,W1,full_sample,6,20,209.02717490377646,251.37278722654483,322.1304487414765,479.3642467930497,550.1219083079815,592.4675206307498,116.5575889076621,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+17.0 m=0.765 rev=2301 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,400.74734776726314,400.74734776726314,W2,full_sample,6,20,209.02717490377646,251.37278722654483,322.1304487414765,479.3642467930497,550.1219083079815,592.4675206307498,116.5575889076621,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+17.0 m=0.765 rev=2301 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.415636440469658,17.415636440469658,W1,full_sample,6,20,-6.491604379966443,-1.2111649959997877,7.6122176896234155,27.219055191315903,36.042437876939104,41.322877260905756,14.534570388944056,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+17.0 m=0.765 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.415636440469658,17.415636440469658,W2,full_sample,6,20,-6.491604379966443,-1.2111649959997877,7.6122176896234155,27.219055191315903,36.042437876939104,41.322877260905756,14.534570388944056,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+17.0 m=0.765 rev=2301 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1004.1837665450524,1004.1837665450524,W1,full_sample,6,20,-517.0511710091424,-181.05301309287086,380.38517668380854,1627.9823564062963,2189.420546182976,2525.4187040992474,924.8451732289462,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+11.9 m=0.804 rev=3073 leg=naive; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1004.1837665450524,1004.1837665450524,W2,full_sample,6,20,-517.0511710091424,-181.05301309287086,380.38517668380854,1627.9823564062963,2189.420546182976,2525.4187040992474,924.8451732289462,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+11.9 m=0.804 rev=3073 leg=naive; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.68182716751371,32.68182716751371,W1,full_sample,6,20,14.588857225103819,18.585087144499568,25.262612121990816,40.10104221303661,46.77856719052785,50.7747971099236,10.999744686062382,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+11.9 m=0.804 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.68182716751371,32.68182716751371,W2,full_sample,6,20,14.588857225103819,18.585087144499568,25.262612121990816,40.10104221303661,46.77856719052785,50.7747971099236,10.999744686062382,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+11.9 m=0.804 rev=3073 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-05-01,0,995.6919192646616,995.6919192646616,W1,full_sample,6,21,153.87223806893834,339.80660967506594,650.4947921912991,1340.8890463380242,1651.5772288542573,1837.511600460385,511.79002642072743,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,a=+20.5 m=0.631 rev=3082 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-05-01,0,995.6919192646616,995.6919192646616,W2,full_sample,6,21,153.87223806893834,339.80660967506594,650.4947921912991,1340.8890463380242,1651.5772288542573,1837.511600460385,511.79002642072743,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,a=+20.5 m=0.631 rev=3082 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,32.30849598891691,32.30849598891691,W1,full_sample,6,21,7.204705775237617,12.74942938122716,22.014419414102672,42.602572563731144,51.86756259660666,57.412286202596206,15.262020767286137,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,a=+20.5 m=0.631 rev=3082 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,32.30849598891691,32.30849598891691,W2,full_sample,6,21,7.204705775237617,12.74942938122716,22.014419414102672,42.602572563731144,51.86756259660666,57.412286202596206,15.262020767286137,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,a=+20.5 m=0.631 rev=3082 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q3,2025-05-01,1,1976.244328605121,1976.244328605121,W1,full_sample,6,21,-363.6176543755648,153.1922719884992,1016.7589990083659,2935.7296582018757,3799.296385221743,4316.106311585807,1422.5350782837274,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,a=+13.1 m=0.718 rev=3958 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q3,2025-05-01,1,1976.244328605121,1976.244328605121,W2,full_sample,6,21,-363.6176543755648,153.1922719884992,1016.7589990083659,2935.7296582018757,3799.296385221743,4316.106311585807,1422.5350782837274,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,a=+13.1 m=0.718 rev=3958 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,49.92408810968905,49.92408810968905,W1,full_sample,6,21,30.718040578167308,34.96011813774463,42.048443742597684,57.79973247678042,64.88805808163347,69.1301356412108,11.676447810810814,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,a=+13.1 m=0.718 rev=3958 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,49.92408810968905,49.92408810968905,W2,full_sample,6,21,30.718040578167308,34.96011813774463,42.048443742597684,57.79973247678042,64.88805808163347,69.1301356412108,11.676447810810814,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,a=+13.1 m=0.718 rev=3958 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-05-01,0,1006.3173155772246,1006.3173155772246,W1,full_sample,6,21,148.3057182233062,337.8164302539019,654.4805208119848,1358.1541103424645,1674.8182009005473,1864.328912931143,521.6340124708447,,,,,,LSEG,2025-04-30,2025-05-01,ew,a=+26.3 m=0.742 rev=3082 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-05-01,0,1006.3173155772246,1006.3173155772246,W2,full_sample,6,21,148.3057182233062,337.8164302539019,654.4805208119848,1358.1541103424645,1674.8182009005473,1864.328912931143,521.6340124708447,,,,,,LSEG,2025-04-30,2025-05-01,ew,a=+26.3 m=0.742 rev=3082 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,32.65327188545991,32.65327188545991,W1,full_sample,6,21,7.292809970390049,12.894225160780831,22.25394434550406,43.05259942541576,52.41231861013898,58.013733800529764,15.418066081704948,,,,,,LSEG,2025-04-30,2025-05-01,ew,a=+26.3 m=0.742 rev=3082 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,32.65327188545991,32.65327188545991,W2,full_sample,6,21,7.292809970390049,12.894225160780831,22.25394434550406,43.05259942541576,52.41231861013898,58.013733800529764,15.418066081704948,,,,,,LSEG,2025-04-30,2025-05-01,ew,a=+26.3 m=0.742 rev=3082 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q3,2025-05-01,1,1967.1714159300398,1967.1714159300398,W1,full_sample,6,21,-370.6810888562716,145.6850000997664,1008.510094271219,2925.8327375888603,3788.657831760313,4305.023920716351,1421.3134022868799,,,,,,LSEG,2025-04-30,2025-05-01,ew,a=+19.5 m=0.834 rev=3958 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q3,2025-05-01,1,1967.1714159300398,1967.1714159300398,W2,full_sample,6,21,-370.6810888562716,145.6850000997664,1008.510094271219,2925.8327375888603,3788.657831760313,4305.023920716351,1421.3134022868799,,,,,,LSEG,2025-04-30,2025-05-01,ew,a=+19.5 m=0.834 rev=3958 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,49.694887253678516,49.694887253678516,W1,full_sample,6,21,30.255239831562424,34.5489130592325,41.72345276321621,57.666321744140824,64.84086144812453,69.13453467579461,11.81846646023149,,,,,,LSEG,2025-04-30,2025-05-01,ew,a=+19.5 m=0.834 rev=3958 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,49.694887253678516,49.694887253678516,W2,full_sample,6,21,30.255239831562424,34.5489130592325,41.72345276321621,57.666321744140824,64.84086144812453,69.13453467579461,11.81846646023149,,,,,,LSEG,2025-04-30,2025-05-01,ew,a=+19.5 m=0.834 rev=3958 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-05-01,0,995.6919192646616,995.6919192646616,W1,full_sample,6,21,153.87223806893834,339.80660967506594,650.4947921912991,1340.8890463380242,1651.5772288542573,1837.511600460385,511.79002642072743,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4_usd,a=+20.5 m=0.631 rev=3082 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-05-01,0,995.6919192646616,995.6919192646616,W2,full_sample,6,21,153.87223806893834,339.80660967506594,650.4947921912991,1340.8890463380242,1651.5772288542573,1837.511600460385,511.79002642072743,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4_usd,a=+20.5 m=0.631 rev=3082 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,32.30849598891691,32.30849598891691,W1,full_sample,6,21,7.204705775237617,12.74942938122716,22.014419414102672,42.602572563731144,51.86756259660666,57.412286202596206,15.262020767286137,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4_usd,a=+20.5 m=0.631 rev=3082 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,32.30849598891691,32.30849598891691,W2,full_sample,6,21,7.204705775237617,12.74942938122716,22.014419414102672,42.602572563731144,51.86756259660666,57.412286202596206,15.262020767286137,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4_usd,a=+20.5 m=0.631 rev=3082 leg=guide_cushion; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q3,2025-05-01,1,1976.244328605121,1976.244328605121,W1,full_sample,6,21,-363.6176543755648,153.1922719884992,1016.7589990083659,2935.7296582018757,3799.296385221743,4316.106311585807,1422.5350782837274,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4_usd,a=+13.1 m=0.718 rev=3958 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q3,2025-05-01,1,1976.244328605121,1976.244328605121,W2,full_sample,6,21,-363.6176543755648,153.1922719884992,1016.7589990083659,2935.7296582018757,3799.296385221743,4316.106311585807,1422.5350782837274,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4_usd,a=+13.1 m=0.718 rev=3958 leg=naive; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,49.92408810968905,49.92408810968905,W1,full_sample,6,21,30.718040578167308,34.96011813774463,42.048443742597684,57.79973247678042,64.88805808163347,69.1301356412108,11.676447810810814,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4_usd,a=+13.1 m=0.718 rev=3958 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,49.92408810968905,49.92408810968905,W2,full_sample,6,21,30.718040578167308,34.96011813774463,42.048443742597684,57.79973247678042,64.88805808163347,69.1301356412108,11.676447810810814,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4_usd,a=+13.1 m=0.718 rev=3958 leg=naive; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-05-01,0,1006.3173155772246,1006.3173155772246,W1,full_sample,6,21,148.3057182233062,337.8164302539019,654.4805208119848,1358.1541103424645,1674.8182009005473,1864.328912931143,521.6340124708447,,,,,,LSEG,2025-04-30,2025-05-01,ew_usd,a=+26.3 m=0.742 rev=3082 leg=guide_cushion; sigma relative n=20 (full_sample); street_src=street_pit,1.0
