method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q1,2023-02-14,0,260.8872830051463,260.8872830051463,W1,PIT,5,12,133.36815503940457,161.53355608157736,208.5967062890621,313.1778597212305,360.24100992871524,388.406410970888,77.5261250462038,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+4.806; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-02-12,1,1188.0861262830394,1188.0861262830394,W1,full_sample,5,24,524.0049386617184,670.68185899748,915.7725617145145,1460.3996908515642,1705.4903935685988,1852.1673139043603,403.7326949584635,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,disp=0.0229 ref=0.0595 ratio=0.500 b_pt=+0.943; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-02-12,1,1188.0861262830394,1188.0861262830394,W2,full_sample,5,24,524.0049386617184,670.68185899748,915.7725617145145,1460.3996908515642,1705.4903935685988,1852.1673139043603,403.7326949584635,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,disp=0.0229 ref=0.0595 ratio=0.500 b_pt=+0.943; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,34.602014820389115,34.602014820389115,W1,full_sample,5,24,18.80889118915164,22.297149522457694,28.125876252003618,41.07815338877461,46.90688011832054,50.39513845162659,9.60153740883803,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,disp=0.0229 ref=0.0595 ratio=0.500 b_pt=+0.943; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,34.602014820389115,34.602014820389115,W2,full_sample,5,24,18.80889118915164,22.297149522457694,28.125876252003618,41.07815338877461,46.90688011832054,50.39513845162659,9.60153740883803,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,disp=0.0229 ref=0.0595 ratio=0.500 b_pt=+0.943; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1211.896304083094,1211.896304083094,W1,full_sample,5,25,769.5825778163942,867.2772820187807,1030.5208492404327,1393.2717589257554,1556.5153261474074,1654.210030349794,268.90765173219233,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.112; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1211.896304083094,1211.896304083094,W2,full_sample,5,25,769.5825778163942,867.2772820187807,1030.5208492404327,1393.2717589257554,1556.5153261474074,1654.210030349794,268.90765173219233,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.112; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.48104747888085,34.48104747888085,W1,full_sample,5,25,9.846749844535662,15.287775699495871,24.37949133711018,44.582603620651525,53.67431925826584,59.11534511322604,14.976589546148091,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.112; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.48104747888085,34.48104747888085,W2,full_sample,5,25,9.846749844535662,15.287775699495871,24.37949133711018,44.582603620651525,53.67431925826584,59.11534511322604,14.976589546148091,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.112; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1238.580197201422,1238.580197201422,W1,full_sample,5,25,773.4494144739591,876.183766892823,1047.8483653169,1429.3120290859438,1600.9766275100208,1703.7109799288849,282.7794370916297,,,,,,LSEG,2026-05-06,2026-05-07,ew,disp=0.0198 ref=0.1105 ratio=0.500 b_pt=+2.667; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1238.580197201422,1238.580197201422,W2,full_sample,5,25,773.4494144739591,876.183766892823,1047.8483653169,1429.3120290859438,1600.9766275100208,1703.7109799288849,282.7794370916297,,,,,,LSEG,2026-05-06,2026-05-07,ew,disp=0.0198 ref=0.1105 ratio=0.500 b_pt=+2.667; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.25865418560556,35.25865418560556,W1,full_sample,5,25,10.177441506702085,15.717178368101628,24.97383576941496,45.543472601796154,54.80013000310949,60.339866864509034,15.248294600771452,,,,,,LSEG,2026-05-06,2026-05-07,ew,disp=0.0198 ref=0.1105 ratio=0.500 b_pt=+2.667; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.25865418560556,35.25865418560556,W2,full_sample,5,25,10.177441506702085,15.717178368101628,24.97383576941496,45.543472601796154,54.80013000310949,60.339866864509034,15.248294600771452,,,,,,LSEG,2026-05-06,2026-05-07,ew,disp=0.0198 ref=0.1105 ratio=0.500 b_pt=+2.667; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1194.42026238275,1194.42026238275,W1,full_sample,5,25,753.3227943650405,850.7488612116035,1013.5435471902885,1375.2969775752117,1538.0916635538965,1635.5177304004594,268.16821922034956,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_usd,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.112; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1194.42026238275,1194.42026238275,W2,full_sample,5,25,753.3227943650405,850.7488612116035,1013.5435471902885,1375.2969775752117,1538.0916635538965,1635.5177304004594,268.16821922034956,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_usd,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.112; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.48104747888085,34.48104747888085,W1,full_sample,5,25,9.846749844535662,15.287775699495871,24.37949133711018,44.582603620651525,53.67431925826584,59.11534511322604,14.976589546148091,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_usd,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.112; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.48104747888085,34.48104747888085,W2,full_sample,5,25,9.846749844535662,15.287775699495871,24.37949133711018,44.582603620651525,53.67431925826584,59.11534511322604,14.976589546148091,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_usd,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.112; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1210.7830918421053,1210.7830918421053,W1,full_sample,5,25,744.1260455451757,847.1975068057942,1019.425399323643,1402.1407843605675,1574.3686768784162,1677.4401381390348,283.70733945598505,,,,,,LSEG,2026-05-06,2026-05-07,ew_usd,disp=0.0198 ref=0.1105 ratio=0.500 b_pt=+2.667; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1210.7830918421053,1210.7830918421053,W2,full_sample,5,25,744.1260455451757,847.1975068057942,1019.425399323643,1402.1407843605675,1574.3686768784162,1677.4401381390348,283.70733945598505,,,,,,LSEG,2026-05-06,2026-05-07,ew_usd,disp=0.0198 ref=0.1105 ratio=0.500 b_pt=+2.667; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.25865418560556,35.25865418560556,W1,full_sample,5,25,10.177441506702085,15.717178368101628,24.97383576941496,45.543472601796154,54.80013000310949,60.339866864509034,15.248294600771452,,,,,,LSEG,2026-05-06,2026-05-07,ew_usd,disp=0.0198 ref=0.1105 ratio=0.500 b_pt=+2.667; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.25865418560556,35.25865418560556,W2,full_sample,5,25,10.177441506702085,15.717178368101628,24.97383576941496,45.543472601796154,54.80013000310949,60.339866864509034,15.248294600771452,,,,,,LSEG,2026-05-06,2026-05-07,ew_usd,disp=0.0198 ref=0.1105 ratio=0.500 b_pt=+2.667; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1218.1570887621726,1218.1570887621726,W1,full_sample,5,25,780.6087928709358,877.250947077062,1038.7357494048388,1397.5784281195065,1559.063230447283,1655.7053846534095,266.01047577842974,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_med,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+0.636; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1218.1570887621726,1218.1570887621726,W2,full_sample,5,25,780.6087928709358,877.250947077062,1038.7357494048388,1397.5784281195065,1559.063230447283,1655.7053846534095,266.01047577842974,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_med,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+0.636; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.242964641931856,34.242964641931856,W1,full_sample,5,25,9.797434808221148,15.196767147129808,24.21881474750672,44.26711453635699,53.28916213673391,58.688494475642564,14.861826872107399,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_med,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+0.636; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.242964641931856,34.242964641931856,W2,full_sample,5,25,9.797434808221148,15.196767147129808,24.21881474750672,44.26711453635699,53.28916213673391,58.688494475642564,14.861826872107399,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_med,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+0.636; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1215.7313256365226,1215.7313256365226,W1,full_sample,5,25,826.6925826146075,912.6203363010881,1056.2018451417875,1375.2608061312576,1518.8423149719572,1604.7700686584376,236.51876169854032,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_from21,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.609; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q2,2026-05-07,0,1215.7313256365226,1215.7313256365226,W2,full_sample,5,25,826.6925826146075,912.6203363010881,1056.2018451417875,1375.2608061312576,1518.8423149719572,1604.7700686584376,236.51876169854032,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_from21,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.609; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.729433549222676,34.729433549222676,W1,full_sample,5,25,11.145435338823042,16.354479490632514,25.058563873700727,44.400303224744626,53.10438760781284,58.31343175962231,14.338052835807394,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_from21,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.609; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.729433549222676,34.729433549222676,W2,full_sample,5,25,11.145435338823042,16.354479490632514,25.058563873700727,44.400303224744626,53.10438760781284,58.31343175962231,14.338052835807394,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_from21,disp=0.0198 ref=0.0665 ratio=0.500 b_pt=+1.609; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-08-06,0,2396.934882379537,2396.934882379537,LIVE,full_sample,5,26,1522.1098698170479,1715.3341939918953,2038.2035676168007,2755.6661971422736,3078.5355707671793,3271.7598949420267,531.8558431146647,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4,disp=0.0132 ref=0.0578 ratio=0.500 b_pt=+1.057; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,50.93831622126029,50.93831622126029,LIVE,full_sample,5,26,26.304018586915095,31.745044441875304,40.836760079489615,61.03987236303096,70.13158800064527,75.57261385560548,14.976589546148091,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4,disp=0.0132 ref=0.0578 ratio=0.500 b_pt=+1.057; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-08-06,1,912.1597338175424,912.1597338175424,LIVE,full_sample,5,26,364.466949374091,485.4369337822207,687.5724737048474,1136.7469939302373,1338.882533852864,1459.8525182609937,332.9735700911762,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4,disp=0.0261 ref=0.0481 ratio=0.543 b_pt=+0.592; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,28.852402955969325,28.852402955969325,LIVE,full_sample,5,26,12.619722138134524,16.205066333295033,22.19601928119439,35.50878663074426,41.49973957864361,45.08508377380413,9.86876920344579,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4,disp=0.0261 ref=0.0481 ratio=0.543 b_pt=+0.592; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-08-06,0,2449.1324408009677,2449.1324408009677,LIVE,full_sample,5,26,1529.396365763656,1732.5402847946827,2071.9848664918873,2826.280015110048,3165.724596807253,3368.86851583828,559.1598303746493,,,,,,LSEG,2026-08-05,2026-08-06,ew,disp=0.0132 ref=0.1057 ratio=0.500 b_pt=+2.585; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,51.702391922020325,51.702391922020325,LIVE,full_sample,5,26,26.621179243116853,32.160916104516396,41.41757350582973,61.98721033821092,71.24386773952426,76.7836046009238,15.248294600771452,,,,,,LSEG,2026-08-05,2026-08-06,ew,disp=0.0132 ref=0.1057 ratio=0.500 b_pt=+2.585; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-08-06,1,943.6377494381848,943.6377494381848,LIVE,full_sample,5,26,364.5581260148988,492.4605833893639,706.17998167905,1181.0955171973194,1394.8149154870057,1522.7173728614707,352.05541328108126,,,,,,LSEG,2026-08-05,2026-08-06,ew,disp=0.0261 ref=0.1019 ratio=0.500 b_pt=+2.579; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,29.820183072517782,29.820183072517782,LIVE,full_sample,5,26,13.141711321965577,16.82551823876831,22.98099807735696,36.6593680676786,42.814847906267254,46.498654823069984,10.139790846595657,,,,,,LSEG,2026-08-05,2026-08-06,ew,disp=0.0261 ref=0.1019 ratio=0.500 b_pt=+2.579; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-08-06,0,2346.1674400600364,2346.1674400600364,LIVE,full_sample,5,26,1479.731605078827,1671.102995072269,1990.8761969233906,2701.4586831966826,3021.2318850478036,3212.603275041246,526.7555852900044,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_usd,disp=0.0132 ref=0.0578 ratio=0.500 b_pt=+1.057; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,50.93831622126029,50.93831622126029,LIVE,full_sample,5,26,26.304018586915095,31.745044441875304,40.836760079489615,61.03987236303096,70.13158800064527,75.57261385560548,14.976589546148091,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_usd,disp=0.0132 ref=0.0578 ratio=0.500 b_pt=+1.057; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-08-06,1,905.3230149470483,905.3230149470483,LIVE,full_sample,5,26,353.0624994290567,475.0413675993292,678.8627080532003,1131.7833218408962,1335.6046622947674,1457.5835304650398,335.75055340427855,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_usd,disp=0.0261 ref=0.0481 ratio=0.543 b_pt=+0.592; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,28.852402955969325,28.852402955969325,LIVE,full_sample,5,26,12.619722138134524,16.205066333295033,22.19601928119439,35.50878663074426,41.49973957864361,45.08508377380413,9.86876920344579,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_usd,disp=0.0261 ref=0.0481 ratio=0.543 b_pt=+0.592; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-08-06,0,2360.7832222499997,2360.7832222499997,LIVE,full_sample,5,26,1450.895949405427,1651.8645440912464,1987.6742541864019,2733.8921903135974,3069.701900408753,3270.6704950945723,553.1721837954258,,,,,,LSEG,2026-08-05,2026-08-06,ew_usd,disp=0.0132 ref=0.1057 ratio=0.500 b_pt=+2.585; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,51.702391922020325,51.702391922020325,LIVE,full_sample,5,26,26.621179243116853,32.160916104516396,41.41757350582973,61.98721033821092,71.24386773952426,76.7836046009238,15.248294600771452,,,,,,LSEG,2026-08-05,2026-08-06,ew_usd,disp=0.0132 ref=0.1057 ratio=0.500 b_pt=+2.585; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-08-06,1,924.9446795,924.9446795,LIVE,full_sample,5,26,352.24230185481343,478.7362043893103,690.1019693005954,1159.7873896994045,1371.1531546106896,1497.6470571451864,348.17832314150525,,,,,,LSEG,2026-08-05,2026-08-06,ew_usd,disp=0.0261 ref=0.1019 ratio=0.500 b_pt=+2.579; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,29.820183072517782,29.820183072517782,LIVE,full_sample,5,26,13.141711321965577,16.82551823876831,22.98099807735696,36.6593680676786,42.814847906267254,46.498654823069984,10.139790846595657,,,,,,LSEG,2026-08-05,2026-08-06,ew_usd,disp=0.0261 ref=0.1019 ratio=0.500 b_pt=+2.579; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-08-06,0,2388.148256982053,2388.148256982053,LIVE,full_sample,5,26,1530.3523209587868,1719.8153994463685,2036.3998964426041,2739.8966175215023,3056.481114517738,3245.9441930053194,521.5028996914956,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_med,disp=0.0132 ref=0.0578 ratio=0.500 b_pt=+0.684; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,50.75187246047966,50.75187246047966,LIVE,full_sample,5,26,26.306342626768952,31.705674965677613,40.727722566054524,60.776022354904796,69.7980699552817,75.19740229419037,14.861826872107399,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_med,disp=0.0132 ref=0.0578 ratio=0.500 b_pt=+0.684; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-08-06,1,909.8059822531827,909.8059822531827,LIVE,full_sample,5,26,374.30485566537516,492.58204458195013,690.2180413059078,1129.3939232004575,1327.0299199244153,1445.3071088409904,325.5615684055067,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_med,disp=0.0261 ref=0.0481 ratio=0.543 b_pt=+0.615; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,28.864852939316126,28.864852939316126,LIVE,full_sample,5,26,12.807864779664818,16.354403391248617,22.280513910452388,35.44919196817986,41.375302487383635,44.921841098967434,9.761955651586398,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_med,disp=0.0261 ref=0.0481 ratio=0.543 b_pt=+0.615; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-08-06,0,2403.29583827999,2403.29583827999,LIVE,full_sample,5,26,1634.2318417224283,1804.0965219134596,2087.9329546632257,2718.6587218967547,3002.495154646521,3172.359834837552,467.5577108845391,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_from21,disp=0.0132 ref=0.0578 ratio=0.500 b_pt=+1.474; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,51.1469786508097,51.1469786508097,LIVE,full_sample,5,26,27.562980440410065,32.77202459221954,41.47610897528775,60.81784832633165,69.52193270939986,74.73097686120934,14.338052835807394,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_from21,disp=0.0132 ref=0.0578 ratio=0.500 b_pt=+1.474; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-08-06,1,916.2835044408213,916.2835044408213,LIVE,full_sample,5,26,404.12649463669703,517.2476224848149,706.2680672349017,1126.2989416467408,1315.3193863968277,1428.4405142449455,311.36935312192026,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_from21,disp=0.0261 ref=0.0481 ratio=0.543 b_pt=+0.855; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,28.995002874507534,28.995002874507534,LIVE,full_sample,5,26,13.20187924327006,16.690137576576113,22.518864306122037,35.47114144289303,41.299868172438956,44.78812650574501,9.60153740883803,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_from21,disp=0.0261 ref=0.0481 ratio=0.543 b_pt=+0.855; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-09-11,0,2435.8260685007235,2435.8260685007235,LIVE,full_sample,5,26,1546.80668518701,1743.1661479965642,2071.274200817465,2800.377936183982,3128.485989004883,3324.845451814437,540.48540778756,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+1.057; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,50.30421720561177,50.30421720561177,LIVE,full_sample,5,26,25.66991957126658,31.110945426226788,40.2026610638411,60.40577334738244,69.49748898499675,74.93851483995697,14.976589546148091,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+1.057; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-09-11,1,941.8885131079159,941.8885131079159,LIVE,full_sample,5,26,376.34552403034235,501.2581183059107,709.9815864502214,1173.7954397656104,1382.518907909921,1507.4315021854893,343.8257239495138,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.279337157319897,29.279337157319897,LIVE,full_sample,5,26,13.046656339485097,16.632000534645606,22.62295348254496,35.93572083209483,41.92667377999419,45.5120179751547,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q1,2026-09-11,2,542.2813417357883,542.2813417357883,LIVE,full_sample,5,26,216.6765523597054,288.5935237217846,408.7636296120935,675.799053859483,795.9691597497919,867.886131111871,197.95365620438218,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,18.1369394915743,18.1369394915743,LIVE,full_sample,5,26,1.9042586737394984,5.489602868900008,11.480555816799363,24.793323166349236,30.78427611424859,34.3696203094091,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q2,2026-09-11,3,1363.4941324246518,1363.4941324246518,LIVE,full_sample,5,26,544.8043018238396,725.6299377567886,1027.7816469596423,1699.2066178896612,2001.3583270925149,2182.1839630254635,497.72807573045264,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,33.78506001733048,33.78506001733048,LIVE,full_sample,5,26,17.55237919949568,21.137723394656188,27.128676342555543,40.441443692105416,46.43239664000477,50.017740835165284,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
