market,dump_date,snapshot,quarter,region,segment,n_listings_dump,scope_ratio,short_stay_only,scope_ok,level,n_listings,n_listings_min28,share_listings_min28,runs_le90,nights_le90,runs_le30,nights_le30,runs_over90,runs_over30,mean_run_cap30,mean_run_cap90,share_runs_at_cap90,share_runs_over30,share_runs_lt7,share_nights_lt7,share_runs_n7_27,share_nights_n7_27,share_runs_ge28,share_nights_ge28,w_nights,w_runs,w_mean_run_cap90,w_share_nights_lt7,w_share_runs_lt7,w_share_nights_n7_27,w_share_runs_n7_27,w_share_nights_ge28,w_share_runs_ge28,reg_min_market,n_regions,regions
los-angeles,2026-08-10,2026-08-20,3Q26,na,private,39552.0,0.9496962566331308,False,True,market,4851,1273.0,0.26242011956297673,17049.0,122058.0,16294.0,82571.0,2651.0,3406.0,5.067570884988339,7.159246876649657,0.13456852791878174,0.17289340101522843,0.74913484661857,0.2905831653803929,0.1995424951610065,0.35735470022448346,0.051322658220423485,0.3520621343951236,453863.0,113277.08840473712,4.006661950723479,0.4864744405687873,0.8676239678790748,0.3597094624870234,0.11847950794964254,0.15381609694418924,0.013896524171282568,True,,
nashville,2025-09-23,2025-09-15,3Q25,na,all,9199.0,0.9070203115756261,False,True,market,7585,661.0,0.08714568226763349,55725.0,277352.0,54872.0,231133.0,3055.0,3908.0,4.212221169266657,4.9771556751906685,0.05197346036066689,0.066485199047295,0.8626110363391656,0.5600284115492227,0.11938986092418125,0.2576076610228158,0.017999102736653207,0.1823639274279616,923112.0,225997.91988783423,4.084603966523908,0.6617615555204499,0.8963653231914104,0.2449925131083609,0.09546021760991719,0.09324593137118915,0.0081744591986725,False,,
nashville,2025-09-23,2025-09-15,3Q25,na,entire,9199.0,0.9070203115756261,False,True,market,7107,549.0,0.07724778387505277,53037.0,263377.0,52267.0,221391.0,2744.0,3514.0,4.235770180037117,4.9659105907196865,0.04919237733278357,0.06299636076800344,0.8622848200312989,0.5660668927051337,0.1204442181873032,0.2583938612711057,0.017270961781397892,0.17553924602376061,878797.0,212191.5723623047,4.14152640567414,0.6622957591815543,0.8942996768583504,0.2467924802672754,0.09760945732220438,0.09091176055117044,0.008090865819445183,False,,
nashville,2025-09-23,2025-09-15,3Q25,na,private,9199.0,0.9070203115756261,False,True,market,478,112.0,0.23430962343096234,2688.0,13975.0,2605.0,9742.0,311.0,394.0,3.7397312859884835,5.199032738095238,0.10370123374458153,0.13137712570856952,0.8690476190476191,0.4462254025044723,0.09858630952380952,0.2427906976744186,0.03236607142857143,0.31098389982110913,44315.0,13806.347525529563,3.2097555068823485,0.6511679286499237,0.9281125135722056,0.20929792348063636,0.06242826958090798,0.13953414786944,0.00945921684688635,False,,
nashville,2025-12-27,2025-12-15,4Q25,na,all,6331.0,0.6242358509169789,False,False,market,5626,459.0,0.08158549591183789,35261.0,178182.0,34592.0,142085.0,2113.0,2782.0,4.1074525901942645,5.053231615666033,0.05653662974260181,0.07443677422807299,0.8591645160375486,0.544650974845944,0.11911176654093758,0.23693751332906804,0.021723717421513855,0.21841151182498794,740687.0,197122.0374429179,3.7575047904752212,0.6886049762782306,0.9053855312068121,0.21877093154959393,0.08718455975194701,0.09262409217217552,0.007429909041240819,False,,
nashville,2025-12-27,2025-12-15,4Q25,na,entire,6331.0,0.6242358509169789,False,False,market,5283,375.0,0.0709823963657013,33742.0,168850.0,33136.0,136245.0,1879.0,2485.0,4.111691211974891,5.004149131646019,0.052749782431711634,0.0697622189158081,0.8600557169106752,0.5537340835060705,0.1193171714776836,0.23766656795972757,0.02062711161164128,0.20859934853420195,704390.0,186264.3937231775,3.781667477719068,0.6923371599959115,0.9043900331242257,0.21916446697257388,0.08845877968877414,0.08849837303151457,0.00715118718700015,False,,
nashville,2025-12-27,2025-12-15,4Q25,na,private,6331.0,0.6242358509169789,False,False,market,343,84.0,0.24489795918367346,1519.0,9332.0,1456.0,5840.0,234.0,297.0,4.010989010989011,6.14351547070441,0.13348545350827154,0.16942384483742157,0.8393680052666228,0.38030432918988427,0.11454904542462147,0.22374624946420918,0.04608294930875576,0.39594942134590655,36297.0,10857.643719740377,3.3429905177315873,0.6161771478379389,0.9224634397836448,0.21113387017832647,0.06532513885645645,0.17268898198373464,0.012211421359898837,False,,
nashville,2026-03-28,2026-03-15,1Q26,na,all,5979.0,0.589528692565569,True,False,market,5535,0.0,0.0,65337.0,292897.0,64817.0,261983.0,1509.0,2029.0,4.0418871592329175,4.482865757534016,0.022574275199712772,0.030353349489872245,0.8776803342669544,0.6278896676988839,0.112845707638857,0.25669774698955605,0.009473958094188592,0.11541258531156004,728509.0,188511.39413879754,3.8645356336583663,0.7040864706313046,0.9025072523250333,0.24022884851278004,0.09344480614294481,0.055684680855915325,0.004047941532021969,False,,
nashville,2026-03-28,2026-03-15,1Q26,na,entire,5979.0,0.589528692565569,True,False,market,5323,0.0,0.0,63241.0,283633.0,62755.0,254572.0,1428.0,1914.0,4.056601067644013,4.4849543808605175,0.0220816774652461,0.029596870216023134,0.8777691687354723,0.6312453064347238,0.11302794073464999,0.2564052842934355,0.009202890529877768,0.11234940927184073,703202.0,180905.69378008405,3.887119223869424,0.7056534285863769,0.9021053049496459,0.23942838949685333,0.0939078063342793,0.054918181916769754,0.003986888716074751,False,,
nashville,2026-03-28,2026-03-15,1Q26,na,private,5979.0,0.589528692565569,True,False,market,212,0.0,0.0,2096.0,9264.0,2062.0,7411.0,81.0,115.0,3.5940834141610085,4.419847328244275,0.03720716582452917,0.05282498851630684,0.875,0.5251511226252159,0.10734732824427481,0.2656519861830743,0.017652671755725192,0.20919689119170984,25307.0,7605.700358713507,3.327372734452642,0.6605456333956486,0.9120677878941491,0.26247108903586436,0.08243209634854465,0.07698327756848697,0.005500115757306251,False,,
nashville,2026-06-26,2026-06-15,2Q26,na,all,10142.0,1.0,False,True,market,8007,639.0,0.07980517047583364,68866.0,325626.0,67853.0,272115.0,2725.0,3738.0,4.010360632543882,4.728400081317341,0.038063443728960346,0.052213267030772025,0.8698486916620684,0.5708020858285272,0.11292945720674934,0.24939040494309422,0.017221851131182297,0.17980750922837857,948439.0,252551.8971407245,3.755422195349893,0.6725989900094883,0.907370554761874,0.22890290794122747,0.08443900843073544,0.09849810204928429,0.008190436807390523,False,,
nashville,2026-06-26,2026-06-15,2Q26,na,entire,10142.0,1.0,False,True,market,7552,547.0,0.0724311440677966,66253.0,309333.0,65377.0,263893.0,2537.0,3413.0,4.036480719519097,4.6689659336181,0.03688036051751708,0.049614769588602996,0.8702247445398699,0.5841892071004386,0.11412313404676015,0.2537556613746351,0.01565212141336996,0.1620551315249262,909244.0,241101.78412131142,3.7712039473855983,0.6778351636069397,0.906477310105657,0.23080420026214238,0.08579152289127763,0.09136063613091795,0.007731167003065279,False,,
nashville,2026-06-26,2026-06-15,2Q26,na,private,10142.0,1.0,False,True,market,455,92.0,0.2021978021978022,2613.0,16293.0,2476.0,8222.0,188.0,325.0,3.3206785137318255,6.2353616532721015,0.06711888611210282,0.11602998928953945,0.8603138155376961,0.3166390474436875,0.08266360505166476,0.1665132265390045,0.05702257941063911,0.516847726017308,39195.0,11450.113019413104,3.423110316338957,0.5511304499803741,0.9261793542825072,0.18479680677939675,0.055959494828230545,0.26407274324022917,0.017861150889262312,False,,
nashville,2026-08-27,2026-08-20,3Q26,na,all,9882.0,0.9743640307631631,False,True,market,7836,605.0,0.07720775906074528,66021.0,311248.0,65178.0,265713.0,2536.0,3379.0,4.0767283439197275,4.714378758273883,0.03699111688084368,0.04928745423516198,0.8737068508504869,0.5939026114224027,0.11141909392466033,0.24679355369351771,0.014874055224852698,0.15930383488407956,944283.0,247571.037165227,3.814190104029789,0.6917505984991218,0.9074732525675386,0.22835950613047926,0.08590469636216867,0.07988989537039891,0.006622051070292795,False,,
nashville,2026-08-27,2026-08-20,3Q26,na,entire,9882.0,0.9743640307631631,False,True,market,7419,519.0,0.06995551961180752,63764.0,298871.0,62999.0,257835.0,2350.0,3115.0,4.092684010857315,4.687143215607553,0.03554466527513084,0.04711558822639683,0.8740198230976727,0.6022531460061364,0.11189699516968822,0.24749473853267798,0.014083181732639108,0.15025211546118558,908269.0,234266.08854067526,3.8770827039368894,0.691779811352794,0.9049449479700976,0.23048221790290996,0.0884760754746207,0.07773797074429611,0.0065789765552817115,False,,
nashville,2026-08-27,2026-08-20,3Q26,na,private,9882.0,0.9743640307631631,False,True,market,417,86.0,0.20623501199040767,2257.0,12377.0,2179.0,7878.0,186.0,264.0,3.6154199173932997,5.483828090385467,0.07613589848546869,0.10806385591485879,0.8648648648648649,0.39225983679405346,0.0979175897208684,0.22986184051062455,0.03721754541426672,0.37787832269532196,36014.0,13304.948624551762,2.7068124061405983,0.6910138536390141,0.9519902248156638,0.17482495571025786,0.040629292162730764,0.13416119065072796,0.007380483021605413,False,,
new-orleans,2025-09-11,2025-09-15,3Q25,na,all,7021.0,1.0,False,True,market,4828,1571.0,0.3253935376967689,34340.0,202346.0,33461.0,158308.0,2514.0,3393.0,4.731119811123397,5.8924286546301685,0.06821511911868454,0.09206599012318879,0.8076587070471754,0.4679163413163591,0.16193942923704135,0.2905468850384984,0.030401863715783344,0.24153677364514248,742497.0,175950.01957247258,4.219931329386244,0.6019204400304323,0.8776661798310702,0.26640124087486833,0.10979128929262791,0.13167831909469932,0.012542530876301946,False,,
new-orleans,2025-09-11,2025-09-15,3Q25,na,entire,7021.0,1.0,False,True,market,4302,1475.0,0.3428637842863784,30013.0,181102.0,29225.0,141861.0,2236.0,3024.0,4.85409751924722,6.0341185486289275,0.0693354832707991,0.09377034946820056,0.7985872788458335,0.4602710074985367,0.1698597274514377,0.2972965511148414,0.03155299370272882,0.2424324413866219,681095.0,157166.2637560341,4.333595414962905,0.5938490655287052,0.8716975722647391,0.27181886444569653,0.11512909494267473,0.13433207002559833,0.013173332792586196,False,,
new-orleans,2025-09-11,2025-09-15,3Q25,na,private,7021.0,1.0,False,True,market,526,96.0,0.18250950570342206,4327.0,21244.0,4236.0,16447.0,278.0,369.0,3.8826723323890464,4.909637162006009,0.06036916395222584,0.08013029315960912,0.8705800785763809,0.5330916964790058,0.10700254217702797,0.23300696667294296,0.022417379246591172,0.23390133684805123,61402.0,18783.75581643845,3.268888320314755,0.6914512829387068,0.9276063387744328,0.20630684124662796,0.0651291365862171,0.10224187581466514,0.007264524639350124,False,,
new-orleans,2025-12-12,2025-12-15,4Q25,na,all,6858.0,0.976783933912548,False,True,market,4729,1322.0,0.2795517022626348,29901.0,198712.0,28918.0,147833.0,2415.0,3398.0,5.112144684971298,6.645664024614561,0.074730783512811,0.10514915212278747,0.7569646500117053,0.3927291758927493,0.2043075482425337,0.32540561214219577,0.038727801745761015,0.28186521196505493,726574.0,152216.72040445957,4.773286391070565,0.5137060835831462,0.8254388275807742,0.34010880008935596,0.15889907149225344,0.1461851163274978,0.01566210092697225,False,,
new-orleans,2025-12-12,2025-12-15,4Q25,na,entire,6858.0,0.976783933912548,False,True,market,4152,1238.0,0.29816955684007707,25556.0,174758.0,24671.0,129597.0,2139.0,3024.0,5.253009606420494,6.838237595867898,0.07723415779021484,0.10918938436540891,0.7451479104711223,0.383919477219927,0.21400062607606823,0.3309605282733838,0.04085146345280952,0.28511999450668923,655694.0,133291.8779259776,4.9192344665151575,0.5039682068897469,0.8169074079013625,0.3458595499787455,0.1664364274251723,0.15017224313150768,0.01665616467346525,False,,
new-orleans,2025-12-12,2025-12-15,4Q25,na,private,6858.0,0.976783933912548,False,True,market,577,84.0,0.14558058925476602,4345.0,23954.0,4247.0,18236.0,276.0,374.0,4.29385448551919,5.513003452243958,0.05972733174637524,0.0809348625838563,0.8264672036823936,0.45700091842698504,0.1472957422324511,0.2848793520915087,0.02623705408515535,0.25811972948150624,70880.0,18924.842478481933,3.7453416101398207,0.6037888618083408,0.885527515332677,0.2869099823978586,0.10581179596868716,0.1093011557938006,0.008660688698635836,False,,
new-orleans,2026-03-19,2026-03-15,1Q26,na,all,5860.0,0.8346389403218915,False,True,market,4463,799.0,0.17902755993726194,37703.0,224304.0,36887.0,180963.0,1939.0,2755.0,4.905874698403231,5.949234808901148,0.04891276928510166,0.06949699813329298,0.8004933294432803,0.46776250089164706,0.17391189030050658,0.31953509522790496,0.025594780256213034,0.21270240388044798,693614.0,146936.97211838426,4.720486546035321,0.5587817759474204,0.8462814167486892,0.32116848241778606,0.14101111065130362,0.1200497416347935,0.012707472600007269,False,,
new-orleans,2026-03-19,2026-03-15,1Q26,na,entire,5860.0,0.8346389403218915,False,True,market,3787,757.0,0.19989437549511488,30596.0,188337.0,29913.0,152726.0,1713.0,2396.0,5.1056731187109285,6.155608576284481,0.05301928255284905,0.0741589030920177,0.7865407242776834,0.4583857659408401,0.18652765067329063,0.33058294440285235,0.026931625049026017,0.21103128965630757,605429.0,123867.03266493783,4.887733135883657,0.5466995746269153,0.8360571881441292,0.33096203916974604,0.1503018547463545,0.1223383862033387,0.013640957109516355,False,,
new-orleans,2026-03-19,2026-03-15,1Q26,na,private,5860.0,0.8346389403218915,False,True,market,676,42.0,0.0621301775147929,7107.0,35967.0,6974.0,28237.0,226.0,359.0,4.048895899053628,5.060785141409878,0.030819582708304923,0.04895677076230738,0.8605600112565077,0.5168626796785942,0.1196003939777684,0.2616843217393722,0.019839594765723934,0.22145299858203354,88184.99999999999,23069.93945344643,3.82250678108416,0.6417314279661558,0.9011773067483322,0.25393138687112377,0.09112728219022262,0.10433718516272049,0.007695411061445162,False,,
new-orleans,2026-06-16,2026-06-15,2Q26,na,all,6866.0,0.977923372738926,False,True,market,4450,777.0,0.1746067415730337,32206.0,179388.0,31471.0,141352.0,2080.0,2815.0,4.491500111213498,5.570018009066634,0.06066616111532404,0.08210348247097941,0.8288828168664224,0.4950777086538676,0.1437620319195181,0.26903694784489485,0.027355151214059494,0.23588534350123755,675036.0,166049.09670189788,4.0652795673551205,0.643045727775493,0.8927056630932781,0.23986032087173811,0.09662691162614889,0.11709395135276889,0.01066742528057299,False,,
new-orleans,2026-06-16,2026-06-15,2Q26,na,entire,6866.0,0.977923372738926,False,True,market,3694,738.0,0.1997834325933947,25768.0,148411.0,25146.0,117057.0,1787.0,2409.0,4.655094249582438,5.759507916796026,0.06485211395391036,0.08742514970059881,0.8186122322260168,0.4858130462027747,0.15185501397081652,0.2754984468806221,0.02953275380316672,0.2386885069166032,583131.0,140704.92796560543,4.144353779439362,0.6387586972554664,0.889399485745959,0.24286442528839508,0.09936719517366731,0.11837687745613847,0.011233319080373793,False,,
new-orleans,2026-06-16,2026-06-15,2Q26,na,private,6866.0,0.977923372738926,False,True,market,756,39.0,0.051587301587301584,6438.0,30977.0,6325.0,24295.0,293.0,406.0,3.841106719367589,4.811587449518484,0.04352993611647601,0.06031793195661863,0.869990680335508,0.5394647641798754,0.11136999068033551,0.23807986570681475,0.01863932898415657,0.22245537011330987,91905.0,25344.168736292442,3.6262779401556586,0.6702466460516869,0.9110607904733256,0.2207994818250094,0.08141349495540293,0.10895387212330368,0.007525714571271473,False,,
new-orleans,2026-08-15,2026-08-20,3Q26,na,all,6786.0,0.966528984475146,False,True,market,4547,795.0,0.17484055421156808,39153.0,213134.0,38314.0,170738.0,2007.0,2846.0,4.456282298898575,5.443618624371057,0.048760932944606414,0.06914480077745384,0.8306387760835696,0.4968986646898195,0.1430541720940924,0.2780035095292164,0.026307051822338008,0.2250978257809641,693441.0,173260.52338630424,4.002302350512319,0.6309491550984182,0.8925126435509995,0.24701346779438488,0.09624869991726762,0.1220373771071969,0.011238656531732838,False,,
new-orleans,2026-08-15,2026-08-20,3Q26,na,entire,6786.0,0.966528984475146,False,True,market,3685,749.0,0.20325644504748983,30169.0,172934.0,29469.0,137721.0,1707.0,2407.0,4.673419525603176,5.7321754118465975,0.05355126113690551,0.07551135650646254,0.8164672345785409,0.4820914337261614,0.15433060426265371,0.2837036094695086,0.029202161158805397,0.23420495680432998,579811.0,138546.03817165512,4.184969903517764,0.6138721503271554,0.8825764967027795,0.2579456980104079,0.10499983146331776,0.12818215166243674,0.01242367183390269,False,,
new-orleans,2026-08-15,2026-08-20,3Q26,na,private,6786.0,0.966528984475146,False,True,market,862,46.0,0.05336426914153132,8984.0,40200.0,8845.0,33017.0,300.0,439.0,3.7328434143583946,4.474621549421193,0.03231365790607497,0.0472856527358897,0.8782279608192342,0.5605970149253732,0.10518699910952806,0.25348258706467663,0.016585040071237758,0.18592039800995025,113630.0,34714.48521464911,3.2732733698165126,0.7180866646771448,0.9321679566573492,0.19123042340661295,0.061322800894786804,0.09068291191624227,0.006509242447863949,False,,
new-york-city,2025-10-01,2025-09-15,4Q25,na,all,33543.0,1.0,False,True,market,10613,6618.0,0.6235748610195044,36002.0,444255.0,31786.0,228698.0,6093.0,10309.0,7.1949285849115965,12.339731126048553,0.14474403135764344,0.24489844399572397,0.5598022332092661,0.1403428211275056,0.28759513360368866,0.28952065818054945,0.15260263318704517,0.570136520691945,1484934.0,223453.79018205398,6.645373966537704,0.26387592623195627,0.7477529815248145,0.3450104753088359,0.19012393571898403,0.3911135984592078,0.06212308275620143,True,,
new-york-city,2025-10-01,2025-09-15,4Q25,na,entire,33543.0,1.0,False,True,market,5753,4364.0,0.7585607509125674,17007.0,261436.0,14174.0,115708.0,3148.0,5981.0,8.163397770565824,15.37225848180161,0.15618953113371373,0.2967501860580501,0.4923854883283354,0.10616747502256767,0.2911742223790204,0.24041830505362688,0.2164402892926442,0.6534142199238054,786979.0,92019.44270849938,8.552312172689463,0.1965384283760879,0.688979957548983,0.3075103396366206,0.2108004790997498,0.49595123198729146,0.10021956335126718,True,,
new-york-city,2025-10-01,2025-09-15,4Q25,na,private,33543.0,1.0,False,True,market,4860,2254.0,0.4637860082304527,18995.0,182819.0,17612.0,112990.0,2945.0,4328.0,6.4155121508062685,9.624585417215057,0.13422971741112125,0.19726526891522334,0.6201632008423269,0.1892144689556337,0.28439062911292445,0.35973832041527415,0.09544617004474862,0.45104721062909214,697955.0,131434.3474735546,5.310293796227298,0.33980230647869636,0.7889009844365912,0.3872937446760362,0.17564793278969648,0.2729039488452674,0.03545108277371236,True,,
new-york-city,2025-12-04,2025-12-15,4Q25,na,all,32996.0,0.9836925737113555,False,True,market,10276,6250.0,0.6082133125729856,31659.0,374564.0,28456.0,209580.0,5977.0,9180.0,7.3650548214787745,11.83120123819451,0.15881071314698691,0.2439154001487937,0.5474904450551186,0.14335066904454247,0.3186771534160902,0.33542999327217776,0.13383240152879117,0.5212193376832798,1453437.0,242353.47615608643,5.997178266442202,0.2801145346822425,0.7458053275124207,0.4176038913935668,0.20993654128603803,0.30228157392419064,0.04425813120154126,True,,
new-york-city,2025-12-04,2025-12-15,4Q25,na,entire,32996.0,0.9836925737113555,False,True,market,5603,4195.0,0.7487060503301802,15618.0,222812.0,13453.0,110606.0,3120.0,5285.0,8.221660596149558,14.266359328979382,0.1665065642010887,0.282047176859857,0.4839928287872967,0.11158734718058273,0.33346139070303493,0.29436924402635406,0.18254578050966833,0.5940434087930632,777790.0,110455.8594496276,7.0416363955296015,0.22603922588932882,0.705282362966281,0.3989895154025935,0.23068960806014938,0.3749712587080777,0.06402802897356956,True,,
new-york-city,2025-12-04,2025-12-15,4Q25,na,private,32996.0,0.9836925737113555,False,True,market,4673,2055.0,0.439760325272844,16041.0,151752.0,15003.0,98974.0,2857.0,3895.0,6.596947277211225,9.46025808864784,0.15118001904963488,0.20610646629272938,0.6093136338133532,0.1899876113659128,0.3042827753880681,0.3957180136011387,0.08640359079857864,0.41429437503294847,675647.0,131897.61670645885,5.12251105722151,0.34236484353589,0.7797407312608605,0.4390323525604471,0.19255716867878658,0.21860280390366296,0.027702100060352872,True,,
new-york-city,2026-03-16,2026-03-15,1Q26,na,all,32778.0,0.9771934531795009,False,True,market,10118,6029.0,0.595868748764578,45664.0,527520.0,40711.0,264386.0,5648.0,10601.0,6.4942153226400725,11.552207428170988,0.1100717181166199,0.20659884627377612,0.5935091100210231,0.1578234000606612,0.27728626489138053,0.29012359720958447,0.12920462508759636,0.5520530027297543,1390323.0,243208.4853947439,5.716589196069418,0.30196159669438366,0.7936041416615056,0.33760347521368345,0.16143510602147182,0.3604349280919329,0.044960752317022575,True,,
new-york-city,2026-03-16,2026-03-15,1Q26,na,entire,32778.0,0.9771934531795009,False,True,market,5451,4060.0,0.7448174646853788,20595.0,303462.0,17321.0,128977.0,3044.0,6318.0,7.446279083193811,14.734741442097597,0.12877025254875418,0.26727018909429334,0.5172129157562515,0.11766547376607285,0.29104151493080843,0.24121306786352162,0.19174556931294004,0.6411214583704056,730518.0,103480.35025499082,7.05948518921608,0.23821685966224918,0.753043232985708,0.30572111248269596,0.17676513480589062,0.45606202785505495,0.07019163220840148,True,,
new-york-city,2026-03-16,2026-03-15,1Q26,na,private,32778.0,0.9771934531795009,False,True,market,4667,1969.0,0.42189843582601244,25069.0,224058.0,23390.0,135409.0,2604.0,4283.0,5.789183411714408,8.937652080258486,0.0940989412062299,0.15477179922668305,0.6561889185847062,0.2122129091574503,0.2659858789740317,0.35636754768854495,0.07782520244126212,0.43141954315400477,659805.0,139728.1351397531,4.7220625920476005,0.37253802125503543,0.8236428810480596,0.37290275281466484,0.15008193977156722,0.2545592259302997,0.026275179180373132,True,,
new-york-city,2026-06-14,2026-06-15,2Q26,na,all,28507.0,0.8498643532182572,False,True,market,10285,6159.0,0.5988332523091882,42373.0,517295.0,37091.0,244501.0,5653.0,10935.0,6.591922568817234,12.208127817242111,0.11770707533419397,0.22768916836713446,0.5831071672999315,0.14737432219526575,0.2694876454345928,0.27009346697725667,0.14740518726547566,0.5825322108274775,1434572.0,203219.80993182177,7.059213373348221,0.26144138144737217,0.7427930914009854,0.3300370186725162,0.19382172211405976,0.4085215998801116,0.06338518648495478,True,,
new-york-city,2026-06-14,2026-06-15,2Q26,na,entire,28507.0,0.8498643532182572,False,True,market,5664,4151.0,0.7328742937853108,19694.0,299616.0,16152.0,119265.0,3059.0,6601.0,7.383915304606241,15.213567584035747,0.13444380960752428,0.2901155891530787,0.5125926678176094,0.11291453059916694,0.273890525033005,0.21936745701164156,0.2135168071493856,0.6677180123891915,771115.0,92359.22422657913,8.349084852729725,0.21512649002398904,0.7092594047734428,0.28494789924711383,0.1981734858020453,0.4999256107288971,0.09256710942451193,True,,
new-york-city,2026-06-14,2026-06-15,2Q26,na,private,28507.0,0.8498643532182572,False,True,market,4621,2008.0,0.43453797879246914,22679.0,217679.0,20939.0,125236.0,2594.0,4334.0,5.98099240651416,9.598262709996032,0.10263918015273217,0.171487358050093,0.6443405793906257,0.19480519480519481,0.26566427091141587,0.33991335866114786,0.08999514969795847,0.4652814465336574,663457.0,110860.58570524261,5.984606664121431,0.3152717088083648,0.7707303899699447,0.3824426701702307,0.1901962179217187,0.30228562102140455,0.039073392108336644,True,,
new-york-city,2026-08-10,2026-08-20,3Q26,na,all,27602.0,0.8228840592672092,False,True,market,10332,5958.0,0.5766550522648084,41774.0,439222.0,37936.0,245841.0,5833.0,9671.0,6.48041438211725,10.51424330923541,0.12252399857163862,0.20314239502594156,0.6161009240197252,0.17612961099398483,0.2705271221333844,0.32312589077960574,0.11337195384689042,0.5007444982264094,1406790.0,243441.7085323283,5.778755039476658,0.31650487153317997,0.7850782991887398,0.36995875528157934,0.1729169890233821,0.3135363731852407,0.0420047117878781,True,,
new-york-city,2026-08-10,2026-08-20,3Q26,na,entire,27602.0,0.8228840592672092,False,True,market,5486,4037.0,0.7358731316077287,18017.0,245664.0,15493.0,117676.0,3128.0,5652.0,7.595430194281288,13.63512238441472,0.1479309529439584,0.2672972333885079,0.5357717711050675,0.13433388693500065,0.2902814008991508,0.2709432395466979,0.17394682799578176,0.5947228735183014,719954.0,103113.02585361875,6.982182842951973,0.26935771063449393,0.7488869934190927,0.3356026221237038,0.18773776862114386,0.3950396672418023,0.06337523795976352,True,,
new-york-city,2026-08-10,2026-08-20,3Q26,na,private,27602.0,0.8228840592672092,False,True,market,4846,1921.0,0.39640940982253403,23757.0,193558.0,22443.0,128165.0,2705.0,4019.0,5.710689301786749,8.147409184661363,0.10222205426649535,0.15187816491572823,0.6770215094498464,0.2291767842197171,0.25554573388895907,0.38935616197728845,0.0674327566611946,0.38146705380299445,686836.0,140328.68267870956,4.894480493147291,0.36592538396650115,0.8116715442493097,0.4059714795586195,0.1620267319450503,0.2281031364748793,0.02630172380564017,True,,
san-diego,2025-09-25,2025-09-15,3Q25,na,all,12600.0,0.9732735980225552,False,True,market,9385,1534.0,0.16345231752797015,47845.0,360677.0,45758.0,253516.0,5342.0,7429.0,5.54036452642161,7.538447068659212,0.10043807697369658,0.13967698873784948,0.7169610199602884,0.3316873546136848,0.23005538718779392,0.33500056837558256,0.05298359285191765,0.3333120770107326,1122586.0,227434.01605524932,4.935875554021331,0.516084449309722,0.8336140508141268,0.3165537168026821,0.14755625174190165,0.16736183388759587,0.018829697443971585,False,,
san-diego,2025-09-25,2025-09-15,3Q25,na,entire,12600.0,0.9732735980225552,False,True,market,8279,1323.0,0.15980190844304867,43724.0,330002.0,41869.0,235265.0,4619.0,6474.0,5.619073777735317,7.547388162107767,0.09554640795978735,0.13391804397741142,0.7111197511664075,0.3351525142271865,0.2374210959656024,0.3429282246774262,0.05145915286799012,0.3219192610953873,1015853.0,200209.9790996855,5.073937895444272,0.5138499100611382,0.8252749981344765,0.3239066990448313,0.155972076778431,0.1622433908940304,0.01875292508709257,False,,
san-diego,2025-09-25,2025-09-15,3Q25,na,private,12600.0,0.9732735980225552,False,True,market,1106,211.0,0.19077757685352623,4121.0,30675.0,3889.0,18251.0,723.0,955.0,4.692980200565698,7.4435816549381215,0.14925681255161025,0.1971511147811726,0.7789371511768988,0.29440912795436025,0.15190487745692793,0.24971475142624286,0.06915797136617326,0.4558761206193969,106733.0,27224.03695556381,3.9205427238514985,0.5373521303389406,0.8949407954636838,0.2465702152648813,0.08566491073981722,0.21607765439617815,0.01939429379649893,False,,
san-diego,2025-12-11,2025-12-15,4Q25,na,all,12606.0,0.9737370616406612,False,True,market,9314,1507.0,0.16179944170066565,43158.0,355889.0,40918.0,238816.0,5029.0,7269.0,5.836453394594066,8.246188423930674,0.10436424761865233,0.15084981426525826,0.6740117707029983,0.2704804025974391,0.2610639974048844,0.3544588340746693,0.06492423189211734,0.37506076332789157,1104173.0,221168.56082894522,4.99245008359928,0.4394466092139624,0.8047805753608646,0.3739204375519167,0.17394983817433576,0.186632953234121,0.02126958646479967,False,,
san-diego,2025-12-11,2025-12-15,4Q25,na,entire,12606.0,0.9737370616406612,False,True,market,8190,1302.0,0.15897435897435896,39220.0,327335.0,37184.0,221695.0,4327.0,6363.0,5.9621073580034425,8.346124426313105,0.09936390566514341,0.14611798746182286,0.6628505864354921,0.2698550414712756,0.2728454869964304,0.3641987566254754,0.06430392656807751,0.36594620190324895,1002698.0,193673.99084271936,5.1772465452745315,0.4361336237264226,0.7928467016139288,0.3817192914665999,0.1857187192461256,0.18214708480697755,0.02143457913994568,False,,
san-diego,2025-12-11,2025-12-15,4Q25,na,private,12606.0,0.9737370616406612,False,True,market,1124,205.0,0.18238434163701067,3938.0,28554.0,3734.0,17121.0,702.0,906.0,4.585163363685056,7.25088877602844,0.15129310344827587,0.19525862068965516,0.7851701371254444,0.27764936611332913,0.14372778059928898,0.24280310989703718,0.07110208227526663,0.4795475239896337,101475.0,27494.56998622584,3.6907287530169297,0.47218298686742505,0.8888437542336425,0.29685815400872856,0.09104888114650214,0.23095885912384637,0.020107364619855336,False,,
