source,market,dump_date,abnb_region,settlement,cdn_path,listings,listings_with_bookings,weight_source,occ_field_nonnull_share,bedrooms_field_nonnull_share,bedrooms_eh_nonnull_share,bedrooms_priv_nonnull_share,est_nights_ltm,bedroom_nights_ltm,bedrooms_per_booked_night,bedrooms_per_listing,bedrooms_cc_per_booked_night,bedrooms_f_per_booked_night,bedrooms_f_per_listing,capacity_per_booked_night,capacity_per_listing,mean_log_capacity_booked,mean_log_capacity_listing,share_bed_ge3_booked,share_bed_ge4_booked,share_cap_ge6_booked,share_cap_le2_booked,share_cap_ge6_listing,share_cap_le2_listing,share_entire_booked,share_entire_listing,scope_ref_listings,scope_ref_n_dumps,scope_vs_peer,partial_scope,scope_unverified,scope_vs_peer_pit,partial_scope_pit,scope_unverified_pit
ws05_repo,new-orleans,2026-04-18,na,urban,,3769,3487,disclosed,1.0,0.9987,0.9984,1.0,572402.0,1329511.0,2.3226875517555845,2.414168214380472,2.471778361813574,2.3708923099500003,2.4108516847970285,5.24238559613698,5.464314141682144,1.4925567350794666,1.5229004797136272,0.3561168549376138,0.1676356826146659,0.4264520389516458,0.2468719536269964,0.4369859379145662,0.2332183603077739,0.8896929081309989,0.8593791456619793,7303,9,0.5160892783787484,True,False,0.5178620500137401,True,False
ws05_repo,new-orleans,2026-05-23,na,urban,,6314,4533,disclosed,1.0,0.9306,0.9756,0.6691,734007.0,1663183.0,2.2658952843773967,2.231707317073171,2.411259336698024,2.3222877983452475,2.2674216027874565,5.066548411663649,5.092492872980678,1.4589740085600604,1.4531991018098718,0.3430471371526429,0.1533432242471802,0.4034825280957811,0.2629906799253958,0.3918276845106113,0.2619575546404815,0.8893130446984838,0.8511244852708267,7303,9,0.8645762015610023,False,False,0.8675460291288816,False,False
ws05_repo,new-orleans,2026-06-16,na,urban,,7189,4536,disclosed,1.0,0.9235,0.9726,0.6903,735132.0,1657074.0,2.2541176278545896,2.175685074419252,2.412248420660868,2.320333627158116,2.234664070107108,5.012765054439202,4.994714146612881,1.4499959228860195,1.434091318881159,0.3385011127253337,0.1468375747484805,0.3996329910818737,0.2680838271222039,0.3750173876756155,0.2712477396021699,0.8816335025546432,0.8234803171512032,7303,9,0.9843899767218951,False,False,0.9877713657598242,False,False
ws05_repo,new-orleans,2026-07-15,na,urban,,7205,4552,disclosed,1.0,0.9256,0.9743,0.6729,737937.0,1662482.0,2.252877955706246,2.179736294240111,2.423394221787037,2.3321021984261527,2.2276891047883414,5.037715956782218,4.991533657182512,1.453044714545241,1.4330067299345184,0.3356926133260698,0.1507540616610903,0.4008025075311307,0.2668994778687069,0.3741845940319223,0.2712005551700208,0.8738781223871415,0.8362248438584317,7303,8,0.98658085718198,False,False,1.0,False,False
ws05_repo,new-orleans,2026-08-15,na,urban,,7303,4634,disclosed,1.0,0.892,0.9733,0.5138,746569.0,1671250.0,2.2385740634824107,2.1734903464329727,2.434401835336064,2.3265498567446548,2.228056962891962,5.000522389759017,4.975352594824045,1.4439744059454287,1.4261862980529618,0.3319947653867224,0.1502526893026632,0.3951838343140419,0.2746604801431616,0.3701218677255922,0.2787895385458031,0.8574612661388298,0.8214432425030809,7303,7,1.0,False,False,1.0,False,False
ws05_repo,new-york-city,2025-10-01,na,urban,,36111,10880,disclosed,1.0,0.8353,0.942,0.7089,1695469.0,2161333.0,1.274769989896601,1.281340865664202,1.6356685946717036,1.290065462712677,1.3406995098446457,2.801758097611929,2.7332391791974744,0.8651909711403857,0.8355465824712938,0.0602505855312011,0.0157891415295708,0.0953051928404471,0.6590176523428031,0.080252554623245,0.6574174074381768,0.533434701548657,0.540500124615768,36445,6,0.9908355055563177,False,False,1.0,False,True
ws05_repo,new-york-city,2025-12-04,na,urban,,36261,10809,disclosed,1.0,0.8342,0.9437,0.7019,1682255.0,2169431.0,1.2895969992658665,1.2841344695402774,1.6514488157511864,1.304811696205391,1.337373486666115,2.85568537469052,2.752102810181738,0.8817548594348319,0.8424538087052335,0.0646988714552787,0.0169605678092798,0.0995247450594588,0.6461071597349985,0.0820716472242905,0.6531259479881967,0.5431828111671536,0.5455723780370094,36445,9,0.9949512964741392,False,False,1.0,False,False
ws05_repo,new-york-city,2026-01-15,na,urban,,36282,10792,disclosed,1.0,0.8379,0.9433,0.7118,1652456.0,2123334.0,1.2849564526982866,1.2810208919023207,1.658269334867041,1.3039079406652885,1.3317209635631997,2.838467105932019,2.746017308858387,0.873579984646178,0.8403144437210581,0.0637378544421152,0.0173335931486224,0.0982386217847858,0.6524337107916943,0.0809767929000606,0.6548426216856844,0.5344329894411712,0.5433272697205226,36445,10,0.995527507202634,False,False,1.0,False,False
ws05_repo,new-york-city,2026-02-13,na,urban,,36445,10742,disclosed,1.0,0.8387,0.9429,0.7148,1649867.0,2118809.0,1.2842301834026622,1.2802853615036356,1.6626259729677166,1.3054046174631049,1.333776924132254,2.834980031723769,2.743613664425847,0.8714282711373259,0.839380186231525,0.0635408793557298,0.0170353125433747,0.0984994548045388,0.6559613593095686,0.0810536424749622,0.6561668267252023,0.525939363597187,0.541912470846481,36445,11,1.0,False,False,1.0,False,False
ws05_repo,new-york-city,2026-03-16,na,urban,,35979,10696,disclosed,1.0,0.8332,0.9421,0.7008,1636906.0,2102249.0,1.2842820540703008,1.2815531282136805,1.655199500436553,1.3052676818338989,1.311112037577476,2.848736579864696,2.764084604908419,0.8756498203691963,0.8483238468357371,0.0635589337445155,0.0172184597038559,0.0998157499575418,0.6518608887743096,0.0821034492342755,0.6517134995413991,0.5316896633038183,0.5470969176464049,36445,11,0.9872136095486349,False,False,0.9872136095486349,False,False
ws05_repo,new-york-city,2026-04-14,na,urban,,35036,10587,disclosed,1.0,0.6557,0.8659,0.3965,1614667.0,2074757.0,1.2849442021172168,1.2874757392396392,1.6507407721997718,1.311773573126843,1.3136630893937664,2.847007463458409,2.7766582943258364,0.8760064631208164,0.8544877156610736,0.0630600613005653,0.0167644474061834,0.1000590214576751,0.6531055629426996,0.0830859687178901,0.6497602466034935,0.5304647955274988,0.5495775773490125,36445,11,0.9613390039785978,False,False,0.9613390039785978,False,False
ws05_repo,new-york-city,2026-05-14,na,urban,,28994,10323,disclosed,1.0,0.6126,0.8515,0.2898,1572392.0,2076223.0,1.3204232786735115,1.316927640201421,1.6714587035394424,1.3637683860004377,1.3463992550182795,2.8776189398063585,2.859419190177278,0.8846150339890346,0.8808209911670927,0.0719941337783453,0.0174810098245221,0.1037724689517626,0.6461537580959456,0.0916396495826722,0.6365799820652549,0.5385902497596019,0.5706008139615093,36445,10,0.795554945808753,True,False,0.795554945808753,True,False
ws05_repo,new-york-city,2026-06-08,na,urban,,4506,3648,disclosed,1.0,0.6536,0.7702,0.5224,710595.0,947007.0,1.332695839402191,1.3300044385264091,1.9659320258735,1.4843138496611994,1.4733688415446071,3.1665477522358025,3.386151797603196,0.974900209672168,1.0216876185854948,0.085687346519466,0.0238490279273003,0.1544030003025633,0.6387295154061033,0.1657789613848202,0.6083000443852641,0.4142500299045166,0.4363071460275188,36445,10,0.1236383591713541,True,False,0.1236383591713541,True,False
ws05_repo,new-york-city,2026-06-14,na,urban,,30259,10476,disclosed,1.0,0.6374,0.8552,0.3401,1586482.0,2100304.0,1.323875089663797,1.3230443834892098,1.6719057970279896,1.365664407159993,1.3579265673022902,2.878526828542649,2.8627846260616674,0.8852403537234406,0.8787824707915063,0.0740934974364663,0.0178262343978689,0.1050525628402969,0.6423892612711648,0.0928318847285105,0.6327043193760534,0.5450915925929194,0.5726560692686473,36445,10,0.8302647825490465,False,False,0.8302647825490465,False,False
ws05_repo,new-york-city,2026-07-12,na,urban,,30096,10474,disclosed,1.0,0.6386,0.8534,0.3459,1584146.0,2096654.0,1.3235232106131631,1.320341573631047,1.67140189950483,1.3675683933172826,1.359964779372674,2.8912549727108487,2.8593168527379054,0.8889535260211541,0.8792361875588534,0.0746029722007946,0.0179301655276723,0.1070362201463754,0.6402288677937513,0.092005582137161,0.632343168527379,0.5462722501587606,0.5728668261562998,36445,9,0.8257922897516806,False,False,0.8257922897516806,False,False
ws05_repo,new-york-city,2026-08-10,na,urban,,30234,10720,disclosed,1.0,0.5877,0.856,0.2299,1613807.0,2103564.0,1.3034792884155293,1.3154064959978833,1.6535622753051158,1.3530316822271808,1.3508467288483164,2.840944425200783,2.851227095323146,0.8771622823488917,0.8797262314281099,0.0706540497097856,0.0172567103749085,0.1009408188215815,0.6576387387091517,0.090659522392009,0.6355096910762718,0.5250008210399385,0.5682013627042403,36445,8,0.8295788173960763,False,False,0.8295788173960763,False,False
ws08_new_market,northern-rivers,2025-03-11,apac,non_urban,australia/nsw/northern-rivers,6215,4478,disclosed,1.0,0.987,0.9964,0.8983,380835.0,753323.0,1.9780823716307587,2.4242960579243764,2.139679129985098,1.966933186288025,2.4268704746580854,4.342865020284375,5.18390989541432,1.2977365552744382,1.4845159903911815,0.2915882206204787,0.1255110480916932,0.3011015269079785,0.3849856236953011,0.451005631536605,0.2609814963797264,0.9063478934446676,0.9034593724859212,6215,3,1.0,False,False,1.0,False,True
ws08_new_market,northern-rivers,2025-06-17,apac,non_urban,australia/nsw/northern-rivers,6139,4444,disclosed,1.0,0.9884,0.9968,0.9094,369375.0,730616.0,1.9779790186125208,2.4150513112884835,2.1317949681987653,1.96503282571912,2.413015149047076,4.333942470389171,5.188630070043981,1.297727270794901,1.485200467219392,0.2899167512690355,0.1246294416243654,0.3002639593908629,0.3835451776649746,0.4503990877993158,0.2599771949828962,0.9111634517766496,0.904707607102134,6215,3,0.9877715205148834,False,False,0.9877715205148834,False,False
ws08_new_market,northern-rivers,2025-09-22,apac,non_urban,australia/nsw/northern-rivers,6129,4358,disclosed,1.0,0.9887,0.9969,0.9097,361271.0,722246.0,1.9991806704662152,2.434654919236417,2.150506373903813,1.9866872790785863,2.4331049110784795,4.381577818313676,5.224016968510361,1.306437182623343,1.4931518245207271,0.2949835442091947,0.1301128515712581,0.3055158039255849,0.3767227372249641,0.4560287159406102,0.255017131669114,0.9141641593153064,0.9060205580029368,6215,3,0.9861625100563154,False,False,0.9861625100563154,False,False
ws08_new_market,northern-rivers,2026-06-24,apac,non_urban,australia/nsw/northern-rivers,6367,4497,disclosed,1.0,0.9373,0.9768,0.5472,356638.0,713100.0,1.999506502391781,2.432856918485943,2.144069000703957,2.013041235089923,2.4438511072718705,4.351434788216623,5.201193654782472,1.29492393824706,1.4880486435170557,0.2908215052798636,0.1330677045070912,0.3002540391096854,0.3902584693723047,0.4507617402230249,0.2597769750274855,0.9144931274850128,0.9084341133972044,6377,3,0.998431864513094,False,False,1.0,False,True
ws08_new_market,northern-rivers,2026-07-20,apac,non_urban,australia/nsw/northern-rivers,6377,4511,disclosed,1.0,0.9196,0.978,0.3508,361352.0,722795.0,2.0002518320086784,2.429512309863572,2.1438574825179275,2.0144637361907503,2.4437823427944174,4.352390466913149,5.198212325544927,1.2950286368494126,1.487190452197106,0.2901409152294715,0.1341932520091213,0.2997631118687595,0.3893129137240143,0.4492708169985887,0.2599968637290262,0.9143798844340144,0.9070095656264702,6377,3,1.0,False,False,1.0,False,False
ws08_new_market,northern-rivers,2026-08-27,apac,non_urban,australia/nsw/northern-rivers,6347,4516,disclosed,1.0,0.922,0.979,0.3613,364098.0,727815.0,1.9989535784321804,2.427288482747755,2.1415275660629245,2.0137888700294977,2.443043957775327,4.357596031837582,5.191901685835828,1.296932818337776,1.4865084538794482,0.288493757175266,0.132903778653,0.297859367532917,0.386552521573862,0.4468252717819442,0.2574444619505278,0.915231613466704,0.9079880258389792,6377,3,0.9952955935392818,False,False,0.9952955935392818,False,False
ws05_repo,paris,2023-12-12,emea,urban,,74329,40086,reconstructed_ia_model,0.0,0.0005,0.0005,0.0,3412100.0,5278287.75,1.5469323144104803,1.5049980492136312,3.4545454545454546,1.616415184197415,1.5806616529214708,3.214307904223205,3.128469372654011,1.0389593674573476,1.0244598026758642,0.1164646405439465,0.0125312857184724,0.1182912282758418,0.5183164326954075,0.0966110131980788,0.5239543112378748,0.8817289938747399,0.8811769295967926,95885,3,0.7751890285237524,True,False,1.0,False,True
ws05_repo,paris,2024-03-16,emea,urban,,84397,42330,reconstructed_ia_model,0.0,0.918,0.9447,0.6897,3453810.0,4562394.5,1.3209743732284058,1.3728568551014846,1.4325013624531937,1.2642517972905285,1.3494970200362573,3.2411546958286648,3.2199367276088013,1.0484015564044855,1.0528998267334766,0.0681903463132019,0.0167740842721516,0.1209206644256632,0.508611938699581,0.1078355865729824,0.4979086934369705,0.8881396197243044,0.8934796260530588,95885,4,0.8801898107107472,False,False,1.0,False,False
ws05_repo,paris,2024-06-10,emea,urban,,95885,47045,reconstructed_ia_model,0.0,0.9357,0.9557,0.7474,3563634.0,4724521.0,1.3257593232077145,1.3865359545288627,1.4359185206617024,1.26764147216016,1.3611670229962975,3.2626570237010872,3.260916723157949,1.0548079371228871,1.0674356359938115,0.0693749694833981,0.0175246672357486,0.1240702608629281,0.5044068779229293,0.1113938572248005,0.4830786880116806,0.8915773898217382,0.9022161964853732,95885,5,1.0,False,False,1.0,False,False
ws05_repo,paris,2024-09-06,emea,urban,,95461,50552,reconstructed_ia_model,0.0,0.9224,0.9457,0.7069,3601136.5,4792031.5,1.330699766587576,1.3732100019903417,1.4391771016376014,1.2779262185701652,1.3524999738112946,3.293925820362544,3.243890175045306,1.0646804408029669,1.0628342600792264,0.0707697417190378,0.0174601823618738,0.1277525858850393,0.4962981825320978,0.1081907794806256,0.4862090277705031,0.8964639357602802,0.9011009731722902,95885,5,0.995578036189185,False,False,0.995578036189185,False,False
ws05_repo,paris,2024-12-06,emea,urban,,91031,48157,reconstructed_ia_model,0.0,0.9195,0.9438,0.6999,3630976.0,4837023.0,1.3321550459160292,1.368083400160385,1.4393465129550589,1.2780944434774562,1.3471619558172492,3.292220328638912,3.2292735441772584,1.0636355633325894,1.0570777399294586,0.0715742819561462,0.0178158709944654,0.1276170649434201,0.498012380142419,0.1071503114323692,0.4924256571937032,0.8987003769785314,0.8985949841262867,95885,5,0.9493768576941127,False,False,0.9493768576941127,False,False
ws05_repo,paris,2025-03-03,emea,urban,,86064,45767,disclosed,1.0,0.9172,0.9422,0.6977,5027889.0,6715697.0,1.335689192820287,1.367865774307492,1.4374644822349574,1.2861225655538535,1.348014268451385,3.317494877074653,3.22687767242982,1.074219043472766,1.0556002394470057,0.0710331910668672,0.0179051287727314,0.1289873344459275,0.4889720119119575,0.1078383528536902,0.4958170663692136,0.9040267197625088,0.8963213422569251,95461,5,0.9015618943861892,False,False,0.9015618943861892,False,False
ws05_repo,paris,2025-06-06,emea,urban,,84055,45776,disclosed,1.0,0.9151,0.9401,0.6983,5158262.0,6914222.0,1.3404169854109775,1.3696746178097674,1.443218017852334,1.2934541711917695,1.3504431622152162,3.330578206380366,3.225197787163167,1.0769137477569248,1.0538236501944556,0.0724055893244662,0.0180487148578338,0.1321191129880568,0.4860776749998352,0.1086550472904645,0.4977098328475403,0.9024481501715113,0.8948545595146036,91031,5,0.9233667651679098,False,False,0.9233667651679098,False,False
ws05_repo,paris,2025-09-12,emea,urban,,81853,42978,disclosed,1.0,0.8115,0.8651,0.3667,5148150.0,6925370.0,1.345215271505298,1.367121547163818,1.4504160478087285,1.3709644241135166,1.3910302615664667,3.344447228616105,3.2217878391751067,1.0793254529488727,1.052711840762339,0.0745630954809009,0.0183967056126958,0.1357002029855385,0.4840024086322271,0.1082061744835253,0.4986622359595861,0.8973522527509882,0.8913662297044702,86064,7,0.9510712957798847,False,False,0.9510712957798847,False,False
ws05_repo,paris,2025-12-13,emea,urban,,82045,42311,disclosed,1.0,0.9136,0.9392,0.704,5082272.0,6847180.0,1.347267521297561,1.362520567980986,1.4556737730666467,1.3007374457722845,1.344006337985252,3.3569492148393474,3.219355231884941,1.0806559272416965,1.050965954730021,0.0756913443436321,0.0187849056484973,0.1399313141838925,0.4829741501438727,0.1085623743067828,0.5011518069352184,0.8913718116621857,0.8893899689194954,84055,9,0.9760870858366546,False,False,0.9760870858366546,False,False
ws05_repo,paris,2026-01-17,emea,urban,,50705,34531,disclosed,1.0,0.9964,0.9969,0.9911,4396361.0,5974331.0,1.3589263938971343,1.3994872300562076,1.472118797697637,1.302799178684371,1.3546888866975644,3.4142578373341044,3.36548663839858,1.0951661849234156,1.089088488213716,0.0789302789284137,0.0202724480541975,0.1499080716983887,0.4703583258972591,0.1330835223350754,0.4697367123557834,0.8904625894006429,0.902337047628439,82045,9,0.6180145042354805,True,False,0.6180145042354805,True,False
ws05_repo,paris,2026-02-18,emea,urban,,50954,34545,disclosed,1.0,0.9962,0.9967,0.9913,4390451.0,5982329.0,1.3625773297549617,1.4014208894296816,1.47719066872311,1.306513043876358,1.357420418416611,3.414569482725123,3.3608156376339444,1.0945186133537654,1.086392686948439,0.0799501007983006,0.0203575896872553,0.1509377965953839,0.4709825938155328,0.1332770734387879,0.4719550967539349,0.889165600527144,0.8986733131844409,82045,10,0.6210494240965324,True,False,0.6210494240965324,True,False
ws05_repo,paris,2026-03-21,emea,urban,,38075,27802,disclosed,1.0,0.9972,0.9982,0.9892,3503560.0,4951398.0,1.4132476680861752,1.4514510833880498,1.5397719256205196,1.363853765883844,1.4168483256730138,3.617488782838028,3.554826001313198,1.1517539871809943,1.1416706531573042,0.0948706458573565,0.0244836680405073,0.1819826119718229,0.4259299112902305,0.1601838476690742,0.4269730794484569,0.8806219959127287,0.8909258043335522,82045,10,0.4640745932110427,True,False,0.4640745932110427,True,False
ws05_repo,paris,2026-04-19,emea,urban,,39191,28912,disclosed,1.0,0.9971,0.9981,0.9884,3619409.0,5101377.0,1.4094502721300632,1.4525528820392437,1.5330536976781193,1.3601136262853963,1.418501696818147,3.6078138723752966,3.55239723405884,1.14999453681542,1.1415919012037372,0.09325942439774,0.0241185784751046,0.1803855270294128,0.426680433186744,0.159322293383685,0.4261692735577045,0.8826394032837958,0.8964558189380215,82045,9,0.47767688463648,True,False,0.47767688463648,True,False
ws05_repo,paris,2026-05-23,emea,urban,,39793,29087,disclosed,1.0,0.8584,0.9003,0.4933,3603737.0,5095813.0,1.4140357634311271,1.457392003618727,1.540162579097999,1.447886041628454,1.4857135677129143,3.62368119538135,3.560601110748121,1.1542374074537105,1.1443046512207418,0.0953876489877035,0.0248150739080016,0.1813320450410226,0.4230602843659234,0.1593998944537984,0.4232905284849094,0.8825730068537188,0.8972432337345765,82045,9,0.4850143214089829,True,False,0.4850143214089829,True,False
ws05_repo,paris,2026-06-16,emea,urban,,77679,41306,disclosed,1.0,0.8203,0.8702,0.3841,4927777.0,6684590.0,1.3565122772398184,1.3727004724571634,1.4680145723476068,1.3832257425609966,1.3959242523719408,3.390506916201768,3.244776580543004,1.087899040768243,1.0570767334737012,0.0783233494535162,0.0196262939658186,0.1479210605512384,0.4786738523273273,0.1133897192291353,0.4970841540184605,0.889580230598909,0.8969605684934152,82045,9,0.9467853007495887,False,False,0.9467853007495887,False,False
ws05_repo,paris,2026-07-15,emea,urban,,78071,41019,disclosed,1.0,0.819,0.8695,0.3742,4894550.0,6635154.0,1.3556208435913415,1.371546412880583,1.467961676026076,1.38281149441726,1.39482009965288,3.389620291957381,3.240947342803345,1.0876980303209056,1.0561653175056749,0.0786395072069955,0.0196884289669121,0.1478544503580513,0.4787857923608912,0.1126666752059023,0.4977392373608638,0.8883223176798685,0.8974779367498815,78504,8,0.9944843574849689,False,False,1.0,False,False
ws05_repo,paris,2026-08-15,emea,urban,,78504,40988,disclosed,1.0,0.8045,0.87,0.2639,4906865.0,6636758.0,1.3525454643647217,1.3675608886171404,1.4677701950377515,1.380663926967626,1.3921074085396925,3.376793329345723,3.232408539692245,1.0836346369280705,1.0536407850638474,0.0779118642962461,0.0193376015032001,0.1470240163525998,0.4836475020201289,0.1119306022623051,0.500777030469785,0.8803270519975586,0.891687047793743,78504,7,1.0,False,False,1.0,False,False
ws08_new_market,rio-de-janeiro,2025-06-24,latam,urban,brazil/rj/rio-de-janeiro,42572,29977,disclosed,1.0,0.9827,0.9962,0.9292,2301119.0,3294161.0,1.431547434096194,1.5177816405148925,1.5220254101731134,1.407096503918311,1.5220567509160952,3.84206249220488,3.945222211782392,1.2326499577026786,1.2322879189931562,0.0998562003964158,0.0202644887117963,0.1643048447298901,0.2955075335086973,0.1860377713050831,0.315888377337217,0.8857677503857906,0.7989523630555294,43068,2,0.9884833286895143,False,False,1.0,False,True
ws08_new_market,rio-de-janeiro,2025-09-26,latam,urban,brazil/rj/rio-de-janeiro,43068,29438,disclosed,1.0,0.9774,0.995,0.9066,2347317.0,3356771.0,1.4300458779108234,1.5187145908795394,1.5153725914877096,1.406997861814148,1.5236834772917247,3.850706998671249,3.956046252438005,1.2354786498643666,1.2339167116455825,0.0991941011801985,0.0199376564818471,0.1657445500543812,0.292604705712948,0.1877031670846103,0.3145723042630259,0.8921083091887462,0.8014535153710411,43068,2,1.0,False,False,1.0,False,False
ws08_new_market,rio-de-janeiro,2026-06-24,latam,urban,brazil/rj/rio-de-janeiro,48713,33067,disclosed,1.0,0.8543,0.9523,0.4347,2690777.0,3790564.0,1.4087246917897691,1.4962330384086384,1.4791864711293234,1.454280678034635,1.5541026009484122,3.837073826630746,3.9291770164021926,1.236643917987971,1.2314406803309663,0.0910060551283142,0.0181494044285349,0.1577674404084768,0.2844334554665808,0.1785970890727321,0.3105125941740397,0.9024764965658618,0.8106870855829039,48713,3,1.0,False,False,1.0,False,True
ws08_new_market,rio-de-janeiro,2026-07-23,latam,urban,brazil/rj/rio-de-janeiro,48676,32830,disclosed,1.0,0.8099,0.9532,0.1902,2695662.0,3794366.0,1.4075822562324207,1.491494781822664,1.476369651568127,1.4536874430102884,1.5557564302736462,3.839275472963599,3.920946667762347,1.2374207183532742,1.2294301256402498,0.09065454051732,0.018003369858684,0.1581440848296262,0.2836668692143154,0.177376941408497,0.3113238556989071,0.9040922044380936,0.812248335935574,48713,3,0.9992404491614149,False,False,0.9992404491614149,False,False
ws08_new_market,rio-de-janeiro,2026-08-30,latam,urban,brazil/rj/rio-de-janeiro,47684,32727,disclosed,1.0,0.8143,0.9544,0.1932,2745049.0,3855491.0,1.4045253836998903,1.4903112155020553,1.4710659772488703,1.4489123873562912,1.5535923999664458,3.8367366119876185,3.924272292592904,1.2379107749460885,1.231663902921898,0.0893769109403875,0.0175923999899455,0.158401179723932,0.2822499707655492,0.1766630316248637,0.3083424209378408,0.905142676870249,0.8158292089589799,48713,3,0.9788762753269148,False,False,0.9788762753269148,False,False
ws05_repo,rome,2022-12-13,emea,urban,,24383,17051,reconstructed_ia_model,0.0,0.973,0.9681,0.9833,1877983.0,2731883.5,1.454690218175564,1.4362875774104908,1.6002253862945215,1.4762402002574038,1.4706352786777672,3.787976781472463,3.704589263011114,1.2077309301025223,1.1722632861692055,0.0951148120084154,0.0218212837922388,0.1776954317477847,0.3472640593658196,0.1627773448714268,0.375548537915761,0.7987604254138616,0.70762416437682,26256,3,0.9286639244363193,False,False,1.0,False,True
ws05_repo,rome,2023-03-15,emea,urban,,24924,17539,reconstructed_ia_model,0.0,0.9739,0.969,0.9846,1967292.5,2873664.0,1.4607202538514228,1.4406596051998075,1.605562118262971,1.4816689689001508,1.4737401701171562,3.8020873865985862,3.7189857165783984,1.211031600595985,1.1766938779668046,0.0970087061278381,0.0222363985020021,0.1798433634042726,0.3451766831825974,0.1630958112662494,0.3700449366072861,0.8003245577360764,0.7132883967260472,28014,4,0.8896980081387877,False,False,1.0,False,False
ws05_repo,rome,2023-06-10,emea,urban,,26256,19246,reconstructed_ia_model,0.0,0.7604,0.9719,0.2102,2156344.5,3171768.5,1.4709006376300262,1.4609613040828764,1.6102686304554483,1.5057816596559594,1.5206238574040218,3.782530806186117,3.708028641072517,1.2072166010497054,1.1753810751608045,0.0980054439353266,0.0224446974961561,0.1760284592744805,0.3462176382298839,0.1614868982327849,0.3696678854357099,0.8031251499934263,0.7220063985374772,29357,5,0.8943693156657697,False,False,1.0,False,False
ws05_repo,rome,2023-09-07,emea,urban,,28014,20398,reconstructed_ia_model,0.0,0.7601,0.9723,0.2062,2330240.0,3412312.5,1.464360967110684,1.455593631755551,1.6002943385813493,1.498246747116177,1.51144070821732,3.7689216561384233,3.700506889412437,1.2042502677111298,1.1739154937196474,0.0962830008926119,0.0211615541746772,0.1727326369815984,0.3471105980499863,0.1607053616049118,0.3701006639537374,0.806089501510574,0.7226743770971658,30318,5,0.9240055412626162,False,False,1.0,False,False
ws05_repo,rome,2023-12-15,emea,urban,,29357,21270,reconstructed_ia_model,0.0,0.0008,0.0011,0.0,2478884.5,4851287.5,1.9570445900161948,1.8893279286030589,2.4814814814814814,1.8868316575459647,1.844960316108594,3.7734531399103104,3.704738222570426,1.207015893904998,1.1769166616423798,0.2455082114555962,0.0710950832925051,0.1715354224853961,0.3434944225920974,0.160166229519365,0.3658411963075246,0.8127401659899846,0.7268794495350342,32243,5,0.9104921998573334,False,False,1.0,False,False
ws05_repo,rome,2024-03-22,emea,urban,,30318,21850,reconstructed_ia_model,0.0,0.9666,0.9963,0.8848,2477780.5,3650230.0,1.473185376993644,1.455109176067023,1.601478079669101,1.475065789725926,1.4862622864305033,3.791202247333854,3.725608549376608,1.212386310517449,1.1854394338170058,0.0977568432716295,0.0213285640112189,0.1740701002368853,0.3388855469643094,0.1626426545286628,0.3570156342766673,0.8174194606826553,0.7342172966554522,34061,5,0.8901089222277678,False,False,1.0,False,False
ws05_repo,rome,2024-06-15,emea,urban,,32243,23844,reconstructed_ia_model,0.0,0.9739,0.997,0.9078,2635484.5,3885463.0,1.4742879345334796,1.4596966783487888,1.5983352571895335,1.473802445053272,1.4881679744440657,3.7892298361079337,3.734733120367212,1.2131878943560268,1.18938937730067,0.0968119903569912,0.0205990587309468,0.1735383000734779,0.3370296808803087,0.1637254597897218,0.3533480135223149,0.8220215296276643,0.7419594950842043,35247,5,0.9147728884727778,False,False,1.0,False,False
ws05_repo,rome,2024-09-11,emea,urban,,34061,24784,reconstructed_ia_model,0.0,0.9723,0.9971,0.8996,2725681.5,4034485.5,1.4801749580792911,1.4622588884648131,1.601265032943998,1.4782731401302758,1.4889756613135257,3.8019183459255967,3.742755644285253,1.2180573507306771,1.193561937735946,0.0976588790729951,0.0208179128779353,0.174873146403936,0.3309341168438058,0.1634420598338275,0.3474061243063914,0.8256113195910821,0.7459851442999325,35247,5,0.9663517462479077,False,False,1.0,False,False
ws05_repo,rome,2024-12-12,emea,urban,,35247,24950,reconstructed_ia_model,0.0,0.9725,0.9975,0.8971,2794810.5,4145980.5,1.4834567495721087,1.4641246063494766,1.6005497620117388,1.480694039900022,1.4897296223792096,3.800894908617239,3.753908134025591,1.21915322388076,1.1985829461685689,0.0978923257945395,0.0203484279166691,0.1738581202553804,0.328672373314756,0.1633614208301415,0.3415042414957301,0.8315007403900908,0.7515816948960196,36309,5,0.9707510534578204,False,False,1.0,False,False
ws05_repo,rome,2025-03-05,emea,urban,,34542,25149,disclosed,1.0,0.9758,0.9978,0.9058,2885527.0,4282834.0,1.4842467251216156,1.475739679231081,1.6024358658914026,1.484473200216113,1.4992183428869204,3.801367653118477,3.8053384285797,1.2199385639991434,1.2153900843783585,0.0981020104819674,0.0199987731877054,0.1734078384988253,0.327431003071536,0.1689826877424584,0.3270221759018007,0.8290069716900933,0.76162353077413,37652,5,0.91740146605758,False,False,0.9799982977274662,False,False
