commit_a,date_a,commit_b,date_b,entry_date,days_before_commit_a,eu40_a,eu40_b,eu_core_a,eu_core_b,eu40_rev,eu40_rev_pct,eu_core_rev,eu_core_rev_pct
dbd70df7e4,2025-05-10,7a359f0e33,2025-05-16,2025-05-06,4,39162,39162,34952,34952,0,0.0,0,0.0
dbd70df7e4,2025-05-10,7a359f0e33,2025-05-16,2025-05-07,3,40156,40156,35899,35899,0,0.0,0,0.0
dbd70df7e4,2025-05-10,7a359f0e33,2025-05-16,2025-05-08,2,41425,41425,36912,36912,0,0.0,0,0.0
dbd70df7e4,2025-05-10,7a359f0e33,2025-05-16,2025-05-09,1,41714,41715,37233,37233,1,0.002397276693675984,0,0.0
7361e92114,2025-05-18,f9528db4d1,2025-05-24,2025-05-11,7,41881,41881,37095,37095,0,0.0,0,0.0
7361e92114,2025-05-18,f9528db4d1,2025-05-24,2025-05-12,6,41278,41278,36742,36742,0,0.0,0,0.0
7361e92114,2025-05-18,f9528db4d1,2025-05-24,2025-05-13,5,39340,39340,35128,35128,0,0.0,0,0.0
7361e92114,2025-05-18,f9528db4d1,2025-05-24,2025-05-14,4,40379,40379,35953,35953,0,0.0,0,0.0
7361e92114,2025-05-18,f9528db4d1,2025-05-24,2025-05-15,3,42086,42086,37476,37476,0,0.0,0,0.0
7361e92114,2025-05-18,f9528db4d1,2025-05-24,2025-05-16,2,42797,42797,38128,38128,0,0.0,0,0.0
7361e92114,2025-05-18,f9528db4d1,2025-05-24,2025-05-17,1,40056,40053,35516,35513,-3,-0.007489514679448772,-3,-0.008446897173105079
10990b3cb3,2025-05-26,a64c9ea0da,2025-06-01,2025-05-19,7,41435,41435,36878,36878,0,0.0,0,0.0
10990b3cb3,2025-05-26,a64c9ea0da,2025-06-01,2025-05-20,6,40205,40205,35875,35875,0,0.0,0,0.0
10990b3cb3,2025-05-26,a64c9ea0da,2025-06-01,2025-05-21,5,41463,41463,37040,37040,0,0.0,0,0.0
10990b3cb3,2025-05-26,a64c9ea0da,2025-06-01,2025-05-22,4,43470,43470,38784,38784,0,0.0,0,0.0
10990b3cb3,2025-05-26,a64c9ea0da,2025-06-01,2025-05-23,3,44111,44111,39378,39378,0,0.0,0,0.0
10990b3cb3,2025-05-26,a64c9ea0da,2025-06-01,2025-05-24,2,41365,41365,36566,36566,0,0.0,0,0.0
10990b3cb3,2025-05-26,a64c9ea0da,2025-06-01,2025-05-25,1,43311,43309,38303,38302,-2,-0.004617764540186096,-1,-0.002610761559146803
c4fdf3e42e,2025-06-03,c05718aa37,2025-06-08,2025-05-27,7,41623,41623,37073,37073,0,0.0,0,0.0
c4fdf3e42e,2025-06-03,c05718aa37,2025-06-08,2025-05-28,6,43178,43178,38376,38376,0,0.0,0,0.0
c4fdf3e42e,2025-06-03,c05718aa37,2025-06-08,2025-05-29,5,42880,42880,37919,37919,0,0.0,0,0.0
c4fdf3e42e,2025-06-03,c05718aa37,2025-06-08,2025-05-30,4,43243,43243,38233,38233,0,0.0,0,0.0
c4fdf3e42e,2025-06-03,c05718aa37,2025-06-08,2025-05-31,3,42268,42268,37312,37312,0,0.0,0,0.0
c4fdf3e42e,2025-06-03,c05718aa37,2025-06-08,2025-06-01,2,45252,45252,40127,40127,0,0.0,0,0.0
c4fdf3e42e,2025-06-03,c05718aa37,2025-06-08,2025-06-02,1,43703,43702,38690,38690,-1,-0.002288172436674828,0,0.0
6539a71067,2025-06-10,224a02a4c0,2025-06-16,2025-06-03,7,42854,42854,37940,37940,0,0.0,0,0.0
6539a71067,2025-06-10,224a02a4c0,2025-06-16,2025-06-04,6,43412,43412,38359,38359,0,0.0,0,0.0
6539a71067,2025-06-10,224a02a4c0,2025-06-16,2025-06-05,5,44877,44877,39662,39662,0,0.0,0,0.0
6539a71067,2025-06-10,224a02a4c0,2025-06-16,2025-06-06,4,46065,46065,40876,40876,0,0.0,0,0.0
6539a71067,2025-06-10,224a02a4c0,2025-06-16,2025-06-07,3,42842,42842,37693,37693,0,0.0,0,0.0
6539a71067,2025-06-10,224a02a4c0,2025-06-16,2025-06-08,2,44450,44450,39091,39091,0,0.0,0,0.0
6539a71067,2025-06-10,224a02a4c0,2025-06-16,2025-06-09,1,44548,44552,39228,39231,4,0.008979078746520607,3,0.007647598654022637
fc93261d73,2025-06-17,9e037f4c27,2025-06-24,2025-06-10,7,43783,43783,38658,38658,0,0.0,0,0.0
fc93261d73,2025-06-17,9e037f4c27,2025-06-24,2025-06-11,6,44443,44443,39143,39143,0,0.0,0,0.0
fc93261d73,2025-06-17,9e037f4c27,2025-06-24,2025-06-12,5,45609,45609,40255,40255,0,0.0,0,0.0
fc93261d73,2025-06-17,9e037f4c27,2025-06-24,2025-06-13,4,45395,45395,40450,40450,0,0.0,0,0.0
fc93261d73,2025-06-17,9e037f4c27,2025-06-24,2025-06-14,3,43111,43111,38161,38161,0,0.0,0,0.0
fc93261d73,2025-06-17,9e037f4c27,2025-06-24,2025-06-15,2,44650,44650,39764,39764,0,0.0,0,0.0
fc93261d73,2025-06-17,9e037f4c27,2025-06-24,2025-06-16,1,44426,44426,39602,39603,0,0.0,1,0.0025251249936871873
51fb789c93,2025-06-25,ab8cf94211,2025-07-01,2025-06-18,7,44469,44469,39639,39639,0,0.0,0,0.0
51fb789c93,2025-06-25,ab8cf94211,2025-07-01,2025-06-19,6,44868,44868,40047,40047,0,0.0,0,0.0
51fb789c93,2025-06-25,ab8cf94211,2025-07-01,2025-06-20,5,45861,45861,40829,40829,0,0.0,0,0.0
51fb789c93,2025-06-25,ab8cf94211,2025-07-01,2025-06-21,4,43940,43940,38760,38760,0,0.0,0,0.0
51fb789c93,2025-06-25,ab8cf94211,2025-07-01,2025-06-22,3,45453,45453,40427,40427,0,0.0,0,0.0
51fb789c93,2025-06-25,ab8cf94211,2025-07-01,2025-06-23,2,44567,44567,39621,39621,0,0.0,0,0.0
51fb789c93,2025-06-25,ab8cf94211,2025-07-01,2025-06-24,1,43930,43935,39183,39182,5,0.011381743683132255,-1,-0.0025521271980195495
df95251ac9,2025-07-03,32f96ee7e8,2025-07-08,2025-06-26,7,45146,45146,40104,40104,0,0.0,0,0.0
df95251ac9,2025-07-03,32f96ee7e8,2025-07-08,2025-06-27,6,46924,46924,41640,41640,0,0.0,0,0.0
df95251ac9,2025-07-03,32f96ee7e8,2025-07-08,2025-06-28,5,44640,44640,39386,39386,0,0.0,0,0.0
df95251ac9,2025-07-03,32f96ee7e8,2025-07-08,2025-06-29,4,46395,46395,41079,41079,0,0.0,0,0.0
df95251ac9,2025-07-03,32f96ee7e8,2025-07-08,2025-06-30,3,45938,45938,40675,40675,0,0.0,0,0.0
df95251ac9,2025-07-03,32f96ee7e8,2025-07-08,2025-07-01,2,45402,45402,40054,40054,0,0.0,0,0.0
df95251ac9,2025-07-03,32f96ee7e8,2025-07-08,2025-07-02,1,45247,45250,39868,39872,3,0.006630273830309192,4,0.010033109260559848
fab26061bb,2025-07-11,605c5ff9f2,2025-07-18,2025-07-04,7,44831,44831,39442,39442,0,0.0,0,0.0
fab26061bb,2025-07-11,605c5ff9f2,2025-07-18,2025-07-05,6,45513,45513,40035,40035,0,0.0,0,0.0
fab26061bb,2025-07-11,605c5ff9f2,2025-07-18,2025-07-06,5,46795,46795,41131,41131,0,0.0,0,0.0
fab26061bb,2025-07-11,605c5ff9f2,2025-07-18,2025-07-07,4,46631,46631,40994,40994,0,0.0,0,0.0
fab26061bb,2025-07-11,605c5ff9f2,2025-07-18,2025-07-08,3,45292,45292,39865,39865,0,0.0,0,0.0
fab26061bb,2025-07-11,605c5ff9f2,2025-07-18,2025-07-09,2,46178,46178,40619,40619,0,0.0,0,0.0
fab26061bb,2025-07-11,605c5ff9f2,2025-07-18,2025-07-10,1,46926,46924,41298,41297,-2,-0.004262029578485275,-1,-0.00242142476633251
1ef9a99122,2025-07-19,848392b5c3,2025-07-24,2025-07-12,7,45715,45715,40082,40082,0,0.0,0,0.0
1ef9a99122,2025-07-19,848392b5c3,2025-07-24,2025-07-13,6,47140,47140,41392,41392,0,0.0,0,0.0
1ef9a99122,2025-07-19,848392b5c3,2025-07-24,2025-07-14,5,46542,46542,40893,40893,0,0.0,0,0.0
1ef9a99122,2025-07-19,848392b5c3,2025-07-24,2025-07-15,4,45652,45652,40185,40185,0,0.0,0,0.0
1ef9a99122,2025-07-19,848392b5c3,2025-07-24,2025-07-16,3,46108,46108,40426,40426,0,0.0,0,0.0
1ef9a99122,2025-07-19,848392b5c3,2025-07-24,2025-07-17,2,46748,46748,41097,41097,0,0.0,0,0.0
1ef9a99122,2025-07-19,848392b5c3,2025-07-24,2025-07-18,1,48268,48264,42527,42527,-4,-0.008287063893262617,0,0.0
c62479eecd,2025-07-27,ce7b301358,2025-08-01,2025-07-20,7,47034,47034,41254,41254,0,0.0,0,0.0
c62479eecd,2025-07-27,ce7b301358,2025-08-01,2025-07-21,6,46811,46811,41005,41005,0,0.0,0,0.0
c62479eecd,2025-07-27,ce7b301358,2025-08-01,2025-07-22,5,45813,45813,40225,40225,0,0.0,0,0.0
c62479eecd,2025-07-27,ce7b301358,2025-08-01,2025-07-23,4,46133,46133,40421,40421,0,0.0,0,0.0
c62479eecd,2025-07-27,ce7b301358,2025-08-01,2025-07-24,3,46511,46511,40820,40820,0,0.0,0,0.0
c62479eecd,2025-07-27,ce7b301358,2025-08-01,2025-07-25,2,47551,47551,41794,41794,0,0.0,0,0.0
c62479eecd,2025-07-27,ce7b301358,2025-08-01,2025-07-26,1,45818,45814,40041,40038,-4,-0.008730193373783229,-3,-0.007492320371619091
5a2f9426d9,2025-08-03,5fe5896e60,2025-08-08,2025-07-27,7,46911,46911,41051,41051,0,0.0,0,0.0
5a2f9426d9,2025-08-03,5fe5896e60,2025-08-08,2025-07-28,6,46719,46719,40947,40947,0,0.0,0,0.0
5a2f9426d9,2025-08-03,5fe5896e60,2025-08-08,2025-07-29,5,45599,45599,39989,39989,0,0.0,0,0.0
5a2f9426d9,2025-08-03,5fe5896e60,2025-08-08,2025-07-30,4,46022,46022,40349,40349,0,0.0,0,0.0
5a2f9426d9,2025-08-03,5fe5896e60,2025-08-08,2025-07-31,3,47042,47042,41245,41245,0,0.0,0,0.0
5a2f9426d9,2025-08-03,5fe5896e60,2025-08-08,2025-08-01,2,47493,47493,41647,41647,0,0.0,0,0.0
5a2f9426d9,2025-08-03,5fe5896e60,2025-08-08,2025-08-02,1,45922,45922,40055,40054,0,0.0,-1,-0.0024965672200724003
2b8f3b6821,2025-08-11,523b63659c,2025-08-16,2025-08-04,7,46685,46685,40779,40779,0,0.0,0,0.0
2b8f3b6821,2025-08-11,523b63659c,2025-08-16,2025-08-05,6,45313,45313,39603,39603,0,0.0,0,0.0
2b8f3b6821,2025-08-11,523b63659c,2025-08-16,2025-08-06,5,45857,45857,40128,40128,0,0.0,0,0.0
2b8f3b6821,2025-08-11,523b63659c,2025-08-16,2025-08-07,4,46355,46355,40519,40519,0,0.0,0,0.0
2b8f3b6821,2025-08-11,523b63659c,2025-08-16,2025-08-08,3,47504,47504,41715,41715,0,0.0,0,0.0
2b8f3b6821,2025-08-11,523b63659c,2025-08-16,2025-08-09,2,46131,46131,40318,40318,0,0.0,0,0.0
2b8f3b6821,2025-08-11,523b63659c,2025-08-16,2025-08-10,1,47278,47278,41289,41288,0,0.0,-1,-0.0024219525781685194
4f774ad553,2025-08-28,3600a65d45,2025-09-04,2025-08-21,7,46387,46387,40526,40526,0,0.0,0,0.0
4f774ad553,2025-08-28,3600a65d45,2025-09-04,2025-08-22,6,47712,47712,41827,41827,0,0.0,0,0.0
4f774ad553,2025-08-28,3600a65d45,2025-09-04,2025-08-23,5,45416,45416,39656,39656,0,0.0,0,0.0
4f774ad553,2025-08-28,3600a65d45,2025-09-04,2025-08-24,4,47281,47281,41330,41330,0,0.0,0,0.0
4f774ad553,2025-08-28,3600a65d45,2025-09-04,2025-08-25,3,46649,46649,40746,40746,0,0.0,0,0.0
4f774ad553,2025-08-28,3600a65d45,2025-09-04,2025-08-26,2,45617,45617,39923,39923,0,0.0,0,0.0
4f774ad553,2025-08-28,3600a65d45,2025-09-04,2025-08-27,1,45943,45945,40185,40186,2,0.004353220294713014,1,0.0024884907303720292
b675376366,2025-09-22,4fe7c304ff,2025-09-27,2025-09-15,7,45307,45307,39811,39811,0,0.0,0,0.0
b675376366,2025-09-22,4fe7c304ff,2025-09-27,2025-09-16,6,43638,43638,38386,38386,0,0.0,0,0.0
b675376366,2025-09-22,4fe7c304ff,2025-09-27,2025-09-17,5,44330,44330,38946,38946,0,0.0,0,0.0
b675376366,2025-09-22,4fe7c304ff,2025-09-27,2025-09-18,4,45629,45629,40127,40127,0,0.0,0,0.0
b675376366,2025-09-22,4fe7c304ff,2025-09-27,2025-09-19,3,46703,46703,41322,41322,0,0.0,0,0.0
b675376366,2025-09-22,4fe7c304ff,2025-09-27,2025-09-20,2,43344,43344,37860,37860,0,0.0,0,0.0
b675376366,2025-09-22,4fe7c304ff,2025-09-27,2025-09-21,1,45318,45319,39770,39770,1,0.002206628712652809,0,0.0
8e71cf9c39,2025-09-29,f50f7caf9e,2025-10-05,2025-09-22,7,44520,44520,39262,39262,0,0.0,0,0.0
8e71cf9c39,2025-09-29,f50f7caf9e,2025-10-05,2025-09-23,6,42664,42664,37801,37801,0,0.0,0,0.0
8e71cf9c39,2025-09-29,f50f7caf9e,2025-10-05,2025-09-24,5,43086,43086,37959,37959,0,0.0,0,0.0
8e71cf9c39,2025-09-29,f50f7caf9e,2025-10-05,2025-09-25,4,45009,45009,39612,39612,0,0.0,0,0.0
8e71cf9c39,2025-09-29,f50f7caf9e,2025-10-05,2025-09-26,3,45729,45729,40333,40333,0,0.0,0,0.0
8e71cf9c39,2025-09-29,f50f7caf9e,2025-10-05,2025-09-27,2,43148,43148,37770,37770,0,0.0,0,0.0
8e71cf9c39,2025-09-29,f50f7caf9e,2025-10-05,2025-09-28,1,45376,45374,39879,39878,-2,-0.004407616361071932,-1,-0.0025075854459740716
ae944f2379,2025-10-07,9c18bce9e8,2025-10-12,2025-09-30,7,43102,43102,37932,37932,0,0.0,0,0.0
ae944f2379,2025-10-07,9c18bce9e8,2025-10-12,2025-10-01,6,42907,42907,37984,37984,0,0.0,0,0.0
ae944f2379,2025-10-07,9c18bce9e8,2025-10-12,2025-10-02,5,43187,43187,38423,38423,0,0.0,0,0.0
ae944f2379,2025-10-07,9c18bce9e8,2025-10-12,2025-10-03,4,44269,44269,38873,38873,0,0.0,0,0.0
ae944f2379,2025-10-07,9c18bce9e8,2025-10-12,2025-10-04,3,41510,41510,36227,36227,0,0.0,0,0.0
ae944f2379,2025-10-07,9c18bce9e8,2025-10-12,2025-10-05,2,44487,44487,38987,38987,0,0.0,0,0.0
ae944f2379,2025-10-07,9c18bce9e8,2025-10-12,2025-10-06,1,43266,43263,38116,38113,-3,-0.006933851060879213,-3,-0.007870710462797775
5599f26391,2025-10-15,e4c2a36ae1,2025-10-20,2025-10-08,7,42705,42705,37502,37502,0,0.0,0,0.0
5599f26391,2025-10-15,e4c2a36ae1,2025-10-20,2025-10-09,6,43623,43623,38405,38405,0,0.0,0,0.0
5599f26391,2025-10-15,e4c2a36ae1,2025-10-20,2025-10-10,5,44531,44531,39234,39234,0,0.0,0,0.0
5599f26391,2025-10-15,e4c2a36ae1,2025-10-20,2025-10-11,4,41730,41730,36426,36426,0,0.0,0,0.0
5599f26391,2025-10-15,e4c2a36ae1,2025-10-20,2025-10-12,3,43999,43999,38492,38492,0,0.0,0,0.0
5599f26391,2025-10-15,e4c2a36ae1,2025-10-20,2025-10-13,2,42798,42798,37677,37677,0,0.0,0,0.0
5599f26391,2025-10-15,e4c2a36ae1,2025-10-20,2025-10-14,1,40442,40440,35586,35585,-2,-0.004945353840067257,-1,-0.0028100938571348284
3634c744eb,2025-10-22,24b7598aaa,2025-10-27,2025-10-15,7,42222,42222,37024,37024,0,0.0,0,0.0
3634c744eb,2025-10-22,24b7598aaa,2025-10-27,2025-10-16,6,43224,43224,38074,38074,0,0.0,0,0.0
3634c744eb,2025-10-22,24b7598aaa,2025-10-27,2025-10-17,5,43977,43977,38848,38848,0,0.0,0,0.0
3634c744eb,2025-10-22,24b7598aaa,2025-10-27,2025-10-18,4,41420,41420,36272,36272,0,0.0,0,0.0
3634c744eb,2025-10-22,24b7598aaa,2025-10-27,2025-10-19,3,43427,43427,38040,38040,0,0.0,0,0.0
3634c744eb,2025-10-22,24b7598aaa,2025-10-27,2025-10-20,2,42456,42456,37351,37351,0,0.0,0,0.0
3634c744eb,2025-10-22,24b7598aaa,2025-10-27,2025-10-21,1,40659,40659,35840,35841,0,0.0,1,0.0027901785714285715
61ab02e1f4,2025-10-29,68749f9298,2025-11-04,2025-10-22,7,41654,41654,36650,36650,0,0.0,0,0.0
61ab02e1f4,2025-10-29,68749f9298,2025-11-04,2025-10-23,6,41883,41883,36824,36824,0,0.0,0,0.0
61ab02e1f4,2025-10-29,68749f9298,2025-11-04,2025-10-24,5,43604,43604,38489,38489,0,0.0,0,0.0
61ab02e1f4,2025-10-29,68749f9298,2025-11-04,2025-10-25,4,40981,40981,35933,35933,0,0.0,0,0.0
61ab02e1f4,2025-10-29,68749f9298,2025-11-04,2025-10-26,3,39819,39819,34820,34820,0,0.0,0,0.0
61ab02e1f4,2025-10-29,68749f9298,2025-11-04,2025-10-27,2,38387,38387,33659,33659,0,0.0,0,0.0
61ab02e1f4,2025-10-29,68749f9298,2025-11-04,2025-10-28,1,35379,35379,31065,31065,0,0.0,0,0.0
6a5c072958,2025-11-06,fba5ccbef3,2025-11-11,2025-10-30,7,37807,37807,33130,33130,0,0.0,0,0.0
6a5c072958,2025-11-06,fba5ccbef3,2025-11-11,2025-10-31,6,39468,39468,34729,34729,0,0.0,0,0.0
6a5c072958,2025-11-06,fba5ccbef3,2025-11-11,2025-11-01,5,35942,35942,31239,31239,0,0.0,0,0.0
6a5c072958,2025-11-06,fba5ccbef3,2025-11-11,2025-11-02,4,38401,38401,33522,33522,0,0.0,0,0.0
6a5c072958,2025-11-06,fba5ccbef3,2025-11-11,2025-11-03,3,36784,36784,32253,32253,0,0.0,0,0.0
6a5c072958,2025-11-06,fba5ccbef3,2025-11-11,2025-11-04,2,31142,31142,27154,27154,0,0.0,0,0.0
6a5c072958,2025-11-06,fba5ccbef3,2025-11-11,2025-11-05,1,31707,31705,27707,27705,-2,-0.0063077553852461605,-2,-0.0072183924639982674
4735086174,2025-11-13,fe99210d9a,2025-11-19,2025-11-06,7,34241,34241,30071,30071,0,0.0,0,0.0
4735086174,2025-11-13,fe99210d9a,2025-11-19,2025-11-07,6,36546,36546,32174,32174,0,0.0,0,0.0
4735086174,2025-11-13,fe99210d9a,2025-11-19,2025-11-08,5,31989,31989,27752,27752,0,0.0,0,0.0
4735086174,2025-11-13,fe99210d9a,2025-11-19,2025-11-09,4,35284,35284,30875,30875,0,0.0,0,0.0
4735086174,2025-11-13,fe99210d9a,2025-11-19,2025-11-10,3,34664,34664,30564,30564,0,0.0,0,0.0
4735086174,2025-11-13,fe99210d9a,2025-11-19,2025-11-11,2,29011,29011,25376,25376,0,0.0,0,0.0
4735086174,2025-11-13,fe99210d9a,2025-11-19,2025-11-12,1,29830,29834,26086,26090,4,0.01340931947703654,4,0.015333895576171127
38c70490f7,2025-11-20,19c1d781d9,2025-11-26,2025-11-13,7,33241,33241,29287,29287,0,0.0,0,0.0
38c70490f7,2025-11-20,19c1d781d9,2025-11-26,2025-11-14,6,35822,35822,31684,31684,0,0.0,0,0.0
38c70490f7,2025-11-20,19c1d781d9,2025-11-26,2025-11-15,5,30929,30929,26965,26965,0,0.0,0,0.0
38c70490f7,2025-11-20,19c1d781d9,2025-11-26,2025-11-16,4,34390,34390,30121,30121,0,0.0,0,0.0
38c70490f7,2025-11-20,19c1d781d9,2025-11-26,2025-11-17,3,34252,34252,30300,30300,0,0.0,0,0.0
38c70490f7,2025-11-20,19c1d781d9,2025-11-26,2025-11-18,2,28741,28741,25191,25191,0,0.0,0,0.0
38c70490f7,2025-11-20,19c1d781d9,2025-11-26,2025-11-19,1,29187,29189,25466,25468,2,0.006852365779285299,2,0.007853608733212912
e90d165a92,2025-11-28,8801af8b5d,2025-12-03,2025-11-21,7,35089,35089,31090,31090,0,0.0,0,0.0
e90d165a92,2025-11-28,8801af8b5d,2025-12-03,2025-11-22,6,30072,30072,26247,26247,0,0.0,0,0.0
e90d165a92,2025-11-28,8801af8b5d,2025-12-03,2025-11-23,5,33668,33668,29534,29534,0,0.0,0,0.0
e90d165a92,2025-11-28,8801af8b5d,2025-12-03,2025-11-24,4,33782,33782,29913,29913,0,0.0,0,0.0
e90d165a92,2025-11-28,8801af8b5d,2025-12-03,2025-11-25,3,27924,27924,24485,24485,0,0.0,0,0.0
e90d165a92,2025-11-28,8801af8b5d,2025-12-03,2025-11-26,2,28143,28143,24603,24603,0,0.0,0,0.0
e90d165a92,2025-11-28,8801af8b5d,2025-12-03,2025-11-27,1,32388,32389,28575,28576,1,0.0030875632950475487,1,0.003499562554680665
7e4e7fb416,2025-12-05,2a3acc5cc0,2025-12-10,2025-11-28,7,34590,34590,30682,30682,0,0.0,0,0.0
7e4e7fb416,2025-12-05,2a3acc5cc0,2025-12-10,2025-11-29,6,29891,29891,26175,26175,0,0.0,0,0.0
7e4e7fb416,2025-12-05,2a3acc5cc0,2025-12-10,2025-11-30,5,33723,33723,29679,29679,0,0.0,0,0.0
7e4e7fb416,2025-12-05,2a3acc5cc0,2025-12-10,2025-12-01,4,34043,34043,30211,30211,0,0.0,0,0.0
7e4e7fb416,2025-12-05,2a3acc5cc0,2025-12-10,2025-12-02,3,28336,28336,24932,24932,0,0.0,0,0.0
7e4e7fb416,2025-12-05,2a3acc5cc0,2025-12-10,2025-12-03,2,28962,28961,25500,25500,-1,-0.0034528002209792143,0,0.0
7e4e7fb416,2025-12-05,2a3acc5cc0,2025-12-10,2025-12-04,1,32764,32767,28966,28970,3,0.009156391161030399,4,0.013809293654629566
8c0da94cc7,2025-12-13,3e26e5b3b2,2025-12-18,2025-12-06,7,30464,30464,26753,26753,0,0.0,0,0.0
8c0da94cc7,2025-12-13,3e26e5b3b2,2025-12-18,2025-12-07,6,33711,33711,29670,29670,0,0.0,0,0.0
8c0da94cc7,2025-12-13,3e26e5b3b2,2025-12-18,2025-12-08,5,34964,34964,31063,31063,0,0.0,0,0.0
8c0da94cc7,2025-12-13,3e26e5b3b2,2025-12-18,2025-12-09,4,29135,29135,25624,25624,0,0.0,0,0.0
8c0da94cc7,2025-12-13,3e26e5b3b2,2025-12-18,2025-12-10,3,30686,30686,27040,27040,0,0.0,0,0.0
8c0da94cc7,2025-12-13,3e26e5b3b2,2025-12-18,2025-12-11,2,32724,32724,28890,28890,0,0.0,0,0.0
8c0da94cc7,2025-12-13,3e26e5b3b2,2025-12-18,2025-12-12,1,36109,36102,32083,32081,-7,-0.019385748705308927,-2,-0.006233831000841567
ec5d27102c,2025-12-20,586c4af3e8,2025-12-25,2025-12-13,7,31549,31549,27767,27767,0,0.0,0,0.0
ec5d27102c,2025-12-20,586c4af3e8,2025-12-25,2025-12-14,6,34890,34890,30744,30744,0,0.0,0,0.0
ec5d27102c,2025-12-20,586c4af3e8,2025-12-25,2025-12-15,5,35370,35370,31306,31306,0,0.0,0,0.0
ec5d27102c,2025-12-20,586c4af3e8,2025-12-25,2025-12-16,4,30227,30227,26508,26508,0,0.0,0,0.0
ec5d27102c,2025-12-20,586c4af3e8,2025-12-25,2025-12-17,3,31464,31464,27627,27627,0,0.0,0,0.0
ec5d27102c,2025-12-20,586c4af3e8,2025-12-25,2025-12-18,2,36008,36008,31888,31888,0,0.0,0,0.0
ec5d27102c,2025-12-20,586c4af3e8,2025-12-25,2025-12-19,1,37959,37958,33713,33712,-1,-0.0026344213493506153,-1,-0.0029662148132767775
34a6e1853d,2025-12-27,883d4dedd8,2026-01-02,2025-12-20,7,35422,35422,31250,31250,0,0.0,0,0.0
34a6e1853d,2025-12-27,883d4dedd8,2026-01-02,2025-12-21,6,36560,36560,32154,32154,0,0.0,0,0.0
34a6e1853d,2025-12-27,883d4dedd8,2026-01-02,2025-12-22,5,36500,36500,32241,32241,0,0.0,0,0.0
34a6e1853d,2025-12-27,883d4dedd8,2026-01-02,2025-12-23,4,33711,33711,29693,29693,0,0.0,0,0.0
34a6e1853d,2025-12-27,883d4dedd8,2026-01-02,2025-12-24,3,27492,27492,23585,23585,0,0.0,0,0.0
34a6e1853d,2025-12-27,883d4dedd8,2026-01-02,2025-12-25,2,21233,21233,17515,17515,0,0.0,0,0.0
34a6e1853d,2025-12-27,883d4dedd8,2026-01-02,2025-12-26,1,33538,33535,29321,29320,-3,-0.008945077225833382,-1,-0.003410524879778998
baab6b6c7a,2026-01-04,d0d8402aa8,2026-01-10,2026-01-01,3,30225,30225,26397,26397,0,0.0,0,0.0
baab6b6c7a,2026-01-04,d0d8402aa8,2026-01-10,2026-01-02,2,35481,35481,31196,31196,0,0.0,0,0.0
baab6b6c7a,2026-01-04,d0d8402aa8,2026-01-10,2026-01-03,1,34190,34191,29919,29919,1,0.0029248318221702253,0,0.0
566c00e54f,2026-01-11,5ad945a68c,2026-01-17,2026-01-04,7,35255,35255,30904,30904,0,0.0,0,0.0
566c00e54f,2026-01-11,5ad945a68c,2026-01-17,2026-01-05,6,32998,32998,28755,28755,0,0.0,0,0.0
566c00e54f,2026-01-11,5ad945a68c,2026-01-17,2026-01-06,5,27975,27975,24145,24145,0,0.0,0,0.0
566c00e54f,2026-01-11,5ad945a68c,2026-01-17,2026-01-07,4,25972,25972,22253,22253,0,0.0,0,0.0
566c00e54f,2026-01-11,5ad945a68c,2026-01-17,2026-01-08,3,29393,29393,25481,25481,0,0.0,0,0.0
566c00e54f,2026-01-11,5ad945a68c,2026-01-17,2026-01-09,2,30952,30952,26979,26979,0,0.0,0,0.0
566c00e54f,2026-01-11,5ad945a68c,2026-01-17,2026-01-10,1,29079,29075,25157,25156,-4,-0.013755631211527218,-1,-0.003975036769090114
bf7af92e93,2026-01-19,d24a7e449b,2026-01-24,2026-01-12,7,30082,30082,26368,26368,0,0.0,0,0.0
bf7af92e93,2026-01-19,d24a7e449b,2026-01-24,2026-01-13,6,24600,24600,21189,21189,0,0.0,0,0.0
bf7af92e93,2026-01-19,d24a7e449b,2026-01-24,2026-01-14,5,25575,25575,22100,22100,0,0.0,0,0.0
bf7af92e93,2026-01-19,d24a7e449b,2026-01-24,2026-01-15,4,28895,28895,25062,25062,0,0.0,0,0.0
bf7af92e93,2026-01-19,d24a7e449b,2026-01-24,2026-01-16,3,32131,32131,28172,28172,0,0.0,0,0.0
bf7af92e93,2026-01-19,d24a7e449b,2026-01-24,2026-01-17,2,28434,28434,24652,24652,0,0.0,0,0.0
bf7af92e93,2026-01-19,d24a7e449b,2026-01-24,2026-01-18,1,31645,31633,27536,27540,-12,-0.0379206825722863,4,0.01452643811737362
5338072bec,2026-02-06,007ede4bb6,2026-02-11,2026-01-30,7,33045,33045,29056,29056,0,0.0,0,0.0
5338072bec,2026-02-06,007ede4bb6,2026-02-11,2026-01-31,6,28998,28998,25207,25207,0,0.0,0,0.0
5338072bec,2026-02-06,007ede4bb6,2026-02-11,2026-02-01,5,33050,33050,28975,28975,0,0.0,0,0.0
5338072bec,2026-02-06,007ede4bb6,2026-02-11,2026-02-02,4,31981,31981,28219,28219,0,0.0,0,0.0
5338072bec,2026-02-06,007ede4bb6,2026-02-11,2026-02-03,3,25959,25959,22612,22612,0,0.0,0,0.0
5338072bec,2026-02-06,007ede4bb6,2026-02-11,2026-02-04,2,26733,26733,23406,23406,0,0.0,0,0.0
