grid_row,quarter,gbv_share,differential_pp,L,source_date,share_path,adr_ratio,delta_scenario,lead_time,lead_uplift,rebook_offset,basis
0,2026Q3,0.22,0.0,0.0,2026-09-11,share_central,adr_equal,delta_0pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1688,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1688,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1689,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1689,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1690,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1690,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1691,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1691,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1692,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1692,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1693,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1693,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1694,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1694,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1695,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1695,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1696,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1696,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1697,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1697,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1698,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1698,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1699,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1699,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1700,2026Q3,0.22,2.0,0.0044,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1700,2026Q4,0.23,2.0,0.0046,2026-09-11,share_slow_2025,adr_equal,delta_2pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1701,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1701,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1702,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1702,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1703,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1703,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1704,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1704,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1705,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1705,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1706,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1706,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1707,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1707,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1708,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1708,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1709,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1709,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1710,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1710,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1711,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1711,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1712,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1712,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1713,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1713,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1714,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1714,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1715,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1715,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1716,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1716,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1717,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1717,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1718,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1718,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1719,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1719,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1720,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1720,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1721,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1721,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1722,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1722,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1723,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1723,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1724,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1724,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1725,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1725,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1726,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1726,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1727,2026Q3,0.22,4.0,0.0088,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1727,2026Q4,0.23,4.0,0.0092,2026-09-11,share_slow_2025,adr_equal,delta_4pp,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1728,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1728,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1729,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1729,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1730,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1730,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1731,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1731,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1732,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1732,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1733,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1733,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1734,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1734,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1735,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1735,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1736,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1736,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_1.8,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1737,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1737,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1738,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1738,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1739,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1739,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1740,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1740,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1741,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1741,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1742,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1742,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1743,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1743,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1744,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1744,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1745,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1745,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_2.2,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1746,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1746,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1747,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1747,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1748,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1748,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1749,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1749,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1750,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1750,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_7,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1751,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1751,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_7,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1752,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1752,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_15,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1753,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1753,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_15,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1754,2026Q3,0.22,5.0,0.011000000000000001,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1754,2026Q4,0.23,5.0,0.011500000000000002,2026-09-11,share_slow_2025,adr_equal,mgmt_implied,lead_3.0,uplift_15,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1755,2026Q3,0.22004759360885823,0.0,0.0,2026-09-11,share_slow_2025,adr_plus15,delta_0pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1755,2026Q4,0.2300156169672044,0.0,0.0,2026-09-11,share_slow_2025,adr_plus15,delta_0pp,lead_1.8,uplift_0,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1756,2026Q3,0.22004759360885823,0.0,0.0,2026-09-11,share_slow_2025,adr_plus15,delta_0pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1756,2026Q4,0.2300156169672044,0.0,0.0,2026-09-11,share_slow_2025,adr_plus15,delta_0pp,lead_1.8,uplift_0,0.25,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1757,2026Q3,0.22004759360885823,0.0,0.0,2026-09-11,share_slow_2025,adr_plus15,delta_0pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1757,2026Q4,0.2300156169672044,0.0,0.0,2026-09-11,share_slow_2025,adr_plus15,delta_0pp,lead_1.8,uplift_0,0.5,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
1758,2026Q3,0.22004759360885823,0.0,0.0,2026-09-11,share_slow_2025,adr_plus15,delta_0pp,lead_1.8,uplift_7,0.0,gross flow-share stress; not conditional backlog survival; no rebooking adjustment
