year,month,day,statefips,freq,spend_all,spend_aap,spend_acf,spend_aer,spend_apg,spend_durables,spend_nondurables,spend_grf,spend_gen,spend_hic,spend_hcs,spend_inperson,spend_inpersonmisc,spend_remoteservices,spend_sgh,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,spend_all_incmiddle,spend_all_q1,spend_all_q2,spend_all_q3,spend_all_q4,provisional
2022,4,29,37,d,.144,.1,.149,-.0381,.26,.201,.208,.17,.395,.371,.00684,.053,-.0262,.152,.274,-.0118,.236,.276,.143,.166,.166,.119,.127,0
2022,4,29,38,d,.18,-.0928,.147,.155,.245,.189,.158,.0869,.535,.298,-.103,.118,.184,.298,.129,.16,.171,.263,.188,.206,.175,.195,.143,0
2022,4,29,39,d,.234,.128,.165,.147,.365,.181,.245,.259,.505,.274,.122,.145,.187,.285,.316,.0232,.306,.332,.241,.209,.254,.22,.197,0
2022,4,29,40,d,.21,.221,.177,.271,.445,.246,.171,.0133,.537,.394,.167,.083,-.0349,.274,.28,-.381,.218,.439,.202,.218,.216,.186,.181,0
2022,4,29,41,d,.086,.0784,.0729,-.126,.271,.119,.147,.141,.409,.156,.0222,.0133,-.0599,.0808,.431,.0171,.198,.23,.0831,.097,.107,.0711,.078,0
2022,4,29,42,d,.183,.0922,.262,.319,.215,.158,.167,.129,.301,.221,.139,.17,.0702,.24,.281,-.0451,.185,.224,.196,.226,.196,.196,.149,0
2022,4,29,44,d,.313,.0771,.117,.0219,.409,.138,.231,.0708,.61,1.16,.341,.237,.614,.414,-.287,.868,.262,.424,.283,.,.284,.283,.323,0
2022,4,29,45,d,.204,.176,.205,.0664,.369,.184,.221,.131,.507,.253,.032,.149,.12,.258,.384,.216,.246,.336,.203,.189,.2,.207,.208,0
2022,4,29,46,d,.00994,.127,-.0139,-.147,.249,-.0315,.0641,.0676,.328,-.116,.262,-.0616,-.146,.00616,.212,-.405,.115,.141,.0125,-.149,-.0304,.0638,.148,0
2022,4,29,47,d,.281,.2,.229,.427,.458,.298,.277,.172,.607,.469,.173,.199,.193,.367,.7,-.0723,.323,.49,.263,.311,.26,.268,.2,0
2022,4,29,48,d,.138,.197,.178,.0852,.336,.152,.199,.135,.436,.338,.00873,.0873,.055,.132,.313,-.0376,.241,.316,.136,.184,.134,.137,.108,0
2022,4,29,49,d,.149,.0399,.138,.336,.283,.173,.278,.283,.43,.348,.0252,.0791,-.0734,.0169,.296,.028,.289,.292,.165,.19,.136,.182,.102,0
2022,4,29,50,d,.308,-.0529,.168,.54,.246,.343,.293,.182,.438,.655,.283,.154,.0339,.203,.402,.0872,.272,.383,.302,.176,.266,.323,.322,0
2022,4,29,51,d,.162,.0672,.167,.234,.275,.112,.209,.161,.418,.221,.0606,.112,.0663,.167,.0632,-.00308,.201,.225,.154,.212,.148,.158,.139,0
2022,4,29,53,d,.0905,.0567,.0896,-.196,.179,.141,.139,.0972,.249,.235,-.0241,-.0108,-.00273,.108,.363,-.104,.164,.198,.117,.0506,.135,.11,.0595,0
2022,4,29,54,d,.234,.101,.19,1.5,.44,.27,.241,.192,.59,.264,.052,.212,.177,.238,1.2,.00361,.313,.447,.218,.258,.245,.198,.202,0
2022,4,29,55,d,.194,.032,.145,.0177,.246,.213,.223,.189,.39,.291,.0307,.0754,-.00909,.256,.294,-.0135,.24,.271,.193,.182,.204,.183,.193,0
2022,4,29,56,d,.209,.142,.174,.823,.373,.27,.2,.031,.543,.392,.0733,.193,.0911,.217,.2,.112,.197,.354,.206,.301,.266,.147,.178,0
2022,4,30,1,d,.164,-.0932,.182,.195,.235,.321,.196,.224,.536,.544,.116,.118,.00138,.0674,.436,.0276,.316,.37,.123,.202,.0672,.218,.196,0
2022,4,30,2,d,.11,.0739,.219,.0263,.384,.216,.213,.151,.547,.145,-.112,.035,.0311,.00853,.43,-.115,.234,.311,.0616,.,.0129,.0929,.14,0
2022,4,30,4,d,.0967,.18,.17,.184,.265,.111,.188,.13,.31,.161,-.0528,.0797,.0156,-.0197,.412,.0331,.204,.242,.0979,.0932,.116,.0788,.102,0
2022,4,30,5,d,.354,.119,.0239,.00442,.406,.561,.287,.132,.581,1.21,-.14,.107,.258,.211,.39,1.6,.42,.679,.304,.379,.39,.194,.,0
2022,4,30,6,d,-.00081,.0787,.0458,-.106,.144,.0428,.0801,.059,.191,.126,-.0824,-.046,-.109,-.0731,.26,-.131,.114,.138,.0249,.0322,.0258,.0245,-.0135,0
2022,4,30,8,d,.0986,.164,.0968,.115,.297,.113,.153,.132,.394,.209,.03,.0547,.102,.0876,.345,-.0832,.201,.24,.102,.132,.0985,.103,.0808,0
2022,4,30,9,d,.254,.192,.344,.132,.403,.273,.327,.364,.565,.7,.112,.159,.0365,.296,.284,-.103,.378,.385,.333,.234,.398,.323,.219,0
2022,4,30,10,d,.153,.159,.113,-.13,.343,.147,.234,.172,.454,.182,.0521,.0469,-.232,.189,.251,.362,.26,.306,.146,.0666,.205,.118,.184,0
2022,4,30,11,d,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
2022,4,30,12,d,.143,.519,.139,.12,.604,.142,.3,.208,.657,.236,-.0226,.0208,-.0499,.0774,.929,-.15,.361,.473,.139,.187,.141,.135,.084,0
2022,4,30,13,d,.179,.255,.18,.257,.36,.266,.255,.23,.431,.456,.0892,.134,.0921,.083,.562,.0394,.339,.408,.17,.2,.17,.171,.169,0
2022,4,30,15,d,.272,.278,.209,.691,.339,.298,.157,.0416,.367,.413,.456,.244,.504,.457,1.12,-.0391,.255,.423,.313,.,.18,.323,.259,0
2022,4,30,16,d,.183,.297,.185,.156,.546,.153,.265,.133,.667,.0459,.219,.157,.153,.102,.832,.0194,.267,.356,.18,.202,.176,.187,.115,0
2022,4,30,17,d,.226,.12,.237,.46,.32,.181,.221,.189,.448,.326,.232,.198,.124,.211,.528,-.0157,.268,.312,.225,.196,.234,.218,.223,0
2022,4,30,18,d,.0951,.239,.138,-.118,.515,.167,.0245,.381,.705,.374,-.0363,.0731,.0734,.196,.525,.107,.408,.414,.0824,.0885,.113,.0402,.145,0
2022,4,30,19,d,.102,.029,.156,-.0357,.266,.111,.108,.146,.443,.112,.0282,.0686,.0359,.1,.211,-.022,.18,.214,.121,.149,.11,.131,.0439,0
2022,4,30,20,d,.234,.0839,.179,.19,.465,.345,.23,.0675,.674,.543,-.0772,.0813,.214,.202,.288,-.355,.276,.5,.277,.177,.268,.289,.247,0
2022,4,30,21,d,.276,.187,.262,.127,.421,.274,.234,.111,.554,.576,.213,.213,.178,.415,.499,.115,.278,.473,.258,.245,.284,.237,.468,0
2022,4,30,22,d,.198,.148,.162,.266,.323,.249,.193,.0459,.425,.447,.00635,.13,.184,.234,.123,-.0122,.194,.33,.191,.197,.187,.197,.22,0
2022,4,30,23,d,.256,.14,.229,1.82,.521,.281,.186,.0261,.647,.703,.168,.272,-.0248,.314,.514,.915,.189,.524,.263,.242,.267,.22,.,0
2022,4,30,24,d,.151,.0777,.157,.152,.208,.187,.196,.152,.295,.3,.0789,.0818,.0811,.193,.574,-.0977,.215,.251,.161,.298,.233,.13,.122,0
2022,4,30,25,d,.19,.0873,.156,.0166,.3,.272,.204,.205,.499,.517,.289,.124,.0867,.203,.338,-.0118,.277,.341,.374,.253,.559,.301,.122,0
2022,4,30,26,d,.28,.197,.339,.932,.431,.301,.259,.222,.598,.288,.172,.304,.218,.258,.616,.0059,.319,.399,.277,.3,.268,.287,.263,0
2022,4,30,27,d,.141,.0526,.144,-.107,.258,.1,.22,.225,.403,.0108,.000472,.0241,-.0771,.169,.311,-.113,.216,.207,.15,.202,.146,.153,.128,0
2022,4,30,28,d,.329,.159,.275,.251,.505,.336,.408,.359,.768,.773,.109,.234,.377,.357,.194,-.0317,.453,.51,.292,.313,.283,.305,.315,0
2022,4,30,29,d,.309,.205,.283,.019,.576,.287,.347,.282,.799,.499,.232,.209,.223,.335,.707,.0211,.389,.468,.323,.285,.324,.321,.186,0
2022,4,30,30,d,.127,.251,.0848,.478,.318,.177,.176,-.00569,.352,.107,.0401,.0847,-.0133,.121,.322,-.00233,.173,.28,.157,.0753,.224,.0792,-.0701,0
2022,4,30,31,d,.152,.183,.173,.337,.462,.0158,.174,.0867,.659,.0158,.204,.171,.116,.195,.0735,.118,.152,.207,.148,.107,.178,.0979,.174,0
2022,4,30,32,d,.0318,.112,.162,-.027,.236,.0184,.19,.22,.317,.183,-.0177,.0107,-.0791,-.108,.23,-.153,.173,.151,.0492,-.00139,.0106,.0754,.034,0
2022,4,30,33,d,.315,.21,.303,.417,.439,.312,.266,.154,.639,.348,.381,.287,.123,.369,.893,.256,.293,.455,.304,.262,.351,.284,.332,0
2022,4,30,34,d,.248,.206,.235,.333,.344,.255,.256,.212,.445,.387,.25,.193,.0681,.256,.471,.0906,.289,.354,.257,.267,.249,.26,.242,0
2022,4,30,35,d,.102,.182,.0988,.00825,.289,.147,.258,.28,.341,.18,-.1,.027,.125,-.0236,.183,-.0909,.263,.249,.0999,.119,.0944,.107,.0845,0
2022,4,30,36,d,.237,.0875,.224,.0684,.299,.245,.225,.185,.492,.407,.172,.156,.123,.273,.661,.0431,.273,.342,.25,.278,.267,.238,.214,0
2022,4,30,37,d,.148,.126,.16,-.0286,.273,.208,.208,.161,.396,.403,.0347,.0613,-.0229,.14,.293,-.0176,.245,.297,.145,.164,.169,.12,.137,0
2022,4,30,38,d,.197,-.0578,.183,.238,.289,.218,.174,.0754,.588,.313,-.0827,.154,.228,.282,.252,.161,.181,.3,.199,.22,.183,.209,.173,0
2022,4,30,39,d,.244,.122,.179,.168,.373,.193,.247,.243,.522,.304,.151,.165,.181,.287,.39,.0988,.311,.357,.253,.207,.266,.234,.195,0
2022,4,30,40,d,.215,.246,.179,.313,.467,.285,.175,-.00252,.558,.5,.0662,.0789,-.0493,.258,.232,-.319,.222,.474,.208,.233,.237,.173,.173,0
2022,4,30,41,d,.0844,.0894,.0734,-.0587,.297,.134,.143,.0877,.447,.149,.00409,.0133,-.0951,.0621,.439,.0259,.191,.254,.0773,.102,.109,.0619,.0925,0
2022,4,30,42,d,.18,.0987,.261,.333,.221,.168,.167,.115,.307,.282,.123,.168,.0811,.223,.285,-.0535,.19,.246,.192,.221,.194,.191,.148,0
2022,4,30,44,d,.308,.193,.0853,-.0602,.464,.18,.245,.0533,.617,1.04,.202,.175,.354,.52,.483,.884,.287,.498,.312,.,.192,.32,.305,0
2022,4,30,45,d,.2,.179,.202,.0312,.375,.209,.215,.111,.513,.309,.0499,.146,.123,.236,.404,.192,.25,.363,.205,.185,.202,.208,.184,0
2022,4,30,46,d,.0409,.145,-.0043,-.084,.293,.0585,.0943,.0818,.389,-.013,.24,-.0441,-.118,.00761,.318,-.389,.165,.217,.0407,-.102,-.00484,.0954,.179,0
2022,4,30,47,d,.281,.168,.25,.457,.438,.298,.275,.158,.597,.519,.145,.218,.211,.344,.613,-.0136,.312,.487,.26,.311,.261,.259,.212,0
2022,4,30,48,d,.143,.219,.182,.069,.353,.162,.211,.144,.45,.367,.0201,.0883,.0681,.13,.333,-.0511,.255,.334,.141,.185,.142,.141,.113,0
2022,4,30,49,d,.136,.0355,.107,.47,.279,.185,.279,.272,.427,.374,.0246,.053,-.0866,-.0125,.301,-.0956,.29,.299,.155,.185,.135,.167,.0835,0
2022,4,30,50,d,.34,-.00279,.208,.519,.247,.375,.316,.204,.398,.821,.246,.178,.0813,.253,.394,.0916,.298,.416,.33,.215,.274,.364,.34,0
2022,4,30,51,d,.159,.0873,.16,.246,.292,.118,.205,.151,.432,.234,.0403,.105,.0528,.136,.0881,-.000199,.207,.244,.158,.214,.16,.158,.131,0
2022,4,30,53,d,.0854,.0859,.0976,-.191,.211,.119,.142,.0927,.284,.183,.00972,.00175,.000037,.078,.394,-.0835,.162,.197,.113,.0396,.114,.112,.0543,0
2022,4,30,54,d,.228,.0908,.205,1.5,.409,.269,.229,.18,.547,.377,.0891,.22,.177,.207,.852,-.109,.298,.431,.207,.256,.236,.184,.188,0
2022,4,30,55,d,.201,.0789,.154,.0397,.287,.212,.23,.194,.426,.296,.0372,.0922,.0224,.246,.292,.0342,.255,.295,.199,.171,.204,.193,.207,0
2022,4,30,56,d,.245,.176,.25,1.08,.431,.309,.25,.0391,.623,.379,.163,.256,.143,.19,.202,.0355,.214,.38,.246,.344,.298,.194,.215,0
2022,5,1,1,d,.146,-.119,.196,.068,.225,.304,.205,.224,.548,.531,.131,.118,.0625,-.00175,.359,-.0554,.31,.36,.106,.179,.0476,.205,.178,0
2022,5,1,2,d,.117,.203,.227,-.00399,.446,.216,.231,.181,.564,.161,-.239,.048,.135,-.0308,.735,-.0673,.29,.396,.0718,.,-.0196,.122,.148,0
2022,5,1,4,d,.105,.199,.156,.17,.281,.128,.187,.111,.325,.194,-.0412,.0842,.0768,-.00333,.427,.0271,.206,.259,.108,.095,.127,.0885,.11,0
2022,5,1,5,d,.342,-.0281,.0607,-.119,.318,.655,.261,.0828,.539,1.43,-.154,.0875,.0726,.148,.323,.578,.385,.67,.296,.361,.368,.194,.,0
2022,5,1,6,d,-.000147,.0977,.0479,-.12,.172,.0635,.0897,.0501,.226,.176,-.0716,-.0405,-.0674,-.0938,.3,-.131,.131,.168,.0266,.0426,.0297,.025,-.0139,0
2022,5,1,8,d,.0984,.167,.112,.0815,.31,.129,.158,.13,.415,.277,-.0108,.0559,.149,.0828,.322,-.0982,.212,.262,.106,.127,.109,.105,.0776,0
2022,5,1,9,d,.243,.183,.341,.06,.396,.283,.321,.349,.56,.664,.184,.167,.0824,.244,.289,-.0967,.369,.381,.323,.28,.388,.313,.203,0
2022,5,1,10,d,.157,.168,.144,-.138,.384,.161,.249,.142,.512,.154,.0911,.0552,-.284,.186,.307,.401,.263,.328,.144,.0908,.21,.112,.205,0
2022,5,1,11,d,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
2022,5,1,12,d,.147,.534,.143,.0746,.617,.155,.304,.201,.669,.273,-.0319,.0146,-.0457,.091,.916,-.159,.367,.491,.145,.192,.146,.144,.0813,0
2022,5,1,13,d,.175,.268,.197,.116,.377,.272,.262,.231,.452,.483,.0961,.136,.134,.0703,.496,.0301,.349,.426,.169,.196,.161,.175,.162,0
2022,5,1,15,d,.283,.31,.211,.493,.323,.32,.151,.0306,.329,.541,.49,.287,.634,.424,1.14,.116,.248,.424,.306,.,.252,.311,.275,0
2022,5,1,16,d,.184,.322,.205,.164,.576,.175,.271,.13,.7,.146,.258,.174,.208,.101,.793,-.0252,.282,.385,.176,.228,.176,.178,.111,0
2022,5,1,17,d,.221,.108,.246,.353,.316,.187,.218,.176,.451,.319,.201,.195,.122,.21,.501,.0016,.263,.317,.219,.177,.233,.209,.22,0
2022,5,1,18,d,.0996,.251,.13,-.151,.536,.207,.0253,.372,.736,.505,-.0298,.0642,.0381,.199,.484,.143,.427,.458,.0843,.0965,.117,.0391,.142,0
2022,5,1,19,d,.103,.035,.172,-.118,.297,.0989,.121,.134,.5,.0897,.0352,.0791,.0248,.0898,.133,.0586,.174,.213,.122,.126,.101,.138,.0514,0
2022,5,1,20,d,.219,.0479,.195,.0371,.445,.324,.215,.0508,.664,.544,-.0909,.0969,.331,.158,.14,-.311,.254,.477,.252,.151,.246,.261,.237,0
2022,5,1,21,d,.278,.193,.281,.0352,.426,.312,.223,.0944,.558,.673,.266,.229,.217,.381,.561,.109,.282,.511,.26,.24,.293,.234,.486,0
2022,5,1,22,d,.202,.165,.182,.232,.328,.248,.181,.0168,.421,.444,.0593,.156,.222,.228,.114,.0102,.173,.325,.188,.213,.195,.182,.231,0
2022,5,1,23,d,.266,.0856,.212,1.59,.494,.283,.196,.0406,.632,.694,.285,.276,-.00303,.353,.518,.807,.19,.5,.287,.241,.289,.268,.,0
2022,5,1,24,d,.145,.0902,.159,-.0299,.223,.172,.2,.133,.313,.27,.0843,.0667,.0782,.182,.45,-.104,.208,.253,.163,.272,.214,.141,.115,0
2022,5,1,25,d,.195,.0778,.152,-.0497,.298,.322,.205,.211,.508,.573,.338,.122,.122,.198,.382,.00519,.299,.383,.384,.189,.61,.3,.125,0
2022,5,1,26,d,.279,.209,.361,.788,.439,.319,.258,.214,.601,.324,.186,.313,.249,.234,.673,-.0103,.329,.429,.279,.296,.266,.292,.259,0
2022,5,1,27,d,.141,.0874,.149,-.197,.291,.119,.228,.217,.432,.0188,.000372,.0121,-.0594,.157,.332,-.1,.229,.235,.154,.206,.152,.154,.126,0
2022,5,1,28,d,.315,.111,.266,.148,.467,.313,.402,.345,.745,.807,.158,.218,.334,.335,.188,-.0579,.425,.471,.265,.304,.252,.285,.305,0
2022,5,1,29,d,.302,.224,.298,.00221,.581,.295,.352,.268,.789,.524,.224,.223,.293,.327,.726,.0309,.385,.473,.328,.295,.321,.334,.152,0
2022,5,1,30,d,.121,.264,.0922,.381,.332,.19,.173,-.0222,.366,.113,.0925,.102,.0232,.0909,.343,.0484,.175,.298,.152,.0589,.214,.0786,-.0499,0
2022,5,1,31,d,.155,.201,.186,.167,.477,.00402,.177,.0691,.67,.0485,.179,.185,.228,.196,.171,.127,.141,.204,.158,.116,.184,.112,.162,0
2022,5,1,32,d,.0366,.108,.152,-.0705,.245,.0668,.203,.229,.334,.266,-.0406,.00235,-.0534,-.12,.183,-.146,.198,.183,.0534,.0113,.0317,.0676,.0276,0
2022,5,1,33,d,.326,.302,.341,.332,.48,.37,.265,.134,.612,.47,.391,.311,.165,.342,.879,.283,.312,.525,.313,.307,.335,.304,.341,0
2022,5,1,34,d,.243,.25,.267,.187,.383,.271,.262,.197,.478,.449,.221,.194,.117,.223,.507,.0777,.302,.394,.25,.244,.244,.252,.238,0
2022,5,1,35,d,.101,.166,.0908,-.121,.274,.156,.25,.242,.326,.205,-.0871,.00977,.122,-.0156,.172,-.122,.253,.252,.0969,.112,.0843,.113,.0956,0
2022,5,1,36,d,.242,.126,.247,.0228,.329,.262,.238,.186,.51,.455,.175,.165,.143,.248,.678,.0509,.284,.363,.255,.284,.266,.246,.217,0
2022,5,1,37,d,.147,.134,.169,-.0709,.273,.223,.207,.154,.388,.404,.0455,.0666,-.00615,.115,.304,.00733,.246,.304,.143,.174,.164,.12,.131,0
2022,5,1,38,d,.211,-.0471,.215,.243,.326,.229,.19,.078,.651,.348,-.0617,.205,.422,.246,.305,.0814,.194,.327,.217,.254,.197,.228,.174,0
2022,5,1,39,d,.247,.135,.195,.0345,.388,.215,.247,.233,.537,.316,.154,.168,.219,.278,.389,.0967,.314,.371,.257,.209,.268,.24,.195,0
2022,5,1,40,d,.222,.246,.198,.239,.467,.302,.174,-.015,.557,.615,.0224,.0871,.0442,.256,.189,-.318,.223,.497,.221,.238,.254,.183,.17,0
2022,5,1,41,d,.0818,.127,.0802,-.0449,.337,.149,.117,.032,.49,.162,-.0348,.0296,-.0136,.0506,.404,.0644,.185,.28,.0802,.113,.122,.06,.0747,0
2022,5,1,42,d,.177,.112,.258,.21,.235,.188,.173,.112,.321,.322,.0883,.151,.089,.205,.294,-.0581,.2,.268,.193,.21,.195,.191,.14,0
2022,5,1,44,d,.267,.175,.0958,-.0564,.5,.11,.244,.0306,.692,.924,.00665,.174,.481,.391,.214,.807,.282,.516,.294,.,.156,.306,.247,0
2022,5,1,45,d,.198,.18,.208,-.0602,.378,.225,.206,.0879,.517,.365,.0658,.151,.184,.215,.361,.157,.244,.375,.201,.195,.196,.207,.166,0
2022,5,1,46,d,.0538,.174,.00717,-.139,.326,.0885,.116,.0855,.425,.101,.109,-.0528,-.077,-.00188,.321,-.352,.193,.265,.0578,-.0572,.0232,.0987,.156,0
2022,5,1,47,d,.263,.162,.247,.39,.419,.27,.258,.129,.568,.551,.144,.22,.228,.309,.491,.0379,.284,.463,.248,.285,.246,.252,.207,0
2022,5,1,48,d,.135,.234,.183,.0102,.36,.169,.21,.136,.45,.384,.012,.0856,.0867,.106,.316,-.0367,.257,.345,.134,.171,.14,.13,.106,0
2022,5,1,49,d,.136,.0671,.0787,.388,.298,.202,.294,.251,.437,.439,.0378,.037,-.0632,-.0135,.316,-.115,.302,.326,.155,.214,.134,.168,.0826,0
2022,5,1,50,d,.355,.125,.238,.453,.311,.4,.362,.184,.412,.939,.195,.175,.0714,.239,.298,.00112,.305,.457,.348,.17,.271,.393,.357,0
2022,5,1,51,d,.141,.0974,.164,.111,.303,.121,.207,.142,.445,.241,.033,.0953,.0687,.128,.0882,-.0149,.207,.252,.136,.188,.131,.139,.119,0
2022,5,1,53,d,.0833,.108,.112,-.254,.237,.111,.148,.0893,.312,.156,-.0107,.00429,.0352,.0764,.387,-.0655,.165,.205,.115,.0374,.111,.117,.0477,0
2022,5,1,54,d,.217,.0628,.21,1.31,.39,.261,.213,.153,.536,.356,.0976,.231,.216,.183,.879,-.0199,.274,.414,.199,.237,.235,.171,.169,0
2022,5,1,55,d,.207,.123,.173,.0663,.303,.207,.228,.172,.422,.286,.0425,.113,.0494,.255,.344,.0765,.245,.297,.203,.185,.206,.199,.216,0
2022,5,1,56,d,.255,.175,.281,.945,.471,.334,.269,.0358,.704,.479,.199,.266,.179,.17,.256,-.0486,.237,.436,.245,.374,.297,.192,.237,0
2022,5,2,1,d,.173,.00135,.178,.141,.276,.274,.241,.216,.516,.508,.151,.13,.0762,.0597,.304,.0398,.308,.362,.126,.223,.0747,.212,.189,0
2022,5,2,2,d,.109,.219,.199,.104,.487,.217,.232,.169,.614,.213,-.238,.0676,.259,-.0509,.691,-.0683,.304,.432,.0602,.,-.0111,.103,.147,0
2022,5,2,4,d,.112,.207,.148,.199,.273,.122,.176,.101,.308,.188,-.0314,.101,.149,.0179,.385,.0416,.2,.255,.116,.104,.129,.102,.114,0
2022,5,2,5,d,.369,.0434,.053,.0109,.382,.689,.272,.0742,.602,1.3,.00555,.117,.031,.174,.179,.611,.391,.696,.312,.386,.445,.155,.,0
2022,5,2,6,d,.0113,.0981,.0375,-.103,.167,.0608,.0865,.0467,.218,.178,-.0556,-.0314,-.0155,-.0535,.3,-.122,.129,.167,.0368,.0532,.0344,.0379,-.00124,0
2022,5,2,8,d,.111,.162,.103,.0795,.304,.127,.15,.119,.408,.288,.00316,.0664,.204,.13,.281,-.0779,.204,.257,.116,.143,.113,.117,.0909,0
2022,5,2,9,d,.266,.19,.345,.142,.409,.276,.33,.361,.576,.618,.156,.186,.121,.284,.284,-.0602,.373,.379,.342,.277,.415,.332,.229,0
2022,5,2,10,d,.182,.168,.17,-.0495,.395,.186,.26,.15,.529,.193,.172,.0978,-.203,.17,.455,.365,.295,.373,.17,.137,.235,.139,.221,0
2022,5,2,11,d,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
2022,5,2,12,d,.16,.546,.137,.0676,.614,.156,.306,.204,.657,.285,-.016,.0302,.0106,.107,.852,-.125,.369,.492,.156,.205,.156,.156,.097,0
2022,5,2,13,d,.187,.268,.181,.199,.372,.261,.256,.226,.442,.464,.115,.158,.213,.103,.486,.0677,.341,.416,.181,.204,.177,.185,.179,0
2022,5,2,15,d,.306,.251,.183,.59,.311,.311,.158,.0395,.339,.577,.384,.275,.819,.539,1.09,.0565,.254,.427,.353,.,.225,.363,.291,0
2022,5,2,16,d,.193,.323,.154,.17,.586,.182,.277,.138,.716,.121,.297,.183,.308,.114,.811,.044,.286,.386,.183,.24,.184,.181,.141,0
2022,5,2,17,d,.231,.104,.245,.38,.309,.202,.219,.171,.441,.367,.222,.207,.175,.221,.47,.00793,.265,.326,.23,.192,.236,.225,.229,0
2022,5,2,18,d,.107,.251,.106,-.108,.523,.201,.023,.356,.708,.481,-.0351,.0893,.161,.201,.479,.312,.413,.445,.0887,.107,.122,.0426,.154,0
2022,5,2,19,d,.112,.0235,.157,-.0592,.286,.101,.129,.111,.489,.11,.0288,.0826,.042,.112,.0996,.0776,.164,.212,.138,.127,.144,.134,.0453,0
2022,5,2,20,d,.208,.0166,.202,.1,.368,.305,.187,.0407,.563,.545,-.126,.0972,.292,.182,.11,-.264,.226,.428,.244,.141,.225,.267,.206,0
2022,5,2,21,d,.302,.201,.27,.135,.434,.315,.242,.109,.565,.715,.262,.253,.385,.43,.529,.0777,.296,.523,.285,.265,.314,.259,.49,0
2022,5,2,22,d,.207,.157,.165,.251,.322,.237,.173,.0109,.414,.474,.102,.159,.23,.262,.0875,.0548,.166,.315,.191,.225,.201,.181,.24,0
2022,5,2,23,d,.283,.065,.21,1.34,.469,.308,.204,.0456,.611,.694,.324,.279,-.002,.386,.558,1.14,.189,.484,.314,.261,.324,.181,.,0
2022,5,2,24,d,.162,.0913,.148,-.0461,.239,.17,.219,.142,.34,.239,.0902,.0873,.167,.205,.456,-.0479,.22,.266,.184,.316,.254,.155,.128,0
2022,5,2,25,d,.211,.0886,.154,-.0128,.314,.359,.207,.21,.53,.628,.338,.13,.151,.253,.451,.00217,.315,.417,.408,.284,.654,.319,.141,0
2022,5,2,26,d,.28,.235,.342,.737,.437,.324,.253,.203,.575,.347,.202,.317,.319,.243,.676,.0322,.325,.433,.277,.308,.265,.29,.252,0
2022,5,2,27,d,.145,.0847,.143,-.178,.275,.108,.22,.204,.403,.0398,.0129,.0183,-.0127,.177,.319,-.127,.217,.223,.16,.265,.155,.162,.123,0
2022,5,2,28,d,.31,.051,.235,.346,.401,.309,.38,.331,.681,.75,.165,.211,.314,.322,.203,-.0412,.385,.411,.264,.292,.25,.283,.346,0
2022,5,2,29,d,.318,.239,.27,.0572,.608,.25,.343,.247,.825,.465,.231,.242,.407,.42,.714,.113,.366,.455,.349,.328,.343,.355,.172,0
2022,5,2,30,d,.123,.243,.1,.287,.315,.162,.169,-.0252,.35,.0955,.115,.116,.0443,.112,.307,.147,.159,.275,.16,.0497,.218,.0928,-.133,0
2022,5,2,31,d,.159,.2,.183,.236,.453,.00772,.157,.046,.628,.0393,.227,.206,.296,.222,.0926,.121,.125,.196,.158,.138,.181,.119,.17,0
2022,5,2,32,d,.0489,.117,.14,-.0189,.247,.0452,.206,.239,.333,.211,.0318,.0305,.0041,-.1,.184,-.122,.192,.17,.0618,.0294,.0433,.0738,.0457,0
2022,5,2,33,d,.343,.268,.355,.33,.459,.384,.257,.136,.597,.54,.448,.355,.241,.37,.94,.471,.321,.547,.344,.236,.36,.337,.345,0
2022,5,2,34,d,.257,.263,.267,.232,.396,.273,.264,.199,.492,.433,.238,.215,.186,.254,.513,.107,.305,.397,.268,.273,.262,.27,.249,0
2022,5,2,35,d,.106,.135,.0836,-.144,.26,.149,.245,.219,.319,.207,-.0723,.0196,.162,.0135,.126,-.083,.24,.244,.0901,.133,.0802,.103,.134,0
2022,5,2,36,d,.255,.144,.246,.0594,.35,.275,.244,.19,.533,.442,.186,.176,.183,.28,.701,.0666,.294,.38,.262,.279,.27,.256,.237,0
2022,5,2,37,d,.16,.126,.17,-.0296,.268,.224,.204,.147,.386,.373,.0773,.0918,.0633,.14,.327,.0369,.245,.308,.154,.191,.171,.136,.146,0
2022,5,2,38,d,.227,-.0269,.216,.251,.355,.204,.202,.0811,.69,.319,-.0372,.252,.62,.275,.32,.209,.202,.342,.238,.269,.205,.256,.183,0
2022,5,2,39,d,.263,.158,.185,.122,.399,.224,.248,.231,.537,.307,.196,.186,.257,.326,.348,.141,.313,.373,.27,.229,.279,.256,.204,0
2022,5,2,40,d,.223,.228,.181,.171,.431,.289,.158,-.0253,.513,.597,-.0532,.0925,.148,.253,.224,-.241,.203,.465,.221,.236,.256,.181,.186,0
2022,5,2,41,d,.0941,.123,.0808,.0267,.305,.109,.104,.0286,.434,.133,-.0347,.0423,.000158,.119,.377,.0784,.16,.242,.0919,.099,.116,.0796,.0915,0
