year,month,day,countyfips,freq,spend_all,provisional
2020,3,25,51113,d,.13,0
2020,3,25,51117,d,-.325,0
2020,3,25,51119,d,-.505,0
2020,3,25,51121,d,-.293,0
2020,3,25,51125,d,-.106,0
2020,3,25,51127,d,-.24,0
2020,3,25,51137,d,-.171,0
2020,3,25,51139,d,-.103,0
2020,3,25,51143,d,.173,0
2020,3,25,51145,d,-.252,0
2020,3,25,51147,d,-.38,0
2020,3,25,51149,d,-.225,0
2020,3,25,51153,d,-.273,0
2020,3,25,51155,d,-.385,0
2020,3,25,51161,d,-.124,0
2020,3,25,51163,d,-.217,0
2020,3,25,51165,d,-.168,0
2020,3,25,51167,d,-.102,0
2020,3,25,51169,d,-.0505,0
2020,3,25,51171,d,-.122,0
2020,3,25,51173,d,-.0531,0
2020,3,25,51175,d,-.467,0
2020,3,25,51177,d,-.127,0
2020,3,25,51179,d,-.261,0
2020,3,25,51185,d,-.0906,0
2020,3,25,51187,d,-.194,0
2020,3,25,51191,d,-.0951,0
2020,3,25,51195,d,-.133,0
2020,3,25,51199,d,-.271,0
2020,3,25,51510,d,-.33,0
2020,3,25,51520,d,-.184,0
2020,3,25,51530,d,-.229,0
2020,3,25,51540,d,-.25,0
2020,3,25,51550,d,-.256,0
2020,3,25,51570,d,-.0852,0
2020,3,25,51590,d,-.132,0
2020,3,25,51610,d,-.285,0
2020,3,25,51620,d,-.202,0
2020,3,25,51630,d,-.279,0
2020,3,25,51650,d,-.251,0
2020,3,25,51670,d,-.145,0
2020,3,25,51680,d,-.208,0
2020,3,25,51683,d,-.172,0
2020,3,25,51700,d,-.209,0
2020,3,25,51710,d,-.277,0
2020,3,25,51720,d,-.101,0
2020,3,25,51730,d,-.197,0
2020,3,25,51735,d,-.187,0
2020,3,25,51740,d,-.273,0
2020,3,25,51750,d,-.288,0
2020,3,25,51760,d,-.247,0
2020,3,25,51770,d,-.233,0
2020,3,25,51775,d,-.308,0
2020,3,25,51790,d,-.147,0
2020,3,25,51800,d,-.246,0
2020,3,25,51810,d,-.254,0
2020,3,25,51820,d,-.0615,0
2020,3,25,51840,d,-.168,0
2020,3,25,53007,d,-.275,0
2020,3,25,53009,d,-.197,0
2020,3,25,53011,d,-.298,0
2020,3,25,53015,d,-.176,0
2020,3,25,53017,d,-.15,0
2020,3,25,53021,d,-.222,0
2020,3,25,53025,d,.0345,0
2020,3,25,53029,d,-.181,0
2020,3,25,53031,d,-.115,0
2020,3,25,53033,d,-.316,0
2020,3,25,53035,d,-.258,0
2020,3,25,53037,d,-.305,0
2020,3,25,53039,d,-.225,0
2020,3,25,53041,d,-.206,0
2020,3,25,53045,d,-.116,0
2020,3,25,53047,d,-.19,0
2020,3,25,53049,d,-.217,0
2020,3,25,53053,d,-.261,0
2020,3,25,53055,d,-.309,0
2020,3,25,53057,d,-.264,0
2020,3,25,53061,d,-.314,0
2020,3,25,53063,d,-.264,0
2020,3,25,53065,d,-.198,0
2020,3,25,53067,d,-.272,0
2020,3,25,53071,d,-.304,0
2020,3,25,53073,d,-.251,0
2020,3,25,53075,d,-.192,0
2020,3,25,53077,d,-.26,0
2020,3,25,54003,d,-.105,0
2020,3,25,54011,d,-.249,0
2020,3,25,54027,d,-.163,0
2020,3,25,54033,d,-.32,0
2020,3,25,54037,d,-.213,0
2020,3,25,54039,d,-.251,0
2020,3,25,54049,d,-.273,0
2020,3,25,54055,d,-.0757,0
2020,3,25,54057,d,-.132,0
2020,3,25,54061,d,-.251,0
2020,3,25,54065,d,-.0363,0
2020,3,25,54077,d,-.292,0
2020,3,25,54079,d,-.197,0
2020,3,25,54091,d,-.158,0
2020,3,25,55005,d,-.219,0
2020,3,25,55009,d,-.231,0
2020,3,25,55011,d,-.11,0
2020,3,25,55013,d,-.315,0
2020,3,25,55017,d,-.277,0
2020,3,25,55019,d,-.257,0
2020,3,25,55021,d,-.256,0
2020,3,25,55025,d,-.311,0
2020,3,25,55027,d,-.236,0
2020,3,25,55029,d,-.233,0
2020,3,25,55031,d,-.213,0
2020,3,25,55033,d,-.205,0
2020,3,25,55035,d,-.301,0
2020,3,25,55039,d,-.267,0
2020,3,25,55045,d,-.25,0
2020,3,25,55047,d,-.16,0
2020,3,25,55049,d,-.201,0
2020,3,25,55057,d,-.199,0
2020,3,25,55061,d,-.166,0
2020,3,25,55063,d,-.257,0
2020,3,25,55069,d,-.332,0
2020,3,25,55073,d,-.246,0
2020,3,25,55075,d,-.2,0
2020,3,25,55077,d,-.235,0
2020,3,25,55081,d,-.308,0
2020,3,25,55083,d,-.221,0
2020,3,25,55085,d,-.144,0
2020,3,25,55087,d,-.338,0
2020,3,25,55089,d,-.207,0
2020,3,25,55095,d,-.254,0
2020,3,25,55097,d,-.371,0
2020,3,25,55099,d,-.337,0
2020,3,25,55101,d,-.28,0
2020,3,25,55107,d,-.202,0
2020,3,25,55111,d,-.194,0
2020,3,25,55113,d,-.221,0
2020,3,25,55115,d,-.315,0
2020,3,25,55117,d,-.294,0
2020,3,25,55119,d,-.132,0
2020,3,25,55121,d,-.345,0
2020,3,25,55123,d,-.303,0
2020,3,25,55125,d,-.206,0
2020,3,25,55127,d,-.227,0
2020,3,25,55129,d,-.156,0
2020,3,25,55131,d,-.228,0
2020,3,25,55133,d,-.291,0
2020,3,25,55135,d,-.214,0
2020,3,25,55137,d,-.321,0
2020,3,25,55139,d,-.29,0
2020,3,25,55141,d,-.341,0
2020,3,25,56001,d,-.193,0
2020,3,25,56003,d,-.259,0
2020,3,25,56005,d,-.125,0
2020,3,25,56009,d,-.314,0
2020,3,25,56011,d,-.212,0
2020,3,25,56013,d,-.353,0
2020,3,25,56015,d,-.292,0
2020,3,25,56019,d,-.304,0
2020,3,25,56021,d,-.13,0
2020,3,25,56023,d,-.344,0
2020,3,25,56029,d,-.29,0
2020,3,25,56033,d,-.18,0
2020,3,25,56035,d,-.145,0
2020,3,25,56037,d,-.104,0
2020,3,25,56039,d,-.264,0
2020,3,25,56041,d,-.326,0
2020,3,25,56043,d,-.245,0
2020,3,25,56045,d,-.262,0
2020,3,26,1001,d,-.227,0
2020,3,26,1003,d,-.181,0
2020,3,26,1009,d,-.226,0
2020,3,26,1015,d,-.279,0
2020,3,26,1019,d,-.289,0
2020,3,26,1021,d,-.291,0
2020,3,26,1031,d,-.232,0
2020,3,26,1039,d,-.18,0
2020,3,26,1041,d,-.243,0
2020,3,26,1045,d,-.22,0
2020,3,26,1047,d,-.189,0
2020,3,26,1049,d,-.253,0
2020,3,26,1051,d,-.209,0
2020,3,26,1053,d,-.277,0
2020,3,26,1055,d,-.309,0
2020,3,26,1061,d,.00772,0
2020,3,26,1067,d,-.0265,0
2020,3,26,1069,d,-.254,0
2020,3,26,1071,d,-.216,0
2020,3,26,1073,d,-.231,0
2020,3,26,1081,d,-.304,0
2020,3,26,1089,d,-.274,0
2020,3,26,1095,d,-.365,0
2020,3,26,1097,d,-.141,0
2020,3,26,1101,d,-.25,0
2020,3,26,1103,d,-.304,0
2020,3,26,1105,d,-.278,0
2020,3,26,1109,d,-.186,0
2020,3,26,1111,d,-.269,0
2020,3,26,1113,d,-.138,0
2020,3,26,1123,d,-.224,0
2020,3,26,2020,d,-.293,0
2020,3,26,2090,d,-.25,0
2020,3,26,2110,d,-.489,0
2020,3,26,2122,d,-.0745,0
2020,3,26,2150,d,.0247,0
2020,3,26,2170,d,-.324,0
2020,3,26,2220,d,-.351,0
2020,3,26,2240,d,-.356,0
2020,3,26,2261,d,-.289,0
2020,3,26,4001,d,-.4,0
2020,3,26,4003,d,-.23,0
2020,3,26,4005,d,-.282,0
2020,3,26,4007,d,-.255,0
2020,3,26,4009,d,-.214,0
2020,3,26,4012,d,-.266,0
2020,3,26,4013,d,-.256,0
2020,3,26,4015,d,-.213,0
2020,3,26,4017,d,-.179,0
2020,3,26,4019,d,-.269,0
2020,3,26,4021,d,-.168,0
2020,3,26,4023,d,-.275,0
2020,3,26,4025,d,-.218,0
2020,3,26,4027,d,-.191,0
2020,3,26,5001,d,-.428,0
2020,3,26,5003,d,-.437,0
2020,3,26,5031,d,-.287,0
2020,3,26,5063,d,-.303,0
2020,3,26,5067,d,-.353,0
2020,3,26,5091,d,-.367,0
2020,3,26,5143,d,-.277,0
2020,3,26,6001,d,-.332,0
2020,3,26,6005,d,-.285,0
2020,3,26,6007,d,-.285,0
2020,3,26,6009,d,-.369,0
2020,3,26,6011,d,-.394,0
2020,3,26,6013,d,-.353,0
2020,3,26,6017,d,-.231,0
2020,3,26,6019,d,-.235,0
2020,3,26,6021,d,-.144,0
2020,3,26,6023,d,-.307,0
2020,3,26,6025,d,-.285,0
2020,3,26,6027,d,-.315,0
2020,3,26,6029,d,-.225,0
2020,3,26,6031,d,-.309,0
2020,3,26,6033,d,-.276,0
2020,3,26,6035,d,-.283,0
2020,3,26,6037,d,-.332,0
2020,3,26,6039,d,-.357,0
2020,3,26,6041,d,-.349,0
2020,3,26,6043,d,-.174,0
2020,3,26,6045,d,-.267,0
2020,3,26,6047,d,-.273,0
2020,3,26,6051,d,-.467,0
2020,3,26,6053,d,-.34,0
2020,3,26,6055,d,-.407,0
2020,3,26,6057,d,-.29,0
2020,3,26,6059,d,-.326,0
2020,3,26,6061,d,-.325,0
2020,3,26,6063,d,-.398,0
2020,3,26,6065,d,-.263,0
2020,3,26,6067,d,-.283,0
2020,3,26,6069,d,-.296,0
2020,3,26,6071,d,-.318,0
2020,3,26,6073,d,-.328,0
2020,3,26,6075,d,-.397,0
2020,3,26,6077,d,-.319,0
2020,3,26,6079,d,-.314,0
2020,3,26,6081,d,-.394,0
2020,3,26,6083,d,-.306,0
2020,3,26,6085,d,-.354,0
2020,3,26,6087,d,-.337,0
2020,3,26,6089,d,-.248,0
2020,3,26,6093,d,-.0193,0
2020,3,26,6095,d,-.299,0
2020,3,26,6097,d,-.363,0
2020,3,26,6099,d,-.284,0
2020,3,26,6101,d,-.294,0
2020,3,26,6103,d,-.251,0
2020,3,26,6107,d,-.289,0
2020,3,26,6109,d,-.318,0
2020,3,26,6111,d,-.328,0
2020,3,26,6113,d,-.323,0
2020,3,26,6115,d,-.297,0
2020,3,26,8001,d,-.287,0
2020,3,26,8003,d,-.212,0
2020,3,26,8005,d,-.34,0
2020,3,26,8007,d,-.115,0
2020,3,26,8013,d,-.357,0
2020,3,26,8014,d,-.354,0
2020,3,26,8015,d,-.0737,0
2020,3,26,8021,d,-.168,0
2020,3,26,8023,d,-.252,0
2020,3,26,8029,d,-.231,0
2020,3,26,8031,d,-.316,0
2020,3,26,8035,d,-.329,0
2020,3,26,8037,d,-.4,0
2020,3,26,8039,d,-.228,0
2020,3,26,8041,d,-.267,0
2020,3,26,8043,d,-.237,0
2020,3,26,8045,d,-.296,0
2020,3,26,8047,d,-.293,0
2020,3,26,8049,d,-.353,0
2020,3,26,8051,d,-.357,0
2020,3,26,8059,d,-.29,0
2020,3,26,8067,d,-.296,0
2020,3,26,8069,d,-.293,0
2020,3,26,8075,d,-.247,0
2020,3,26,8077,d,-.243,0
2020,3,26,8081,d,-.0756,0
2020,3,26,8083,d,-.421,0
2020,3,26,8085,d,-.139,0
2020,3,26,8087,d,-.258,0
2020,3,26,8091,d,-.413,0
2020,3,26,8093,d,-.0831,0
2020,3,26,8097,d,-.336,0
2020,3,26,8101,d,-.234,0
2020,3,26,8105,d,-.176,0
2020,3,26,8107,d,-.298,0
2020,3,26,8109,d,-.106,0
2020,3,26,8113,d,-.364,0
2020,3,26,8117,d,-.264,0
2020,3,26,8119,d,-.319,0
2020,3,26,8123,d,-.274,0
2020,3,26,8125,d,-.233,0
2020,3,26,9001,d,-.311,0
2020,3,26,9003,d,-.292,0
2020,3,26,9005,d,-.306,0
2020,3,26,9007,d,-.245,0
2020,3,26,9011,d,-.286,0
2020,3,26,9013,d,-.298,0
2020,3,26,10001,d,-.258,0
2020,3,26,10003,d,-.268,0
2020,3,26,10005,d,-.249,0
2020,3,26,11001,d,.,0
2020,3,26,12005,d,-.177,0
2020,3,26,12009,d,-.183,0
2020,3,26,12011,d,-.29,0
2020,3,26,12013,d,-.231,0
2020,3,26,12015,d,-.23,0
2020,3,26,12017,d,-.128,0
2020,3,26,12021,d,-.231,0
2020,3,26,12027,d,-.0726,0
2020,3,26,12029,d,-.0991,0
2020,3,26,12033,d,-.135,0
2020,3,26,12039,d,-.173,0
2020,3,26,12041,d,-.0505,0
2020,3,26,12047,d,-.074,0
2020,3,26,12053,d,-.227,0
2020,3,26,12055,d,-.202,0
2020,3,26,12057,d,-.22,0
2020,3,26,12059,d,-.126,0
2020,3,26,12061,d,-.234,0
2020,3,26,12063,d,-.0661,0
2020,3,26,12065,d,-.159,0
2020,3,26,12067,d,-.0828,0
2020,3,26,12069,d,-.212,0
2020,3,26,12071,d,-.252,0
2020,3,26,12073,d,-.186,0
2020,3,26,12075,d,-.167,0
2020,3,26,12083,d,-.15,0
2020,3,26,12085,d,-.31,0
2020,3,26,12086,d,-.334,0
2020,3,26,12087,d,-.229,0
2020,3,26,12091,d,-.165,0
2020,3,26,12093,d,-.0894,0
2020,3,26,12099,d,-.28,0
2020,3,26,12101,d,-.194,0
2020,3,26,12103,d,-.217,0
2020,3,26,12105,d,-.205,0
2020,3,26,12111,d,-.204,0
2020,3,26,12113,d,-.196,0
2020,3,26,12115,d,-.238,0
2020,3,26,12117,d,-.202,0
2020,3,26,12119,d,-.181,0
2020,3,26,12127,d,-.199,0
2020,3,26,12129,d,-.152,0
2020,3,26,12131,d,-.203,0
2020,3,26,12133,d,-.162,0
2020,3,26,13009,d,-.247,0
2020,3,26,13013,d,-.189,0
2020,3,26,13015,d,-.192,0
2020,3,26,13021,d,-.278,0
2020,3,26,13023,d,-.288,0
2020,3,26,13025,d,-.19,0
2020,3,26,13029,d,-.218,0
2020,3,26,13031,d,-.329,0
2020,3,26,13035,d,-.163,0
2020,3,26,13045,d,-.24,0
2020,3,26,13047,d,-.128,0
2020,3,26,13051,d,-.295,0
2020,3,26,13057,d,-.263,0
2020,3,26,13059,d,-.261,0
2020,3,26,13063,d,-.212,0
2020,3,26,13067,d,-.264,0
2020,3,26,13069,d,-.232,0
2020,3,26,13071,d,-.145,0
2020,3,26,13073,d,-.218,0
2020,3,26,13077,d,-.25,0
2020,3,26,13085,d,-.235,0
2020,3,26,13087,d,-.0817,0
2020,3,26,13089,d,-.295,0
2020,3,26,13091,d,-.277,0
2020,3,26,13095,d,-.253,0
2020,3,26,13103,d,-.354,0
2020,3,26,13107,d,-.307,0
2020,3,26,13111,d,-.194,0
2020,3,26,13113,d,-.192,0
2020,3,26,13115,d,-.474,0
2020,3,26,13117,d,-.32,0
2020,3,26,13119,d,-.107,0
2020,3,26,13121,d,-.281,0
2020,3,26,13123,d,-.112,0
2020,3,26,13127,d,-.242,0
2020,3,26,13129,d,-.179,0
2020,3,26,13131,d,-.195,0
2020,3,26,13133,d,-.329,0
2020,3,26,13135,d,-.283,0
2020,3,26,13137,d,-.316,0
2020,3,26,13139,d,-.228,0
2020,3,26,13143,d,-.422,0
2020,3,26,13145,d,-.196,0
2020,3,26,13151,d,-.204,0
2020,3,26,13153,d,-.224,0
2020,3,26,13157,d,-.113,0
2020,3,26,13159,d,-.29,0
2020,3,26,13169,d,-.394,0
2020,3,26,13175,d,-.296,0
2020,3,26,13179,d,-.197,0
2020,3,26,13185,d,-.13,0
2020,3,26,13187,d,-.189,0
2020,3,26,13191,d,-.291,0
2020,3,26,13195,d,-.0945,0
2020,3,26,13197,d,-.156,0
2020,3,26,13199,d,-.271,0
2020,3,26,13207,d,-.0816,0
2020,3,26,13211,d,-.282,0
2020,3,26,13213,d,-.231,0
2020,3,26,13215,d,-.136,0
2020,3,26,13217,d,-.292,0
2020,3,26,13219,d,-.271,0
2020,3,26,13223,d,-.314,0
2020,3,26,13225,d,-.156,0
2020,3,26,13231,d,-.207,0
2020,3,26,13237,d,-.268,0
2020,3,26,13241,d,.25,0
2020,3,26,13245,d,-.2,0
2020,3,26,13247,d,-.299,0
2020,3,26,13255,d,-.231,0
2020,3,26,13257,d,-.086,0
2020,3,26,13261,d,-.131,0
2020,3,26,13275,d,-.0573,0
2020,3,26,13281,d,.168,0
2020,3,26,13285,d,-.0538,0
2020,3,26,13289,d,-.138,0
2020,3,26,13291,d,-.312,0
2020,3,26,13295,d,-.239,0
2020,3,26,13297,d,-.212,0
2020,3,26,13299,d,-.203,0
2020,3,26,13305,d,-.233,0
2020,3,26,13311,d,-.3,0
2020,3,26,13313,d,-.325,0
2020,3,26,15003,d,-.203,0
2020,3,26,15009,d,-.18,0
2020,3,26,16001,d,-.232,0
2020,3,26,16005,d,-.202,0
2020,3,26,16011,d,-.0856,0
2020,3,26,16013,d,-.477,0
2020,3,26,16017,d,-.293,0
2020,3,26,16019,d,-.163,0
2020,3,26,16021,d,-.0229,0
2020,3,26,16023,d,-.233,0
2020,3,26,16027,d,-.186,0
2020,3,26,16031,d,-.234,0
2020,3,26,16037,d,-.25,0
2020,3,26,16039,d,-.254,0
2020,3,26,16041,d,.0344,0
2020,3,26,16043,d,-.0762,0
2020,3,26,16045,d,-.0646,0
2020,3,26,16047,d,-.162,0
2020,3,26,16049,d,-.186,0
2020,3,26,16051,d,-.0641,0
2020,3,26,16053,d,-.125,0
2020,3,26,16055,d,-.184,0
2020,3,26,16057,d,-.26,0
2020,3,26,16059,d,-.153,0
2020,3,26,16065,d,-.173,0
2020,3,26,16067,d,-.174,0
2020,3,26,16069,d,-.149,0
2020,3,26,16075,d,-.0302,0
2020,3,26,16081,d,-.216,0
2020,3,26,16083,d,-.21,0
2020,3,26,17001,d,-.313,0
2020,3,26,17007,d,-.396,0
2020,3,26,17011,d,-.497,0
2020,3,26,17021,d,-.367,0
2020,3,26,17027,d,-.421,0
2020,3,26,17031,d,-.332,0
2020,3,26,17037,d,-.375,0
2020,3,26,17043,d,-.357,0
2020,3,26,17049,d,-.246,0
2020,3,26,17057,d,-.342,0
2020,3,26,17061,d,-.256,0
2020,3,26,17063,d,-.141,0
2020,3,26,17067,d,-.242,0
2020,3,26,17073,d,-.309,0
2020,3,26,17075,d,-.271,0
2020,3,26,17077,d,-.485,0
2020,3,26,17083,d,-.252,0
2020,3,26,17089,d,-.243,0
2020,3,26,17091,d,-.287,0
2020,3,26,17093,d,-.307,0
2020,3,26,17095,d,-.241,0
2020,3,26,17097,d,-.385,0
2020,3,26,17099,d,-.271,0
2020,3,26,17101,d,-.177,0
2020,3,26,17107,d,-.282,0
2020,3,26,17109,d,-.265,0
2020,3,26,17115,d,-.308,0
2020,3,26,17117,d,-.243,0
2020,3,26,17119,d,-.296,0
2020,3,26,17123,d,-.109,0
2020,3,26,17125,d,-.301,0
2020,3,26,17129,d,-.432,0
2020,3,26,17131,d,-.478,0
2020,3,26,17133,d,-.177,0
2020,3,26,17135,d,-.208,0
2020,3,26,17137,d,-.317,0
2020,3,26,17143,d,-.255,0
2020,3,26,17147,d,-.3,0
2020,3,26,17149,d,-.124,0
2020,3,26,17157,d,-.104,0
2020,3,26,17161,d,-.346,0
2020,3,26,17163,d,-.325,0
2020,3,26,17167,d,-.319,0
2020,3,26,17171,d,-.246,0
2020,3,26,17173,d,.142,0
2020,3,26,17179,d,-.277,0
2020,3,26,17183,d,-.214,0
2020,3,26,17185,d,-.126,0
2020,3,26,17187,d,-.452,0
2020,3,26,17195,d,-.341,0
2020,3,26,17197,d,-.347,0
2020,3,26,17201,d,-.328,0
2020,3,26,18001,d,-.463,0
2020,3,26,18003,d,-.413,0
2020,3,26,18005,d,-.227,0
2020,3,26,18011,d,-.313,0
2020,3,26,18019,d,-.0786,0
2020,3,26,18029,d,-.138,0
2020,3,26,18031,d,-.542,0
2020,3,26,18037,d,-.389,0
2020,3,26,18043,d,-.241,0
2020,3,26,18051,d,-.144,0
2020,3,26,18053,d,-.301,0
2020,3,26,18055,d,-.176,0
2020,3,26,18057,d,-.455,0
2020,3,26,18059,d,.,0
2020,3,26,18063,d,-.431,0
2020,3,26,18069,d,-.477,0
2020,3,26,18071,d,.,0
2020,3,26,18079,d,-.218,0
2020,3,26,18081,d,-.424,0
2020,3,26,18085,d,-.267,0
2020,3,26,18087,d,-.165,0
2020,3,26,18091,d,-.257,0
2020,3,26,18097,d,-.498,0
2020,3,26,18099,d,-.642,0
2020,3,26,18105,d,-.268,0
2020,3,26,18109,d,-.525,0
2020,3,26,18113,d,-.19,0
2020,3,26,18127,d,-.489,0
2020,3,26,18129,d,-.24,0
2020,3,26,18139,d,-.35,0
2020,3,26,18141,d,-.226,0
2020,3,26,18143,d,-.197,0
2020,3,26,18147,d,-.158,0
2020,3,26,18151,d,-.393,0
2020,3,26,18163,d,-.205,0
2020,3,26,18173,d,-.283,0
2020,3,26,18177,d,-.529,0
2020,3,26,18179,d,-.371,0
2020,3,26,18183,d,-.325,0
2020,3,26,19011,d,-.344,0
2020,3,26,19013,d,-.33,0
2020,3,26,19015,d,-.368,0
2020,3,26,19017,d,-.188,0
2020,3,26,19019,d,-.434,0
2020,3,26,19023,d,-.351,0
2020,3,26,19029,d,-.108,0
2020,3,26,19031,d,-.145,0
2020,3,26,19033,d,-.343,0
2020,3,26,19041,d,-.362,0
2020,3,26,19045,d,-.203,0
2020,3,26,19047,d,-.447,0
2020,3,26,19049,d,-.378,0
2020,3,26,19059,d,-.443,0
2020,3,26,19061,d,-.444,0
2020,3,26,19075,d,-.336,0
2020,3,26,19087,d,-.327,0
2020,3,26,19097,d,-.193,0
2020,3,26,19099,d,-.5,0
2020,3,26,19103,d,-.44,0
2020,3,26,19105,d,-.38,0
2020,3,26,19111,d,-.324,0
2020,3,26,19113,d,-.374,0
2020,3,26,19115,d,-.205,0
2020,3,26,19121,d,.036,0
2020,3,26,19125,d,-.366,0
2020,3,26,19127,d,-.441,0
2020,3,26,19129,d,-.21,0
2020,3,26,19139,d,-.276,0
2020,3,26,19147,d,-.405,0
2020,3,26,19149,d,-.203,0
2020,3,26,19153,d,-.407,0
2020,3,26,19155,d,-.363,0
2020,3,26,19157,d,-.451,0
2020,3,26,19163,d,-.277,0
2020,3,26,19167,d,-.46,0
2020,3,26,19169,d,-.375,0
2020,3,26,19171,d,-.463,0
2020,3,26,19179,d,-.322,0
2020,3,26,19181,d,-.412,0
2020,3,26,19187,d,-.385,0
2020,3,26,19193,d,-.29,0
2020,3,26,20015,d,-.233,0
2020,3,26,20041,d,-.204,0
2020,3,26,20045,d,-.242,0
2020,3,26,20051,d,-.438,0
2020,3,26,20057,d,-.162,0
2020,3,26,20103,d,-.257,0
2020,3,26,20111,d,-.362,0
2020,3,26,20113,d,-.204,0
2020,3,26,20123,d,-.202,0
2020,3,26,20125,d,-.0112,0
2020,3,26,20149,d,-.378,0
2020,3,26,20151,d,-.405,0
2020,3,26,20155,d,-.179,0
2020,3,26,20161,d,-.285,0
2020,3,26,20169,d,-.339,0
2020,3,26,20173,d,-.247,0
2020,3,26,20175,d,-.321,0
2020,3,26,20209,d,-.274,0
2020,3,26,21005,d,-.176,0
2020,3,26,21015,d,-.131,0
2020,3,26,21027,d,-.2,0
2020,3,26,21029,d,-.39,0
2020,3,26,21033,d,-.111,0
2020,3,26,21037,d,-.305,0
2020,3,26,21047,d,-.201,0
2020,3,26,21059,d,-.224,0
2020,3,26,21067,d,-.219,0
2020,3,26,21073,d,-.24,0
2020,3,26,21079,d,-.266,0
2020,3,26,21091,d,-.11,0
2020,3,26,21093,d,-.338,0
2020,3,26,21101,d,-.174,0
2020,3,26,21107,d,-.23,0
2020,3,26,21109,d,-.415,0
2020,3,26,21111,d,-.287,0
2020,3,26,21113,d,-.174,0
2020,3,26,21117,d,-.402,0
2020,3,26,21125,d,-.324,0
2020,3,26,21151,d,-.25,0
2020,3,26,21155,d,-.154,0
2020,3,26,21173,d,-.103,0
2020,3,26,21179,d,-.261,0
2020,3,26,21185,d,-.447,0
2020,3,26,21209,d,-.175,0
2020,3,26,21211,d,-.0952,0
2020,3,26,21219,d,-.193,0
2020,3,26,21221,d,-.0883,0
2020,3,26,21225,d,-.271,0
2020,3,26,21227,d,-.248,0
2020,3,26,21229,d,-.139,0
2020,3,26,21233,d,-.302,0
2020,3,26,21239,d,-.27,0
2020,3,26,22001,d,-.24,0
2020,3,26,22003,d,-.205,0
2020,3,26,22005,d,-.27,0
2020,3,26,22007,d,-.217,0
2020,3,26,22011,d,-.242,0
2020,3,26,22015,d,-.344,0
2020,3,26,22017,d,-.286,0
2020,3,26,22019,d,-.193,0
2020,3,26,22025,d,-.242,0
2020,3,26,22031,d,-.298,0
2020,3,26,22033,d,-.368,0
2020,3,26,22037,d,-.213,0
2020,3,26,22039,d,-.181,0
2020,3,26,22043,d,-.141,0
2020,3,26,22045,d,-.265,0
2020,3,26,22051,d,-.268,0
2020,3,26,22055,d,-.302,0
2020,3,26,22057,d,-.205,0
2020,3,26,22059,d,-.288,0
2020,3,26,22063,d,-.256,0
2020,3,26,22069,d,-.249,0
2020,3,26,22071,d,-.332,0
2020,3,26,22073,d,-.322,0
2020,3,26,22079,d,-.274,0
2020,3,26,22089,d,-.406,0
2020,3,26,22093,d,-.261,0
2020,3,26,22095,d,-.327,0
2020,3,26,22097,d,-.403,0
2020,3,26,22099,d,-.27,0
2020,3,26,22101,d,-.241,0
2020,3,26,22103,d,-.352,0
2020,3,26,22105,d,-.216,0
2020,3,26,22109,d,-.311,0
2020,3,26,22113,d,-.394,0
2020,3,26,22115,d,-.187,0
2020,3,26,23003,d,-.161,0
2020,3,26,23009,d,-.166,0
2020,3,26,23027,d,-.201,0
2020,3,26,24001,d,-.172,0
2020,3,26,24003,d,-.28,0
2020,3,26,24005,d,-.298,0
2020,3,26,24009,d,-.225,0
2020,3,26,24011,d,-.265,0
2020,3,26,24013,d,-.243,0
2020,3,26,24015,d,-.221,0
2020,3,26,24017,d,-.271,0
2020,3,26,24019,d,.00207,0
2020,3,26,24021,d,-.254,0
2020,3,26,24023,d,-.171,0
2020,3,26,24025,d,-.265,0
2020,3,26,24027,d,-.303,0
2020,3,26,24029,d,-.569,0
2020,3,26,24031,d,-.33,0
2020,3,26,24033,d,-.297,0
2020,3,26,24035,d,-.316,0
2020,3,26,24037,d,-.228,0
2020,3,26,24041,d,-.139,0
2020,3,26,24043,d,-.24,0
2020,3,26,24045,d,-.297,0
2020,3,26,24047,d,-.178,0
2020,3,26,24510,d,-.289,0
2020,3,26,25001,d,-.413,0
2020,3,26,25003,d,.,0
2020,3,26,25017,d,-.292,0
2020,3,26,25021,d,-.305,0
2020,3,26,25025,d,-.376,0
2020,3,26,26001,d,-.102,0
2020,3,26,26007,d,-.253,0
2020,3,26,26009,d,-.214,0
2020,3,26,26017,d,-.267,0
2020,3,26,26029,d,-.275,0
2020,3,26,26031,d,-.255,0
2020,3,26,26033,d,-.252,0
2020,3,26,26037,d,-.225,0
2020,3,26,26041,d,-.224,0
2020,3,26,26043,d,-.232,0
2020,3,26,26045,d,-.239,0
2020,3,26,26047,d,-.282,0
2020,3,26,26049,d,-.274,0
2020,3,26,26053,d,-.15,0
2020,3,26,26057,d,-.205,0
2020,3,26,26061,d,-.179,0
2020,3,26,26063,d,-.229,0
2020,3,26,26065,d,-.253,0
2020,3,26,26067,d,-.166,0
2020,3,26,26069,d,-.221,0
2020,3,26,26073,d,-.312,0
2020,3,26,26075,d,-.271,0
2020,3,26,26077,d,-.234,0
2020,3,26,26081,d,-.243,0
2020,3,26,26089,d,-.318,0
2020,3,26,26093,d,-.342,0
2020,3,26,26099,d,-.325,0
2020,3,26,26103,d,-.322,0
2020,3,26,26109,d,-.225,0
2020,3,26,26111,d,-.199,0
2020,3,26,26115,d,-.267,0
2020,3,26,26117,d,-.163,0
2020,3,26,26121,d,-.267,0
2020,3,26,26125,d,-.294,0
