series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
ine_frontur,2018-01,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,131383.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-11,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,361516.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-11,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,175924.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-11,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,399319.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-11,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,646641.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-11,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,99363.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-11,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,5670219.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-11,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,1000797.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-11,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,271471.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,170298.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,772023.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,623545.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,144479.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,375778.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,227079.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,355953.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,326662.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,225420.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,304141.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,513108.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,112386.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,5264375.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,899215.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2024-12,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,214290.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,148494.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,643124.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,537833.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,163324.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,340140.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,226665.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,348011.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,367538.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,153634.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,381296.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,589301.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,105985.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,5066976.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,868522.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-01,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,193108.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,164069.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,721769.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,620687.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,146467.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,323521.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,272233.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,371787.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,385753.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,153257.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,316699.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,635350.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,115169.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,5416176.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,1004820.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-02,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,184596.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,216333.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,764846.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,897683.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,164554.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,438101.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,303563.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,437525.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,355075.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,221061.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,336093.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,763397.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,136136.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,6594912.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,1240739.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-03,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,319806.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,280034.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,1258997.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Germany. Tourist. Base data. National Total.,residence,international_tourists,persons,1293262.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Ireland. Tourist. Base data. National Total.,residence,international_tourists,persons,252171.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Italy. Tourist. Base data. National Total.,residence,international_tourists,persons,473919.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Netherlands. Tourist. Base data. National Total.,residence,international_tourists,persons,446650.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Nordic Countries. Tourist. Base data. National Total.,residence,international_tourists,persons,447186.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Other countries. Tourist. Base data. National Total.,residence,international_tourists,persons,357276.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Portugal. Tourist. Base data. National Total.,residence,international_tourists,persons,299986.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Rest of  America. Tourist. Base data. National Total.,residence,international_tourists,persons,426129.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Resto de Europa. Tourist. Base data. National Total.,residence,international_tourists,persons,795867.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Switzerland. Tourist. Base data. National Total.,residence,international_tourists,persons,263374.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,Total. Tourist. Base data. National Total.,residence,international_tourists,persons,8603695.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,United Kingdom. Tourist. Base data. National Total.,residence,international_tourists,persons,1621678.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-04,ES,United States of America. Tourist. Base data. National Total.,residence,international_tourists,persons,387166.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-05,ES,Belgium. Tourist. Base data. National Total.,residence,international_tourists,persons,265731.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
ine_frontur,2025-05,ES,France. Tourist. Base data. National Total.,residence,international_tourists,persons,1185907.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/FRONTUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/75719?nult=200
