series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
eurostat_platform_FR,2018-01,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1754911.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-01,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5322075.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-01,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2907185.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-01,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8229260.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-02,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7606403.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-02,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3268708.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-02,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10875111.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-03,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7192648.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-03,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4518510.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-03,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,11711158.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-04,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8095652.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-04,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4180901.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-04,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,12276553.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-05,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10682113.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-05,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6213614.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-05,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,16895727.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-06,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8071965.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-06,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7452325.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-06,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,15524290.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-07,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,15661047.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-07,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13682727.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-07,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,29343774.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-08,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,24361997.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-08,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13333439.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-08,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,37695436.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-09,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7612881.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-09,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6946524.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-09,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,14559405.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-10,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7838551.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-10,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5186755.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-10,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13025306.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-11,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6002550.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-11,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2714185.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-11,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8716735.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-12,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8689929.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-12,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4846151.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2024-12,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13536080.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-01,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6019751.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-01,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3631882.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-01,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9651633.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-02,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9079797.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-02,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3502519.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-02,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,12582316.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-03,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6508033.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-03,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4154774.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-03,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10662807.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-04,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10048499.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-04,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6246998.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-04,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,16295497.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-05,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,11255618.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-05,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6338504.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-05,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,17594122.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-06,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9599200.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-06,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9198029.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-06,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,18797229.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-07,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,17844458.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-07,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,15484131.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-07,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,33328589.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-08,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,26323273.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-08,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,14320030.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-08,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,40643303.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-09,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7992588.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-09,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7494486.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-09,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,15487074.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-10,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8465817.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-10,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5498655.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-10,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13964472.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-11,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5714818.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-11,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2842544.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-11,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8557362.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-12,FR,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9604116.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-12,FR,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5389156.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
eurostat_platform_FR,2025-12,FR,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,14993272.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=FR&indic_to=NGT_SP&unit=NR
