adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,cik,name,form,fy,fp
0001324424-21-000015,OtherNonoperatingIncomeExpense,us-gaap/2020,20191231,4,USD,,,-14000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,AllocatedShareBasedCompensationExpense,us-gaap/2020,20201231,4,USD,AwardType=PerformanceShares;Typeofstockbasedcompensation=Adjustmentforchangeinestimatedprobableoutcomeattheendoftheperformanceperiod;,,-71000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,4,USD,BusinessSegments=Baseandothermanagementfeesinsegmentrevenues;,,144000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,InterestExpense,us-gaap/2020,20191130,4,USD,,,206000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,PropertyPlantAndEquipmentNet,us-gaap/2020,20201231,0,USD,Geographical=JP;,,77000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,PaymentsOfDebtIssuanceCosts,us-gaap/2019,20191231,4,USD,,,23262000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001075531-21-000019,PaymentsToAcquireBusinessesAndInterestInAffiliates,us-gaap/2020,20191231,4,USD,,,9000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,IncreaseDecreaseInContractWithCustomerLiability,us-gaap/2020,20201130,4,USD,,,-2703000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,EarningsPerShareDiluted,us-gaap/2020,20190630,1,USD,,,1.2100,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,GainLossOnInvoluntaryConversion,0001558370-21-001998,20201231,4,USD,,,1496000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001585689-21-000016,Goodwill,us-gaap/2020,20191231,0,USD,BusinessSegments=ManagementandFranchise;,,5061000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2020,20181231,4,USD,,,4835000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2020,20181231,4,USD,,,72000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,CashDividendsPaidToParentCompanyByUnconsolidatedSubsidiaries,us-gaap/2020,20201231,4,EUR,ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=TUICruises;,,170000000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001558370-21-001998,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2019,20201231,4,USD,,,3047606000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,StockIssuedDuringPeriodValueUnderEmployeeRelatedPlans,0000884887-21-000006,20181231,4,USD,EquityComponents=AdditionalPaidInCapital;,,30783000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,OperatingLeaseRightOfUseAsset,us-gaap/2020,20201231,0,USD,,,574000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,Revenues,us-gaap/2020,20201231,4,USD,BusinessSegments=Booking.com;ProductOrService=OtherIncentiveProgramsAdditionalRebates;,,-100000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,20191231,0,USD,,,-840000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,GeneralAndAdministrativeExpense,us-gaap/2020,20201231,4,USD,,,762000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2020,20181231,4,USD,,,485000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,OtherNonoperatingIncomeExpense,us-gaap/2020,20181231,4,USD,,,-110000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,NetIncomeExcludingPortionAttributableToRedeemableNoncontrollingInterest,0001324424-21-000015,20181231,4,USD,,,-397000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,CostsAndExpenses,us-gaap/2020,20191130,4,USD,BusinessSegments=Cruise;ProductOrService=Cruise;,,125000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,StockholdersEquity,us-gaap/2020,20171231,0,USD,CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=RetainedEarnings;,,-23476000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2020,20190630,1,USD,,,183000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2020,20171231,0,USD,,,6129000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,TreasuryStockValueAcquiredCostMethod,us-gaap/2020,20191231,4,USD,ShareRepurchaseProgram=CommonStockRepurchaseProgram;,,8002000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20201231,4,USD,ConsolidationItems=OperatingSegments;Geographical=InternationalOperations;,,1910000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,us-gaap/2020,20201231,4,USD,,,7000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,EquityMethodInvestmentRealizedGainLossOnDisposal,us-gaap/2020,20191231,4,USD,,,0.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001558370-21-001998,OperatingIncomeLoss,us-gaap/2019,20190630,1,USD,,,308681000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,OtherNonoperatingIncomeExpense,us-gaap/2020,20201231,4,USD,,,9000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2020,20181231,4,USD,,,53000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,ContractAcquisitionCosts,0001585689-21-000016,20191231,4,USD,,,90000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,CostsAndExpenses,us-gaap/2020,20201231,4,USD,,,4725000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20191231,4,USD,BusinessSegments=EuropeMiddleEastAndAfricaSegment;ConsolidationItems=OperatingSegments;ProductOrService=FeeService;,,410000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,Assets,us-gaap/2020,20191231,0,USD,,,30320284000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,AllocatedShareBasedCompensationExpense,us-gaap/2020,20191231,4,USD,IncomeStatementLocation=GeneralAndAdministrativeExpense;,,110000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,StockIssuedDuringPeriodValueAcquisitions,us-gaap/2020,20201231,4,USD,EquityComponents=CommonStock;,,52000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001628280-21-002433,EarningsPerShareDiluted,us-gaap/2020,20201231,1,USD,,,-0.5000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2020,20200630,1,USD,,,-753000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,20201231,0,USD,,,-178000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,DeferredMerchantBookings,0001324424-21-000015,20201231,0,USD,,,3107000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,CashDividendsPaidToParentCompanyByUnconsolidatedSubsidiaries,us-gaap/2020,20181231,4,USD,,,243101000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us-gaap/2020,20201231,4,USD,,,100000000.0000,See Note 5 for additional information related to the net gains (losses) on marketable equity securities and impairment of investment.,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,OperatingIncomeLoss,us-gaap/2020,20190930,1,USD,,,890792000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,us-gaap/2020,20201231,4,USD,,,-38000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,EarningsPerShareBasic,us-gaap/2020,20190331,1,USD,,,1.1900,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2020,20201231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,20000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,DividendsCommonStockCash,us-gaap/2020,20191231,4,USD,,,195000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,TreasuryStockActivityRelatedToVestingOfEquityInstruments,0001324424-21-000015,20181231,4,USD,,,20000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,OperatingIncomeLoss,us-gaap/2020,20181231,4,USD,,,5341000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,DirectOperatingCosts,us-gaap/2019,20191231,4,USD,ProductOrService=ServiceOther;,,591341000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,CommonStockParOrStatedValuePerShare,us-gaap/2020,20190731,0,USD,ClassOfStock=CommonClassB;LegalEntity=LibertyExpediaHoldingsLEMSILLC;,,0.0100,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us-gaap/2020,20200331,1,USD,FinancialInstrument=EquitySecuritiesPrivateCompanies;InvestmentType=LongtermInvestments;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=DidiChuxing;,,100000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,DeferredIncomeTaxLiabilitiesNet,us-gaap/2020,20191231,0,USD,,,290000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001075531-21-000019,DepreciationAndAmortization,us-gaap/2020,20201231,4,USD,,,458000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20181231,4,USD,BusinessSegments=USAndCanadaSegment;ConsolidationItems=OperatingSegments;ProductOrService=Reimbursements;,,13455000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001558370-21-001998,DirectOperatingCosts,us-gaap/2019,20181231,4,USD,ProductOrService=FoodAndBeverage;,,216031000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001075531-21-000019,StockIssuedDuringPeriodValueShareBasedCompensationGross,us-gaap/2020,20191231,4,USD,EquityComponents=CommonStock;,,0.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,PaymentsOfDividends,us-gaap/2020,20181130,4,USD,,,1355000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,TreasuryStockActivityRelatedToVestingOfEquityInstrumentsShares,0001324424-21-000015,20191231,4,shares,EquityComponents=TreasuryStock;,,295185.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,StockholdersEquity,us-gaap/2020,20181130,0,USD,EquityComponents=OrdinaryShares;,,358000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20191231,4,USD,BusinessSegments=EuropeMiddleEastAndAfricaSegment;ConsolidationItems=OperatingSegments;ProductOrService=OwnedLeasedandOther;,,553000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001558370-21-001998,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2019,20181231,4,USD,IncomeTaxAuthority=BM;,,0.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001075531-21-000019,LongTermInvestments,us-gaap/2020,20191231,0,USD,,,4477000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,AmortizationOfDebtDiscountPremium,us-gaap/2020,20181231,4,USD,,,11004000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,LiabilitiesAndStockholdersEquity,us-gaap/2020,20201231,0,USD,,,21874000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20181231,4,USD,ConsolidationItems=OperatingSegments;ProductOrService=Reimbursements;,,14840000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001558370-21-001998,IncreaseDecreaseInContractWithCustomerLiability,us-gaap/2019,20191231,4,USD,,,347376000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20201231,4,USD,ConsolidationItems=OperatingSegments;ProductOrService=FeeService;,,1080000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001628280-21-002433,DividendsCash,us-gaap/2020,20191231,4,USD,EquityComponents=RetainedEarnings;,,612000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,FiniteLivedIntangibleAssetsNet,us-gaap/2020,20191231,0,USD,FiniteLivedIntangibleAssetsByMajorClass=ManagementandFranchiseAgreements;,,189000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,AccountsPayableCurrent,us-gaap/2019,20201231,0,USD,,,83136000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,DepreciationAmortizationandOtherExcludingCapitalizedContractCostAmortization,0001628280-21-002433,20181231,4,USD,BusinessSegments=EuropeMiddleEastAndAfricaSegment;ConsolidationItems=OperatingSegments;,,51000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,us-gaap/2020,20201231,4,USD,,,4590000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,StockIssuedDuringPeriodValueEmployeeBenefitPlan,us-gaap/2019,20181231,4,USD,,,28819000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2020,20171231,0,USD,CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=RetainedEarnings;,,-31000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,OperatingIncomeLoss,us-gaap/2020,20201231,4,USD,BusinessSegments=Ownership;,,-202000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20181130,4,USD,BusinessSegments=NorthAmericaandAustralia;,,12236000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000815097-21-000027,OtherComprehensiveIncomeOtherNetOfTax,us-gaap/2020,20191130,4,USD,,,-31000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,PaymentsOfDividendsPreferredStockAndPreferenceStock,us-gaap/2020,20191231,4,USD,,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,PreferredStockSharesOutstanding,us-gaap/2020,20201231,0,shares,,,0.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,EarningsPerShareDiluted,us-gaap/2020,20190930,1,USD,,,1.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,ComprehensiveIncomeNetOfTax,us-gaap/2020,20181231,4,USD,,,3685000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,InvestmentIncomeInterest,us-gaap/2020,20181231,4,USD,,,71000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2020,20201231,4,USD,,,567000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,Depreciation,us-gaap/2020,20181231,4,USD,BusinessSegments=BusinessToBusiness;ConsolidationItems=OperatingSegments;,,101000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20181231,4,USD,ProductOrService=ManagementServiceBase;,,321000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,RetainedEarningsAccumulatedDeficit,us-gaap/2019,20201231,0,USD,,,-295449000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001075531-21-000019,LongTermDebtNoncurrent,us-gaap/2020,20201231,0,USD,DebtInstrument=A3.55SeniorNotesDueMarch2028;LongtermDebtType=SeniorNotes;,,498000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,RepaymentsOfLongTermDebt,us-gaap/2020,20201231,4,USD,,,3845133000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2020,20181231,4,USD,EquityComponents=AdditionalPaidInCapital;,,208000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2020,20181231,4,USD,BusinessSegments=USAndCanadaSegment;ConsolidationItems=OperatingSegments;,,305000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001558370-21-001998,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20181231,0,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-4198000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,CommitmentsAndContingencies,us-gaap/2020,20201231,0,USD,,,,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20200930,1,USD,,,2254000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,CostOfGoodsAndServicesSold,us-gaap/2020,20201231,4,USD,ProductOrService=CostofReimbursableExpense;,,3104000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,OperatingIncomeLoss,us-gaap/2020,20190930,1,USD,,,609000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,ShareBasedCompensation,us-gaap/2020,20201231,4,USD,,,201000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001628280-21-002433,EarningsPerShareDiluted,us-gaap/2020,20191231,4,USD,,,3.8000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001558370-21-001998,PropertyPlantAndEquipmentNet,us-gaap/2019,20191231,0,USD,Geographical=MH;PropertyPlantAndEquipmentByType=Ships;,,1900000000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,EquityInstrumentsAndEmployeeStockPurchasePlanValueExercisesInPeriod,0001324424-21-000015,20191231,4,USD,EquityComponents=AdditionalPaidInCapital;,,301000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,ProceedsFromIssuanceOfCommonStock,us-gaap/2019,20201231,4,USD,,,1541708000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,EarningsPerShareBasic,us-gaap/2020,20191231,4,USD,,,3.8300,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,TreasuryStockShares,us-gaap/2020,20191231,0,shares,ClassOfStock=CommonStock;,,119600000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,EarningsPerShareDiluted,us-gaap/2020,20190630,1,USD,,,0.6900,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001075531-21-000019,EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount,us-gaap/2020,20191231,4,USD,,,0.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,PrepaidExpenseAndOtherAssets,us-gaap/2020,20191231,0,USD,,,252000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,DividendsCommonStockCash,us-gaap/2020,20181231,4,USD,,,186000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,StockIssuedDuringPeriodValueNewIssues,us-gaap/2020,20201231,4,USD,EquityComponents=AdditionalPaidInCapital;,,1552500000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,TreasuryStockValue,us-gaap/2020,20201231,0,USD,,,24128000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,Goodwill,us-gaap/2020,20191130,0,USD,,,2912000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,Revenues,us-gaap/2020,20201231,4,USD,ProductOrService=AgencyRevenue;,,4314000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,IncreaseDecreaseInPrepaidExpense,us-gaap/2020,20201231,4,USD,,,-60000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,PreferredStockSharesOutstanding,us-gaap/2020,20201231,0,shares,ClassOfStock=SeriesAPreferredStock;,,1200000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,NetIncomeLoss,us-gaap/2020,20201130,4,USD,EquityComponents=RetainedEarnings;,,-10236000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,ProceedsFromCollectionOfAdvanceToAffiliate,us-gaap/2020,20181231,4,USD,,,124238000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,EquitySecuritiesFvNiGainLoss,us-gaap/2020,20201231,4,USD,,,1811000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,ProceedsFromIssuanceOfCommercialPaper,us-gaap/2020,20201231,4,USD,,,6765816000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,AccruedLiabilitiesCurrent,us-gaap/2020,20201130,0,USD,RetirementPlanSponsorLocation=GB;RetirementPlanType=PensionPlansDefinedBenefit;,,0.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,StockIssued1,us-gaap/2020,20191231,4,USD,,,0.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,EarningsPerShareBasic,us-gaap/2020,20190930,1,USD,,,1.0100,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,CommonStockParOrStatedValuePerShare,us-gaap/2020,20191231,0,USD,,,0.0100,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,DeferredIncomeTaxAssetsNet,us-gaap/2020,20201231,0,USD,,,659000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,GoodwillImpairmentLoss,us-gaap/2020,20181231,4,USD,BusinessSegments=Trivago;ConsolidationItems=OperatingSegments;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,DeferredIncomeTaxExpenseBenefit,us-gaap/2020,20181231,4,USD,,,-150000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,OperatingLeaseLiabilityNoncurrent,us-gaap/2020,20201130,0,USD,,,1273000000.0000,"We adopted the provisions of Leases on December 1, 2019.",815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,OtherAssetsCurrent,us-gaap/2020,20191231,0,USD,,,364000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,ShareBasedCompensation,us-gaap/2020,20181231,4,USD,,,203000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,GeneralAndAdministrativeExpense,us-gaap/2020,20191231,4,USD,,,938000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,ProfitLoss,us-gaap/2020,20191231,4,USD,EquityMethodInvestmentNonconsolidatedInvestee=EquityMethodInvestmentNonconsolidatedInvesteeOrGroupOfInvestees;,,478792000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,PrepaidExpenseCurrent,us-gaap/2020,20191231,0,USD,,,130000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
