market,country,start,complete,rows,team_partial_scope,count_below_half_max,negative_evidence_excluded,city_scrape,previous_scrape,team_historical_count_verified,team_current_hash_verified,source_url,sha256
tokyo,Japan,2026-06-30,2026-07-03,34419,,False,False,32684,1735,False,False,https://data.insideairbnb.com/japan/kant%C5%8D/tokyo/2026-06-30/data/listings.csv.gz,d61a61f0e4eea94b00717aa64fcdc9b3dca1cac8c05e69987423936d1d61489a
toronto,Canada,2025-09-11,2025-09-12,21356,,False,False,15733,5623,False,False,https://data.insideairbnb.com/canada/on/toronto/2025-09-11/data/listings.csv.gz,5d297809d4b38e30c5fa57c46f33398750664c7a31cf43d4fd6c8d6cd53d8d1b
toronto,Canada,2025-12-12,2025-12-13,21602,,False,False,15940,5662,False,False,https://data.insideairbnb.com/canada/on/toronto/2025-12-12/data/listings.csv.gz,2f44b79fc40975c69216d01b5271e15b26c521025fe1682f08c133cc57aeb028
toronto,Canada,2026-03-19,2026-03-20,15490,,False,False,6077,9413,False,False,https://data.insideairbnb.com/canada/on/toronto/2026-03-19/data/listings.csv.gz,344a596fef35bbf885c477d1b21fc34b7b90f93b446da8e935db248817a57bde
toronto,Canada,2026-06-15,2026-06-28,22198,,False,False,17720,4478,False,False,https://data.insideairbnb.com/canada/on/toronto/2026-06-15/data/listings.csv.gz,175b9d6efa701837ef768a5f71256f845dc92c80bf67cbe071d8e3830a8fb9cc
trentino,Italy,2025-09-30,2025-09-30,9220,,False,False,8093,1127,False,False,https://data.insideairbnb.com/italy/trentino-alto-adige-s%C3%BCdtirol/trentino/2025-09-30/data/listings.csv.gz,499874149cdc28184778f72d01a4bd71675d662b35e5ec4c3c98980f520d089c
trentino,Italy,2025-12-31,2026-01-05,8174,,False,False,8174,0,False,False,https://data.insideairbnb.com/italy/trentino-alto-adige-s%C3%BCdtirol/trentino/2025-12-31/data/listings.csv.gz,72aaf8fa9aa92ea7c3144cd6cceb70bce2fa52d251fcbcc5b0b2e62467209618
trentino,Italy,2026-03-31,2026-04-02,8007,,False,False,8007,0,False,False,https://data.insideairbnb.com/italy/trentino-alto-adige-s%C3%BCdtirol/trentino/2026-03-31/data/listings.csv.gz,94511eaaf351b77c55bf912e938b0ed70d5bf64ce39765476f8a7513c4251cfc
trentino,Italy,2026-06-30,2026-07-02,10084,,False,False,9041,1043,False,False,https://data.insideairbnb.com/italy/trentino-alto-adige-s%C3%BCdtirol/trentino/2026-06-30/data/listings.csv.gz,ac1072b7bc2ca448ed213639fe69e256bb033e2157e43d8c1304acd19de14868
twin-cities-msa,United States,2025-09-23,2025-09-24,5318,,False,False,4762,556,False,False,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2025-09-23/data/listings.csv.gz,6dc9b2378b301cef0cbc1b6ea207f979779ed523e4b953444d04eb4a4bb68ba3
twin-cities-msa,United States,2025-12-27,2026-01-05,5392,,False,False,4757,635,False,False,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2025-12-27/data/listings.csv.gz,2dd0f9aad626e37268e8063cdd9dea6ade3bbe4fb20fc5d457738a6e6c9de5f5
twin-cities-msa,United States,2026-03-29,2026-03-29,4105,,False,False,4105,0,False,False,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2026-03-29/data/listings.csv.gz,116a62e3dd4d7f8959b23066c0607d8f0b13437fba07f7720784522d1a662ee0
twin-cities-msa,United States,2026-06-27,2026-07-03,5349,,False,False,4805,544,False,True,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2026-06-27/data/listings.csv.gz,e5b85e85b70c0b777622759461bb0830018974cc41e9fc6ff9ba2ef4897e4b86
valencia,Spain,2025-09-23,2025-09-24,7844,,False,False,6983,861,False,False,https://data.insideairbnb.com/spain/vc/valencia/2025-09-23/data/listings.csv.gz,5ec16cdae41a06fc1e1dd7f19cd8362747535e4fad09b8bd282a1a77d6699a9b
valencia,Spain,2025-12-27,2026-01-05,7702,,False,False,6868,834,False,False,https://data.insideairbnb.com/spain/vc/valencia/2025-12-27/data/listings.csv.gz,b52f3e3bbc903a63669683e11edc45e30f8dfe3b23210e0c8e93e7c6603ce6e8
valencia,Spain,2026-03-28,2026-03-28,4930,,False,False,4930,0,False,False,https://data.insideairbnb.com/spain/vc/valencia/2026-03-28/data/listings.csv.gz,d2da7ec04223428b0eed59b34902b3d4cb98ece7868d7d1ead502c59b02dbc97
valencia,Spain,2026-06-26,2026-07-03,7851,,False,False,7051,800,False,True,https://data.insideairbnb.com/spain/vc/valencia/2026-06-26/data/listings.csv.gz,1e8b8c2fe84b1be886825160561469d51d117707ea1a3748e0ca2ff3e1a55d4f
vancouver,Canada,2025-09-14,2025-09-14,5613,,False,False,4714,899,False,False,https://data.insideairbnb.com/canada/bc/vancouver/2025-09-14/data/listings.csv.gz,6c030a78d43516a63129fe1a736157bc11e5d4d879222043bd827ad8e06478c7
vancouver,Canada,2025-12-14,2025-12-14,5726,,False,False,4708,1018,False,False,https://data.insideairbnb.com/canada/bc/vancouver/2025-12-14/data/listings.csv.gz,4a6ef7acccb74855fc45d58b194f271323bc9e8da1d7641842a121fdd5cedbe3
vancouver,Canada,2026-03-21,2026-03-21,5725,,False,False,3232,2493,False,False,https://data.insideairbnb.com/canada/bc/vancouver/2026-03-21/data/listings.csv.gz,87b39e5f3af8f9fce9928772fa6f1b86641c29ddf3b5c867f7f3481f75573120
vancouver,Canada,2026-06-15,2026-07-06,6509,,False,False,4353,2156,False,False,https://data.insideairbnb.com/canada/bc/vancouver/2026-06-15/data/listings.csv.gz,64a8bc1fa61a0923a36a609ef8caf8354b44c081d4758b82e1adec697c0b2143
vaud,Switzerland,2025-09-06,2025-09-07,5584,,False,False,3935,1649,False,False,https://data.insideairbnb.com/switzerland/vd/vaud/2025-09-06/data/listings.csv.gz,a44b6e53b8fefb834ebbd020025897bb1f38ad0b6b5f69223afad5fdf1d247ed
vaud,Switzerland,2025-12-11,2025-12-12,5519,,False,False,3775,1744,False,False,https://data.insideairbnb.com/switzerland/vd/vaud/2025-12-11/data/listings.csv.gz,91cb9ac6448146392c8cdedad08cb1998c884096ce3f225d165c17d8d4f0bc71
vaud,Switzerland,2026-03-16,2026-03-17,5480,,False,False,3877,1603,False,False,https://data.insideairbnb.com/switzerland/vd/vaud/2026-03-16/data/listings.csv.gz,ed9bf51e477b7eb1a80d352f75fa79f891907fc3e0c8b4bc3a91458bcf607ff5
vaud,Switzerland,2026-06-15,2026-06-22,5301,,False,False,3774,1527,False,False,https://data.insideairbnb.com/switzerland/vd/vaud/2026-06-15/data/listings.csv.gz,7a9ef94d9534c959feed32942aa772e1a4159b176a756da14a34c92fc6194b6b
venice,Italy,2025-09-11,2025-09-11,8590,,False,False,7705,885,False,False,https://data.insideairbnb.com/italy/veneto/venice/2025-09-11/data/listings.csv.gz,56465117216fc339cc2d228182d5be9768d0f224ada41dca2ad98e26d5a017eb
venice,Italy,2025-12-11,2025-12-11,8605,,False,False,7592,1013,False,False,https://data.insideairbnb.com/italy/veneto/venice/2025-12-11/data/listings.csv.gz,870d1c129696e4db769ea6e6a2194a016bcd0f63a7228aeeebe03962cc28b9eb
venice,Italy,2026-03-19,2026-03-19,7865,,False,False,7044,821,False,False,https://data.insideairbnb.com/italy/veneto/venice/2026-03-19/data/listings.csv.gz,33edebbd19d2f0c1187e592534986b32f3b6c523f71892928d98df8f8f17eaa4
venice,Italy,2026-06-15,2026-07-02,8766,,False,False,8035,731,False,True,https://data.insideairbnb.com/italy/veneto/venice/2026-06-15/data/listings.csv.gz,7cfb93b8a374ea979da5aff596e0e8a52289686493531841f0a57fecbab3a11a
victoria,Canada,2025-09-29,2025-09-29,3396,,False,False,2882,514,False,False,https://data.insideairbnb.com/canada/bc/victoria/2025-09-29/data/listings.csv.gz,56d855202b2512e57ecc2c1df5d609073c047e8218771a302491376699491d43
victoria,Canada,2025-12-29,2025-12-30,2874,,False,False,2874,0,False,False,https://data.insideairbnb.com/canada/bc/victoria/2025-12-29/data/listings.csv.gz,cbd3907d070e3338bc698008f4e641c1dc43c979c7d35738966c5b6b7a02af5a
victoria,Canada,2026-03-30,2026-04-01,1987,,False,False,1987,0,False,False,https://data.insideairbnb.com/canada/bc/victoria/2026-03-30/data/listings.csv.gz,00d232ff87c1a7ba7dd5695906d232a58a7db87654f7cff585cb041885c8de39
victoria,Canada,2026-06-29,2026-07-03,3530,,False,False,2388,1142,False,False,https://data.insideairbnb.com/canada/bc/victoria/2026-06-29/data/listings.csv.gz,cbfe0e836f8f103574ddf53b2b8944fc3f492fde5b49e6fb43be57e1fbf145cd
vienna,Austria,2025-09-14,2025-09-15,14123,,False,False,10332,3791,False,False,https://data.insideairbnb.com/austria/vienna/vienna/2025-09-14/data/listings.csv.gz,294f7679e58cec5f681b2dafb5d728492c4b8b8645e400adab045fe05b982df4
vienna,Austria,2025-12-16,2025-12-16,14166,,False,False,10356,3810,False,False,https://data.insideairbnb.com/austria/vienna/vienna/2025-12-16/data/listings.csv.gz,0533e9087ac50e6feebfaca2437d7a2fa63c65d80de3edcdb896b3e746bb3d5d
vienna,Austria,2026-03-24,2026-03-25,7734,,False,False,7734,0,False,False,https://data.insideairbnb.com/austria/vienna/vienna/2026-03-24/data/listings.csv.gz,21dfba6e67ffb5e78d24a8ed185eb425d2f9e6ffb2408dd037f7eb0730cb9574
vienna,Austria,2026-06-20,2026-07-06,13283,,False,False,10176,3107,False,False,https://data.insideairbnb.com/austria/vienna/vienna/2026-06-20/data/listings.csv.gz,9711514b64a8f984e74cf43f40a6f19c33e34d09719f1a647c9b4da1b0149f94
washington-dc,United States,2025-09-22,2025-09-24,6374,,False,False,4923,1451,False,False,https://data.insideairbnb.com/united-states/dc/washington-dc/2025-09-22/data/listings.csv.gz,8074007e9316d9a8edf33f5299db14f2efa63fd6525ac89e3da114974ae3c41b
washington-dc,United States,2025-12-25,2026-01-05,6459,,False,False,4837,1622,False,False,https://data.insideairbnb.com/united-states/dc/washington-dc/2025-12-25/data/listings.csv.gz,d68f86093c8e9e5fbea09b5db5d5285aac3830bd949510f6292dfdc5836baa37
washington-dc,United States,2026-03-27,2026-03-27,3315,,True,True,3315,0,False,False,https://data.insideairbnb.com/united-states/dc/washington-dc/2026-03-27/data/listings.csv.gz,f68a5729fc59d76a9fc32f439d486c4bede8d49ca9d7424fb7c89d1eb92189c5
washington-dc,United States,2026-06-24,2026-07-03,6945,,False,False,6175,770,False,True,https://data.insideairbnb.com/united-states/dc/washington-dc/2026-06-24/data/listings.csv.gz,ec4c93b55abcc3ddf4fe4561f791d7393fca237d6551356582463e17d9d473a5
western-australia,Australia,2025-09-26,2025-09-26,12807,,False,False,11433,1374,False,False,https://data.insideairbnb.com/australia/wa/western-australia/2025-09-26/data/listings.csv.gz,cf1678af8171789e9ae6cb0855df27ccbdd8e885bd3a98e6f3a3205ae8ab4e91
western-australia,Australia,2025-12-28,2026-01-05,12265,,False,False,11657,608,False,False,https://data.insideairbnb.com/australia/wa/western-australia/2025-12-28/data/listings.csv.gz,b73ea7eebf5ad2d26dd19834467be696b779f12609ed2c7bac3bfdb67e5b8806
western-australia,Australia,2026-03-29,2026-04-06,10465,,False,False,10465,0,False,False,https://data.insideairbnb.com/australia/wa/western-australia/2026-03-29/data/listings.csv.gz,871df9b3e4de80955875310f697e166c0f67c1af0415c27bdb7109f9434f032a
western-australia,Australia,2026-06-28,2026-06-29,11724,,False,False,11724,0,False,False,https://data.insideairbnb.com/australia/wa/western-australia/2026-06-28/data/listings.csv.gz,0ccfc212f6b0145a64f2f1b253229ae81eff14fe46ca576f1a1b82566161b85c
winnipeg,Canada,2025-09-18,2025-09-18,1637,,False,False,1458,179,False,False,https://data.insideairbnb.com/canada/mb/winnipeg/2025-09-18/data/listings.csv.gz,2eb3d458172788a77431423fc7afef5709551942be962cf9d17b19c877eb12e0
winnipeg,Canada,2025-12-22,2025-12-30,1713,,False,False,1534,179,False,False,https://data.insideairbnb.com/canada/mb/winnipeg/2025-12-22/data/listings.csv.gz,ba01cb2d3721411d5ebb2bf0da6b41e23e7cb87e6af969b125022f96d46a629e
winnipeg,Canada,2026-03-25,2026-03-25,1256,,False,False,1256,0,False,False,https://data.insideairbnb.com/canada/mb/winnipeg/2026-03-25/data/listings.csv.gz,a28bccfefd32676de3341103ec27c2bd7d31539404cc1ffe9a374daa4d2edae0
winnipeg,Canada,2026-06-22,2026-07-02,1790,,False,False,1601,189,False,False,https://data.insideairbnb.com/canada/mb/winnipeg/2026-06-22/data/listings.csv.gz,ed6f2f35454169aa6c8b685f968a28830c3b246e239e413cf9ab0df854c96e70
zurich,Switzerland,2025-09-29,2025-09-29,3417,,False,False,2609,808,False,False,https://data.insideairbnb.com/switzerland/z%C3%BCrich/zurich/2025-09-29/data/listings.csv.gz,03c603d5823c43053d6422ab9afe86ae92c556455f9da235465dec1c602c7fcd
zurich,Switzerland,2025-12-29,2026-01-05,2756,,False,False,2756,0,False,False,https://data.insideairbnb.com/switzerland/z%C3%BCrich/zurich/2025-12-29/data/listings.csv.gz,2b4fd812bc36ac062abd03d94a90db0e9a898a13a3d7eede746f69c323cb82a2
zurich,Switzerland,2026-03-30,2026-04-06,1828,,False,False,1828,0,False,False,https://data.insideairbnb.com/switzerland/z%C3%BCrich/zurich/2026-03-30/data/listings.csv.gz,508f73313c45ffd32d58739650c1c31ae4c2b4d0a3725a533d1ec71ad01c3404
zurich,Switzerland,2026-06-30,2026-07-03,3308,,False,False,2363,945,False,False,https://data.insideairbnb.com/switzerland/z%C3%BCrich/zurich/2026-06-30/data/listings.csv.gz,bfe8873f700a086d0fe78559cebf2763989d71e014f0856dc6279a6a3b116ec3
