series,region,month,value,unit,knowable_from,source_url,vintage_basis
ntto,na,2021-01,1045178.0,persons,2026-09-13,https://www.trade.gov/sites/default/files/2024-06/Monthly%20Arrivals%202000%20to%20Present%20%E2%80%93%20Country%20of%20Residence%20%28COR%29_1.xlsx,current_revised_download; not historical release
eurostat_IT,emea,2025-11,10443450.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2025-12,11513717.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2026-01,10373582.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2026-02,13299739.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2026-03,15464144.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2026-04,23101679.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2026-05,30113767.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_IT,emea,2026-06,37911559.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=IT&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-01,692238.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-02,771308.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-03,930822.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-04,878134.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-05,1029929.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-06,1837486.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-07,4500507.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-08,5009685.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-09,4365165.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-10,4697357.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-11,3488718.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2021-12,2530151.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-01,1912992.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-02,2542987.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-03,3296966.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-04,4886184.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-05,6027813.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-06,6453198.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-07,9321163.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-08,8904626.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-09,7077816.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-10,6724628.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-11,5031534.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2022-12,5436395.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-01,3916585.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-02,4775172.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-03,5085489.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-04,6307555.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-05,7184273.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-06,7507103.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-07,10137961.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-08,9480375.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-09,7647853.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-10,6903009.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-11,5413690.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2023-12,6019364.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-01,4364278.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-02,5025740.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-03,5479515.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-04,6334532.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-05,7412549.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-06,8707934.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-07,10588926.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-08,10087476.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-09,7837030.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-10,6961927.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-11,5625640.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2024-12,6367089.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-01,4242218.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-02,4949805.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-03,5220357.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-04,6556296.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-05,7484744.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-06,7530964.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-07,10358796.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-08,9689151.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-09,7674317.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-10,7195093.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-11,5590732.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2025-12,6582972.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2026-01,4277203.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2026-02,5078278.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2026-03,5197078.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2026-04,6596278.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2026-05,7446648.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
eurostat_DE,emea,2026-06,7653746.0,accommodation_nights_nonresidents,2026-09-13,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_occ_nim?lang=en&geo=DE&unit=NR&c_resid=FOR&nace_r2=I551-I553&sinceTimePeriod=2021-01,current_revised_download; not historical release
