series,vector,period,value
us_residents_entering_total,1296956469,2023-01,866679.0
us_residents_entering_total,1296956469,2023-02,945125.0
us_residents_entering_total,1296956469,2023-03,1094111.0
us_residents_entering_total,1296956469,2023-04,1300810.0
us_residents_entering_total,1296956469,2023-05,1831775.0
us_residents_entering_total,1296956469,2023-06,2652705.0
us_residents_entering_total,1296956469,2023-07,3130621.0
us_residents_entering_total,1296956469,2023-08,2834744.0
us_residents_entering_total,1296956469,2023-09,2174918.0
us_residents_entering_total,1296956469,2023-10,1628185.0
us_residents_entering_total,1296956469,2023-11,1219676.0
us_residents_entering_total,1296956469,2023-12,1524595.0
us_residents_entering_total,1296956469,2024-01,910621.0
us_residents_entering_total,1296956469,2024-02,1127588.0
us_residents_entering_total,1296956469,2024-03,1336056.0
us_residents_entering_total,1296956469,2024-04,1476081.0
us_residents_entering_total,1296956469,2024-05,2072414.0
us_residents_entering_total,1296956469,2024-06,2897819.0
us_residents_entering_total,1296956469,2024-07,3353349.0
us_residents_entering_total,1296956469,2024-08,3195854.0
us_residents_entering_total,1296956469,2024-09,2198468.0
us_residents_entering_total,1296956469,2024-10,1760987.0
us_residents_entering_total,1296956469,2024-11,1448685.0
us_residents_entering_total,1296956469,2024-12,1685491.0
us_residents_entering_total,1296956469,2025-01,1105027.0
us_residents_entering_total,1296956469,2025-02,1076683.0
us_residents_entering_total,1296956469,2025-03,1257520.0
us_residents_entering_total,1296956469,2025-04,1360708.0
us_residents_entering_total,1296956469,2025-05,1969363.0
us_residents_entering_total,1296956469,2025-06,2786594.0
us_residents_entering_total,1296956469,2025-07,3251100.0
us_residents_entering_total,1296956469,2025-08,3151192.0
us_residents_entering_total,1296956469,2025-09,2142122.0
us_residents_entering_total,1296956469,2025-10,1814406.0
us_residents_entering_total,1296956469,2025-11,1317865.0
us_residents_entering_total,1296956469,2025-12,1559607.0
us_residents_entering_total,1296956469,2026-01,1101559.0
us_residents_entering_total,1296956469,2026-02,1140552.0
us_residents_entering_total,1296956469,2026-03,1313158.0
us_residents_entering_total,1296956469,2026-04,1454250.0
us_residents_entering_total,1296956469,2026-05,2225875.0
us_residents_entering_total,1296956469,2026-06,2956889.0
