quarter,metric,value,units,published_at,timestamp_precision,publication_display,source_reference,source_sha256,retrieved_at,source_row,column_selection,evidence_status
2020Q4,onboard_other_revenue_usd_m,1.762,USD million,2021-02-25T07:00:00-05:00,issuer_clock_timezone,"February 25, 2021 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/24/norwegian-cruise-line-holdings-reports-fourth-quarter-and,bdf8e7ebee053a724a1ac0d7f35e5c5410e0c1bf14940c4a247ab837dde5d0d0,2026-09-13T23:05:44.154001+00:00,"Onboard and other | 1,762 | 489,681 | 412,798 | 1,944,983",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q4,total_revenue_usd_m,9.579,USD million,2021-02-25T07:00:00-05:00,issuer_clock_timezone,"February 25, 2021 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/24/norwegian-cruise-line-holdings-reports-fourth-quarter-and,bdf8e7ebee053a724a1ac0d7f35e5c5410e0c1bf14940c4a247ab837dde5d0d0,2026-09-13T23:05:44.154001+00:00,"Total revenue | 9,579 | 1,480,618 | 1,279,908 | 6,462,376",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q4,advance_ticket_sales_current_usd_m,1109.826,USD million,2021-02-25T07:00:00-05:00,issuer_clock_timezone,"February 25, 2021 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/24/norwegian-cruise-line-holdings-reports-fourth-quarter-and,bdf8e7ebee053a724a1ac0d7f35e5c5410e0c1bf14940c4a247ab837dde5d0d0,2026-09-13T23:05:44.154001+00:00,"Advance ticket sales | 1,109,826 | 1,954,980",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q4,capacity_days,5035367.0,days,2021-02-25T07:00:00-05:00,issuer_clock_timezone,"February 25, 2021 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/24/norwegian-cruise-line-holdings-reports-fourth-quarter-and,bdf8e7ebee053a724a1ac0d7f35e5c5410e0c1bf14940c4a247ab837dde5d0d0,2026-09-13T23:05:44.154001+00:00,"Capacity Days | — | 5,035,367 | 4,123,858 | 19,233,459",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2020Q4,occupancy_pct,104.5,percent,2021-02-25T07:00:00-05:00,issuer_clock_timezone,"February 25, 2021 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/24/norwegian-cruise-line-holdings-reports-fourth-quarter-and,bdf8e7ebee053a724a1ac0d7f35e5c5410e0c1bf14940c4a247ab837dde5d0d0,2026-09-13T23:05:44.154001+00:00,Occupancy Percentage | 104.5 | % | 103.8 | % | 107.3 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q1,onboard_other_revenue_usd_m,2.934,USD million,2021-05-06T07:00:00-04:00,issuer_clock_timezone,"May 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/404/norwegian-cruise-line-holdings-reports-first-quarter-2021,5b313c849b76233a1ca3c9f42189a65708edc9c7e0cbcb89da283a2ed2299f96,2026-09-13T23:04:51.392985+00:00,"Onboard and other | 2,934 | 406,091",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q1,total_revenue_usd_m,3.1,USD million,2021-05-06T07:00:00-04:00,issuer_clock_timezone,"May 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/404/norwegian-cruise-line-holdings-reports-first-quarter-2021,5b313c849b76233a1ca3c9f42189a65708edc9c7e0cbcb89da283a2ed2299f96,2026-09-13T23:04:51.392985+00:00,"Total revenue | 3,100 | 1,246,882",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q1,advance_ticket_sales_current_usd_m,1120.124,USD million,2021-05-06T07:00:00-04:00,issuer_clock_timezone,"May 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/404/norwegian-cruise-line-holdings-reports-first-quarter-2021,5b313c849b76233a1ca3c9f42189a65708edc9c7e0cbcb89da283a2ed2299f96,2026-09-13T23:04:51.392985+00:00,"Advance ticket sales | 1,120,124 | 1,109,826",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q1,capacity_days,4123858.0,days,2021-05-06T07:00:00-04:00,issuer_clock_timezone,"May 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/404/norwegian-cruise-line-holdings-reports-first-quarter-2021,5b313c849b76233a1ca3c9f42189a65708edc9c7e0cbcb89da283a2ed2299f96,2026-09-13T23:04:51.392985+00:00,"Capacity Days | — | 4,123,858",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q1,occupancy_pct,103.8,percent,2021-05-06T07:00:00-04:00,issuer_clock_timezone,"May 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/404/norwegian-cruise-line-holdings-reports-first-quarter-2021,5b313c849b76233a1ca3c9f42189a65708edc9c7e0cbcb89da283a2ed2299f96,2026-09-13T23:04:51.392985+00:00,Occupancy Percentage | 103.8 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q2,passenger_ticket_revenue_usd_m,1.584,USD million,2021-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/430/norwegian-cruise-line-holdings-reports-second-quarter-2021,e2ece424c0f466f55cf5cef885132ae8e5009399b25481e79d0faff818efea1f,2026-09-13T23:04:51.949887+00:00,"Passenger ticket | $ | 1,584 | $ | 13,835 | $ | 1,750 | $ | 854,626",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q2,onboard_other_revenue_usd_m,2.784,USD million,2021-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/430/norwegian-cruise-line-holdings-reports-second-quarter-2021,e2ece424c0f466f55cf5cef885132ae8e5009399b25481e79d0faff818efea1f,2026-09-13T23:04:51.949887+00:00,"Onboard and other | 2,784 | 3,094 | 5,718 | 409,185",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q2,total_revenue_usd_m,4.368,USD million,2021-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/430/norwegian-cruise-line-holdings-reports-second-quarter-2021,e2ece424c0f466f55cf5cef885132ae8e5009399b25481e79d0faff818efea1f,2026-09-13T23:04:51.949887+00:00,"Total revenue | 4,368 | 16,929 | 7,468 | 1,263,811",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q2,advance_ticket_sales_current_usd_m,1076.826,USD million,2021-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/430/norwegian-cruise-line-holdings-reports-second-quarter-2021,e2ece424c0f466f55cf5cef885132ae8e5009399b25481e79d0faff818efea1f,2026-09-13T23:04:51.949887+00:00,"Advance ticket sales | 1,076,826 | 1,109,826",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q2,capacity_days,4123858.0,days,2021-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/430/norwegian-cruise-line-holdings-reports-second-quarter-2021,e2ece424c0f466f55cf5cef885132ae8e5009399b25481e79d0faff818efea1f,2026-09-13T23:04:51.949887+00:00,"Capacity Days | — | — | — | 4,123,858",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q2,occupancy_pct,103.8,percent,2021-08-06T07:00:00-04:00,issuer_clock_timezone,"August 06, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/430/norwegian-cruise-line-holdings-reports-second-quarter-2021,e2ece424c0f466f55cf5cef885132ae8e5009399b25481e79d0faff818efea1f,2026-09-13T23:04:51.949887+00:00,Occupancy Percentage | 103.8 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q3,passenger_ticket_revenue_usd_m,86.127,USD million,2021-11-03T07:00:00-04:00,issuer_clock_timezone,"November 03, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/448/norwegian-cruise-line-holdings-reports-third-quarter-2021,fd1c1e1a233ccf62bc33bfc9a32d58699bf0879cf4513e89e9a31ce2b96e116e,2026-09-13T23:04:52.605982+00:00,"Passenger ticket | $ | 86,127 | $ | 4,667 | $ | 87,877 | $ | 859,293",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q3,onboard_other_revenue_usd_m,66.954,USD million,2021-11-03T07:00:00-04:00,issuer_clock_timezone,"November 03, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/448/norwegian-cruise-line-holdings-reports-third-quarter-2021,fd1c1e1a233ccf62bc33bfc9a32d58699bf0879cf4513e89e9a31ce2b96e116e,2026-09-13T23:04:52.605982+00:00,"Onboard and other | 66,954 | 1,851 | 72,672 | 411,036",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q3,total_revenue_usd_m,153.081,USD million,2021-11-03T07:00:00-04:00,issuer_clock_timezone,"November 03, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/448/norwegian-cruise-line-holdings-reports-third-quarter-2021,fd1c1e1a233ccf62bc33bfc9a32d58699bf0879cf4513e89e9a31ce2b96e116e,2026-09-13T23:04:52.605982+00:00,"Total revenue | 153,081 | 6,518 | 160,549 | 1,270,329",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q3,advance_ticket_sales_current_usd_m,1440.294,USD million,2021-11-03T07:00:00-04:00,issuer_clock_timezone,"November 03, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/448/norwegian-cruise-line-holdings-reports-third-quarter-2021,fd1c1e1a233ccf62bc33bfc9a32d58699bf0879cf4513e89e9a31ce2b96e116e,2026-09-13T23:04:52.605982+00:00,"Advance ticket sales | 1,440,294 | 1,109,826",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q3,capacity_days,701350.0,days,2021-11-03T07:00:00-04:00,issuer_clock_timezone,"November 03, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/448/norwegian-cruise-line-holdings-reports-third-quarter-2021,fd1c1e1a233ccf62bc33bfc9a32d58699bf0879cf4513e89e9a31ce2b96e116e,2026-09-13T23:04:52.605982+00:00,"Capacity Days | 701,350 | - | 701,350 | 4,123,858",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q3,occupancy_pct,57.4,percent,2021-11-03T07:00:00-04:00,issuer_clock_timezone,"November 03, 2021 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/448/norwegian-cruise-line-holdings-reports-third-quarter-2021,fd1c1e1a233ccf62bc33bfc9a32d58699bf0879cf4513e89e9a31ce2b96e116e,2026-09-13T23:04:52.605982+00:00,Occupancy Percentage | 57.4% | 57.4% | 103.8%,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q4,passenger_ticket_revenue_usd_m,304.875,USD million,2022-02-24T07:00:00-05:00,issuer_clock_timezone,"February 24, 2022 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/471/norwegian-cruise-line-holdings-reports-fourth-quarter-and,45c671330aae0c52acfede0944a76be5121a8703bac84909c37e8426ab302849,2026-09-13T23:05:46.003474+00:00,"Passenger ticket | $ | 304,875 | $ | 7,817 | $ | 392,752 | $ | 867,110",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q4,onboard_other_revenue_usd_m,182.562,USD million,2022-02-24T07:00:00-05:00,issuer_clock_timezone,"February 24, 2022 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/471/norwegian-cruise-line-holdings-reports-fourth-quarter-and,45c671330aae0c52acfede0944a76be5121a8703bac84909c37e8426ab302849,2026-09-13T23:05:46.003474+00:00,"Onboard and other | 182,562 | 1,762 | 255,234 | 412,798",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q4,total_revenue_usd_m,487.437,USD million,2022-02-24T07:00:00-05:00,issuer_clock_timezone,"February 24, 2022 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/471/norwegian-cruise-line-holdings-reports-fourth-quarter-and,45c671330aae0c52acfede0944a76be5121a8703bac84909c37e8426ab302849,2026-09-13T23:05:46.003474+00:00,"Total revenue | 487,437 | 9,579 | 647,986 | 1,279,908",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q4,advance_ticket_sales_current_usd_m,1561.336,USD million,2022-02-24T07:00:00-05:00,issuer_clock_timezone,"February 24, 2022 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/471/norwegian-cruise-line-holdings-reports-fourth-quarter-and,45c671330aae0c52acfede0944a76be5121a8703bac84909c37e8426ab302849,2026-09-13T23:05:46.003474+00:00,"Advance ticket sales | 1,561,336 | 1,109,826",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q4,capacity_days,2675353.0,days,2022-02-24T07:00:00-05:00,issuer_clock_timezone,"February 24, 2022 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/471/norwegian-cruise-line-holdings-reports-fourth-quarter-and,45c671330aae0c52acfede0944a76be5121a8703bac84909c37e8426ab302849,2026-09-13T23:05:46.003474+00:00,"Capacity Days | 2,675,353 | — | 3,376,703 | 4,123,858",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2021Q4,occupancy_pct,51.4,percent,2022-02-24T07:00:00-05:00,issuer_clock_timezone,"February 24, 2022 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/471/norwegian-cruise-line-holdings-reports-fourth-quarter-and,45c671330aae0c52acfede0944a76be5121a8703bac84909c37e8426ab302849,2026-09-13T23:05:46.003474+00:00,Occupancy Percentage | 51.4 | % | 52.7 | % | 103.8 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q1,passenger_ticket_revenue_usd_m,342.455,USD million,2022-05-10T07:00:00-04:00,issuer_clock_timezone,"May 10, 2022 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/488/norwegian-cruise-line-holdings-reports-first-quarter-2022,654be5d586cd48845fb26311bf424ff81d307e5b9f459d0aeea69e8e64158354,2026-09-13T23:04:53.268932+00:00,"Passenger ticket | $ | 342,455 | $ | 166",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q1,onboard_other_revenue_usd_m,179.485,USD million,2022-05-10T07:00:00-04:00,issuer_clock_timezone,"May 10, 2022 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/488/norwegian-cruise-line-holdings-reports-first-quarter-2022,654be5d586cd48845fb26311bf424ff81d307e5b9f459d0aeea69e8e64158354,2026-09-13T23:04:53.268932+00:00,"Onboard and other | 179,485 | 2,934",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q1,total_revenue_usd_m,521.94,USD million,2022-05-10T07:00:00-04:00,issuer_clock_timezone,"May 10, 2022 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/488/norwegian-cruise-line-holdings-reports-first-quarter-2022,654be5d586cd48845fb26311bf424ff81d307e5b9f459d0aeea69e8e64158354,2026-09-13T23:04:53.268932+00:00,"Total revenue | 521,940 | 3,100",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q1,advance_ticket_sales_current_usd_m,1977.325,USD million,2022-05-10T07:00:00-04:00,issuer_clock_timezone,"May 10, 2022 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/488/norwegian-cruise-line-holdings-reports-first-quarter-2022,654be5d586cd48845fb26311bf424ff81d307e5b9f459d0aeea69e8e64158354,2026-09-13T23:04:53.268932+00:00,"Advance ticket sales | 1,977,325 | 1,561,336",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q1,capacity_days,2978353.0,days,2022-05-10T07:00:00-04:00,issuer_clock_timezone,"May 10, 2022 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/488/norwegian-cruise-line-holdings-reports-first-quarter-2022,654be5d586cd48845fb26311bf424ff81d307e5b9f459d0aeea69e8e64158354,2026-09-13T23:04:53.268932+00:00,"Capacity Days | 2,978,353 | —",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q1,occupancy_pct,48.0,percent,2022-05-10T07:00:00-04:00,issuer_clock_timezone,"May 10, 2022 7:00am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/488/norwegian-cruise-line-holdings-reports-first-quarter-2022,654be5d586cd48845fb26311bf424ff81d307e5b9f459d0aeea69e8e64158354,2026-09-13T23:04:53.268932+00:00,Occupancy Percentage | 48.0%,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q2,passenger_ticket_revenue_usd_m,793.892,USD million,2022-08-09T07:30:00-04:00,issuer_clock_timezone,"August 09, 2022 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/501/norwegian-cruise-line-holdings-reports-second-quarter-2022,cbdaafc32c3523f93158d2671d3c968b52c7cc59432463704e9a295715c77491,2026-09-13T23:04:53.995436+00:00,"Passenger ticket | $ | 793,892 | $ | 1,584 | $ | 1,136,347 | $ | 1,750",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q2,onboard_other_revenue_usd_m,393.289,USD million,2022-08-09T07:30:00-04:00,issuer_clock_timezone,"August 09, 2022 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/501/norwegian-cruise-line-holdings-reports-second-quarter-2022,cbdaafc32c3523f93158d2671d3c968b52c7cc59432463704e9a295715c77491,2026-09-13T23:04:53.995436+00:00,"Onboard and other | 393,289 | 2,784 | 572,774 | 5,718",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q2,total_revenue_usd_m,1187.181,USD million,2022-08-09T07:30:00-04:00,issuer_clock_timezone,"August 09, 2022 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/501/norwegian-cruise-line-holdings-reports-second-quarter-2022,cbdaafc32c3523f93158d2671d3c968b52c7cc59432463704e9a295715c77491,2026-09-13T23:04:53.995436+00:00,"Total revenue | 1,187,181 | 4,368 | 1,709,121 | 7,468",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q2,advance_ticket_sales_current_usd_m,2331.203,USD million,2022-08-09T07:30:00-04:00,issuer_clock_timezone,"August 09, 2022 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/501/norwegian-cruise-line-holdings-reports-second-quarter-2022,cbdaafc32c3523f93158d2671d3c968b52c7cc59432463704e9a295715c77491,2026-09-13T23:04:53.995436+00:00,"Advance ticket sales | 2,331,203 | 1,561,336",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q2,occupancy_pct,64.6,percent,2022-08-09T07:30:00-04:00,issuer_clock_timezone,"August 09, 2022 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/501/norwegian-cruise-line-holdings-reports-second-quarter-2022,cbdaafc32c3523f93158d2671d3c968b52c7cc59432463704e9a295715c77491,2026-09-13T23:04:53.995436+00:00,Occupancy Percentage | 64.6 | % | 58.1 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q3,passenger_ticket_revenue_usd_m,1105.908,USD million,2022-11-08T07:30:00-05:00,issuer_clock_timezone,"November 08, 2022 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/516/norwegian-cruise-line-holdings-reports-third-quarter-2022,d9ce30e539bebe2a39854748baf6301c3c280dd00a01f380edc6851d91f50ce4,2026-09-13T23:04:54.629810+00:00,"Passenger ticket | $ | 1,105,908 | $ | 86,127 | $ | 2,242,255 | $ | 87,877",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q3,onboard_other_revenue_usd_m,509.602,USD million,2022-11-08T07:30:00-05:00,issuer_clock_timezone,"November 08, 2022 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/516/norwegian-cruise-line-holdings-reports-third-quarter-2022,d9ce30e539bebe2a39854748baf6301c3c280dd00a01f380edc6851d91f50ce4,2026-09-13T23:04:54.629810+00:00,"Onboard and other | 509,602 | 66,954 | 1,082,376 | 72,672",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q3,total_revenue_usd_m,1615.51,USD million,2022-11-08T07:30:00-05:00,issuer_clock_timezone,"November 08, 2022 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/516/norwegian-cruise-line-holdings-reports-third-quarter-2022,d9ce30e539bebe2a39854748baf6301c3c280dd00a01f380edc6851d91f50ce4,2026-09-13T23:04:54.629810+00:00,"Total revenue | 1,615,510 | 153,081 | 3,324,631 | 160,549",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q3,advance_ticket_sales_current_usd_m,2291.624,USD million,2022-11-08T07:30:00-05:00,issuer_clock_timezone,"November 08, 2022 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/516/norwegian-cruise-line-holdings-reports-third-quarter-2022,d9ce30e539bebe2a39854748baf6301c3c280dd00a01f380edc6851d91f50ce4,2026-09-13T23:04:54.629810+00:00,"Advance ticket sales | 2,291,624 | 1,561,336",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q3,occupancy_pct,81.5,percent,2022-11-08T07:30:00-05:00,issuer_clock_timezone,"November 08, 2022 7:30am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/516/norwegian-cruise-line-holdings-reports-third-quarter-2022,d9ce30e539bebe2a39854748baf6301c3c280dd00a01f380edc6851d91f50ce4,2026-09-13T23:04:54.629810+00:00,Occupancy Percentage | 81.5 | % | 57.4 | % | 67.3 | % | 57.4 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q4,passenger_ticket_revenue_usd_m,1011.544,USD million,2023-02-28T07:00:00-05:00,issuer_clock_timezone,"February 28, 2023 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/534/norwegian-cruise-line-holdings-reports-fourth-quarter-and,9cd7e78dc377a87f22a6e6fd85293be6db57543decb2bda93705b82b9c51cd78,2026-09-13T23:05:47.862416+00:00,"Passenger ticket | $ | 1,011,544 | $ | 304,875 | $ | 3,253,799 | $ | 392,752",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q4,onboard_other_revenue_usd_m,507.585,USD million,2023-02-28T07:00:00-05:00,issuer_clock_timezone,"February 28, 2023 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/534/norwegian-cruise-line-holdings-reports-fourth-quarter-and,9cd7e78dc377a87f22a6e6fd85293be6db57543decb2bda93705b82b9c51cd78,2026-09-13T23:05:47.862416+00:00,"Onboard and other | 507,585 | 182,562 | 1,589,961 | 255,234",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q4,total_revenue_usd_m,1519.129,USD million,2023-02-28T07:00:00-05:00,issuer_clock_timezone,"February 28, 2023 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/534/norwegian-cruise-line-holdings-reports-fourth-quarter-and,9cd7e78dc377a87f22a6e6fd85293be6db57543decb2bda93705b82b9c51cd78,2026-09-13T23:05:47.862416+00:00,"Total revenue | 1,519,129 | 487,437 | 4,843,760 | 647,986",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q4,advance_ticket_sales_current_usd_m,2516.521,USD million,2023-02-28T07:00:00-05:00,issuer_clock_timezone,"February 28, 2023 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/534/norwegian-cruise-line-holdings-reports-fourth-quarter-and,9cd7e78dc377a87f22a6e6fd85293be6db57543decb2bda93705b82b9c51cd78,2026-09-13T23:05:47.862416+00:00,"Advance ticket sales | 2,516,521 | 1,561,336",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q4,occupancy_pct,86.6,percent,2023-02-28T07:00:00-05:00,issuer_clock_timezone,"February 28, 2023 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/534/norwegian-cruise-line-holdings-reports-fourth-quarter-and,9cd7e78dc377a87f22a6e6fd85293be6db57543decb2bda93705b82b9c51cd78,2026-09-13T23:05:47.862416+00:00,Occupancy Percentage | 86.6 | % | 104.5 | % | 72.8 | % | 107.3 | %,first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2022Q4,capacity_days,5060866.0,days,2023-02-28T07:00:00-05:00,issuer_clock_timezone,"February 28, 2023 7:00am EST",https://www.nclhltd.com/investors/news-events/press-releases/detail/534/norwegian-cruise-line-holdings-reports-fourth-quarter-and,9cd7e78dc377a87f22a6e6fd85293be6db57543decb2bda93705b82b9c51cd78,2026-09-13T23:05:47.862416+00:00,"Capacity Days | 5,060,866 | 5,060,866 | 5,035,367 | 9,948,281 | 17,566,069 | 17,566,069 | 19,233,459",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q1,passenger_ticket_revenue_usd_m,1208.841,USD million,2023-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/545/norwegian-cruise-line-holdings-reports-first-quarter-2023,6730ffe70fdcc9ba56686d732e5d8d6c2dc668ec88ec5aba42d778118709a492,2026-09-13T23:04:55.285910+00:00,"Passenger ticket | $ | 1,208,841 | $ | 342,455",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q1,onboard_other_revenue_usd_m,613.098,USD million,2023-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/545/norwegian-cruise-line-holdings-reports-first-quarter-2023,6730ffe70fdcc9ba56686d732e5d8d6c2dc668ec88ec5aba42d778118709a492,2026-09-13T23:04:55.285910+00:00,"Onboard and other | 613,098 | 179,485",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q1,total_revenue_usd_m,1821.939,USD million,2023-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/545/norwegian-cruise-line-holdings-reports-first-quarter-2023,6730ffe70fdcc9ba56686d732e5d8d6c2dc668ec88ec5aba42d778118709a492,2026-09-13T23:04:55.285910+00:00,"Total revenue | 1,821,939 | 521,940",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q1,advance_ticket_sales_current_usd_m,3177.026,USD million,2023-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/545/norwegian-cruise-line-holdings-reports-first-quarter-2023,6730ffe70fdcc9ba56686d732e5d8d6c2dc668ec88ec5aba42d778118709a492,2026-09-13T23:04:55.285910+00:00,"Advance ticket sales | 3,177,026 | 2,516,521",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
2023Q1,capacity_days,5415547.0,days,2023-05-01T07:30:00-04:00,issuer_clock_timezone,"May 01, 2023 7:30am EDT",https://www.nclhltd.com/investors/news-events/press-releases/detail/545/norwegian-cruise-line-holdings-reports-first-quarter-2023,6730ffe70fdcc9ba56686d732e5d8d6c2dc668ec88ec5aba42d778118709a492,2026-09-13T23:04:55.285910+00:00,"Capacity Days | 5,415,547 | 5,415,547 | 4,716,929",first numeric value in current-quarter row,original_quarter_issuer_release_retrieved_2026
