symbol,report_date,open,close,high,low
PHP=X,2025-02-20,58.115,58.115,58.115,57.762
PHP=X,2025-02-21,57.775,57.775,57.986,57.667
PHP=X,2025-02-24,57.644,57.644,57.91,57.632
PHP=X,2025-02-25,57.886,57.886,57.974,57.728
PHP=X,2025-02-26,57.765,57.765,57.93,57.725
PHP=X,2025-02-27,57.79,57.79,58.012,57.623
PHP=X,2025-02-28,57.975,57.975,58.036,57.834
PHP=X,2025-03-03,57.84,57.84,57.961,57.651
PHP=X,2025-03-04,57.678,57.678,57.815,57.393
PHP=X,2025-03-05,57.611,57.611,57.611,56.822
PHP=X,2025-03-06,57.274,57.274,57.456,57.25
PHP=X,2025-03-07,57.186,57.186,57.391,56.651
PHP=X,2025-03-10,57.105,57.105,57.466,57.12
PHP=X,2025-03-11,57.434,57.434,57.45,56.207
PHP=X,2025-03-12,57.055,57.055,57.411,57.106
PHP=X,2025-03-13,57.29,57.29,57.457,57.064
PHP=X,2025-03-14,57.245,57.245,57.343,57.083
PHP=X,2025-03-17,57.223,57.223,57.296,57.15
PHP=X,2025-03-18,57.205,57.205,57.345,57.115
PHP=X,2025-03-19,57.165,57.165,57.312,57.078
PHP=X,2025-03-20,56.934,56.934,57.258,57.04
PHP=X,2025-03-21,57.11,57.11,57.365,57.085
PHP=X,2025-03-24,57.312,57.312,57.398,57.167
PHP=X,2025-03-25,57.195,57.195,57.62,57.18
PHP=X,2025-03-26,57.475,57.475,57.76,57.292
PHP=X,2025-03-27,57.72,57.72,57.72,57.192
PHP=X,2025-03-28,57.28,57.28,57.446,57.22
PHP=X,2025-03-31,57.37,57.37,57.37,57.113
PHP=X,2025-04-01,57.115,57.115,57.319,57.145
PHP=X,2025-04-02,57.14,57.14,57.249,56.875
PHP=X,2025-04-03,57.065,57.065,57.242,56.885
PHP=X,2025-04-04,56.915,56.915,57.414,56.685
PHP=X,2025-04-07,57.285,57.285,57.494,56.334
PHP=X,2025-04-08,57.29,57.29,57.471,56.433
PHP=X,2025-04-09,57.495,57.495,57.586,57.182
PHP=X,2025-04-10,57.03,57.03,57.465,56.888
PHP=X,2025-04-11,57.195,57.195,57.332,55.617
PHP=X,2025-04-14,57.232,57.232,57.232,56.382
PHP=X,2025-04-15,57.045,57.045,57.106,56.468
PHP=X,2025-04-16,56.62,56.62,56.84,56.33
PHP=X,2025-04-17,56.545,56.545,56.755,55.894
PHP=X,2025-04-22,56.476,56.476,56.751,56.39
PHP=X,2025-04-23,56.525,56.525,56.613,56.192
PHP=X,2025-04-24,56.44,56.44,56.621,53.582
PHP=X,2025-04-25,56.34,56.34,56.415,56.072
PHP=X,2025-04-28,56.18,56.18,56.436,56.18
PHP=X,2025-04-29,56.32,56.32,56.376,55.508
PHP=X,2025-04-30,55.975,55.975,56.036,55.251
PHP=X,2025-05-01,55.77,55.77,55.898,55.14
PHP=X,2025-05-02,55.878,55.878,55.967,53.88
PHP=X,2025-05-05,55.628,55.628,55.786,54.952
PHP=X,2025-05-06,55.565,55.565,55.871,54.9
PHP=X,2025-05-07,55.41,55.41,55.455,54.133
PHP=X,2025-05-08,55.45,55.45,55.71,54.993
PHP=X,2025-05-09,55.403,55.403,55.782,55.153
PHP=X,2025-05-12,55.369,55.369,55.779,50.323
PHP=X,2025-05-13,55.694,55.694,55.908,55.339
PHP=X,2025-05-14,55.725,55.725,55.966,55.266
PHP=X,2025-05-15,55.795,55.795,55.83,55.297
PHP=X,2025-05-16,55.635,55.635,55.837,55.256
PHP=X,2025-05-19,55.794,55.794,55.868,55.085
PHP=X,2025-05-20,55.781,55.781,55.781,55.33
PHP=X,2025-05-21,55.505,55.505,55.727,55.192
PHP=X,2025-05-22,55.495,55.495,55.726,55.404
PHP=X,2025-05-23,55.57,55.57,55.744,54.745
PHP=X,2025-05-26,55.379,55.379,55.428,54.579
PHP=X,2025-05-27,55.28,55.28,55.57,55.011
PHP=X,2025-05-28,55.475,55.475,55.612,55.257
PHP=X,2025-05-29,55.425,55.425,55.808,55.294
PHP=X,2025-05-30,55.599,55.599,55.827,55.37
PHP=X,2025-06-02,55.791,55.791,55.892,55.179
PHP=X,2025-06-03,55.555,55.555,55.755,55.515
PHP=X,2025-06-04,55.62,55.62,55.882,55.63
PHP=X,2025-06-05,55.62,55.62,55.725,55.154
PHP=X,2025-06-06,55.55,55.55,55.903,54.651
PHP=X,2025-06-09,55.61,55.61,55.868,52.674
PHP=X,2025-06-10,55.543,55.543,55.908,55.48
PHP=X,2025-06-11,55.77,55.77,55.912,55.209
PHP=X,2025-06-12,55.754,55.754,55.887,54.568
PHP=X,2025-06-13,54.194,54.194,56.266,53.969
PHP=X,2025-06-16,55.99,56.504,56.612,55.907
PHP=X,2025-06-17,56.38,56.38,56.881,56.094
PHP=X,2025-06-18,56.087,56.087,57.233,56.087
PHP=X,2025-06-19,56.676,56.676,57.47,56.678
PHP=X,2025-06-20,56.621,56.621,57.324,56.621
PHP=X,2025-06-23,57.209,57.209,57.653,56.627
PHP=X,2025-06-24,56.968,56.968,57.156,56.703
PHP=X,2025-06-25,56.114,56.114,57.144,55.923
PHP=X,2025-06-26,56.37,56.37,56.709,55.291
PHP=X,2025-06-27,56.29,56.29,56.676,55.459
PHP=X,2025-06-30,56.549,56.549,56.549,56.075
PHP=X,2025-07-01,55.47,55.47,56.343,55.433
PHP=X,2025-07-02,55.666,55.666,56.398,55.659
PHP=X,2025-07-03,56.09,56.09,56.441,53.925
PHP=X,2025-07-04,56.212,56.212,56.569,55.92
PHP=X,2025-07-07,56.424,56.458,56.743,56.424
PHP=X,2025-07-08,56.5,56.5,56.643,54.781
PHP=X,2025-07-09,56.275,56.275,56.615,56.375
PHP=X,2025-07-10,56.495,56.495,56.622,55.896
PHP=X,2025-07-11,56.41,56.41,56.512,56.345
PHP=X,2025-07-14,56.472,56.472,56.714,56.472
PHP=X,2025-07-15,56.659,56.659,56.816,56.168
PHP=X,2025-07-16,56.735,56.735,57.198,55.721
PHP=X,2025-07-17,56.052,56.052,57.421,56.83
PHP=X,2025-07-18,57.225,57.225,57.219,55.558
PHP=X,2025-07-21,57.007,57.007,57.209,56.99
PHP=X,2025-07-22,56.975,56.975,57.056,56.829
PHP=X,2025-07-23,56.775,56.775,56.977,56.276
PHP=X,2025-07-24,56.535,56.535,56.833,56.525
PHP=X,2025-07-25,56.76,56.76,57.2,55.509
PHP=X,2025-07-28,57.124,57.124,57.253,56.975
PHP=X,2025-07-29,56.99,56.99,57.461,55.026
PHP=X,2025-07-30,57.23,57.23,57.905,56.831
PHP=X,2025-07-31,57.265,57.265,58.39,57.516
PHP=X,2025-08-01,58.17,58.17,58.585,54.394
PHP=X,2025-08-04,57.71,57.71,57.71,57.131
PHP=X,2025-08-05,57.334,57.334,57.73,55.341
PHP=X,2025-08-06,57.501,57.501,57.778,57.14
PHP=X,2025-08-07,57.299,57.299,57.341,55.891
PHP=X,2025-08-08,57.102,57.102,57.186,56.715
PHP=X,2025-08-11,56.87,56.87,57.159,56.87
PHP=X,2025-08-12,57.01,57.01,57.256,55.933
PHP=X,2025-08-13,56.865,56.865,56.976,56.5
PHP=X,2025-08-14,56.634,56.634,57.089,55.819
PHP=X,2025-08-15,57.066,57.066,57.249,55.33
PHP=X,2025-08-18,57.051,57.051,57.103,56.823
PHP=X,2025-08-19,56.975,56.975,57.156,56.935
PHP=X,2025-08-20,57.15,57.15,57.377,56.157
PHP=X,2025-08-21,57.097,57.097,57.225,55.757
PHP=X,2025-08-22,57.193,57.193,57.193,52.1
PHP=X,2025-08-25,56.436,56.436,56.759,56.381
PHP=X,2025-08-26,56.675,56.675,57.06,56.561
PHP=X,2025-08-27,56.935,56.935,57.27,56.695
PHP=X,2025-08-28,56.613,56.613,57.19,56.68
PHP=X,2025-08-29,56.925,56.925,57.219,56.58
PHP=X,2025-09-01,57.136,57.136,57.331,52.107
PHP=X,2025-09-02,55.953,55.953,57.523,56.506
PHP=X,2025-09-03,57.24,57.24,57.543,56.941
PHP=X,2025-09-04,57.261,57.261,57.283,56.636
PHP=X,2025-09-05,56.855,56.855,57.137,53.094
PHP=X,2025-09-08,56.687,56.687,56.871,56.044
PHP=X,2025-09-09,56.683,56.683,57.095,56.38
PHP=X,2025-09-10,57.031,57.031,57.198,56.787
PHP=X,2025-09-11,57.063,57.063,57.261,54.205
PHP=X,2025-09-12,57.119,57.119,57.217,54.853
PHP=X,2025-09-15,57.197,57.197,57.37,53.837
PHP=X,2025-09-16,57.075,57.075,57.156,52.409
PHP=X,2025-09-17,56.675,56.675,56.903,54.745
PHP=X,2025-09-18,56.75,56.75,57.324,54.273
PHP=X,2025-09-19,57.203,57.203,57.219,56.731
PHP=X,2025-09-22,57.13,57.13,57.176,56.74
PHP=X,2025-09-23,56.845,56.845,57.299,56.84
PHP=X,2025-09-24,57.239,57.239,57.649,56.009
PHP=X,2025-09-25,57.667,57.667,58.291,56.846
PHP=X,2025-09-26,58.039,58.039,58.417,55.71
PHP=X,2025-09-29,58.143,58.143,58.26,57.315
PHP=X,2025-09-30,58.066,58.066,58.344,57.92
PHP=X,2025-10-01,58.24,58.24,58.34,57.767
PHP=X,2025-10-02,58.151,58.151,58.311,57.958
PHP=X,2025-10-03,57.98,57.98,58.135,57.628
PHP=X,2025-10-06,57.907,57.907,58.343,56.445
PHP=X,2025-10-07,58.24,58.24,58.332,58.022
PHP=X,2025-10-08,58.01,58.01,58.217,57.845
PHP=X,2025-10-09,58.016,58.016,58.441,57.45
PHP=X,2025-10-10,58.435,58.435,58.435,57.708
PHP=X,2025-10-13,58.249,58.249,58.294,58.074
PHP=X,2025-10-14,58.085,58.085,58.27,55.333
PHP=X,2025-10-15,58.09,58.09,58.253,53.524
PHP=X,2025-10-16,58.005,58.005,58.146,57.9
PHP=X,2025-10-17,58.049,58.049,58.201,57.92
PHP=X,2025-10-20,58.111,58.111,58.215,57.902
PHP=X,2025-10-21,58.163,58.163,58.372,57.985
PHP=X,2025-10-22,58.16,58.16,58.534,58.167
PHP=X,2025-10-23,58.37,58.37,58.702,58.375
PHP=X,2025-10-24,58.61,58.61,58.686,56.281
PHP=X,2025-10-27,58.655,58.655,58.923,55.465
PHP=X,2025-10-28,58.088,58.088,59.264,58.72
PHP=X,2025-10-29,57.875,57.875,59.21,57.44
PHP=X,2025-10-30,56.906,56.906,59.015,58.495
PHP=X,2025-10-31,58.856,58.856,58.935,58.6
PHP=X,2025-11-03,58.498,58.498,58.85,58.355
PHP=X,2025-11-04,58.585,58.585,58.757,58.142
PHP=X,2025-11-05,58.587,58.587,58.867,58.51
PHP=X,2025-11-06,58.701,58.701,59.032,55.46
PHP=X,2025-11-07,58.83,58.83,59.149,56.062
PHP=X,2025-11-10,59.019,58.473,59.05,58.712
PHP=X,2025-11-11,58.805,58.87,59.015,58.761
PHP=X,2025-11-12,58.825,58.892,59.199,58.81
PHP=X,2025-11-13,59.123,59.123,59.123,58.752
PHP=X,2025-11-14,58.89,58.85,59.127,58.62
PHP=X,2025-11-17,59.065,58.915,59.192,58.83
PHP=X,2025-11-18,58.972,58.91,59.073,58.411
PHP=X,2025-11-19,58.79,58.75,58.99,58.178
PHP=X,2025-11-20,58.961,58.865,59.233,58.834
PHP=X,2025-11-21,58.92,58.92,59.041,58.704
PHP=X,2025-11-24,58.74,58.574,58.989,58.74
PHP=X,2025-11-25,58.865,58.897,58.929,58.636
PHP=X,2025-11-26,58.76,58.77,58.879,58.67
PHP=X,2025-11-27,58.675,58.762,58.815,58.635
PHP=X,2025-11-28,58.6,58.61,58.794,53.877
PHP=X,2025-12-01,58.622,58.491,58.66,58.248
PHP=X,2025-12-02,58.21,58.459,58.77,58.21
PHP=X,2025-12-03,58.415,58.385,59.035,58.39
PHP=X,2025-12-04,59.022,58.86,59.178,58.291
PHP=X,2025-12-05,59.066,59.066,59.12,58.794
PHP=X,2025-12-08,58.983,58.865,59.146,58.334
PHP=X,2025-12-09,59.1,59.107,59.496,58.96
PHP=X,2025-12-10,59.35,59.31,59.35,58.899
PHP=X,2025-12-11,59.195,58.955,59.195,58.797
PHP=X,2025-12-12,58.635,58.785,59.164,58.635
PHP=X,2025-12-15,59.063,59.08,59.14,57.542
PHP=X,2025-12-16,58.894,58.719,58.945,57.811
PHP=X,2025-12-17,58.44,58.44,58.71,58.44
PHP=X,2025-12-18,58.635,58.634,58.7,58.036
PHP=X,2025-12-19,58.58,58.58,58.761,55.738
PHP=X,2025-12-22,58.588,58.496,58.802,58.561
PHP=X,2025-12-23,58.777,58.777,58.889,58.414
PHP=X,2025-12-24,58.745,58.738,58.809,58.004
PHP=X,2025-12-26,58.776,58.776,58.819,58.558
PHP=X,2025-12-29,58.758,58.585,58.947,57.895
PHP=X,2025-12-30,58.745,58.836,58.907,58.729
PHP=X,2025-12-31,58.735,58.878,59.031,58.159
PHP=X,2026-01-02,58.905,58.905,58.908,58.328
PHP=X,2026-01-05,58.813,58.681,59.193,58.813
PHP=X,2026-01-06,58.91,59.111,59.335,58.91
PHP=X,2026-01-07,59.225,59.28,59.387,59.134
PHP=X,2026-01-08,59.14,59.31,59.31,58.96
PHP=X,2026-01-09,59.07,59.113,59.291,58.78
PHP=X,2026-01-12,59.255,59.158,59.488,59.16
PHP=X,2026-01-13,59.155,59.125,59.495,59.145
PHP=X,2026-01-14,59.34,59.401,59.605,59.295
PHP=X,2026-01-15,59.41,59.492,59.563,59.265
PHP=X,2026-01-16,59.482,59.375,59.482,59.22
PHP=X,2026-01-19,59.386,59.33,59.495,59.32
PHP=X,2026-01-20,59.411,59.345,59.534,59.18
PHP=X,2026-01-21,59.27,59.345,59.374,58.889
PHP=X,2026-01-22,59.14,59.145,59.197,58.966
PHP=X,2026-01-23,58.905,59.028,59.177,58.87
PHP=X,2026-01-26,59.053,58.952,59.171,58.84
PHP=X,2026-01-27,59.05,59.045,59.101,58.834
PHP=X,2026-01-28,58.925,58.7,58.925,57.812
PHP=X,2026-01-29,58.675,58.68,59.09,58.66
PHP=X,2026-01-30,58.945,58.815,59.021,58.031
PHP=X,2026-02-02,58.933,58.566,58.933,58.71
PHP=X,2026-02-03,58.82,58.882,59.153,58.74
PHP=X,2026-02-04,58.94,58.93,59.05,58.862
PHP=X,2026-02-05,58.941,58.941,58.941,58.432
PHP=X,2026-02-06,58.739,58.715,58.739,57.803
PHP=X,2026-02-09,58.472,58.181,58.563,58.305
PHP=X,2026-02-10,58.375,58.447,58.572,58.29
PHP=X,2026-02-11,58.43,58.496,58.496,57.71
PHP=X,2026-02-12,58.135,58.275,58.275,57.787
PHP=X,2026-02-13,58.066,57.915,58.134,57.605
PHP=X,2026-02-16,57.872,57.727,58.0,57.805
PHP=X,2026-02-17,57.95,57.895,57.961,57.739
PHP=X,2026-02-18,57.775,57.71,58.03,57.615
PHP=X,2026-02-19,57.915,57.94,58.095,57.75
PHP=X,2026-02-20,57.95,58.005,58.197,57.81
PHP=X,2026-02-23,57.933,57.893,57.95,57.379
PHP=X,2026-02-24,57.58,57.585,57.925,57.565
PHP=X,2026-02-25,57.649,57.649,57.73,57.35
PHP=X,2026-02-26,57.45,57.527,57.803,57.27
PHP=X,2026-02-27,57.48,57.56,57.759,57.215
PHP=X,2026-03-02,57.68,57.634,58.287,57.618
PHP=X,2026-03-03,58.09,58.224,58.877,58.04
PHP=X,2026-03-04,58.501,58.29,58.676,57.481
PHP=X,2026-03-05,58.37,58.37,58.945,52.456
PHP=X,2026-03-06,58.769,58.769,59.323,58.54
PHP=X,2026-03-09,59.136,59.02,59.69,59.136
PHP=X,2026-03-10,59.215,59.14,59.314,55.85
PHP=X,2026-03-11,58.93,57.965,59.4,56.808
PHP=X,2026-03-12,59.375,59.245,59.641,59.139
PHP=X,2026-03-13,59.32,59.452,59.821,58.758
PHP=X,2026-03-16,59.74,58.15,60.012,59.51
PHP=X,2026-03-17,59.67,59.66,59.86,59.183
PHP=X,2026-03-18,59.58,59.24,59.984,59.38
PHP=X,2026-03-19,59.69,59.759,60.308,59.69
PHP=X,2026-03-20,59.7,59.525,60.119,59.524
PHP=X,2026-03-23,60.08,59.45,60.434,58.773
PHP=X,2026-03-24,59.86,59.536,60.106,59.536
PHP=X,2026-03-25,59.845,60.017,60.109,59.426
PHP=X,2026-03-26,59.96,59.996,60.242,59.845
PHP=X,2026-03-27,60.12,60.206,61.074,59.97
PHP=X,2026-03-30,60.521,60.521,60.915,60.5
PHP=X,2026-03-31,60.711,60.711,60.792,60.523
PHP=X,2026-04-01,60.574,60.574,60.574,59.74
PHP=X,2026-04-02,60.12,60.17,60.731,59.832
PHP=X,2026-04-03,60.309,60.309,60.357,60.125
PHP=X,2026-04-06,60.215,60.215,60.605,59.908
PHP=X,2026-04-07,60.125,59.978,60.32,59.935
PHP=X,2026-04-08,59.42,59.85,59.598,59.114
PHP=X,2026-04-09,59.522,59.522,59.91,59.498
PHP=X,2026-04-10,59.67,59.649,60.193,59.543
PHP=X,2026-04-13,59.928,59.928,60.47,59.738
PHP=X,2026-04-14,59.835,60.096,60.096,59.475
PHP=X,2026-04-15,59.751,59.705,60.116,59.533
PHP=X,2026-04-16,59.855,60.046,60.048,59.745
PHP=X,2026-04-17,59.989,59.989,60.166,59.397
PHP=X,2026-04-20,59.554,59.554,60.037,59.554
PHP=X,2026-04-21,59.76,59.878,60.048,59.611
PHP=X,2026-04-22,59.925,60.095,60.198,59.915
PHP=X,2026-04-23,60.48,60.446,60.784,60.428
PHP=X,2026-04-24,60.48,60.446,60.784,60.428
PHP=X,2026-04-26,60.62,60.62,60.811,60.543
PHP=X,2026-04-27,60.748,60.748,61.429,60.107
PHP=X,2026-04-28,61.095,61.076,61.707,61.065
PHP=X,2026-04-29,61.736,61.736,61.736,61.107
PHP=X,2026-04-30,61.26,61.313,61.634,60.892
PHP=X,2026-05-01,61.26,61.313,61.634,60.892
PHP=X,2026-05-03,61.232,61.175,61.778,61.232
PHP=X,2026-05-04,61.69,61.65,61.778,61.281
PHP=X,2026-05-05,61.401,61.45,61.416,60.506
PHP=X,2026-05-06,60.72,60.735,60.854,60.138
PHP=X,2026-05-07,60.555,60.505,60.703,60.155
PHP=X,2026-05-08,60.555,60.505,60.703,60.155
PHP=X,2026-05-10,60.49,60.49,61.143,60.392
PHP=X,2026-05-11,60.912,61.065,61.569,60.912
PHP=X,2026-05-12,61.322,61.322,61.616,60.38
PHP=X,2026-05-13,61.27,61.295,61.646,61.27
PHP=X,2026-05-14,61.541,61.541,61.813,60.402
PHP=X,2026-05-15,61.541,61.541,61.813,60.402
PHP=X,2026-05-17,61.621,61.621,61.79,56.784
PHP=X,2026-05-18,61.368,61.368,61.845,61.364
PHP=X,2026-05-19,61.724,61.724,61.766,61.173
PHP=X,2026-05-20,60.814,60.814,61.662,59.943
PHP=X,2026-05-21,61.161,61.069,61.745,61.161
PHP=X,2026-05-24,61.572,61.572,61.572,60.923
PHP=X,2026-05-25,61.308,61.295,61.654,61.248
PHP=X,2026-05-26,61.484,61.187,61.592,60.986
PHP=X,2026-05-27,61.4,61.269,61.742,61.253
PHP=X,2026-05-28,60.914,60.717,61.641,60.914
PHP=X,2026-05-29,61.488,61.513,61.727,61.361
PHP=X,2026-05-31,61.489,61.489,61.886,58.3
PHP=X,2026-06-01,61.76,61.76,61.781,61.495
PHP=X,2026-06-02,61.684,61.684,61.86,61.59
PHP=X,2026-06-03,61.59,61.635,61.78,60.344
PHP=X,2026-06-04,61.35,61.352,61.722,61.261
PHP=X,2026-06-05,61.521,61.72,61.933,61.35
PHP=X,2026-06-06,61.47,61.47,61.47,61.47
PHP=X,2026-06-07,61.752,61.752,61.763,61.173
PHP=X,2026-06-08,61.497,61.497,61.653,60.636
PHP=X,2026-06-09,61.443,61.443,61.525,61.16
PHP=X,2026-06-10,61.357,61.239,61.4,61.05
PHP=X,2026-06-11,60.926,60.971,61.388,60.221
PHP=X,2026-06-12,61.068,60.72,61.31,60.633
PHP=X,2026-06-14,61.355,61.355,61.355,59.538
PHP=X,2026-06-15,60.259,60.259,60.455,60.124
PHP=X,2026-06-16,60.078,60.078,60.468,59.748
PHP=X,2026-06-17,60.213,60.061,60.693,60.213
PHP=X,2026-06-18,60.455,60.455,60.796,60.234
PHP=X,2026-06-19,60.546,60.619,60.779,60.53
PHP=X,2026-06-21,60.642,60.642,61.153,60.616
PHP=X,2026-06-22,61.056,61.055,61.458,60.902
PHP=X,2026-06-23,61.36,61.38,61.605,55.215
PHP=X,2026-06-24,61.317,61.237,61.449,60.991
PHP=X,2026-06-25,61.301,61.316,61.504,61.064
PHP=X,2026-06-26,61.291,61.28,61.457,61.187
PHP=X,2026-06-28,61.286,61.286,61.286,61.081
PHP=X,2026-06-29,61.087,61.035,61.559,61.052
PHP=X,2026-06-30,61.266,61.314,61.686,61.202
PHP=X,2026-07-01,61.525,61.524,61.642,61.299
PHP=X,2026-07-02,61.126,60.994,61.507,60.814
PHP=X,2026-07-03,61.551,61.431,61.588,61.349
PHP=X,2026-07-05,61.456,61.456,61.551,61.215
PHP=X,2026-07-06,61.324,61.32,61.482,61.3
PHP=X,2026-07-07,61.444,61.46,61.809,61.34
PHP=X,2026-07-08,61.575,61.589,61.645,61.381
PHP=X,2026-07-09,61.319,61.319,61.602,61.299
PHP=X,2026-07-10,61.591,61.475,61.619,61.463
PHP=X,2026-07-12,61.51,61.51,61.642,61.38
PHP=X,2026-07-13,61.641,61.641,61.732,61.244
PHP=X,2026-07-14,61.512,61.573,61.697,61.393
PHP=X,2026-07-15,61.544,61.561,61.71,61.53
PHP=X,2026-07-16,61.553,61.529,61.709,61.098
PHP=X,2026-07-17,61.598,61.577,61.646,61.524
PHP=X,2026-07-18,61.566,61.566,61.566,61.566
PHP=X,2026-07-19,61.592,61.592,61.699,60.959
PHP=X,2026-07-20,61.663,61.575,61.829,61.59
PHP=X,2026-07-21,61.725,61.685,61.807,61.543
PHP=X,2026-07-22,61.645,61.775,61.923,61.56
PHP=X,2026-07-23,61.64,61.61,61.903,61.596
PHP=X,2026-07-24,61.738,61.66,61.86,61.613
PHP=X,2026-07-25,61.82,61.82,61.82,61.82
PHP=X,2026-07-26,61.697,61.697,61.744,61.437
PHP=X,2026-07-27,61.605,61.686,61.741,61.428
PHP=X,2026-07-28,61.453,61.42,61.606,61.27
PHP=X,2026-07-29,61.46,61.46,61.746,61.235
PHP=X,2026-07-30,61.34,61.51,61.45,60.778
PHP=X,2026-07-31,61.566,61.278,61.566,61.278
PHP=X,2026-08-01,61.2,61.24,61.24,61.2
PHP=X,2026-08-02,61.25,61.25,61.25,59.994
PHP=X,2026-08-03,60.83,60.825,61.257,60.57
PHP=X,2026-08-04,60.979,60.895,60.979,60.447
PHP=X,2026-08-05,60.66,60.688,60.849,60.515
PHP=X,2026-08-06,60.735,60.781,61.05,60.442
PHP=X,2026-08-07,60.778,60.823,61.008,60.628
PHP=X,2026-08-09,60.805,60.805,60.895,60.62
PHP=X,2026-08-10,60.802,60.802,61.282,60.802
PHP=X,2026-08-11,61.17,61.1,61.38,61.054
PHP=X,2026-08-12,61.145,61.254,61.445,61.075
PHP=X,2026-08-13,61.344,61.344,61.451,61.26
PHP=X,2026-08-14,61.322,61.348,61.443,61.301
PHP=X,2026-08-15,61.417,61.43,61.43,61.417
PHP=X,2026-08-16,61.456,61.456,61.595,61.34
PHP=X,2026-08-17,60.969,60.969,61.843,60.969
PHP=X,2026-08-18,61.757,61.74,61.981,61.651
PHP=X,2026-08-19,61.645,61.613,61.862,61.475
PHP=X,2026-08-20,61.638,61.685,61.787,61.55
PHP=X,2026-08-21,61.676,61.65,61.7,61.616
PHP=X,2026-08-23,61.655,61.655,61.806,60.873
PHP=X,2026-08-24,61.653,61.653,61.76,61.54
PHP=X,2026-08-25,61.506,61.506,61.687,61.342
PHP=X,2026-08-26,61.56,61.559,62.119,61.56
PHP=X,2026-08-27,61.87,61.87,62.414,61.741
PHP=X,2026-08-28,61.84,62.193,62.199,61.8
PHP=X,2026-08-29,62.249,62.249,62.249,62.249
PHP=X,2026-08-30,62.361,62.361,62.436,62.097
PHP=X,2026-08-31,62.306,62.301,62.502,62.032
PHP=X,2026-09-01,62.372,62.372,62.682,62.004
PHP=X,2026-09-02,62.465,62.48,62.552,62.384
PHP=X,2026-09-03,62.47,62.395,62.749,62.295
PHP=X,2026-09-04,62.538,62.405,62.538,62.329
PHP=X,2026-09-05,62.598,62.62,62.62,62.598
PHP=X,2026-09-06,62.6,62.6,62.809,62.36
PHP=X,2026-09-07,62.645,62.51,62.69,62.357
PHP=X,2026-09-08,62.414,62.4,62.541,62.355
PHP=X,2026-09-09,62.435,62.465,62.66,62.349
PHP=X,2026-09-10,62.63,62.625,62.735,62.527
PHP=X,2026-09-11,62.667,62.69,62.711,62.533
PHP=X,2026-09-12,62.69,62.69,62.69,62.69
PHP=X,2026-09-13,62.69,62.69,62.69,62.69
PHP=X,2026-09-14,62.69,62.827,62.83,62.594
SEK=X,2023-01-02,10.3982,10.3982,10.4736,10.3931
SEK=X,2023-01-03,10.4365,10.4365,10.5832,10.4246
SEK=X,2023-01-04,10.5672,10.5672,10.5696,10.4799
SEK=X,2023-01-05,10.5031,10.5031,10.6994,10.4796
SEK=X,2023-01-06,10.6745,10.6745,10.7472,10.5421
SEK=X,2023-01-09,10.5157,10.5157,10.5148,10.3551
SEK=X,2023-01-10,10.397,10.397,10.4533,10.359
SEK=X,2023-01-11,10.4134,10.4134,10.5091,10.3891
SEK=X,2023-01-12,10.4586,10.4586,10.5134,10.3707
SEK=X,2023-01-13,10.4052,10.4052,10.4628,10.365
SEK=X,2023-01-16,10.3555,10.3555,10.4482,10.3281
SEK=X,2023-01-17,10.3928,10.3928,10.4529,10.3243
SEK=X,2023-01-18,10.4178,10.4178,10.4376,10.2432
SEK=X,2023-01-19,10.3261,10.3261,10.3805,10.2512
SEK=X,2023-01-20,10.308,10.308,10.3529,10.2799
SEK=X,2023-01-23,10.2752,10.2771,10.2769,10.2062
SEK=X,2023-01-24,10.2365,10.2365,10.2638,10.1806
SEK=X,2023-01-25,10.1996,10.1996,10.2798,10.1731
SEK=X,2023-01-26,10.1911,10.1911,10.3265,10.1757
SEK=X,2023-01-27,10.2651,10.2651,10.3497,10.2483
SEK=X,2023-01-30,10.2969,10.2969,10.3887,10.2316
SEK=X,2023-01-31,10.3942,10.3942,10.5198,10.3806
SEK=X,2023-02-01,10.4263,10.4263,10.4631,10.3975
SEK=X,2023-02-02,10.304,10.304,10.4189,10.2616
SEK=X,2023-02-03,10.3797,10.3797,10.5292,10.3504
SEK=X,2023-02-06,10.5119,10.5119,10.6546,10.5269
SEK=X,2023-02-07,10.611,10.611,10.6714,10.5732
SEK=X,2023-02-08,10.569,10.569,10.6157,10.4976
SEK=X,2023-02-09,10.5845,10.5845,10.5872,10.2963
SEK=X,2023-02-10,10.3394,10.3394,10.4663,10.3033
SEK=X,2023-02-13,10.4498,10.4524,10.4913,10.3723
SEK=X,2023-02-14,10.3709,10.3709,10.4053,10.2561
SEK=X,2023-02-15,10.3547,10.3547,10.4569,10.3399
SEK=X,2023-02-16,10.4139,10.4139,10.4938,10.3715
SEK=X,2023-02-17,10.4542,10.4542,10.5511,10.4487
SEK=X,2023-02-20,10.4593,10.4593,10.4763,10.3254
SEK=X,2023-02-21,10.3376,10.3376,10.397,10.2898
SEK=X,2023-02-22,10.3635,10.3635,10.4057,10.3211
SEK=X,2023-02-23,10.4138,10.4138,10.4682,10.3739
SEK=X,2023-02-24,10.427,10.427,10.4913,10.3794
SEK=X,2023-02-27,10.482,10.482,10.5157,10.3877
SEK=X,2023-02-28,10.3882,10.3882,10.4559,10.3754
SEK=X,2023-03-01,10.4641,10.4641,10.4858,10.3747
SEK=X,2023-03-02,10.4303,10.4303,10.5322,10.4275
