symbol,breakdown,breakdown_name,value_type,currency,series_name,period_type,report_date,value
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2022-06-30,63600000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2022-09-30,65100000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2022-12-31,69700000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2023-03-31,79300000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2023-06-30,88600000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2023-09-30,100900000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2023-12-31,109800000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2024-03-31,128200000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2024-06-30,144600000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2024-09-30,156100000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2024-12-31,166973000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2025-03-31,166462000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2025-06-30,172734000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2025-09-30,185364000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2025-12-31,191437000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2026-03-31,200669000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Oxlumo,trailing,2026-06-30,205919000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2021-06-30,300000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2021-09-30,500000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2021-12-31,400000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2022-03-31,400000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2022-06-30,2300000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2022-09-30,2700000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2022-12-31,2700000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2023-03-31,6500000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2023-06-30,7200000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2023-09-30,9900000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2023-12-31,17000000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2024-03-31,10600000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2024-06-30,22400000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2024-09-30,23400000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2024-12-31,35387000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2025-03-31,26466000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2025-06-30,39981000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2025-09-30,46202000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2025-12-31,61373000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2026-03-31,48973000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,quarterly,2026-06-30,71674000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2021-06-30,300000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2021-09-30,800000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2021-12-31,1200000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2022-03-31,1600000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2022-06-30,3600000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2022-09-30,5800000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2022-12-31,8100000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2023-03-31,14200000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2023-06-30,19100000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2023-09-30,26300000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2023-12-31,40600000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2024-03-31,44700000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2024-06-30,59900000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2024-09-30,73400000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2024-12-31,91787000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2025-03-31,107653000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2025-06-30,125234000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2025-09-30,148036000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2025-12-31,174022000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2026-03-31,196529000
ALNY,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Royalty,trailing,2026-06-30,228222000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2020-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2021-03-31,154000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2021-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2021-09-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2021-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2022-03-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2022-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2022-09-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2022-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2023-03-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2023-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2023-09-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2023-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2024-03-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2024-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2024-09-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2024-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2025-03-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2025-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,quarterly,2025-09-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2020-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2021-03-31,154000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2021-06-30,154000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2021-09-30,154000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2021-12-31,154000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2022-03-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2022-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2022-09-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2022-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2023-03-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2023-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2023-09-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2023-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2024-03-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2024-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2024-09-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2024-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2025-03-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2025-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2025-09-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2025-12-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2026-03-31,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Deal Termination Fee,trailing,2026-06-30,0
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2020-12-31,161000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2021-03-31,149000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2021-06-30,155000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2021-09-30,155000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2021-12-31,166000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2022-03-31,174000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2022-06-30,197000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2022-09-30,198000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2022-12-31,207000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2023-03-31,214000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2023-06-30,214000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2023-09-30,217000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2023-12-31,276000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2024-03-31,247000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2024-06-30,222000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2024-09-30,216000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2024-12-31,256000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2025-03-31,207000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2025-06-30,204000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2025-09-30,243000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2025-12-31,189000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2026-03-31,164000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2026-06-30,162000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2020-12-31,599000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2021-03-31,611000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2021-06-30,621000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2021-09-30,620000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2021-12-31,625000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2022-03-31,650000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2022-06-30,692000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2022-09-30,735000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2022-12-31,776000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2023-03-31,816000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2023-06-30,833000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2023-09-30,852000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2023-12-31,921000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2024-03-31,954000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2024-06-30,962000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2024-09-30,961000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2024-12-31,941000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2025-03-31,901000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2025-06-30,883000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2025-09-30,910000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2025-12-31,843000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2026-03-31,800000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2026-06-30,758000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2020-12-31,147000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2021-03-31,148000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2021-06-30,159000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2021-09-30,155000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2021-12-31,167000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2022-03-31,173000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2022-06-30,180000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2022-09-30,183000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2022-12-31,197000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2023-03-31,194000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2023-06-30,193000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2023-09-30,192000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2023-12-31,207000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2024-03-31,209000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2024-06-30,205000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2024-09-30,215000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2024-12-31,206000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2025-03-31,216000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2025-06-30,224000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2025-09-30,212000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2025-12-31,222000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2026-03-31,233000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,quarterly,2026-06-30,249000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2020-12-31,538000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2021-03-31,556000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2021-06-30,585000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2021-09-30,609000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2021-12-31,629000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2022-03-31,654000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2022-06-30,675000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2022-09-30,703000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2022-12-31,733000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2023-03-31,754000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2023-06-30,767000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2023-09-30,776000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2023-12-31,786000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2024-03-31,801000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2024-06-30,813000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2024-09-30,836000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2024-12-31,835000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2025-03-31,842000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2025-06-30,861000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2025-09-30,858000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2025-12-31,874000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2026-03-31,891000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Marketing and Selling,trailing,2026-06-30,916000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2020-12-31,606000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2021-03-31,617000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2021-06-30,640000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2021-09-30,622000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2021-12-31,654000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2022-03-31,686000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2022-06-30,705000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2022-09-30,726000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2022-12-31,771000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2023-03-31,775000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2023-06-30,767000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2023-09-30,789000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2023-12-31,754000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2024-03-31,785000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2024-06-30,836000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2024-09-30,858000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2024-12-31,859000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2025-03-31,893000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2025-06-30,901000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2025-09-30,917000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2025-12-31,928000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2026-03-31,1027000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",quarterly,2026-06-30,1100000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2020-12-31,2288000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2021-03-31,2355000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2021-06-30,2423000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2021-09-30,2485000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2021-12-31,2533000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2022-03-31,2602000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2022-06-30,2667000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2022-09-30,2771000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2022-12-31,2888000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2023-03-31,2977000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2023-06-30,3039000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2023-09-30,3102000000
AMAT,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Research, Development, and Engineering",trailing,2023-12-31,3085000000
