sample,model,loss,n,n_parameters,w,lambda_Q1_pct,lambda_Q2_pct,lambda_Q3_pct,lambda_Q4_pct,draw,selected_years
year_block_bootstrap,free_w,usd,22,5,0.674061411749,12.7731167628,13.716228012,17.0482226885,11.9692410173,551,2022|2022|2022|2025|2024|2026
year_block_bootstrap,free_w,usd,20,5,0.835977207979,13.0882547586,13.0021888818,17.2496250709,12.2913332437,552,2021|2024|2021|2026|2026|2022
year_block_bootstrap,free_w,usd,22,5,0.798777396855,12.9603354162,13.2119637683,17.3919339639,12.1835478672,553,2026|2021|2021|2024|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.780119341616,13.0298962645,13.1783322192,17.3801790984,12.1247666552,554,2024|2023|2024|2023|2021|2025
year_block_bootstrap,free_w,usd,22,5,0.228009541699,11.8486010307,16.0944363731,16.7642309878,11.8722358025,555,2026|2025|2024|2025|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.804682358648,13.1033130989,13.0832271088,17.2508577136,12.1186199688,556,2021|2026|2022|2024|2022|2023
year_block_bootstrap,free_w,usd,22,5,0.599006321562,12.6305894058,14.0767470458,17.0772597038,11.9354343165,557,2022|2023|2025|2022|2024|2026
year_block_bootstrap,free_w,usd,22,5,0.790027087716,13.0594757343,13.140130075,17.3673944041,12.1076537829,558,2021|2023|2022|2023|2024|2026
year_block_bootstrap,free_w,usd,20,5,0.777943029681,12.8108414866,13.3006361195,17.4306242075,12.0829950867,559,2025|2023|2026|2026|2023|2021
year_block_bootstrap,free_w,usd,24,5,0.607470909054,12.8319393266,13.9975792853,17.1525213063,11.9140319352,560,2023|2022|2023|2024|2022|2023
year_block_bootstrap,free_w,usd,24,5,0.830683189631,12.9006241593,13.3419777119,17.2638412641,12.2011677578,561,2025|2021|2021|2022|2021|2025
year_block_bootstrap,free_w,usd,24,5,0.826065057945,13.3302334618,12.8407928828,17.4340220154,12.1852224159,562,2023|2024|2024|2024|2021|2023
year_block_bootstrap,free_w,usd,24,5,0.818440185992,13.3395875965,12.8793058452,17.3380008326,12.18350868,563,2024|2023|2024|2022|2024|2021
year_block_bootstrap,free_w,usd,22,5,0.439443648662,12.1917931243,14.976881977,17.0761558557,11.8936070789,564,2026|2025|2023|2023|2023|2025
year_block_bootstrap,free_w,usd,24,5,0.588044051521,12.5503126484,14.1770814621,17.081130932,11.9450286947,565,2023|2025|2024|2022|2022|2025
year_block_bootstrap,free_w,usd,24,5,0.828336669726,13.4184168731,13.0756065554,17.3426272871,12.2563264368,566,2024|2022|2021|2023|2021|2021
year_block_bootstrap,free_w,usd,22,5,0.837396638089,13.172208787,12.9467066879,17.1152989858,12.1510105057,567,2022|2022|2021|2026|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.79355992291,12.7130566359,13.3085537828,17.1840611743,12.0427978051,568,2022|2026|2025|2025|2022|2025
year_block_bootstrap,free_w,usd,18,5,0.793978025252,12.8535046263,13.1964805412,17.3260889295,12.1826935201,569,2024|2025|2026|2026|2021|2026
year_block_bootstrap,free_w,usd,22,5,0.896898756378,13.2808153881,12.8711057076,17.0182739883,12.3744886302,570,2021|2021|2021|2022|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.786478469086,12.931911121,13.2242325287,17.3027440606,12.1115583111,571,2022|2025|2024|2023|2021|2026
year_block_bootstrap,free_w,usd,20,5,0.79213260132,12.7573113159,13.2873285724,17.3583590335,12.0995321477,572,2025|2026|2025|2021|2023|2026
year_block_bootstrap,free_w,usd,22,5,0.82115020838,12.8316766487,13.3109706423,17.3308652878,12.2268456694,573,2021|2021|2025|2026|2025|2021
year_block_bootstrap,free_w,usd,22,5,0.786478480785,12.9319111418,13.2242324763,17.3027440661,12.1115583187,574,2022|2023|2025|2021|2026|2024
year_block_bootstrap,free_w,usd,22,5,0.844190329753,13.2521445925,13.0143509088,17.2542595862,12.3433772225,575,2021|2022|2024|2021|2021|2026
year_block_bootstrap,free_w,usd,24,5,0.764967857861,12.7289716959,13.4197529273,17.3165095136,12.0961255624,576,2025|2025|2025|2023|2024|2021
year_block_bootstrap,free_w,usd,22,5,0.3386403542,11.9991603415,15.4856546766,16.915643702,11.9000841292,577,2025|2025|2024|2026|2023|2025
year_block_bootstrap,free_w,usd,22,5,0.777867100796,12.9629537564,13.2354928152,17.528011568,12.0549725863,578,2023|2021|2023|2023|2026|2023
year_block_bootstrap,free_w,usd,24,5,0.792210103897,13.0310760349,13.201615812,17.2536841073,12.0962673839,579,2022|2023|2024|2025|2022|2021
year_block_bootstrap,free_w,usd,18,5,0.482312534345,12.4651850405,14.5965553898,16.8928642715,11.9157961081,580,2026|2026|2026|2024|2024|2022
year_block_bootstrap,free_w,usd,24,5,0.777482444924,12.8595262877,13.3234132887,17.2900680601,12.0949167342,581,2021|2024|2025|2022|2023|2025
year_block_bootstrap,free_w,usd,22,5,0.821793191466,13.014130312,13.125733066,17.2707640427,12.2048243289,582,2021|2022|2024|2026|2021|2025
year_block_bootstrap,free_w,usd,24,5,0.857689442209,13.1093722167,13.0831516734,17.1201152074,12.1681974957,583,2022|2022|2022|2021|2025|2021
year_block_bootstrap,free_w,usd,22,5,0.546292465532,12.5714187857,14.3078581953,17.189239099,11.9206557696,584,2024|2026|2023|2023|2023|2023
year_block_bootstrap,free_w,usd,22,5,0.596058991429,12.7347917321,14.0561170635,17.1067178971,11.9055479901,585,2023|2023|2022|2026|2024|2022
year_block_bootstrap,free_w,usd,20,5,0.537039268757,12.4725308215,14.376875592,17.0547070707,11.9281940178,586,2023|2026|2025|2024|2022|2026
year_block_bootstrap,free_w,usd,20,5,0.845379098295,12.933569883,13.0764810605,17.2195354692,12.2185610137,587,2022|2025|2026|2026|2021|2021
year_block_bootstrap,free_w,usd,18,5,0.276697812549,12.1064427703,15.7960882263,16.7277623638,11.8337913124,588,2024|2026|2023|2026|2026|2024
year_block_bootstrap,free_w,usd,18,5,0.840817876629,12.8832689,13.0131023128,17.1172829994,12.0514214918,589,2022|2025|2022|2026|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.78205546234,12.9320167738,13.3527188957,17.46159681,12.1064635699,590,2025|2021|2021|2023|2023|2023
year_block_bootstrap,free_w,usd,24,5,0.794352870196,12.8928263008,13.3003683595,17.3628370062,12.1518339836,591,2021|2025|2021|2025|2024|2023
year_block_bootstrap,free_w,usd,22,5,0.782487987806,12.7389020974,13.3371949813,17.2949012791,12.1198793647,592,2026|2025|2021|2025|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.474952459114,12.3472344746,14.6852163273,16.9611773344,11.9378513464,593,2025|2022|2024|2025|2026|2024
year_block_bootstrap,free_w,usd,22,5,0.5800718273,12.637747458,14.1222651558,17.0133537449,11.9579521737,594,2024|2022|2026|2025|2024|2022
year_block_bootstrap,free_w,usd,24,5,0.797220562665,13.1029971179,13.1219046802,17.2213556297,12.1356037367,595,2024|2022|2021|2024|2025|2022
year_block_bootstrap,free_w,usd,18,5,0.544679546928,12.5354309952,14.3079238898,17.0452645432,11.903757911,596,2024|2026|2022|2026|2023|2026
year_block_bootstrap,free_w,usd,24,5,0.804539731919,13.1177475242,13.1208001637,17.3795826926,12.1916070213,597,2021|2023|2021|2024|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.806791623085,13.033716674,13.1261712124,17.3444482218,12.2290607757,598,2024|2026|2025|2021|2024|2021
year_block_bootstrap,free_w,usd,24,5,0.798097298698,13.2149629879,13.086080594,17.3053518694,12.0937056423,599,2022|2021|2023|2024|2022|2023
year_block_bootstrap,free_w,usd,22,5,0.821793203689,13.0141303346,13.1257330123,17.2707640407,12.2048243384,600,2024|2021|2025|2022|2026|2021
year_block_bootstrap,free_w,usd,22,5,0.821793203689,13.0141303346,13.1257330123,17.2707640407,12.2048243384,601,2025|2024|2021|2021|2022|2026
year_block_bootstrap,free_w,usd,20,5,0.787558404803,12.7981059533,13.2666772739,17.306537971,12.1412689268,602,2024|2025|2021|2026|2026|2025
year_block_bootstrap,free_w,usd,24,5,0.622918944762,12.5142175497,14.0374152844,17.0846066718,11.9801971562,603,2022|2024|2022|2025|2025|2025
year_block_bootstrap,free_w,usd,24,5,0.78541050322,12.9491799569,13.2963944774,17.2891612413,12.0531827523,604,2022|2023|2023|2022|2025|2021
year_block_bootstrap,free_w,usd,22,5,0.776142451462,12.9520942295,13.2147947286,17.3508966785,12.1445271999,605,2021|2024|2023|2025|2024|2026
year_block_bootstrap,free_w,usd,24,5,0.804539719953,13.1177474975,13.120800218,17.3795826885,12.1916070133,606,2023|2021|2024|2025|2024|2021
year_block_bootstrap,free_w,usd,24,5,0.793976802436,13.1698105434,13.2319762853,17.4348725456,12.107012876,607,2022|2023|2023|2023|2021|2021
year_block_bootstrap,free_w,usd,24,5,0.797220574524,13.1029971399,13.1219046267,17.2213556356,12.1356037454,608,2024|2025|2022|2024|2021|2022
year_block_bootstrap,free_w,usd,22,5,0.77346400564,12.8964346293,13.2711338696,17.3954076766,12.105406343,609,2026|2023|2023|2025|2024|2021
year_block_bootstrap,free_w,usd,24,5,0.78243657352,13.1189727331,13.2265755487,17.3426257447,12.0384753142,610,2022|2023|2022|2021|2023|2023
year_block_bootstrap,free_w,usd,18,5,0.438491969259,12.3387303158,14.8773513482,17.0209893643,11.8831434943,611,2026|2023|2026|2024|2023|2026
year_block_bootstrap,free_w,usd,22,5,0.790027087716,13.0594757343,13.140130075,17.3673944041,12.1076537829,612,2023|2022|2024|2023|2026|2021
year_block_bootstrap,free_w,usd,20,5,0.825090265217,12.997992613,13.0573186494,17.2146973379,12.1007511336,613,2022|2023|2026|2021|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.826553452686,12.7594619976,13.2135216336,17.2552094552,12.1060791541,614,2025|2025|2021|2026|2025|2022
year_block_bootstrap,free_w,usd,22,5,0.772274417657,12.7999550896,13.3319373707,17.3375221624,12.1104628616,615,2026|2025|2025|2023|2024|2021
year_block_bootstrap,free_w,usd,20,5,0.777943029681,12.8108414866,13.3006361195,17.4306242075,12.0829950867,616,2021|2023|2026|2026|2025|2023
year_block_bootstrap,free_w,usd,22,5,0.794751379019,13.025551572,13.1821088866,17.2990950417,12.0569728971,617,2021|2022|2026|2023|2022|2023
year_block_bootstrap,free_w,usd,24,5,0.81720774862,13.1654551206,13.0781090703,17.2886358245,12.2044967674,618,2024|2021|2025|2024|2021|2022
year_block_bootstrap,free_w,usd,20,5,0.830519233952,13.0630854831,12.9893240359,17.1589109354,12.1760076787,619,2026|2021|2022|2026|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.799285381743,13.0931792114,13.1380367863,17.4709471829,12.1867823427,620,2021|2026|2021|2024|2023|2023
year_block_bootstrap,free_w,usd,20,5,0.57960560881,12.5042962667,14.2049778973,17.1576492115,11.9096856577,621,2023|2025|2023|2026|2026|2022
year_block_bootstrap,free_w,usd,22,5,0.790027099468,13.0594757558,13.1401300208,17.3673944103,12.1076537916,622,2026|2021|2022|2023|2024|2023
year_block_bootstrap,free_w,usd,22,5,0.833205712222,12.8533747637,13.1990597667,17.2525872231,12.1656260336,623,2022|2026|2025|2025|2021|2021
year_block_bootstrap,free_w,usd,24,5,0.813632332072,12.9398144777,13.2363009958,17.2762391718,12.1653660423,624,2021|2021|2022|2025|2025|2024
year_block_bootstrap,free_w,usd,22,5,0.474952437435,12.3472344392,14.6852164428,16.9611773151,11.937851335,625,2024|2022|2026|2024|2025|2025
year_block_bootstrap,free_w,usd,22,5,0.599006321684,12.630589406,14.0767470452,17.0772597039,11.9354343166,626,2022|2024|2025|2026|2023|2022
year_block_bootstrap,free_w,usd,22,5,0.786283778178,13.0389764167,13.3336132159,17.5429263865,12.2173847742,627,2021|2023|2021|2023|2021|2026
year_block_bootstrap,free_w,usd,24,5,0.795530712661,13.1798044077,13.0873244129,17.4016914526,12.0934019865,628,2023|2024|2022|2021|2023|2023
year_block_bootstrap,free_w,usd,24,5,0.789675004616,13.1499616451,13.0454405543,17.3177599651,12.1895657221,629,2024|2025|2024|2021|2024|2024
year_block_bootstrap,free_w,usd,24,5,0.78541050322,12.9491799569,13.2963944774,17.2891612413,12.0531827523,630,2021|2023|2022|2023|2025|2022
year_block_bootstrap,free_w,usd,22,5,0.799285381743,13.0931792114,13.1380367863,17.4709471829,12.1867823427,631,2021|2023|2021|2026|2024|2023
year_block_bootstrap,free_w,usd,22,5,0.786478469086,12.931911121,13.2242325287,17.3027440606,12.1115583111,632,2025|2022|2021|2023|2024|2026
year_block_bootstrap,free_w,usd,20,5,0.783688693735,12.9267336897,13.2716929682,17.5411993984,12.1667383192,633,2021|2023|2023|2026|2021|2026
year_block_bootstrap,free_w,usd,22,5,0.565041990541,12.4209975014,14.3186137127,17.1361738873,11.9263453098,634,2022|2023|2025|2023|2026|2025
year_block_bootstrap,free_w,usd,20,5,0.757570490714,12.6437232682,13.4419717817,17.1990363671,12.0376930689,635,2025|2022|2025|2025|2026|2026
year_block_bootstrap,free_w,usd,22,5,0.563913051194,12.675531071,14.167397436,17.0907062879,11.9439099548,636,2023|2024|2026|2022|2024|2023
year_block_bootstrap,free_w,usd,24,5,0.777482444924,12.8595262877,13.3234132887,17.2900680601,12.0949167342,637,2025|2021|2023|2022|2025|2024
year_block_bootstrap,free_w,usd,20,5,0.804192627031,12.8602279521,13.1974258391,17.3040383485,12.095784071,638,2026|2026|2025|2023|2021|2022
year_block_bootstrap,free_w,usd,20,5,0.790615200307,12.9573833554,13.3041720446,17.5401916949,12.3125595459,639,2026|2023|2021|2021|2021|2026
year_block_bootstrap,free_w,usd,24,5,0.796161458188,12.9772427224,13.3102237576,17.3676581836,12.1145367981,640,2023|2021|2022|2025|2023|2021
year_block_bootstrap,free_w,usd,24,5,0.797220574524,13.1029971399,13.1219046267,17.2213556356,12.1356037454,641,2022|2022|2021|2024|2025|2024
year_block_bootstrap,free_w,usd,22,5,0.796357239626,13.106020856,13.057746775,17.4286138597,12.1559489703,642,2026|2023|2023|2024|2021|2024
year_block_bootstrap,free_w,usd,18,5,0.792743882358,12.8068420753,13.2379390326,17.4021979302,12.1176601679,643,2026|2026|2021|2023|2025|2026
year_block_bootstrap,free_w,usd,18,5,0.368911502888,12.1672485028,15.2734222813,16.9201915027,11.8943316332,644,2026|2026|2026|2024|2023|2025
year_block_bootstrap,free_w,usd,20,5,0.783688682077,12.9267336686,13.2716930216,17.5411994038,12.1667383097,645,2026|2021|2026|2023|2021|2023
year_block_bootstrap,free_w,usd,20,5,0.804405587322,12.9128685537,13.1541139301,17.2500990223,12.1501472013,646,2021|2026|2026|2024|2025|2022
year_block_bootstrap,free_w,usd,22,5,0.528509123624,12.4840011185,14.4349334936,17.0809696014,11.9146943193,647,2023|2022|2026|2025|2023|2024
year_block_bootstrap,free_w,usd,24,5,0.811141138331,13.2704151717,13.036241825,17.2023839742,12.1036459536,648,2022|2023|2021|2022|2022|2024
year_block_bootstrap,free_w,usd,24,5,0.580273159061,12.6895944536,14.1240821922,17.056378697,11.9494137148,649,2025|2024|2024|2022|2022|2023
year_block_bootstrap,free_w,usd,22,5,0.629699408942,12.5871544529,13.9591071574,17.0723898765,11.9755215024,650,2025|2024|2022|2026|2025|2022
year_block_bootstrap,free_w,usd,20,5,0.757570490361,12.6437232676,13.4419717832,17.1990363669,12.0376930687,651,2025|2026|2022|2026|2025|2025
year_block_bootstrap,free_w,usd,24,5,0.361873128424,12.2348761311,15.2885204124,16.873768883,11.8877017744,652,2023|2025|2023|2024|2024|2024
year_block_bootstrap,free_w,usd,22,5,0.821793191466,13.014130312,13.125733066,17.2707640427,12.2048243289,653,2022|2026|2021|2021|2024|2025
year_block_bootstrap,free_w,usd,24,5,0.483338204446,12.5356545876,14.5295106584,16.9292951624,11.9558157292,654,2024|2022|2024|2024|2025|2024
year_block_bootstrap,free_w,usd,24,5,0.812357650357,13.2823972313,13.0684378598,17.3856904008,12.1651878135,655,2022|2021|2021|2023|2023|2024
year_block_bootstrap,free_w,usd,20,5,0.819471729835,12.9997438366,13.1241389936,17.3332976672,12.2051735309,656,2023|2026|2022|2026|2021|2021
year_block_bootstrap,free_w,usd,22,5,0.862743409523,13.0026326288,12.9706887605,17.1048211849,12.1230643665,657,2025|2022|2022|2026|2022|2021
year_block_bootstrap,free_w,usd,24,5,0.477868205775,12.3694321635,14.687564136,16.9931301861,11.9270613364,658,2024|2025|2024|2025|2022|2023
year_block_bootstrap,free_w,usd,20,5,0.810388869632,12.9272520847,13.1649628502,17.3467665346,12.2382232248,659,2024|2026|2021|2026|2025|2021
year_block_bootstrap,free_w,usd,22,5,0.463941540842,12.4371095974,14.6820978718,16.9149804973,11.9352924674,660,2026|2024|2022|2024|2025|2024
year_block_bootstrap,free_w,usd,24,5,0.839554929207,13.4667151121,12.8214422486,17.3083999755,12.2653920898,661,2024|2021|2024|2022|2021|2024
year_block_bootstrap,free_w,usd,24,5,0.812357650357,13.2823972313,13.0684378598,17.3856904008,12.1651878135,662,2021|2023|2024|2022|2021|2023
year_block_bootstrap,free_w,usd,22,5,0.786283766482,13.0389763926,13.3336132722,17.5429263978,12.2173847637,663,2026|2021|2021|2023|2021|2023
year_block_bootstrap,free_w,usd,24,5,0.380987149087,12.1277923849,15.2908785766,16.9790391873,11.8806395739,664,2023|2024|2023|2023|2025|2025
year_block_bootstrap,free_w,usd,22,5,0.799984239397,13.0490843705,13.2080384596,17.4042474428,12.1384800669,665,2026|2021|2022|2023|2021|2023
year_block_bootstrap,free_w,usd,24,5,0.812970146331,13.0078774768,13.189239584,17.1940620009,12.0701708125,666,2022|2025|2022|2021|2022|2023
year_block_bootstrap,free_w,usd,22,5,0.528509131733,12.4840011317,14.4349334503,17.0809696089,11.9146943238,667,2023|2026|2025|2024|2022|2023
year_block_bootstrap,free_w,usd,22,5,0.837396638089,13.172208787,12.9467066879,17.1152989858,12.1510105057,668,2022|2024|2021|2022|2022|2026
year_block_bootstrap,free_w,usd,24,5,0.808133049953,13.2644845918,12.9744997798,17.368280345,12.1404048782,669,2021|2022|2023|2023|2024|2024
year_block_bootstrap,free_w,usd,22,5,0.629699383133,12.5871544129,13.9591072814,17.0723898581,11.9755214876,670,2025|2025|2022|2022|2026|2024
year_block_bootstrap,free_w,usd,24,5,0.810239992621,13.2987524373,12.9719956996,17.2723809297,12.1433893887,671,2022|2023|2022|2024|2024|2021
year_block_bootstrap,free_w,usd,22,5,0.795371004121,12.8476747051,13.2445030619,17.2551075427,12.1219689256,672,2021|2025|2022|2024|2025|2026
year_block_bootstrap,free_w,usd,18,5,0.810726372366,12.9188309829,13.1201168446,17.317777819,12.1207357442,673,2026|2022|2021|2023|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.839554916721,13.4667150833,12.8214423054,17.308399972,12.265392079,674,2024|2024|2022|2021|2021|2024
year_block_bootstrap,free_w,usd,22,5,0.79801325993,13.127347451,13.0573624132,17.3220119942,12.1588836985,675,2023|2024|2021|2022|2026|2024
year_block_bootstrap,free_w,usd,20,5,0.188967984624,11.926194102,16.321456449,16.6167217828,11.8328644997,676,2026|2026|2024|2024|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.834139590579,13.1246947835,13.0681235747,17.232515,12.1743592629,677,2023|2022|2021|2022|2021|2026
year_block_bootstrap,free_w,usd,20,5,0.857331572062,12.9452020049,12.9833169679,17.142657598,12.1356342007,678,2021|2025|2026|2022|2022|2026
year_block_bootstrap,free_w,usd,18,5,0.558003820592,12.4849491616,14.2612021082,17.0179390626,11.9541283287,679,2022|2026|2026|2025|2024|2026
year_block_bootstrap,free_w,usd,24,5,0.628205404348,12.8113993348,13.8860591334,17.0342350323,11.9666441153,680,2022|2022|2024|2025|2022|2024
year_block_bootstrap,free_w,usd,20,5,0.787558393088,12.7981059326,13.2666773239,17.3065379658,12.1412689208,681,2025|2025|2026|2024|2026|2021
year_block_bootstrap,free_w,usd,22,5,0.811251092946,12.9223086619,13.1785860927,17.2398401092,12.0820144045,682,2026|2022|2023|2022|2025|2021
year_block_bootstrap,free_w,usd,22,5,0.528509148912,12.4840011597,14.4349333586,17.0809696249,11.9146943333,683,2024|2023|2025|2026|2023|2022
year_block_bootstrap,free_w,usd,24,5,0.820210970465,13.3309983877,12.9567541049,17.4452023541,12.2063566583,684,2024|2021|2024|2023|2021|2023
year_block_bootstrap,free_w,usd,24,5,0.47786821702,12.3694321828,14.6875640749,16.9931301965,11.9270613423,685,2025|2024|2022|2023|2025|2024
year_block_bootstrap,free_w,usd,24,5,0.79221011568,13.0310760557,13.2016157578,17.2536841124,12.0962673923,686,2023|2022|2025|2021|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.772274406169,12.7999550684,13.3319374211,17.3375221558,12.1104628557,687,2026|2024|2023|2021|2025|2025
year_block_bootstrap,free_w,usd,24,5,0.841766278976,13.4476227741,12.8779783722,17.2309887544,12.2381456151,688,2022|2024|2021|2021|2022|2024
year_block_bootstrap,free_w,usd,22,5,0.788418941425,12.9884752109,13.1695760628,17.2609404392,12.1527370105,689,2026|2024|2025|2024|2022|2021
year_block_bootstrap,free_w,usd,22,5,0.565041997956,12.420997513,14.3186136751,17.1361738932,11.9263453133,690,2022|2023|2023|2025|2026|2025
year_block_bootstrap,free_w,usd,24,5,0.838420811621,13.3232409213,13.0634855761,17.1750511701,12.1496785129,691,2022|2022|2021|2023|2022|2021
year_block_bootstrap,free_w,usd,24,5,0.380987149257,12.1277923852,15.2908785756,16.9790391874,11.880639574,692,2023|2024|2023|2025|2023|2025
year_block_bootstrap,free_w,usd,18,5,0.777619650668,12.8583713145,13.2565612545,17.534183393,12.0968950379,693,2023|2021|2026|2026|2023|2026
year_block_bootstrap,free_w,usd,24,5,0.789675012437,13.1499616625,13.0454405196,17.317759972,12.189565727,694,2024|2021|2025|2024|2024|2024
year_block_bootstrap,free_w,usd,22,5,0.821663673833,13.1313544021,13.1899833581,17.3428925282,12.2622078104,695,2021|2026|2022|2021|2023|2021
year_block_bootstrap,free_w,usd,22,5,0.813059786601,12.9310512995,13.2219192811,17.3205800146,12.1513765086,696,2023|2021|2022|2021|2025|2026
year_block_bootstrap,free_w,usd,22,5,0.806097601619,12.8672101354,13.2418917208,17.3287586119,12.1856267116,697,2026|2024|2021|2025|2021|2025
year_block_bootstrap,free_w,usd,22,5,0.543770592547,12.6706470338,14.2260636958,17.0162950178,11.9637403975,698,2023|2022|2024|2024|2024|2026
year_block_bootstrap,free_w,usd,22,5,0.673898141166,12.6095036162,13.7984456391,17.1458716427,11.9653622831,699,2025|2023|2022|2026|2025|2022
year_block_bootstrap,free_w,usd,20,5,0.784336129783,12.9635837247,13.1756185046,17.4576340701,12.1323663019,700,2023|2026|2024|2021|2023|2026
year_block_bootstrap,free_w,usd,22,5,0.52850913401,12.4840011354,14.4349334381,17.080969611,11.914694325,701,2025|2023|2024|2026|2023|2022
year_block_bootstrap,free_w,usd,24,5,0.776338792015,12.7918568264,13.3866901245,17.3256267533,12.061437417,702,2023|2023|2022|2025|2021|2025
year_block_bootstrap,free_w,usd,24,5,0.506453565639,12.2990081566,14.6060196133,17.0433375148,11.9373736108,703,2025|2025|2022|2024|2023|2025
year_block_bootstrap,free_w,usd,22,5,0.788418929698,12.9884751892,13.1695761147,17.2609404328,12.1527370025,704,2026|2024|2025|2022|2021|2024
year_block_bootstrap,free_w,usd,22,5,0.798777396856,12.9603354162,13.2119637683,17.3919339639,12.1835478672,705,2021|2023|2025|2024|2021|2026
year_block_bootstrap,free_w,usd,22,5,0.687639351326,12.8983420995,13.6647410084,17.0288053434,11.8841845025,706,2023|2022|2022|2022|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.6740613992,12.7731167444,13.7162280722,17.0482226806,11.9692410082,707,2022|2024|2026|2022|2022|2025
year_block_bootstrap,free_w,usd,24,5,0.763736411509,12.8786050243,13.3189547071,17.32251209,12.1191114534,708,2023|2021|2024|2025|2025|2024
year_block_bootstrap,free_w,usd,18,5,0.793978013442,12.853504606,13.1964805918,17.3260889258,12.182693513,709,2026|2021|2024|2025|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.794352870196,12.8928263008,13.3003683595,17.3628370062,12.1518339836,710,2025|2021|2023|2021|2024|2025
year_block_bootstrap,free_w,usd,20,5,0.43950281878,12.1362877384,14.9478391485,17.0403068773,11.9331279303,711,2025|2023|2025|2025|2026|2026
year_block_bootstrap,free_w,usd,20,5,0.469126419459,12.4981695886,14.6314172451,16.8807234501,11.9293116292,712,2024|2024|2022|2026|2024|2026
year_block_bootstrap,free_w,usd,22,5,0.80609760162,12.8672101354,13.2418917208,17.3287586119,12.1856267116,713,2025|2024|2021|2025|2026|2021
year_block_bootstrap,free_w,usd,18,5,0.368911503037,12.1672485031,15.2734222804,16.9201915028,11.8943316333,714,2024|2023|2025|2026|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.801031435936,12.9112538094,13.2358691516,17.2160275814,12.1078511711,715,2022|2024|2025|2021|2025|2022
year_block_bootstrap,free_w,usd,22,5,0.307909855154,12.0353586351,15.6291456668,16.8391815039,11.8816695131,716,2025|2023|2024|2025|2024|2026
year_block_bootstrap,free_w,usd,24,5,0.788928362544,12.7784157819,13.3326097668,17.2563431538,12.1063295163,717,2024|2025|2021|2022|2025|2025
year_block_bootstrap,free_w,usd,22,5,0.828197217689,13.2291692658,12.9661512735,17.2874169801,12.2652851937,718,2024|2021|2024|2026|2022|2021
year_block_bootstrap,free_w,usd,22,5,0.474952456013,12.3472344695,14.6852163439,16.9611773316,11.9378513448,719,2025|2026|2024|2022|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.599006311475,12.6305893901,14.0767470969,17.0772596959,11.9354343101,720,2025|2022|2023|2026|2024|2022
year_block_bootstrap,free_w,usd,24,5,0.885803712926,13.6992048346,13.1001971327,17.0527237453,12.4047776301,721,2021|2022|2021|2021|2022|2021
year_block_bootstrap,free_w,usd,24,5,0.790826374828,12.9778251548,13.4139460857,17.4552646594,12.1714667436,722,2021|2023|2021|2025|2023|2021
year_block_bootstrap,free_w,usd,22,5,0.798863708625,12.7957693469,13.2776721826,17.2958386286,12.0849793019,723,2023|2025|2021|2022|2026|2025
year_block_bootstrap,free_w,usd,22,5,0.501022680908,12.4713264798,14.530312269,17.001857449,11.9296712047,724,2026|2022|2025|2023|2024|2024
year_block_bootstrap,free_w,usd,20,5,0.783688682077,12.9267336686,13.2716930216,17.5411994038,12.1667383097,725,2021|2026|2023|2026|2023|2021
year_block_bootstrap,free_w,usd,24,5,0.79221011568,13.0310760557,13.2016157578,17.2536841124,12.0962673923,726,2025|2023|2022|2021|2024|2022
year_block_bootstrap,free_w,usd,24,5,0.794352870196,12.8928263008,13.3003683595,17.3628370062,12.1518339836,727,2023|2024|2025|2021|2025|2021
year_block_bootstrap,free_w,usd,16,5,0.803257255211,12.9084412886,13.1189836012,17.3720141262,12.3010477976,728,2026|2026|2021|2026|2024|2026
year_block_bootstrap,free_w,usd,20,5,0.549025216846,12.4201680788,14.3356662263,17.0365236339,11.9612353466,729,2024|2022|2025|2026|2025|2026
year_block_bootstrap,free_w,usd,18,5,0.819649623962,12.9811911743,13.0439651455,17.2309371786,12.2172618562,730,2024|2021|2022|2026|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.807769839816,13.0773013745,13.1845635241,17.3254612635,12.1615090358,731,2023|2021|2024|2022|2025|2021
year_block_bootstrap,free_w,usd,24,5,0.812970146331,13.0078774768,13.189239584,17.1940620009,12.0701708125,732,2022|2022|2021|2022|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.762443869382,12.8198007346,13.3757672411,17.3574663581,12.0892106729,733,2021|2023|2025|2023|2024|2025
year_block_bootstrap,free_w,usd,24,5,0.802175848288,12.8395728028,13.432832666,17.3836976578,12.177797314,734,2021|2025|2021|2023|2025|2021
