id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1514555131899022302,Appartement Dublin centre,403863158,Annabelle,Dublin City Council,North Inner City LEA-7,53.3591780800785,-6.247051511666347,Entire home/apt,411,2,4,2026-06-21,1.15,1,265,4,
865836236853095426,Cosy townhouse with home office,509248521,Marcus John,Mayo County Council,Westport LEA-4,53.79748566856999,-9.512827433645723,Entire home/apt,210,5,2,2023-05-09,0.05,1,74,0,
1253520588507486006,Madison House - Studio room,399451708,Onboard,Galway City Council,Galway City Central LEA-6,53.27332155700982,-9.046712796807059,Private room,375,1,5,2026-04-04,0.27,6,266,2,
1460923209170699419,Cosy 2-Bedroom Apt – Dublin City Centre,505329584,Leevin Stay Apartments City Center,Dublin City Council,North Inner City LEA-7,53.35534,-6.25943,Entire home/apt,415,2,9,2026-05-27,0.82,6,287,9,
901178183188759518,Beautiful home in Killarney,516929660,Linda,Kerry County Council,Killarney LEA-7,52.06768,-9.52051,Entire home/apt,423,2,81,2026-06-23,2.23,1,121,26,
302554,Peaceful retreat for 5 - excellent location,1557844,Liam And Fiona,Dublin City Council,Cabra-Glasnevin LEA-7,53.35681,-6.29094,Entire home/apt,285,2,81,2026-05-17,0.46,8,246,3,
587370909486126217,Lovely 2 bedroom condo,414459932,Liam,Dublin City Council,North Inner City LEA-7,53.3478,-6.2784,Entire home/apt,400,1,153,2026-06-25,3.09,1,100,33,
34799980,The Gandon Suite-Historic City Centre Apartment,261939475,Henrietta Suites,Dublin City Council,Cabra-Glasnevin LEA-7,53.35336,-6.26858,Entire home/apt,689,1,81,2026-06-02,0.96,7,90,12,
622232343088480500,Windmill lane,194135584,Gerrie,Dublin City Council,South East Inner City LEA-5,53.34633,-6.2428,Entire home/apt,685,2,70,2026-06-20,1.40,1,344,18,
1679925689149616546,Studio Apartment in Dublin City Centre,747881922,Nova Cleaning & Property Management,Dublin City Council,North Inner City LEA-7,53.35052,-6.26509,Entire home/apt,124,3,1,2026-06-07,1,1,281,1,
698612690409756114,Knockanaskill House,173419318,Jane,Kerry County Council,Kenmare LEA-6,51.86924,-9.71788,Entire home/apt,287,1,22,2026-06-01,0.47,1,303,7,
1584912570952635013,Stylish Central Dublin Apt | Free Private Parking,725771065,Moe,Dublin City Council,South East Inner City LEA-5,53.34421150394006,-6.242771315401341,Entire home/apt,235,1,23,2026-06-12,3.92,3,78,23,
1640036877677287523,Spacious 4-Bed Apartment in Heart of Limerick,18093654,Shortstays,Limerick City And County Council,Limerick City West LEA-7,52.65647191645911,-8.626599469870717,Entire home/apt,192,1,3,2026-06-20,3,135,26,3,
1354327898906859007,Comfort with Incredible Views,180323702,Katie,Kerry County Council,Killarney LEA-7,52.06964,-9.44871,Entire home/apt,350,2,27,2026-06-22,1.88,1,12,20,
1381867732845507982,1km from Clonegal Village,578573044,Josie,Wexford County Council,Enniscorthy LEA-6,52.6992574,-6.632569699999999,Private room,75,1,13,2025-11-27,0.87,4,175,5,
1681982387803847428,Stunning 2 bed apartment in the heart of the city,110690860,Anna,Dublin City Council,Cabra-Glasnevin LEA-7,53.356143160888365,-6.267020392923593,Entire home/apt,376,1,1,2026-05-21,0.81,1,360,1,
990514526382439143,Apt. 1 Georgian Downtown Luxury in Áras de Staic,73549144,Mairead,Kerry County Council,Corca Dhuibhne LEA-3,52.14025,-10.27197,Private room,183,2,118,2026-06-19,3.65,8,261,42,
1073851891147642941,The Haven Dingle,25891424,Joe,Kerry County Council,Corca Dhuibhne LEA-3,52.13802,-10.27093,Entire home/apt,297,1,60,2026-05-30,2.22,13,177,15,
1355839043344499973,"Brand new, City Centre townhouse, Sleeps 6",487789745,Yvonne,Galway City Council,Galway City Central LEA-6,53.2763238341074,-9.049673025294748,Entire home/apt,491,2,76,2026-06-21,4.86,1,259,55,
42689093,Galway Manor from 59 pppn,4735659,Raymond,Galway City Council,Galway City Central LEA-6,53.27067,-9.05679,Entire home/apt,150,2,1,2024-08-25,0.04,14,119,0,
33004145,Charming Apartment in in upmarket Ranelagh!,36790457,Daniel,Dublin City Council,Pembroke LEA-5,53.32557,-6.25571,Entire home/apt,206,4,91,2026-05-24,1.03,7,338,14,
1505801361646688711,Luxurious Place in the Heart of Dublin City!,717924543,Goldline Management Ltd,Dublin City Council,South East Inner City LEA-5,53.33299,-6.26126,Entire home/apt,286,1,32,2026-06-04,4.32,5,118,32,
13645758,Bothar Na Seoigh Accomadation - Room 1,79136164,Donal & Maura,Kerry County Council,Corca Dhuibhne LEA-3,52.12231,-10.24951,Private room,105,1,455,2026-06-22,3.74,3,80,70,
24754183,Quite and comfy Room for 2.,38532135,Dolores,Galway County Council,Loughrea LEA-5,53.19144,-8.56533,Private room,102,2,30,2026-02-23,0.31,2,200,1,
1252104170423789157,Generator - Bed in Female Dorm Ensuite,251479861,Generator,Dublin City Council,North Inner City LEA-7,53.34878,-6.27727,Shared room,54,1,17,2026-02-14,0.87,36,363,12,
13451668,Luxurious three bedroom apartment in Mews building,56054504,Mairead,Dublin City Council,South East Inner City LEA-5,53.33527,-6.24794,Entire home/apt,1145,5,69,2026-06-23,0.70,2,215,10,
711480327885156065,Cheerful 3 bedroom house with parking,177833932,Anna,Dublin City Council,Cabra-Glasnevin LEA-7,53.35749,-6.2744,Entire home/apt,405,4,38,2025-09-30,0.82,246,172,2,
1709715644633960769,Stylish Studio | Near City Centre | Sleeps 3,18093654,Shortstays,Dublin City Council,Cabra-Glasnevin LEA-7,53.35969,-6.26227,Entire home/apt,220,1,0,,,135,348,0,
10952918,Dingle Seahorse Apartment. Free parking + central.,56807184,Michelle,Kerry County Council,Corca Dhuibhne LEA-3,52.14102,-10.26931,Entire home/apt,212,1,901,2026-06-18,7.23,3,138,83,
1014682325744347761,Rathmines Compact Studio,544316071,Elizabeth,Dublin City Council,Kimmage-Rathmines LEA-6,53.3248154,-6.274243999999999,Entire home/apt,69,14,13,2026-04-30,0.74,1,211,7,
53820424,Triple Room in Cedar Lodge,200989208,Bernice,Kerry County Council,Killarney LEA-7,52.04815,-9.45469,Private room,181,2,5,2024-08-17,0.10,4,316,0,
21073788,"Holyground Apartment, with free street parking.",56807184,Michelle,Kerry County Council,Corca Dhuibhne LEA-3,52.14071,-10.27031,Entire home/apt,269,1,716,2026-06-08,6.72,3,122,46,
29959399,"Seaside Ballyferriter Village, Wild Atlantic Way",71257261,Stephen,Kerry County Council,Corca Dhuibhne LEA-3,52.16785,-10.40293,Entire home/apt,375,2,33,2026-03-17,0.36,1,297,4,
1272068113898953756,Basement Studio Flat,211091139,James,Dublin City Council,North Inner City LEA-7,53.362905706894225,-6.257511343904149,Entire home/apt,70,15,5,2026-03-26,0.30,4,143,3,
1709720730860507545,Large Studio | City Centre Location | Sleeps 4,18093654,Shortstays,Dublin City Council,North Inner City LEA-7,53.35869229999999,-6.2616606,Entire home/apt,176,1,0,,,135,346,0,
894032605735304020,Central and stylish 2 bedroom loft in Dublin,234243,Johnny,Dublin City Council,South East Inner City LEA-5,53.34084892271366,-6.2627076398124775,Entire home/apt,392,2,125,2026-03-15,3.37,46,239,4,
18682833,Entire home No 5 Dromhall Park,129866659,Kathleen,Kerry County Council,Killarney LEA-7,52.05209,-9.49966,Entire home/apt,210,2,351,2026-06-22,3.17,1,207,51,
1415768417458817407,Central 2BR Home for Groups | Croke Park Walk,650959139,Alex,Dublin City Council,North Inner City LEA-7,53.3549,-6.25101,Entire home/apt,309,1,25,2026-03-28,1.85,1,26,20,
38343712,Modern 1 bed apt. Close to the centre,70559366,Aine,Dublin City Council,South East Inner City LEA-5,53.33144760131836,-6.274916172027588,Entire home/apt,141,10,45,2026-01-05,0.55,2,294,8,
34800427,The Malton Suite-Historic City Centre Apartment,261939475,Henrietta Suites,Dublin City Council,North Inner City LEA-7,53.35169,-6.27054,Entire home/apt,489,1,51,2026-06-12,0.63,7,86,15,
6910137,Fonn na Mara. Cosy  cabin near the sea.,12398944,Helly,Galway County Council,Conamara South LEA-5,53.25843,-9.21531,Entire home/apt,100,1,141,2026-06-25,1.18,1,122,4,
681019379767919271,Beautifully located pristine city apartment,261876086,Neil,Dublin City Council,Kimmage-Rathmines LEA-6,53.32660297057159,-6.2762390077114105,Private room,122,2,18,2026-06-24,0.39,1,93,14,
34253961,Lena's Lodge - luxury to suit 8 with 2 bathrooms,15732001,Geraldine,Donegal County Council,Buncrana LEA-5,55.06437,-7.28159,Entire home/apt,241,3,72,2025-11-02,0.83,1,292,5,
46432092,Rathmines Mezzanine 4,12036741,Micheál,Dublin City Council,Kimmage-Rathmines LEA-6,53.32573,-6.27273,Entire home/apt,90,10,41,2026-01-08,0.61,18,134,3,
50124722,"'The Square' 3 Eglington Court, Galway.",402005404,Peter,Galway City Council,Galway City Central LEA-6,53.27588,-9.05254,Entire home/apt,297,1,71,2026-05-31,1.16,1,43,14,
6920226,Nora’s place - Henry Street - Galway City Centre,36265212,Nora,Galway City Council,Galway City Central LEA-6,53.27149,-9.05951,Private room,150,2,451,2026-06-22,3.36,1,269,68,
1517543647998877596,"Charming 3 bed house, 15 mins walk to City Centre",720695459,Eoghan,Dublin City Council,North Inner City LEA-7,53.36257188268212,-6.256657438260402,Entire home/apt,571,1,10,2026-05-17,1.20,1,262,10,
994703105428363137,City Living,110688754,Tanya,Dublin City Council,South East Inner City LEA-5,53.33145734856363,-6.268588024137519,Entire home/apt,188,1,29,2026-06-24,0.89,1,112,10,
34136652,Gleneagle River Self Catering Apartments,29156832,Clare,Kerry County Council,Killarney LEA-7,52.06027,-9.50486,Entire home/apt,315,1,61,2026-06-18,0.71,1,124,12,
47896909,"""The Art House"" Galway",267813512,Deni,Galway City Council,Galway City Central LEA-6,53.27114,-9.06131,Entire home/apt,594,1,255,2026-06-12,4.16,24,101,76,
1670218861115639877,Summer Accommodation for Interns & Students,120526542,Alice,Dublin City Council,Kimmage-Rathmines LEA-6,53.32932140461287,-6.2650226801633835,Private room,68,7,0,,,2,67,0,
1458110501829128956,Entire 3 bedroom apartment in the city centre.,650137105,Julie,Dublin City Council,South East Inner City LEA-5,53.34654,-6.24877,Entire home/apt,245,2,10,2026-06-17,0.87,15,21,10,
15014593,Modern 2 Beds Apt Near the Convention Centre,94761315,Rafaella,Dublin City Council,South East Inner City LEA-5,53.34646,-6.24597,Entire home/apt,488,2,256,2026-05-11,2.15,1,123,24,
1426260725135154609,Newly decorated house in Adare,696827970,Mary,Limerick City And County Council,Adare-Rathkeale LEA-6,52.565227783054816,-8.79499682974595,Entire home/apt,298,1,47,2026-06-21,4.22,1,177,47,
1443726299011789467,Modern Ensuite Bedroom in Clonliffe,483024454,Lucas,Dublin City Council,North Inner City LEA-7,53.36139,-6.24439,Private room,155,3,29,2026-06-13,2.35,145,245,28,
38131220,Trendy Spot in Dublin 2,21417911,Mary,Dublin City Council,South East Inner City LEA-5,53.3319,-6.26147,Entire home/apt,97,1,68,2026-03-30,0.83,4,87,9,
1585577390593658854,The Oval Suite @ FabView,44059967,Jerry,Kerry County Council,Corca Dhuibhne LEA-3,52.13957070021474,-10.260566865204956,Entire home/apt,795,1,3,2026-05-02,0.51,1,258,3,
1603733443971625002,Dublin city apartment,740442675,David,Dublin City Council,North Inner City LEA-7,53.34713011793771,-6.276852353597523,Entire home/apt,301,1,4,2026-03-08,0.79,4,71,4,
965688489201157090,x Small Studio Apartment in Dublin,530223520,Ace York,Dublin City Council,North Inner City LEA-7,53.359379386810716,-6.244602312972527,Entire home/apt,905,2,1,2023-10-30,0.03,9,270,0,
25555495,Stylish 4 BR house in City Centre. Free parking.,138076113,Mags,Galway City Council,Galway City East LEA-6,53.2832,-9.03864,Entire home/apt,377,2,369,2026-06-23,3.81,3,239,39,
1009926185107343238,"Charming, Central Suite",21417911,Mary,Dublin City Council,South East Inner City LEA-5,53.33230076387115,-6.257983500280615,Entire home/apt,92,1,21,2026-05-14,0.66,4,103,8,
1223172017033068839,Charming Dingle Town Apartment,90856114,Juliana,Kerry County Council,Corca Dhuibhne LEA-3,52.1401701,-10.2682174,Entire home/apt,189,2,68,2026-06-16,3.05,1,125,42,
1538835351112456355,Bright Studio in Phibsborough,483024454,Lucas,Dublin City Council,Cabra-Glasnevin LEA-7,53.36152,-6.27947,Entire home/apt,144,3,29,2026-06-23,3.80,145,198,29,
1599964578435057512,Gemütliches Haus für 10 Personen Stadt 15 Minuten,731151858,Emma - Interhome,Dublin City Council,Cabra-Glasnevin LEA-7,53.355681,-6.272003,Entire home/apt,877,1,0,,,4,217,0,
1602849863103166640,Just off Parnell Street 3 Bedroom Apartment,123745971,Especial,Dublin City Council,North Inner City LEA-7,53.352750917535495,-6.26327021790937,Entire home/apt,508,14,0,,,87,171,0,
1386791222421781218,"Spacious Duplex, Galway City",79623985,Tony,Galway City Council,Galway City Central LEA-6,53.28139347803425,-9.065401120196356,Entire home/apt,352,1,9,2026-06-21,0.67,1,30,6,
1402683987224503379,"The Parnassian | Grand Canal View, Prime Location",15160173,Emma,Dublin City Council,Pembroke LEA-5,53.33203867452403,-6.250654421746731,Entire home/apt,150,21,6,2026-06-13,0.58,1,196,6,
46272500,City Studio at Zanzibar Locke,371005518,Zanzibar Locke,Dublin City Council,North Inner City LEA-7,53.3465239,-6.2641525,Entire home/apt,335,1,527,2026-04-23,7.82,7,343,28,
688267,En suite prívate cottage stay at an Organic Farm,458222291,Uisce,Galway County Council,Gort-Kinvara LEA-5,53.0373786,-8.7234818,Entire home/apt,86,2,92,2026-06-08,0.56,1,267,14,
34764918,"Pinehurst Retreat, Barna on Wild Atlantic Way",262164436,Fiona,Galway County Council,Conamara South LEA-5,53.25619,-9.16364,Entire home/apt,143,1,799,2026-06-20,9.24,2,264,86,
1623952109087910404,Stylish Ensuite Bedroom In D2 R3,746502226,Property Rentals,Dublin City Council,South East Inner City LEA-5,53.3416998,-6.263014699999999,Private room,116,3,17,2026-06-22,4.55,17,81,17,
996220102076063002,Comfort and Relaxation! Premium Family Room,484535538,RoomPicks,Dublin City Council,North Inner City LEA-7,53.35293,-6.24969,Private room,,1,1,2024-03-05,0.04,37,191,0,
1142620446651478407,Location Location Location!,17880625,James,Galway City Council,Galway City Central LEA-6,53.27064,-9.05024,Entire home/apt,387,1,45,2026-06-02,1.76,49,262,26,
1672660203360639522,Flat in Furbo,59614969,Niamh,Galway County Council,Conamara South LEA-5,53.25573213883673,-9.226284231205222,Entire home/apt,151,1,8,2026-06-07,4.36,1,43,8,
49750555,"Large 1 bed Apt, in the best location in Dublin!",127984226,Jonothan,Dublin City Council,Pembroke LEA-5,53.32807,-6.24265,Entire home/apt,171,2,53,2026-06-09,0.95,14,179,17,
18239256,Super Clean 2 bed 2 Bath Apt in City Centre WiFi,125738887,Kash,Dublin City Council,North Inner City LEA-7,53.35319,-6.24966,Entire home/apt,246,2,33,2026-06-22,2.30,1,295,29,
1437730177025304130,Lovely Double Bedroom in Rathmines,483024454,Lucas,Dublin City Council,Kimmage-Rathmines LEA-6,53.32942,-6.26624,Private room,65,3,14,2026-06-01,1.27,145,175,14,
1136757258707937904,Eagles Rest-Breakfast & Private Tours available,36225724,Paudie And Anne,Kerry County Council,Killarney LEA-7,52.04588295756697,-9.478061766101076,Entire home/apt,195,1,132,2026-06-19,5.20,5,247,59,
1283481299114746302,Room in private home in city centre,21298133,Roberta,Dublin City Council,North Inner City LEA-7,53.35844,-6.27489,Private room,88,1,138,2026-06-08,6.98,1,28,90,
41860871,Tig Monbretia. Self contained 2 bed flat. Beenbawn,209246430,Edel,Kerry County Council,Corca Dhuibhne LEA-3,52.12166,-10.24253,Entire home/apt,203,2,205,2026-06-22,3.50,2,65,36,
796794200061664547,Wildlands Large Luxury Studio Cabin with Kids Room,500171443,Wildlands,Galway County Council,Conamara South LEA-5,53.3306489,-9.168047,Entire home/apt,466,1,7,2026-05-24,0.29,6,319,4,
1134908929703414027,Exclusive Georgian Townhouse,11500908,Meagan,Dublin City Council,South East Inner City LEA-5,53.34171,-6.25789,Entire home/apt,1227,2,132,2026-06-21,5.04,2,265,62,
1412504959807579231,Comfy city centre apartment,693387809,Louise,Dublin City Council,North Inner City LEA-7,53.34675,-6.26376,Entire home/apt,148,2,64,2026-06-22,5.35,1,272,64,
1623973720155865281,Spacious Ensuite Bedroom In D2 R5,746502226,Property Rentals,Dublin City Council,South East Inner City LEA-5,53.3416998,-6.263014699999999,Private room,140,2,14,2026-06-24,3.82,17,115,14,
15445865,Beautiful holiday 4 bedroom home in Galway City,99062146,Ocean Property Management,Galway City Council,Galway City Central LEA-6,53.27254,-9.06018,Entire home/apt,400,1,54,2026-06-12,0.91,29,22,27,
852206456634714824,BB cosy room,506452332,Lourdes,Dublin City Council,South East Inner City LEA-5,53.337855786929026,-6.234348650746377,Private room,137,1,35,2026-06-24,0.90,3,293,2,
7255819,3 Priory Grove Muckross Road 2/3,37968495,William,Kerry County Council,Killarney LEA-7,52.04917,-9.51066,Private room,120,1,278,2021-08-06,2.10,10,31,0,
18782916,Liston Family Twin (2 beds) room only no breakfast,73200880,Jill,Kerry County Council,Corca Dhuibhne LEA-3,52.149155,-10.291448,Private room,97,1,137,2026-06-23,1.24,2,213,27,
653356001428965806,City Centre Skyline - Private Room,465144886,Aidan,Dublin City Council,North Inner City LEA-7,53.3482413,-6.256344400000001,Private room,99,1,69,2026-06-11,1.41,14,216,23,
1487989892878546898,Central Ensuite Bedroom In Killarney Street,483024454,Lucas,Dublin City Council,North Inner City LEA-7,53.35528,-6.24861,Private room,95,3,22,2026-05-31,2.26,145,178,22,
23247862,Dublin City Centre:  City Centre Comfort,88500418,Alan,Dublin City Council,North Inner City LEA-7,53.35094,-6.25326,Entire home/apt,226,2,50,2025-09-28,0.50,2,63,1,
26872665,"(5)  Fabulous Location, Rathmines ! 2 Bedroom Apt.",151128160,Kevin,Dublin City Council,Pembroke LEA-5,53.32821,-6.26345,Entire home/apt,238,5,43,2026-06-02,0.45,13,91,8,
1431797801003274912,The Olde West End Townhouse,70645724,Martin,Galway City Council,Galway City Central LEA-6,53.27051333506407,-9.05976076606664,Entire home/apt,425,1,55,2026-05-31,4.48,42,86,54,
16755488,"Sanctuary Studio – Cosy Coastal Hideaway, Dingle",138475713,Michael,Kerry County Council,Corca Dhuibhne LEA-3,52.12184930650219,-10.324628943314861,Entire home/apt,311,2,342,2026-06-17,3.06,3,276,48,
932491147836073749,"Beautiful house Rosslare Strand,beside beach",155139924,Jim,Wexford County Council,Rosslare LEA-5,52.27367,-6.39309,Entire home/apt,215,5,6,2025-08-12,0.17,1,38,2,
32842487,Elegant Dublin City Getaway,21417911,Mary,Dublin City Council,South East Inner City LEA-5,53.33228,-6.25819,Entire home/apt,114,1,120,2026-06-15,1.35,4,92,16,
1476641751888163181,Ballsbridge 1 Bedroom Apartment In Dublin,123745971,Especial,Dublin City Council,Pembroke LEA-5,53.33561809240548,-6.239427521198406,Entire home/apt,362,3,0,,,87,144,0,
27588068,Number Two Dingle: Holiday Home,41096972,Douglas,Kerry County Council,Corca Dhuibhne LEA-3,52.13984,-10.26263,Entire home/apt,452,2,131,2026-06-13,1.37,10,133,16,
1381991352568704140,Modern Ensuite Bedroom in Broadstone,483024454,Lucas,Dublin City Council,Cabra-Glasnevin LEA-7,53.36004,-6.26424,Private room,97,3,43,2026-06-22,2.87,145,190,33,
24568270,(4) New Studio Apartment. Fab Location ! Rathmines,151128160,Kevin,Dublin City Council,Pembroke LEA-5,53.32881,-6.26416,Entire home/apt,145,7,82,2026-06-01,0.83,13,224,11,
50689499,Mystical Rose Cottage,110842620,Roisin,Kerry County Council,Killarney LEA-7,52.05071,-9.49937,Entire home/apt,204,1,160,2026-06-24,2.65,1,278,36,
549983319456938044,Cozy City Centre Apartment 04,7922860,Andrew,Dublin City Council,South East Inner City LEA-5,53.346226,-6.258066,Entire home/apt,183,1,147,2026-06-23,2.81,4,206,61,
20267106,Luxury Studio with roof top (city centre)+,27472241,Colin,Dublin City Council,South East Inner City LEA-5,53.3427,-6.26185,Private room,155,3,170,2026-06-07,1.58,8,317,8,
1665162116555510521,Charming Church Apartment with Vaulted Ceilings,509078889,Joseph,Dublin City Council,South East Inner City LEA-5,53.33268057211782,-6.267693489789963,Entire home/apt,257,2,6,2026-06-20,3.33,1,340,6,
929014316372661147,"*Location Location*
3 Bed Town House in Killarney",523739215,Deirdre,Kerry County Council,Killarney LEA-7,52.05804819999999,-9.5114551,Entire home/apt,450,1,20,2026-06-17,0.56,1,66,11,
704929115120758838,4 Bed Friends/Family Room @ Snoozles City Centre,477380524,Snoozles Galway City Centre,Galway City Council,Galway City Central LEA-6,53.275215620388515,-9.04502765396728,Private room,277,1,67,2026-06-02,1.47,12,111,21,
27183436,Guest suite with scenic view Ballyferriter village,204685375,Sinead,Kerry County Council,Corca Dhuibhne LEA-3,52.16635,-10.40702,Entire home/apt,137,2,183,2026-06-08,1.90,1,98,18,
1069617036093383286,2-bed Flat in the City Centre D1,556693563,Cadu,Dublin City Council,North Inner City LEA-7,53.35898539999999,-6.254541000000001,Entire home/apt,366,2,0,,,1,164,0,
886007640211408252,Corporate Rental in Smithfield,513549131,Arthur,Dublin City Council,North Inner City LEA-7,53.34943,-6.2765,Entire home/apt,224,3,42,2026-06-14,1.31,1,64,22,
892097482151506825,Where the city meets the sea (Newly Renovated),278519035,Conor,Galway City Council,Galway City Central LEA-6,53.26657,-9.06155,Entire home/apt,434,1,41,2026-06-23,1.19,2,184,17,
19384217,Inishmore,20612765,Marie,Galway City Council,Galway City West LEA-6,53.2678,-9.06661,Private room,160,1,216,2026-05-30,2.31,1,278,45,
13866741,"Entire Home in Dingle, Co. Kerry",67503426,Eoghan,Kerry County Council,Corca Dhuibhne LEA-3,52.139097868490275,-10.263241165402313,Entire home/apt,885,1,30,2026-06-22,2.17,2,251,27,
34803323,The Shannon Suite-Historic City Centre Apartment,261939475,Henrietta Suites,Dublin City Council,North Inner City LEA-7,53.35166,-6.27036,Entire home/apt,399,1,34,2026-05-20,0.40,7,94,5,
1161552084577378438,Beautiful room 15 mins to centre,531791380,Aine Marie,Dublin City Council,North Inner City LEA-7,53.3613550340272,-6.246541480279615,Private room,124,1,2,2025-09-28,0.08,5,255,1,
50031150,Rooftop Studio Dublin,50136633,Tomas,Dublin City Council,North Inner City LEA-7,53.34775,-6.27933,Private room,240,1,463,2026-06-13,7.53,3,41,45,
812261086782815248,Wildlands Luxury Studio Cabin,500171443,Wildlands,Galway County Council,Conamara South LEA-5,53.3306489,-9.168047,Entire home/apt,378,1,2,2024-08-30,0.08,6,277,0,
1460099991257329496,Cork City Contractor Accommodation,33584874,McBride Property,Cork City Council,Cork City South West LEA-7,51.8711237433367,-8.511161015625639,Entire home/apt,277,5,1,2026-03-30,0.34,48,173,1,
1529064576277916047,Dublin Nest,403099,Aoife,Dublin City Council,Pembroke LEA-5,53.3351869,-6.2390227,Entire home/apt,469,1,2,2026-05-02,0.39,1,354,2,
15694673,Hanover Quay Grand Canal Dock,100055574,John,Dublin City Council,South East Inner City LEA-5,53.34545,-6.23848,Entire home/apt,410,1,58,2026-06-22,0.52,4,321,1,
9702208,3bedroom Friends Getaway in Dingle sleeps7,11324913,John,Kerry County Council,Corca Dhuibhne LEA-3,52.14067,-10.27728,Entire home/apt,212,1,201,2026-06-11,1.60,3,24,20,
51137928,"Ballymore Cove Studio:  Sea, Dingle Peninsula",258197075,Julie,Kerry County Council,Corca Dhuibhne LEA-3,52.12277,-10.32544,Entire home/apt,202,2,119,2026-06-21,1.99,1,37,25,
3188621,Studio Room in Heart of Dublin Mediavel City,16158874,Lina,Dublin City Council,South West Inner City LEA-5,53.34213,-6.28813,Private room,94,1,257,2026-06-22,1.84,5,201,14,
1174707122616467898,Five Star In The City With Free Parking,70645724,Martin,Galway City Council,Galway City Central LEA-6,53.28155301617809,-9.040200747549534,Entire home/apt,253,2,112,2026-06-21,4.58,42,333,49,
18783538,Modern Town center 3 bed house,93306131,Johanne,Kerry County Council,Killarney LEA-7,52.06163,-9.50847,Entire home/apt,282,2,390,2026-06-12,3.53,1,190,45,
21835455,Beautiful modern detached dormer bungalow.,75604525,Breda,Kerry County Council,Kenmare LEA-6,51.91182,-9.58576,Entire home/apt,303,1,60,2026-06-07,0.61,1,296,10,
13450748,Tranquil cottage on Wild Atlantic Way,34660201,Máire And Kathy,Galway County Council,Conamara South LEA-5,53.2538,-9.23588,Entire home/apt,221,3,350,2026-06-22,2.87,1,316,27,
975978105295312579,Room for 4 people in Ballsbridge Dublin (no. 6),110999202,Aoibheann,Dublin City Council,Pembroke LEA-5,53.33435,-6.2435,Private room,229,1,79,2026-05-30,2.34,9,305,21,
914656731124980528,Fashionable Chic Townhouse in D4,26894342,Geraldine,Dublin City Council,South East Inner City LEA-5,53.33657,-6.23377,Entire home/apt,1034,1,44,2026-06-11,1.21,1,155,12,
1074740049010830465,The Core - Private Room in City Centre D1,73625820,Luis,Dublin City Council,North Inner City LEA-7,53.35268882138113,-6.261267770255891,Private room,120,1,35,2026-03-18,1.19,1,84,12,
1114460467416758537,The Courtyard Queensborough,366718671,Emer,Louth County Council,Drogheda Rural LEA-4,53.7268251,-6.285704099999999,Entire home/apt,325,2,15,2026-06-20,0.59,1,41,7,
42688679,Quiet & Cosy Irish Cottage - by the canal,52532834,Rosanna,Dublin City Council,South East Inner City LEA-5,53.33656,-6.23792,Entire home/apt,364,3,37,2026-06-07,0.49,1,323,15,
32078532,"Tigh Taobh an Chnoic, Dingle",65801589,Jamie,Kerry County Council,Corca Dhuibhne LEA-3,52.14941,-10.27343,Entire home/apt,365,2,110,2025-09-22,1.26,1,29,6,
46897780,"""Beautiful,Family Only,Pet Friendly, Harbour View”",66426232,William,Kerry County Council,Corca Dhuibhne LEA-3,52.14015,-10.26273,Entire home/apt,356,2,129,2026-06-09,2.00,2,235,24,
1107348351136004448,Small bedroom next @TempleBar,494989882,Chloe,Dublin City Council,South East Inner City LEA-5,53.3464822861862,-6.256006746799507,Private room,102,1,52,2026-06-04,1.90,5,102,27,
12409257,The Old Apothecary - Westend Gem!,59874942,Milestone,Galway City Council,Galway City Central LEA-6,53.27067,-9.05973,Entire home/apt,308,1,530,2026-06-20,6.89,1,256,96,
1262386832893935614,Sonas Mount Trenchard,652699478,Frieda,Limerick City And County Council,Adare-Rathkeale LEA-6,52.6044896,-9.1558994,Entire home/apt,1993,2,0,,,1,152,0,
1496772363767228891,Stylish 3-Bedroom Penthouse in Beggar's Bush,483024454,Lucas,Dublin City Council,South East Inner City LEA-5,53.33912,-6.23554,Entire home/apt,456,3,26,2026-06-14,2.88,145,291,26,
19940084,Double bedroom in the heart of Galway City.  No 6,81464626,Geraldine,Galway City Council,Galway City Central LEA-6,53.27635,-9.04755,Private room,103,1,520,2026-06-23,4.80,8,243,109,
1132024733988342911,Modern apartment in Dublin City,241633654,Paco,Dublin City Council,South East Inner City LEA-5,53.33811,-6.25173,Entire home/apt,308,1,121,2026-06-19,4.62,4,29,63,
25292435,"Furey’s apartment 2, Searoad Galway central & cosy",169922546,Siobhan,Galway City Council,Galway City Central LEA-6,53.27046,-9.05959,Entire home/apt,274,1,439,2026-06-12,4.47,2,265,59,
1435548762062004639,The Sláinte Suite – Double Bed,106132038,Barbosa,Galway City Council,Galway City Central LEA-6,53.27818632839152,-9.042350898614279,Private room,116,1,56,2026-05-28,4.48,6,49,53,
1107330534903514239,Lovely double bedroom next to Temple Bar,494989882,Chloe,Dublin City Council,South East Inner City LEA-5,53.34754,-6.25417,Private room,112,1,62,2026-05-29,2.26,5,156,27,
