form_type,company_name,cik,date_filed,file_name
13F-HR,"Sequent Asset Management, LLC",1509550,2026-07-22,edgar/data/1509550/0001509550-26-000005.txt
13F-HR,Sequent Planning LLC,2009724,2026-08-14,edgar/data/2009724/0002085853-26-001012.txt
13F-HR,"Sequoia Financial Advisors, LLC",1599900,2026-07-17,edgar/data/1599900/0001599900-26-000003.txt
13F-HR,Serenity Investment Advisors,2105389,2026-08-24,edgar/data/2105389/0002105389-26-000003.txt
13F-HR,"Serenus Wealth Advisors, LLC",2053695,2026-08-05,edgar/data/2053695/0001765380-26-000283.txt
13F-HR,"Seros Financial, LLC",2039918,2026-08-13,edgar/data/2039918/0001104659-26-095632.txt
13F-HR,"Sessa Capital IM, L.P.",1595849,2026-08-14,edgar/data/1595849/0001398344-26-014642.txt
13F-HR,Settian Capital LP,1911113,2026-08-05,edgar/data/1911113/0001104659-26-090906.txt
13F-HR,Seven Bridges Advisors LLC,1632929,2026-08-14,edgar/data/1632929/0001214659-26-010398.txt
13F-HR,Seven Fleet Capital Management LP,2092021,2026-08-17,edgar/data/2092021/0001013594-26-000921.txt
13F-HR,Seven Post Investment Office LP,1554308,2026-07-28,edgar/data/1554308/0001172661-26-002851.txt
13F-HR,"Seven Six Capital Management, LLC",2021188,2026-08-13,edgar/data/2021188/0002021188-26-000005.txt
13F-HR,"Seven Springs Wealth Group, LLC",1803898,2026-08-04,edgar/data/1803898/0001172661-26-003050.txt
13F-HR,"SevenBridge Financial Group, LLC",1673954,2026-08-12,edgar/data/1673954/0001951757-26-001245.txt
13F-HR,"Severin Investments, LLC",1763454,2026-08-14,edgar/data/1763454/0002085853-26-001013.txt
13F-HR,Shade Tree Advisors LLC,1804785,2026-08-04,edgar/data/1804785/0001172661-26-003024.txt
13F-HR,"Shah Wealth Advisors, LLC",2149018,2026-08-07,edgar/data/2149018/0001765380-26-000310.txt
13F-HR,"Shaker Financial Services, LLC",1511794,2026-07-15,edgar/data/1511794/0001172661-26-002630.txt
13F-HR,"Shakespeare Wealth Management, LLC",1658509,2026-07-20,edgar/data/1658509/0001104659-26-084986.txt
13F-HR,"ShankerValleau Wealth Advisors, Inc.",1903273,2026-07-09,edgar/data/1903273/0001903273-26-000003.txt
13F-HR,Shannon River Fund Management LLC,1301050,2026-08-13,edgar/data/1301050/0001013594-26-000886.txt
13F-HR,Shaolin Capital Management LLC,1766806,2026-08-14,edgar/data/1766806/0001172661-26-003655.txt
13F-HR,Share Andrew L.,1693672,2026-07-28,edgar/data/1693672/0001693672-26-000003.txt
13F-HR,Shared Vision Wealth Group LLC,2008178,2026-07-31,edgar/data/2008178/0002008178-26-000003.txt
13F-HR,"Sharkey, Howes & Javer",1642246,2026-07-09,edgar/data/1642246/0001642246-26-000004.txt
13F-HR,Sharp Capital Gestora de Recursos Ltda.,1818890,2026-08-13,edgar/data/1818890/0000899140-26-000814.txt
13F-HR,"Sharp Wealth Advisory, LLC",1733194,2026-07-24,edgar/data/1733194/0001951757-26-001056.txt
13F-HR,Sharper & Granite LLC,1959415,2026-07-16,edgar/data/1959415/0001959415-26-000003.txt
13F-HR,ShawSpring Partners LLC,1766908,2026-08-14,edgar/data/1766908/0001172661-26-003620.txt
13F-HR,Shay Capital LLC,1723643,2026-08-14,edgar/data/1723643/0001723643-26-000007.txt
13F-HR,Shearwater Capital LLC,1905665,2026-07-08,edgar/data/1905665/0001905665-26-000004.txt
13F-HR,"Shellback Capital, LP",1591744,2026-08-14,edgar/data/1591744/0000902664-26-003487.txt
13F-HR,Shelter Ins Retirement Plan,1455290,2026-08-11,edgar/data/1455290/0001455290-26-000007.txt
13F-HR,Shelter Mutual Insurance Co,1455288,2026-08-11,edgar/data/1455288/0001455288-26-000008.txt
13F-HR,"Shelter Rock Management, LLC",2109305,2026-07-13,edgar/data/2109305/0002109305-26-000003.txt
13F-HR,Shengqi Capital (Hong Kong) Ltd,2040405,2026-07-27,edgar/data/2040405/0002040405-26-000011.txt
13F-HR,Shepherd Financial Partners LLC,1696628,2026-08-10,edgar/data/1696628/0001696628-26-000004.txt
13F-HR,Shepherd Street Advisors LLC,2110060,2026-07-24,edgar/data/2110060/0001951757-26-001055.txt
13F-HR,Sherborne Investors Management LP,1406672,2026-07-31,edgar/data/1406672/0000921895-26-001910.txt
13F-HR,"Sheridan Capital Management, LLC",1926753,2026-08-07,edgar/data/1926753/0001172661-26-003137.txt
13F-HR,"Sherman Asset Management, Inc.",1736535,2026-08-05,edgar/data/1736535/0001736535-26-000004.txt
13F-HR,Sherman Wealth Management LLC,2096110,2026-07-09,edgar/data/2096110/0001754960-26-000444.txt
13F-HR,"Sherrill & Hutchins Financial Advisory, Inc",2005607,2026-07-23,edgar/data/2005607/0002005607-26-000004.txt
13F-HR,"Sherry Group, Inc.",2107738,2026-07-16,edgar/data/2107738/0002107738-26-000003.txt
13F-HR,"Sherwood Financial Partners, LLC",2056427,2026-08-13,edgar/data/2056427/0002056427-26-000003.txt
13F-HR,Shira Ridge Wealth Management,1961210,2026-07-09,edgar/data/1961210/0001754960-26-000452.txt
13F-HR,"Shoker Investment Counsel, Inc.",1599623,2026-08-10,edgar/data/1599623/0001420506-26-001484.txt
13F-HR,"Shore Point Advisors, LLC",1907092,2026-07-14,edgar/data/1907092/0001907092-26-000004.txt
13F-HR,"ShoreHaven Wealth Partners, LLC",1844922,2026-07-14,edgar/data/1844922/0001172661-26-002613.txt
13F-HR,Shotwell Rutter Baer Inc,2008310,2026-07-21,edgar/data/2008310/0001754960-26-000573.txt
13F-HR,Shulman DeMeo Asset Management LLC,1767070,2026-07-08,edgar/data/1767070/0001767070-26-000003.txt
13F-HR,"Shum Financial Group, Inc.",2044675,2026-07-22,edgar/data/2044675/0002044675-26-000006.txt
13F-HR,Sicart Associates LLC,1696494,2026-08-11,edgar/data/1696494/0001725547-26-000274.txt
13F-HR,"Sidoxia Capital Management, LLC",2132534,2026-07-24,edgar/data/2132534/0002085853-26-000856.txt
13F-HR,Siemens Fonds Invest GmbH,1856637,2026-08-14,edgar/data/1856637/0001193125-26-350377.txt
13F-HR,"Siena Capital Partners GP, LLC",1694886,2026-08-14,edgar/data/1694886/0001694886-26-000007.txt
13F-HR,Sienna Gestion,2021242,2026-08-13,edgar/data/2021242/0000945621-26-001042.txt
13F-HR,Sierra Capital LLC,1787274,2026-08-14,edgar/data/1787274/0001787274-26-000004.txt
13F-HR,Sierra Legacy Group,2056766,2026-07-17,edgar/data/2056766/0001172661-26-002668.txt
13F-HR,"SigFig Wealth Management, LLC",1696957,2026-07-07,edgar/data/1696957/0001696957-26-000006.txt
13F-HR,"Sightline Wealth Advisors, LLC",1841979,2026-07-22,edgar/data/1841979/0001951757-26-001024.txt
13F-HR,Sigma Planning Corp,1449126,2026-08-07,edgar/data/1449126/0001420506-26-001464.txt
13F-HR,"Signal Advisors Wealth, LLC",2010926,2026-08-04,edgar/data/2010926/0002010926-26-000002.txt
13F-HR,"Signature Equity Partners, LLC",2109813,2026-07-30,edgar/data/2109813/0002109813-26-000003.txt
13F-HR,"Signature Resources Capital Management, LLC",1940917,2026-07-14,edgar/data/1940917/0001940917-26-000008.txt
13F-HR,"Signature Wealth Management Partners, LLC",1824694,2026-07-29,edgar/data/1824694/0001824694-26-000004.txt
13F-HR,"Signet Investment Advisory Group, Inc.",1766328,2026-07-30,edgar/data/1766328/0001172661-26-002934.txt
13F-HR,Signet Private Wealth LLC,2096298,2026-08-07,edgar/data/2096298/0002085853-26-000949.txt
13F-HR,Significant Wealth Partners LLC,1964680,2026-07-14,edgar/data/1964680/0001376474-26-000481.txt
13F-HR,Silchester International Investors LLP,1506409,2026-07-07,edgar/data/1506409/0000929638-26-002505.txt
13F-HR,Silphium Asset Management Ltd,1758440,2026-07-30,edgar/data/1758440/0000919574-26-004683.txt
13F-HR,Silvant Capital Management LLC,1738728,2026-08-11,edgar/data/1738728/0001738728-26-000006.txt
13F-HR,Silver Coast Investments LLC,2012033,2026-07-24,edgar/data/2012033/0002012033-26-000003.txt
13F-HR,"Silver Grove Financial Group, Inc.",2111172,2026-08-13,edgar/data/2111172/0002111172-26-000004.txt
13F-HR,Silver Heights Capital Management Inc,1705712,2026-08-12,edgar/data/1705712/0001705712-26-000013.txt
13F-HR,"Silver Lake Advisory, LLC",1596055,2026-07-27,edgar/data/1596055/0001754960-26-000637.txt
13F-HR,"Silver Lake Group, L.L.C.",1418226,2026-08-14,edgar/data/1418226/0001193125-26-350592.txt
13F-HR,"Silver Oak Advisory Group, Inc.",1906937,2026-08-03,edgar/data/1906937/0001906937-26-000003.txt
13F-HR,Silver Point Capital L.P.,1332784,2026-08-17,edgar/data/1332784/0001193125-26-352819.txt
13F-HR,Silver Rock Financial LP,1674784,2026-08-14,edgar/data/1674784/0001172661-26-003610.txt
13F-HR,SilverOak Wealth Management LLC,1764766,2026-07-29,edgar/data/1764766/0002085853-26-000900.txt
13F-HR,Silverberg Bernstein Capital Management LLC,2007880,2026-07-07,edgar/data/2007880/0002007880-26-000004.txt
13F-HR,"Silverleafe Capital Partners, LLC",1535611,2026-07-02,edgar/data/1535611/0001535611-26-000006.txt
13F-HR,"Silversmith Partners I GP, LLC",1866164,2026-08-14,edgar/data/1866164/0001193125-26-352471.txt
13F-HR,Simcoe Capital LLC,2109203,2026-08-06,edgar/data/2109203/0002109203-26-000004.txt
13F-HR,"Simcoe Capital Management, LLC",1633362,2026-08-14,edgar/data/1633362/0001633362-26-000004.txt
13F-HR,Simmons Bank,1674486,2026-07-31,edgar/data/1674486/0001193125-26-328871.txt
13F-HR,"SimpliFi, Inc.",1716983,2026-07-24,edgar/data/1716983/0001716983-26-000004.txt
13F-HR,"Simplicity Wealth,LLC",1913243,2026-08-06,edgar/data/1913243/0001062993-26-004075.txt
13F-HR,Simplify Asset Management Inc.,1846368,2026-07-16,edgar/data/1846368/0001172661-26-002646.txt
13F-HR,"Sincerus Advisory, LLC",2050968,2026-07-06,edgar/data/2050968/0002050968-26-000003.txt
13F-HR,"Single Point Partners, LLC",1801184,2026-07-16,edgar/data/1801184/0001801184-26-000003.txt
13F-HR,Sinvest Investments II Ltd.,2096569,2026-08-07,edgar/data/2096569/0000950157-26-000867.txt
13F-HR,"Sio Capital Management, LLC",1482416,2026-08-14,edgar/data/1482416/0001214659-26-010311.txt
13F-HR,Sippican Capital Advisors,1557406,2026-07-22,edgar/data/1557406/0001398344-26-012476.txt
13F-HR,"Siren, L.L.C.",2005245,2026-08-13,edgar/data/2005245/0002005245-26-000008.txt
13F-HR,Sitrin Capital Management LLC,1664771,2026-08-03,edgar/data/1664771/0001664771-26-000003.txt
13F-HR,Situational Awareness LP,2045724,2026-08-14,edgar/data/2045724/0000935836-26-000418.txt
13F-HR,"Sivia Capital Partners, LLC",2012032,2026-07-23,edgar/data/2012032/0001941040-26-000447.txt
13F-HR,Sivik Global Healthcare LLC,1596452,2026-07-20,edgar/data/1596452/0001596452-26-000004.txt
13F-HR,"Sixth Street Partners Management Company, L.P.",1812095,2026-08-14,edgar/data/1812095/0001752724-26-000051.txt
13F-HR,Skaana Management L.P.,1860998,2026-08-14,edgar/data/1860998/0001214659-26-010312.txt
13F-HR,Skandinaviska Enskilda Banken AB (publ),1534653,2026-08-10,edgar/data/1534653/0001534653-26-000007.txt
13F-HR,Skerryvore Asset Management Ltd,2043964,2026-08-14,edgar/data/2043964/0002043964-26-000004.txt
13F-HR,Sky Investment Group LLC,1333792,2026-07-20,edgar/data/1333792/0001333792-26-000003.txt
13F-HR,"SkyBridge Capital II, LLC",1639668,2026-08-14,edgar/data/1639668/0001639668-26-000003.txt
13F-HR,"SkyKnight Capital, L.P.",1842707,2026-08-13,edgar/data/1842707/0001193125-26-348969.txt
13F-HR,"SkyOak Wealth, LLC",1800379,2026-07-30,edgar/data/1800379/0001800379-26-000003.txt
13F-HR,Skye Global Management LP,1675884,2026-08-14,edgar/data/1675884/0001420506-26-001667.txt
13F-HR,"Skylands Capital, LLC",1299910,2026-07-24,edgar/data/1299910/0001821268-26-000097.txt
13F-HR,"Skyline Advisors, Inc.",1843832,2026-07-20,edgar/data/1843832/0001843832-26-000004.txt
13F-HR,"Slagle Financial, LLC",1984918,2026-07-29,edgar/data/1984918/0001984918-26-000009.txt
13F-HR,Slate Path Capital LP,1559706,2026-08-14,edgar/data/1559706/0001172661-26-003448.txt
13F-HR,"SlateStone Wealth, LLC",1764049,2026-07-20,edgar/data/1764049/0001764049-26-000007.txt
13F-HR,"Slocum, Gordon & Co LLP",1993325,2026-07-23,edgar/data/1993325/0001993325-26-000003.txt
13F-HR,"Slotnik Capital, LLC",1963764,2026-08-13,edgar/data/1963764/0001963764-26-000004.txt
13F-HR,"Slow Capital, Inc.",1716984,2026-07-22,edgar/data/1716984/0001716984-26-000005.txt
13F-HR,"Sloy Dahl & Holst, LLC",1690295,2026-08-13,edgar/data/1690295/0001172661-26-003355.txt
13F-HR,"Smallwood Wealth Investment Management, LLC",1921304,2026-07-23,edgar/data/1921304/0001921304-26-000004.txt
13F-HR,Smart Money Group LLC,1728866,2026-07-29,edgar/data/1728866/0001728866-26-000005.txt
13F-HR,"SmartHarvest Portfolios, LLC",2066604,2026-08-04,edgar/data/2066604/0001140361-26-031090.txt
13F-HR,Smartleaf Asset Management LLC,2010393,2026-08-12,edgar/data/2010393/0002010393-26-000004.txt
13F-HR,"Smead Capital Management, Inc.",1427008,2026-08-11,edgar/data/1427008/0001172661-26-003262.txt
13F-HR,"Smith & Howard Wealth Management, LLC",1543991,2026-08-03,edgar/data/1543991/0001398344-26-013293.txt
13F-HR,"Smith Asset Management Co., LLC",2068217,2026-07-14,edgar/data/2068217/0001172661-26-002606.txt
13F-HR,"Smith Group Asset Management, LLC",1893134,2026-08-03,edgar/data/1893134/0001893134-26-000003.txt
13F-HR,"Smith Partners Wealth Management, LLC",2111036,2026-08-10,edgar/data/2111036/0001398344-26-013876.txt
13F-HR,Smith Salley Wealth Management,1482012,2026-07-23,edgar/data/1482012/0001062993-26-003799.txt
13F-HR,Smith Thornton Advisors LLC,2032436,2026-07-14,edgar/data/2032436/0002032436-26-000006.txt
13F-HR,Smithfield Trust Co,1019754,2026-08-05,edgar/data/1019754/0001019754-26-000003.txt
13F-HR,Snider Financial Group,1820681,2026-07-14,edgar/data/1820681/0001951757-26-000994.txt
13F-HR,"Snow Phipps Group, LLC",1698661,2026-07-09,edgar/data/1698661/0001213900-26-076672.txt
13F-HR,Snowden Capital Advisors LLC,1903055,2026-08-13,edgar/data/1903055/0001172661-26-003380.txt
13F-HR,Soapstone Management L.P.,1726948,2026-08-14,edgar/data/1726948/0001398344-26-014653.txt
13F-HR,"Socha Financial Group, LLC",1967966,2026-08-06,edgar/data/1967966/0001967966-26-000003.txt
13F-HR,Socorro Asset Management LP,1781882,2026-08-14,edgar/data/1781882/0001781882-26-000005.txt
13F-HR,"Sofinnova Investments, Inc.",1631134,2026-08-14,edgar/data/1631134/0001104659-26-096982.txt
13F-HR,"SoftVest Advisors, LLC",1803391,2026-08-14,edgar/data/1803391/0001420506-26-001802.txt
13F-HR,Solano Wealth Investment Advisors LLC,2049179,2026-07-29,edgar/data/2049179/0001172661-26-002902.txt
13F-HR,"Solas Capital Management, LLC",1604867,2026-08-14,edgar/data/1604867/0001604867-26-000017.txt
13F-HR,Solel Partners LP,1790604,2026-08-14,edgar/data/1790604/0000905148-26-003746.txt
13F-HR,"Soleus Capital Management, L.P.",1802630,2026-08-11,edgar/data/1802630/0001802630-26-000005.txt
13F-HR,"Solidarity Wealth, LLC",1906613,2026-07-31,edgar/data/1906613/0001172661-26-002993.txt
13F-HR,Solitude Financial Services,1839890,2026-07-24,edgar/data/1839890/0001839890-26-000004.txt
13F-HR,Sollinda Capital Management LLC,2012034,2026-08-05,edgar/data/2012034/0002012034-26-000003.txt
13F-HR,"Solstein Capital, LLC",1730769,2026-08-13,edgar/data/1730769/0001941040-26-000585.txt
13F-HR,Soltis Investment Advisors LLC,1802530,2026-07-31,edgar/data/1802530/0001802530-26-000004.txt
13F-HR,Solus Alternative Asset Management LP,1407737,2026-08-14,edgar/data/1407737/0001140361-26-033000.txt
13F-HR,"Solutions 4 Wealth, Ltd",2006405,2026-07-29,edgar/data/2006405/0002006405-26-000005.txt
13F-HR,Somerset Group LLC,1567912,2026-08-12,edgar/data/1567912/0001062993-26-004218.txt
13F-HR,Somerset Trust Co,1597099,2026-07-06,edgar/data/1597099/0001597099-26-000003.txt
13F-HR,"Somnio Financial Group, LLC",2034894,2026-07-06,edgar/data/2034894/0002034894-26-000004.txt
13F-HR,"Sompo Asset Management Co., Ltd.",1533504,2026-07-14,edgar/data/1533504/0001172661-26-002607.txt
13F-HR,"Sone Capital Management, LLC",2026215,2026-08-14,edgar/data/2026215/0002026215-26-000006.txt
13F-HR,Sonnipe Ltd,1946733,2026-08-14,edgar/data/1946733/0001946733-26-000009.txt
13F-HR,Sonoma Allocations LLC,2084965,2026-07-08,edgar/data/2084965/0002085853-26-000653.txt
13F-HR,Sonoma Private Wealth LLC,1965757,2026-08-14,edgar/data/1965757/0001172661-26-003817.txt
13F-HR,Sophron Capital Management L.P.,2027142,2026-08-14,edgar/data/2027142/0001214659-26-010386.txt
13F-HR,Soroban Capital Partners LP,1517857,2026-08-14,edgar/data/1517857/0000919574-26-005518.txt
13F-HR,Souders Financial Advisors,1811240,2026-08-05,edgar/data/1811240/0001811240-26-000003.txt
13F-HR,Sound Capital Solutions LLC,2033735,2026-08-13,edgar/data/2033735/0002033735-26-000005.txt
13F-HR,"Sound Financial Strategies Group, LLC",1800620,2026-08-10,edgar/data/1800620/0001398344-26-013883.txt
13F-HR,"Sound Income Strategies, LLC",1730960,2026-07-20,edgar/data/1730960/0001730960-26-000001.txt
13F-HR,"Sound Portfolio Advisors, LLC",2109204,2026-08-06,edgar/data/2109204/0001951757-26-001128.txt
13F-HR,"Sound Stewardship, LLC",1998101,2026-07-13,edgar/data/1998101/0002085853-26-000704.txt
13F-HR,"Sound View Wealth Advisors Group, LLC",1784777,2026-08-11,edgar/data/1784777/0001765380-26-000326.txt
13F-HR,SoundView Advisors Inc.,2054083,2026-08-03,edgar/data/2054083/0002054083-26-000003.txt
13F-HR,Soundwatch Capital LLC,1803253,2026-08-13,edgar/data/1803253/0001214659-26-010055.txt
13F-HR,Sourcerock Group LLC,1822531,2026-08-14,edgar/data/1822531/0001822531-26-000009.txt
13F-HR,South Dakota Investment Council,1538846,2026-08-11,edgar/data/1538846/0001538846-26-000004.txt
13F-HR,South Shore Capital Advisors,1852993,2026-07-30,edgar/data/1852993/0002063364-26-000248.txt
13F-HR,South Street Advisors LLC,1399706,2026-08-05,edgar/data/1399706/0001172661-26-003079.txt
13F-HR,SouthState Bank Corp,764038,2026-08-06,edgar/data/764038/0001104659-26-091851.txt
13F-HR,"Southeast Asset Advisors, LLC",1390003,2026-08-14,edgar/data/1390003/0001104659-26-096651.txt
13F-HR,Southern Farm Bureau Life Insurance,1831944,2026-07-29,edgar/data/1831944/0001831944-26-000062.txt
13F-HR,"Southern Financial Group, LLC",2140714,2026-07-24,edgar/data/2140714/0001172661-26-002786.txt
13F-HR,Southland Equity Partners LLC,2006517,2026-07-13,edgar/data/2006517/0001214659-26-008454.txt
13F-HR,Southpoint Capital Advisors LP,1319998,2026-08-14,edgar/data/1319998/0001012975-26-000789.txt
13F-HR,"Sovereign Financial Group, Inc.",1846175,2026-07-24,edgar/data/1846175/0001951757-26-001052.txt
13F-HR,"Sovereign Investment Advisors, LLC",1908165,2026-08-14,edgar/data/1908165/0001908165-26-000009.txt
13F-HR,"Sovereign's Capital Management, LLC",1911637,2026-08-14,edgar/data/1911637/0001172661-26-003636.txt
13F-HR,"Soviero Asset Management, LP",1755622,2026-08-14,edgar/data/1755622/0001013594-26-000896.txt
13F-HR,"Sovran Advisors, LLC",2051471,2026-07-30,edgar/data/2051471/0002051471-26-000004.txt
13F-HR,"Sowa Financial Group, Inc.",1806226,2026-07-28,edgar/data/1806226/0001806226-26-000003.txt
13F-HR,Sowell Financial Services LLC,1633697,2026-07-20,edgar/data/1633697/0001633697-26-000004.txt
13F-HR,Spahn Wealth & Retirement LLC,1949033,2026-08-13,edgar/data/1949033/0001949033-26-000003.txt
13F-HR,Spark Investment Management LLC,1554871,2026-08-10,edgar/data/1554871/0000899140-26-000792.txt
13F-HR,Sparta 24 Ltd.,1967706,2026-08-03,edgar/data/1967706/0001213900-26-084305.txt
13F-HR,Spartan Planning & Wealth Management,1749283,2026-07-22,edgar/data/1749283/0001749283-26-000005.txt
13F-HR,Spartan Wealth Advisory Services LLC,2075193,2026-08-05,edgar/data/2075193/0001765380-26-000292.txt
13F-HR,Spear Advisors LLC,2119894,2026-08-14,edgar/data/2119894/0002000324-26-003395.txt
13F-HR,Spear Holdings RSC Ltd,2023475,2026-07-27,edgar/data/2023475/0000947871-26-000717.txt
13F-HR,"Spectrum Advisors, Inc.",2153446,2026-09-11,edgar/data/2153446/0001214659-26-011606.txt
13F-HR,"Spectrum Asset Management, Inc.",1318293,2026-08-04,edgar/data/1318293/0001318293-26-000003.txt
13F-HR,"Spectrum Asset Management, Inc. (NB/CA)",1632078,2026-08-03,edgar/data/1632078/0001632078-26-000009.txt
13F-HR,Spectrum Financial Alliance Ltd LLC,1566531,2026-07-22,edgar/data/1566531/0001214659-26-008813.txt
13F-HR,"Spectrum Investment Advisors, Inc.",1856042,2026-07-30,edgar/data/1856042/0000892712-26-000324.txt
13F-HR,Spectrum Planning & Advisory Services Inc.,1725394,2026-07-14,edgar/data/1725394/0001951757-26-000996.txt
13F-HR,"Spectrum Strategic Capital Management, LLC",1554961,2026-08-14,edgar/data/1554961/0001554961-26-000014.txt
13F-HR,"Spectrum Wealth Advisory Group, LLC",1776821,2026-08-06,edgar/data/1776821/0001776821-26-000003.txt
13F-HR,Sphera Management Technology Funds Ltd,2030525,2026-08-14,edgar/data/2030525/0002030525-26-000003.txt
13F-HR,"Spice Expeditions, LP",2040285,2026-08-14,edgar/data/2040285/0001104659-26-096720.txt
13F-HR,"Spider Management Company, LLC",1791621,2026-08-13,edgar/data/1791621/0001791621-26-000003.txt
13F-HR,Spinecap SAS,2011727,2026-07-27,edgar/data/2011727/0002011727-26-000006.txt
13F-HR,"Spinnaker Investment Group, LLC",1911067,2026-07-10,edgar/data/1911067/0001911067-26-000003.txt
13F-HR,Spire Wealth Management,1858740,2026-07-15,edgar/data/1858740/0001858740-26-000003.txt
13F-HR,"Split Rock Private Trading & Wealth Management, LLC",2095884,2026-07-22,edgar/data/2095884/0002095884-26-000007.txt
13F-HR,SpringVest Wealth Management LLC,2058986,2026-07-22,edgar/data/2058986/0002058986-26-000005.txt
13F-HR,Sprinkle Financial Consultants LLC,2011593,2026-07-08,edgar/data/2011593/0002011593-26-000004.txt
13F-HR,"Spruce Point Capital Management, LLC",1731579,2026-08-14,edgar/data/1731579/0001214659-26-010170.txt
13F-HR,Spruce Street Capital LP,2050194,2026-08-13,edgar/data/2050194/0002050194-26-000005.txt
13F-HR,"Spurstone Advisory Services, LLC",2056079,2026-08-10,edgar/data/2056079/0002056079-26-000003.txt
13F-HR,Spyglass Capital Management LLC,1654344,2026-08-14,edgar/data/1654344/0001172661-26-003494.txt
13F-HR,Squadron Capital Management LLC,2050709,2026-08-14,edgar/data/2050709/0002050709-26-000027.txt
13F-HR,"Square Wave Capital, LLC",2077145,2026-08-14,edgar/data/2077145/0001213900-26-089594.txt
13F-HR,Squarepoint Ops LLC,1642575,2026-08-14,edgar/data/1642575/0001642575-26-000009.txt
13F-HR,"Squire Investment Management Company, LLC",2031291,2026-07-28,edgar/data/2031291/0001725547-26-000255.txt
13F-HR,"St. Clair Advisors, LLC",2056292,2026-07-06,edgar/data/2056292/0002056292-26-000003.txt
13F-HR,"St. James Investment Company, LLC",1504492,2026-08-11,edgar/data/1504492/0001504492-26-000005.txt
13F-HR,"St. Johns Investment Management Company, LLC",1605522,2026-08-04,edgar/data/1605522/0001398344-26-013376.txt
13F-HR,"St. Louis Financial Planners Asset Management, LLC",1966171,2026-07-07,edgar/data/1966171/0001214659-26-008274.txt
13F-HR,St. Louis Trust Co,1661144,2026-07-30,edgar/data/1661144/0001661144-26-000005.txt
13F-HR,"Stablepoint Partners, LLC",2011237,2026-07-09,edgar/data/2011237/0001951757-26-000964.txt
13F-HR,"Stack Financial Management, Inc",1308685,2026-08-03,edgar/data/1308685/0001308685-26-000007.txt
13F-HR,"Stadion Money Management, LLC",1321220,2026-08-14,edgar/data/1321220/0001398344-26-014474.txt
13F-HR,"Stairway Partners, LLC",1454138,2026-07-02,edgar/data/1454138/0001454138-26-000004.txt
13F-HR,"Stamos Capital Partners, L.P.",1705399,2026-08-13,edgar/data/1705399/0001172661-26-003352.txt
13F-HR,Standard Family Office LLC,1809494,2026-08-13,edgar/data/1809494/0001809494-26-000012.txt
13F-HR,Standard General L.P.,1409888,2026-08-14,edgar/data/1409888/0001172661-26-003654.txt
13F-HR,Standard Investments LLC,1539436,2026-08-14,edgar/data/1539436/0001172661-26-003679.txt
13F-HR,"Standpoint Asset Management, LLC",1780423,2026-07-23,edgar/data/1780423/0001780423-26-000005.txt
13F-HR,Stanich Group LLC,2023324,2026-07-16,edgar/data/2023324/0002023324-26-000004.txt
13F-HR,"Stanley Capital Management, LLC",1518934,2026-08-14,edgar/data/1518934/0001420506-26-001830.txt
13F-HR,"Stanley-Laman Group, Ltd.",1601489,2026-08-05,edgar/data/1601489/0001376474-26-000532.txt
13F-HR,Starboard Value LP,1517137,2026-08-14,edgar/data/1517137/0000921895-26-002172.txt
13F-HR,Stark Wealth Management LLC,2051783,2026-07-07,edgar/data/2051783/0002085853-26-000645.txt
13F-HR,Starr Indemnity & Liability Co,1640521,2026-08-11,edgar/data/1640521/0001140361-26-032270.txt
13F-HR,"Starwood Capital Group Management, L.L.C.",1388788,2026-08-14,edgar/data/1388788/0001104659-26-097011.txt
13F-HR,"Stash Investments, LLC",2008308,2026-07-29,edgar/data/2008308/0002008308-26-000003.txt
13F-HR,State Insurance Fund,1970005,2026-07-22,edgar/data/1970005/0001214659-26-008804.txt
13F-HR,"State of Alaska, Department of Revenue",1370102,2026-07-20,edgar/data/1370102/0001370102-26-000007.txt
13F-HR,State of New Jersey Common Pension Fund A,1483262,2026-07-27,edgar/data/1483262/0001483262-26-000003.txt
13F-HR,State of New Jersey Common Pension Fund D,1483066,2026-08-04,edgar/data/1483066/0001483066-26-000003.txt
13F-HR,State of New Jersey Common Pension Fund E,1483260,2026-07-27,edgar/data/1483260/0001483260-26-000003.txt
13F-HR,"State of Tennessee, Department of Treasury",1587973,2026-08-14,edgar/data/1587973/0001587973-26-000006.txt
13F-HR,State of Wisconsin - Board of Commissioners of Public Lands,1967732,2026-07-22,edgar/data/1967732/0001214659-26-008827.txt
13F-HR,State of Wyoming,1821626,2026-08-06,edgar/data/1821626/0001821626-26-000008.txt
13F-HR,Steadtrust LLC,2097595,2026-07-09,edgar/data/2097595/0002085853-26-000678.txt
13F-HR,Steadview Capital Management LLC,1844008,2026-08-04,edgar/data/1844008/0000945621-26-000962.txt
13F-HR,"Steamboat Capital Partners, LLC",1635663,2026-08-14,edgar/data/1635663/0001635663-26-000007.txt
13F-HR,"SteelPeak Wealth, LLC",1801868,2026-07-13,edgar/data/1801868/0001801868-26-000003.txt
13F-HR,"Steele Capital Management, Inc.",1646695,2026-07-28,edgar/data/1646695/0001646695-26-000003.txt
13F-HR,Steelhead Wealth Management LLC,2140776,2026-08-14,edgar/data/2140776/0002140776-26-000002.txt
13F-HR,"Steffes Financial, Ltd.",2110878,2026-08-14,edgar/data/2110878/0001214659-26-010133.txt
