workstream,feature,target,window,note,n,wf_n,scored_from,scored_to,r,perm_p,ratio_vs_naive,ratio_vs_expanding_mean,mean_vs_naive,jk_min,jk_max,jk_n_below_1,final_slope,slope_sign_stable,target_distinct_values
R,hicp_CP11203_IE|diff|0,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IE,14,10,1Q24,2Q26,0.05089722447459455,0.8421578421578422,2.748066195938124,2.02953567188507,1.3540369031235946,1.3890276139308086,3.220001094086666,0.0,-0.22002759106553108,False,10
R,hicp_CP11203_IE|diff|0,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IE,10,6,1Q25,2Q26,0.08194797991963536,0.8401598401598401,1.91135987305679,1.0215839599816359,1.8709767850027215,1.5010073939481996,2.2748323120050755,0.0,-0.15228875566736028,True,6
R,hicp_CP11203_IE|diff|0,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IE,18,14,1Q23,2Q26,0.34650365749218753,0.14185814185814186,3.050241898030557,1.0051663980358643,3.034564131860011,2.820699745409835,3.2401762857646923,0.0,1.9580498036764316,False,5
R,hicp_CP11203_IE|diff|0,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IE,14,10,1Q24,2Q26,0.04876538835952676,0.8871128871128872,2.3224031640946943,1.7806923265564958,1.3042136080777968,1.3141117874557924,2.7213458914945514,0.0,-0.1710526315789478,False,4
R,hicp_CP11203_IE|diff|0,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IE,10,6,1Q25,2Q26,0.07206958252463158,0.8421578421578422,1.7257810188105192,1.03800419717052,1.662595414849766,1.4722057007261475,1.986529665376066,0.0,-0.11627906976744287,False,4
R,hicp_CP11203_IE|diff|0,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IE,18,14,1Q23,2Q26,-0.1558755508880869,0.5134865134865135,1.445076819407338,1.0799632570574946,1.3380796151756538,1.2318338785713492,1.6914237737630442,0.0,-0.7625834545414407,True,14
R,hicp_CP11203_IE|diff|0,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IE,14,10,1Q24,2Q26,0.21846061654483862,0.4255744255744256,1.386641957897346,1.006916757076001,1.377116775694581,1.0992337819216114,1.6512230572941595,0.0,1.7168787039205202,False,10
R,hicp_CP11203_IE|diff|0,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IE,10,6,1Q25,2Q26,0.2573033905924906,0.4565434565434565,1.356318704111765,1.007292243509211,1.3464997004112862,1.0852306368454845,1.6133666153000845,0.0,2.0034787619366097,True,6
R,hicp_CP11203_IE|diff|0,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IE,18,14,1Q23,2Q26,0.3485507879185026,0.14185814185814186,2.205767378091434,0.9690607374246765,2.276191050680025,2.0519655740463176,3.8704657715002146,0.0,3.0520333417529653,False,9
R,hicp_CP11203_IE|diff|0,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IE,14,10,1Q24,2Q26,-0.09791582267871138,0.6403596403596403,4.921572899453741,2.226582125388473,2.2103711528695897,2.8619989024599137,6.238707459945914,0.0,-0.8832903508771969,False,7
R,hicp_CP11203_IE|diff|0,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IE,10,6,1Q25,2Q26,-0.6572947330933372,0.056943056943056944,0.762878867078534,0.8514394047571573,0.8959872691070929,0.5982641133332022,1.1181728026756115,5.0,-1.9038139534883698,True,3
R,hicp_CP11203_IE|diff|1,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IE,14,10,1Q24,2Q26,0.20808228107205717,0.46553446553446554,1.5093072307081399,1.1146721534888417,1.3540369031235953,1.2755297555453693,1.7261148368620338,0.0,0.3834828184519638,True,14
R,hicp_CP11203_IE|diff|1,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IE,14,10,1Q24,2Q26,0.20808228107205717,0.4745254745254745,1.5093072307081399,1.1146721534888422,1.3540369031235946,1.2755297555453693,1.7261148368620338,0.0,0.3834828184519638,True,10
R,hicp_CP11203_IE|diff|1,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IE,10,6,1Q25,2Q26,0.187561957703647,0.6203796203796204,1.9710214898759733,1.0534719113968622,1.8709767850027215,1.6153753539241662,2.3631223980153364,0.0,0.14678761589437256,True,6
R,hicp_CP11203_IE|diff|1,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IE,18,14,1Q23,2Q26,0.3901200618711143,0.1048951048951049,2.899789718227293,0.9555868955881617,3.034564131860011,2.5743321290028085,3.0853019004964226,0.0,1.3474165928036463,False,5
R,hicp_CP11203_IE|diff|1,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IE,14,10,1Q24,2Q26,0.2756940533991413,0.35664335664335667,1.4151926182588481,1.0850926638808933,1.3042136080777968,1.207851193846246,1.6001072021319516,0.0,0.5184996605566863,True,4
R,hicp_CP11203_IE|diff|1,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IE,10,6,1Q25,2Q26,0.3009377115969024,0.4565434565434565,2.22092439257516,1.3358177057019283,1.662595414849766,1.8912095450743711,2.564042250768918,0.0,0.6675749318801072,True,4
R,hicp_CP11203_IE|diff|1,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IE,18,14,1Q23,2Q26,0.07209350847129854,0.7692307692307693,1.411443534719636,1.0548277686259733,1.3380796151756538,1.139369824549521,1.6486189147392765,0.0,0.2426903270594576,True,14
R,hicp_CP11203_IE|diff|1,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IE,14,10,1Q24,2Q26,-0.13370740176128162,0.6113886113886113,1.4320826158369002,1.039913710378407,1.377116775694581,1.1657439681501307,1.704653589419533,0.0,-0.6088562871759852,True,10
R,hicp_CP11203_IE|diff|1,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IE,10,6,1Q25,2Q26,0.3776250889658462,0.2827172827172827,1.328585813596659,0.9866959593016207,1.3464997004112862,0.8168317706432918,1.601694144615803,1.0,3.1897966319580524,False,6
R,hicp_CP11203_IE|diff|1,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IE,18,14,1Q23,2Q26,0.504890551364115,0.03396603396603397,2.034290866844198,0.8937258874805094,2.276191050680025,1.8720053303232256,3.4698946301361664,0.0,2.651016658911121,False,9
R,hicp_CP11203_IE|diff|1,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IE,14,10,1Q24,2Q26,0.8469109759351113,0.03196803196803197,1.6615795986800244,0.7517197265820706,2.2103711528695897,1.3560083793224769,1.9817272187869266,0.0,3.658845383570942,True,7
R,hicp_CP11203_IE|diff|1,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IE,10,6,1Q25,2Q26,0.05393830270398745,0.8731268731268731,3.4091471664238346,3.804905810571686,0.8959872691070929,1.4104902287680114,3.674279907647065,0.0,-0.006878746594003726,False,3
R,hicp_CP11203_IT|level|0,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.2686556790985688,0.3646353646353646,1.618546923148098,1.1953491957378053,1.3540369031235953,1.4365390924077852,1.785062428053653,0.0,-0.06289985829481354,True,14
R,hicp_CP11203_IT|level|0,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.2686556790985688,0.34565434565434566,1.618546923148098,1.1953491957378057,1.3540369031235946,1.4365390924077852,1.785062428053653,0.0,-0.06289985829481354,True,10
R,hicp_CP11203_IT|level|0,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.6098821885143575,0.059940059940059943,1.6465311129572167,0.8800382378634493,1.8709767850027215,1.459291530570956,1.9594512751173037,0.0,-0.1868623742750582,False,6
R,hicp_CP11203_IT|level|0,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,-0.28230150907778917,0.26373626373626374,4.825406834725746,1.5901482470130077,3.034564131860011,2.033712050517539,5.579383538757066,0.0,-0.36081066341564483,False,5
R,hicp_CP11203_IT|level|0,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.16261183860055023,0.5804195804195804,1.5705115166860133,1.2041827404336756,1.3042136080777968,1.4155389968221683,1.674619320148104,0.0,-0.01861077707152263,False,4
R,hicp_CP11203_IT|level|0,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.3379887899801233,0.34565434565434566,1.7640512968409015,1.0610225921982968,1.662595414849766,1.5664016809495973,2.026134921765163,0.0,-0.04613516794819909,False,4
R,hicp_CP11203_IT|level|0,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,0.04516626091485321,0.8481518481518482,1.6214039768556452,1.2117395396108763,1.3380796151756538,1.3861738093442704,1.9014411468656587,0.0,0.10491721677713114,True,14
R,hicp_CP11203_IT|level|0,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.039379874670195936,0.8971028971028971,1.403382171041233,1.0190727437282177,1.377116775694581,1.0900752866909784,1.6718102153331438,0.0,0.036158099756451956,True,10
R,hicp_CP11203_IT|level|0,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.3781763930016941,0.26873126873126874,1.3633657797983794,1.0125258693945058,1.3464997004112862,1.0889789715095441,1.631862165057372,0.0,-0.4965787731889681,False,6
R,hicp_CP11203_IT|level|0,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,-0.44117212155306057,0.07992007992007992,2.7723628168229557,1.217983356886803,2.276191050680025,1.8903299477432585,5.315554656384186,0.0,-0.9548030966996636,False,9
R,hicp_CP11203_IT|level|0,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.46510976644012164,0.07992007992007992,1.960845666129706,0.8871114987110015,2.2103711528695897,1.8135543860865846,2.175693131919907,0.0,-0.5398061723357958,True,7
R,hicp_CP11203_IT|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,0.1893200204592663,0.6043956043956044,1.2063441274248048,1.3463853438754791,0.8959872691070929,1.0805585044450157,1.2909356672688852,0.0,0.1751151355726427,False,3
R,hicp_CP11203_IT|level|1,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,0.1780550454751734,0.5594405594405595,5.460283678613067,4.032595910803368,1.3540369031235953,1.6056814587112527,6.0173768874233104,0.0,0.10231037096248351,False,14
R,hicp_CP11203_IT|level|1,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,0.1780550454751734,0.5344655344655345,5.460283678613067,4.032595910803369,1.3540369031235946,1.6056814587112527,6.0173768874233104,0.0,0.10231037096248351,False,10
R,hicp_CP11203_IT|level|1,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.34800396386609656,0.33166833166833165,1.9604178795676843,1.047804491900648,1.8709767850027215,1.6523576270420965,2.317122073945308,0.0,-0.06066252211483535,False,6
R,hicp_CP11203_IT|level|1,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,-0.1529198243944914,0.5264735264735265,4.677233882189071,1.541319833409551,3.034564131860011,2.605303460991179,5.282831378193394,0.0,-0.19279301696043577,False,5
R,hicp_CP11203_IT|level|1,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,0.20703900075082793,0.43656343656343655,4.9838909167313,3.8213762575877133,1.3042136080777968,1.5186697272810659,5.315992038949495,0.0,0.11280485316443296,False,4
R,hicp_CP11203_IT|level|1,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.13521004680329926,0.7112887112887113,1.8567308619999983,1.1167664997847806,1.662595414849766,1.479605622086775,2.1398082562559106,0.0,0.05679594707506169,True,4
R,hicp_CP11203_IT|level|1,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,-0.036103940868346125,0.8891108891108891,1.7657453272239039,1.3196115591314117,1.3380796151756538,1.3388763273327096,2.0706112165616366,0.0,-0.026831180388326062,False,14
R,hicp_CP11203_IT|level|1,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.03585092867517633,0.9000999000999002,2.1754925002068815,1.5797443895849874,1.377116775694581,1.3940386770253574,2.605709562132068,0.0,-0.013116801321247394,False,10
R,hicp_CP11203_IT|level|1,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.5263065637648535,0.12287712287712288,1.3422338599911265,0.996831903921808,1.3464997004112862,1.1625127251126919,1.607885657956446,0.0,-0.8449774073739348,False,6
R,hicp_CP11203_IT|level|1,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,-0.43379052456552736,0.06793206793206794,2.8422306342410972,1.24867841536938,2.276191050680025,1.8367678607262214,5.410256884647484,0.0,-0.8710789240622614,False,9
R,hicp_CP11203_IT|level|1,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.48211405792630774,0.06293706293706294,7.386655226934719,3.341816697772714,2.2103711528695897,1.8279771749758993,9.479744594348668,0.0,-0.490116188029514,True,7
R,hicp_CP11203_IT|level|1,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,0.5330965683496074,0.1048951048951049,0.991379717914069,1.1064662993504815,0.8959872691070929,0.8955422199063438,1.1451221777097274,4.0,0.3515311531586798,False,3
R,hicp_CP11203_IT|diff|0,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.6123353797154557,0.025974025974025976,1.1163417296002576,0.8244544347535844,1.3540369031235953,0.9165184142677208,1.2774483388152726,2.0,-0.3257019845198104,True,14
R,hicp_CP11203_IT|diff|0,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.6123353797154557,0.01998001998001998,1.1163417296002576,0.8244544347535847,1.3540369031235946,0.9165184142677208,1.2774483388152726,2.0,-0.3257019845198104,True,10
R,hicp_CP11203_IT|diff|0,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.4328247860773921,0.24775224775224775,1.7420868061471175,0.9311108615089435,1.8709767850027215,1.4092923707028453,2.0724116928067176,0.0,-0.20231303248126536,True,6
R,hicp_CP11203_IT|diff|0,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,-0.17899516262128534,0.47652347652347654,3.3442949943568623,1.1020676608034,3.034564131860011,3.1162794474803786,3.5982141817228785,0.0,-0.3081971278265499,False,5
R,hicp_CP11203_IT|diff|0,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.5103066727474713,0.06293706293706294,1.1961819768607225,0.9171672258685478,1.3042136080777968,1.021799722264187,1.3626317653891327,0.0,-0.26857102715406034,True,4
R,hicp_CP11203_IT|diff|0,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.30891449801286464,0.3956043956043956,1.6459925950386327,0.9900139145923041,1.662595414849766,1.4333895326826698,1.8968978331144173,0.0,-0.1412182427070864,False,4
R,hicp_CP11203_IT|diff|0,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,0.11130628748491016,0.6523476523476524,1.5550156612479142,1.1621249166431569,1.3380796151756538,1.3780754138847078,1.8283525255655537,0.0,0.2506092641696078,True,14
R,hicp_CP11203_IT|diff|0,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.002589223651276971,0.99000999000999,1.4141597805143826,1.0268989569175195,1.377116775694581,1.121447332761671,1.694107164697003,0.0,0.09188643898737436,True,10
R,hicp_CP11203_IT|diff|0,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,0.10352994983494801,0.7702297702297702,1.3801117189489494,1.0249625146796515,1.3464997004112862,1.1099783975362914,1.667027504967073,0.0,0.33185873071766886,True,6
R,hicp_CP11203_IT|diff|0,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,-0.013841069352653555,0.9500499500499501,2.4601482486073687,1.0808179954281014,2.276191050680025,2.276776900804392,4.441095665575081,0.0,-0.11464751134627615,False,9
R,hicp_CP11203_IT|diff|0,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,0.05199082971784451,0.8511488511488512,2.6127188349862465,1.1820272046141722,2.2103711528695897,2.0869845046675097,3.180296687312285,0.0,0.05940419444657314,False,7
R,hicp_CP11203_IT|diff|0,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.37476309625706133,0.3076923076923077,0.9263766990774321,1.0339172564367172,0.8959872691070929,0.6818309717571972,1.2193411328480082,5.0,-0.18513027719123634,True,3
R,hicp_CP11203_IT|diff|1,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.1449596847552306,0.6363636363636364,2.128611813276811,1.5720485965828315,1.3540369031235953,1.6179216861893264,2.3458680946760517,0.0,-0.07740431989233125,True,14
R,hicp_CP11203_IT|diff|1,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.1449596847552306,0.5914085914085914,2.128611813276811,1.5720485965828321,1.3540369031235946,1.6179216861893264,2.3458680946760517,0.0,-0.07740431989233125,True,10
R,hicp_CP11203_IT|diff|1,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.06965640858292968,0.8491508491508492,1.9118235676209223,1.0218317955335514,1.8709767850027215,1.5216240547397946,2.2967466517269304,0.0,-0.013722126501044941,False,6
R,hicp_CP11203_IT|diff|1,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,0.1227800095710991,0.6083916083916084,3.467163669552945,1.14255738844042,3.034564131860011,3.076889300378194,4.010952200550274,0.0,0.2193567906572105,False,5
R,hicp_CP11203_IT|diff|1,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.044126823469363106,0.9050949050949051,2.066805236697793,1.5847137492637688,1.3042136080777968,1.5700139414399736,2.204215120082777,0.0,-0.017538417485921533,False,4
R,hicp_CP11203_IT|diff|1,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,0.08432946961366712,0.8311688311688312,1.7290543710039008,1.03997301782535,1.662595414849766,1.447559323827366,1.995821184655404,0.0,0.06043550756528585,True,4
R,hicp_CP11203_IT|diff|1,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,0.14093166154651338,0.5714285714285714,1.8957407311809902,1.4167622835597347,1.3380796151756538,1.532895351040851,2.203322963821351,0.0,0.2298444374576281,True,14
R,hicp_CP11203_IT|diff|1,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,0.10511247776043234,0.7072927072927073,1.5118376617895077,1.0978282223212168,1.377116775694581,1.151418641579683,1.7771027625549403,0.0,0.15527712200394175,True,10
R,hicp_CP11203_IT|diff|1,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,-0.014420896211652193,0.955044955044955,1.4196059744777578,1.054293568757677,1.3464997004112862,1.0308448198367388,1.6595371207906886,0.0,0.0007104940968050667,True,6
R,hicp_CP11203_IT|diff|1,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments IT,18,14,1Q23,2Q26,-0.0077783692853320326,0.9760239760239761,2.3815083884056323,1.046269111590674,2.276191050680025,2.2072881246044513,4.373429292800845,0.0,-0.0387369259432516,False,9
R,hicp_CP11203_IT|diff|1,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments IT,14,10,1Q24,2Q26,-0.2545518213580082,0.33666333666333664,4.302722763542929,1.9466064592622674,2.2103711528695897,2.8463894532123866,5.210462752036887,0.0,-0.3450210461009832,True,7
R,hicp_CP11203_IT|diff|1,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments IT,10,6,1Q25,2Q26,0.3448693309549954,0.3156843156843157,0.9060449111840537,1.0112252064552032,0.8959872691070929,0.687502442609412,1.181280405527702,5.0,0.1401661480576958,False,3
R,hicp_CP11203_PL|level|0,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments PL,14,10,1Q24,2Q26,-0.3414812216833629,0.24275724275724275,1.6736391710152854,1.2360366007413885,1.3540369031235953,1.5135694843315297,1.8456705765863584,0.0,-0.06706400066416868,False,14
R,hicp_CP11203_PL|level|0,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments PL,14,10,1Q24,2Q26,-0.3414812216833629,0.2137862137862138,1.6736391710152854,1.236036600741389,1.3540369031235946,1.5135694843315297,1.8456705765863584,0.0,-0.06706400066416868,False,10
R,hicp_CP11203_PL|level|0,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments PL,10,6,1Q25,2Q26,-0.3013583256170382,0.39760239760239763,1.8427518653597355,0.9849143400018483,1.8709767850027215,1.4835334021341262,2.18761716218743,0.0,-0.10129746007574805,False,6
R,hicp_CP11203_PL|level|0,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments PL,18,14,1Q23,2Q26,-0.08957091648664828,0.7592407592407593,3.1867115103391406,1.0501381324855612,3.034564131860011,2.8737383749069583,3.599933501062714,0.0,-0.06184851066592527,True,5
R,hicp_CP11203_PL|level|0,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments PL,14,10,1Q24,2Q26,-0.20140788038604163,0.4865134865134865,1.6449372865718281,1.2612483694263883,1.3042136080777968,1.5058938225966372,1.7521655654599426,0.0,-0.02947565720998327,False,4
R,hicp_CP11203_PL|level|0,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments PL,10,6,1Q25,2Q26,-0.008981951548630096,0.98001998001998,1.7359354460479568,1.0441117728000098,1.662595414849766,1.474677100384443,1.9597805498119445,0.0,0.0493706304486908,True,4
R,hicp_CP11203_PL|level|0,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments PL,18,14,1Q23,2Q26,-0.4887584936780774,0.03996003996003996,1.2911980936883236,0.9649635784331294,1.3380796151756538,1.1127704756522496,1.5165841540573624,0.0,-0.2927782206841348,True,14
R,hicp_CP11203_PL|level|0,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments PL,14,10,1Q24,2Q26,-0.41121409325528036,0.15284715284715283,1.361504038937943,0.9886627357736141,1.377116775694581,1.1265595509116895,1.6028202664693298,0.0,-0.2394902002200925,False,10
R,hicp_CP11203_PL|level|0,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments PL,10,6,1Q25,2Q26,-0.3030539555969325,0.35864135864135865,1.3633192688023215,1.012491327243443,1.3464997004112862,1.1148254284575312,1.606700243750672,0.0,-0.4052079513455792,False,6
R,hicp_CP11203_PL|level|0,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments PL,18,14,1Q23,2Q26,0.3292639966565634,0.19080919080919082,2.225790890051575,0.9778576756053089,2.276191050680025,2.078504806372979,4.110565974644305,0.0,0.36231110024893426,False,9
R,hicp_CP11203_PL|level|0,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments PL,14,10,1Q24,2Q26,0.7462617021729765,0.000999000999000999,1.734186578079531,0.7845680467862342,2.2103711528695897,0.9361247292908115,2.2264961548475988,1.0,0.49229599131061946,True,7
R,hicp_CP11203_PL|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments PL,10,6,1Q25,2Q26,0.30625841095265827,0.42857142857142855,1.1031602190013765,1.2312230955030694,0.8959872691070929,0.874159555944537,1.2603276912210486,1.0,0.15422402164445437,False,3
R,hicp_CP11203_PL|level|1,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments PL,14,10,1Q24,2Q26,-0.4640301756938917,0.08691308691308691,2.0234697314177983,1.494397772135977,1.3540369031235953,1.50920245472123,2.2248258791613593,0.0,-0.09297288749102052,False,14
R,hicp_CP11203_PL|level|1,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments PL,14,10,1Q24,2Q26,-0.4640301756938917,0.1008991008991009,2.0234697314177983,1.4943977721359776,1.3540369031235946,1.50920245472123,2.2248258791613593,0.0,-0.09297288749102052,False,10
R,hicp_CP11203_PL|level|1,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments PL,10,6,1Q25,2Q26,-0.3821863941888954,0.25374625374625376,1.9074299276160636,1.019483482053621,1.8709767850027215,1.6064440584902049,2.24334140802,0.0,-0.10605865619652607,False,6
R,hicp_CP11203_PL|level|1,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments PL,18,14,1Q23,2Q26,-0.3677239416822721,0.11788211788211789,2.889918839769091,0.9523340796879911,3.034564131860011,2.534872935628797,3.2664554174694036,0.0,-0.27384639089857593,True,5
R,hicp_CP11203_PL|level|1,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments PL,14,10,1Q24,2Q26,-0.3210814015730819,0.25874125874125875,2.0035674758765474,1.5362264766041558,1.3042136080777968,1.5958082123387436,2.1339517493523097,0.0,-0.05729657887585433,False,4
