cik,Company Name,SIC,State location,State of Inc,Fiscal Year End
1027207,EPIQ SYSTEMS INC,7371,KS,MO,1231
1027362,SYNPLICITY INC,7372,CA,CA,1231
1037834,CROSSWORLDS SOFTWARE INC,7372,CA,,
1041403,CORILLIAN CORP,7372,OR,OR,1231
1042134,CHORDIANT SOFTWARE INC,7372,CA,DE,0930
1045739,"ETELOS, INC.",7372,CA,DE,1231
1047262,EXE TECHNOLOGIES INC,7371,TX,DE,1231
1062606,"KNOVA SOFTWARE, INC.",7372,CA,DE,1231
1064648,LOUDEYE CORP,7371,WA,DE,1231
1077170,KNOWLEDGEMAX INC,7372,VA,DE,1231
1077814,BLUE MARTINI SOFTWARE INC,7372,CA,,
1085586,INTERLAND INC,7374,GA,MN,
1088724,INFORMAX INC,7371,MD,DE,1231
1091226,NUMERICAL TECHNOLOGIES INC,7372,CA,DE,1231
1094895,SOAPSTONE NETWORKS INC.,7372,MA,DE,1231
1096352,HOLLYWOOD CASINO SHREVEPORT,7011,TX,LA,1231
1096353,SHREVEPORT CAPITAL CORP,7011,TX,LA,1231
1096473,EXTENSITY INC,7372,CA,DE,1231
1097641,724 SOLUTIONS INC,7372,A6,,1231
1098574,FIREPOND INC,7371,MA,DE,1031
1098803,APROPOS TECHNOLOGY INC,7372,IL,,
1098937,EPRISE CORP,7370,MA,DE,1231
1099674,ARTEMIS INTERNATIONAL SOLUTIONS CORP,7372,CA,DE,1231
1100969,"ASIAINFO-LINKAGE, INC",7372,F4,DE,1231
1101757,OTG SOFTWARE INC,7372,MD,DE,1231
1102542,SCO GROUP INC,7372,UT,DE,1031
1103013,PEC SOLUTIONS INC,7370,VA,DE,1231
1103354,SIGNALSOFT CORP,7372,CO,DE,1231
1104188,SOHU COM INC,7374,F4,DE,1231
1105841,CLICKSOFTWARE TECHNOLOGIES LTD,7372,L3,L3,1231
1106842,SEEBEYOND TECHNOLOGY CORP,7372,CA,CA,1231
1107749,BLUE ZONE INC,7370,A1,NV,1231
1108915,GENOMICA CORP /DE/,7371,CO,DE,1231
1110794,GENUITY INC,7370,MA,DE,1231
1111001,CORIO INC,7371,CA,DE,1231
1111345,SPEECHWORKS INTERNATIONAL INC,7372,MA,DE,1231
1111553,PRECISE SOFTWARE SOLUTIONS LTD,7372,,,1231
1111665,TELECOMMUNICATION SYSTEMS INC /FA/,7372,MD,MD,1231
1114999,RADVIEW SOFTWARE LTD,7372,L3,,
893816,INFOCROSSING INC,7374,NJ,DE,1231
944950,CLICKACTION INC,7372,CA,DE,1231
1004874,NET GENESIS CORP,7372,MA,DE,1231
1028442,SEQUOIA SOFTWARE CORP,7372,MD,MD,1231
1034397,VERSATA INC,7372,CA,DE,1031
1040853,PHARSIGHT CORP,7372,CA,CA,0331
1100813,OPSWARE INC,7372,CA,DE,0131
1101147,VIRAGE INC,7371,CA,DE,1231
1102448,DIRECTV BROADBAND INC,7370,CA,DE,1231
1102556,NUANCE COMMUNICATIONS,7372,CA,CA,1231
1104017,I MANY INC,7372,ME,DE,1231
1106737,INTACTA TECHNOLOGIES INC,7371,GA,NV,1231
1107050,CLICK COMMERCE INC,7372,IL,,1231
1108800,ZYDANT CORP,7374,TX,NV,0228
1108924,OPNET TECHNOLOGIES INC,7372,MD,DE,0331
1109740,CATUITY INC,7371,MI,DE,1231
1110700,AVANTGO INC,7371,CA,,
1113129,VELOCITYHSI INC,7370,CA,DE,1231
1114040,VALICERT INC,7371,CA,DE,1231
1122787,NAPSTER INC,7371,CA,DE,1210
1125536,CONVERA Corp,7372,VA,DE,0131
904350,"Balincan USA, Inc.",7374,K3,DE,1231
909725,BUCKHEAD AMERICA CORP,7011,GA,DE,1231
1001279,INTERNET AMERICA INC,7374,TX,TX,0630
1097002,EVOLVE SOFTWARE INC,7372,CA,DE,0630
1126499,CRYSTAL DECISIONS INC,7372,CA,DE,0630
81350,BLINK LOGIC INC.,7372,CA,NV,1231
894738,EASYLINK SERVICES INTERNATIONAL CORP,7371,GA,DE,0731
944702,SIMPLEX SOLUTIONS INC,7371,CA,DE,0930
1041418,LOGICVISION INC,7372,CA,DE,1231
1045280,"ON2 TECHNOLOGIES, INC.",7372,NY,DE,1231
1050715,AIRTRAN AIRWAYS INC,4512,FL,DE,1231
1105519,RADVISION LTD,7372,L4,,1231
1121936,VERISITY LTD,7372,CA,,1231
1142257,MERISTAR HOSPITALITY FINANCE CORP,7011,MD,,1231
1142258,MERISTAR HOSPITALITY OPERATING PARTNERSHIP LP,7011,MD,DE,1231
1160294,HERBST GAMING INC,7011,NV,NV,1231
1009463,GLOBAL MED TECHNOLOGIES INC,7372,CO,CO,1231
1056673,FACTUAL DATA CORP,7374,CO,CO,1231
1065034,MAGMA DESIGN AUTOMATION INC,7372,CA,DE,0430
1121980,HPL TECHNOLOGIES INC,7372,CA,DE,0331
831297,V GPO INC,7011,FL,FL,1231
834208,NAVTEQ CORP,7372,IL,DE,1231
855103,FAIRFIELD INN BY MARRIOTT LTD PARTNERSHIP,7011,MA,DE,1231
890784,RAMP CORP,7370,NY,DE,1231
907237,TDK MEDIACTIVE INC,7372,CA,DE,0331
1002902,VELOCITY EXPRESS CORP,4513,X1,DE,0701
1132809,BAM ENTERTAINMENT INC,7372,CA,,
1141517,"LAWSON SOFTWARE AMERICAS, INC",7372,MN,DE,
1142701,UNITED ONLINE INC,7370,CA,DE,1231
732775,FLIGHT INTERNATIONAL GROUP INC,4522,VA,GA,1231
906192,"SRA INTERNATIONAL, INC.",7370,VA,VA,0630
1092753,SVC FINANCIAL SERVICES INC,7372,CA,CO,1231
1157624,NASSDA CORP,7372,CA,DE,0930
1166220,"LYRIS, INC.",7372,CA,,0630
1035656,PLUMTREE SOFTWARE INC,7371,CA,DE,1231
1057257,DIGITAL FUSION INC/NJ/,7370,AL,DE,1231
1108507,PRINTCAFE SOFTWARE INC,7372,PA,DE,1231
1110648,"IMAGE PROTECT, INC.",7372,CA,DE,1231
1121648,OPTICNET INC,7370,CA,,
1139570,"SUBAYE, INC.",7374,CA,,1231
1139650,ALTIRIS INC,7372,UT,DE,1231
1144331,EXPRESSJET HOLDINGS INC,4512,TX,DE,1008
1168409,RFS PARTNERSHIP LP,7011,FL,,
1171078,SILVER LEGACY CAPITAL CORP,7011,NV,,
1171079,CIRCUS & ELDORADO JOINT VENTURE,7011,NV,,
1183941,ACTIVIDENTITY CORP,7372,CA,DE,0930
1070630,THINKPATH INC,7370,,A6,1231
1088734,RIVER HAWK AVIATION INC,4512,MI,NV,1231
1096958,OPENTV CORP,7371,,,1231
1107721,ACTIVCARD SA,7372,I0,,
822998,ETOTALSOURCE INC,7372,CO,CO,1231
1026448,IMPAC MEDICAL SYSTEMS INC,7372,CA,,
852437,RAND WORLDWIDE INC,7372,MD,DE,0630
1035748,CALLIDUS SOFTWARE INC,7371,CA,DE,1231
1053374,IPASS INC,7374,CA,DE,1231
1091938,"EDENTIFY, INC.",7372,PA,NV,1231
1114084,INTERVIDEO INC,7372,CA,CA,1231
1117119,KINTERA INC,7372,CA,,1231
1160241,DIGITALNET HOLDINGS INC,7371,VA,DE,1231
1166291,PINNACLE AIRLINES CORP,4512,TN,DE,1231
1173495,ORBITZ INC,4700,IL,DE,1231
1181232,SIRVA INC,4700,IL,DE,1231
1226932,TRUMP CASINO HOLDINGS LLC,7011,,,
1230634,VESTIN FUND III LLC,6531,NV,,1231
1260167,"Travelport, LP",7374,GA,DE,1231
873538,OPEN SOLUTIONS INC,7372,CT,DE,1231
1263810,EVERGREEN HOLDINGS INC,4522,OR,OR,0228
1265092,TRUST CREATED FEBRUARY 25 1986,4522,OR,,
735993,BAKBONE SOFTWARE INC,7372,CA,A6,0331
1178056,PALMSOURCE INC,7372,CA,DE,1231
1071411,"Fusion Connect, Inc.",7372,GA,DE,1231
1084182,IMMEDIATEK INC,7372,TX,NV,1231
1087934,"inContact, Inc.",7372,UT,DE,1231
1089638,NESS TECHNOLOGIES INC,7371,L3,,1231
1095277,INTERSECTIONS INC,7374,VA,,1231
1106942,BLACKBOARD INC,7372,DC,DE,1231
1111247,RIGHTNOW TECHNOLOGIES INC,7372,MT,MT,1231
1112422,MOTIVE INC,7372,TX,DE,1231
1121439,EMAGEON INC,7372,AL,,1231
1125011,KANBAY INTERNATIONAL INC,7371,IL,,
1142512,ZIPREALTY INC,6531,CA,,1231
1159154,REPUBLIC AIRWAYS HOLDINGS INC,4512,IN,DE,1231
1264388,ALPHASMART INC,7371,CA,DE,1231
1282607,COLONY RESORTS LVH ACQUISITIONS LLC,7011,,NV,1231
1288776,GOOGLE INC.,7370,CA,DE,1231
1294538,"Great Wolf Resorts, Inc.",7011,WI,DE,1231
1297735,American Casino & Entertainment Properties LLC,7011,NV,DE,1231
1306051,"GTA-IB, LLC",7011,SC,FL,1231
1006459,Timios National Corp,6531,VA,DE,1231
1269977,ATLANTIC COAST ENTERTAINMENT HOLDINGS INC,7011,NJ,NJ,1231
1281657,BH RE LLC,7011,NV,NV,1231
1016082,"APPIAN, INC.",7372,UT,NV,1231
1269132,SUMTOTAL SYSTEMS INC,7372,CA,DE,1231
103501,"MVP Network, Inc.",7372,MO,NV,1231
1138804,UNICA CORP,7372,MA,,
1205431,"SSA GLOBAL TECHNOLOGIES, INC",7371,IL,DE,0731
1271805,CENTERGISTIC SOLUTIONS INC,7371,,,
1311926,"SoftBrands, Inc.",7372,MN,DE,1231
1095291,"WEB.COM GROUP, INC.",7372,FL,DE,1231
1114714,KENEXA CORP,7372,PA,,1231
1180638,WYNN LAS VEGAS LLC,7011,NV,NV,1231
1316360,IHS Inc.,7370,CO,DE,1130
1329919,"Vocus, Inc.",7372,MD,DE,1231
1342126,Morgans Hotel Group Co.,7011,NY,DE,1231
1134203,TALEO CORP,7372,CA,DE,1231
1351548,"Frontier Airlines Holdings, Inc.",4512,CO,DE,0331
1344632,"Lawson Software, Inc.",7372,MN,DE,0531
1336262,SouthPeak Interactive CORP,7372,VA,DE,1231
96057,"Kratos Technology & Training Solutions, Inc.",7372,CA,CA,0318
1004608,PINNACLE DATA SYSTEMS INC,7371,OH,OH,1231
1166463,VISICU INC,7372,MD,DE,1231
1284609,"SUMMIT HOTEL PROPERTIES, LLC",7000,SD,SD,1231
1328208,"Golden Gate Partners, Inc.",6531,CA,DE,1231
1338401,Clark Holdings Inc.,4700,NJ,DE,1229
1342960,DIVX INC,7371,CA,,1231
1353209,"LoopNet, Inc.",6531,CA,DE,0430
1357525,"Omniture, Inc.",7372,UT,DE,1231
1367705,"MEDecision, Inc.",7371,PA,PA,1231
1370314,"Double-Take Software, Inc.",7372,MA,DE,1231
1375557,"Guidance Software, Inc.",7372,CA,,1231
796655,ANTS SOFTWARE INC,7371,GA,DE,1231
934306,CONVERSION SERVICES INTERNATIONAL INC,7370,NJ,DE,1220
1105360,"SALARY. COM, INC.",7372,MA,DE,0331
1303849,"Avantair, Inc",4522,FL,DE,0630
1324245,"SOLERA HOLDINGS, INC",7370,TX,DE,0630
1361951,Genemen Inc.,7372,,,
1175685,"BladeLogic, Inc.",7372,MA,DE,0930
1032346,IONA TECHNOLOGIES PLC,7372,L2,,1231
1070510,SARS CORP.,7372,WA,NV,1231
1074909,FAB Universal Corp.,7372,PA,CO,1231
1093913,HEALTH SYSTEMS SOLUTIONS INC,7372,NY,NV,1231
1117106,NETSUITE INC,7372,CA,DE,1231
1168195,SOURCEFIRE INC,7374,MD,DE,1231
1168652,HIRERIGHT INC,7374,CA,,1231
1244937,ENERNOC INC,7370,MA,DE,1231
1253955,COMPELLENT TECHNOLOGIES INC,7372,MN,DE,1231
1254419,MEDASSETS INC,7372,GA,DE,1231
1336644,UNIVERSAL TRAVEL GROUP,4700,F4,NV,1231
1350684,"China Information Technology, Inc.",7372,F4,,1231
1374976,"Northport Network Systems, Inc.",7374,WA,WA,1231
1386355,Travelport LTD,4700,GA,D0,1231
1394159,"Orbitz Worldwide, Inc.",4700,IL,DE,1231
1402305,"SuccessFactors, Inc.",7372,CA,DE,1231
1412212,ITRACKR SYSTEMS INC,7372,FL,FL,1231
1418696,"Hard Rock Hotel Holdings, LLC",7011,NV,DE,1231
1076505,Solar Gold Ltd,4700,CA,DE,1231
1103577,"SPARE BACKUP, INC.",7372,CA,DE,1231
1103645,"INNUITY, INC. /UT/",7372,WA,UT,1231
1144225,DECISION DIAGNOSTICS CORP,7371,CA,NV,1231
1165231,"PROCERA NETWORKS, INC.",7371,CA,DE,1231
1283073,Answers CORP,7372,NY,,1231
1289871,MPC CORP,7372,ID,CO,1231
1329548,INFERX CORP,7370,VA,DE,1231
1365832,CYBRA CORP,7372,NY,NY,1231
1377720,CYBERDEFENDER CORP,7372,CA,CA,1231
1397183,"Iveda Solutions, Inc.",7372,AZ,NV,1231
1398633,POLAR WIRELESS CORP.,7372,A6,NV,1231
1400400,"DemandTec, Inc.",7372,CA,DE,0228
1402371,"ELRAY RESOURCES, INC.",7372,NV,NV,1231
1405419,GULFSTREAM INTERNATIONAL GROUP INC,4512,FL,DE,1231
1020475,"GRANDPARENTS.COM, INC.",7374,NY,DE,1231
1048501,"XFormity Technologies, Inc.",7372,IL,TX,1231
1301843,QUANTUM SOLAR POWER CORP.,7372,A1,,0630
1311369,China Infrastructure Investment CORP,4700,F4,NV,0630
1368582,ArcSight Inc,7372,CA,DE,0430
1401300,"Tropicana Entertainment, LLC",7011,KY,DE,1231
1403739,SONNEN Corp,7370,FL,NV,0630
1409136,"Yippy, Inc.",7372,,,0531
1412339,"Silver Star Capital Holdings, Inc.",7000,FL,FL,0630
1413990,Portlogic Systems Inc.,7372,A6,NV,0531
907127,MEDCOM USA INC,7372,CA,DE,0630
1003739,"Advanced Resources Group, Ltd.",7372,NJ,DE,1231
1072935,UC Hub Group Inc,7372,CA,NV,0731
1107998,CLICKER INC.,7374,CA,NV,0831
1114936,UMeWorld Ltd,7372,K3,D8,0930
1213106,Jetblack Corp,7370,OR,NV,0831
1286839,"Collexis Holdings, Inc.",7372,SC,,1231
1301704,Go-Page Corp,7372,NV,,0630
1328769,"AISystems, Inc.",7372,DE,,1231
1342792,WORLDWIDE STRATEGIES INC,7372,FL,NV,0731
1353371,"Pro Travel Network, Inc",4700,,,
1371534,Gold Dynamics Corp.,7372,NV,NV,0731
1380856,APRECIA INC,7372,CT,CT,
1383088,CYTTA CORP.,7372,NV,NV,0930
1391798,"Gamzio Mobile, Inc.",7372,NV,NV,1231
1393548,ClickStream Corp,7374,CA,NV,0930
1410708,Emo Capital Corp.,7370,F4,NV,0731
1415602,"John Bordynuik, Inc",7372,A6,DE,0930
1416682,"Verecloud, Inc.",7371,CO,NV,0630
1417299,TenantWIZ Software Corp.,7372,CA,NV,0831
1418452,"Blink Technologies, Inc.",7374,NV,NV,1231
1419582,BLUE SPHERE CORP.,7370,NC,NV,1231
1424030,Liberty Coal Energy Corp.,7370,CA,,0930
820380,INTERNATIONAL AUTOMATED SYSTEMS INC,7372,UT,UT,0630
1009479,AMERICAN TONERSERV CORP.,7370,CA,DE,1231
1058786,ONLINE VACATION CENTER HOLDINGS CORP,4700,FL,,1231
1092807,ALPINE AIR EXPRESS INC/DE,4522,UT,DE,0630
1102709,FORMCAP CORP.,7372,WA,NV,1231
1107694,"RACKSPACE HOSTING, INC.",7370,TX,,1231
1121793,"JAGGED PEAK, INC.",7372,FL,NV,1230
1128790,QWICK MEDIA INC.,7372,A1,E9,1231
1141590,"Playlogic Entertainment, Inc.",7372,P7,DE,1231
1156337,INTERNATIONAL CARD ESTABLISHMENT INC,7372,CA,DE,1231
1265521,HEALTHMED SERVICES LTD,7374,CA,NV,1231
1268904,ETRIALS WORLDWIDE INC.,7372,NC,,1231
1288496,"EdgeWave, Inc.",7372,CA,DE,0831
1311185,"New Taohuayuan Culture Tourism Co., Ltd.",7011,F4,NV,1231
1321099,"DigitalPost Interactive, Inc.",7374,CA,NV,1231
1337615,China Intelligence Information Systems Inc.,7372,2N,NV,1231
1341470,"Banks.com, Inc.",7370,CA,FL,1231
1349274,Betawave Corp.,7374,CA,DE,1231
1350773,KITARA MEDIA CORP.,7374,NJ,DE,1231
1354027,"SkyShop Logistics, Inc.",4513,FL,NV,1231
1365359,"HYDRO POWER TECHNOLOGIES, INC.",7372,A6,NV,0930
1384365,"RAADR, INC.",7371,AZ,NV,1231
1390072,"Generation Zero Group, Inc.",7374,NC,,1231
1391723,"LEONE ASSET MANAGEMENT, INC.",7371,FL,NV,1231
1392448,"Midas Medici Group Holdings, Inc.",7372,NY,,1231
1393935,"Thinspace Technology, Inc.",7372,FL,DE,1231
1397951,"Cybergy Holdings, Inc.",7372,CO,NV,1231
1398004,SaveDaily Inc,7372,CA,NV,0506
1402364,"Ultimate Escapes, Inc.",7011,FL,DE,1231
1404212,ALLIED AMERICAN STEEL CORP.,6531,PA,NV,1231
1421481,"FUTUREIT, INC.",7372,L3,DE,1231
1421538,"Infinity Augmented Reality, Inc.",7372,NY,NV,0831
1421766,Ceelox Inc.,7372,KS,,1231
1424988,"SpectrumDNA, Inc.",7370,UT,DE,1231
1427639,ADEN SOLUTIONS INC.,4700,A6,NV,1231
1430452,Pansoft CO LTD,7371,F4,D8,0630
1433269,Diligent Corp,7372,NY,DE,1231
1434620,"ILG, LLC",6531,FL,DE,1231
1434830,GMS Capital Corp.,7372,A8,FL,1231
1435615,Opera Jet International Ltd,4522,G4,DE,1231
1440760,"China Network Media, Inc.",7374,F4,DE,1231
18530,"SCRYPT, INC.",7374,TX,NV,1210
277905,"American Retail Group, Inc.",7372,NV,NV,1231
314197,GO EZ Corp,7374,FL,DE,1231
355627,CTI GROUP HOLDINGS INC,7372,IN,DE,1231
716778,SPO Global Inc,7372,CA,DE,1231
852766,"YTB International, Inc.",4700,IL,DE,1231
876134,"Redify Group, Inc.",7372,UT,,1231
918543,CASTLE GROUP INC,7011,HI,,1231
920707,"MAKEMUSIC, INC.",7372,MN,MN,1231
922658,ZI CORP,7372,A0,,1231
925043,ADVANT E CORP,7372,OH,DE,1231
1049505,US DATAWORKS INC,7372,TX,NV,0331
1092448,"NUMOBILE, INC.",7372,KY,,1231
1096088,ONE VOICE TECHNOLOGIES INC,7372,CA,NV,1231
1096857,"DOCUMENT CAPTURE TECHNOLOGIES, INC.",7372,CA,,0831
1098875,Bay Acquisition Corp.,7372,NY,NV,1231
1099509,VERTICAL COMPUTER SYSTEMS INC,7372,TX,DE,1231
1101865,"Net Medical Xpress Solutions, Inc.",7372,NM,NV,1231
1116198,Sunrise Solar CORP,7011,TX,NV,1231
1126003,ALTERNET SYSTEMS INC,7372,FL,NV,1231
1141673,"Intelligent Living America, Inc.",7374,GA,,1231
1145906,HEREUARE INC,7370,CA,DE,1231
1156784,"CoroWare, Inc,",7372,WA,DE,1231
1160084,LOCATEPLUS HOLDINGS CORP,7374,MA,,
1293330,"Net Element, Inc.",7374,FL,DE,1231
1294614,First Capital China Corp,7374,F4,,1231
1300867,ON4 COMMUNICATIONS INC.,7372,NY,DE,0228
1310893,BLUESKY SYSTEMS CORP,6531,MA,,1231
1326652,"IndiePub Entertainment, Inc.",7372,OH,DE,1231
1326853,ANALYTICA BIO-ENERGY CORP,7372,A6,DE,1231
1335239,Epazz Inc,7372,IL,,1231
1341997,Optimum Interactive (USA) Ltd.,7372,CA,DE,1231
1357939,"Proper Power & Energy, Inc.",7372,FL,DE,1231
1374135,"BioCube, INC.",4522,NY,DE,0131
1375911,"ISDERA NORTH AMERICA, INC.",4700,F4,NV,1231
1388295,"WebSafety, Inc.",7374,CA,NV,1231
1420419,"Tech Power, Inc.",7374,CA,NV,1231
1421100,"Propalms, Inc.",7372,X0,NV,0131
1424328,MULTIMEDIA PLATFORMS INC.,7372,FL,NV,1231
1428529,Sonasoft CORP,7370,CA,CA,1231
1430683,National Asset Recovery Corp.,7374,FL,NV,1231
1434111,"MEDIA TECHNOLOGIES, INC.",7374,CA,NV,1231
1435736,"Farm Lands of Africa, Inc.",7372,K7,NV,1231
1435772,AMICO GAMES CORP.,7372,A6,NV,0831
225501,"MEDLINK INTERNATIONAL, INC.",7372,NY,DE,1231
53320,STRATEGIC INTERNET INVESTMENTS INC,7372,MT,DE,1231
747435,"ALUF HOLDINGS, INC.",7374,FL,NV,1231
828940,"SANTEON GROUP, INC.",7374,VA,DE,1231
829117,SAFE TECHNOLOGIES INTERNATIONAL INC,7370,FL,DE,1231
838796,"Kiwibox.Com, Inc.",7372,NJ,DE,1231
846718,CONSULIER ENGINEERING INC,7372,FL,FL,1231
855743,QUERYOBJECT SYSTEMS CORP,7372,NY,DE,1231
869187,BALTIA AIR LINES INC,4512,NY,NY,1231
1106645,DEBT RESOLVE INC,7372,NY,DE,1231
13055,LEFT BEHIND GAMES INC.,7372,HI,HI,0331
1309053,Red Mile Entertainment Inc,7372,CA,,0331
1328670,"CrowdGather, Inc.",7374,CA,NV,0430
1332572,"eCareer Holdings, Inc.",7374,FL,NV,1231
1372167,"Pan Ocean Container Supplies, Ltd.",7372,F4,NV,0430
1412130,"Dot VN, Inc.",7370,CA,DE,1231
1445356,"Muscato Group, Inc.",7372,FL,NV,1231
934868,PROGINET CORP,7372,NY,DE,0731
1020477,"Rotate Black, Inc.",7011,MI,NV,0331
1324152,"PrimeCare Systems, Inc.",7372,VA,DE,0630
1335002,Exobox Technologies Corp.,7372,NV,FL,0731
1341995,"Virtual Medical Centre, Inc.",7374,C3,NV,0630
1381341,ecoTECH Energy Group Inc.,4700,WA,NV,1231
1403997,Leaplab Corp,7370,AZ,,0731
1415305,First Liberty Power Corp,7370,NV,,0731
1415605,Qornerstone Inc.,7374,U0,NV,0630
1415751,Guar Global Ltd.,7372,TX,NV,0731
1446120,"Estate Vault, Inc.",7372,A5,NV,1130
1448780,MobileBits Holdings Corp,7372,FL,NV,1031
700998,COMPUMED INC,7374,CA,DE,0930
1027235,Square Chain Corp.,7372,NV,NV,0331
1121795,GHST World Inc.,7372,NY,DE,0630
1337272,SunGard,7372,PA,DE,1231
1337274,SUNGARD CAPITAL CORP II,7374,PA,DE,1231
1341878,"B-Scada, Inc.",7372,FL,DE,1031
1379699,Digital Development Group Corp,7372,CA,NV,1231
1411460,UBIQUITECH SOFTWARE CORP,7372,NV,,0831
1428669,"SolarWinds, Inc.",7372,TX,DE,1231
1450708,"Aurum, Inc.",7372,C3,DE,1031
1451598,"Thwapr, Inc.",7372,NY,NV,1130
1454719,Convenience TV Inc.,6531,CA,NV,0331
1462506,SunGame Corp,7370,NV,DE,1231
1468516,AOL Inc.,7374,NY,DE,1231
1469433,Ancestry.com Inc.,7374,UT,DE,1231
1476246,Tropicana Entertainment Inc.,7011,NV,DE,1231
1448569,"PB PROPERTIES, INC.",6531,NV,NV,1231
1465509,XcelMobility Inc.,7372,CA,NV,1231
1465856,"mBeach Software, Inc.",7372,NY,FL,0430
1466629,"Vacation Home Swap, Inc.",7370,NV,NV,0430
1000459,GREEN ENERGY GROUP INC.,7372,FL,FL,0531
1464766,"Epcylon Technologies, Inc.",7372,A6,NV,0531
1470177,Axiologix Education Corp,7372,NJ,NV,0531
1489256,MyGO Games Holding Co.,7372,CO,FL,0831
1445883,"GIFA, INC.",7370,NV,NV,0331
1086909,"BROADSOFT, INC.",7372,MD,,1231
1096738,EPOCRATES INC,7374,CA,DE,1231
1302849,Ideal Financial Solutions Inc,7372,NV,,1231
1305294,QLIK TECHNOLOGIES INC,7372,PA,DE,1231
1349922,"UNIVERSAL TRACKING SOLUTIONS, INC",7372,AZ,NV,1231
1397867,Global Aviation Holdings Inc.,4522,2Q,DE,1231
1407450,"Convio, Inc.",7372,TX,DE,1231
1441567,MModal Inc.,7374,TN,DE,1231
1476638,"Rackwise, Inc.",7372,CO,NV,1231
1479046,"Tropicana Las Vegas Hotel & Casino, Inc.",7011,NV,DE,1231
1481218,"Massive Interactive, Inc.",7374,X0,NV,1231
1485589,Nevada Property 1 LLC,7011,NV,DE,1231
1485933,Trunkbow International Holdings Ltd,7372,F4,NV,1231
1487347,Santaro Interactive Entertainment Co,7374,NV,NV,1231
1487685,"Greektown Superholdings, Inc.",7011,MI,DE,1231
1487941,"WITH, INC.",7371,CA,,1231
1488075,"IntraLinks Holdings, Inc.",7372,NY,DE,1231
1490346,"GXS Worldwide, Inc.",7372,MD,DE,1231
1492151,"World Moto, Inc.",7372,W1,NV,1231
1499268,Affinity Gaming,7011,NV,NV,1231
1503579,Station Casinos LLC,7011,NV,NV,1231
725876,Function(x) Inc.,7370,NY,DE,0630
1456090,"Game Plan Holdings, Inc.",7374,MA,NV,1231
1458868,HYPERERA INC,7370,CT,NV,1231
1498284,PROSALUTIS HOLDINGS INC.,7370,A1,A1,1231
1501919,SSI Investments II Ltd,7372,NH,L2,0131
1492683,"FrogAds, Inc.",7374,CA,NV,1231
1493040,"NEW MEDIA INSIGHT GROUP, INC.",7374,AZ,NV,0430
1495850,Makism 3D Corp.,7372,X0,NV,0630
1499034,RARUS TECHNOLOGIES INC,7374,NY,NV,0630
1499274,Imerjn Inc.,7374,NV,NV,0731
1500904,"Rowl, Inc.",7374,CA,NV,1231
1503985,"ORANGEHOOK, INC.",7372,MN,FL,1231
1084817,RESPONSYS INC,7372,CA,DE,1231
1163932,ACTIVE NETWORK INC,7372,CA,DE,1231
1182325,TANGOE INC,7372,CT,DE,1231
1271024,LINKEDIN CORP,7370,CA,DE,1231
1364962,IMPERVA INC,7372,CA,CA,1231
1366684,HOMEAWAY INC,7374,TX,DE,1231
1451951,FriendFinder Networks Inc.,7370,FL,NV,1231
1462633,"Jive Software, Inc.",7374,CA,DE,1231
1495028,"BASELINE PRODUCTIONS, INC.",4700,AZ,DE,1231
1505611,"DecisionPoint Systems, Inc.",7370,CA,DE,1231
1506295,"VIZCONNECT, INC.",7372,MA,NV,1231
1506302,"Preventia, Inc.",7372,A6,,1231
1507718,"Cubed, Inc.",7371,NV,,1130
1510130,SOUTHERN STATES SIGN Co,7011,L6,NV,1231
1510976,"Apple Green Holding, Inc.",7372,A1,NV,1231
1514149,Billet Finder Inc,7374,A6,NV,0930
1514608,Diamond Resorts Corp,6531,NV,MD,1231
1515353,NOUVEAU VENTURES INC.,7374,CA,NV,1231
1516522,Primco Management Inc.,6531,WA,,1231
1517007,"Marina District Finance Company, Inc.",7011,NJ,NJ,1231
1517008,"Marina District Development Company, LLC",7011,NJ,NJ,1231
1517577,Salient Products Corp,7371,CA,NV,1130
1517591,"TechApp Solutions, Inc.",7371,CA,NV,1130
1517650,"Interactive Intelligence Group, Inc.",7372,IN,IN,1231
1517783,"EVERTEC Group, LLC",7374,PR,PR,1231
1518222,"Bankrate, Inc.",7374,NY,DE,1231
1527705,"ALST Casino Holdco, LLC",7011,DE,DE,1231
1531271,"CityCenter Holdings, LLC",7011,NV,DE,1230
1534463,PAGEFLEX INC.,7372,MA,DE,1231
1330421,Bazaarvoice Inc,7372,TX,TX,0430
1487522,"InnoVision Labs, Inc",7372,L3,NV,1231
1509351,"Eventure Interactive, Inc.",7370,CA,NV,1231
1510891,YSTRATEGIES CORP.,7371,PA,NV,1231
1515115,Soul & Vibe Interactive Inc.,7372,MN,NV,1231
1517653,"X-Factor Communications Holdings, Inc.",7372,NJ,DE,1231
1520047,Immunoclin Corp,7374,X1,NV,0131
1521013,"Pulse Network, Inc.",7372,MA,,0331
1223862,INFOBLOX INC,7374,CA,,0731
1290785,"GLX, Inc.",7372,FL,FL,0531
1515275,Redefy Corp,7374,CO,FL,0331
1522903,"Mobile Vault, Inc.",7371,CA,FL,0531
1525896,"ShopEye, Inc.",7372,CA,CA,0531
1528188,"GOFF, CORP",7374,NV,NV,0630
1528875,"Anpulo Food Development, Inc.",7372,F4,,0630
1539429,CHC Helicopter S.A.,4522,N4,N4,
1498210,"RJD Green, Inc.",7374,OK,NV,0831
