cik,Company Name,SIC,State location,State of Inc,Fiscal Year End
1831096,"Great Elm Group, Inc.",7372,MA,DE,0630
1834376,InnovAge Holding Corp.,8000,CO,DE,0630
1839439,"PAYCOR HCM, INC.",7372,OH,DE,0630
1840920,Tech & Energy Transition Corp,6770,NY,,0331
1860173,Privacy & Value Inc.,7371,NV,WY,0731
55234,KENILWORTH SYSTEMS CORP,7990,NY,NY,1231
731245,PRESIDENTIAL REALTY CORP/DE/,6798,NY,DE,1231
790273,CONECTISYS CORP,3663,WA,CO,0930
926844,China Botanic Pharmaceutical,2834,NY,,1031
29082,DISNEY ENTERPRISES INC,7812,CA,DE,0930
32377,ELIZABETHTOWN GAS CO,4922,NJ,NJ,0930
353944,INTERNATIONAL GAME TECHNOLOGY,3990,NV,NV,0927
861439,AMERICAN MEDICAL HOLDINGS INC,8060,TX,DE,0831
100240,TURNER BROADCASTING SYSTEM INC,4833,GA,GA,1231
100783,UNION CAMP CORP,2621,NJ,VA,1231
100858,UNION LIGHT HEAT & POWER CO,4931,OH,KY,1231
100880,UNION OIL CO OF CALIFORNIA,1311,CA,CA,1231
100893,UNION PLANTERS CORP,6021,TN,TN,1231
100923,UNION TANK CAR CO,3743,IL,DE,1231
101001,"UNITED AIR LINES, INC.",4512,IL,DE,1231
101063,CHIQUITA BRANDS INTERNATIONAL INC,0100,NC,NJ,1231
101265,UNITED ILLUMINATING CO,4911,CT,CT,1231
101320,SUMMIT BANCORP/NJ/,6021,NJ,NJ,1231
101640,U S HOME CORP /DE/,1531,TX,DE,1231
101679,USL CAPITAL CORP/,6172,MI,DE,1231
101839,UNITED TELEPHONE CO OF OHIO,4813,OH,OH,1231
101841,UNITED TELEPHONE CO OF PENNSYLVANIA,4813,PA,PA,1231
101880,CRESTAR FINANCIAL CORP,6021,VA,VA,1231
102237,UPJOHN CO,2834,MI,DE,1231
102379,URS CORP /NEW/,8711,CA,DE,1231
102420,USLIFE CORP,6311,NY,NY,1231
103392,CONTINENTAL CAN CO INC /DE/,3411,NY,DE,1231
103973,Legacy Vulcan Corp.,1400,AL,NJ,1231
10427,BAUSCH & LOMB INC,3851,NY,NY,1026
104669,WARNER LAMBERT CO,2834,NJ,DE,1231
104867,WASHINGTON NATIONAL CORP,6321,IL,DE,1231
104938,WASTE MANAGEMENT HOLDINGS INC,4953,TX,DE,1231
10497,BAYBANKS INC,6022,MA,MA,1231
105006,WJ COMMUNICATIONS INC,3559,CA,DE,1231
105598,WFC HOLDINGS CORP,6021,CA,,
105668,WENDYS INTERNATIONAL INC,5812,OH,OH,1231
105729,"WESCO FINANCIAL, LLC",7359,CA,CA,1231
105839,WEST PENN POWER CO,4911,PA,PA,1231
106135,WESTERN PROPERTIES TRUST,6798,CA,CA,1231
106170,WESTERN MASSACHUSETTS ELECTRIC CO,4911,MA,MA,1231
106413,CBS CORP,4833,NY,PA,1231
106752,ENVIROSOURCE INC,5090,PA,DE,1231
106926,WHITNEY HOLDING CORP,6021,LA,LA,1027
107189,WILLAMETTE INDUSTRIES INC,2621,OR,OR,1231
107203,REXEL INC,5063,FL,NY,1231
107819,WISCONSIN GAS LLC,4922,WI,,1231
107830,WISCONSIN NATURAL GAS CO,4922,WI,WI,1231
107844,WISCONSIN BELL INC,4813,WI,WI,1231
107889,WITCO CORP,2860,CT,DE,1231
108601,WRIGLEY WM JR CO,2060,IL,DE,1231
108703,WYMAN GORDON CO,3460,MA,MA,0331
108721,WYNNS INTERNATIONAL INC,3050,CA,DE,1231
109261,ZENITH NATIONAL INSURANCE CORP,6331,CA,DE,1231
109265,ZENITH ELECTRONICS CORP,3651,IL,DE,1231
109694,OBH LLC,6331,NE,DE,1231
109710,CLARK EQUIPMENT CO /DE/,3537,IN,DE,1231
109758,ARBITRON INC,8700,MD,DE,1231
110430,FRONTIER OIL CORP /NEW/,2911,TX,WY,1231
11107,VERIZON PENNSYLVANIA INC,4813,PA,PA,1231
11860,BETHLEHEM STEEL CORP /DE/,3312,PA,DE,1231
11884,BETZDEARBORN INC,2890,PA,PA,1231
11975,BIC CORP,3950,CT,NY,1231
12355,BLACK & DECKER CORP,3540,MD,MD,1231
12978,MAPLEBY HOLDINGS MERGER Corp,5110,IL,,1229
13390,BOSTON GAS CO,4922,MA,MA,1231
13610,BOWNE & CO INC,2750,NY,DE,1231
14029,BRENCO INC,3562,VA,VA,1231
14060,BRENTON BANKS INC,6021,IA,IA,1231
14407,EASTERN EDISON CO,4911,MA,MA,1231
14957,BRUSH WELLMAN INC,3330,OH,OH,1231
15393,BUREAU OF NATIONAL AFFAIRS INC,2711,VA,DE,0212
15511,BNSF RAILWAY CO,4011,TX,DE,1231
15840,BUTLER MANUFACTURING CO,3448,MO,DE,1231
16422,CALIFORNIA WATER SERVICE CO,4941,CA,CA,1231
16573,CAMBRIDGE ELECTRIC LIGHT CO,4911,MA,MA,1231
16906,CANAL ELECTRIC CO,4911,MA,MA,1231
17109,CAPITAL CITIES ABC INC /NY/,4833,NY,NY,1231
17206,PROVIDIAN CORP,6311,KY,DE,1231
18072,CASCADE NATURAL GAS CORP,4924,WA,WA,0930
18366,CBS BROADCASTING INC,4833,NY,NY,1231
18497,CENCOR INC,6141,KS,DE,1231
18540,CENTRAL & SOUTH WEST CORP,4911,TX,DE,1231
18568,COMPASS BANCSHARES INC,6021,AL,DE,1231
18647,CENTRAL HUDSON GAS & ELECTRIC CORP,4931,NY,NY,1231
18651,CENTRAL ILLINOIS LIGHT CO,4931,IL,IL,1231
18675,CENTRAL MAINE POWER CO,4911,ME,ME,1231
18734,AEP TEXAS CENTRAL CO,4911,OH,TX,1231
18792,CENTRAL TELEPHONE CO,4813,MO,DE,1231
18808,CENTRAL VERMONT PUBLIC SERVICE CORP,4911,VT,VT,1231
18827,EKCO GROUP INC /DE/,3460,NH,DE,0102
19150,CHAMPION INTERNATIONAL CORP,2621,CT,NY,1231
19489,CHASE MANHATTAN CORP,6021,NY,DE,1231
19719,VERIZON WASHINGTON DC INC,4813,DC,NY,1231
19722,VERIZON MARYLAND INC,4813,MD,MD,1231
19724,VERIZON WEST VIRGINIA INC,4813,WV,WV,1231
19725,VERIZON VIRGINIA INC,4813,VA,VA,1231
19731,CANAL Corp,2650,VA,VA,0103
200155,"COLORADO INTERSTATE GAS COMPANY, L.L.C.",4922,TX,DE,1231
200245,Citigroup Global Markets Holdings Inc.,6211,NY,NY,1231
20067,CHRIS CRAFT INDUSTRIES INC,4833,NY,DE,1231
201461,CITY NATIONAL CORP,6021,CA,DE,1231
201493,COLTEC INDUSTRIES INC,3590,NC,PA,1231
201499,COMMERCIAL CREDIT CO,6141,MD,DE,1231
20164,CHRYSLER FINANCIAL CORP,6189,MI,MI,1231
20171,CHUBB CORP,6331,NJ,NJ,1231
202131,HOUSTON INDUSTRIES INC /OLD,4911,TX,TX,1231
202356,KYSOR INDUSTRIAL CORP /MI/,3585,MI,MI,1231
2024,ACE HARDWARE CORP,5070,IL,DE,1231
202763,SYNCOR INTERNATIONAL CORP /DE/,5122,CA,DE,1231
203077,"ST JUDE MEDICAL, LLC",3845,MN,DE,1231
203248,SOUTHERN UNION CO,4922,TX,DE,1231
20388,CIT GROUP INC,6172,NY,NV,0930
20405,CITICORP,6021,NY,DE,1231
205520,KNIGHT RIDDER INC,2711,CA,FL,1226
20740,CLARCOR INC.,3714,TN,DE,1231
20762,PREMCOR REFINING GROUP INC,2911,CT,DE,1231
21267,EL PASO CGP CO LLC,4922,TX,DE,1231
21271,VALERO ENERGY CORP,2911,TX,DE,1231
215419,CHECKPOINT SYSTEMS INC,3669,NJ,PA,1227
215619,DAUPHIN DEPOSIT CORP,6022,PA,PA,1231
216539,MEDIA GENERAL INC,4833,VA,VA,1231
217028,AVENTIS INC,2834,DE,PA,1231
217416,UNITED COMPANIES FINANCIAL CORP,6141,LA,LA,1231
22099,COLUMBIA ENERGY GROUP,4923,VA,DE,1231
22198,COLUMBUS SOUTHERN POWER CO /OH/,4911,OH,OH,1231
22470,COMMERCIAL INTERTECH CORP,3590,OH,OH,1031
225300,EQUITABLE OF IOWA COMPANIES,6311,IA,IA,1231
225463,HUFFY CORP,3949,OH,OH,1231
225971,U S TRUST CORP,6022,NY,NY,1231
22620,COMMONWEALTH GAS CO,4922,MA,MA,1231
22698,COMSAT CORP,4899,MD,DC,1231
22764,TRANSITIONAL HOSPITALS CORP,8060,NV,NV,1130
230463,PXP PRODUCING CO LLC,1311,TX,,1231
230602,TRIANGLE PACIFIC CORP,2400,TX,DE,1231
23304,CONE MILLS CORP,2211,NC,NC,1229
23533,CALMAT CO,1400,CA,DE,1231
23675,Con-way Inc.,4213,MI,DE,1231
23738,CONSOLIDATED NATURAL GAS CO/VA,4923,VA,DE,1231
23752,CONSOLIDATED PAPERS INC,2621,WI,WI,1231
23910,CONSUMERS WATER CO,4941,ME,ME,1231
24011,CONTINENTAL CORP,6331,IL,NY,1231
24058,CONTINENTAL BANK CORP,6021,IL,DE,1231
24186,CONTEL OF CALIFORNIA INC,4813,TX,CA,1231
24454,COOPER INDUSTRIES INC,3640,TX,OH,1231
25095,TRUE VALUE CO,5070,IL,DE,1231
25350,BESTFOODS,2030,NJ,DE,1231
25506,CRAY RESEARCH INC,3571,MN,MN,1231
25600,SPRINGLEAF FINANCE INC,6141,IN,IN,1231
25757,CROMPTON & KNOWLES CORP,2860,CT,MA,1225
25885,CROWN CENTRAL PETROLEUM CORP /MD/,2911,MD,MD,1231
25890,CROWN CORK & SEAL CO INC,3411,PA,PA,1231
26093,CULBRO CORP,2100,NY,NY,1128
2648,AETNA SERVICES INC /CT/,6321,CT,CT,1231
27409,DAYTON & MICHIGAN RAILROAD CO,4011,VA,,1231
275177,CAROLINA TELEPHONE & TELEGRAPH CO,4813,NC,NC,1231
276104,UNC INC,3724,MD,DE,1231
276189,FAIRFIELD COMMUNITIES INC,7000,AR,DE,1231
276235,CENTRAL FIDELITY BANKS INC,6021,VA,VA,1231
276478,GATX RAIL CORP,4700,IL,NY,1231
276641,SPIEGEL INC,5961,IL,DE,0102
276999,MOORE BENJAMIN & CO,2851,NJ,NJ,1231
277158,SEMCO ENERGY INC,4924,MI,MI,1231
277577,NATIONAL INCOME REALTY TRUST,6798,NY,CA,1231
277821,NATIONAL EDUCATION CORP,8200,CA,DE,1231
278041,INTERNATIONAL SHIPHOLDING CORP,4412,LA,DE,1028
278243,LA QUINTA INNS INC,7011,TX,TX,1231
28209,DEPOSIT GUARANTY CORP,6021,MS,MS,1231
28729,VERIZON DELAWARE INC,4813,DE,DE,1231
29854,MAGNA LOMASON CORP,2531,MI,MI,1231
29917,DOW CORNING CORP,2821,MI,MI,1231
29924,DOW JONES & CO INC,2711,NY,DE,1231
3000,AIRBORNE INC /DE/,4513,WA,DE,1231
30067,DRAVO CORP,1400,PA,PA,1231
30099,DRESSER INDUSTRIES INC /DE/,3510,TX,DE,1031
30163,"BNY Mellon Investment Adviser, Inc.",6282,NY,NY,1231
30419,DEX ONE Corp,7310,NC,DE,1231
30547,DUPLEX PRODUCTS INC,2761,IL,DE,1025
30573,DUQUESNE LIGHT CO,4911,PA,PA,1231
30770,DYNCORP,8711,VA,DE,1230
30819,DYNAMICS CORP OF AMERICA,3634,CT,NY,1231
30875,E SYSTEMS INC,3812,TX,DE,1231
30927,EAGLE PICHER INC,3714,AZ,OH,1130
310183,MISSOURI PACIFIC RAILROAD CO/DEL,4011,NE,DE,1231
310431,CBI INDUSTRIES INC /DE/,2810,IL,DE,1231
310433,COMMONWEALTH TELEPHONE ENTERPRISES INC /NEW/,4813,PA,PA,1231
310569,"ANHEUSER-BUSCH COMPANIES, LLC",2082,MO,DE,1231
310823,HARTFORD STEAM BOILER INSPECTION & INSURANCE CO,6331,CT,CT,1231
310979,FIRST BANKS AMERICA INC,6021,CA,DE,1231
311100,JEFFERSON BANKSHARES INC,6022,VA,VA,1231
311259,EASTERN ENTERPRISES,4924,MA,MA,1231
311359,BALLYS PARK PLACE INC,7990,NJ,DE,1231
311871,POPE & TALBOT INC /DE/,2611,OR,DE,1231
31224,EASTERN UTILITIES ASSOCIATES,4911,MA,MA,1231
312667,SPELLING ENTERTAINMENT GROUP INC,7822,CA,DE,1231
31277,EATON CORP,3590,OH,OH,1231
313058,SOUTHDOWN INC,3241,TX,LA,1231
3133,AMSOUTH BANCORPORATION,6022,AL,DE,1231
313478,"HKN, Inc.",1311,TX,DE,1231
31364,ECKERD CORP,5912,FL,DE,0131
313749,LA QUINTA CORP,7011,TX,DE,1231
314423,ROUNDYS SUPERMARKETS INC,5141,WI,WI,1229
314459,CARLYLE REAL ESTATE LTD PARTNERSHIP X,6500,IL,IL,1231
314661,LA QUINTA PROPERTIES INC,7011,TX,DE,1231
314733,HOST MARRIOTT CORP/MD,7011,MD,DE,1229
314890,WICOR INC,4924,WI,WI,1231
315641,FRANKFORT TOWER INDUSTRIES INC,3490,IN,DE,1231
316004,ALCATEL USA INC,3661,TX,DE,1231
31617,EDO CORP,3812,NY,NY,1231
316901,UST CORP /MA/,6022,MA,MA,1231
316909,LIBERTY NATIONAL BANCORP INC /KY/,6021,KY,KY,1231
317833,JACOR COMMUNICATIONS CO,4833,TX,FL,1231
318819,AMERICAN WATER WORKS CO INC,4941,NJ,DE,1231
319735,INDEPENDENT INSURANCE GROUP INC,6311,FL,FL,1231
31986,EL PASO NATURAL GAS CO LLC,4922,TX,,1231
320321,DEVON OEI OPERATING INC,1311,TX,DE,1231
320333,HANOVER DIRECT INC,5961,NJ,,1227
320446,ALIANT COMMUNICATIONS INC,4813,NE,NE,1231
33015,TXU GAS CO,4923,TX,TX,1231
33565,ESSEX GROUP INC,3350,IN,MI,1231
33619,ESTERLINE TECHNOLOGIES CORP,3823,WA,DE,0930
33656,ETHYL CORP,2860,VA,VA,1231
33798,GROSSMANS INC,5211,MA,DE,1231
33837,EVEREST & JENNINGS INTERNATIONAL LTD,3842,MO,DE,1231
3449,ALEXANDER & ALEXANDER SERVICES INC,6411,NY,MD,1231
34501,SAVANE INTERNATIONAL CORP,2320,TX,TX,1031
34616,FARMLAND INDUSTRIES INC,5150,MO,KS,0831
34879,FEDERAL MOGUL CORP/MI/,3714,MI,MI,1231
34891,FEDERAL PAPER BOARD CO INC,2631,NJ,NY,1229
350572,WORTHEN BANKING CORP,6021,AR,AR,1231
350667,CARLYLE REAL ESTATE LTD PARTNERSHIP XI,6500,IL,IL,1231
350847,RIGGS NATIONAL CORP,6021,DC,DE,1231
351116,FREEPORT MCMORAN INC,1000,LA,DE,1231
351145,INTERGRAPH CORP,7373,AL,DE,1231
351155,WEST ONE BANCORP,6021,ID,ID,1231
351238,SAN FRANCISCO CO,6022,CA,DE,1231
351616,ONE VALLEY BANCORP INC,6022,WV,WV,1231
351696,PANENERGY CORP,4922,TX,DE,1231
351825,FIRST NATIONAL BANCORP /GA/,6021,GA,GA,1231
351936,XEROX CREDIT CORP,6159,CT,DE,1231
351979,BURLINGTON NORTHERN INC /DE/,4011,TX,DE,1231
352363,Kate Spade & Co,2330,NY,DE,0630
352510,NORTH FORK BANCORPORATION INC,6022,NY,DE,1231
352942,UNITED TELEVISION INC,4833,CA,DE,1231
352947,ENGELHARD CORP,2810,NJ,DE,1231
352949,FLEMING COMPANIES INC /OK/,5141,TX,OK,1231
353524,IBM CREDIT CORP,6159,NY,DE,1231
354396,USF&G CORP,6331,MD,MD,1231
35469,FIELDCREST CANNON INC,2211,NC,DE,1231
354869,FIRSTMERIT CORP /OH/,6021,OH,OH,1231
354964,HSBC Finance Corp,6141,IL,DE,1231
355069,"Comcast MO of Delaware, LLC",4841,MA,DE,1231
355473,JOHNS MANVILLE CORP /NEW/,3290,CO,DE,1231
355883,BANCORPSOUTH INC/NEW,6022,MS,MS,1231
356050,CU BANCORP,6021,CA,CA,1231
356080,BELO CORP,4833,TX,DE,1231
356981,SUBURBAN BANCORP INC,6022,OH,DE,1231
357019,GATX FINANCIAL CORP,4700,IL,DE,1231
357261,FLORIDA PROGRESS CORP,4911,FL,FL,1231
36032,REGIONS FINANCIAL CORP,6021,AL,DE,1231
36068,FIRST AMERICAN CORP /TN/,6021,TN,TN,1231
36090,BANK ONE CORP /OH/,6021,OH,OH,1231
36161,FIRST CHICAGO CORP,6021,IL,DE,1231
36204,FIRST COMMERCE CORP /LA/,6021,LA,LA,1231
36326,FIRST FINANCIAL MANAGEMENT CORP,7320,GA,GA,1231
36340,PREMIER FINANCIAL SERVICES INC,6022,SC,SC,1231
3650,ALLEGHENY & WESTERN RAILWAY CO,6519,VA,PA,1231
36510,ALLFIRST FINANCIAL INC,6021,MD,DE,1231
36672,BANKBOSTON CORP,6021,MA,MA,1231
36678,STAR BANC CORP /OH/,6021,OH,OH,1231
36703,FIRST OF AMERICA BANK CORP /MI/,6021,MI,MI,1231
3673,"ALLEGHENY ENERGY, INC",4911,PA,MD,1231
36995,WACHOVIA CORP NEW,6021,NC,NC,1231
37032,FIRST VIRGINIA BANKS INC,6022,VA,VA,1231
37076,FIRSTAR CORP /WI/,6021,WI,WI,1231
37115,FISCHER & PORTER CO,3823,PA,PA,1231
37664,SPRINT FLORIDA INC,4813,FL,FL,1231
37748,"Alpha Appalachia Holdings, Inc.",1221,VA,DE,1231
37912,DELHAIZE AMERICA LLC,5411,NC,NC,0102
37931,TRUE NORTH COMMUNICATIONS INC,7311,IL,DE,1231
37941,FOOTHILL GROUP INC,6153,CA,DE,1231
38079,SABINE OIL & GAS CORP,1311,TX,NY,1231
38195,FORT HOWARD CORP,2621,WI,DE,1231
38321,FOSTER WHEELER CORP,1600,NJ,NY,1225
38475,FOURTH FINANCIAL CORP,6021,NC,KS,1231
39547,"MIG, INC.",4812,NC,DE,1231
39677,"AV Homes, Inc.",1531,AZ,DE,1231
40454,BOATMENS BANCSHARES INC /MO,6021,NC,MO,1231
40493,HARCOURT GENERAL INC,5311,MA,DE,1031
40554,GENERAL ELECTRIC CAPITAL CORP,6141,CT,CT,1231
40779,GPU INC /PA/,4911,NJ,PA,1231
40834,GENERAL SIGNAL CORP,3620,CT,NY,1231
40858,GTE CORP,4813,TX,NY,1231
40864,VERIZON CALIFORNIA INC,4813,NY,CA,1231
40865,VERIZON FLORIDA INC,4813,NY,FL,1231
40867,VERIZON NORTH INC,4813,NY,WI,1231
40874,GTE SOUTHWEST INC,4813,NY,DE,1231
40877,VERIZON NORTHWEST INC,4813,NY,WA,1231
40878,VERIZON SOUTH INC,4813,NY,VA,1231
40972,GENRAD INC,3825,MA,MA,1230
41077,GEORGIA PACIFIC CORP,2600,GA,GA,0101
41499,GILLETTE CO,3420,MA,DE,1231
41850,GLOBAL MARINE INC,1381,TX,DE,1231
42246,MIRAGE RESORTS INC,7990,NV,NV,1231
42293,GOLDEN WEST FINANCIAL CORP /DE/,6035,CA,DE,1231
42791,GOULDS PUMPS INC,3561,NY,DE,1231
42872,FRESENIUS MEDICAL CARE HOLDINGS INC /NY/,3841,MA,NY,1231
4310,ALZA CORP,2834,CA,DE,1231
43362,GREAT LAKES CHEMICAL CORP,2890,CT,DE,1231
43704,GREEN MOUNTAIN POWER CORP,4911,VT,VT,0930
43952,GREY GLOBAL GROUP INC,7311,NY,DE,1231
43960,FINOVA CAPITAL CORP,6153,AZ,DE,1231
44279,GRUMMAN CORP,3721,NY,NY,1231
4427,AMDAHL CORP,3571,CA,DE,1228
44545,GULF POWER CO,4911,FL,FL,1231
44570,"ENTERGY GULF STATES LOUISIANA, LLC",4911,LA,LA,1231
44801,HADSON CORP,4922,TX,DE,1231
45333,HANDY & HARMAN,3350,NY,NY,1231
45370,HANNA M A CO/DE,3080,OH,DE,1231
45379,HANNAFORD BROTHERS CO,5411,ME,ME,1231
45599,HARLAND JOHN H CO,2780,GA,GA,1231
46216,"Hawaiian Telcom, Inc.",4813,HI,HI,1231
4672,AMERICAN BUSINESS PRODUCTS INC,2670,GA,GA,1231
46738,HELLER FINANCIAL INC,6153,IL,DE,1231
46989,HERCULES INC,2890,DE,DE,0619
47580,HILTON HOTELS CORP,7011,CA,DE,1231
48174,HOME BENEFICIAL CORP,6311,VA,VA,1231
4829,AMERICAN CYANAMID CO,2800,NJ,ME,1231
48305,HONEYWELL INC,3822,NJ,DE,1231
48681,HOUSEHOLD FINANCE CORP,6141,IL,DE,1231
48896,HRE PROPERTIES,6798,CT,MA,1031
49146,HUNT CORP,3950,PA,PA,1130
49423,AQUARION CO,4941,CT,DE,1231
49573,WHITMAN CORP,2086,IL,DE,1231
49588,ICH CORP /DE/,6321,CA,DE,1231
49601,ICN PHARMACEUTICALS INC /DE/,2834,CA,DE,1231
4960,DOSKOCIL COMPANIES INC,2013,OK,DE,0103
49789,ILLINOIS BELL TELEPHONE CO,4813,IL,IL,1231
49792,ILLINOIS CENTRAL RAILROAD CO,4011,IL,DE,1231
50104,ANDEAVOR LLC,2911,OH,,1231
5016,AMERICAN FINANCIAL CORP,6331,OH,OH,1231
50178,INDIANA BELL TELEPHONE CO INC,4813,IN,IN,1231
50217,INDIANAPOLIS POWER & LIGHT CO,4911,IN,IN,1231
50341,FLEETBOSTON FINANCIAL CORP,6021,MA,RI,1231
50485,INGERSOLL RAND CO,3560,NJ,NJ,1231
50548,ISPAT INLAND INC,3312,IN,DE,1231
50916,"RBC Capital Markets, LLC",6211,NY,MN,1031
50957,"FBI WIND DOWN, INC.",2510,MO,DE,1228
5103,AMERICAN GENERAL CORP /TX/,6311,TX,TX,1231
51200,CRA HOLDINGS INC,3715,MI,DE,1231
51207,INTERNATIONAL DAIRY QUEEN INC,5140,MN,DE,1130
51296,"Navistar, Inc.",3711,IL,DE,1031
51303,NAVISTAR FINANCIAL CORP,6159,IL,DE,1031
51720,INTERSTATE POWER CO,4931,IA,DE,1231
5187,WYETH,2834,NJ,DE,1231
52466,IONICS INC,3559,MA,MA,1231
52477,IBP INC,2011,SD,DE,1226
52491,IOWA ILLINOIS GAS & ELECTRIC CO,4931,IA,IL,1231
52825,ITT FINANCIAL CORP,6141,MO,DE,1231
53117,FORT JAMES CORP,2621,GA,VA,1231
53347,JEFFERSON PILOT CORP,6311,NC,NC,1231
53456,JERSEY CENTRAL POWER & LIGHT CO,4911,OH,NJ,1231
54045,JOSLYN CORP /IL/,3620,IL,IL,1231
54056,JOURNAL CO,2711,WI,WI,1231
5405,AMERICAN MAIZE PRODUCTS CO,2040,CT,ME,1231
54182,JUSTIN INDUSTRIES INC,3140,TX,TX,1231
54291,KAISER ALUMINUM & CHEMICAL CORP,3334,TX,DE,1231
54496,KANSAS GAS & ELECTRIC CO /KS/,4911,KS,,1231
54502,"KINDER MORGAN KANSAS, INC.",4923,TX,KS,1231
54681,KII Liquidating Inc.,3559,CA,DE,1231
55195,KEMPER CORP,6311,IL,DE,1231
55373,KENTUCKY POWER CO,4931,OH,KY,1231
55454,"KERR GROUP, LLC",3089,IN,DE,1231
55458,KERR MCGEE CHEMICAL WORLDWIDE LLC,1311,OK,,1231
5550,AMERICAN NUCLEAR CORP,9995,WY,CO,1231
55604,KEYSTONE CONSOLIDATED INDUSTRIES INC,3312,TX,DE,1231
55642,KEYSTONE INTERNATIONAL INC,3490,TX,TX,1231
56583,KOLLMORGEN CORP,3621,MA,NY,1231
58091,LAWTER INTERNATIONAL INC,2821,WI,DE,1231
5850,AMERICAN STANDARD INC,3585,NJ,DE,1231
58696,LENNAR CORP,1531,FL,DE,1130
5907,AT&T CORP,4813,NJ,NY,1231
59198,AEROQUIP-VICKERS INC,3490,OH,OH,1231
59229,LIBERTY CORP,4833,SC,SC,1231
59498,LIN BROADCASTING CORP,4833,WA,DE,1231
60026,LOCKHEED CORP,3760,CA,DE,1231
60041,LOCTITE CORP,2891,CT,DE,1231
60195,LONE STAR INDUSTRIES INC,3241,CT,DE,1231
60251,LONG ISLAND LIGHTING CO,4931,NY,NY,0930
60302,LONGVIEW FIBRE CO,2650,WA,WA,1231
60512,LOUISIANA LAND & EXPLORATION CO,1311,LA,MD,1231
60527,"ENTERGY LOUISIANA HOLDINGS, INC",4911,TX,TX,1231
60653,COLONIAL GAS CO,4924,MA,MA,1231
60751,LUBRIZOL Corp,2860,OH,OH,1231
6082,AMETEK INC,3621,PA,DE,1231
60860,LUKENS INC,3312,PA,DE,1227
61425,MAGMA COPPER CO,3330,AZ,DE,1231
61478,ADC TELECOMMUNICATIONS INC,3661,MN,MN,1031
61617,MAINE YANKEE ATOMIC POWER CO,4911,ME,ME,1231
6164,AMP INC,3678,PA,PA,1231
62142,MAPCO INC,2860,OK,DE,1231
62741,MARSHALL & ILSLEY CORP/WI/,6021,WI,WI,1231
63073,MASSACHUSETTS ELECTRIC CO,4911,MA,MA,1231
63506,MAYFLOWER GROUP INC /IN/,4210,IN,IN,1231
63541,MAYTAG CORP,3630,IA,DE,1231
63814,MAXXAM INC,0800,TX,DE,1231
63917,MCDONNELL DOUGLAS CORP,3721,MO,MD,1231
64079,MCI COMMUNICATIONS CORP,4813,VA,DE,1231
64247,MORTON INDUSTRIAL GROUP INC,3089,IL,GA,1231
64394,MEAD CORP,2631,OH,OH,1231
6474,ANDERSONS,5150,OH,OH,1231
64782,MELLON FINANCIAL CORP,6021,PA,PA,1231
64907,MERCANTILE BANCORPORATION INC,6021,MO,MO,1231
64908,MERCANTILE BANKSHARES CORP,6022,MD,MD,1231
64978,MERCK SHARP & DOHME CORP.,2834,NJ,NJ,1231
65100,"MERRILL LYNCH & CO., INC.",6211,NY,DE,1231
65622,MICHIGAN BELL TELEPHONE CO,4813,MI,MI,1231
65660,MICHIGAN NATIONAL CORP,6021,MI,MI,1231
65695,ANR PIPELINE CO,4922,TX,DE,1231
65873,ALLTEL CORP,4812,AR,DE,1231
66025,MIDLAND CO,6331,OH,OH,0403
66029,MIDLAND ENTERPRISES INC /DE/,4400,OH,DE,1231
66479,MILLIPORE CORP /MA,3826,MA,MA,1231
66960,AQUILA  INC,4911,MO,DE,1231
67646,MONONGAHELA POWER CO /OH/,4911,WV,OH,1231
67686,PHARMACIA CORP /DE/,2800,NJ,DE,1231
67727,MONTANA POWER CO /MT/,4931,MT,MT,1231
68330,MGI PROPERTIES LIQUIDATING TRUST,6798,MA,MA,1130
68412,MOSINEE PAPER CORP,2621,WI,WI,1231
68589,QUESTAR GAS CO,4924,UT,UT,1231
68813,MULTIMEDIA INC,4833,VA,SC,1231
69598,NALCO CHEMICAL CO,2890,IL,DE,1231
69659,NARRAGANSETT ELECTRIC CO,4911,RI,RI,1231
69671,NASH FINCH CO,5140,MN,DE,0101
69680,NASHUA CORP,2670,NH,MA,1231
69952,CORESTATES FINANCIAL CORP,6021,PA,PA,1231
69970,NATIONAL CITY CORP,6021,OH,DE,1231
70040,FIRST CHICAGO NBD CORP,6021,IL,DE,1231
700674,AIR EXPRESS INTERNATIONAL CORP /DE/,4731,CT,DE,1231
700850,FARMERS NATIONAL BANCORP /MD/,6021,MD,MD,1231
700949,CARLYLE REAL ESTATE LTD PARTNERSHIP XII,6500,IL,IL,1231
701221,Cigna Holding Co,6324,CT,DE,1231
701345,US AIRWAYS GROUP INC,4512,AZ,DE,1231
701546,UNION BANCSHARES INC /KS/,6022,KS,KS,1231
701708,CALIBER SYSTEM INC,4213,OH,OH,1231
701811,MENTOR GRAPHICS CORP,7373,OR,OR,0131
702163,CITIZENS FIRST BANCORP INC /NJ/,6021,NJ,NJ,1231
702808,JACOR COMMUNICATIONS INC,4832,KY,DE,1231
703360,LSI CORP,3674,CA,DE,1231
703559,HUDSON UNITED BANCORP,6022,NJ,NJ,1231
704386,VLSI TECHNOLOGY INC,3674,CA,DE,1225
704469,TRANS FINANCIAL INC,6021,KY,KY,1231
70578,NATIONAL STEEL CORP,3312,IN,DE,1231
706116,VERMONT FINANCIAL SERVICES CORP,6022,VT,DE,1231
