scope,horizon_quarters,window,candidate_sample,scoring,candidate,reference,deleted_unit,deleted_value,n,rmse_ratio
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,year,2026,8,1.4769966453645342
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q1,9,1.0182872840606292
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q2,9,0.8426010142615948
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q3,9,1.076601591562665
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q4,9,1.0018112811330444
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q1,9,0.9814109704276857
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q2,9,1.006501345619412
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q3,9,0.9357769984405169
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q4,9,0.9384968947623746
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q1,9,1.1081719290722156
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q2,9,1.2040059676431507
common4,3,W2,fixed,integer_interval,fixed,guide_growth,year,2024,6,0.8976545375578915
common4,3,W2,fixed,integer_interval,fixed,guide_growth,year,2025,6,0.8408085321385388
common4,3,W2,fixed,integer_interval,fixed,guide_growth,year,2026,8,1.4782506029235252
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q1,9,1.0175724072468688
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q2,9,0.8411622538215416
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q3,9,1.0760550560103157
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q4,9,1.0012020200245217
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q1,9,0.9808657520673261
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q2,9,1.0057821207180586
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q3,9,0.935192929856475
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q4,9,0.9379206417348117
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2026Q1,9,1.1076405548680335
common4,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2026Q2,9,1.2041635711117
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2024,6,0.7383448886140077
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2025,6,0.7238122683170427
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2026,8,0.9588171236003401
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q1,9,0.7958466258150549
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q2,9,0.6770531968632844
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q3,9,0.82863120987719
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q4,9,0.8456768077833268
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q1,9,0.7891198549111302
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q2,9,0.8134966603619388
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q3,9,0.7452126243777963
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q4,9,0.7835834749466192
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q1,9,0.816915567937424
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q2,9,0.918033497976896
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,year,2024,6,0.7372380516137064
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,year,2025,6,0.7231872647058047
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,year,2026,8,0.9588901278507352
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q1,9,0.7952567466243939
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q2,9,0.6758771457497229
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q3,9,0.8280966803180795
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q4,9,0.8450484614239909
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q1,9,0.7885230803235321
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q2,9,0.8127774490495114
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q3,9,0.7446084264134833
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q4,9,0.7829293201016588
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q1,9,0.8163087559581763
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q2,9,0.9179880249204074
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,year,2024,6,1.0418535671882345
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,year,2025,6,0.8447451183317175
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,year,2026,8,1.0762420337542213
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q1,9,0.9400905415321689
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q2,9,0.9601245379258532
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q3,9,1.042148652796803
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2024Q4,9,0.9556385570081186
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q1,9,0.9535044530920457
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q2,9,0.9379571452150233
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q3,9,0.9191167673238682
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2025Q4,9,0.9077085457566516
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2026Q1,9,0.953477814803867
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,quarter,2026Q2,9,1.0381832819799925
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,year,2024,6,1.040682586696728
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,year,2025,6,0.8441379222508482
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,year,2026,8,1.0747168701463627
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q1,9,0.9390056726454759
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q2,9,0.9590108772156556
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q3,9,1.0411920079621069
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2024Q4,9,0.9546117102931444
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q1,9,0.9525089029279277
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q2,9,0.936981905894134
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q3,9,0.9182161690926981
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2025Q4,9,0.9067779422515154
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2026Q1,9,0.9521960315006238
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,quarter,2026Q2,9,1.037057613774895
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,year,2024,6,0.85547917573349
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,year,2025,6,0.726846483788259
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,year,2026,8,0.6986605516949681
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q1,9,0.7347316392438406
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q2,9,0.7714865954193662
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q3,9,0.8021137120793806
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q4,9,0.8067002034268004
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q1,9,0.7666811543315164
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q2,9,0.7580963587539622
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q3,9,0.7319451316163064
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q4,9,0.7578772188722375
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q1,9,0.7028790841583176
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q2,9,0.7915965996106321
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,year,2024,6,0.8547060928939242
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,year,2025,6,0.7260509042104321
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,year,2026,8,0.6971317278544691
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q1,9,0.7338549974151627
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q2,9,0.7705689734539249
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q3,9,0.8012672219244426
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2024Q4,9,0.8057246598651374
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q1,9,0.765726861794604
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q2,9,0.757179659084101
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q3,9,0.7310913876139555
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2025Q4,9,0.7569329495691918
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2026Q1,9,0.7017492764114204
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,quarter,2026Q2,9,0.790595641187668
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,year,2024,6,0.8992004455960592
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,year,2025,6,0.841218735850072
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,year,2026,8,1.4769966453645342
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q1,9,1.0182872840606292
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q2,9,0.8426010142615948
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q3,9,1.076601591562665
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q4,9,1.0018112811330444
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q1,9,0.9814109704276857
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q2,9,1.006501345619412
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q3,9,0.9357769984405169
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q4,9,0.9384968947623746
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q1,9,1.1081719290722156
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q2,9,1.2040059676431507
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,year,2024,6,0.8976545375578915
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,year,2025,6,0.8408085321385388
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,year,2026,8,1.4782506029235252
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q1,9,1.0175724072468688
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q2,9,0.8411622538215416
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q3,9,1.0760550560103157
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q4,9,1.0012020200245217
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q1,9,0.9808657520673261
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q2,9,1.0057821207180586
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q3,9,0.935192929856475
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q4,9,0.9379206417348117
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2026Q1,9,1.1076405548680335
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,quarter,2026Q2,9,1.2041635711117
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2024,6,0.7383448886140077
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2025,6,0.7238122683170427
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2026,8,0.9588171236003401
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q1,9,0.7958466258150549
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q2,9,0.6770531968632844
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q3,9,0.82863120987719
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q4,9,0.8456768077833268
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q1,9,0.7891198549111302
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q2,9,0.8134966603619388
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q3,9,0.7452126243777963
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q4,9,0.7835834749466192
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q1,9,0.816915567937424
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q2,9,0.918033497976896
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,year,2024,6,0.7372380516137064
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,year,2025,6,0.7231872647058047
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,year,2026,8,0.9588901278507352
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q1,9,0.7952567466243939
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q2,9,0.6758771457497229
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q3,9,0.8280966803180795
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q4,9,0.8450484614239909
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q1,9,0.7885230803235321
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q2,9,0.8127774490495114
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q3,9,0.7446084264134833
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q4,9,0.7829293201016588
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q1,9,0.8163087559581763
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q2,9,0.9179880249204074
common4,4,W1,joint,raw_midpoint,joint,fixed,year,2024,6,1.2178628347764837
common4,4,W1,joint,raw_midpoint,joint,fixed,year,2025,5,1.1399554880954172
common4,4,W1,joint,raw_midpoint,joint,fixed,year,2026,7,0.8487501817521002
common4,4,W1,joint,raw_midpoint,joint,fixed,quarter,2024Q2,8,1.129502703921194
common4,4,W1,joint,raw_midpoint,joint,fixed,quarter,2024Q3,8,1.1782811617714994
common4,4,W1,joint,raw_midpoint,joint,fixed,quarter,2024Q4,8,1.128694879900876
common4,4,W1,joint,raw_midpoint,joint,fixed,quarter,2025Q1,8,1.1470418038215549
common4,4,W1,joint,raw_midpoint,joint,fixed,quarter,2025Q2,8,1.117140429846641
common4,4,W1,joint,raw_midpoint,joint,fixed,quarter,2025Q3,8,1.1084021887434934
common4,4,W1,joint,raw_midpoint,joint,fixed,quarter,2025Q4,8,1.1160217565721853
common4,4,W1,joint,raw_midpoint,joint,fixed,quarter,2026Q1,8,1.0160891952349702
common4,4,W1,joint,raw_midpoint,joint,fixed,quarter,2026Q2,8,1.088432541057405
common4,4,W1,joint,integer_interval,joint,fixed,year,2024,6,1.2186694137791054
common4,4,W1,joint,integer_interval,joint,fixed,year,2025,5,1.1405779098489917
common4,4,W1,joint,integer_interval,joint,fixed,year,2026,7,0.8478798552087358
common4,4,W1,joint,integer_interval,joint,fixed,quarter,2024Q2,8,1.130063071127643
common4,4,W1,joint,integer_interval,joint,fixed,quarter,2024Q3,8,1.1792143893659812
common4,4,W1,joint,integer_interval,joint,fixed,quarter,2024Q4,8,1.1293127659212006
common4,4,W1,joint,integer_interval,joint,fixed,quarter,2025Q1,8,1.1476689101091477
common4,4,W1,joint,integer_interval,joint,fixed,quarter,2025Q2,8,1.117751229917669
common4,4,W1,joint,integer_interval,joint,fixed,quarter,2025Q3,8,1.1090643437837577
common4,4,W1,joint,integer_interval,joint,fixed,quarter,2025Q4,8,1.116638604203298
common4,4,W1,joint,integer_interval,joint,fixed,quarter,2026Q1,8,1.0163546476315797
common4,4,W1,joint,integer_interval,joint,fixed,quarter,2026Q2,8,1.0891563144479537
common4,4,W1,joint,raw_midpoint,joint,guide_growth,year,2024,6,1.1851742559754121
common4,4,W1,joint,raw_midpoint,joint,guide_growth,year,2025,5,1.0117647384733683
common4,4,W1,joint,raw_midpoint,joint,guide_growth,year,2026,7,0.6671865712229966
common4,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2024Q2,8,1.048196143876083
common4,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2024Q3,8,1.0957049610067042
common4,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2024Q4,8,0.9869566989752815
common4,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2025Q1,8,0.9958211917751398
common4,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2025Q2,8,0.9903899378964032
common4,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2025Q3,8,1.0125516945657782
common4,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2025Q4,8,0.9892182394047747
common4,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2026Q1,8,0.8519044734960197
common4,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2026Q2,8,0.9592825716498663
common4,4,W1,joint,integer_interval,joint,guide_growth,year,2024,6,1.1858200000149606
common4,4,W1,joint,integer_interval,joint,guide_growth,year,2025,5,1.0119346566215817
common4,4,W1,joint,integer_interval,joint,guide_growth,year,2026,7,0.6657215099113196
common4,4,W1,joint,integer_interval,joint,guide_growth,quarter,2024Q2,8,1.0483441388705381
common4,4,W1,joint,integer_interval,joint,guide_growth,quarter,2024Q3,8,1.0963051092980396
common4,4,W1,joint,integer_interval,joint,guide_growth,quarter,2024Q4,8,0.9871218514000968
common4,4,W1,joint,integer_interval,joint,guide_growth,quarter,2025Q1,8,0.9959658879867791
common4,4,W1,joint,integer_interval,joint,guide_growth,quarter,2025Q2,8,0.9905585847756203
common4,4,W1,joint,integer_interval,joint,guide_growth,quarter,2025Q3,8,1.0126945513479728
common4,4,W1,joint,integer_interval,joint,guide_growth,quarter,2025Q4,8,0.9893853509258634
common4,4,W1,joint,integer_interval,joint,guide_growth,quarter,2026Q1,8,0.8516530536052594
common4,4,W1,joint,integer_interval,joint,guide_growth,quarter,2026Q2,8,0.9593543188234376
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,year,2024,6,0.9579610167013066
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,year,2025,5,0.982522960505383
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,year,2026,7,0.5681902398503146
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q2,8,0.9135498414574651
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q3,8,0.8928495878204993
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2024Q4,8,0.8894444117223159
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q1,8,0.9819330357461117
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q2,8,0.8808905766839991
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q3,8,0.876465911895438
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2025Q4,8,0.8708423047297923
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q1,8,0.88273745915583
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,quarter,2026Q2,8,0.6916585269530088
common4,4,W1,joint,integer_interval,joint,revenue_growth,year,2024,6,0.9580046583127534
common4,4,W1,joint,integer_interval,joint,revenue_growth,year,2025,5,0.982771597888816
common4,4,W1,joint,integer_interval,joint,revenue_growth,year,2026,7,0.5666901225955254
common4,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2024Q2,8,0.9134833307656405
common4,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2024Q3,8,0.8928900323765254
common4,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2024Q4,8,0.8894119481308433
common4,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2025Q1,8,0.9821331243716721
common4,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2025Q2,8,0.8808303112921493
common4,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2025Q3,8,0.876430442809908
common4,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2025Q4,8,0.8708532843033308
common4,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2026Q1,8,0.8827939169001686
common4,4,W1,joint,integer_interval,joint,revenue_growth,quarter,2026Q2,8,0.6909599125750657
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,year,2024,6,0.9731590636747932
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,year,2025,5,0.8875475832514971
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,year,2026,7,0.7860812116065808
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q2,8,0.9280156127445764
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q3,8,0.9299180845421943
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q4,8,0.8744229433041796
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q1,8,0.8681646897762583
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q2,8,0.8865402338292976
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q3,8,0.9135237234722774
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q4,8,0.8863789917887602
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q1,8,0.8384150500675456
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q2,8,0.8813431567545101
common4,4,W1,fixed,integer_interval,fixed,guide_growth,year,2024,6,0.9730448525311892
common4,4,W1,fixed,integer_interval,fixed,guide_growth,year,2025,5,0.8872122174938125
common4,4,W1,fixed,integer_interval,fixed,guide_growth,year,2026,7,0.7851601920031803
common4,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2024Q2,8,0.9276863970295386
common4,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2024Q3,8,0.9296910885623445
common4,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2024Q4,8,0.8740907578379173
common4,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2025Q1,8,0.867816387822215
common4,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2025Q2,8,0.886206660536247
common4,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2025Q3,8,0.9131071222549599
common4,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2025Q4,8,0.8860389988323684
common4,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2026Q1,8,0.8379486979174782
common4,4,W1,fixed,integer_interval,fixed,guide_growth,quarter,2026Q2,8,0.8808233548273491
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,year,2024,6,0.7865918799280239
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,year,2025,5,0.8618958992398335
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,year,2026,7,0.6694434382062607
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q2,8,0.8088071310373808
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q3,8,0.7577559726730545
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q4,8,0.7880291011866984
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q1,8,0.8560568869195903
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q2,8,0.788522689851021
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q3,8,0.7907471861716703
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q4,8,0.7803094335764101
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q1,8,0.8687598129135673
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q2,8,0.635462925686756
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,year,2024,6,0.7861070832507167
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,year,2025,5,0.8616435487681252
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,year,2026,7,0.6683613475591003
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q2,8,0.8083472100845783
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q3,8,0.7571905841961432
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q4,8,0.7875691969224611
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q1,8,0.8557634660315643
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q2,8,0.7880378815213016
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q3,8,0.7902430979070335
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q4,8,0.7798882118397378
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q1,8,0.8685884587209309
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q2,8,0.6343992165397154
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,year,2024,6,1.1851742559754121
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,year,2025,5,1.0117647384733683
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,year,2026,7,0.6671865712229966
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2024Q2,8,1.048196143876083
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2024Q3,8,1.0957049610067042
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2024Q4,8,0.9869566989752815
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,quarter,2025Q1,8,0.9958211917751398
