acquired_at_utc,country,region,city,snapshot_date,kind,http_status,classification,bytes,row_count,sha256,local_path,url,license_tier
2026-09-05T19:33:22+00:00,denmark,hovedstaden,copenhagen,2026-06-30,reviews,200,ok,60123009,471781,5d4f404bc030fee5aa37bc69ae0ed248e71cdfda4a24cec466ccbe7c45cfe3ef,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/denmark/hovedstaden/copenhagen/2026-06-30/reviews.csv.gz,https://data.insideairbnb.com/denmark/hovedstaden/copenhagen/2026-06-30/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:33:34+00:00,france,nouvelle-aquitaine,bordeaux,2026-06-22,reviews,200,ok,49112869,503447,4247c8d844c819fb3bf410a778df2ddc372455b218069f7049628c6aec454e3f,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/france/nouvelle-aquitaine/bordeaux/2026-06-22/reviews.csv.gz,https://data.insideairbnb.com/france/nouvelle-aquitaine/bordeaux/2026-06-22/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:33:46+00:00,france,auvergne-rhone-alpes,lyon,2026-06-22,reviews,200,ok,46565309,469378,4b1c7cb5816f1976231c2e0fe979adaafc4ea35d5f35ca916d61807d3483b6b7,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/france/auvergne-rhone-alpes/lyon/2026-06-22/reviews.csv.gz,https://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2026-06-22/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:34:31+00:00,france,ile-de-france,paris,2026-06-16,reviews,200,ok,321538822,2404369,d3a13bdb987d418517bce90bc539e1105a016ef325c1a27ac0ccd8a26fe08868,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/france/ile-de-france/paris/2026-06-16/reviews.csv.gz,https://data.insideairbnb.com/france/ile-de-france/paris/2026-06-16/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:34:50+00:00,france,pyrénées-atlantiques,pays-basque,2026-06-23,reviews,200,ok,40866835,420319,c37da3d59dbafd56a0c603cd8b557a55497ff48fd8cda3f91261d8a44baeb376,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/france/pyrénées-atlantiques/pays-basque/2026-06-23/reviews.csv.gz,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2026-06-23/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:35:06+00:00,germany,be,berlin,2026-06-26,reviews,200,ok,77774267,680543,69438ba737d0d04f91b2215e2f2945f53355c218efedb96908c00e30af123fd3,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/germany/be/berlin/2026-06-26/reviews.csv.gz,https://data.insideairbnb.com/germany/be/berlin/2026-06-26/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:35:16+00:00,germany,bv,munich,2026-06-29,reviews,200,ok,26558675,237201,ca1e3748e469436cb78cb9811becc75aa27c744f91db2fef22a04d2221abbc0e,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/germany/bv/munich/2026-06-29/reviews.csv.gz,https://data.insideairbnb.com/germany/bv/munich/2026-06-29/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:35:36+00:00,greece,attica,athens,2026-06-28,reviews,200,ok,117439138,917785,f6d95342bfc4fbe17ca6ae7191cfbb4ef4a160c57f57e724a9193bf68814d917,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/greece/attica/athens/2026-06-28/reviews.csv.gz,https://data.insideairbnb.com/greece/attica/athens/2026-06-28/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:35:55+00:00,greece,crete,crete,2026-06-29,reviews,200,ok,100785503,612719,26c5ae8876cb180012d94624ac780380b9904e5237b0cf2b9718ff13478e19ae,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/greece/crete/crete/2026-06-29/reviews.csv.gz,https://data.insideairbnb.com/greece/crete/crete/2026-06-29/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:36:20+00:00,greece,south-aegean,south-aegean,2026-06-28,reviews,200,ok,138491986,896730,12f4e9e9fcc76cba64b4fa39755f8d4654550be031819c32e1fa2355ffc16106,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/greece/south-aegean/south-aegean/2026-06-28/reviews.csv.gz,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2026-06-28/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:36:32+00:00,greece,central-macedonia,thessaloniki,2026-06-29,reviews,200,ok,26585983,235114,159d2b562c01d70f1bbe8dba05a674913146f04095d271960446d472d1d67dcf,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/greece/central-macedonia/thessaloniki/2026-06-29/reviews.csv.gz,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2026-06-29/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:36:54+00:00,hungary,közép-magyarország,budapest,2026-07-21,reviews,200,ok,138708282,1125907,eb97ccb19ef705b1876c814db4e24f6b9f94649339f86552f87ba754ce706351,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/hungary/közép-magyarország/budapest/2026-07-21/reviews.csv.gz,https://data.insideairbnb.com/hungary/közép-magyarország/budapest/2026-07-21/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:37:08+00:00,ireland,leinster,dublin,2026-06-21,reviews,200,ok,43025920,368429,d8a152842e49dc5c3575d5f392dd7095da644c3f65f67614fb389283b346a1ac,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/ireland/leinster/dublin/2026-06-21/reviews.csv.gz,https://data.insideairbnb.com/ireland/leinster/dublin/2026-06-21/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:37:22+00:00,italy,campania,naples,2026-06-25,reviews,200,ok,67738787,492358,9482600b86f7d91b13ad906adde7499f53603aaaa3947a66562cd3a2b4f67255,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/campania/naples/2026-06-25/reviews.csv.gz,https://data.insideairbnb.com/italy/campania/naples/2026-06-25/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:37:30+00:00,italy,lombardia,bergamo,2026-06-30,listings,200,ok,2471386,4237,41b1e20333ee80f6718c7b264606a3cfad877362eca9895e4d8040b5a56e6512,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/lombardia/bergamo/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/italy/lombardia/bergamo/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:37:36+00:00,italy,emilia-romagna,bologna,2026-06-26,listings,200,ok,2689759,4948,0917fd5d509be3613d82297e53df4f90e33de713477c9a693fcd073408200aa1,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/emilia-romagna/bologna/2026-06-26/listings.csv.gz,https://data.insideairbnb.com/italy/emilia-romagna/bologna/2026-06-26/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:37:43+00:00,italy,toscana,florence,2026-06-26,listings,200,ok,7868715,13472,ea0b24aaaedeaf33b2b021e65323e3484508e39e89c65b49ab544ff8e68af63a,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/toscana/florence/2026-06-26/listings.csv.gz,https://data.insideairbnb.com/italy/toscana/florence/2026-06-26/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:37:51+00:00,italy,lombardy,milan,2026-06-25,listings,200,ok,15393988,25750,85eedfb44856307715435dde86cb1f926685f1fb8f981db077e04b32e0448376,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/lombardy/milan/2026-06-25/listings.csv.gz,https://data.insideairbnb.com/italy/lombardy/milan/2026-06-25/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:38:00+00:00,italy,puglia,puglia,2026-06-30,listings,200,ok,23016775,48683,0010f21af65388054d77a168d815e5d0601dcedaa460440ef6730de53f944668,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/puglia/puglia/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/italy/puglia/puglia/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:38:09+00:00,italy,lazio,rome,2026-06-20,listings,200,ok,21816003,37084,f44dafb940763f53e8ce47072e963f1b28e3f9b69f4cea14f3077a6c9d84b63e,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/lazio/rome/2026-06-20/listings.csv.gz,https://data.insideairbnb.com/italy/lazio/rome/2026-06-20/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:38:19+00:00,italy,sicilia,sicily,2026-06-30,listings,200,ok,31753818,56873,9e0e1d94cb0f4d26d350cbcd65a397abca6d1c5e4a2b091771feb01070f86c84,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/sicilia/sicily/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/italy/sicilia/sicily/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:38:26+00:00,italy,trentino-alto-adige-südtirol,trentino,2026-06-30,listings,200,ok,5370254,10084,ac1072b7bc2ca448ed213639fe69e256bb033e2157e43d8c1304acd19de14868,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/trentino-alto-adige-südtirol/trentino/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:38:32+00:00,italy,veneto,venice,2026-06-15,listings,200,ok,5266644,8766,7cfb93b8a374ea979da5aff596e0e8a52289686493531841f0a57fecbab3a11a,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/veneto/venice/2026-06-15/listings.csv.gz,https://data.insideairbnb.com/italy/veneto/venice/2026-06-15/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:38:41+00:00,japan,kantō,tokyo,2026-06-30,listings,200,ok,26992555,34419,d61a61f0e4eea94b00717aa64fcdc9b3dca1cac8c05e69987423936d1d61489a,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/japan/kantō/tokyo/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/japan/kantō/tokyo/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:38:49+00:00,kenya,nairobi,nairobi,2026-06-15,listings,200,ok,9633932,22008,6fddd11968bcedda990fd39539f6a4af8b7c65f1132e670d99d4dab66a4e2c6d,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/kenya/nairobi/nairobi/2026-06-15/listings.csv.gz,https://data.insideairbnb.com/kenya/nairobi/nairobi/2026-06-15/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:38:56+00:00,latvia,riga,riga,2026-06-30,listings,200,ok,1852124,3471,01de6a783bbcae723b6c057e8599811ec4940bc9fc77c00ff88c0195384d5e0e,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/latvia/riga/riga/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/latvia/riga/riga/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:39:04+00:00,mexico,df,mexico-city,2026-06-15,listings,200,ok,18411663,31430,bbe24eee4a96cb41a157e8b3eed9420225ec9fb94137233d9c2f4ce6d64eebfe,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/mexico/df/mexico-city/2026-06-15/listings.csv.gz,https://data.insideairbnb.com/mexico/df/mexico-city/2026-06-15/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:39:11+00:00,norway,oslo,oslo,2026-06-30,listings,200,ok,7099792,13391,2a3c604bb3113e04e65ff4573cfe7ee23b0015a0d04bc824b761c2a1b85add2c,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/norway/oslo/oslo/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/norway/oslo/oslo/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:39:19+00:00,portugal,lisbon,lisbon,2026-06-23,listings,200,ok,14273494,24876,1845748e8fd26473eb72874bb11110a6ad5d45d24c74c2cea480eb72ddde1bce,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/portugal/lisbon/lisbon/2026-06-23/listings.csv.gz,https://data.insideairbnb.com/portugal/lisbon/lisbon/2026-06-23/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:39:26+00:00,portugal,norte,porto,2026-06-23,listings,200,ok,9460410,15278,5fd763ac5529afebe3a530bcc9108f317c4d36d7d5d56579e8b7c157faab8fa2,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/portugal/norte/porto/2026-06-23/listings.csv.gz,https://data.insideairbnb.com/portugal/norte/porto/2026-06-23/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:39:32+00:00,singapore,sg,singapore,2026-06-29,listings,200,ok,1255634,3097,e6d6975bd21f24895f204e3ed8af538329132f35b3958d99b3491c8ba65561db,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/singapore/sg/singapore/2026-06-29/listings.csv.gz,https://data.insideairbnb.com/singapore/sg/singapore/2026-06-29/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:39:40+00:00,south-africa,wc,cape-town,2026-06-29,listings,200,ok,16122289,27381,2dbbbc7a4ac85a9810f3480bfb49dafa5037d6b6f7364f57855c00a8d73f37fa,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/south-africa/wc/cape-town/2026-06-29/listings.csv.gz,https://data.insideairbnb.com/south-africa/wc/cape-town/2026-06-29/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:39:47+00:00,spain,catalonia,barcelona,2026-06-24,listings,200,ok,8175620,15293,aefc9848413a265973255a3ba6e43b650b645f9ee558a2474912e9c9d06a77fa,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/spain/catalonia/barcelona/2026-06-24/listings.csv.gz,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-06-24/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:39:53+00:00,spain,pv,euskadi,2026-06-30,listings,200,ok,3524680,6248,395ae96d285b972e22326302c943f330232ca288bddb6c28bd8355c34ff68935,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/spain/pv/euskadi/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/spain/pv/euskadi/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:00+00:00,spain,catalonia,girona,2026-06-30,listings,200,ok,12213304,21257,73d31dfa63ebf9fa151c4dda75a85a149cbe628e896e17e253299d801335291f,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/spain/catalonia/girona/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/spain/catalonia/girona/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:07+00:00,spain,comunidad-de-madrid,madrid,2026-06-20,listings,200,ok,10368398,22708,18e0f5c631759b6588503b513f21af6045fd883467a39b2d9903bc97d36bd9a9,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/spain/comunidad-de-madrid/madrid/2026-06-20/listings.csv.gz,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2026-06-20/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:14+00:00,spain,andalucía,malaga,2026-06-30,listings,200,ok,5439939,9568,12081d04662fd2b2033474e43a445804eb9dab536b859413204f0472d97b6d2a,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/spain/andalucía/malaga/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/spain/andalucía/malaga/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:21+00:00,spain,islas-baleares,mallorca,2026-06-23,listings,200,ok,10034232,14817,3b4d231a3d3eed646b7a4096c499b992781b81a96e1f3aab2114eff33f2dd1c7,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/spain/islas-baleares/mallorca/2026-06-23/listings.csv.gz,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2026-06-23/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:27+00:00,spain,islas-baleares,menorca,2026-06-30,listings,200,ok,2314441,3620,1c6f4ea4e3d4e2775e157d1c2e64e4b27bae2def83d1a699a642b26d1fc45dd3,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/spain/islas-baleares/menorca/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/spain/islas-baleares/menorca/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:33+00:00,spain,andalucía,sevilla,2026-06-30,listings,200,ok,5185076,8245,af1788a955eb869f29b3c66e515a348b9ffeecaadff7480c1cdffe71a9856519,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/spain/andalucía/sevilla/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/spain/andalucía/sevilla/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:39+00:00,spain,vc,valencia,2026-06-26,listings,200,ok,4363480,7851,1e8b8c2fe84b1be886825160561469d51d117707ea1a3748e0ca2ff3e1a55d4f,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/spain/vc/valencia/2026-06-26/listings.csv.gz,https://data.insideairbnb.com/spain/vc/valencia/2026-06-26/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:46+00:00,sweden,stockholms-län,stockholm,2026-06-30,listings,200,ok,2558084,4806,6d0ff60954da6e05b73ed741fe7ebbff5b57fe3b18acf4696acf5b824e4e6d6f,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/sweden/stockholms-län/stockholm/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:52+00:00,switzerland,geneva,geneva,2026-06-29,listings,200,ok,1192042,2593,da6b3351a977e63adc5356d155be57d819f6ce234ef709f1df2c7a382c7da386,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/switzerland/geneva/geneva/2026-06-29/listings.csv.gz,https://data.insideairbnb.com/switzerland/geneva/geneva/2026-06-29/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:40:58+00:00,switzerland,vd,vaud,2026-07-12,listings,200,ok,2698588,5402,6096bb4e7dce09f90addfe644738a5852374d6695a1ac19d0ad664d5b06adce3,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/switzerland/vd/vaud/2026-07-12/listings.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2026-07-12/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:41:03+00:00,switzerland,zürich,zurich,2026-06-30,listings,200,ok,1570671,3308,bfe8873f700a086d0fe78559cebf2763989d71e014f0856dc6279a6a3b116ec3,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/switzerland/zürich/zurich/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/switzerland/zürich/zurich/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:41:10+00:00,taiwan,northern-taiwan,taipei,2026-06-30,listings,200,ok,4220437,6419,db99ef29e91f6eed6c233e1cdd38cf5ffc522a6bb6d567a855f5bb665aaf548e,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/taiwan/northern-taiwan/taipei/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:41:18+00:00,thailand,central-thailand,bangkok,2026-06-29,listings,200,ok,20625983,31069,b17b99f9c421c566cc26a1c89a0b3d16b4c7f3dc74e659141900ccbac316b20e,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/thailand/central-thailand/bangkok/2026-06-29/listings.csv.gz,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-06-29/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:41:25+00:00,the-netherlands,north-holland,amsterdam,2026-06-15,listings,200,ok,5759896,10369,e67b01d8b46e04f8ea85cd401dc6deeadef3b482fccf39e0388020d63c394062,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/the-netherlands/north-holland/amsterdam/2026-06-15/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2026-06-15/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:41:30+00:00,the-netherlands,south-holland,rotterdam,2026-06-28,listings,200,ok,755228,1357,29609b1c8337a39c3a8a0c89684665181ed8e1b90627e5f11376471c825b2cd2,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/the-netherlands/south-holland/rotterdam/2026-06-28/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2026-06-28/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:41:36+00:00,the-netherlands,south-holland,the-hague,2026-06-28,listings,200,ok,836638,1492,2b47502d4d2fc67d2d3ea508ca73af1b48d071d723deede4d980ab1ca4714a31,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/the-netherlands/south-holland/the-hague/2026-06-28/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2026-06-28/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:41:43+00:00,turkey,marmara,istanbul,2026-06-30,listings,200,ok,13047871,26631,496db43edf236a53737bfe2f0f868ad4f812ff5db0f61798dba7de4ee4769dff,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/turkey/marmara/istanbul/2026-06-30/listings.csv.gz,https://data.insideairbnb.com/turkey/marmara/istanbul/2026-06-30/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:41:49+00:00,united-kingdom,england,bristol,2026-06-29,listings,200,ok,1664846,3023,1725729b2b803a21fdc0553c881769bdeecb3028322d974098bb88dcddbff376,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/united-kingdom/england/bristol/2026-06-29/listings.csv.gz,https://data.insideairbnb.com/united-kingdom/england/bristol/2026-06-29/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:41:55+00:00,united-kingdom,scotland,edinburgh,2026-06-23,listings,200,ok,3585414,6244,a3eabdf3810850c4f93226e4bd642fd5bf99964694b537c3080b2077e11dd695,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/united-kingdom/scotland/edinburgh/2026-06-23/listings.csv.gz,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2026-06-23/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:42:01+00:00,united-kingdom,england,greater-manchester,2026-06-28,listings,200,ok,3780263,6930,979c31471f67ec5f6dbd1d94b298eb01f3708722cf102d94df2feef26d10334c,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/united-kingdom/england/greater-manchester/2026-06-28/listings.csv.gz,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2026-06-28/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:42:13+00:00,united-kingdom,england,london,2026-06-19,listings,200,ok,50356306,92638,f32fbf1bdd3a4fcdb58ffe901b4ac20d8614f77cd36f1e3bbd18523e6e2acabd,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/united-kingdom/england/london/2026-06-19/listings.csv.gz,https://data.insideairbnb.com/united-kingdom/england/london/2026-06-19/data/listings.csv.gz,cc_by_4_0
2026-09-05T19:42:21+00:00,italy,lombardia,bergamo,2026-06-30,calendar,200,ok,3691545,1548330,4dae151ef0c39a35cb214c93afbeb7c3e2eded3df2088ba64edae36982c29d87,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/lombardia/bergamo/2026-06-30/calendar.csv.gz,https://data.insideairbnb.com/italy/lombardia/bergamo/2026-06-30/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:42:29+00:00,italy,lombardia,bergamo,2026-06-30,reviews,200,ok,19865863,157148,12aead562fa388a154cc8f33bac8987f54dce732f3b99d0044f2d5e33fd1a684,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/lombardia/bergamo/2026-06-30/reviews.csv.gz,https://data.insideairbnb.com/italy/lombardia/bergamo/2026-06-30/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:42:35+00:00,italy,emilia-romagna,bologna,2026-06-26,calendar,200,ok,4389918,1808210,bf9d1c61a15b94a740a235ddde46c3ea4295fcd5da811a4d31d625fd978c5862,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/emilia-romagna/bologna/2026-06-26/calendar.csv.gz,https://data.insideairbnb.com/italy/emilia-romagna/bologna/2026-06-26/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:42:45+00:00,italy,emilia-romagna,bologna,2026-06-26,reviews,200,ok,37934903,313852,41cacaf9aab804fc36f56f24f65f37884f14cf79131e65abd9e961e0e516a507,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/emilia-romagna/bologna/2026-06-26/reviews.csv.gz,https://data.insideairbnb.com/italy/emilia-romagna/bologna/2026-06-26/data/reviews.csv.gz,cc_by_4_0
