market,geo_id,dump_date,file,url,bytes,sha256,captured_at,status
milan,italy/lombardy/milan,2026-06-25,calendar,https://data.insideairbnb.com/italy/lombardy/milan/2026-06-25/data/calendar.csv.gz,22651878,10fc3b55ebaba0f1ae3f3e1dfcad0b7b1d10d0e52fa69911b56110fe999aea47,2026-09-11T20:20:07+00:00,ok
naples,italy/campania/naples,2026-06-25,calendar,https://data.insideairbnb.com/italy/campania/naples/2026-06-25/data/calendar.csv.gz,10123211,50f91b556a02348d63e73a9d1ee1af8eefb0b515d18aa97115e99cf7e686e55e,2026-09-11T20:20:12+00:00,ok
puglia,italy/puglia/puglia,2026-06-30,calendar,https://data.insideairbnb.com/italy/puglia/puglia/2026-06-30/data/calendar.csv.gz,42154236,9fe660861600941bd3e733ccbcdecced4307c28b1ca0d481545ec548ec4e80ae,2026-09-11T20:20:17+00:00,ok
sicily,italy/sicilia/sicily,2026-06-30,calendar,https://data.insideairbnb.com/italy/sicilia/sicily/2026-06-30/data/calendar.csv.gz,48939954,67f1bbf85d0b1072f27658fb8854732cfe93915726132fae5fdcdf0337013ac1,2026-09-11T20:20:26+00:00,ok
trentino,italy/trentino-alto-adige-südtirol/trentino,2026-06-30,calendar,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2026-06-30/data/calendar.csv.gz,8952319,32ab44a16d97cc729ad757c7fc5b5aebf06d3d55692c6e48eaa3c7d9796091f2,2026-09-11T20:20:33+00:00,ok
venice,italy/veneto/venice,2026-06-15,calendar,https://data.insideairbnb.com/italy/veneto/venice/2026-06-15/data/calendar.csv.gz,7792127,e275774e1352b2a2f72a35cbd57ef4099b2ae1364332c83fc982e1a2868ed06a,2026-09-11T20:20:37+00:00,ok
tokyo,japan/kantō/tokyo,2026-06-30,calendar,https://data.insideairbnb.com/japan/kantō/tokyo/2026-06-30/data/calendar.csv.gz,29791540,c11e3771c947726c22a8b4e4d8c140277ed0939f16b6fe4b16d717a0b6c10ca4,2026-09-11T20:20:41+00:00,ok
nairobi,kenya/nairobi/nairobi,2026-06-15,calendar,https://data.insideairbnb.com/kenya/nairobi/nairobi/2026-06-15/data/calendar.csv.gz,18199157,1a901457deec435463abefb5e612169088b6e83359e7a8539bb931bd75f52597,2026-09-11T20:20:47+00:00,ok
riga,latvia/riga/riga,2026-06-30,calendar,https://data.insideairbnb.com/latvia/riga/riga/2026-06-30/data/calendar.csv.gz,3017009,e5fc03fa0cdf9342dda431c39c90a79d90e40a7cc8377c6dbf1766b56be6c4d4,2026-09-11T20:20:51+00:00,ok
oslo,norway/oslo/oslo,2026-06-30,calendar,https://data.insideairbnb.com/norway/oslo/oslo/2026-06-30/data/calendar.csv.gz,11497416,ccb87fa661b70ceb25f891442791bb8cf2e005643f1525ae4695944baeef586c,2026-09-11T20:20:54+00:00,ok
lisbon,portugal/lisbon/lisbon,2026-06-23,calendar,https://data.insideairbnb.com/portugal/lisbon/lisbon/2026-06-23/data/calendar.csv.gz,21813511,02a61b6bbf31341fcb97cef5560cfd7a12d0a8bfe5423abb333b8f4595b6c402,2026-09-11T20:20:58+00:00,ok
porto,portugal/norte/porto,2026-06-23,calendar,https://data.insideairbnb.com/portugal/norte/porto/2026-06-23/data/calendar.csv.gz,14091013,fe44f37b26bf39bae7e8eea37a49faa8ab7f37b8dcb2f9153e33aab7025c4fc4,2026-09-11T20:21:03+00:00,ok
singapore,singapore/sg/singapore,2026-06-29,calendar,https://data.insideairbnb.com/singapore/sg/singapore/2026-06-29/data/calendar.csv.gz,2684783,4a983dcf746f7e1767cf1e560a1422e88a4b741cd28797ffcfcd8450b512776e,2026-09-11T20:21:06+00:00,ok
cape-town,south-africa/wc/cape-town,2026-06-29,calendar,https://data.insideairbnb.com/south-africa/wc/cape-town/2026-06-29/data/calendar.csv.gz,23497402,1c66eab169ed97c187644808c983f2daaa8a02f3bfdc46ddf72c8989308472a4,2026-09-11T20:21:10+00:00,ok
euskadi,spain/pv/euskadi,2026-06-30,calendar,https://data.insideairbnb.com/spain/pv/euskadi/2026-06-30/data/calendar.csv.gz,5541291,ea0254f450ecf237c88f143aafa89fe342d00df8a5d5fa4ee911d385910dc01c,2026-09-11T20:21:14+00:00,ok
girona,spain/catalonia/girona,2026-06-30,calendar,https://data.insideairbnb.com/spain/catalonia/girona/2026-06-30/data/calendar.csv.gz,18837082,37d1da5c20059ba87e3a51b3e1e4b148852024051fe571de9a07d7657582b2c4,2026-09-11T20:21:18+00:00,ok
madrid,spain/comunidad-de-madrid/madrid,2026-06-20,calendar,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2026-06-20/data/calendar.csv.gz,19956581,480aefc24cb77405828926c545163779a1f20fe20ac43003edb6cff6a08d698e,2026-09-11T20:21:23+00:00,ok
malaga,spain/andalucía/malaga,2026-06-30,calendar,https://data.insideairbnb.com/spain/andalucía/malaga/2026-06-30/data/calendar.csv.gz,8599431,575c02f7c1763329cd3cd9fe0efc6a198467f40b8192fd0cf78db3c2f8983806,2026-09-11T20:21:27+00:00,ok
mallorca,spain/islas-baleares/mallorca,2026-06-23,calendar,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2026-06-23/data/calendar.csv.gz,13511301,01407d8514156e5e2d79d0a5dba2daf315d20dd06e8aca6800f181849565c218,2026-09-11T20:21:31+00:00,ok
menorca,spain/islas-baleares/menorca,2026-06-30,calendar,https://data.insideairbnb.com/spain/islas-baleares/menorca/2026-06-30/data/calendar.csv.gz,3207890,9e00ae8954116246696ae16d3d551dcc876728df8c3a96c8683ac172b7b06bb1,2026-09-11T20:21:34+00:00,ok
sevilla,spain/andalucía/sevilla,2026-06-30,calendar,https://data.insideairbnb.com/spain/andalucía/sevilla/2026-06-30/data/calendar.csv.gz,7388044,c028ed3367aee52b6990a2c19453f7bf646e8133dc4b3636b2d8e7227d79836d,2026-09-11T20:21:37+00:00,ok
valencia,spain/vc/valencia,2026-06-26,calendar,https://data.insideairbnb.com/spain/vc/valencia/2026-06-26/data/calendar.csv.gz,6993506,fd0949a79ff95fea1f63c190b6535c283c16fcfcd06f2ee6182336d58a523b22,2026-09-11T20:21:40+00:00,ok
stockholm,sweden/stockholms-län/stockholm,2026-06-30,calendar,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2026-06-30/data/calendar.csv.gz,4104328,7a4618fdf17fdfea1a9a2d25961697da85d0c26a063c2b68bd04b23f49e6c8ae,2026-09-11T20:21:42+00:00,ok
geneva,switzerland/geneva/geneva,2026-06-29,calendar,https://data.insideairbnb.com/switzerland/geneva/geneva/2026-06-29/data/calendar.csv.gz,2192261,6f924e9e5db572a0fc6bd8033d4668db5ed6510d77fdda9b0d11b81e33935ef0,2026-09-11T20:21:45+00:00,ok
vaud,switzerland/vd/vaud,2026-08-10,calendar,https://data.insideairbnb.com/switzerland/vd/vaud/2026-08-10/data/calendar.csv.gz,4555216,35c192bc2b56beae718793561009e0416a72d52fdc5e9245b0d928339c847380,2026-09-11T20:21:47+00:00,ok
zurich,switzerland/zürich/zurich,2026-06-30,calendar,https://data.insideairbnb.com/switzerland/zürich/zurich/2026-06-30/data/calendar.csv.gz,2834145,c3bf2388362a75aad032e990001472a285573d55fa203ddc1adde1d966871adb,2026-09-11T20:21:49+00:00,ok
taipei,taiwan/northern-taiwan/taipei,2026-06-30,calendar,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2026-06-30/data/calendar.csv.gz,5485614,62d8b4a2f753fa9025f2ce3436d4449284b8ff878f67e25b72243a7138da9bb3,2026-09-11T20:21:52+00:00,ok
bangkok,thailand/central-thailand/bangkok,2026-06-29,calendar,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-06-29/data/calendar.csv.gz,25955190,6f16562db6c963f495c75d0b1183e5fc44ca3fcf5294d539f3eda7a731bff07b,2026-09-11T20:21:56+00:00,ok
amsterdam,the-netherlands/north-holland/amsterdam,2026-06-15,calendar,https://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2026-06-15/data/calendar.csv.gz,8982993,377bc380b531c00767eebe8eed4f70413248097799e3cc189d897329a0b2aa73,2026-09-11T20:22:01+00:00,ok
rotterdam,the-netherlands/south-holland/rotterdam,2026-06-28,calendar,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2026-06-28/data/calendar.csv.gz,1191466,f3c8ea7ba6726af159dfb5caafb8ae403dce054671f0866e357715430c677817,2026-09-11T20:22:03+00:00,ok
the-hague,the-netherlands/south-holland/the-hague,2026-06-28,calendar,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2026-06-28/data/calendar.csv.gz,1305552,6dcee5b4e2c0a02ae9fffe4eeb8aaff523100b9dec8644cef489f81d7afcbf09,2026-09-11T20:22:06+00:00,ok
istanbul,turkey/marmara/istanbul,2026-06-30,calendar,https://data.insideairbnb.com/turkey/marmara/istanbul/2026-06-30/data/calendar.csv.gz,22270761,f44aab3e2c1f82c256c0ecc6602b811b261ddc36def411639fda97d7212ad942,2026-09-11T20:22:09+00:00,ok
bristol,united-kingdom/england/bristol,2026-06-29,calendar,https://data.insideairbnb.com/united-kingdom/england/bristol/2026-06-29/data/calendar.csv.gz,2661708,c5a4b6fa5d1830d93473cb47bd2a60a3cfb9e2f3b2816003b115eeba4b90367a,2026-09-11T20:22:13+00:00,ok
edinburgh,united-kingdom/scotland/edinburgh,2026-06-23,calendar,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2026-06-23/data/calendar.csv.gz,5578932,832a8b05a166855ac7fe354acc54269b8ff4d3becf7aa644cdad24127b91a286,2026-09-11T20:22:15+00:00,ok
greater-manchester,united-kingdom/england/greater-manchester,2026-06-28,calendar,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2026-06-28/data/calendar.csv.gz,6135376,82e6cb9a6ae2c0a1652415838b169b3ada8bac491c6806eb62e147c1a5fd5bc7,2026-09-11T20:22:18+00:00,ok
albany,united-states/ny/albany,2026-06-16,calendar,https://data.insideairbnb.com/united-states/ny/albany/2026-06-16/data/calendar.csv.gz,426327,8246ba8040e2d677b7f355ab72d9ca2dce81e56b2524fb6024a849cbe5a8b818,2026-09-11T20:22:20+00:00,ok
asheville,united-states/nc/asheville,2026-06-25,calendar,https://data.insideairbnb.com/united-states/nc/asheville/2026-06-25/data/calendar.csv.gz,2526483,b6400b771d0eac1d106406ccf85847b61dd8d555bcc051ecdad55683f9f0330b,2026-09-11T20:22:22+00:00,ok
boston,united-states/ma/boston,2026-06-15,calendar,https://data.insideairbnb.com/united-states/ma/boston/2026-06-15/data/calendar.csv.gz,3813694,8f6da44e511790ebcaabcfc9571f389061e6bb03be45e1a7a31bf2a4d8dc8e76,2026-09-11T20:22:25+00:00,ok
bozeman,united-states/mt/bozeman,2026-06-19,calendar,https://data.insideairbnb.com/united-states/mt/bozeman/2026-06-19/data/calendar.csv.gz,523085,a656eadee3cd75b813c179ff532ef3b32465866ea7a75400bfb56491e8ac8693,2026-09-11T20:22:28+00:00,ok
broward-county,united-states/fl/broward-county,2026-06-29,calendar,https://data.insideairbnb.com/united-states/fl/broward-county/2026-06-29/data/calendar.csv.gz,15563731,9ecd10309c41704f25e0e3c20c3c07496777e77fe84a154feb4db446983f0be1,2026-09-11T20:22:30+00:00,ok
cambridge,united-states/ma/cambridge,2026-06-29,calendar,https://data.insideairbnb.com/united-states/ma/cambridge/2026-06-29/data/calendar.csv.gz,1269236,6a2ae491ffd7f74b31d5d855a19b23175b3ca69163e13da9a8747b117c884e0c,2026-09-11T20:22:34+00:00,ok
clark-county-nv,united-states/nv/clark-county-nv,2026-06-27,calendar,https://data.insideairbnb.com/united-states/nv/clark-county-nv/2026-06-27/data/calendar.csv.gz,17689990,ef38f2c28e0da4f3c0371be832fb4bb4ec4b699b126acf08092431d1c2f05061,2026-09-11T20:22:37+00:00,ok
columbus,united-states/oh/columbus,2026-06-29,calendar,https://data.insideairbnb.com/united-states/oh/columbus/2026-06-29/data/calendar.csv.gz,2619684,4c9c49e2b929415deb42b6cbf2c7eab858fc532287088f5dc6d8358587467f50,2026-09-11T20:22:41+00:00,ok
dallas,united-states/tx/dallas,2026-06-15,calendar,https://data.insideairbnb.com/united-states/tx/dallas/2026-06-15/data/calendar.csv.gz,5734802,96b9e88fa277bac00db2f344ec9f4571ff693344cf6f4facd61dfbf529d962bf,2026-09-11T20:22:44+00:00,ok
denver,united-states/co/denver,2026-06-30,calendar,https://data.insideairbnb.com/united-states/co/denver/2026-06-30/data/calendar.csv.gz,4237307,656ab95fc3d2a690582b26b28c4a29897d07707e6b1f750193cb873aa9d35adc,2026-09-11T20:22:46+00:00,ok
fort-worth,united-states/tx/fort-worth,2026-06-21,calendar,https://data.insideairbnb.com/united-states/tx/fort-worth/2026-06-21/data/calendar.csv.gz,2106142,00576faa367c4d97479926b3484c8a4e53537b72a8277fb534780712e83362d5,2026-09-11T20:22:49+00:00,ok
hawaii,united-states/hi/hawaii,2026-06-21,calendar,https://data.insideairbnb.com/united-states/hi/hawaii/2026-06-21/data/calendar.csv.gz,36459482,f6d1181e81ed20d62c842a92986737fc7971f92dfa4d6c1c2b08c1721fc0d24d,2026-09-11T20:22:53+00:00,ok
jersey-city,united-states/nj/jersey-city,2026-06-27,calendar,https://data.insideairbnb.com/united-states/nj/jersey-city/2026-06-27/data/calendar.csv.gz,2021146,9d728f5f7aad755436613d01a5ed85afaea5717614cd0272777de01923f23b67,2026-09-11T20:22:59+00:00,ok
newark,united-states/nj/newark,2026-06-30,calendar,https://data.insideairbnb.com/united-states/nj/newark/2026-06-30/data/calendar.csv.gz,1750148,a79d7ff45451d78301e689b82da8a679f066f5e0e8362b41f0e87d6b421c8275,2026-09-11T20:23:01+00:00,ok
oakland,united-states/ca/oakland,2026-06-27,calendar,https://data.insideairbnb.com/united-states/ca/oakland/2026-06-27/data/calendar.csv.gz,1822881,e2ca3ad189d8c60460ff9013458e4c7e364bbaa9df869ed3d3fba533f2128052,2026-09-11T20:23:03+00:00,ok
pacific-grove,united-states/ca/pacific-grove,2026-06-14,calendar,https://data.insideairbnb.com/united-states/ca/pacific-grove/2026-06-14/data/calendar.csv.gz,237131,e32015d0927bc8a265ac3464cfc3d4893d95782ff351b3c8fbcc77d912a99cb5,2026-09-11T20:23:05+00:00,ok
portland,united-states/or/portland,2026-06-15,calendar,https://data.insideairbnb.com/united-states/or/portland/2026-06-15/data/calendar.csv.gz,3602630,b99ac3ca4a6750e33cd9e75ab31d8db2c6da4913f37f94f98c06a2f1e44b80d6,2026-09-11T20:23:07+00:00,ok
rhode-island,united-states/ri/rhode-island,2026-06-30,calendar,https://data.insideairbnb.com/united-states/ri/rhode-island/2026-06-30/data/calendar.csv.gz,5298682,084e541d1f28e03cac2bc931821825107a0f38f6ffa99e6629ff4ca3158a80cb,2026-09-11T20:23:09+00:00,ok
rochester,united-states/ny/rochester,2026-06-27,calendar,https://data.insideairbnb.com/united-states/ny/rochester/2026-06-27/data/calendar.csv.gz,901645,5c7e880e4511d8cb37d7885aaa8ca92e7333a7feaf7b3fe0fbff796c9fe19e23,2026-09-11T20:23:12+00:00,ok
salem-or,united-states/or/salem-or,2026-06-28,calendar,https://data.insideairbnb.com/united-states/or/salem-or/2026-06-28/data/calendar.csv.gz,307538,1f0d362206312493dc7fb8bd78f0949237a26368a66e2ae8432d088f086ace00,2026-09-11T20:23:13+00:00,ok
san-francisco,united-states/ca/san-francisco,2026-06-14,calendar,https://data.insideairbnb.com/united-states/ca/san-francisco/2026-06-14/data/calendar.csv.gz,6348719,047bdac6be6967c3f00e904b48138559c49c323b5f9b585a463ba45e18068318,2026-09-11T20:23:16+00:00,ok
san-mateo-county,united-states/ca/san-mateo-county,2026-06-27,calendar,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2026-06-27/data/calendar.csv.gz,2883810,403ea11a0660f0c553343114d624949efad50733740b50a2bc847eaf3a6ebb08,2026-09-11T20:23:18+00:00,ok
santa-clara-county,united-states/ca/santa-clara-county,2026-06-28,calendar,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2026-06-28/data/calendar.csv.gz,5866137,225d4e29a0704009fa405d0e04c6299385ae0b2bba022b78c616c935f05378e6,2026-09-11T20:23:21+00:00,ok
santa-cruz-county,united-states/ca/santa-cruz-county,2026-06-30,calendar,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2026-06-30/data/calendar.csv.gz,1597084,3b08c5a31cddfc47583fdd4a573d5a9bdf769ffd7a2349e60a5bfd6e355deed7,2026-09-11T20:23:23+00:00,ok
seattle,united-states/wa/seattle,2026-06-15,calendar,https://data.insideairbnb.com/united-states/wa/seattle/2026-06-15/data/calendar.csv.gz,6818943,292c3d36768bc2d5dc18bb73de797d13346b2faa1b147a479f7b0dccfc2e0df4,2026-09-11T20:23:26+00:00,ok
twin-cities-msa,united-states/mn/twin-cities-msa,2026-06-27,calendar,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2026-06-27/data/calendar.csv.gz,4784113,51de6000c1b97a3f86a0c9ea6a1f2282c39d71a217bd4480ea26899f4a60db92,2026-09-11T20:23:28+00:00,ok
washington-dc,united-states/dc/washington-dc,2026-06-24,calendar,https://data.insideairbnb.com/united-states/dc/washington-dc/2026-06-24/data/calendar.csv.gz,6142946,7b473ae379f970cc3bae77422b95e9d724816d50d77c29991cb258edfb992f2e,2026-09-11T20:23:31+00:00,ok
