"port_name","state","port_code","border","date","measure","value","latitude","longitude"
"Port Huron","Michigan","3802","US-Canada Border","2025-03-01T00:00:00.000","Personal Vehicle Passengers","121666","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2025-03-01T00:00:00.000","Personal Vehicles","60155","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2025-03-01T00:00:00.000","Train Passengers","674","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2025-03-01T00:00:00.000","Trains","333","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2025-03-01T00:00:00.000","Trucks","97358","42.998611","-82.423611"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2025-03-01T00:00:00.000","Buses","28","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2025-03-01T00:00:00.000","Bus Passengers","148","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2025-03-01T00:00:00.000","Personal Vehicle Passengers","45770","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2025-03-01T00:00:00.000","Personal Vehicles","25919","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2025-03-01T00:00:00.000","Train Passengers","62","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2025-03-01T00:00:00.000","Trains","32","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2025-03-01T00:00:00.000","Trucks","2788","46.508611","-84.360833"
"Algonac","Michigan","3814","US-Canada Border","2025-03-01T00:00:00.000","Personal Vehicle Passengers","354","42.6183","-82.5311"
"Algonac","Michigan","3814","US-Canada Border","2025-03-01T00:00:00.000","Personal Vehicles","174","42.6183","-82.5311"
"Eastport","Maine","0103","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","1","44.8594395785","-66.98007566"
"Eastport","Maine","0103","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","12080","44.8594395785","-66.98007566"
"Eastport","Maine","0103","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","7947","44.8594395785","-66.98007566"
"Eastport","Maine","0103","US-Canada Border","2025-04-01T00:00:00.000","Trucks","163","44.8594395785","-66.98007566"
"Jackman","Maine","0104","US-Canada Border","2025-04-01T00:00:00.000","Buses","2","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","56","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","9682","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","5477","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","63","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2025-04-01T00:00:00.000","Trains","31","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2025-04-01T00:00:00.000","Trucks","4815","45.805661","-70.396722"
"Vanceboro","Maine","0105","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","838","45.568761","-67.428541"
"Vanceboro","Maine","0105","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","613","45.568761","-67.428541"
"Vanceboro","Maine","0105","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","80","45.568761","-67.428541"
"Vanceboro","Maine","0105","US-Canada Border","2025-04-01T00:00:00.000","Trains","43","45.568761","-67.428541"
"Vanceboro","Maine","0105","US-Canada Border","2025-04-01T00:00:00.000","Trucks","22","45.568761","-67.428541"
"Houlton","Maine","0106","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","13665","46.134879","-67.781288"
"Houlton","Maine","0106","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","7365","46.134879","-67.781288"
"Houlton","Maine","0106","US-Canada Border","2025-04-01T00:00:00.000","Trucks","6721","46.134879","-67.781288"
"Fort Fairfield","Maine","0107","US-Canada Border","2025-04-01T00:00:00.000","Buses","1","46.765323","-67.789471"
"Fort Fairfield","Maine","0107","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","39","46.765323","-67.789471"
"Fort Fairfield","Maine","0107","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","89","46.765323","-67.789471"
"Fort Fairfield","Maine","0107","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","6274","46.765323","-67.789471"
"Fort Fairfield","Maine","0107","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","3910","46.765323","-67.789471"
"Fort Fairfield","Maine","0107","US-Canada Border","2025-04-01T00:00:00.000","Trucks","263","46.765323","-67.789471"
"Van Buren","Maine","0108","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","7812","47.159645","-67.930799"
"Van Buren","Maine","0108","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","5449","47.159645","-67.930799"
"Van Buren","Maine","0108","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","96","47.159645","-67.930799"
"Van Buren","Maine","0108","US-Canada Border","2025-04-01T00:00:00.000","Trains","34","47.159645","-67.930799"
"Van Buren","Maine","0108","US-Canada Border","2025-04-01T00:00:00.000","Trucks","1045","47.159645","-67.930799"
"Madawaska","Maine","0109","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","64","47.360052","-68.328684"
"Madawaska","Maine","0109","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","23306","47.360052","-68.328684"
"Madawaska","Maine","0109","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","15826","47.360052","-68.328684"
"Madawaska","Maine","0109","US-Canada Border","2025-04-01T00:00:00.000","Trucks","1180","47.360052","-68.328684"
"Fort Kent","Maine","0110","US-Canada Border","2025-04-01T00:00:00.000","Buses","2","47.249206","-68.603918"
"Fort Kent","Maine","0110","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","51","47.249206","-68.603918"
"Fort Kent","Maine","0110","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","40","47.249206","-68.603918"
"Fort Kent","Maine","0110","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","6236","47.249206","-68.603918"
"Fort Kent","Maine","0110","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","4354","47.249206","-68.603918"
"Fort Kent","Maine","0110","US-Canada Border","2025-04-01T00:00:00.000","Trucks","235","47.249206","-68.603918"
"Calais","Maine","0115","US-Canada Border","2025-04-01T00:00:00.000","Buses","7","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","318","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","404","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","40310","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","26849","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2025-04-01T00:00:00.000","Trains","15","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2025-04-01T00:00:00.000","Trucks","3970","45.188548","-67.275381"
"Limestone","Maine","0118","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","3","46.924555","-67.789597"
"Limestone","Maine","0118","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","996","46.924555","-67.789597"
"Limestone","Maine","0118","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","658","46.924555","-67.789597"
"Limestone","Maine","0118","US-Canada Border","2025-04-01T00:00:00.000","Trucks","58","46.924555","-67.789597"
"Bridgewater","Maine","0127","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","1","46.450335","-67.78484"
"Bridgewater","Maine","0127","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","2611","46.450335","-67.78484"
"Bridgewater","Maine","0127","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","1453","46.450335","-67.78484"
"Bridgewater","Maine","0127","US-Canada Border","2025-04-01T00:00:00.000","Trucks","327","46.450335","-67.78484"
"Richford","Vermont","0203","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","5922","45.01174","-72.588559"
"Richford","Vermont","0203","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","3298","45.01174","-72.588559"
"Richford","Vermont","0203","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","25","45.01174","-72.588559"
"Richford","Vermont","0203","US-Canada Border","2025-04-01T00:00:00.000","Trains","13","45.01174","-72.588559"
"Richford","Vermont","0203","US-Canada Border","2025-04-01T00:00:00.000","Trucks","236","45.01174","-72.588559"
"Beecher Falls","Vermont","0206","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","3479","45.013411","-71.505309"
"Beecher Falls","Vermont","0206","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","2050","45.013411","-71.505309"
"Beecher Falls","Vermont","0206","US-Canada Border","2025-04-01T00:00:00.000","Trucks","704","45.013411","-71.505309"
"Derby Line","Vermont","0209","US-Canada Border","2025-04-01T00:00:00.000","Buses","94","45.005739","-72.099279"
"Derby Line","Vermont","0209","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","3388","45.005739","-72.099279"
"Derby Line","Vermont","0209","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","33785","45.005739","-72.099279"
"Derby Line","Vermont","0209","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","18144","45.005739","-72.099279"
"Derby Line","Vermont","0209","US-Canada Border","2025-04-01T00:00:00.000","Trucks","6282","45.005739","-72.099279"
"Norton","Vermont","0211","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1041","45.010771","-71.793219"
"Norton","Vermont","0211","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","697","45.010771","-71.793219"
"Norton","Vermont","0211","US-Canada Border","2025-04-01T00:00:00.000","Trains","10","45.010771","-71.793219"
"Norton","Vermont","0211","US-Canada Border","2025-04-01T00:00:00.000","Trucks","412","45.010771","-71.793219"
"Highgate Springs","Vermont","0212","US-Canada Border","2025-04-01T00:00:00.000","Buses","189","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","4707","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","53985","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","25155","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","33","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2025-04-01T00:00:00.000","Trains","14","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2025-04-01T00:00:00.000","Trucks","7611","45.015414","-73.085037"
"Ogdensburg","New York","0701","US-Canada Border","2025-04-01T00:00:00.000","Buses","5","44.7330898624","-75.4577501759"
"Ogdensburg","New York","0701","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","127","44.7330898624","-75.4577501759"
"Ogdensburg","New York","0701","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","22225","44.7330898624","-75.4577501759"
"Ogdensburg","New York","0701","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","11986","44.7330898624","-75.4577501759"
"Ogdensburg","New York","0701","US-Canada Border","2025-04-01T00:00:00.000","Trucks","3244","44.7330898624","-75.4577501759"
"Massena","New York","0704","US-Canada Border","2025-04-01T00:00:00.000","Buses","172","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","1166","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","25","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","108092","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","65770","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2025-04-01T00:00:00.000","Trucks","1467","44.990556","-74.739722"
"Alexandria Bay","New York","0708","US-Canada Border","2025-04-01T00:00:00.000","Buses","48","44.347229","-75.983592"
"Alexandria Bay","New York","0708","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","2158","44.347229","-75.983592"
"Alexandria Bay","New York","0708","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","49621","44.347229","-75.983592"
"Alexandria Bay","New York","0708","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","24075","44.347229","-75.983592"
"Alexandria Bay","New York","0708","US-Canada Border","2025-04-01T00:00:00.000","Trucks","14556","44.347229","-75.983592"
"Champlain Rouses Point","New York","0712","US-Canada Border","2025-04-01T00:00:00.000","Buses","670","45.0088325953","-73.4526634854"
"Champlain Rouses Point","New York","0712","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","17752","45.0088325953","-73.4526634854"
"Champlain Rouses Point","New York","0712","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","24","45.0088325953","-73.4526634854"
"Champlain Rouses Point","New York","0712","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","102876","45.0088325953","-73.4526634854"
"Champlain Rouses Point","New York","0712","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","45550","45.0088325953","-73.4526634854"
"Champlain Rouses Point","New York","0712","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","1888","45.0088325953","-73.4526634854"
"Champlain Rouses Point","New York","0712","US-Canada Border","2025-04-01T00:00:00.000","Trains","40","45.0088325953","-73.4526634854"
"Champlain Rouses Point","New York","0712","US-Canada Border","2025-04-01T00:00:00.000","Trucks","21712","45.0088325953","-73.4526634854"
"Trout River","New York","0715","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","8864","44.992058","-74.308172"
"Trout River","New York","0715","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","5247","44.992058","-74.308172"
"Trout River","New York","0715","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","96","44.992058","-74.308172"
"Trout River","New York","0715","US-Canada Border","2025-04-01T00:00:00.000","Trains","48","44.992058","-74.308172"
"Trout River","New York","0715","US-Canada Border","2025-04-01T00:00:00.000","Trucks","720","44.992058","-74.308172"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2025-04-01T00:00:00.000","Buses","666","43.09549","-79.055847"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","13417","43.09549","-79.055847"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","7050","43.09549","-79.055847"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","528953","43.09549","-79.055847"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","251029","43.09549","-79.055847"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","1806","43.09549","-79.055847"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2025-04-01T00:00:00.000","Trains","139","43.09549","-79.055847"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2025-04-01T00:00:00.000","Trucks","70109","43.09549","-79.055847"
"Blaine","Washington","3004","US-Canada Border","2025-04-01T00:00:00.000","Buses","644","48.994045","-122.748884"
"Blaine","Washington","3004","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","8910","48.994045","-122.748884"
"Blaine","Washington","3004","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","2592","48.994045","-122.748884"
"Blaine","Washington","3004","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","329745","48.994045","-122.748884"
"Blaine","Washington","3004","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","174280","48.994045","-122.748884"
"Blaine","Washington","3004","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","11536","48.994045","-122.748884"
"Blaine","Washington","3004","US-Canada Border","2025-04-01T00:00:00.000","Trains","173","48.994045","-122.748884"
"Blaine","Washington","3004","US-Canada Border","2025-04-01T00:00:00.000","Trucks","26595","48.994045","-122.748884"
"Port Angeles","Washington","3007","US-Canada Border","2025-04-01T00:00:00.000","Buses","6","48.121858","-123.430694"
"Port Angeles","Washington","3007","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","227","48.121858","-123.430694"
"Sumas","Washington","3009","US-Canada Border","2025-04-01T00:00:00.000","Buses","9","49.002388","-122.264805"
"Sumas","Washington","3009","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","95","49.002388","-122.264805"
"Sumas","Washington","3009","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","1009","49.002388","-122.264805"
"Sumas","Washington","3009","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","50660","49.002388","-122.264805"
"Sumas","Washington","3009","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","28834","49.002388","-122.264805"
"Sumas","Washington","3009","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","57","49.002388","-122.264805"
"Sumas","Washington","3009","US-Canada Border","2025-04-01T00:00:00.000","Trains","21","49.002388","-122.264805"
"Sumas","Washington","3009","US-Canada Border","2025-04-01T00:00:00.000","Trucks","11676","49.002388","-122.264805"
"Nighthawk","Washington","3011","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","5","49.000144","-119.67103"
"Nighthawk","Washington","3011","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","391","49.000144","-119.67103"
"Nighthawk","Washington","3011","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","220","49.000144","-119.67103"
"Danville","Washington","3012","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1638","49.000083","-118.503722"
"Danville","Washington","3012","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","1033","49.000083","-118.503722"
"Danville","Washington","3012","US-Canada Border","2025-04-01T00:00:00.000","Trucks","17","49.000083","-118.503722"
"Ferry","Washington","3013","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1056","49.000083","-118.761166"
"Ferry","Washington","3013","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","517","49.000083","-118.761166"
"Ferry","Washington","3013","US-Canada Border","2025-04-01T00:00:00.000","Trucks","1","49.000083","-118.761166"
"Boundary","Washington","3015","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1167","49.00075","-117.627583"
"Boundary","Washington","3015","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","731","49.00075","-117.627583"
"Boundary","Washington","3015","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","86","49.00075","-117.627583"
"Boundary","Washington","3015","US-Canada Border","2025-04-01T00:00:00.000","Trains","22","49.00075","-117.627583"
"Boundary","Washington","3015","US-Canada Border","2025-04-01T00:00:00.000","Trucks","35","49.00075","-117.627583"
"Laurier","Washington","3016","US-Canada Border","2025-04-01T00:00:00.000","Buses","1","49.000083","-118.223777"
"Laurier","Washington","3016","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","19","49.000083","-118.223777"
"Laurier","Washington","3016","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1633","49.000083","-118.223777"
"Laurier","Washington","3016","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","982","49.000083","-118.223777"
"Laurier","Washington","3016","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","4","49.000083","-118.223777"
"Laurier","Washington","3016","US-Canada Border","2025-04-01T00:00:00.000","Trains","4","49.000083","-118.223777"
"Laurier","Washington","3016","US-Canada Border","2025-04-01T00:00:00.000","Trucks","570","49.000083","-118.223777"
"Point Roberts","Washington","3017","US-Canada Border","2025-04-01T00:00:00.000","Buses","42","49.0020555547","-123.068055556"
"Point Roberts","Washington","3017","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","297","49.0020555547","-123.068055556"
"Point Roberts","Washington","3017","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","391","49.0020555547","-123.068055556"
"Point Roberts","Washington","3017","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","61008","49.0020555547","-123.068055556"
"Point Roberts","Washington","3017","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","44774","49.0020555547","-123.068055556"
"Point Roberts","Washington","3017","US-Canada Border","2025-04-01T00:00:00.000","Trucks","745","49.0020555547","-123.068055556"
"Oroville","Washington","3019","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","163","49.000083","-119.461833"
"Oroville","Washington","3019","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","11245","49.000083","-119.461833"
"Oroville","Washington","3019","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","6490","49.000083","-119.461833"
"Oroville","Washington","3019","US-Canada Border","2025-04-01T00:00:00.000","Trucks","1798","49.000083","-119.461833"
"Frontier","Washington","3020","US-Canada Border","2025-04-01T00:00:00.000","Buses","8","49.0005","-117.831527"
"Frontier","Washington","3020","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","208","49.0005","-117.831527"
"Frontier","Washington","3020","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","3310","49.0005","-117.831527"
"Frontier","Washington","3020","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","1777","49.0005","-117.831527"
"Frontier","Washington","3020","US-Canada Border","2025-04-01T00:00:00.000","Trucks","2101","49.0005","-117.831527"
"Kenneth G Ward","Washington","3023","US-Canada Border","2025-04-01T00:00:00.000","Buses","2","49.002277","-122.485027"
"Kenneth G Ward","Washington","3023","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","33","49.002277","-122.485027"
"Kenneth G Ward","Washington","3023","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","48580","49.002277","-122.485027"
"Kenneth G Ward","Washington","3023","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","25854","49.002277","-122.485027"
"Kenneth G Ward","Washington","3023","US-Canada Border","2025-04-01T00:00:00.000","Trucks","3320","49.002277","-122.485027"
"Metaline Falls","Washington","3025","US-Canada Border","2025-04-01T00:00:00.000","Buses","3","48.999972","-117.299444"
"Metaline Falls","Washington","3025","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","16","48.999972","-117.299444"
"Metaline Falls","Washington","3025","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","2","48.999972","-117.299444"
"Metaline Falls","Washington","3025","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","2179","48.999972","-117.299444"
"Metaline Falls","Washington","3025","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","1080","48.999972","-117.299444"
"Metaline Falls","Washington","3025","US-Canada Border","2025-04-01T00:00:00.000","Trucks","608","48.999972","-117.299444"
"Skagway","Alaska","3103","US-Canada Border","2025-04-01T00:00:00.000","Buses","209","59.629722","-135.164444"
"Skagway","Alaska","3103","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","4086","59.629722","-135.164444"
"Skagway","Alaska","3103","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","3403","59.629722","-135.164444"
"Skagway","Alaska","3103","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","1794","59.629722","-135.164444"
"Skagway","Alaska","3103","US-Canada Border","2025-04-01T00:00:00.000","Trucks","185","59.629722","-135.164444"
"Alcan","Alaska","3104","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","4508","62.614961","-141.001444"
"Alcan","Alaska","3104","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","3090","62.614961","-141.001444"
"Alcan","Alaska","3104","US-Canada Border","2025-04-01T00:00:00.000","Trucks","610","62.614961","-141.001444"
"Dalton Cache","Alaska","3106","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1268","59.450556","-136.361944"
"Dalton Cache","Alaska","3106","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","700","59.450556","-136.361944"
"Dalton Cache","Alaska","3106","US-Canada Border","2025-04-01T00:00:00.000","Trucks","56","59.450556","-136.361944"
"Raymond","Montana","3301","US-Canada Border","2025-04-01T00:00:00.000","Buses","4","48.999194","-104.574333"
"Raymond","Montana","3301","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","165","48.999194","-104.574333"
"Raymond","Montana","3301","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","61","48.999194","-104.574333"
"Raymond","Montana","3301","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","2231","48.999194","-104.574333"
"Raymond","Montana","3301","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","1091","48.999194","-104.574333"
"Raymond","Montana","3301","US-Canada Border","2025-04-01T00:00:00.000","Trucks","934","48.999194","-104.574333"
"Eastport","Idaho","3302","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","8071","49.000555","-116.181027"
"Eastport","Idaho","3302","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","3615","49.000555","-116.181027"
"Eastport","Idaho","3302","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","216","49.000555","-116.181027"
"Eastport","Idaho","3302","US-Canada Border","2025-04-01T00:00:00.000","Trains","108","49.000555","-116.181027"
"Eastport","Idaho","3302","US-Canada Border","2025-04-01T00:00:00.000","Trucks","4432","49.000555","-116.181027"
"Turner","Montana","3306","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","634","48.999527","-108.387916"
"Turner","Montana","3306","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","292","48.999527","-108.387916"
"Turner","Montana","3306","US-Canada Border","2025-04-01T00:00:00.000","Trucks","22","48.999527","-108.387916"
"Porthill","Idaho","3308","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","22","48.999861","-116.49925"
"Porthill","Idaho","3308","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","7065","48.999861","-116.49925"
"Porthill","Idaho","3308","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","4016","48.999861","-116.49925"
"Porthill","Idaho","3308","US-Canada Border","2025-04-01T00:00:00.000","Trucks","137","48.999861","-116.49925"
"Scobey","Montana","3309","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","500","48.999527","-105.407638"
"Scobey","Montana","3309","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","271","48.999527","-105.407638"
"Scobey","Montana","3309","US-Canada Border","2025-04-01T00:00:00.000","Trucks","40","48.999527","-105.407638"
"Sweetgrass","Montana","3310","US-Canada Border","2025-04-01T00:00:00.000","Buses","2","48.998388","-111.959611"
"Sweetgrass","Montana","3310","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","75","48.998388","-111.959611"
"Sweetgrass","Montana","3310","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","17505","48.998388","-111.959611"
"Sweetgrass","Montana","3310","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","8157","48.998388","-111.959611"
"Sweetgrass","Montana","3310","US-Canada Border","2025-04-01T00:00:00.000","Trains","32","48.998388","-111.959611"
