window,optimized_quarter,witness,quarter,booking_quarter,lag,allocated_revenue_musd,backward_share,effective_forward_fee_per_net_gbv,actual_revenue_musd,residual_musd
W1,2025Q3,minimum_same,2025Q3,2025Q1,2,73.9493449781557,0.017879651586251218,0.0030183406113532935,4095.0,-40.949999999998
W1,2025Q3,minimum_same,2025Q3,2024Q4,3,0.0,0.0,0.0,4095.0,-40.949999999998
W1,2025Q3,minimum_same,2025Q3,2024Q3,4,0.0,0.0,0.0,4095.0,-40.949999999998
W1,2025Q3,minimum_same,2025Q3,2024Q2,5,0.0,0.0,0.0,4095.0,-40.949999999998
W1,2025Q3,minimum_same,2025Q3,2024Q1,6,0.0,0.0,0.0,4095.0,-40.949999999998
W1,2025Q3,minimum_same,2025Q3,2023Q4,7,0.0,0.0,0.0,4095.0,-40.949999999998
W1,2025Q3,minimum_same,2025Q3,2023Q3,8,0.0,0.0,0.0,4095.0,-40.949999999998
W1,2025Q3,maximum_same,2023Q3,2023Q3,0,1925.4839712918747,0.5725443933868787,0.10521770334928277,3397.0,33.9699999999998
W1,2025Q3,maximum_same,2023Q3,2023Q2,1,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2025Q3,maximum_same,2023Q3,2023Q1,2,1437.5460287081255,0.4274556066131213,0.07046794258373164,3397.0,33.9699999999998
W1,2025Q3,maximum_same,2023Q3,2022Q4,3,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2025Q3,maximum_same,2023Q3,2022Q3,4,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2025Q3,maximum_same,2023Q3,2022Q2,5,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2025Q3,maximum_same,2023Q3,2022Q1,6,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2025Q3,maximum_same,2023Q3,2021Q4,7,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2025Q3,maximum_same,2023Q3,2021Q3,8,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2025Q3,maximum_same,2024Q3,2024Q3,0,2114.8758373205833,0.5672049917842321,0.10521770334928277,3732.0,3.4082775119622966
W1,2025Q3,maximum_same,2024Q3,2024Q2,1,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2025Q3,maximum_same,2024Q3,2024Q1,2,1613.7158851674544,0.4327950082157679,0.07046794258373164,3732.0,3.4082775119622966
W1,2025Q3,maximum_same,2024Q3,2023Q4,3,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2025Q3,maximum_same,2024Q3,2023Q3,4,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2025Q3,maximum_same,2024Q3,2023Q2,5,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2025Q3,maximum_same,2024Q3,2023Q1,6,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2025Q3,maximum_same,2024Q3,2022Q4,7,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2025Q3,maximum_same,2024Q3,2022Q3,8,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2025Q3,maximum_same,2025Q3,2025Q3,0,2409.485406698575,0.5825712125868483,0.10521770334928277,4095.0,-40.94999999999982
W1,2025Q3,maximum_same,2025Q3,2025Q2,1,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2025Q3,maximum_same,2025Q3,2025Q1,2,1726.464593301425,0.4174287874131518,0.07046794258373164,4095.0,-40.94999999999982
W1,2025Q3,maximum_same,2025Q3,2024Q4,3,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2025Q3,maximum_same,2025Q3,2024Q3,4,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2025Q3,maximum_same,2025Q3,2024Q2,5,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2025Q3,maximum_same,2025Q3,2024Q1,6,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2025Q3,maximum_same,2025Q3,2023Q4,7,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2025Q3,maximum_same,2025Q3,2023Q3,8,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2023Q4,minimum_same,2023Q4,2023Q4,0,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2023Q4,minimum_same,2023Q4,2023Q3,1,690.0971794088937,0.3142776636558979,0.03771022838299966,2218.0,22.179999999999836
W1,2023Q4,minimum_same,2023Q4,2023Q2,2,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2023Q4,minimum_same,2023Q4,2023Q1,3,721.4733561309213,0.32856671135654164,0.035366340986809866,2218.0,22.179999999999836
W1,2023Q4,minimum_same,2023Q4,2022Q4,4,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2023Q4,minimum_same,2023Q4,2022Q3,5,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2023Q4,minimum_same,2023Q4,2022Q2,6,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2023Q4,minimum_same,2023Q4,2022Q1,7,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2023Q4,minimum_same,2023Q4,2021Q4,8,784.2494644601851,0.3571556249875605,0.06940260747435266,2218.0,22.179999999999836
W1,2023Q4,minimum_same,2024Q4,2024Q4,0,0.0,0.0,0.0,2480.0,-24.799999999999727
W1,2023Q4,minimum_same,2024Q4,2024Q3,1,757.9755904982932,0.30260922648446714,0.03771022838299966,2480.0,-24.799999999999727
W1,2023Q4,minimum_same,2024Q4,2024Q2,2,0.0,0.0,0.0,2480.0,-24.799999999999727
W1,2023Q4,minimum_same,2024Q4,2024Q1,3,809.889208597946,0.3233348804686786,0.035366340986809866,2480.0,-24.799999999999727
W1,2023Q4,minimum_same,2024Q4,2023Q4,4,0.0,0.0,0.0,2480.0,-24.799999999999727
W1,2023Q4,minimum_same,2024Q4,2023Q3,5,0.0,0.0,0.0,2480.0,-24.799999999999727
W1,2023Q4,minimum_same,2024Q4,2023Q2,6,0.0,0.0,0.0,2480.0,-24.799999999999727
W1,2023Q4,minimum_same,2024Q4,2023Q1,7,0.0,0.0,0.0,2480.0,-24.799999999999727
W1,2023Q4,minimum_same,2024Q4,2022Q4,8,936.9352009037608,0.3740558930468544,0.06940260747435266,2480.0,-24.799999999999727
W1,2023Q4,minimum_same,2025Q4,2025Q4,0,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,minimum_same,2025Q4,2025Q3,1,863.564229970692,0.30778044963279094,0.03771022838299966,2778.0,-27.779999999999745
W1,2023Q4,minimum_same,2025Q4,2025Q2,2,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,minimum_same,2025Q4,2025Q1,3,866.4753541768418,0.3088179950590716,0.035366340986809866,2778.0,-27.779999999999745
W1,2023Q4,minimum_same,2025Q4,2024Q4,4,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,minimum_same,2025Q4,2024Q3,5,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,minimum_same,2025Q4,2024Q2,6,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,minimum_same,2025Q4,2024Q1,7,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,minimum_same,2025Q4,2023Q4,8,1075.7404158524662,0.3834015553081376,0.06940260747435266,2778.0,-27.779999999999745
W1,2023Q4,maximum_same,2023Q4,2023Q4,0,1464.5699258445486,0.666980866302588,0.09448838231255152,2218.0,22.18000000000029
W1,2023Q4,maximum_same,2023Q4,2023Q3,1,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2023Q4,maximum_same,2023Q4,2023Q2,2,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2023Q4,maximum_same,2023Q4,2023Q1,3,731.2500741554511,0.333019133697412,0.035845591870365255,2218.0,22.18000000000029
W1,2023Q4,maximum_same,2023Q4,2022Q4,4,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2023Q4,maximum_same,2023Q4,2022Q3,5,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2023Q4,maximum_same,2023Q4,2022Q2,6,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2023Q4,maximum_same,2023Q4,2022Q1,7,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2023Q4,maximum_same,2023Q4,2021Q4,8,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2023Q4,maximum_same,2024Q4,2024Q4,0,1662.9955287009068,0.6695207492387708,0.09448838231255152,2480.0,-3.859582532271361
W1,2023Q4,maximum_same,2024Q4,2024Q3,1,0.0,0.0,0.0,2480.0,-3.859582532271361
W1,2023Q4,maximum_same,2024Q4,2024Q2,2,0.0,0.0,0.0,2480.0,-3.859582532271361
W1,2023Q4,maximum_same,2024Q4,2024Q1,3,820.8640538313645,0.33047925076122914,0.035845591870365255,2480.0,-3.859582532271361
W1,2023Q4,maximum_same,2024Q4,2023Q4,4,0.0,0.0,0.0,2480.0,-3.859582532271361
W1,2023Q4,maximum_same,2024Q4,2023Q3,5,0.0,0.0,0.0,2480.0,-3.859582532271361
W1,2023Q4,maximum_same,2024Q4,2023Q2,6,0.0,0.0,0.0,2480.0,-3.859582532271361
W1,2023Q4,maximum_same,2024Q4,2023Q1,7,0.0,0.0,0.0,2480.0,-3.859582532271361
W1,2023Q4,maximum_same,2024Q4,2022Q4,8,0.0,0.0,0.0,2480.0,-3.859582532271361
W1,2023Q4,maximum_same,2025Q4,2025Q4,0,1927.562999176051,0.6869971983462891,0.09448838231255152,2778.0,-27.779999999999745
W1,2023Q4,maximum_same,2025Q4,2025Q3,1,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,maximum_same,2025Q4,2025Q2,2,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,maximum_same,2025Q4,2025Q1,3,878.2170008239489,0.3130028016537109,0.035845591870365255,2778.0,-27.779999999999745
W1,2023Q4,maximum_same,2025Q4,2024Q4,4,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,maximum_same,2025Q4,2024Q3,5,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,maximum_same,2025Q4,2024Q2,6,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,maximum_same,2025Q4,2024Q1,7,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2023Q4,maximum_same,2025Q4,2023Q4,8,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2024Q4,minimum_same,2023Q4,2023Q4,0,0.0,0.0,0.0,2218.0,22.17999999999938
W1,2024Q4,minimum_same,2023Q4,2023Q3,1,690.0971794088954,0.31427766365589854,0.03771022838299975,2218.0,22.17999999999938
W1,2024Q4,minimum_same,2023Q4,2023Q2,2,0.0,0.0,0.0,2218.0,22.17999999999938
W1,2024Q4,minimum_same,2023Q4,2023Q1,3,721.4733561309213,0.32856671135654153,0.035366340986809866,2218.0,22.17999999999938
W1,2024Q4,minimum_same,2023Q4,2022Q4,4,0.0,0.0,0.0,2218.0,22.17999999999938
W1,2024Q4,minimum_same,2023Q4,2022Q3,5,0.0,0.0,0.0,2218.0,22.17999999999938
W1,2024Q4,minimum_same,2023Q4,2022Q2,6,0.0,0.0,0.0,2218.0,22.17999999999938
W1,2024Q4,minimum_same,2023Q4,2022Q1,7,0.0,0.0,0.0,2218.0,22.17999999999938
W1,2024Q4,minimum_same,2023Q4,2021Q4,8,784.249464460184,0.35715562498755987,0.06940260747435256,2218.0,22.17999999999938
W1,2024Q4,minimum_same,2024Q4,2024Q4,0,0.0,0.0,0.0,2480.0,-24.800000000000637
W1,2024Q4,minimum_same,2024Q4,2024Q3,1,757.975590498295,0.30260922648446775,0.03771022838299975,2480.0,-24.800000000000637
W1,2024Q4,minimum_same,2024Q4,2024Q2,2,0.0,0.0,0.0,2480.0,-24.800000000000637
W1,2024Q4,minimum_same,2024Q4,2024Q1,3,809.889208597946,0.3233348804686784,0.035366340986809866,2480.0,-24.800000000000637
W1,2024Q4,minimum_same,2024Q4,2023Q4,4,0.0,0.0,0.0,2480.0,-24.800000000000637
W1,2024Q4,minimum_same,2024Q4,2023Q3,5,0.0,0.0,0.0,2480.0,-24.800000000000637
W1,2024Q4,minimum_same,2024Q4,2023Q2,6,0.0,0.0,0.0,2480.0,-24.800000000000637
W1,2024Q4,minimum_same,2024Q4,2023Q1,7,0.0,0.0,0.0,2480.0,-24.800000000000637
W1,2024Q4,minimum_same,2024Q4,2022Q4,8,936.9352009037597,0.3740558930468538,0.06940260747435256,2480.0,-24.800000000000637
W1,2024Q4,minimum_same,2025Q4,2025Q4,0,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,minimum_same,2025Q4,2025Q3,1,863.5642299706942,0.3077804496327916,0.03771022838299975,2778.0,-27.780000000000655
W1,2024Q4,minimum_same,2025Q4,2025Q2,2,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,minimum_same,2025Q4,2025Q1,3,866.4753541768418,0.3088179950590715,0.035366340986809866,2778.0,-27.780000000000655
W1,2024Q4,minimum_same,2025Q4,2024Q4,4,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,minimum_same,2025Q4,2024Q3,5,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,minimum_same,2025Q4,2024Q2,6,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,minimum_same,2025Q4,2024Q1,7,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,minimum_same,2025Q4,2023Q4,8,1075.7404158524646,0.3834015553081369,0.06940260747435256,2778.0,-27.780000000000655
W1,2024Q4,maximum_same,2023Q4,2023Q4,0,1464.5699258445488,0.666980866302588,0.09448838231255154,2218.0,22.179999999999836
W1,2024Q4,maximum_same,2023Q4,2023Q3,1,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2024Q4,maximum_same,2023Q4,2023Q2,2,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2024Q4,maximum_same,2023Q4,2023Q1,3,731.2500741554514,0.3330191336974121,0.03584559187036527,2218.0,22.179999999999836
W1,2024Q4,maximum_same,2023Q4,2022Q4,4,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2024Q4,maximum_same,2023Q4,2022Q3,5,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2024Q4,maximum_same,2023Q4,2022Q2,6,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2024Q4,maximum_same,2023Q4,2022Q1,7,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2024Q4,maximum_same,2023Q4,2021Q4,8,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2024Q4,maximum_same,2024Q4,2024Q4,0,1662.995528700907,0.6695207492387708,0.09448838231255154,2480.0,-3.8595825322718156
W1,2024Q4,maximum_same,2024Q4,2024Q3,1,0.0,0.0,0.0,2480.0,-3.8595825322718156
W1,2024Q4,maximum_same,2024Q4,2024Q2,2,0.0,0.0,0.0,2480.0,-3.8595825322718156
W1,2024Q4,maximum_same,2024Q4,2024Q1,3,820.8640538313647,0.3304792507612292,0.03584559187036527,2480.0,-3.8595825322718156
W1,2024Q4,maximum_same,2024Q4,2023Q4,4,0.0,0.0,0.0,2480.0,-3.8595825322718156
W1,2024Q4,maximum_same,2024Q4,2023Q3,5,0.0,0.0,0.0,2480.0,-3.8595825322718156
W1,2024Q4,maximum_same,2024Q4,2023Q2,6,0.0,0.0,0.0,2480.0,-3.8595825322718156
W1,2024Q4,maximum_same,2024Q4,2023Q1,7,0.0,0.0,0.0,2480.0,-3.8595825322718156
W1,2024Q4,maximum_same,2024Q4,2022Q4,8,0.0,0.0,0.0,2480.0,-3.8595825322718156
W1,2024Q4,maximum_same,2025Q4,2025Q4,0,1927.5629991760513,0.686997198346289,0.09448838231255154,2778.0,-27.780000000000655
W1,2024Q4,maximum_same,2025Q4,2025Q3,1,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,maximum_same,2025Q4,2025Q2,2,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,maximum_same,2025Q4,2025Q1,3,878.2170008239492,0.3130028016537109,0.03584559187036527,2778.0,-27.780000000000655
W1,2024Q4,maximum_same,2025Q4,2024Q4,4,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,maximum_same,2025Q4,2024Q3,5,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,maximum_same,2025Q4,2024Q2,6,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,maximum_same,2025Q4,2024Q1,7,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2024Q4,maximum_same,2025Q4,2023Q4,8,0.0,0.0,0.0,2778.0,-27.780000000000655
W1,2025Q4,minimum_same,2023Q4,2023Q4,0,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2025Q4,minimum_same,2023Q4,2023Q3,1,1713.7096784565922,0.7804417841428678,0.0936453376205788,2218.0,22.179999999999836
W1,2025Q4,minimum_same,2023Q4,2023Q2,2,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2025Q4,minimum_same,2023Q4,2023Q1,3,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2025Q4,minimum_same,2023Q4,2022Q4,4,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2025Q4,minimum_same,2023Q4,2022Q3,5,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2025Q4,minimum_same,2023Q4,2022Q2,6,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2025Q4,minimum_same,2023Q4,2022Q1,7,0.0,0.0,0.0,2218.0,22.179999999999836
W1,2025Q4,minimum_same,2023Q4,2021Q4,8,482.1103215434078,0.2195582158571321,0.04266463022508034,2218.0,22.179999999999836
W1,2025Q4,minimum_same,2024Q4,2024Q4,0,0.0,0.0,0.0,2480.0,21.756205787781255
W1,2025Q4,minimum_same,2024Q4,2024Q3,1,1882.271286173634,0.7656975644992267,0.0936453376205788,2480.0,21.756205787781255
W1,2025Q4,minimum_same,2024Q4,2024Q2,2,0.0,0.0,0.0,2480.0,21.756205787781255
W1,2025Q4,minimum_same,2024Q4,2024Q1,3,0.0,0.0,0.0,2480.0,21.756205787781255
W1,2025Q4,minimum_same,2024Q4,2023Q4,4,0.0,0.0,0.0,2480.0,21.756205787781255
W1,2025Q4,minimum_same,2024Q4,2023Q3,5,0.0,0.0,0.0,2480.0,21.756205787781255
W1,2025Q4,minimum_same,2024Q4,2023Q2,6,0.0,0.0,0.0,2480.0,21.756205787781255
W1,2025Q4,minimum_same,2024Q4,2023Q1,7,0.0,0.0,0.0,2480.0,21.756205787781255
W1,2025Q4,minimum_same,2024Q4,2022Q4,8,575.9725080385846,0.2343024355007733,0.04266463022508034,2480.0,21.756205787781255
W1,2025Q4,minimum_same,2025Q4,2025Q4,0,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,minimum_same,2025Q4,2025Q3,1,2144.4782315112548,0.7643073339717493,0.0936453376205788,2778.0,-27.779999999999745
W1,2025Q4,minimum_same,2025Q4,2025Q2,2,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,minimum_same,2025Q4,2025Q1,3,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,minimum_same,2025Q4,2024Q4,4,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,minimum_same,2025Q4,2024Q3,5,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,minimum_same,2025Q4,2024Q2,6,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,minimum_same,2025Q4,2024Q1,7,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,minimum_same,2025Q4,2023Q4,8,661.3017684887452,0.2356926660282507,0.04266463022508034,2778.0,-27.779999999999745
W1,2025Q4,maximum_same,2023Q4,2023Q4,0,1464.5699258445488,0.6669808663025881,0.09448838231255154,2218.0,22.18000000000029
W1,2025Q4,maximum_same,2023Q4,2023Q3,1,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2025Q4,maximum_same,2023Q4,2023Q2,2,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2025Q4,maximum_same,2023Q4,2023Q1,3,731.250074155451,0.33301913369741193,0.03584559187036525,2218.0,22.18000000000029
W1,2025Q4,maximum_same,2023Q4,2022Q4,4,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2025Q4,maximum_same,2023Q4,2022Q3,5,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2025Q4,maximum_same,2023Q4,2022Q2,6,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2025Q4,maximum_same,2023Q4,2022Q1,7,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2025Q4,maximum_same,2023Q4,2021Q4,8,0.0,0.0,0.0,2218.0,22.18000000000029
W1,2025Q4,maximum_same,2024Q4,2024Q4,0,1662.995528700907,0.669520749238771,0.09448838231255154,2480.0,-3.859582532270906
W1,2025Q4,maximum_same,2024Q4,2024Q3,1,0.0,0.0,0.0,2480.0,-3.859582532270906
W1,2025Q4,maximum_same,2024Q4,2024Q2,2,0.0,0.0,0.0,2480.0,-3.859582532270906
W1,2025Q4,maximum_same,2024Q4,2024Q1,3,820.8640538313641,0.3304792507612291,0.03584559187036525,2480.0,-3.859582532270906
W1,2025Q4,maximum_same,2024Q4,2023Q4,4,0.0,0.0,0.0,2480.0,-3.859582532270906
W1,2025Q4,maximum_same,2024Q4,2023Q3,5,0.0,0.0,0.0,2480.0,-3.859582532270906
W1,2025Q4,maximum_same,2024Q4,2023Q2,6,0.0,0.0,0.0,2480.0,-3.859582532270906
W1,2025Q4,maximum_same,2024Q4,2023Q1,7,0.0,0.0,0.0,2480.0,-3.859582532270906
W1,2025Q4,maximum_same,2024Q4,2022Q4,8,0.0,0.0,0.0,2480.0,-3.859582532270906
W1,2025Q4,maximum_same,2025Q4,2025Q4,0,1927.5629991760513,0.6869971983462893,0.09448838231255154,2778.0,-27.779999999999745
W1,2025Q4,maximum_same,2025Q4,2025Q3,1,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,maximum_same,2025Q4,2025Q2,2,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,maximum_same,2025Q4,2025Q1,3,878.2170008239485,0.31300280165371075,0.03584559187036525,2778.0,-27.779999999999745
W1,2025Q4,maximum_same,2025Q4,2024Q4,4,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,maximum_same,2025Q4,2024Q3,5,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,maximum_same,2025Q4,2024Q2,6,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,maximum_same,2025Q4,2024Q1,7,0.0,0.0,0.0,2778.0,-27.779999999999745
W1,2025Q4,maximum_same,2025Q4,2023Q4,8,0.0,0.0,0.0,2778.0,-27.779999999999745
W2,2024Q1,minimum_same,2024Q1,2024Q1,0,1208.8323115577848,0.5700479640276644,0.05278743718592947,2142.0,21.419999999999618
W2,2024Q1,minimum_same,2024Q1,2023Q4,1,0.0,0.0,0.0,2142.0,21.419999999999618
W2,2024Q1,minimum_same,2024Q1,2023Q3,2,911.7476884422157,0.42995203597233567,0.04982227805695168,2142.0,21.419999999999618
W2,2024Q1,minimum_same,2024Q1,2023Q2,3,0.0,0.0,0.0,2142.0,21.419999999999618
W2,2024Q1,minimum_same,2024Q1,2023Q1,4,0.0,0.0,0.0,2142.0,21.419999999999618
W2,2024Q1,minimum_same,2024Q1,2022Q4,5,0.0,0.0,0.0,2142.0,21.419999999999618
W2,2024Q1,minimum_same,2024Q1,2022Q3,6,0.0,0.0,0.0,2142.0,21.419999999999618
W2,2024Q1,minimum_same,2024Q1,2022Q2,7,0.0,0.0,0.0,2142.0,21.419999999999618
W2,2024Q1,minimum_same,2024Q1,2022Q1,8,0.0,0.0,0.0,2142.0,21.419999999999618
W2,2024Q1,minimum_same,2025Q1,2025Q1,0,1293.292211055272,0.5635947789077846,0.05278743718592947,2272.0,-22.72000000000071
W2,2024Q1,minimum_same,2025Q1,2024Q4,1,0.0,0.0,0.0,2272.0,-22.72000000000071
W2,2024Q1,minimum_same,2025Q1,2024Q3,2,1001.4277889447286,0.4364052210922153,0.04982227805695168,2272.0,-22.72000000000071
W2,2024Q1,minimum_same,2025Q1,2024Q2,3,0.0,0.0,0.0,2272.0,-22.72000000000071
W2,2024Q1,minimum_same,2025Q1,2024Q1,4,0.0,0.0,0.0,2272.0,-22.72000000000071
W2,2024Q1,minimum_same,2025Q1,2023Q4,5,0.0,0.0,0.0,2272.0,-22.72000000000071
W2,2024Q1,minimum_same,2025Q1,2023Q3,6,0.0,0.0,0.0,2272.0,-22.72000000000071
W2,2024Q1,minimum_same,2025Q1,2023Q2,7,0.0,0.0,0.0,2272.0,-22.72000000000071
W2,2024Q1,minimum_same,2025Q1,2023Q1,8,0.0,0.0,0.0,2272.0,-22.72000000000071
W2,2024Q1,minimum_same,2026Q1,2026Q1,0,1541.3931658291406,0.5746485319924669,0.05278743718592947,2678.0,-4.323333333333721
W2,2024Q1,minimum_same,2026Q1,2025Q4,1,0.0,0.0,0.0,2678.0,-4.323333333333721
W2,2024Q1,minimum_same,2026Q1,2025Q3,2,1140.9301675041934,0.4253514680075332,0.04982227805695168,2678.0,-4.323333333333721
W2,2024Q1,minimum_same,2026Q1,2025Q2,3,0.0,0.0,0.0,2678.0,-4.323333333333721
W2,2024Q1,minimum_same,2026Q1,2025Q1,4,0.0,0.0,0.0,2678.0,-4.323333333333721
W2,2024Q1,minimum_same,2026Q1,2024Q4,5,0.0,0.0,0.0,2678.0,-4.323333333333721
W2,2024Q1,minimum_same,2026Q1,2024Q3,6,0.0,0.0,0.0,2678.0,-4.323333333333721
W2,2024Q1,minimum_same,2026Q1,2024Q2,7,0.0,0.0,0.0,2678.0,-4.323333333333721
W2,2024Q1,minimum_same,2026Q1,2024Q1,8,0.0,0.0,0.0,2678.0,-4.323333333333721
W2,2024Q1,maximum_same,2024Q1,2024Q1,0,2121.2144520547945,1.0,0.09262945205479452,2142.0,20.785547945205508
W2,2024Q1,maximum_same,2024Q1,2023Q4,1,0.0,0.0,0.0,2142.0,20.785547945205508
W2,2024Q1,maximum_same,2024Q1,2023Q3,2,0.0,0.0,0.0,2142.0,20.785547945205508
W2,2024Q1,maximum_same,2024Q1,2023Q2,3,0.0,0.0,0.0,2142.0,20.785547945205508
W2,2024Q1,maximum_same,2024Q1,2023Q1,4,0.0,0.0,0.0,2142.0,20.785547945205508
W2,2024Q1,maximum_same,2024Q1,2022Q4,5,0.0,0.0,0.0,2142.0,20.785547945205508
W2,2024Q1,maximum_same,2024Q1,2022Q3,6,0.0,0.0,0.0,2142.0,20.785547945205508
W2,2024Q1,maximum_same,2024Q1,2022Q2,7,0.0,0.0,0.0,2142.0,20.785547945205508
W2,2024Q1,maximum_same,2024Q1,2022Q1,8,0.0,0.0,0.0,2142.0,20.785547945205508
W2,2024Q1,maximum_same,2025Q1,2025Q1,0,2269.4215753424655,1.0,0.09262945205479452,2272.0,2.5784246575344696
W2,2024Q1,maximum_same,2025Q1,2024Q4,1,0.0,0.0,0.0,2272.0,2.5784246575344696
W2,2024Q1,maximum_same,2025Q1,2024Q3,2,0.0,0.0,0.0,2272.0,2.5784246575344696
W2,2024Q1,maximum_same,2025Q1,2024Q2,3,0.0,0.0,0.0,2272.0,2.5784246575344696
W2,2024Q1,maximum_same,2025Q1,2024Q1,4,0.0,0.0,0.0,2272.0,2.5784246575344696
W2,2024Q1,maximum_same,2025Q1,2023Q4,5,0.0,0.0,0.0,2272.0,2.5784246575344696
W2,2024Q1,maximum_same,2025Q1,2023Q3,6,0.0,0.0,0.0,2272.0,2.5784246575344696
W2,2024Q1,maximum_same,2025Q1,2023Q2,7,0.0,0.0,0.0,2272.0,2.5784246575344696
