origin,location,sha256,bytes,duplicate_of,csv_data_rows,numeric_hotel_line_count
local,theos-past-research/research/edge-discovery/20260903T231817Z_abnb_us_altdata_sleeve/supply_scarcity_web_edge/permission_request_manifest.csv,4dd2f7c503cd53d539db1f690e9f16daac7bf50441b165107467f70e39300b44,1686,,5,0
local,theos-past-research/research/edge-discovery/20260903T231817Z_abnb_us_altdata_sleeve/supply_scarcity_web_edge/permission_request_results.csv,63573f971ee90c835ae35f1a6d1ad28ae41928be78ff5d185601b4c51569cc72,1735,,5,0
local,theos-past-research/research/edge-discovery/20260903T231817Z_abnb_us_altdata_sleeve/supply_scarcity_web_edge/permission_response_interpretation.csv,c122ff119b6c7f4327069efa5d47cfcc4d4e23bdd670a0f77e0edee761a4ade6,1102,,5,0
local,theos-past-research/research/edge-discovery/20260903T231817Z_abnb_us_altdata_sleeve/supply_scarcity_web_edge/proposed_source_registry.csv,175941f22c3814256f08da62c2bdf05626589132a6ca8a44c9aaa0996273194c,2457,,1,1
local,theos-past-research/research/edge-discovery/20260903T231817Z_abnb_us_altdata_sleeve/supply_scarcity_web_edge/publication_vintage_audit.csv,eaee3ba597b6810bf65aede7e3269b79a49092ecf804fadccf85673cc9ed1082,2668,,5,0
local,theos-past-research/research/edge-discovery/20260903T231817Z_abnb_us_altdata_sleeve/validation.json,a3eb65209449ddfabc50488544a2aff20fed22ca417bf2a4e482223d5c75bd8b,1661,,,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/artifact_manifest.csv,d6fb219472d711c72374a99a23adb2f707c729810905e6ba3514b132cf9185a4,3462,,30,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/audit_corrections.csv,653a29fc2ce782ae22bcd2d95d4a6bf1d8ca135418dfb79e3f37d0e1b827d9de,532,,1,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/collection_summary.json,a534b8be26ab5bc0b1c9dd70ea9cfb79d5d199f1a7520e23778c8155779b2386,660,,,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/data_path_gate_results.csv,dfe10c21e1143dd37081949912530585afb450b85031e5593fa9da630ca366c3,1801,,4,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/data_request_manifest.csv,4ae731d803f9cfa8354e1a9d8abc85f6b3f67663bba18ad522786ab738b55b66,1523,,6,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/data_request_results.csv,7aa61c64f45dd8c23d851cb7859bb2144c066cec3a861ea79a18d32308320576,1043,,6,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/descriptive_metrics.csv,7e1590d0be13c89d197a06953888e69acc7065372761f9c7328a6a2f4501ca1e,1416,,8,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/event_aligned_panel.csv,37c9337da9e48246ac67dd19b4fd1d988ced606cbd22847169f736f7029874c1,10760,,23,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/guidance_targets_snapshot.csv,5b52b51016535d77d942b179fc9a121fbaf613c6a7f4610ba37d6b4195dbf698,7745,theos-past-research/research/edge-discovery/20260903T231817Z_abnb_us_altdata_sleeve/guidance_targets.csv,23,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/memo.md,c6808768994cdef64106d4b35df10ca1d2b2f61a408a3a2cba76274d26ca8176,3258,,,1
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/observations_long.csv,18e585ad0ae46c6c5c353a151649deb31b0eb1a7b322ee6631fc0971cc9ecdf1,238,,0,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/permission_collection_method.md,cbbb60d2e042d469505565b1d5f2eec845346df7066ae93b66d8316f20c66e38,810,,,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/permission_request_manifest.csv,fbcdd2f2f2fd60ad94dfa37f063b35b4bd9e1a87d4294c76302cf9e923474072,2888,,9,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/permission_request_results.csv,1af35b4547183ef3ce137da9581b132dd5bfa7ecb2f0379c90c593a271a20ae8,3351,,9,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/permission_terms_audit.csv,98fd70e5988eff4de638b8c8858e6a73128a70808347fe2c35c3ab434e03a9ac,1655,,7,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/raw_file_manifest.csv,5b7cafcd053bc1fe60b97db8ca45f467118b9cb0024c53dde33b47a65dedbc83,2208,,8,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/request.json,0ede4b0f1f414d78edf6d4b78d382277a4b3b8de0ef5b4bb2f85fa5aec2a3197,996,,,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/run_plan.md,29b2f86f812f876fa80d20813eca300c73776eded4cc3f63d1d48d894686f9fd,2074,,,0
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/usability_score.csv,436f28ed5859cb193c12d09fb7d9bd546581992cbdb8ee193662ed078253425a,1549,,12,1
local,theos-past-research/research/edge-discovery/20260904T012519Z_abnb_adr_pilot_001/validation.json,a2df017ea2b7e3fca669cb56018c3c90d72e4b03718af688d982d349368d482f,669,,,0
local,theos-past-research/research/forecasting/runs/20260903T224632Z_50_source_guidance_format/format_validation.json,207199966712a9e1cbc81dcdfec79b0b3c086d8b2e9d5f4716513897dab8bb57,322,,,0
local,theos-past-research/research/forecasting/runs/20260903T224632Z_50_source_guidance_format/guidance_history.csv,fa9eb26b93a9c594e4724965c6a040a6513b2a5a4829185b84f48ea5ad786248,6457,,23,0
local,theos-past-research/research/forecasting/runs/20260903T224632Z_50_source_guidance_format/historical_eligibility_matrix.csv,14ae25975f96d50f95430594bd3f7097a06cbe04a5acc5f35e541f0b3d324a67,435661,,1150,0
local,theos-past-research/research/forecasting/runs/20260903T224632Z_50_source_guidance_format/source_guidance_crosswalk.csv,95aa7db93c443d0f8428dbab3e2a24abbf58479f7f488a0cdcf8a6d38710775b,41188,,50,5
local,theos-past-research/research/forecasting/runs/20260903T224632Z_50_source_guidance_format/workbook_inputs.json,05f7837a59e5870f8b94a3ca6be12ce4ae6e82b04c7891c99a3a2de9fbc3b6d6,1063402,,,4
local,theos-past-research/research/forecasting/runs/20260903T233712Z_us_europe_guidance_comparison/guidance_enriched.csv,3a8e2aabe813a593aeea738e0dd0f8c94ed3f5c739518c7cdbdc7faf24ddc1c9,7479,,23,0
local,theos-past-research/research/forecasting/runs/20260903T233712Z_us_europe_guidance_comparison/validation.json,a4df75712b9e12012ad7c74c1aed3e9a3e50b3b2c93ae0f784e6122107260ea9,955,,,0
local,theos-past-research/research/forecasting/runs/20260903T233712Z_us_europe_guidance_comparison/workbook_inputs.json,7bd6b684ead0cc95a9e90b4d246e81ca4605b11f4a2a3502cb808944dadea38c,626423,,,42
local,theos-past-research/research/forecasting/target_registry.csv,35107d14afe99a564a8623f9aa529f8d488f1dd2dcab6e037537248a56e2c202,217,,0,0
local,theos-past-research/research/free_api_registry.csv,40f24e39122e6d6e4532e9955076d89e3717f1f73cd4e8f04281b61d5d3f4fc0,25211,,27,2
local,theos-past-research/research/guidance/AGENT_PLAYBOOK.md,1cb24f8f26e33b5a330b07db08a0eae3dcc89c92d3ab6580a344e10a95519d05,6416,,,0
local,theos-past-research/research/guidance/data/manifests/source_documents.csv,1f3562e8cbf27ef2d91f51d626d0f749604c8de14de63c6719d319d396ff69ce,28155,,48,0
local,theos-past-research/research/guidance/data/normalized/consensus_snapshots.csv,08e45e356391ee4251faeba5189a5f7ed17f5b35440ca642df17bc619d0ca37f,8155,,23,0
local,theos-past-research/research/guidance/data/normalized/driver_observations.csv,686d90b3d2e0229eef58610f66a274476d6182ae16e033f7cea9de8212f065e5,39789,,146,0
local,theos-past-research/research/guidance/data/normalized/evidence_claims.csv,f40f8274796f4c0d1e37cbb8810e9391c23de22d07aa79d67c03b7fc3f2ddd4a,24764,,114,0
local,theos-past-research/research/guidance/data/normalized/guidance_events.csv,1bdc295f9c5a4b55bb5254a61f9646854c0494f5baac7bf1272ef3f280f48c63,7243,,23,0
local,theos-past-research/research/guidance/data/normalized/guidance_items.csv,37131d7f853c8259738e695a2f58e76bf04b29ac4532fdc1efbefff58ea897bc,10020,,56,0
local,theos-past-research/research/guidance/data/normalized/market_returns.csv,6e1e3a6185d343e978f095c953e04fb967cf0a5690da1977af58556ba0cb5b1b,23051,,69,0
local,theos-past-research/research/guidance/data/normalized/model_results.csv,db18b6b8dbe6e5ed7bb491a4a6e3a689bd472e42b38bc309d6035efa65105d23,330,,0,0
local,theos-past-research/research/guidance/data/normalized/quarterly_actuals.csv,e492d6d4a7d3fb29c28ef505a6174797a35959ee8f003a019f118cf296dfe609,4080,,23,0
local,theos-past-research/research/guidance/data/normalized/research_issues.csv,bb799b61e82b06a9ba7e23f534fe261a0de4b95789f52cee9d26143d4c42c0c7,1731,,5,0
local,theos-past-research/research/guidance/data/normalized/source_excerpts.csv,685daea89636efdbb57b6e54bf638e933d054d9a8204529cd181d767922c4d84,47510,,110,0
local,theos-past-research/research/guidance/reports/validation_log.md,ddde16c4ae6f6bed7ffad02ac876b5520721c86e194b50885747afefaef4703e,2046,,,0
local,theos-past-research/research/guidance/schemas/generated/consensus_snapshots.schema.json,1bcb2c928790042e5570dc612e0f04d49da4c390e01eaba7faa656943fd09ed5,3818,,,0
local,theos-past-research/research/guidance/schemas/generated/driver_observations.schema.json,a74abc1da2e951e7244afdbdd57d866a8fc99223bffd88f9e1a064c3d4752f11,4817,,,0
local,theos-past-research/research/guidance/schemas/generated/evidence_claims.schema.json,80875730954897e25cb3f0601cf4f7921fdc76d120b267b656875da648b9c854,3513,,,0
local,theos-past-research/research/guidance/schemas/generated/guidance_events.schema.json,e9625b3ac513b3685d968d50e1cda0e8218d26985fd8984def420cebbd422ad2,3066,,,0
local,theos-past-research/research/guidance/schemas/generated/guidance_items.schema.json,ecf9dde8eca1b5848b2d8dac44d91dcc15a83395a38694fb99a2dec17a9e3c18,3601,,,0
local,theos-past-research/research/guidance/schemas/generated/market_returns.schema.json,24aa6c5bedb1578832416fad5d563f2172a1942f5a79441709a70b70297e0b90,2841,,,0
local,theos-past-research/research/guidance/schemas/generated/model_results.schema.json,e7ffcc0fb2a00d38b84d5f0ece7fea827813fc199b41deb26a51ab1ff329a1bf,3628,,,0
local,theos-past-research/research/guidance/schemas/generated/quarterly_actuals.schema.json,bf6c18fcc67c70a60cc183999dfebcb5df5c374e5b0fd81d65cba2490b24cfd8,3275,,,0
local,theos-past-research/research/guidance/schemas/generated/research_issues.schema.json,29836c1596422317d7c9112c5877b4d0dc79926a20a2206099100c9854c326f3,2835,,,0
local,theos-past-research/research/guidance/schemas/generated/source_documents.schema.json,2119ea1eb44c6cdffe5ed64b536931eabf258a99a7c926deeca55a387ffa07f3,3783,,,0
local,theos-past-research/research/guidance/schemas/generated/source_excerpts.schema.json,a836065034dac98ff35008ca9341e3c00c29c3140c156b88baea6ec680ee05d8,2757,,,0
local,theos-past-research/research/hypothesis_ledger.csv,f2dd3f0ef68f9fe3b15684193aac959cc1337b1f3a80a57f75f8ebbb81e577bd,34815,,14,5
local,theos-past-research/research/provenance/import-manifest.md,604ac9bb6aa9e9bf49423b08774136bdce35a4bec56f959d6ef46ff083b98419,3005,,,0
local,theos-past-research/research/provenance/omitted-data-manifest.csv,598c384688f955f1d6674b9e6bd313161e430c446f7c3797302174a9dd349394,11542,,32,1
local,theos-past-research/research/provenance/restricted-data-manifest.csv,3c57769d773d7b9e880c5b9fa3930136e47a270be7db57af6ae5e343d0adb33e,18017,,46,0
local,theos-past-research/research/provenance/source-boundary-inventory.csv,39fe1378a2df9c6e485a7b97c5c87ee0aaa7e9d07c7bbbdb6fdd3851fa36cbc1,313402,,635,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/api_scorecard.csv,e3f3fd7a20a8ce0669567caacce8f0e23197b1ce45f87a44ab379eeb4b4ac536,2248,,18,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/api_sync_ticket.md,d2b2dea74e50016e97f88a3eebff3512c04418f911996a7e921e61d400f6a4bf,2494,,,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/candidate_source_scorecard.csv,5a36a9f25e03502a62e328a32e98252eeabdacd99720bdbcbe393d571e387100,2050,,21,1
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/checkpoint.md,3c200a2596b198d055211ff5ac6144fd9292513a44a79b992ee90fed4ff4db4b,1211,,,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/cohort_2020q4_2023q2_notes.md,0303db226aed7776a83e847f70b0e78286e4cfa26619dcca57b72246f16a76df,2590,,,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/cohort_2020q4_2023q2_replay.csv,d92a142bd09aca1915a203c403643ee879057c1bb3e4c3f0bc09d29d334f152b,38862,,33,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/cohort_2023q3_2026q2_replay.csv,236e7e0664588e50f7e8c3c117472da555ae34b14cbf76a1a344e75978f530e1,36707,,36,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/cohort_comparison.md,8f9581e9c34e17bfc12d49467878285969e33ed175e29994fb015ca1d3e0ddf4,2947,,,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/collection_provenance.csv,c19cbaa1c17f41d8254ac904e962701bcca0f9e20b1ade60cbf69a076f2dbc8a,15721,,66,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/phase_a_summary.md,688b2ad1866a1ccbb34dc9ddf5bfb5451bfa219a7f2ccea01c20945a67576ceb,3357,,,1
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/point_in_time_feature_panel.csv,69f823b4321b538ddc9dadc96efc39c8fe4a6784327f9e9c8262734366c03c18,40987,,69,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/proposed_quant_handoff.md,f1cb9d101180b299e03f2b29d86d8d4eee8127f2346bef9cef1b516eb3b166f4,1242,,,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/raw_observations.csv,f79e7fd58f355cc6bb75526a533707ec883e68f18f413f60cb8fd82218e3b7b9,528543,,1728,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/readiness_matrix.csv,05baba480d73ad4286559d0623951976ea7747685fb16ff7d5cd6003c9c4887d,2600,,15,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/run_log.csv,40a170f6379b99d8e679a8a9e179e325afa5594edd615981dc945cbd43a91039,764,,7,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/scrape_gate_results.csv,c7c909b3f386745fe53c4c2dfee4e8d919d605afe30e47f9f47e46fde350139a,900,,3,0
local,theos-past-research/research/readiness/20260903T053309Z_abnb_readiness/target_panel.csv,c6b9455480ff004b0252ce26c5ccf10a1666ab3eefbf761d9902bb99b53d5ec7,7571,,23,0
local,theos-past-research/research/scraping_audit.csv,df83583ac66c4bc201c523d1f8634d178f62420ecaba1c1357f024631e2c6f9f,48731,,53,0
local,theos-past-research/research/source_registry.csv,d469ac32a8c483ff955f84cd145ac50c4a9089e587fefcb99f09368cefbcb756,77619,,45,4
local,theos-past-research/research/transcripts/guidance_facts.csv,62fb917fe42558223be1dc7ba484bb8d0e70f20ce601222133d190bd46b00272,296,,0,0
local,theos-past-research/research/transcripts/management_themes.csv,13dedb70c1f9c138f20970ffec53e58e463f1bd9d4725f42fb4952d6bdbe9d8d,119,,0,0
local,theos-past-research/research/transcripts/reported_metrics.csv,174d956d7ba2e97db954ff825a7cde52cb657b18140431f1222ba550411a9501,146,,0,0
local,theos-past-research/research/transcripts/transcript_index.csv,c72c7cece0dc22efdff4b37b66d7e13c74065bf7c446059eac131c79e3a1401a,7818,,23,0
